unit_id,cortical_depth,cortical_layer,ecephys_structure_acronym
3000214,1701.1,,V1_site3_A
3000215,1718.44,,V1_site3_A
3000216,1747.38,,V1_site3_A
3000217,1745.02,,V1_site3_A
3000218,1740.61,,V1_site3_A
3000219,1750.78,,V1_site3_A
3000220,1741.04,,V1_site3_A
3000221,1774.48,,V1_site3_A
3000222,1759.74,,V1_site3_A
3000223,1748.59,,V1_site3_A
3000224,1750.77,,V1_site3_A
3000225,1766.29,,V1_site3_A
3000226,1765.98,,V1_site3_A
3000227,1762.82,,V1_site3_A
3000228,1821.41,,V1_site3_A
3000229,1759.75,,V1_site3_A
3000230,1770.85,,V1_site3_A
3000231,1766.52,,V1_site3_A
3000232,1786.36,,V1_site3_A
3000233,1784.87,,V1_site3_A
3000234,1801.15,,V1_site3_A
3000235,1767.06,,V1_site3_A
3000236,1798.31,,V1_site3_A
3000237,1818.07,,V1_site3_A
3000238,1800.35,,V1_site3_A
3000239,1801.34,,V1_site3_A
3000240,1818.9,,V1_site3_A
3000241,1788.97,,V1_site3_A
3000242,1787.58,,V1_site3_A
3000243,1824.63,,V1_site3_A
3000244,1780.38,,V1_site3_A
3000245,1806.86,,V1_site3_A
3000246,1822.45,,V1_site3_A
3000247,1821.65,,V1_site3_A
3000248,1793.51,,V1_site3_A
3000249,1833.23,,V1_site3_A
3000250,1840.61,,V1_site3_A
3000251,1846.11,,V1_site3_A
3000252,1856.97,,V1_site3_A
3000253,1849.71,,V1_site3_A
3000254,1826.09,,V1_site3_A
3000255,1897.22,,V1_site3_A
3000256,1826.18,,V1_site3_A
3000257,1833.54,,V1_site3_A
3000258,1861.56,,V1_site3_A
3000259,1842.79,,V1_site3_A
3000260,1855.39,,V1_site3_A
3000261,1864.35,,V1_site3_A
3000262,1853.17,,V1_site3_A
3000263,1899.31,,V1_site3_A
3000264,1854.45,,V1_site3_A
3000265,1887.39,,V1_site3_A
3000266,1861.26,,V1_site3_A
3000267,1905.9,,V1_site3_A
3000268,1881.28,,V1_site3_A
3000269,1871.33,,V1_site3_A
3000270,1867.19,,V1_site3_A
3000271,1878.76,,V1_site3_A
3000272,1875.8,,V1_site3_A
3000273,1893.26,,V1_site3_A
3000274,1882.19,,V1_site3_A
3000275,1880.67,,V1_site3_A
3000276,1885.49,,V1_site3_A
3000277,1897.85,,V1_site3_A
3000278,1896.3,,V1_site3_A
3000279,1938.15,,V1_site3_A
3000280,1935.41,,V1_site3_A
3000281,1947.16,,V1_site3_A
3000282,1917.28,,V1_site3_A
3000283,1939.71,,V1_site3_A
3000284,1903.98,,V1_site3_A
3000285,1935.36,,V1_site3_A
3000286,1909.14,,V1_site3_A
3000287,1923.13,,V1_site3_A
3000288,1912.78,,V1_site3_A
3000289,1985.5,,V1_site3_A
3000290,1991.8,,V1_site3_A
3000291,1956.4,,V1_site3_A
3000292,1975.39,,V1_site3_A
3000293,1954.02,,V1_site3_A
3000294,1982.72,,V1_site3_A
3000295,1994.67,,V1_site3_A
3000296,2002.14,,V1_site3_A
3000297,1999.4,,V1_site3_A
3000298,2015.7,,V1_site3_A
3000299,2016.8,,V1_site3_A
3000300,2051.29,,V1_site3_A
3000301,2038.57,,V1_site3_A
3000302,2062.56,,V1_site3_A
3000303,2073.3,,V1_site3_A
3000304,2102.06,,V1_site3_A
3000305,2073.03,,V1_site3_A
3000306,2114.36,,V1_site3_A
3000307,2112.45,,V1_site3_A
3000308,2101.68,,V1_site3_A
3000309,2097.29,,V1_site3_A
3000310,2110.87,,V1_site3_A
3000311,2077.06,,V1_site3_A
3000312,2083.85,,V1_site3_A
3000313,2128.11,,V1_site3_A
3000314,2141.51,,V1_site3_A
3000315,2120.21,,V1_site3_A
3000316,2125.68,,V1_site3_A
3000317,2135.3,,V1_site3_A
3000318,2151.28,,V1_site3_A
3000319,2120.0,,V1_site3_A
3000320,2137.17,,V1_site3_A
3000321,2116.17,,V1_site3_A
3000322,2119.63,,V1_site3_A
3000323,2120.82,,V1_site3_A
3000324,2149.02,,V1_site3_A
3000325,2152.42,,V1_site3_A
3000326,2127.22,,V1_site3_A
3000327,2122.9,,V1_site3_A
3000328,2131.66,,V1_site3_A
3000329,2134.7,,V1_site3_A
3000330,2123.14,,V1_site3_A
3000331,2123.59,,V1_site3_A
3000332,2128.71,,V1_site3_A
3000333,2182.7,,V1_site3_A
3000334,2158.83,,V1_site3_A
3000335,2158.61,,V1_site3_A
3000336,2167.75,,V1_site3_A
3000337,2156.73,,V1_site3_A
3000338,2156.2,,V1_site3_A
3000339,2174.45,,V1_site3_A
3000340,2182.48,,V1_site3_A
3000341,2164.21,,V1_site3_A
3000342,2165.38,,V1_site3_A
3000343,2179.98,,V1_site3_A
3000344,2197.99,,V1_site3_A
3000345,2233.01,,V1_site3_A
3000346,2227.0,,V1_site3_A
3000347,2218.4,,V1_site3_A
3000348,2192.8,,V1_site3_A
3000349,2219.41,,V1_site3_A
3000350,2233.84,,V1_site3_A
3000351,2206.55,,V1_site3_A
3000352,2202.05,,V1_site3_A
3000353,2224.35,,V1_site3_A
3000354,2203.82,,V1_site3_A
3000355,2268.48,,V1_site3_A
3000356,2247.95,,V1_site3_A
3000357,2239.23,,V1_site3_A
3000358,2265.26,,V1_site3_A
3000359,2265.6,,V1_site3_A
3000360,2265.8,,V1_site3_A
3000361,2253.36,,V1_site3_A
3000362,2234.73,,V1_site3_A
3000363,2258.99,,V1_site3_A
3000364,2267.37,,V1_site3_A
3000365,2232.15,,V1_site3_A
3000366,2245.06,,V1_site3_A
3000367,2261.78,,V1_site3_A
3000368,2305.38,,V1_site3_A
3000369,2279.38,,V1_site3_A
3000370,2302.71,,V1_site3_A
3000371,2285.91,,V1_site3_A
3000372,2277.51,,V1_site3_A
3000373,2306.48,,V1_site3_A
3000374,2283.42,,V1_site3_A
3000375,2313.28,,V1_site3_A
3000376,2314.4,,V1_site3_A
3000377,2300.48,,V1_site3_A
3000378,2273.59,,V1_site3_A
3000379,2317.36,,V1_site3_A
3000380,2311.44,,V1_site3_A
3000381,2283.11,,V1_site3_A
3000382,2343.56,,V1_site3_A
3000383,2322.73,,V1_site3_A
3000384,2336.92,,V1_site3_A
3000385,2350.12,,V1_site3_A
3000386,2319.85,,V1_site3_A
3000387,2323.69,,V1_site3_A
3000388,2327.56,,V1_site3_A
3000389,2339.44,,V1_site3_A
3000390,2360.4,,V1_site3_A
3000391,2323.73,,V1_site3_A
3000392,2385.05,,V1_site3_A
3000393,2375.68,,V1_site3_A
3000394,2389.01,,V1_site3_A
3000395,2387.58,,V1_site3_A
3000396,2358.89,,V1_site3_A
3000397,2356.84,,V1_site3_A
3000398,2358.1,,V1_site3_A
3000399,2392.34,,V1_site3_A
3000400,2373.99,,V1_site3_A
3000401,2391.57,,V1_site3_A
3000402,2395.02,,V1_site3_A
3000403,2393.33,,V1_site3_A
3000404,2420.53,,V1_site3_A
3000405,2431.94,,V1_site3_A
3000406,2424.96,,V1_site3_A
3000407,2423.69,,V1_site3_A
3000408,2439.23,,V1_site3_A
3000409,2418.4,,V1_site3_A
3000410,2396.79,,V1_site3_A
3000411,2427.75,,V1_site3_A
3000412,2405.86,,V1_site3_A
3000413,2405.36,,V1_site3_A
3000414,2406.43,,V1_site3_A
3000415,2435.63,,V1_site3_A
3000416,2458.86,,V1_site3_A
3000417,2457.13,,V1_site3_A
3000418,2458.59,,V1_site3_A
3000419,2443.9,,V1_site3_A
3000420,2470.1,,V1_site3_A
3000421,2452.12,,V1_site3_A
3000422,2433.26,,V1_site3_A
3000423,2417.01,,V1_site3_A
3000424,2465.46,,V1_site3_A
3000425,2439.12,,V1_site3_A
3000426,2447.84,,V1_site3_A
3000427,2428.22,,V1_site3_A
3000428,2436.44,,V1_site3_A
3000429,2458.56,,V1_site3_A
3000430,2463.19,,V1_site3_A
3000431,2484.51,,V1_site3_A
3000432,2495.91,,V1_site3_A
3000433,2508.31,,V1_site3_A
3000434,2482.6,,V1_site3_A
3000435,2460.91,,V1_site3_A
3000436,2488.82,,V1_site3_A
3000437,2501.67,,V1_site3_A
3000438,2485.11,,V1_site3_A
3000439,2493.93,,V1_site3_A
3000440,2496.77,,V1_site3_A
3000441,2517.83,,V1_site3_A
3000442,2507.28,,V1_site3_A
3000443,2509.61,,V1_site3_A
3000444,2488.14,,V1_site3_A
3000445,2491.01,,V1_site3_A
3000446,2442.34,,V1_site3_A
3000447,2486.17,,V1_site3_A
3000448,2523.59,,V1_site3_A
3000449,2542.8,,V1_site3_A
3000450,2539.23,,V1_site3_A
3000451,2542.87,,V1_site3_A
3000452,2502.74,,V1_site3_A
3000453,2541.4,,V1_site3_A
3000454,2538.07,,V1_site3_A
3000455,2523.12,,V1_site3_A
3000456,2527.85,,V1_site3_A
3000457,2583.21,,V1_site3_A
3000458,2563.58,,V1_site3_A
3000459,2564.44,,V1_site3_A
3000460,2555.04,,V1_site3_A
3000461,2581.17,,V1_site3_A
3000462,2597.88,,V1_site3_A
3000463,2571.11,,V1_site3_A
3000464,2564.84,,V1_site3_A
3000465,2575.65,,V1_site3_A
3000466,2557.94,,V1_site3_A
3000467,2570.97,,V1_site3_A
3000468,2568.78,,V1_site3_A
3000469,2577.26,,V1_site3_A
3000470,2607.97,,V1_site3_A
3000471,2611.73,,V1_site3_A
3000472,2604.03,,V1_site3_A
3000473,2601.16,,V1_site3_A
3000474,2610.56,,V1_site3_A
3000475,2645.64,,V1_site3_A
3000476,2641.79,,V1_site3_A
3000477,2671.5,,V1_site3_A
3000478,2662.26,,V1_site3_A
3000479,2637.85,,V1_site3_A
3000480,2660.29,,V1_site3_A
3000481,2644.05,,V1_site3_A
3000482,2694.38,,V1_site3_A
3000483,2711.38,,V1_site3_A
3000484,2700.23,,V1_site3_A
3000485,2684.71,,V1_site3_A
3000486,2694.59,,V1_site3_A
3000487,2684.96,,V1_site3_A
3000488,2686.46,,V1_site3_A
3000489,2704.37,,V1_site3_A
3000490,2687.09,,V1_site3_A
3000491,2651.23,,V1_site3_A
3000492,2676.58,,V1_site3_A
3000493,2696.5,,V1_site3_A
3000494,2696.93,,V1_site3_A
3000495,2679.79,,V1_site3_A
3000496,2705.68,,V1_site3_A
3000497,2687.97,,V1_site3_A
3000498,2702.22,,V1_site3_A
3000499,2726.98,,V1_site3_A
3000500,2755.38,,V1_site3_A
3000501,2729.27,,V1_site3_A
3000502,2714.32,,V1_site3_A
3000503,2727.92,,V1_site3_A
3000504,2732.19,,V1_site3_A
3000505,2767.41,,V1_site3_A
3000506,2769.26,,V1_site3_A
3000507,2756.77,,V1_site3_A
3000508,2753.54,,V1_site3_A
3000509,2757.59,,V1_site3_A
3000510,2770.52,,V1_site3_A
3000511,2764.98,,V1_site3_A
3000512,2785.3,,V1_site3_A
3000513,2782.33,,V1_site3_A
3000514,2776.96,,V1_site3_A
3000515,2773.09,,V1_site3_A
3000516,2816.43,,V1_site3_A
3000517,2800.53,,V1_site3_A
3000518,2816.7,,V1_site3_A
3000519,2802.93,,V1_site3_A
3000520,2806.29,,V1_site3_A
3000521,2812.45,,V1_site3_A
3000522,2797.96,,V1_site3_A
3000523,2807.77,,V1_site3_A
3000524,2812.73,,V1_site3_A
3000525,2410.28,,V1_site3_A
3000526,2822.42,,V1_site3_A
3000527,2839.87,,V1_site3_A
3000528,2864.71,,V1_site3_A
3000529,2420.54,,V1_site3_A
3000530,2864.41,,V1_site3_A
3000531,2915.03,,V1_site3_A
3000532,2400.34,,V1_site3_A
3000533,2959.4,,V1_site3_A
3000534,2956.85,,V1_site3_A
3000535,2386.77,,V1_site3_A
3000536,3001.87,,V1_site3_A
3000537,2408.84,,V1_site3_A
3000538,2998.75,,V1_site3_A
3000539,3001.8,,V1_site3_A
3000540,3059.33,,V1_site3_A
3000541,3038.75,,V1_site3_A
3000542,3044.2,,V1_site3_A
3000543,2417.74,,V1_site3_A
3000544,2407.33,,V1_site3_A
3000545,805.98,,V1_site3_A
3000546,201.01,,V1_site3_A
3000547,3338.33,,V1_site3_A
3000548,832.68,,V1_site3_A
3000549,2418.86,,V1_site3_A
3000550,3757.81,,V1_site3_A
3000551,3489.06,,V1_site3_A
3000552,3541.73,,V1_site3_A
3000553,3578.89,,V1_site3_A
3000554,3620.23,,V1_site3_A
3000555,3655.16,,V1_site3_A
3000556,3661.02,,V1_site3_A
3000557,895.53,,V1_site3_A
3000558,3699.43,,V1_site3_A
3000559,3760.19,,V1_site3_A
3000560,3704.34,,V1_site3_A
3000561,3726.49,,V1_site3_A
3000562,834.68,,V1_site3_A
3000563,3764.27,,V1_site3_A
3000564,601.07,,V1_site3_A
3000565,0.34,,V1_site3_B
3000566,2409.59,,V1_site3_B
3000567,51.57,,V1_site3_B
3000568,2401.37,,V1_site3_B
3000569,2384.62,,V1_site3_B
3000570,2372.42,,V1_site3_B
3000571,91.38,,V1_site3_B
3000572,2398.53,,V1_site3_B
3000573,136.33,,V1_site3_B
3000574,2427.17,,V1_site3_B
3000575,178.69,,V1_site3_B
3000576,161.55,,V1_site3_B
3000577,198.15,,V1_site3_B
3000578,1683.12,,V1_site3_B
3000579,2378.08,,V1_site3_B
3000580,248.97,,V1_site3_B
3000581,330.2,,V1_site3_B
3000582,2422.65,,V1_site3_B
3000583,2422.04,,V1_site3_B
3000584,2420.13,,V1_site3_B
3000585,375.23,,V1_site3_B
3000586,1595.95,,V1_site3_B
3000587,414.2,,V1_site3_B
3000588,2413.36,,V1_site3_B
3000589,462.63,,V1_site3_B
3000590,1609.24,,V1_site3_B
3000591,2790.65,,V1_site3_B
3000592,2391.13,,V1_site3_B
3000593,579.62,,V1_site3_B
3000594,578.04,,V1_site3_B
3000595,1575.36,,V1_site3_B
3000596,617.1,,V1_site3_B
3000597,2400.27,,V1_site3_B
3000598,122.34,,V1_site3_B
3000599,660.48,,V1_site3_B
3000600,2228.67,,V1_site3_B
3000601,1593.44,,V1_site3_B
3000602,693.59,,V1_site3_B
3000603,1596.56,,V1_site3_B
3000604,738.99,,V1_site3_B
3000605,783.03,,V1_site3_B
3000606,2401.91,,V1_site3_B
3000607,823.81,,V1_site3_B
3000608,1608.17,,V1_site3_B
3000609,869.29,,V1_site3_B
3000610,2396.48,,V1_site3_B
3000611,906.49,,V1_site3_B
3000612,2410.74,,V1_site3_B
3000613,967.69,,V1_site3_B
3000614,2385.79,,V1_site3_B
3000615,959.52,,V1_site3_B
3000616,1590.18,,V1_site3_B
3000617,993.91,,V1_site3_B
3000618,1019.75,,V1_site3_B
3000619,1571.74,,V1_site3_B
3000620,1076.75,,V1_site3_B
3000621,1044.42,,V1_site3_B
3000622,1084.02,,V1_site3_B
3000623,1102.62,,V1_site3_B
3000624,1093.66,,V1_site3_B
3000625,1106.91,,V1_site3_B
3000626,1143.53,,V1_site3_B
3000627,1137.35,,V1_site3_B
3000628,1114.98,,V1_site3_B
3000629,1182.1,,V1_site3_B
3000630,1161.31,,V1_site3_B
3000631,1181.67,,V1_site3_B
3000632,1158.19,,V1_site3_B
3000633,1223.06,,V1_site3_B
3000634,1211.57,,V1_site3_B
3000635,1199.38,,V1_site3_B
3000636,1218.77,,V1_site3_B
3000637,1198.91,,V1_site3_B
3000638,1256.68,,V1_site3_B
3000639,1268.08,,V1_site3_B
3000640,1251.16,,V1_site3_B
3000641,1308.43,,V1_site3_B
3000642,1298.12,,V1_site3_B
3000643,1334.76,,V1_site3_B
3000644,1334.07,,V1_site3_B
3000645,1316.34,,V1_site3_B
3000646,1351.84,,V1_site3_B
3000647,1378.99,,V1_site3_B
3000648,1372.79,,V1_site3_B
3000649,1363.46,,V1_site3_B
3000650,1385.57,,V1_site3_B
3000651,1388.15,,V1_site3_B
3000652,1437.44,,V1_site3_B
3000653,1452.84,,V1_site3_B
3000654,1461.2,,V1_site3_B
3000655,1459.87,,V1_site3_B
3000656,1440.69,,V1_site3_B
3000657,1430.03,,V1_site3_B
3000658,1448.84,,V1_site3_B
3000659,1436.41,,V1_site3_B
3000660,1445.65,,V1_site3_B
3000661,1504.92,,V1_site3_B
3000662,1471.73,,V1_site3_B
3000663,1471.49,,V1_site3_B
3000664,1489.48,,V1_site3_B
3000665,1500.68,,V1_site3_B
3000666,1477.06,,V1_site3_B
3000667,1548.32,,V1_site3_B
3000668,1538.8,,V1_site3_B
3000669,1519.67,,V1_site3_B
3000670,1528.56,,V1_site3_B
3000671,1517.05,,V1_site3_B
3000672,1543.57,,V1_site3_B
3000673,1569.9,,V1_site3_B
3000674,1556.57,,V1_site3_B
3000675,1577.36,,V1_site3_B
3000676,1598.51,,V1_site3_B
3000677,1610.69,,V1_site3_B
3000678,1612.52,,V1_site3_B
3000679,1593.71,,V1_site3_B
3000680,1647.53,,V1_site3_B
3000681,1669.16,,V1_site3_B
3000682,1641.68,,V1_site3_B
3000683,1661.28,,V1_site3_B
3000684,1638.3,,V1_site3_B
3000685,1675.39,,V1_site3_B
3000686,1673.34,,V1_site3_B
3000687,1694.1,,V1_site3_B
3000688,1676.99,,V1_site3_B
3000689,1682.93,,V1_site3_B
3000690,1673.78,,V1_site3_B
3000691,1701.03,,V1_site3_B
3000692,1682.88,,V1_site3_B
3000693,1734.66,,V1_site3_B
3000694,1713.34,,V1_site3_B
3000695,1745.04,,V1_site3_B
3000696,1730.05,,V1_site3_B
3000697,1705.97,,V1_site3_B
3000698,1742.63,,V1_site3_B
3000699,1717.2,,V1_site3_B
3000700,1746.28,,V1_site3_B
3000701,1727.49,,V1_site3_B
3000702,1732.71,,V1_site3_B
3000703,1728.97,,V1_site3_B
3000704,1779.24,,V1_site3_B
3000705,1764.18,,V1_site3_B
3000706,1775.39,,V1_site3_B
3000707,1766.94,,V1_site3_B
3000708,1777.31,,V1_site3_B
3000709,1782.49,,V1_site3_B
3000710,1759.98,,V1_site3_B
3000711,1780.8,,V1_site3_B
3000712,1761.16,,V1_site3_B
3000713,1803.64,,V1_site3_B
3000714,1808.91,,V1_site3_B
3000715,1826.62,,V1_site3_B
3000716,1820.64,,V1_site3_B
3000717,1801.64,,V1_site3_B
3000718,1829.49,,V1_site3_B
3000719,1796.44,,V1_site3_B
3000720,1803.92,,V1_site3_B
3000721,1855.95,,V1_site3_B
3000722,1842.53,,V1_site3_B
3000723,1830.07,,V1_site3_B
3000724,1845.02,,V1_site3_B
3000725,1854.48,,V1_site3_B
3000726,1836.61,,V1_site3_B
3000727,1863.54,,V1_site3_B
3000728,1870.17,,V1_site3_B
3000729,1866.21,,V1_site3_B
3000730,1836.99,,V1_site3_B
3000731,1865.83,,V1_site3_B
3000732,1833.95,,V1_site3_B
3000733,1849.03,,V1_site3_B
3000734,2373.99,,V1_site3_B
3000735,1894.43,,V1_site3_B
3000736,1872.01,,V1_site3_B
3000737,1874.43,,V1_site3_B
3000738,1893.05,,V1_site3_B
3000739,1880.53,,V1_site3_B
3000740,1867.45,,V1_site3_B
3000741,1868.02,,V1_site3_B
3000742,1930.05,,V1_site3_B
3000743,1949.09,,V1_site3_B
3000744,1992.16,,V1_site3_B
3000745,1990.39,,V1_site3_B
3000746,1975.76,,V1_site3_B
3000747,1993.7,,V1_site3_B
3000748,1987.25,,V1_site3_B
3000749,2408.15,,V1_site3_B
3000750,2385.24,,V1_site3_B
3000751,1982.29,,V1_site3_B
3000752,1944.66,,V1_site3_B
3000753,2011.98,,V1_site3_B
3000754,2397.12,,V1_site3_B
3000755,2023.86,,V1_site3_B
3000756,2022.14,,V1_site3_B
3000757,2034.47,,V1_site3_B
3000758,1994.58,,V1_site3_B
3000759,2017.41,,V1_site3_B
3000760,2025.1,,V1_site3_B
3000761,2023.49,,V1_site3_B
3000762,2012.04,,V1_site3_B
3000763,2017.05,,V1_site3_B
3000764,2028.44,,V1_site3_B
3000765,2030.67,,V1_site3_B
3000766,2020.1,,V1_site3_B
3000767,2064.49,,V1_site3_B
3000768,2047.73,,V1_site3_B
3000769,2056.12,,V1_site3_B
3000770,2068.43,,V1_site3_B
3000771,2032.89,,V1_site3_B
3000772,2059.29,,V1_site3_B
3000773,2043.69,,V1_site3_B
3000774,2066.89,,V1_site3_B
3000775,2041.06,,V1_site3_B
3000776,2074.38,,V1_site3_B
3000777,2044.28,,V1_site3_B
3000778,2059.57,,V1_site3_B
3000779,2076.27,,V1_site3_B
3000780,2102.56,,V1_site3_B
