unit_id,time_to_first_spike
5000321,0.08
5000322,0.045
5000323,0.106
5000324,0.115
5000325,0.0845
5000326,0.072
5000327,0.1455
5000328,0.1695
5000329,0.106
5000330,0.12
5000331,0.036
5000332,0.0825
5000333,0.132
5000334,0.105
5000335,0.096
5000336,0.0665
5000337,
5000338,0.1005
5000339,0.122
5000340,0.058
5000341,0.08
5000342,0.135
5000343,0.1
5000344,0.097
5000345,0.099
5000346,0.118
5000347,0.14
5000348,0.096
5000349,0.166
5000350,0.148
5000351,
5000352,0.1415
5000353,0.087
5000354,0.077
5000355,0.087
5000356,0.116
5000357,0.079
5000358,0.087
5000359,0.117
5000360,0.158
5000361,0.113
5000362,0.101
5000363,0.1
5000364,0.084
5000365,0.1085
5000366,0.1115
5000367,0.14
5000368,0.11
5000369,0.094
5000370,0.105
5000371,0.072
5000372,0.107
5000373,0.07
5000374,0.0905
5000375,0.105
5000376,0.111
5000377,0.089
5000378,0.157
5000379,0.078
5000380,0.179
5000381,0.1065
5000382,0.0965
5000383,0.1185
5000384,0.1035
5000385,0.075
5000386,0.087
5000387,0.076
5000388,0.0705
5000389,
5000390,0.12
5000391,0.092
5000392,0.098
5000393,0.139
5000394,0.167
5000395,0.065
5000396,0.062
5000397,0.105
5000398,0.113
5000399,0.119
5000400,0.104
5000401,0.0515
5000402,0.088
5000403,0.084
5000404,0.087
5000405,0.088
5000406,
5000407,0.092
5000408,0.1085
5000409,0.167
5000410,0.137
5000411,0.1125
5000412,0.115
5000413,0.092
5000414,0.111
5000415,0.087
5000416,0.09
5000417,0.079
5000418,0.081
5000419,0.099
5000420,0.097
5000421,0.098
5000422,0.08
5000423,0.0735
5000424,0.118
5000425,0.085
5000426,0.106
5000427,0.101
5000428,0.111
5000429,0.096
5000430,0.1035
5000431,0.067
5000432,0.1045
5000433,0.076
5000434,0.08
5000435,0.0855
5000436,0.074
5000437,0.12
5000438,
5000439,0.095
5000440,0.065
5000441,0.103
5000442,0.081
5000443,0.112
5000444,0.058
5000445,0.09
5000446,0.079
5000447,0.061
5000448,0.07
5000449,0.05
5000450,0.042
5000451,0.057
5000452,0.0745
5000453,0.0755
5000454,0.183
5000455,0.0585
5000456,0.073
5000457,0.105
5000458,0.044
5000459,0.079
5000460,0.08
5000461,0.065
5000462,0.0715
5000463,0.106
5000464,0.059
5000465,0.0865
5000466,0.095
5000467,0.1235
5000468,0.125
5000469,0.0695
5000470,0.0725
5000471,0.119
5000472,0.071
5000473,0.03
5000474,0.087
5000475,0.1135
5000476,0.064
5000477,0.059
5000478,0.0545
5000479,0.066
5000480,0.049
5000481,0.059
5000482,0.075
5000483,0.1235
5000484,0.063
5000485,0.064
5000486,0.08
5000487,0.0965
5000488,0.094
5000489,0.064
5000490,0.048
5000491,0.055
5000492,0.1275
5000493,0.048
5000494,0.112
5000495,0.073
5000496,0.078
5000497,0.062
5000498,0.059
5000499,0.0935
5000500,0.042
5000501,0.06
5000502,0.044
5000503,0.087
5000504,0.049
5000505,0.085
5000506,0.061
5000507,0.064
5000508,0.148
5000509,0.053
5000510,
5000511,0.0785
5000512,0.05
5000513,0.064
5000514,0.054
5000515,0.082
5000516,0.059
5000517,0.138
5000518,0.056
5000519,0.0575
5000520,0.11
5000521,0.081
5000522,0.075
5000523,0.064
5000524,0.066
5000525,0.062
5000526,0.089
5000527,0.047
5000528,0.065
5000529,0.0665
5000530,0.053
5000531,0.055
5000532,0.0425
5000533,0.04
5000534,0.072
5000535,0.044
5000536,0.054
5000537,0.052
5000538,0.055
5000539,0.059
5000540,0.056
5000541,0.067
5000542,0.07
5000543,0.066
5000544,0.043
5000545,0.052
5000546,0.077
5000547,0.052
5000548,0.05
5000549,0.079
5000550,0.074
5000551,0.078
5000552,0.063
5000553,0.09
5000554,0.049
5000555,0.098
5000556,0.096
5000557,0.062
5000558,0.081
5000559,0.104
5000560,0.169
5000561,0.118
5000562,0.06
5000563,0.061
5000564,0.073
5000565,0.046
5000566,0.116
5000567,0.044
5000568,0.067
5000569,0.064
5000570,0.058
5000571,0.111
5000572,0.082
5000573,0.102
5000574,0.0875
5000575,0.058
5000576,0.1215
5000577,0.068
5000578,0.077
5000579,0.054
5000580,0.045
5000581,0.058
5000582,0.075
5000583,0.096
5000584,0.079
5000585,0.041
5000586,0.071
5000587,0.0905
5000588,0.058
5000589,0.079
5000590,0.09
5000591,0.09
5000592,0.0845
5000593,0.0975
5000594,0.0905
5000595,0.057
5000596,0.063
5000597,0.053
5000598,0.0785
5000599,0.088
5000600,0.1
5000601,0.0565
5000602,0.0515
5000603,0.04
5000604,0.063
5000605,0.054
5000606,0.046
5000607,0.065
5000608,0.107
5000609,0.067
5000610,0.161
5000611,0.06
5000612,0.0605
5000613,0.072
5000614,0.123
5000615,0.087
5000616,0.08
5000617,0.044
5000618,0.041
5000619,0.08
5000620,0.11
5000621,0.089
5000622,0.041
5000623,0.044
5000624,0.035
5000625,0.159
5000626,0.061
5000627,0.086
5000628,0.0855
5000629,0.083
5000630,0.084
5000631,0.08
5000632,0.037
5000633,0.085
5000634,0.052
5000635,0.075
5000636,0.0555
5000637,0.096
5000638,0.0625
5000639,0.0465
5000640,0.0715
5000641,0.049
5000642,0.0395
5000643,0.049
5000644,0.042
5000645,0.055
5000646,0.057
5000647,0.1785
5000648,0.058
5000649,0.1
5000650,0.061
5000651,0.0745
5000652,0.062
5000653,0.054
5000654,0.0955
5000655,0.167
5000656,0.0405
5000657,0.091
5000658,0.045
5000659,0.049
5000660,0.067
5000661,0.041
5000662,0.064
5000663,0.06
5000664,0.0955
5000665,0.059
5000666,0.053
5000667,0.046
5000668,0.155
5000669,0.052
5000670,0.048
5000671,0.05
5000672,0.053
5000673,0.044
5000674,0.049
5000675,0.071
5000676,0.0415
5000677,0.053
5000678,0.048
5000679,0.0635
5000680,0.101
5000681,
5000682,0.1065
5000683,0.052
5000684,0.0855
5000685,0.0545
5000686,0.049
5000687,0.047
5000688,0.057
5000689,0.087
5000690,0.128
5000691,0.12
5000692,0.0435
5000693,0.043
5000694,0.094
5000695,0.14
5000696,0.0415
5000697,0.053
5000698,0.049
5000699,0.0435
5000700,0.0405
5000701,0.1565
5000702,0.092
5000703,0.087
5000704,0.1095
5000705,0.0905
5000706,0.0575
5000707,0.043
5000708,0.04
5000709,0.081
5000710,0.056
5000711,0.0905
5000712,0.038
5000713,0.0665
5000714,0.065
5000715,0.109
5000716,0.0805
5000717,0.077
5000718,0.088
5000719,0.073
5000720,0.17
5000721,0.1015
5000722,0.071
5000723,0.098
5000724,0.098
5000725,0.0845
5000726,0.113
5000727,0.0855
5000728,0.068
5000729,0.0935
5000730,0.1
5000731,0.077
5000732,0.076
5000733,0.075
5000734,0.1055
5000735,0.1015
5000736,0.1225
5000737,0.1355
5000738,0.1185
5000739,0.054
5000740,0.079
5000741,0.1335
5000742,0.065
5000743,0.12
5000744,0.092
5000745,0.134
5000746,0.1305
5000747,0.127
5000748,0.0765
5000749,0.1145
5000750,0.041
5000751,0.128
5000752,0.107
5000753,0.068
5000754,0.102
5000755,0.142
5000756,
5000757,0.1335
5000758,0.104
5000759,0.108
5000760,0.096
5000761,0.088
5000762,0.117
5000763,0.1755
5000764,0.123
5000765,0.132
5000766,0.095
5000767,0.0865
5000768,0.088
5000769,0.127
5000770,0.126
5000771,0.142
5000772,0.1135
5000773,0.125
5000774,0.114
5000775,0.117
5000776,0.116
5000777,0.107
5000778,0.134
5000779,0.113
5000780,0.114
5000781,0.121
5000782,0.137
5000783,0.146
5000784,0.117
5000785,0.105
5000786,0.116
5000787,0.117
5000788,0.1
5000789,0.114
5000790,0.12
5000791,0.117
5000792,0.0955
5000793,0.11
5000794,0.106
5000795,0.09
5000796,0.098
5000797,0.079
5000798,0.08
5000799,0.114
5000800,0.087
5000801,0.109
5000802,0.091
5000803,0.101
5000804,0.12
5000805,0.092
5000806,0.119
5000807,0.0925
5000808,0.124
5000809,0.095
5000810,0.0825
5000811,0.106
5000812,0.0885
5000813,0.089
5000814,0.101
5000815,0.1205
5000816,0.0955
5000817,0.044
5000818,0.09
5000819,0.108
5000820,0.098
5000821,0.066
5000822,0.072
5000823,0.129
5000824,0.1115
5000825,0.074
5000826,0.086
5000827,0.092
5000828,0.115
5000829,0.07
5000830,0.1125
5000831,
5000832,0.065
5000833,0.114
5000834,0.0855
5000835,0.118
5000836,0.071
5000837,0.0995
5000838,0.099
5000839,0.08
5000840,0.067
5000841,0.119
5000842,0.0915
5000843,0.059
5000844,0.103
5000845,0.079
5000846,0.092
5000847,0.133
5000848,0.077
5000849,0.107
5000850,0.1155
5000851,0.071
5000852,0.14
5000853,0.1215
5000854,0.082
5000855,0.094
5000856,0.0905
5000857,0.06
5000858,0.107
5000859,0.061
5000860,0.089
5000861,0.085
5000862,0.07
5000863,0.036
5000864,0.043
5000865,0.1
5000866,0.09
5000867,0.066
5000868,0.1135
5000869,0.105
5000870,0.109
5000871,0.115
5000872,0.08
5000873,0.1115
5000874,0.065
5000875,0.135
5000876,0.0505
5000877,0.099
5000878,0.128
5000879,0.134
5000880,0.117
5000881,0.092
5000882,0.048
5000883,0.1095
5000884,0.115
5000885,0.0845
5000886,0.103
5000887,0.1175
5000888,0.0715
5000889,0.108
5000890,0.1135
5000891,0.0745
5000892,0.098
5000893,0.1015
5000894,0.08
5000895,0.063
5000896,0.114
5000897,0.085
5000898,0.085
5000899,0.104
5000900,0.091
5000901,0.066
5000902,0.0655
5000903,0.069
5000904,0.124
5000905,0.086
5000906,0.081
5000907,0.0755
5000908,0.0725
5000909,0.108
5000910,0.095
5000911,0.0955
5000912,0.0835
5000913,0.076
5000914,0.079
5000915,0.054
5000916,0.12
5000917,0.1205
5000918,0.087
5000919,0.085
5000920,0.074
5000921,0.124
5000922,0.1235
5000923,0.1125
5000924,0.058
5000925,0.088
5000926,0.064
5000927,0.1425
5000928,
5000929,0.05
5000930,0.1225
5000931,0.08
5000932,0.099
5000933,0.116
5000934,0.071
5000935,0.1215
5000936,0.0995
5000937,0.12
5000938,0.102
5000939,0.0875
5000940,0.113
5000941,0.117
5000942,0.0945
5000943,0.086
5000944,0.053
5000945,0.128
5000946,0.1145
5000947,0.103
5000948,0.129
5000949,0.089
5000950,0.106
5000951,0.083
5000952,0.113
5000953,0.065
5000954,0.1235
5000955,0.096
5000956,0.1165
5000957,0.0995
5000958,0.0565
5000959,0.121
5000960,0.087
5000961,0.1
5000962,0.0995
5000963,0.089
5000964,0.1115
5000965,0.127
5000966,0.1045
5000967,0.111
5000968,0.087
5000969,0.097
5000970,0.106
5000971,0.103
5000972,0.071
5000973,0.1135
5000974,0.062
5000975,0.094
5000976,0.147
5000977,0.112
5000978,0.116
5000979,0.068
5000980,0.083
5000981,0.121
5000982,0.0885
5000983,0.072
5000984,0.111
5000985,0.139
5000986,0.076
5000987,0.1275
5000988,0.073
5000989,0.105
5000990,0.088
5000991,0.105
5000992,0.069
5000993,0.0885
5000994,0.096
5000995,0.078
5000996,0.075
5000997,0.103
5000998,0.116
5000999,0.069
5001000,0.085
5001001,0.113
5001002,0.108
5001003,0.0995
5001004,0.101
5001005,0.058
5001006,0.0955
5001007,0.132
5001008,0.126
5001009,0.114
5001010,0.148
5001011,0.113
5001012,0.1075
5001013,0.189
5001014,0.125
5001015,0.1275
5001016,0.137
5001017,0.184
5001018,0.0945
5001019,0.066
5001020,0.1065
5001021,0.052
5001022,0.116
5001023,0.062
5001024,0.1575
5001025,0.1295
5001026,0.116
5001027,0.153
5001028,0.161
5001029,0.082
5001030,0.1195
5001031,0.0705
5001032,0.1175
5001033,0.071
5001034,0.109
5001035,0.061
5001036,0.0935
5001037,0.093
5001038,0.057
5001039,0.13
5001040,0.121
5001041,0.128
5001042,0.094
5001043,0.112
5001044,0.061
5001045,
5001046,0.125
5001047,0.118
5001048,0.1035
5001049,0.137
5001050,0.122
5001051,0.059
5001052,0.0865
5001053,0.078
5001054,0.081
5001055,0.12
5001056,0.087
5001057,0.128
5001058,0.1135
5001059,0.064
5001060,0.069
5001061,0.044
5001062,0.058
5001063,0.107
5001064,0.074
5001065,0.1
5001066,0.0525
5001067,0.0575
5001068,0.109
5001069,0.074
5001070,0.067
5001071,0.06
5001072,0.0565
5001073,0.086
5001074,0.095
5001075,0.1
5001076,0.059
5001077,0.068
5001078,0.07
5001079,0.1155
5001080,0.1775
5001081,0.073
5001082,0.172
5001083,0.066
5001084,0.06
5001085,0.068
5001086,0.079
5001087,0.047
5001088,0.115
5001089,0.0745
5001090,0.0685
5001091,0.052
5001092,0.081
5001093,0.067
5001094,0.19
5001095,0.066
5001096,0.091
5001097,0.048
5001098,0.063
5001099,0.07
5001100,0.081
5001101,0.12
5001102,0.061
5001103,0.043
5001104,0.047
5001105,0.103
5001106,0.077
5001107,0.065
5001108,0.101
5001109,0.065
5001110,0.0615
5001111,0.084
5001112,0.073
5001113,0.068
5001114,0.12
5001115,0.07
5001116,0.052
5001117,0.068
5001118,0.0585
5001119,0.0675
5001120,0.039
5001121,0.0865
5001122,0.052
5001123,0.044
5001124,0.069
5001125,0.165
5001126,0.039
5001127,0.077
5001128,0.0585
5001129,0.094
5001130,0.074
5001131,0.054
5001132,0.054
5001133,0.07
5001134,0.041
5001135,0.068
5001136,0.039
5001137,0.073
5001138,0.157
5001139,0.039
5001140,0.057
5001141,0.047
5001142,0.0675
5001143,0.058
5001144,0.1325
5001145,
5001146,0.0725
5001147,0.065
5001148,0.1765
5001149,0.095
5001150,0.067
5001151,0.0615
5001152,0.056
5001153,0.18
5001154,0.094
5001155,0.064
5001156,0.173
5001157,0.063
5001158,0.067
5001159,0.055
5001160,0.042
5001161,0.078
5001162,0.0965
5001163,0.1355
5001164,0.145
5001165,0.057
5001166,0.047
5001167,0.146
5001168,0.069
5001169,0.066
5001170,0.038
5001171,0.064
5001172,0.152
5001173,0.131
5001174,0.067
5001175,0.168
5001176,0.044
5001177,0.067
5001178,0.056
5001179,0.052
5001180,0.06
5001181,0.041
5001182,0.07
5001183,0.055
5001184,0.151
5001185,0.065
5001186,0.045
5001187,0.046
5001188,0.0475
5001189,0.051
5001190,0.085
5001191,0.136
5001192,0.059
5001193,
5001194,0.0815
5001195,0.074
5001196,0.161
5001197,0.047
5001198,0.137
5001199,0.068
5001200,
5001201,0.045
5001202,0.0645
5001203,0.051
5001204,0.079
5001205,0.0675
5001206,0.063
5001207,0.071
5001208,0.088
5001209,0.084
5001210,0.097
5001211,0.071
5001212,0.1235
5001213,0.0625
5001214,0.034
5001215,0.165
5001216,0.0845
5001217,0.059
5001218,0.045
5001219,0.124
5001220,0.0655
5001221,0.039
5001222,0.064
5001223,0.125
5001224,0.064
5001225,0.036
5001226,0.0535
5001227,0.073
5001228,0.0515
5001229,0.073
5001230,0.047
5001231,0.048
5001232,0.083
5001233,0.0855
5001234,0.154
5001235,0.054
5001236,0.04
5001237,0.06
5001238,0.053
5001239,0.056
5001240,0.1035
5001241,0.065
5001242,0.0985
5001243,0.047
5001244,0.086
5001245,0.112
5001246,0.136
5001247,0.055
5001248,0.119
5001249,0.055
5001250,0.049
5001251,0.069
5001252,0.1345
5001253,0.042
5001254,0.086
5001255,0.071
5001256,0.104
5001257,0.056
5001258,0.045
5001259,0.072
5001260,0.08
5001261,0.07
5001262,0.086
5001263,0.101
5001264,0.046
5001265,0.1
5001266,0.064
5001267,0.1435
5001268,0.122
5001269,0.082
5001270,0.065
5001271,0.043
5001272,0.0945
5001273,0.095
5001274,0.071
5001275,0.085
5001276,0.083
5001277,0.0755
5001278,0.054
5001279,0.088
5001280,0.056
5001281,0.064
5001282,0.069
5001283,0.1175
5001284,0.053
5001285,0.088
5001286,0.055
5001287,0.064
5001288,0.085
5001289,0.081
5001290,0.057
5001291,0.069
5001292,0.131
5001293,0.083
5001294,0.057
5001295,0.085
5001296,0.067
5001297,0.069
5001298,0.1135
5001299,0.109
5001300,0.095
5001301,0.109
5001302,0.081
5001303,0.062
5001304,0.05
5001305,0.053
5001306,0.077
5001307,0.077
5001308,0.087
5001309,0.043
5001310,0.081
5001311,0.146
5001312,0.052
5001313,0.127
5001314,0.107
5001315,0.0545
5001316,0.065
5001317,0.056
5001318,0.131
5001319,0.152
5001320,0.107
5001321,0.162
5001322,0.057
5001323,0.052
5001324,0.0445
5001325,0.047
5001326,0.09
5001327,0.111
5001328,0.03
5001329,0.042
5001330,0.111
5001331,0.044
5001332,0.04
5001333,0.041
5001334,0.125
5001335,0.1305
5001336,0.0405
5001337,0.1465
5001338,0.04
5001339,0.04
5001340,0.052
5001341,0.059
5001342,0.034
5001343,0.1005
5001344,0.088
5001345,0.0575
5001346,0.105
5001347,0.048
5001348,0.039
5001349,0.044
5001350,0.087
5001351,0.138
5001352,0.044
5001353,0.0675
5001354,0.044
5001355,0.135
5001356,0.178
5001357,0.104
5001358,0.039
5001359,0.056
5001360,0.046
5001361,0.042
5001362,0.042
5001363,0.0475
5001364,0.127
5001365,0.0625
5001366,0.142
5001367,0.051
5001368,0.048
5001369,0.149
5001370,0.054
5001371,0.042
5001372,0.1395
5001373,0.049
5001374,0.046
5001375,0.045
5001376,0.171
5001377,0.079
5001378,0.048
5001379,0.182
5001380,0.0375
5001381,0.1145
5001382,0.038
5001383,0.144
5001384,0.156
5001385,0.1415
5001386,0.079
5001387,0.1325
5001388,0.12
5001389,0.038
5001390,0.06
5001391,0.13
5001392,0.064
5001393,0.0675
5001394,0.0535
5001395,0.055
5001396,0.048
5001397,0.048
5001398,0.043
5001399,0.0565
5001400,0.048
5001401,0.088
5001402,0.114
5001403,0.064
5001404,0.098
5001405,0.04
5001406,0.1785
5001407,0.11
5001408,0.17
5001409,0.048
5001410,0.12
5001411,0.108
5001412,0.113
5001413,0.044
5001414,0.1065
5001415,0.04
5001416,0.091
5001417,0.091
5001418,0.132
5001419,0.089
5001420,0.1845
5001421,0.15
5001422,0.09
5001423,0.165
5001424,0.1685
5001425,0.0595
5001426,0.062
5001427,0.124
5001428,0.117
5001429,0.052
5001430,0.065
5001431,0.092
5001432,0.087
5001433,0.062
5001434,0.085
5001435,0.091
5001436,0.0795
5001437,
5001438,0.1285
5001439,
5001440,0.108
5001441,0.088
5001442,0.125
5001443,0.106
5001444,0.046
5001445,0.131
5001446,0.1435
5001447,0.1135
5001448,
5001449,
5001450,0.078
5001451,0.097
5001452,0.055
5001453,0.0835
5001454,0.062
5001455,0.0755
5001456,0.0975
5001457,0.1
5001458,
5001459,0.067
5001460,0.0665
5001461,0.0805
5001462,0.067
5001463,0.066
5001464,0.094
5001465,0.106
5001466,0.0825
5001467,0.091
5001468,0.055
5001469,0.1
5001470,0.067
5001471,0.051
5001472,0.128
5001473,0.0645
5001474,0.0555
5001475,0.1115
5001476,0.106
5001477,0.11
5001478,0.0785
5001479,0.084
5001480,0.052
5001481,0.118
5001482,0.082
5001483,0.0895
5001484,0.1
5001485,0.112
5001486,0.0985
5001487,0.08
5001488,0.063
5001489,0.069
5001490,0.073
5001491,0.085
5001492,0.069
5001493,0.089
5001494,
5001495,0.122
5001496,0.048
5001497,0.096
5001498,0.159
5001499,0.119
5001500,0.178
5001501,0.094
5001502,0.137
5001503,0.0785
5001504,0.099
5001505,0.1145
5001506,0.125
5001507,0.072
5001508,0.086
5001509,0.098
5001510,0.094
5001511,0.071
5001512,0.06
5001513,0.071
5001514,0.052
5001515,0.0985
5001516,0.095
5001517,0.12
5001518,0.1
5001519,0.09
5001520,0.05
5001521,0.143
5001522,0.077
5001523,0.057
5001524,0.16
5001525,0.066
5001526,0.087
5001527,0.078
5001528,0.095
5001529,0.101
5001530,0.1025
5001531,0.0895
5001532,0.05
5001533,0.117
5001534,0.1205
5001535,0.055
5001536,0.188
5001537,0.092
5001538,0.058
5001539,0.073
5001540,0.082
5001541,0.09
5001542,0.093
5001543,0.0915
5001544,0.103
5001545,0.066
5001546,0.071
5001547,0.0665
5001548,
5001549,0.073
5001550,0.1125
5001551,0.1205
5001552,0.079
5001553,0.082
5001554,0.093
5001555,0.084
5001556,0.051
5001557,0.139
5001558,0.082
5001559,
5001560,0.097
5001561,
5001562,0.071
5001563,0.0895
5001564,0.0995
5001565,0.0885
5001566,0.132
5001567,0.078
5001568,0.073
5001569,0.091
5001570,0.1295
5001571,0.0775
5001572,
5001573,0.076
5001574,0.101
5001575,0.075
5001576,0.104
5001577,0.084
5001578,0.1435
5001579,0.106
5001580,0.094
5001581,0.0985
5001582,0.072
5001583,0.1015
5001584,0.083
5001585,0.066
5001586,0.096
5001587,0.0855
5001588,0.084
5001589,0.087
5001590,0.0905
5001591,0.082
5001592,0.094
5001593,0.089
5001594,0.0835
5001595,0.119
5001596,0.0925
5001597,0.083
5001598,0.102
5001599,0.103
5001600,0.107
5001601,0.091
5001602,0.092
5001603,0.079
5001604,0.098
5001605,0.131
5001606,0.105
5001607,0.0975
5001608,0.114
5001609,0.084
5001610,0.123
5001611,0.139
5001612,0.126
5001613,0.148
5001614,0.077
5001615,0.131
5001616,0.11
5001617,0.085
5001618,0.11
5001619,0.078
5001620,0.0815
5001621,0.122
5001622,0.1055
5001623,0.1325
5001624,0.115
5001625,0.1085
5001626,0.1085
5001627,0.099
5001628,0.131
5001629,0.0605
5001630,0.0625
5001631,0.161
5001632,0.128
5001633,0.1205
5001634,0.135
5001635,0.1
5001636,0.114
5001637,0.107
5001638,0.0915
5001639,0.093
5001640,0.074
5001641,0.082
5001642,0.092
5001643,0.122
5001644,0.093
5001645,0.122
5001646,0.134
5001647,0.143
5001648,0.089
5001649,0.082
5001650,0.083
5001651,0.121
5001652,0.081
5001653,0.108
5001654,0.095
5001655,0.084
5001656,0.064
5001657,0.12
5001658,0.047
5001659,0.0725
5001660,0.102
5001661,0.0855
5001662,0.129
5001663,0.0625
5001664,0.073
5001665,0.097
5001666,0.105
5001667,0.087
5001668,0.0725
5001669,0.115
5001670,0.069
5001671,0.09
5001672,0.044
5001673,0.087
5001674,0.113
5001675,0.1225
5001676,0.11
5001677,0.113
5001678,0.0685
5001679,0.059
5001680,0.085
5001681,0.097
5001682,0.118
5001683,0.065
5001684,0.08
5001685,0.081
5001686,0.089
5001687,0.1065
5001688,0.103
5001689,0.0995
5001690,0.111
5001691,0.096
5001692,0.114
5001693,0.12
5001694,0.12
5001695,0.075
5001696,0.089
5001697,0.085
5001698,0.099
5001699,0.098
5001700,0.0855
5001701,0.088
5001702,0.083
5001703,0.119
5001704,0.0915
5001705,0.0915
5001706,0.104
5001707,0.096
5001708,0.103
5001709,0.105
5001710,0.107
5001711,0.109
5001712,0.05
5001713,0.092
5001714,0.118
