ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
950912037,0.0022822733,142,0.5,7645,100,10,0.67643529,226.54,5.7102013,2018-11-05T21:14:59Z,1126,849991014,773621937,771160300,VISam,394,-30,1.0969787,4.1009836,16.491542,0.71487179,,1.6,,3.7904154,0.85912577,9.8384976,7.8068363,,1.3508839,,,,,wt/wt,True,954.88497,,0.22452694,81.550153,7271,1249.9984,0.03702729,0.13697584,0.0083748985,,0.21993618,,180,16.07,0.19774851,probeA,0.99133333,0.00068587106,,False,0.772,3a,90,False,,,45,False,,,,,,,0.005,False,2,False,0.99,43,1820,2019-10-03T00:00:00Z,good,0.78720238,0.87246964,-0.18668731,,0.58441558,,1.2745708e-05,0.00269713,0.13275338,,0.21950295,,29999.962,functional_connectivity,M,0.0707534,1.9498954,754488979,0.20883534,0.6395,0.0345,,0.0365,,0.39820795,46.475715,0.24723618,0.10988275,-0.03407559,0.20007315,50,-0.34338358,0,906.16286,0.075,0.92047262,6,,,,,,,,,HVA,False,descriptive
950912048,0.060757937,142,0.30054786,7642,700,15.714,0.043227451,220.45,2.6931493,2018-11-05T21:14:59Z,1118,849991016,773621937,771160300,VISam,394,-20,0.34241241,4.806264,0.50507246,1.0385302,,1.0117647,,8.4669519,9.4426035,8.4225117,10.977531,,6.7313933,,,,,wt/wt,True,1813.6038,,0.21227074,65.255804,7277,1249.9984,0.13903858,0.084747167,0.10299508,,0.085848057,,181,38.04,1.4942752,probeA,0.764,0.071266968,,False,0.035,3a,90,False,,,0,False,,,,,,,0.01,False,2,False,0.99,11,1820,2019-10-03T00:00:00Z,good,-0.25342369,0.18979266,0.5015015,,0.45,,0.0018163996,0.011872456,1.119383e-08,,0.070831892,,29999.962,functional_connectivity,M,0.12434804,2.3603997,754488979,0.20401606,0.3945,0.0135,,0.0035,,0.37154622,50.938485,0.86532663,0.24723618,-0.010657375,0.13014659,70,0.8241206,0.068676717,323.00228,0.06,0.90762627,6,,,,,,,,,HVA,False,descriptive
950912059,0.017830136,142,0.080964376,7642,2000,37.5,0.5138549,173.39,3.3569849,2018-11-05T21:14:59Z,1118,849991016,773621937,771160300,VISam,394,17.5,0.40237805,1.4045438,1.1682796,1.1017544,,0.7721393,,9.3395057,8.2856178,11.491271,13.721914,,8.0691192,,,,,wt/wt,True,55.497348,,0.08570927,75.72771,7277,1249.9984,0.076723233,0.027353408,0.022553588,,0.090969794,,181,32.4,0.85272657,probeA,0.964,0.01414791,,True,0,3a,45,False,,,45,False,,,,,,,0.01,False,2,False,0.99,11,1820,2019-10-03T00:00:00Z,good,-0.1148536,-0.10294118,0.35815939,,0.2034632,,0.030832979,0.63390212,0.00037796216,,0.20802171,,29999.962,functional_connectivity,M,0.09521474,2.2719854,754488979,0.22811245,0.5045,0.1105,,0.1695,,0.52044985,48.09597,0.70050251,0.16482412,-0.010268415,0.12943595,80,-0.34338358,0.13735343,42.910528,0.06,0.90762627,6,VISam,7.711603e+08,773.90251,1335.7733,589,1.000034,4779.8124,962,HVA,True,calibration
950912072,0.0018301748,142,0.5,7638,500,36,0.030392157,277.29,5.234474,2018-11-05T21:14:59Z,1110,849991018,773621937,771160300,VISam,394,-2,0.49879164,1.5808624,1.5333333,1.3212121,,1.3215686,,2.8670351,3.2709019,3.6867728,2.3713598,,2.1370721,,,,,wt/wt,True,34.907749,,0.12003483,82.916219,7283,1249.9984,0.06872807,0.098193595,0.10547716,,0.28794396,,182,34.08,1.3993514,probeA,0.944,0.0019206408,,True,0,3a,45,False,,,45,False,,,,,,,0.01,False,2,False,0.99,59,1840,2019-10-03T00:00:00Z,good,0.18731612,0.16707022,-0.71683522,,0.47368421,,0.018427021,0.50722906,0.00020276045,,0.092932544,,29999.962,functional_connectivity,M,0.092055888,2.0005816,754488979,0.11044177,0.2435,0.0335,,0.1185,,0.31934735,42.83643,0.85159129,0.26097152,-0.011972846,0.11109766,70,0.4120603,0.61809045,39.303112,0.117,0.9046464,6,VISam,7.711603e+08,17.489251,5.8665342,89,1.0000029,6991.9861,333,HVA,True,evaluation
950912085,0.035408622,142,0.021165435,7632,500,10,0.047505882,217.87,3.1271036,2018-11-05T21:14:59Z,1093,849991020,773621937,771160300,VISam,394,0,0.97963241,2.8473118,4.3280702,0.84473118,,1.3666667,,1.979294,1.9066368,2.7680394,1.2789356,,1.2653572,,,,,wt/wt,True,968.64935,,0.1259281,39.028574,7294,1249.9984,0.075127003,0.094546076,0.1568,,0.21529068,,183,35.08,3.1100372,probeA,0.73568282,0.0016371636,,False,0.21,3a,90,False,,,90,False,,,,,,,0,False,2,False,0.99,27,1840,2019-10-03T00:00:00Z,good,0.47206166,0.90204082,0.58056266,,0.70833333,,0.00045928706,0.00033886918,0.016550342,,0.12539595,,29999.962,functional_connectivity,M,0.067774518,2.192422,754488979,0.041499331,0.6525,0.0025,,0.1775,,0.31863565,49.461165,0.85159129,0.26097152,-0.011295437,0.1262874,60,0.34338358,-1.9229481,88.962405,0.099,0.87719172,6,,,,,,,,,HVA,False,descriptive
950912096,0.00039617182,142,0.26057784,7629,100,40,0.12879608,225.61,5.221825,2018-11-05T21:14:59Z,1085,849991022,773621937,771160300,VISam,394,50,0.68396074,23.617598,2.6333333,0.97333333,,2.2333333,,3.7973002,6.0444444,0.77192545,0.079933478,,0.080044259,,,,,wt/wt,True,27.014351,,0.0289527,80.611579,7300,1249.9984,0.023766953,0.16372167,0.2,,0.82510247,,184,15.25,0.85619169,probeA,0.98159943,0.0005946759,,True,0.11,3a,-45,False,,,45,False,,,,,,,0.0005,False,2,False,0.99,43,1860,2019-10-03T00:00:00Z,good,0.25972814,0.65,1,,-1,,0.33901747,0.16230989,0.16004928,,0.22286835,,29999.962,functional_connectivity,M,0.080474593,2.9578316,754488979,0.0080321285,0.1265,0.1075,,0.0555,,0.31993369,61.798425,0.19229481,0.096147404,-0.046556242,0.23453256,30,0.68676717,0,38.157844,0.113,0.86177659,6,,,,,,,,,HVA,False,descriptive
950912108,0.045563197,142,0.18316618,7626,1000,63,0.19725098,234.82,2.595577,2018-11-05T21:14:59Z,1077,849991024,773621937,771160300,VISam,394,-3,0.24646284,2.073021,3.4125,0.89817109,,1.4939633,,5.1656648,7.3492486,4.970158,7.4338134,,10.833387,,,,,wt/wt,True,39.372615,,0.37118294,44.15208,7305,1249.9984,0.29517175,0.02388049,0.55542359,,0.20568001,,185,40.44,0.49528642,probeA,0.60466667,0.025831966,,True,0,3a,-45,False,,,0,False,,,,,,,0.01,False,2,False,0.99,11,1860,2019-10-03T00:00:00Z,good,0.10888158,0.27272727,-0.10986798,,0.11956522,,0.061926724,0.54464778,0.37610604,,0.61572367,,29999.962,functional_connectivity,M,0.048890056,1.9532513,754488979,0.15060241,0.9115,0.0785,,0.1275,,0.28825106,43.319835,0.81038526,0.27470687,-0.0074238185,0.11281685,60,0.68676717,0.34338358,31.174321,0.079,0.84938204,6,VISam,7.711603e+08,128.33373,36.952952,290,1,0,513,HVA,True,evaluation
950912119,0.0066425087,142,0.0055893106,7620,400,45,0.16730196,260.36,3.4814195,2018-11-05T21:14:59Z,1061,849991028,773621937,771160300,VISam,394,0,0.45192718,3.848398,4.8321381,0.84,,0.94492754,,3.0506987,2.1783784,12.945142,0.50624536,,2.1304931,,,,,wt/wt,True,69.515577,,0.13863735,56.259799,7316,1249.9984,0.32659729,0.2605207,0.12953368,,0.16401147,,187,29.54,0.58929926,probeA,0.90010194,0.0021709914,,True,0.001,3a,0,False,,,90,False,,,,,,,0.01,False,2,False,0.99,27,1880,2019-10-03T00:00:00Z,good,0.57347624,0.35,0.48648649,,-0.61904762,,5.5445719e-13,0.047205142,0.23059561,,0.062467929,,29999.962,functional_connectivity,M,0.08462905,2.4938899,754488979,0.048192771,0.1395,0.0125,,0.2365,,0.52708149,57.236595,0.70050251,0.20603015,-0.034372605,0.14005217,60,1.0301508,0.75544389,67.281939,0.137,0.8348757,6,VISam,7.711603e+08,1000,109686.58,15,1,0,113,HVA,True,calibration
950912127,0.007709772,142,0.00090624633,7613,0,,,78.89,3.7412621,2018-11-05T21:14:59Z,1045,849991032,773621937,771160300,VISam,394,,1.7827583,3.1257971,3.5577236,0.97333333,,2.2333333,,1.0999565,0.23228627,2.2423724,0.053288985,,0.031798404,,,,,wt/wt,True,41.070363,,0.12546104,46.459713,7327,1249.9984,0.39141161,0.25456517,1,,0.93599093,,189,22.76,0.61121591,probeA,0.93489583,0.00060777958,,False,0.072,3a,90,False,,,90,False,,,,,,,0.001,False,2,False,0.94,11,1900,2019-10-03T00:00:00Z,good,-0.47058824,0.72641509,1,,-1,,0.22028362,0.0042322952,0.16004928,,0.22286835,,29999.962,functional_connectivity,M,0.25171023,4.0189574,754488979,0.0080321285,0.0315,0.2175,,0.0555,,0.45353559,117.1792,0.60435511,0.17855946,-0.052292344,0.35891358,50,0.68676717,0.68676717,-546.02741,,0.80732107,6,,,,,,,,,HVA,False,descriptive
950912138,0.021787092,142,0.31644004,7613,700,42.857,0.18013725,321.97,3.2353629,2018-11-05T21:14:59Z,1045,849991032,773621937,771160300,VISam,394,41.429,0.45464759,1.8873142,6.5755869,0.65710692,,1.5393939,,3.0461425,2.432893,6.7389565,15.160716,,0.70614388,,,,,wt/wt,True,1345.4493,,0.25765588,46.192155,7327,1249.9984,0.43311884,0.044100642,0.17645667,,0.38721894,,189,33.92,0.79863301,probeA,0.70046948,0.00781061,,False,0.651,3a,0,False,,,90,False,,,,,,,0.0005,False,2,False,0.99,11,1900,2019-10-03T00:00:00Z,good,0.13176471,0.71978022,0.11531061,,0.6969697,,0.12792832,0.02930157,0.16496217,,0.31703708,,29999.962,functional_connectivity,M,0.058337942,2.0947409,754488979,0.21170396,0.1185,0.0785,,0.2285,,0.47609436,50.457615,0.6318258,0.21976549,-0.01703633,0.1359566,80,0.68676717,-0.54941374,681.76933,0.083,0.80732107,6,,,,,,,,,HVA,False,descriptive
