session_id,ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,released_azimuth_rf_deg,released_elevation_rf_deg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,axis_center_x_deg,axis_center_y_deg,axis_sigma_x_deg,axis_sigma_y_deg,axis_area_deg2,axis_train_deviance,axis_test_deviance,axis_optimizer_nfev,axis_censored,axis_edge_distance_deg,rotation_center_x_deg,rotation_center_y_deg,rotation_sigma_major_deg,rotation_sigma_minor_deg,rotation_angle_deg,rotation_axis_ratio,rotation_area_deg2,rotation_train_deviance,rotation_test_deviance,rotation_optimizer_nfev,rotation_test_gain,rotation_train_gain,rotation_sigma_lower_bound,rotation_sigma_upper_bound,axis_parameters,rotation_parameters,model_elapsed_seconds
771990200,950988450,HVA,VISam,evaluation,aperture,18,16,500,56.270614,306.60264,-22.245275,3.28340434,29.0980359,5.79352448,734.195725,1.47408588,1.34965381,19,False,17.754725,-22.9514173,3.31643115,29.1183238,5.69408747,2.0885742,5.11378231,722.097489,1.47431361,1.34944163,24,0.000212186353,-0.000227733569,False,False,"[0.5821090572106604, 0.6598509045139479, 0.5361149408328111, 0.044074296557894715, -22.24527496982474, 3.283404341658726, 29.098035915423527, 5.793524477726978]","[0.582562482816585, 0.6683615725797458, 0.5350486080112243, 0.046904661585469944, -22.951417304921783, 3.3164311542066907, 29.118323791313024, 5.694087469851969, 0.03645249651220195]",3.49519073
771990200,950988450,HVA,VISam,evaluation,point,18,16,500,56.270614,306.60264,-22.6007377,3.3425384,29.9092206,7.781281,1013.58815,1.47404459,1.34958376,21,False,17.3992623,-28.6398922,3.5777899,33.6042007,3.61866242,17.7143298,9.28635965,529.598772,1.47273393,1.36173885,72,-0.0121550876,0.00131066248,False,False,"[0.5815898682471751, 0.6735423151720401, 0.5474381854367868, 0.04844535846512053, -22.600737704666788, 3.3425384013821957, 29.90922057558859, 7.78128100181624]","[0.6004121003056392, 1.0284065779041371, 0.8032945650350367, 7.512918947132325e-33, -28.63989220138396, 3.5777898955982854, 33.60420067024784, 3.6186624194642065, 0.30917337997151995]",0.582981807
771990200,950988497,HVA,VISam,evaluation,aperture,50,33.077,1300,71.436871,32.288277,-1.24573624,21.6581428,11.246005,17.3153553,848.076457,1.5599118,1.49624353,16,False,18.3418572,-0.581618683,21.9795625,17.8614417,11.6380111,78.509036,1.53475036,905.316859,1.55904983,1.49548631,19,0.000757220373,0.000861972347,False,False,"[0.4730712511448163, 1.753288608899542, 1.088544305311797, 1.111610489756138, -1.2457362380464974, 21.658142782123953, 11.24600497292248, 17.315355265214986]","[0.4664957859326132, 1.7027501060483876, 1.1017116702283916, 1.0833805755965231, -0.581618683382451, 21.97956253539308, 17.86144174992942, 11.638011096890331, 1.3702411703060857]",2.54147468
771990200,950988497,HVA,VISam,evaluation,point,50,33.077,1300,71.436871,32.288277,-1.24092204,21.6774869,12.3826935,18.078111,974.930147,1.55992241,1.49620644,17,False,18.3225131,-0.579035376,21.9929684,18.5993858,12.723355,78.5055085,1.4618303,1030.63664,1.55905925,1.4954304,14,0.000776038687,0.000863157125,False,False,"[0.47240808716623567, 1.7548785199977344, 1.089870238798932, 1.1125650425994522, -1.2409220395064429, 21.6774868873203, 12.382693469778907, 18.078110980463876]","[0.465985442367531, 1.7048651447106886, 1.1031482938385093, 1.0849155867784748, -0.5790353762881734, 21.992968438935492, 18.599385808018916, 12.723354978154067, 1.3701796034729057]",0.179392257
771990200,950988502,HVA,VISam,evaluation,aperture,38.462,21.538,1300,45.209115,64.810496,-9.07596619,12.7143723,24.595127,8.87558861,950.717666,3.53073884,3.62327925,11,False,27.2856277,-8.88750364,12.7087986,24.555301,8.90768506,0.802610007,2.75664225,952.610676,3.53053593,3.62297277,15,0.000306486092,0.000202910533,False,False,"[0.6936797235735886, 1.456608921789912, 1.1287484211673404, 0.8139767038171337, -9.075966186803324, 12.71437226090391, 24.595127045225457, 8.875588610445131]","[0.693151641645766, 1.4553089343895007, 1.127976055153041, 0.8164954293992279, -8.887503639814707, 12.708798551127709, 24.55530095647241, 8.90768506162397, 0.01400818723909758]",2.10911196
771990200,950988502,HVA,VISam,evaluation,point,38.462,21.538,1300,45.209115,64.810496,-9.0536751,12.7520051,25.1367283,10.3066979,1128.32348,3.53083579,3.62283051,11,False,27.2479949,-8.86423067,12.7453313,25.0946265,10.3350122,0.808864892,2.42811773,1129.52815,3.53062641,3.62251438,15,0.000316126283,0.000209375518,False,False,"[0.6924900550348142, 1.4596343779084269, 1.1322112636401047, 0.8184161458615428, -9.053675104464723, 12.752005134139512, 25.1367282863769, 10.306697900849162]","[0.691962833869433, 1.4582928919121472, 1.1314038591227518, 0.8209143990706128, -8.864230674560286, 12.745331282764303, 25.09462647277512, 10.335012245738033, 0.014117355569662315]",0.126125173
771990200,950988509,HVA,VISam,calibration,aperture,25,40,1200,86.835169,45.241725,-23.5793813,28.2819251,26.3233851,11.3631008,1302.69854,1.45569661,1.30969395,10,False,11.7180749,-23.6557596,28.6911149,26.3275933,11.411344,-4.74891292,2.3071422,1308.43842,1.45273131,1.30955486,14,0.000139089274,0.00296530275,False,False,"[1.5853509186709538, 6.6126988770654895, 5.296966692183316, 3.7290935342289746, -23.579381318340495, 28.281925063031437, 26.323385090385656, 11.36310079795072]","[1.5779902506186436, 6.605834705581795, 5.3284081596596415, 3.7763842297396892, -23.655759598944517, 28.69111490276488, 26.327593297082952, 11.411343987756412, -0.08288416640470997]",1.59400428
771990200,950988509,HVA,VISam,calibration,point,25,40,1200,86.835169,45.241725,-23.5703141,28.2974136,26.814955,12.4963622,1459.372,1.4559327,1.30978222,10,False,11.7025864,-23.6520735,28.7069458,26.8242853,12.5360062,-4.78284167,2.13977921,1464.51116,1.45294355,1.30965193,10,0.000130289079,0.00298914949,False,False,"[1.5838208458498557, 6.611785471776429, 5.297473679967095, 3.7335803218051185, -23.57031414629346, 28.29741359311285, 26.814955042101865, 12.4963622459839]","[1.5764607660458037, 6.605925706556501, 5.3296761696436254, 3.7812179310445075, -23.652073455577536, 28.706945810242946, 26.824285329346854, 12.536006161197376, -0.08347633479496075]",0.115489849
771990200,950988522,HVA,VISam,calibration,aperture,56.667,8.333,600,21.572881,31.433061,7.49187783,-1.14663651,17.2549053,8.85354302,665.326792,1.05848249,0.984491848,9,False,32.5081222,7.07752609,-1.15172949,17.1642926,8.36644092,-10.5762286,2.05156443,625.420319,1.05648342,0.983450124,11,0.00104172331,0.00199907752,False,False,"[0.27550898267846835, 1.1876237994428993, 1.33337972190223, 1.6399100040596049, 7.491877825159166, -1.146636507160705, 17.254905332039197, 8.853543022429093]","[0.2785429906931676, 1.239314457907935, 1.3796231640913943, 1.6627025236319108, 7.077526088955041, -1.151729485287019, 17.164292566980496, 8.366440919157128, -0.184590011784036]",2.31333832
771990200,950988522,HVA,VISam,calibration,point,56.667,8.333,600,21.572881,31.433061,7.50561626,-1.14269157,17.9547844,10.2313603,800.053265,1.05841393,0.984511909,13,False,32.4943837,7.08670713,-1.13923149,17.8649986,9.80623501,-10.7601115,1.82179997,762.975537,1.05633427,0.98337942,11,0.00113248855,0.0020796641,False,False,"[0.27518115802857596, 1.1977054800103537, 1.3435480184229336, 1.6528470885028768, 7.50561626032066, -1.1426915666586295, 17.95478437494271, 10.23136029399298]","[0.27824556479380197, 1.2528175182725387, 1.3935972348737724, 1.6792483808847665, 7.086707126032194, -1.1392314935340961, 17.864998616263527, 9.806235009944624, -0.18779937333278962]",0.16806309
