ecephys_unit_id,group,ecephys_structure_acronym,unit_split,candidate,gain_x,gain_y,control,shuffle,success,optimizer_status,center_bound,sigma_upper_bound,censored,baseline_spikes,mean_amplitude_spikes,peak_spikes,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,major_sigma_deg,halfmax_area_deg2,train_poisson_deviance,test_poisson_deviance,train_anscombe_rmse,test_anscombe_rmse,nominal_test_poisson_deviance,nominal_test_anscombe_rmse,nominal_halfmax_area_deg2,nominal_mean_amplitude_spikes,test_deviance_improvement,test_anscombe_rmse_improvement,log2_area_ratio,log2_amplitude_ratio
951868526,HVA,VISal,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.066885307,0.12641303,0.24645637,-23.967908,22.545183,21.238349,21.292215,21.292215,1969.4589,0.70956408,0.65401306,0.45688728,0.43561357,0.65401306,0.43561357,1969.4589,0.12641303,0,0,0,0
951868526,HVA,VISal,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.066606023,0.1259405,0.24415812,-23.918455,22.324255,21.345809,21.52868,21.52868,2001.4067,0.70959238,0.65463484,0.45691614,0.43576844,0.65401306,0.43561357,1969.4589,0.12641303,-0.00062177562,-0.00015487859,0.023215049,-0.0054028574
951868526,HVA,VISal,evaluation,gain_x_0_gain_y_1,0,1,False,False,True,2,False,False,False,0.066318941,0.12541087,0.24178832,-23.865605,22.17689,21.428059,21.847625,21.847625,2038.8835,0.7096324,0.65527412,0.45694746,0.43592614,0.65401306,0.43561357,1969.4589,0.12641303,-0.0012610601,-0.00031257127,0.049979986,-0.011482697
951868526,HVA,VISal,evaluation,gain_x_0_gain_y_1.5,0,1.5,False,False,True,2,False,False,False,0.066057622,0.12485597,0.23948175,-23.80125,22.08457,21.488235,22.19832,22.19832,2077.4289,0.70968356,0.65591656,0.45698087,0.43608417,0.65401306,0.43561357,1969.4589,0.12641303,-0.0019034952,-0.000470607,0.076999805,-0.017880202
951868526,HVA,VISal,evaluation,gain_x_0.5_gain_y_0,0.5,0,False,False,True,2,False,False,False,0.066914807,0.12552889,0.24533829,-24.017508,22.283571,21.502914,21.152997,21.502914,1980.9548,0.70976937,0.65421144,0.45692465,0.43564622,0.65401306,0.43561357,1969.4589,0.12641303,-0.00019837924,-3.2651963e-05,0.0083966538,-0.010125696
951868526,HVA,VISal,evaluation,gain_x_0.5_gain_y_0.5,0.5,0.5,False,False,True,2,False,False,False,0.066586599,0.12497228,0.24284796,-23.982136,22.065652,21.638687,21.435755,21.638687,2020.11,0.70980538,0.6548587,0.45695472,0.43580594,0.65401306,0.43561357,1969.4589,0.12641303,-0.00084563817,-0.00019236938,0.03663454,-0.016536897
951868526,HVA,VISal,evaluation,gain_x_0.5_gain_y_1,0.5,1,False,False,True,2,False,False,False,0.066309357,0.12441813,0.24046972,-23.931718,21.935039,21.745018,21.734917,21.745018,2058.3683,0.70984817,0.65548152,0.45698725,0.43596138,0.65401306,0.43561357,1969.4589,0.12641303,-0.0014684557,-0.0003478177,0.063701793,-0.022948251
951868526,HVA,VISal,evaluation,gain_x_0.5_gain_y_1.5,0.5,1.5,False,False,True,2,False,False,False,0.065998512,0.12378346,0.23797,-23.883824,21.846512,21.837033,22.129021,22.129021,2104.5593,0.70990648,0.65614195,0.45702187,0.4361225,0.65401306,0.43561357,1969.4589,0.12641303,-0.0021288867,-0.00050893641,0.09571886,-0.030326421
951868526,HVA,VISal,evaluation,gain_x_1_gain_y_0,1,0,False,False,True,2,False,False,False,0.066961765,0.12456569,0.24419791,-24.095532,21.995817,21.805588,20.994617,21.805588,1993.7976,0.70999458,0.65444413,0.45696443,0.4356868,0.65401306,0.43561357,1969.4589,0.12641303,-0.00043106692,-7.3237229e-05,0.017719654,-0.021238264
951868526,HVA,VISal,evaluation,gain_x_1_gain_y_0.5,1,0.5,False,False,True,2,False,False,False,0.066615029,0.12396253,0.24161283,-24.07108,21.795619,21.966501,21.29367,21.966501,2037.1205,0.71003553,0.65509028,0.4569957,0.43584666,0.65401306,0.43561357,1969.4589,0.12641303,-0.0010772132,-0.00023309471,0.048732019,-0.028240816
951868526,HVA,VISal,evaluation,gain_x_1_gain_y_1,1,1,False,False,True,2,False,False,False,0.06629354,0.12333259,0.23906213,-24.035783,21.665502,22.105401,21.628377,22.105401,2082.2251,0.71008583,0.65573161,0.45702945,0.43600547,0.65401306,0.43561357,1969.4589,0.12641303,-0.0017185486,-0.00039190485,0.080326679,-0.035590845
951868526,HVA,VISal,evaluation,gain_x_1_gain_y_1.5,1,1.5,False,False,True,2,False,False,False,0.065988167,0.12266979,0.23654105,-23.993142,21.597534,22.220945,22.011071,22.220945,2130.1444,0.71014709,0.65637553,0.45706528,0.43616404,0.65401306,0.43561357,1969.4589,0.12641303,-0.002362465,-0.00055047449,0.11315188,-0.043364806
951868526,HVA,VISal,evaluation,gain_x_1.5_gain_y_0,1.5,0,False,False,True,2,False,False,False,0.067042708,0.12357098,0.24311409,-24.195392,21.699129,22.128238,20.814059,22.128238,2005.8985,0.71023511,0.6546951,0.4570061,0.43573242,0.65401306,0.43561357,1969.4589,0.12641303,-0.00068203635,-0.00011885123,0.026449263,-0.032804937
951868526,HVA,VISal,evaluation,gain_x_1.5_gain_y_0.5,1.5,0.5,False,False,True,2,False,False,False,0.066702458,0.12294546,0.24051787,-24.175266,21.513463,22.313082,21.09829,22.313082,2050.2751,0.71027954,0.65532785,0.45703855,0.43589048,0.65401306,0.43561357,1969.4589,0.12641303,-0.0013147874,-0.00027691198,0.058018189,-0.040126419
951868526,HVA,VISal,evaluation,gain_x_1.5_gain_y_1,1.5,1,False,False,True,2,False,False,False,0.066333239,0.12223928,0.23778292,-24.159603,21.392014,22.484121,21.477228,22.484121,2103.0978,0.7103374,0.65598456,0.45707351,0.43605188,0.65401306,0.43561357,1969.4589,0.12641303,-0.0019714944,-0.00043831792,0.094716606,-0.048436854
951868526,HVA,VISal,evaluation,gain_x_1.5_gain_y_1.5,1.5,1.5,False,False,True,2,False,False,False,0.06604323,0.12155403,0.23527152,-24.118644,21.343171,22.619562,21.839574,22.619562,2151.4619,0.71040116,0.65661011,0.45711053,0.4362077,0.65401306,0.43561357,1969.4589,0.12641303,-0.0025970519,-0.00059413186,0.12751799,-0.056546981
951868526,HVA,VISal,evaluation,sign_reversed,-1,-1,True,False,True,2,False,False,False,0.067443495,0.12848585,0.25274692,-24.053371,23.650399,20.716338,21.119569,21.119569,1905.4755,0.70921229,0.65249665,0.45677724,0.43527119,0.65401306,0.43561357,1969.4589,0.12641303,0.0015164163,0.00034237175,-0.047648276,0.023464133
951868526,HVA,VISal,evaluation,time_shuffled,1,1,True,True,True,2,False,False,False,0.06706246,0.12601573,0.24499385,-25.057134,23.977731,21.565151,22.176012,22.176012,2082.7698,0.7097853,0.65244856,0.45692939,0.43529294,0.65401306,0.43561357,1969.4589,0.12641303,0.0015644996,0.00032062087,0.080704073,-0.0045412824
951868545,HVA,VISal,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,True,True,0.34775648,0.61148171,1.1714633,-30.206723,50.747887,50,17.669459,50,3847.6769,1.4753423,1.3565433,0.84035063,0.80092181,1.3565433,0.80092181,3847.6769,0.61148171,0,0,0,0
951868545,HVA,VISal,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,True,True,0.34888925,0.54787466,1.0883474,-30.944526,46.106715,50,15.55907,50,3388.1215,1.4747018,1.3576415,0.84026209,0.80137601,1.3565433,0.80092181,3847.6769,0.61148171,-0.0010982696,-0.00045419974,-0.18350206,-0.1584632
951868545,HVA,VISal,evaluation,gain_x_0_gain_y_1,0,1,False,False,True,2,False,True,True,0.3498027,0.51678863,1.0470401,-31.388799,43.139285,50,14.045179,50,3058.4586,1.4741071,1.3587555,0.84019038,0.80179068,1.3565433,0.80092181,3847.6769,0.61148171,-0.0022121955,-0.00086886695,-0.33118289,-0.24273458
951868545,HVA,VISal,evaluation,gain_x_0_gain_y_1.5,0,1.5,False,False,True,2,False,True,True,0.35051004,0.50270763,1.0274949,-31.590765,41.305132,50,13.02085,50,2835.4022,1.4735864,1.3598758,0.84013622,0.80217301,1.3565433,0.80092181,3847.6769,0.61148171,-0.0033325581,-0.0012511964,-0.44043426,-0.28258927
951868545,HVA,VISal,evaluation,gain_x_0.5_gain_y_0,0.5,0,False,False,True,2,False,True,True,0.34741852,0.61860655,1.1798148,-30.144807,51.128108,50,17.856465,50,3888.3989,1.4751785,1.3563653,0.84029672,0.80087166,1.3565433,0.80092181,3847.6769,0.61148171,0.00017795309,5.0153758e-05,0.015188572,0.016712737
951868545,HVA,VISal,evaluation,gain_x_0.5_gain_y_0.5,0.5,0.5,False,False,True,2,False,True,True,0.34858265,0.55203903,1.0929224,-30.91032,46.345839,50,15.69509,50,3417.741,1.474533,1.3574599,0.84020664,0.80132575,1.3565433,0.80092181,3847.6769,0.61148171,-0.00091658317,-0.0004039321,-0.17094457,-0.14753883
951868545,HVA,VISal,evaluation,gain_x_0.5_gain_y_1,0.5,1,False,False,True,2,False,True,True,0.34952277,0.51956978,1.049907,-31.391063,43.291974,50,14.144872,50,3080.1676,1.4739331,1.358579,0.84013369,0.80174321,1.3565433,0.80092181,3847.6769,0.61148171,-0.0020357188,-0.00082139831,-0.32097879,-0.23499142
951868545,HVA,VISal,evaluation,gain_x_0.5_gain_y_1.5,0.5,1.5,False,False,True,2,False,True,True,0.35024687,0.50491373,1.0296884,-31.624562,41.412179,50,13.099457,50,2852.5195,1.4734075,1.3597063,0.84007848,0.80212869,1.3565433,0.80092181,3847.6769,0.61148171,-0.0031630059,-0.0012068754,-0.43175092,-0.27627194
951868545,HVA,VISal,evaluation,gain_x_1_gain_y_0,1,0,False,False,True,2,False,True,True,0.34707103,0.62658894,1.1892799,-30.063396,51.557999,50,18.064188,50,3933.6325,1.4750189,1.3561833,0.84024398,0.80081972,1.3565433,0.80092181,3847.6769,0.61148171,0.00035995659,0.00010209638,0.031874541,0.0352099
951868545,HVA,VISal,evaluation,gain_x_1_gain_y_0.5,1,0.5,False,False,True,2,False,True,True,0.34827352,0.55646512,1.0978494,-30.86544,46.604638,50,15.840583,50,3449.4232,1.4743682,1.3572764,0.84015239,0.80127438,1.3565433,0.80092181,3847.6769,0.61148171,-0.00073314972,-0.00035256265,-0.15763251,-0.13601784
951868545,HVA,VISal,evaluation,gain_x_1_gain_y_1,1,1,False,False,True,2,False,True,True,0.34924265,0.52243398,1.0528921,-31.38384,43.454114,50,14.249834,50,3103.0241,1.4737629,1.3584001,0.84007823,0.80169439,1.3565433,0.80092181,3847.6769,0.61148171,-0.0018568745,-0.00077257547,-0.31031277,-0.22706021
951868545,HVA,VISal,evaluation,gain_x_1_gain_y_1.5,1,1.5,False,False,True,2,False,True,True,0.34998452,0.50714115,1.0319193,-31.649528,41.524447,50,13.181426,50,2870.369,1.4732322,1.3595337,0.84002197,0.80208278,1.3565433,0.80092181,3847.6769,0.61148171,-0.0029904769,-0.0011609636,-0.42275145,-0.26992151
951868545,HVA,VISal,evaluation,gain_x_1.5_gain_y_0,1.5,0,False,False,True,2,False,True,True,0.34670919,0.63575194,1.2002819,-29.951201,52.05572,50,18.299546,50,3984.8838,1.4748638,1.3559944,0.8401924,0.80076523,1.3565433,0.80092181,3847.6769,0.61148171,0.0005488886,0.00015658373,0.050549991,0.056154532
951868545,HVA,VISal,evaluation,gain_x_1.5_gain_y_0.5,1.5,0.5,False,False,True,2,False,True,True,0.34796175,0.5611885,1.1031778,-30.810321,46.884792,50,15.996163,50,3483.3023,1.4742074,1.3570917,0.84009937,0.80122212,1.3565433,0.80092181,3847.6769,0.61148171,-0.00054845362,-0.00030030696,-0.14353199,-0.1238237
951868545,HVA,VISal,evaluation,gain_x_1.5_gain_y_1,1.5,1,False,False,True,2,False,True,True,0.34896254,0.52539175,1.0560124,-31.367563,43.626198,50,14.36023,50,3127.0637,1.4735966,1.3582194,0.84002403,0.80164442,1.3565433,0.80092181,3847.6769,0.61148171,-0.0016761357,-0.00072260913,-0.29917905,-0.2189154
951868545,HVA,VISal,evaluation,gain_x_1.5_gain_y_1.5,1.5,1.5,False,False,True,2,False,True,True,0.34972505,0.50936002,1.0341716,-31.662251,41.639697,49.999998,13.265,49.999998,2888.5677,1.4730605,1.3593587,0.83996671,0.80203542,1.3565433,0.80092181,3847.6769,0.61148171,-0.0028154293,-0.0011136102,-0.41363333,-0.26362315
951868545,HVA,VISal,evaluation,sign_reversed,-1,-1,True,False,True,2,False,True,True,0.34671653,0.77348577,1.3844901,-29.070458,59.998234,50,21.271742,50,4632.105,1.4769889,1.3551886,0.84070346,0.80017749,1.3565433,0.80092181,3847.6769,0.61148171,0.0013546611,0.00074432098,0.2676803,0.33906491
951868545,HVA,VISal,evaluation,time_shuffled,1,1,True,True,True,2,False,True,True,0.34674456,0.61657983,1.1776824,-29.643912,52.422598,50,19.148549,50,4169.7614,1.4773345,1.3565822,0.84086296,0.80088998,1.3565433,0.80092181,3847.6769,0.61148171,-3.8883566e-05,3.1834833e-05,0.11597717,0.011978324
951868575,HVA,VISal,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.298742,0.80568049,2.2305084,47.999844,-22.151718,46.789269,17.540843,46.789269,3574.391,2.486579,2.3904624,1.3391971,1.3034265,2.3904624,1.3034265,3574.391,0.80568049,0,0,0,0
951868575,HVA,VISal,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.3051588,0.80770178,2.2480404,48.122386,-21.623826,45.911619,17.000436,45.911619,3399.2883,2.4874949,2.3897939,1.3394383,1.3031564,2.3904624,1.3034265,3574.391,0.80568049,0.00066849702,0.00027009695,-0.072464726,0.0036149011
951868575,HVA,VISal,evaluation,gain_x_0_gain_y_1,0,1,False,False,True,2,False,False,False,1.3136905,0.78733021,2.2455693,43.89477,-21.239051,42.054652,16.497126,42.054652,3021.5353,2.4882172,2.3893585,1.33967,1.3029927,2.3904624,1.3034265,3574.391,0.80568049,0.001103908,0.00043378773,-0.24241566,-0.033238946
951868575,HVA,VISal,evaluation,gain_x_0_gain_y_1.5,0,1.5,False,False,True,2,False,False,False,1.3229855,0.76705786,2.2450929,39.516262,-20.946551,37.839191,16.064528,37.839191,2647.373,2.4888497,2.3891526,1.3398973,1.3029218,2.3904624,1.3034265,3574.391,0.80568049,0.0013098009,0.00050472143,-0.43313598,-0.070872323
951868575,HVA,VISal,evaluation,gain_x_0.5_gain_y_0,0.5,0,False,False,True,2,False,False,False,1.2993735,0.78439229,2.2082183,46.195973,-22.194053,46.647904,17.481535,46.647904,3551.5426,2.4873405,2.3903413,1.3393676,1.3034607,2.3904624,1.3034265,3574.391,0.80568049,0.00012111735,-3.4202663e-05,-0.0092516678,-0.03863241
951868575,HVA,VISal,evaluation,gain_x_0.5_gain_y_0.5,0.5,0.5,False,False,True,2,False,False,False,1.3078752,0.76936743,2.212508,42.61001,-21.674797,43.059267,16.894666,43.059267,3168.2655,2.4881277,2.3898926,1.3396062,1.3032752,2.3904624,1.3034265,3574.391,0.80568049,0.00056973185,0.00015130082,-0.1740042,-0.066534976
951868575,HVA,VISal,evaluation,gain_x_0.5_gain_y_1,0.5,1,False,False,True,2,False,False,False,1.3170014,0.75440278,2.2181315,38.851732,-21.282529,39.160597,16.384687,39.160597,2794.427,2.4887987,2.3895602,1.3398337,1.3031448,2.3904624,1.3034265,3574.391,0.80568049,0.00090217938,0.00028163948,-0.35514495,-0.094872701
951868575,HVA,VISal,evaluation,gain_x_0.5_gain_y_1.5,0.5,1.5,False,False,True,2,False,False,False,1.3276617,0.73984038,2.2286001,34.708219,-20.985324,34.602685,15.92198,34.602685,2399.4527,2.4893464,2.3895755,1.3400551,1.303148,2.3904624,1.3034265,3574.391,0.80568049,0.00088685548,0.00027851305,-0.57499207,-0.12299361
951868575,HVA,VISal,evaluation,gain_x_1_gain_y_0,1,0,False,False,True,2,False,False,False,1.3009525,0.75777348,2.182758,42.721386,-22.247261,45.200022,17.415503,45.200022,3428.3094,2.4880222,2.3902986,1.339533,1.3035233,2.3904624,1.3034265,3574.391,0.80568049,0.00016381487,-9.6832702e-05,-0.060200128,-0.088441057
951868575,HVA,VISal,evaluation,gain_x_1_gain_y_0.5,1,0.5,False,False,True,2,False,False,False,1.3104388,0.74286503,2.190103,38.587263,-21.725456,40.910135,16.799274,40.910135,2993.1381,2.4887407,2.3899395,1.3397682,1.303372,2.3904624,1.3034265,3574.391,0.80568049,0.00052289029,5.4513634e-05,-0.25603859,-0.11710755
951868575,HVA,VISal,evaluation,gain_x_1_gain_y_1,1,1,False,False,True,2,False,False,False,1.320447,0.73148205,2.2027197,34.984121,-21.335084,36.761312,16.271603,36.761312,2605.1137,2.4893472,2.3897316,1.3399915,1.3032836,2.3904624,1.3034265,3574.391,0.80568049,0.00073076321,0.00014289542,-0.45635111,-0.13938518
951868575,HVA,VISal,evaluation,gain_x_1_gain_y_1.5,1,1.5,False,False,True,2,False,False,False,1.3328351,0.72270782,2.2257897,31.024965,-21.018919,31.738181,15.78209,31.738181,2181.4833,2.4897857,2.3900889,1.3402059,1.3033938,2.3904624,1.3034265,3574.391,0.80568049,0.00037343027,3.2715097e-05,-0.71238804,-0.1567951
951868575,HVA,VISal,evaluation,gain_x_1.5_gain_y_0,1.5,0,False,False,True,2,False,False,False,1.3034901,0.7326947,2.1615637,38.693549,-22.30288,43.088247,17.300748,43.088247,3246.6019,2.4886371,2.3902518,1.339693,1.3035918,2.3904624,1.3034265,3574.391,0.80568049,0.00021052367,-0.00016528625,-0.13876696,-0.13699545
951868575,HVA,VISal,evaluation,gain_x_1.5_gain_y_0.5,1.5,0.5,False,False,True,2,False,False,False,1.312943,0.7232275,2.1753914,35.485657,-21.777643,39.23985,16.696725,39.23985,2853.4086,2.4893358,2.3899198,1.3399253,1.303446,2.3904624,1.3034265,3574.391,0.80568049,0.00054257439,-1.9515822e-05,-0.3250111,-0.15575808
951868575,HVA,VISal,evaluation,gain_x_1.5_gain_y_1,1.5,1,False,False,True,2,False,False,False,1.3240658,0.71464355,2.1952021,31.773801,-21.378828,34.573019,16.167296,34.573019,2434.3332,2.4898553,2.3899212,1.3401441,1.3034223,2.3904624,1.3034265,3574.391,0.80568049,0.00054114907,4.1878142e-06,-0.55417077,-0.17298376
951868575,HVA,VISal,evaluation,gain_x_1.5_gain_y_1.5,1.5,1.5,False,False,True,2,False,False,False,1.339038,0.71273846,2.2350559,28.004519,-21.053013,28.928381,15.629227,28.928381,1969.0963,2.4901478,2.3907827,1.3403504,1.3036891,2.3904624,1.3034265,3574.391,0.80568049,-0.00032031316,-0.00026264921,-0.8601638,-0.17683481
951868575,HVA,VISal,evaluation,sign_reversed,-1,-1,True,False,True,2,False,False,False,1.2830523,0.8573659,2.2499875,53.036907,-23.693253,49.856395,19.15284,49.856395,4158.717,2.4827932,2.391567,1.3382937,1.303784,2.3904624,1.3034265,3574.391,0.80568049,-0.0011046049,-0.00035748702,0.21844108,0.089703105
951868575,HVA,VISal,evaluation,time_shuffled,1,1,True,True,True,2,False,False,False,1.303132,0.81414703,2.2478015,48.73098,-22.426938,46.365418,17.308656,46.365418,3495.1261,2.4867731,2.3895544,1.3392759,1.3031736,2.3904624,1.3034265,3574.391,0.80568049,0.0009080031,0.00025288188,-0.032352922,0.015081526
951868604,HVA,VISal,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,True,False,True,3.5944679,2.836958,6.8487964,15.10529,60,35.932075,23.289445,35.932075,3644.574,0.67499443,0.6865674,0.78151313,0.79417557,0.6865674,0.79417557,3644.574,2.836958,0,0,0,0
951868604,HVA,VISal,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,True,False,True,3.5956989,2.7712409,6.7820436,15.31968,60,35.739136,23.702468,35.739136,3689.2914,0.67688159,0.68775814,0.78264165,0.79485407,0.6865674,0.79417557,3644.574,2.836958,-0.0011907311,-0.00067849599,0.01759353,-0.033812646
951868604,HVA,VISal,calibration,gain_x_0_gain_y_1,0,1,False,False,True,2,True,False,True,3.5970006,2.7001707,6.7072487,15.554664,59.999999,35.557088,24.146694,35.557088,3739.2903,0.6788136,0.68894481,0.78379288,0.79553,0.6865674,0.79417557,3644.574,2.836958,-0.00237741,-0.0013544251,0.037014295,-0.071294163
951868604,HVA,VISal,calibration,gain_x_0_gain_y_1.5,0,1.5,False,False,True,2,True,False,True,3.5985208,2.6267032,6.6280426,15.800153,59.999991,35.372738,24.608089,35.372738,3790.9835,0.68077271,0.69012699,0.78495597,0.79620298,0.6865674,0.79417557,3644.574,2.836958,-0.0035595844,-0.0020274125,0.05682199,-0.11109156
951868604,HVA,VISal,calibration,gain_x_0.5_gain_y_0,0.5,0,False,False,True,2,True,False,True,3.5964976,2.8462387,6.8673717,14.708433,60,35.824769,23.157217,35.824769,3613.0593,0.67523186,0.68683789,0.78165094,0.79436436,0.6865674,0.79417557,3644.574,2.836958,-0.00027048412,-0.00018879155,-0.012529249,0.0047118432
951868604,HVA,VISal,calibration,gain_x_0.5_gain_y_0.5,0.5,0.5,False,False,True,2,True,False,True,3.5977689,2.779049,6.799136,14.922889,60,35.637897,23.568811,35.637897,3658.0958,0.67713564,0.68803455,0.7827887,0.79504689,0.6865674,0.79417557,3644.574,2.836958,-0.0014671444,-0.00087131484,0.0053426626,-0.029753534
951868604,HVA,VISal,calibration,gain_x_0.5_gain_y_1,0.5,1,False,False,True,2,True,False,True,3.599083,2.7061332,6.7223807,15.161536,60,35.468902,24.013364,35.468902,3709.4207,0.67908388,0.68922439,0.78394888,0.79572497,0.6865674,0.79417557,3644.574,2.836958,-0.0026569839,-0.0015493988,0.025443692,-0.068111942
951868604,HVA,VISal,calibration,gain_x_0.5_gain_y_1.5,0.5,1.5,False,False,True,2,True,False,True,3.6006071,2.6307704,6.6411092,15.413002,59.999998,35.300436,24.475604,35.300436,3762.8666,0.68105848,0.69040776,0.78512043,0.79639874,0.6865674,0.79417557,3644.574,2.836958,-0.0038403597,-0.0022231658,0.04608194,-0.10885945
951868604,HVA,VISal,calibration,gain_x_1_gain_y_0,1,0,False,False,True,2,True,False,True,3.5984117,2.8538057,6.883743,14.349536,60,35.789688,23.031511,35.789688,3589.9274,0.67547666,0.68711374,0.78179285,0.7945554,0.6865674,0.79417557,3644.574,2.836958,-0.00054633977,-0.00037982618,-0.021795536,0.0085422937
951868604,HVA,VISal,calibration,gain_x_1_gain_y_0.5,1,0.5,False,False,True,2,True,False,True,3.5996819,2.7848002,6.8135174,14.565093,60,35.613516,23.444242,35.613516,3636.2721,0.67739674,0.68831457,0.78293967,0.7952408,0.6865674,0.79417557,3644.574,2.836958,-0.0017471699,-0.0010652311,-0.0032900368,-0.026770959
951868604,HVA,VISal,calibration,gain_x_1_gain_y_1,1,1,False,False,True,2,True,False,True,3.60103,2.7103119,6.7351706,14.807818,59.999999,35.455774,23.887658,35.455774,3688.6367,0.67936081,0.68950749,0.78410857,0.79592097,0.6865674,0.79417557,3644.574,2.836958,-0.0029400894,-0.0017454015,0.017337507,-0.065885896
951868604,HVA,VISal,calibration,gain_x_1_gain_y_1.5,1,1.5,False,False,True,2,True,False,True,3.6025348,2.6329046,6.6516289,15.066587,59.999969,35.307517,24.352035,35.307517,3744.6201,0.68135041,0.69069053,0.78528835,0.79659457,0.6865674,0.79417557,3644.574,2.836958,-0.004123124,-0.0024189986,0.039069159,-0.10768953
951868604,HVA,VISal,calibration,gain_x_1.5_gain_y_0,1.5,0,False,False,True,2,True,False,True,3.6002078,2.8595251,6.8977049,14.023881,60,35.825431,22.912575,35.825431,3574.9556,0.67572838,0.68739472,0.78193868,0.79474824,0.6865674,0.79417557,3644.574,2.836958,-0.0008273134,-0.00057266567,-0.027824881,0.011430764
951868604,HVA,VISal,calibration,gain_x_1.5_gain_y_0.5,1.5,0.5,False,False,True,2,True,False,True,3.6014533,2.7883738,6.8252243,14.249431,60,35.673998,23.327406,35.673998,3624.2951,0.67766457,0.68859658,0.78309432,0.79543443,0.6865674,0.79417557,3644.574,2.836958,-0.0020291729,-0.0012588547,-0.0080497687,-0.024920809
951868604,HVA,VISal,calibration,gain_x_1.5_gain_y_1,1.5,1,False,False,True,2,True,False,True,3.60279,2.7120308,6.7447479,14.494526,60,35.528875,23.772682,35.528875,3678.4509,0.67964394,0.6897911,0.78427168,0.79611571,0.6865674,0.79417557,3644.574,2.836958,-0.0032236916,-0.0019401382,0.013348133,-0.0649712
951868604,HVA,VISal,calibration,gain_x_1.5_gain_y_1.5,1.5,1.5,False,False,True,2,True,False,True,3.6042897,2.632852,6.6592277,14.757729,59.999921,35.396177,24.238359,35.396177,3736.4993,0.68164792,0.690974,0.78545939,0.79678932,0.6865674,0.79417557,3644.574,2.836958,-0.0044065975,-0.0026137507,0.035937044,-0.10771836
951868604,HVA,VISal,calibration,sign_reversed,-1,-1,True,False,True,2,True,False,True,3.5870571,2.9070633,6.8918179,15.743148,60,36.952092,22.904834,36.952092,3686.1374,0.67105123,0.68366647,0.77914752,0.79245609,0.6865674,0.79417557,3644.574,2.836958,0.0029009318,0.0017194857,0.016359643,0.035217674
951868604,HVA,VISal,calibration,time_shuffled,1,1,True,True,True,2,True,False,True,3.5898965,2.7637573,6.7619319,15.157474,60,36.952349,23.829294,36.952349,3834.9398,0.67576504,0.68678077,0.78195548,0.79429195,0.6865674,0.79417557,3644.574,2.836958,-0.00021336151,-0.00011637923,0.073453725,-0.03771385
951868614,HVA,VISal,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.277798,1.6517265,3.3234958,-33.845983,-17.960318,6.4110797,5.9098029,6.4110797,165.00971,2.8694841,2.943612,1.4108162,1.4287564,2.943612,1.4287564,165.00971,1.6517265,0,0,0,0
951868614,HVA,VISal,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.2750879,1.5324759,3.1484037,-33.765297,-18.662178,6.7199831,6.4443971,6.7199831,188.60613,2.8698084,2.9443938,1.4108311,1.428933,2.943612,1.4287564,165.00971,1.6517265,-0.0007818105,-0.00017658075,0.19282565,-0.10811031
951868614,HVA,VISal,evaluation,gain_x_0_gain_y_1,0,1,False,False,True,2,False,False,False,1.2722363,1.4364987,2.9959572,-33.612471,-19.147007,7.001145,6.9858261,7.001145,213.00617,2.8700686,2.945727,1.4108497,1.4292339,2.943612,1.4287564,165.00971,1.6517265,-0.0021150182,-0.00047744861,0.36834428,-0.20141796
951868614,HVA,VISal,evaluation,gain_x_0_gain_y_1.5,0,1.5,False,False,True,2,False,False,False,1.2692853,1.3579361,2.8571008,-33.421292,-19.5474,7.1776452,7.5936753,7.5936753,237.37738,2.8702398,2.9473728,1.4108605,1.4295764,2.943612,1.4287564,165.00971,1.6517265,-0.0037607853,-0.00081996013,0.52463158,-0.28255906
951868614,HVA,VISal,evaluation,gain_x_0.5_gain_y_0,0.5,0,False,False,True,2,False,False,False,1.2758577,1.5335218,3.2062203,-33.956877,-18.060479,6.9873172,6.1517681,6.9873172,187.20427,2.8694148,2.943288,1.410774,1.4286615,2.943612,1.4287564,165.00971,1.6517265,0.000323988,9.4941301e-05,0.18206242,-0.10712607
951868614,HVA,VISal,evaluation,gain_x_0.5_gain_y_0.5,0.5,0.5,False,False,True,2,False,False,False,1.2733168,1.4505384,3.0744604,-33.90044,-18.697348,7.233811,6.6339127,7.233811,208.99805,2.8696006,2.9441239,1.4107657,1.4288431,2.943612,1.4287564,165.00971,1.6517265,-0.00051192745,-8.6705957e-05,0.34093858,-0.18738616
