session_id,ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,released_azimuth_rf_deg,released_elevation_rf_deg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,axis_center_x_deg,axis_center_y_deg,axis_sigma_x_deg,axis_sigma_y_deg,axis_area_deg2,axis_train_deviance,axis_test_deviance,axis_optimizer_nfev,axis_censored,axis_edge_distance_deg,rotation_center_x_deg,rotation_center_y_deg,rotation_sigma_major_deg,rotation_sigma_minor_deg,rotation_angle_deg,rotation_axis_ratio,rotation_area_deg2,rotation_train_deviance,rotation_test_deviance,rotation_optimizer_nfev,rotation_test_gain,rotation_train_gain,rotation_sigma_lower_bound,rotation_sigma_upper_bound,axis_parameters,rotation_parameters,model_elapsed_seconds
799864342,951087759,HVA,VISam,calibration,aperture,50,-25,600,321.23498,32.357838,-0.716362426,-31.9656056,16.4900305,7.77705895,558.524437,1.17042725,1.18574698,8,False,8.03439443,-0.665824366,-31.9336584,16.5306812,7.58565957,-5.98748941,2.17920156,546.121693,1.16983603,1.18416358,12,0.00158340415,0.000591221753,False,False,"[0.49491456802848405, 1.6301281409777761, 2.3092090748787473, 1.922300025149225, -0.7163624262474153, -31.965605568893757, 16.490030520686197, 7.777058948797381]","[0.4956448546394995, 1.644362918426451, 2.335112452811209, 1.941669090449302, -0.6658243657628207, -31.93365837395126, 16.53068116566783, 7.585659571024699, -0.1045014040480634]",1.64835345
799864342,951087759,HVA,VISam,calibration,point,50,-25,600,321.23498,32.357838,-0.701177426,-32.0168895,17.2763585,9.42586463,709.216342,1.17051173,1.18597886,8,False,7.98311051,-0.649229139,-31.9896899,17.3157801,9.29450708,-5.93921396,1.8630122,700.928556,1.16994353,1.18434758,11,0.00163127812,0.000568201775,False,False,"[0.4941186313506206, 1.6382578686318376, 2.317425498991619, 1.9301296201260594, -0.7011774256792331, -32.01688949033496, 17.276358476610092, 9.425864627331723]","[0.4946644762395433, 1.6519420992410678, 2.341210806012178, 1.9478266545988139, -0.6492291386987586, -31.989689929593506, 17.31578009086282, 9.294507080527458, -0.10365883858745795]",0.118516753
799864342,951087766,HVA,VISam,evaluation,aperture,10,-25,200,1010.9641,1986.6491,-48.5396883,-47.6178045,2.00014519,2.8821735,25.1065462,2.27025868,2.14360767,18,False,-8.53968835,-48.6613408,-47.1799827,2.05146522,2.00385992,56.6130169,1.0237568,17.9034549,2.27025717,2.14362829,10,-2.06203418e-05,1.501383e-06,False,False,"[0.8462553292931014, 4.595396353478738, 4.732000412283236, 2.7397899198248648, -48.53968834673576, -47.61780448071741, 2.000145194703595, 2.88217350199806]","[0.8462609783546396, 4.528337483285954, 4.665033031072249, 2.7027913886028694, -48.66134076458364, -47.179982722230605, 2.051465218967001, 2.0038599150448206, 0.9880835451135241]",1.44173691
799864342,951087766,HVA,VISam,evaluation,point,10,-25,200,1010.9641,1986.6491,-42.4122378,-45.5408201,2.49389451,3.99830743,43.4269764,2.27026325,2.14358492,22,False,-5.54082006,-42.3006533,-45.4698159,3.90583387,2.42344346,89.8678684,1.61168764,41.2241765,2.27026271,2.143593,4,-8.07643956e-06,5.44082006e-07,False,False,"[0.846245351245845, 4.545800071468358, 4.680044312426223, 2.708943669018257, -42.412237759888825, -45.54082005974322, 2.4938945117221545, 3.998307427279001]","[0.8462494551250858, 4.546015666610224, 4.6804812790972505, 2.7094111417390527, -42.30065329000446, -45.469815899696314, 3.9058338686076346, 2.423443463556423, 1.5684901957315773]",0.0972558036
799864342,951087797,HVA,VISam,evaluation,aperture,55,-10,1000,14.68776,26.312673,3.61452931,-20.7160294,20.9459837,10.4268226,951.169849,2.58457138,2.58680737,10,False,19.2839706,4.19700242,-21.3266431,22.374242,9.69372376,-16.13948,2.30811632,944.592081,2.47122262,2.51280823,13,0.0739991328,0.113348761,False,False,"[0.6827042699446569, 6.455283930501846, 7.291058462028719, 10.639708656482055, 3.6145293084494576, -20.716029371855665, 20.945983705605087, 10.426822599479525]","[0.6661679296126941, 6.716407143889245, 7.460836983811688, 11.050365617042806, 4.197002417856029, -21.326643109032208, 22.374242016355165, 9.693723760061431, -0.28168706531457643]",1.59552639
799864342,951087797,HVA,VISam,evaluation,point,55,-10,1000,14.68776,26.312673,3.60694431,-20.7057771,21.5587855,11.6348946,1092.42612,2.58502972,2.58745747,10,False,19.2942229,4.19899923,-21.3308978,22.9583611,10.992083,-16.2054733,2.08862698,1099.07217,2.47208508,2.5134647,13,0.0739927761,0.112944638,False,False,"[0.6802793628614423, 6.468726990806363, 7.305442143808736, 10.656664451608469, 3.6069443111786663, -20.70577707796448, 21.55878549388848, 11.634894633537675]","[0.6629369206870978, 6.7326375783776315, 7.477678882559331, 11.069813818313285, 4.198999225433114, -21.330897782368616, 22.958361060457303, 10.992082991466921, -0.28283886637951783]",0.107916547
799864342,951087804,HVA,VISam,evaluation,aperture,30,-5,800,28.704915,37.620335,-17.131849,-15.2983722,17.5682639,9.55469791,731.056824,1.83360252,1.45132322,10,False,22.868151,-17.1283014,-15.4919908,17.5078898,9.38199068,5.77562415,1.86611673,715.375612,1.83274076,1.44991911,13,0.0014041135,0.000861760591,False,False,"[0.3138294118439622, 0.8411153898426036, 0.9820255863762641, 1.6897396779029121, -17.131849027326606, -15.298372212685116, 17.56826385800793, 9.554697909475404]","[0.31493505534185273, 0.8479124327686322, 0.9883820708633542, 1.7097654563581095, -17.128301381699725, -15.491990790620633, 17.50788978345016, 9.381990682941089, 0.10080365785293255]",1.77376057
799864342,951087804,HVA,VISam,evaluation,point,30,-5,800,28.704915,37.620335,-17.1145058,-15.2831165,18.3060382,10.830061,863.436888,1.83350068,1.45136371,9,False,22.8854942,-17.1143129,-15.4813426,18.2526849,10.7150092,5.63125105,1.7034689,851.774501,1.83265286,1.44987261,14,0.00149109403,0.000847820315,False,False,"[0.3135947580701191, 0.8445531490073408, 0.9869739273326582, 1.6988314074907054, -17.114505827431103, -15.283116458927946, 18.306038245216474, 10.830061026460292]","[0.3144080877461547, 0.8503556452055895, 0.9917218711040161, 1.7165679146068071, -17.1143129337974, -15.48134259713839, 18.25268492995028, 10.715009194009394, 0.09828387182749854]",0.111776094
799864342,951087811,HVA,VISam,calibration,aperture,55,-25,400,188.47119,22.550534,6.11535351,-35.2812608,5.30467818,8.05626937,186.122274,0.513301184,0.498470399,22,False,4.71873922,7.54913803,-36.2041968,15.4731152,5.76588715,-52.7845774,2.68356192,388.552069,0.510116259,0.491862166,22,0.00660823261,0.00318492465,False,False,"[0.05812197655677542, 0.35110559942593345, 0.4054312810088096, 0.18089412658202775, 6.115353511840278, -35.28126077940238, 5.30467817543062, 8.056269370273826]","[0.05362366819701743, 0.28820110769629803, 0.3167616095115682, 0.2012590904085645, 7.5491380335461145, -36.20419683204708, 15.473115177220691, 5.765887151232073, -0.9212646692809483]",3.61458695
799864342,951087811,HVA,VISam,calibration,point,55,-25,400,188.47119,22.550534,6.04365124,-35.2686047,7.79251285,9.83961384,333.934209,0.513150728,0.497065213,20,False,4.73139527,7.81992168,-36.5768284,16.6055259,8.2175846,-52.5366443,2.02073075,594.295096,0.51015216,0.490631689,23,0.00643352468,0.00299856825,False,False,"[0.057522761801078716, 0.3570084494571431, 0.4100882477768474, 0.1874035532152219, 6.043651244657655, -35.268604732463636, 7.792512848384736, 9.839613841151213]","[0.052988225202226256, 0.28651954093719584, 0.3147869410745048, 0.20094194935568627, 7.819921678610579, -36.57682841875875, 16.605525861693874, 8.217584601167164, -0.9169374215884245]",0.223173388
