ecephys_session_id,ccf_band,full_anisotropy_magnitude,full_anisotropy_axis_deg,full_pairs,observed_median_axis_difference_deg,observed_p90_axis_difference_deg,null_median_axis_difference_deg,observed_fraction_axis_within_15deg,null_fraction_axis_within_15deg,observed_median_complex_distance,null_median_complex_distance,orientation_null_magnitude_p
760345702,all_0_300um,0.36981607996781496,24.896960708220682,4099,47.88316234883655,58.77435409878625,45.88736038299288,0.004,0.153,0.746516840458161,0.3761417739673931,0.03596403596403597
760345702,far_200_300um,0.8747537873287498,21.878215047246933,135,33.58166882488432,49.75761458060649,44.66427210425644,0.082,0.163,0.8755414873156445,0.8788576863877084,0.000999000999000999
760345702,middle_100_200um,0.46153591624911455,21.349217857754162,1268,42.13376380867882,55.51207245981897,46.174157124201585,0.027,0.158,0.7440188265040857,0.4337878854103287,0.004995004995004995
760345702,near_0_100um,0.22865373112394677,31.31183254516005,2696,60.70526943059366,70.06765266044914,44.47261309872461,0.001,0.148,0.7736176351874553,0.31565864540671973,0.23976023976023977
798911424,all_0_300um,0.31735290616079503,-30.54398966533872,7862,26.638081965574642,56.77329948938055,44.79724189713964,0.293,0.178,0.39610408326153146,0.4101478358282756,0.1978021978021978
798911424,far_200_300um,0.7502370418318907,-35.75349313774627,252,35.01593446393906,64.79681128024757,44.906912896854706,0.192,0.17,0.8364409271495277,0.9160436830315302,0.41858141858141856
798911424,middle_100_200um,0.3882622296263854,-29.88422644542532,2123,36.21737857710451,67.42550656678353,45.17250478511319,0.289,0.18,0.48562797426527216,0.5841107282154763,0.41858141858141856
798911424,near_0_100um,0.2306090042808158,-29.078132054940777,5487,31.97497015415478,58.1449090410944,44.63010543460883,0.215,0.167,0.3449609916742429,0.3152271062836496,0.22577422577422576
