start_time,stop_time,x_position,y_position,orientation,orientation_index,repeat,trial_split
84.41046774854561,84.64398885243158,0.0,20.0,90.0,2,0,train
84.64398885243158,84.89419003516652,20.0,-10.0,90.0,2,0,train
84.89419003516652,85.14439121790144,-30.0,-10.0,45.0,1,0,train
85.14439121790144,85.39459240063641,40.0,30.0,0.0,0,0,train
85.39459240063641,85.6448187376137,0.0,0.0,90.0,2,0,train
85.6448187376137,85.89504507459101,10.0,-10.0,0.0,0,0,train
85.89504507459101,86.1452714115683,40.0,10.0,45.0,1,0,train
86.1452714115683,86.39549774854561,30.0,-30.0,45.0,1,0,train
86.39549774854561,86.64568891156831,30.0,-40.0,0.0,0,0,train
86.64568891156831,86.895880074591,-10.0,-40.0,45.0,1,0,train
86.895880074591,87.1460712376137,20.0,-30.0,45.0,1,0,train
87.1460712376137,87.3962624006364,-10.0,-10.0,90.0,2,0,train
87.3962624006364,87.64648373761369,-20.0,40.0,45.0,1,0,train
87.64648373761369,87.89670507459101,-10.0,-10.0,0.0,0,0,train
87.89670507459101,88.1469264115683,20.0,20.0,0.0,0,0,train
88.1469264115683,88.39714774854559,40.0,-10.0,0.0,0,0,train
88.39714774854559,88.64733891156831,-30.0,-20.0,90.0,2,0,train
88.64733891156831,88.897530074591,20.0,0.0,45.0,1,0,train
88.897530074591,89.1477212376137,30.0,10.0,90.0,2,0,train
89.1477212376137,89.3979124006364,-30.0,-40.0,90.0,2,0,train
89.3979124006364,89.6481262376137,-40.0,-30.0,90.0,2,0,train
89.6481262376137,89.898340074591,-10.0,-10.0,90.0,2,1,train
89.898340074591,90.1485539115683,0.0,-20.0,90.0,2,0,train
90.1485539115683,90.3987677485456,20.0,-20.0,45.0,1,0,train
90.3987677485456,90.64897391156832,-10.0,-20.0,45.0,1,0,train
90.64897391156832,90.899180074591,-20.0,30.0,45.0,1,0,train
90.899180074591,91.14938623761371,10.0,40.0,90.0,2,0,train
91.14938623761371,91.39959240063641,0.0,10.0,45.0,1,0,train
91.39959240063641,91.6498187376137,10.0,20.0,0.0,0,0,train
91.6498187376137,91.900045074591,-10.0,-10.0,0.0,0,1,train
91.900045074591,92.1502714115683,10.0,20.0,45.0,1,0,train
92.1502714115683,92.40049774854559,40.0,-40.0,45.0,1,0,train
