start_time,stop_time,x_position,y_position,orientation,orientation_index,repeat,trial_split
75.26454187540729,75.4980702493926,-40.0,-40.0,90.0,2,0,train
75.4980702493926,75.7482792215197,30.0,-40.0,0.0,0,0,train
75.7482792215197,75.99848819364679,30.0,10.0,90.0,2,0,train
75.99848819364679,76.24869716577389,-20.0,-40.0,0.0,0,0,train
76.24869716577389,76.49891334318225,-30.0,0.0,90.0,2,0,train
76.49891334318225,76.74912952059059,-30.0,40.0,0.0,0,0,train
76.74912952059059,76.99934569799895,0.0,0.0,45.0,1,0,train
76.99934569799895,77.24956187540731,30.0,-30.0,90.0,2,0,train
77.24956187540731,77.49976819799895,-40.0,10.0,90.0,2,0,train
77.49976819799895,77.7499745205906,20.0,20.0,0.0,0,0,train
77.7499745205906,78.00018084318225,30.0,-10.0,90.0,2,0,train
78.00018084318225,78.25038716577389,-20.0,20.0,90.0,2,0,train
78.25038716577389,78.50060334318225,20.0,10.0,45.0,1,0,train
78.50060334318225,78.7508195205906,-20.0,-10.0,0.0,0,0,train
78.7508195205906,79.00103569799896,20.0,10.0,0.0,0,0,train
79.00103569799896,79.25125187540729,-20.0,-30.0,90.0,2,0,train
79.25125187540729,79.50144819799895,-10.0,10.0,0.0,0,0,train
79.50144819799895,79.75164452059059,-20.0,40.0,45.0,1,0,train
79.75164452059059,80.00184084318224,10.0,-10.0,0.0,0,0,train
80.00184084318224,80.25203716577388,40.0,30.0,0.0,0,0,train
80.25203716577388,80.50225084318222,30.0,0.0,0.0,0,0,train
80.50225084318222,80.75246452059059,20.0,20.0,90.0,2,0,train
80.75246452059059,81.00267819799895,-40.0,-40.0,90.0,2,1,train
81.00267819799895,81.2528918754073,-40.0,10.0,45.0,1,0,train
81.2528918754073,81.50309819799895,0.0,40.0,0.0,0,0,train
81.50309819799895,81.75330452059059,-20.0,20.0,0.0,0,0,train
81.75330452059059,82.00351084318223,10.0,-20.0,90.0,2,0,train
82.00351084318223,82.25371716577389,-20.0,0.0,45.0,1,0,train
82.25371716577389,82.50393334318225,-40.0,40.0,0.0,0,0,train
82.50393334318225,82.75414952059059,20.0,20.0,0.0,0,1,train
82.75414952059059,83.00436569799895,10.0,0.0,0.0,0,0,train
83.00436569799895,83.25458187540731,40.0,30.0,90.0,2,0,train
83.25458187540731,83.50478319799895,20.0,10.0,0.0,0,1,train
83.50478319799895,83.75498452059061,10.0,20.0,45.0,1,0,train
83.75498452059061,84.00518584318225,-40.0,0.0,90.0,2,0,train
84.00518584318225,84.25538716577391,20.0,-30.0,0.0,0,0,train
84.25538716577391,84.50560084318225,-40.0,-30.0,45.0,1,0,train
84.50560084318225,84.75581452059059,-20.0,-20.0,90.0,2,0,train
84.75581452059059,85.00602819799896,10.0,-20.0,90.0,2,1,train
85.00602819799896,85.25624187540731,-40.0,-20.0,90.0,2,0,train
85.25624187540731,85.50644569799896,20.0,30.0,45.0,1,0,train
85.50644569799896,85.75664952059059,-10.0,-20.0,90.0,2,0,train
85.75664952059059,86.00685334318224,40.0,-30.0,0.0,0,0,train
86.00685334318224,86.25705716577389,20.0,10.0,0.0,0,2,test
86.25705716577389,86.50727334318226,-20.0,-40.0,90.0,2,0,train
86.50727334318226,86.7574895205906,30.0,-10.0,90.0,2,1,train
86.7574895205906,87.00770569799896,10.0,0.0,90.0,2,0,train
87.00770569799896,87.25792187540729,10.0,10.0,0.0,0,0,train
87.25792187540729,87.50812319799896,-10.0,-30.0,90.0,2,0,train
87.50812319799896,87.75832452059059,0.0,-20.0,0.0,0,0,train
87.75832452059059,88.00852584318224,10.0,-40.0,45.0,1,0,train
88.00852584318224,88.25872716577389,-30.0,0.0,0.0,0,0,train
88.25872716577389,88.50893584318224,40.0,-30.0,90.0,2,0,train
88.50893584318224,88.7591445205906,-20.0,40.0,45.0,1,1,train
88.7591445205906,89.00935319799896,0.0,0.0,45.0,1,1,train
89.00935319799896,89.2595618754073,-20.0,-10.0,45.0,1,0,train
89.2595618754073,89.50977069799896,40.0,-20.0,45.0,1,0,train
89.50977069799896,89.75997952059059,20.0,20.0,0.0,0,2,test
89.75997952059059,90.01018834318226,-30.0,-30.0,90.0,2,0,train
90.01018834318226,90.26039716577391,-40.0,-20.0,0.0,0,0,train
90.26039716577391,90.51062834318223,40.0,30.0,45.0,1,0,train
90.51062834318223,90.76085952059059,-40.0,-10.0,0.0,0,0,train
90.76085952059059,91.01109069799897,-10.0,10.0,0.0,0,1,train
91.01109069799897,91.26132187540729,-40.0,30.0,45.0,1,0,train
91.26132187540729,91.51151069799894,-20.0,30.0,90.0,2,0,train
91.51151069799894,91.7616995205906,-20.0,-10.0,45.0,1,1,train
91.7616995205906,92.01188834318224,0.0,30.0,45.0,1,0,train
92.01188834318224,92.26207716577387,-20.0,30.0,45.0,1,0,train
92.26207716577387,92.51228584318224,-20.0,30.0,45.0,1,1,train
92.51228584318224,92.7624945205906,20.0,20.0,0.0,0,3,train
92.7624945205906,93.01270319799896,40.0,-30.0,45.0,1,0,train
93.01270319799896,93.26291187540731,-20.0,0.0,90.0,2,0,train
93.26291187540731,93.51311819799896,40.0,-10.0,0.0,0,0,train
93.51311819799896,93.76332452059059,40.0,10.0,45.0,1,0,train
93.76332452059059,94.01353084318224,-20.0,-40.0,45.0,1,0,train
94.01353084318224,94.26373716577388,30.0,20.0,45.0,1,0,train
94.26373716577388,94.51394334318223,-20.0,10.0,45.0,1,0,train
94.51394334318223,94.76414952059059,40.0,40.0,45.0,1,0,train
94.76414952059059,95.01435569799897,20.0,-20.0,45.0,1,0,train
95.01435569799897,95.26456187540731,-30.0,-20.0,90.0,2,0,train
95.26456187540731,95.51477319799896,-30.0,-40.0,90.0,2,0,train
95.51477319799896,95.76498452059059,-10.0,-30.0,45.0,1,0,train
95.76498452059059,96.01519584318224,-40.0,30.0,0.0,0,0,train
