ecephys_session_id,specimen_id,units,blocks,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,heldout_centered_r2,offset_az_relative_deg,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg,half_a_el_relative_deg,half_b_el_relative_deg,model,selection,area
715093703,699733581,25,10,37.38344095941366,10.383079934311116,34.09626700733314,9.37492466208948,37.41503488016764,13.959015339167209,5.659338082269814,0.14673151160471598,-13.335025534017134,-16.815033232760513,-7.104687466756118,0.9307166753297977,2.2010937553641376,4.192468862230006,quadratic,onscreen,LGd
719161530,703279284,26,5,53.06694834735104,-1.4155385167039265,53.06694834735104,-2.2895579700971687,51.25638757193386,-0.110805591417237,2.8328593768633703,-0.06849276112958136,2.348481853920241,2.1556481072573845,6.7366652250101,-10.867901775685244,-9.463388876822512,-9.87735206835444,quadratic,onscreen,LGd
743475441,722882755,13,10,66.04533931897818,2.700377243218546,71.80075740486949,0.49837789125302256,41.01162298230208,6.73405010498667,31.414238912443114,0.0009455219660958747,15.326872825547383,20.889457164775834,-3.5080993646216783,-6.751986015762772,-6.6754530154723195,-3.0324963719505327,quadratic,onscreen,LGd
744228101,719817805,4,4,47.42519890545778,32.084398014583854,51.0700806703174,32.084398014583854,41.664540228636675,32.345788164825684,9.409171898245624,-0.13584036329266702,-3.2932675879730127,0.1587804302237501,-2.8551821182870825,22.632034755602536,24.910567107858512,22.579241687888484,quadratic,onscreen,LGd
746083955,726170935,19,5,56.848162591685785,7.2472634186243505,59.355504991671445,6.299063610467133,56.147775865631424,7.2472634186243505,3.34493782038394,-0.006955140667594284,6.129696098254989,8.444204751577793,11.628053518707667,-2.2050998403569677,-0.8747672962582094,-2.519283058312852,quadratic,onscreen,LGd
750332458,726141251,2,2,43.07803418642426,26.37445258162127,52.017666156239464,34.1152307988408,34.13840221660906,18.63367436440174,23.650510959716907,0.08133009134947833,-7.6404323070065345,1.106365916145812,-10.381320130314698,16.922089322639952,26.941399892115456,8.86712788746454,quadratic,onscreen,LGd
750749662,726162197,24,10,54.568393560278224,1.4849961473256306,45.19687548577037,3.6371317807807384,59.106222612245205,-2.035118266126837,15.02146324694824,-0.09986002038380493,3.849927066847428,-5.714424754323282,14.586500265321448,-7.967367111655688,-3.536699125944604,-11.80166474306404,quadratic,onscreen,LGd
751348571,732548380,22,5,52.27236064987959,6.470343930767989,50.752519809869895,6.49117160012533,52.57775512622619,5.0789709062782,2.3077683505448654,-0.02442094070889622,1.5538941564487914,-0.1587804302237572,8.05803277930243,-2.9820193282133296,-0.6826593066000122,-4.6875755706590025,quadratic,onscreen,LGd
754312389,719828690,8,8,37.6332628631891,10.738960251624594,54.882783596259216,17.593441953155754,26.61394123531147,3.0034410596577317,31.81187788390347,-0.019278677698576496,-13.085203630241693,3.971483356165564,-17.90578111161229,1.2865969926432754,10.419611046430411,-6.763105417279471,quadratic,onscreen,LGd
754829445,726298253,34,10,67.41518031442223,8.20540996680867,58.691639911804984,3.32680733115584,71.1910004495486,10.989923289377872,14.661424216005056,-0.135892190860335,16.696713820991434,7.780339671711332,26.67127810262484,-1.2469532921726483,-3.8470235755695024,1.2233768124406694,quadratic,onscreen,LGd
755434585,730760270,38,5,42.37211203738191,10.681706723198564,46.54681411043275,10.328665166467598,40.77437520162399,11.03474827992953,5.815462519786827,0.03945005081639752,-8.346354456048886,-4.364486129660904,-3.7453471452997675,1.229343464217246,3.1548342597422554,1.268201802992328,quadratic,onscreen,LGd
756029989,734865738,22,5,43.587016426651154,1.7324964597545516,34.88695363919646,1.8025344387667195,51.80429519773919,1.6624584807423837,16.917921464601175,-0.12952720921954186,-7.131450066779642,-16.02434660089719,7.2845728508154295,-7.719866799226766,-5.371296467958623,-8.104087996194819,quadratic,onscreen,LGd
757970808,730756780,20,5,37.17624404890253,11.659235088749336,41.08853112671237,12.579066765276266,34.65274744647638,7.6559948866271785,8.102835818473512,-0.07098089166071331,-13.542222444528264,-9.822769113381284,-9.866974900447374,2.2068718297680174,5.405235858550924,-2.110551590310024,quadratic,onscreen,LGd
759883607,740268986,18,5,50.86333187834602,19.892256942264325,45.836778935892696,15.554053020549851,52.95342130778082,30.129813306800834,16.22033867006496,-0.1254063396919478,0.14486538491522083,-5.074521304200957,8.433698960857065,10.439893683283007,8.380222113824509,20.363266829863633,quadratic,onscreen,LGd
760345702,739783171,11,5,28.749733988640163,21.497323770719106,28.559183736862924,16.999089555380067,33.64652923688666,21.580630936524344,6.846284077055898,-0.025359648017347913,-21.968732504790633,-22.35211650323073,-10.8731931100371,12.044960511737788,9.825258648654724,11.814084459587141,quadratic,onscreen,LGd
761418226,742714475,10,5,21.708889888314026,1.7756929292504295,23.45831359771387,0.036216756874565645,19.959466178914184,3.5151691016262934,4.934069585757256,-0.0042962398294141835,-29.00957660511677,-27.45298664237978,-24.560256168009573,-7.6766703297308885,-7.137614149850777,-6.251377375310909,quadratic,onscreen,LGd
763673393,742602892,20,5,35.50283089076936,11.485001739905517,35.09446793850044,9.685619931927311,39.630624599362456,11.485001739905517,4.880009440848011,0.004798403968339637,-15.215635602661436,-15.816832301593209,-4.889097747561301,2.0326384809241986,2.511789025201969,1.7184552629683143,quadratic,onscreen,LGd
766640955,744912849,37,5,52.970888812482656,2.9857744524401655,52.970888812482656,4.652774452440161,50.45989445711008,-0.38505415385813224,5.628926160392435,-0.09175986364819866,2.2524223190518597,2.0595885723890035,5.9401721101863245,-6.466588806541153,-2.5210564542851817,-10.151600630795334,quadratic,onscreen,LGd
768515987,754477358,17,5,62.98848975897056,15.686042026568298,25.022972487684896,21.479802407668735,67.5484832471189,8.543169664496533,44.44969664781136,-0.05784570275945122,12.270023265539763,-25.888327752408756,23.028760900195138,6.23367876758698,14.305971500943393,-1.2233768124406694,quadratic,onscreen,LGd
771990200,756578435,31,8,58.19115667951777,1.4786351259246482,59.215825476694036,5.727250569392991,45.57388966754748,0.9065771410645986,14.468631757131233,-0.13698902171402083,7.472690186086972,8.304525236600384,1.0541673206237263,-7.97372813305667,-1.4465803373323514,-8.859969335872604,quadratic,onscreen,LGd
778240327,760938797,2,1,30.534784444871676,29.746854516759036,37.565784444871674,23.340854516759038,23.503784444871673,36.152854516759035,19.023332725892168,,-20.18368204855912,-13.345515795221978,-21.015937902052084,20.294491257777718,16.167023610033695,26.386308039821834,quadratic,onscreen,LGd
779839471,760960653,11,5,62.03267612841818,-4.521754080441509,58.80906275047928,-4.612808230920111,65.52589566773085,1.0103901296279254,8.759920332990728,0.054276669032255365,11.314209634987385,7.8977625103856255,21.006173320807093,-13.974117339422827,-11.786639137645453,-8.756156347309277,quadratic,onscreen,LGd
781842082,760946813,6,5,57.064768212268554,19.520875365954385,59.32439944051452,13.937650454283169,55.05356936280803,21.80623607653302,8.952911774798157,0.027978398824034523,6.346301718837758,8.413099200420866,10.53384701588427,10.068512106973067,6.763819547557826,12.039689599595816,quadratic,onscreen,LGd
791319847,769360779,2,2,48.14771618757405,-17.30986689142501,54.77469605632308,-14.396089636695143,41.520736318825016,-20.223644146154875,14.478530321961005,0.0012194259055867684,-2.5707503058567482,3.8633958162294277,-2.9989860280987415,-26.762230150406328,-21.569920543420487,-29.990190623092076,quadratic,onscreen,LGd
799864342,772616823,33,5,56.330731677106314,23.511107254989174,57.90308350000849,18.763825176008716,46.38821204814887,26.125234818342832,13.666843691032007,0.0179071949806775,5.612265183675518,6.99178325991484,1.8684897012251156,14.058743996007856,11.589994269283373,16.35868834140563,quadratic,onscreen,LGd
819186360,800249587,13,5,36.52244816538233,7.856490213325354,50.54844816538233,7.856490213325354,35.39867756109334,11.558107502511351,15.595432662102692,-0.03412630108880088,-14.196018328048467,-0.36285207471131997,-9.121044785830414,-1.5958730456559644,0.6826593066000113,1.7915610255741488,quadratic,onscreen,LGd
819701982,795770036,7,4,50.57360110851558,10.24376118600904,45.79360110851559,8.240783152728655,55.484601108515584,23.364895130322836,17.962578993864096,-0.03326529320416838,-0.14486538491521372,-5.117699131578064,10.964878761591827,0.791397927027722,1.0669522460033125,13.598348653385633,quadratic,onscreen,LGd
835479236,813701562,6,3,56.07592613193623,-11.924547826263957,51.928504220638544,-13.09568140773449,60.22334804323392,-11.635414244793424,8.422399552883524,-0.01443298019739414,5.357459638505432,1.0172039805448918,15.703625696310162,-21.376911085245276,-20.26951231445983,-21.401960721730624,quadratic,onscreen,LGd
