ecephys_session_id,specimen_id,units,blocks,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,heldout_centered_r2,offset_az_relative_deg,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg,half_a_el_relative_deg,half_b_el_relative_deg,model,selection,area
778240327,760938797,20,12,53.55897434686608,1.082164231104553,48.56582808747528,2.457394099973544,56.92243799915083,-6.8616211903455335,12.517067356098822,-0.03309267625565582,4.101493507809707,-1.5247565928807845,4.684665061285962,-7.068704214337087,-3.792973067360583,-16.061116144546713,affine,onscreen,LP
778998620,759674770,26,10,56.09664626676755,9.716691585119538,56.64926834514213,10.461820162743175,55.544024188392974,8.9715630074959,1.855378946413335,-0.027545442737737735,6.639165427711177,6.5586836647860665,3.3062512505281063,1.5658231396778977,4.211452995409048,-0.2279319467052776,affine,onscreen,LP
779839471,760960653,2,1,62.945646611922754,-7.5954291718189975,37.28818721392937,-14.738732347914063,88.60310600991615,-0.45212599572393286,53.26657499878471,,13.488165772866381,-12.802397466426697,36.36533307205128,-15.746297617260637,-20.98909951524819,-9.65162094992511,affine,onscreen,LP
781842082,760946813,1,1,85.96747452323082,33.36185718178805,85.96747452323082,33.36185718178805,,,,,36.50999368417445,35.87688984287475,,25.21098873634641,27.11149001445392,,affine,onscreen,LP
787025148,763236014,12,7,43.180395703717835,9.111691665329033,40.13192021177179,16.333652037321475,43.180395703717835,6.361691665329032,10.427521109332904,0.008649121561483786,-6.277085135338538,-9.958664468584274,-9.057377234147033,0.9608232198873932,10.083284869987349,-2.837803288872146,affine,onscreen,LP
789848216,763808604,3,3,45.259243482521214,6.306595240358239,41.07239385700708,4.794509420867384,45.259243482521214,6.306595240358239,4.4515293228477315,0.031182240163768027,-4.198237356535159,-9.018190823348988,-6.978529455343654,-1.8442732050834012,-1.4558577464667426,-2.8928997138429393,affine,onscreen,LP
791319847,769360779,7,5,73.26095331833324,-11.837841345900562,79.82932209451911,-12.644155248854677,63.59759117598371,-7.083851290033293,17.15768249870078,0.03725896591310984,23.803472479276863,29.738737414163047,11.35981823811884,-19.988709791342202,-18.894522416188803,-16.283346244234473,affine,onscreen,LP
793224716,769319624,22,8,45.81521668837335,8.707702089339477,56.09526271926739,8.149571697182722,38.87326271926739,9.265832481496231,17.258137852578308,0.009996631259532762,-3.642264150683026,6.004678038911322,-13.36451021859748,0.5568336438978374,1.8992045298485953,0.06633752729505282,affine,onscreen,LP
794812542,774672366,4,4,40.537818263880716,11.333916557462091,45.5342753315028,4.744927769524748,40.537818263880716,15.322409034521012,11.69819187481286,0.032890193322493544,-8.919662575175657,-4.556309348853269,-11.699954673984152,3.183048112020451,-1.5054393978093792,6.122914080319834,affine,onscreen,LP
797828357,776061251,19,6,43.173808545083155,-1.583276007038879,41.37928081191813,-2.6431331912834155,51.38163003924777,7.425249761868221,14.192227638985232,-0.05879248796441172,-6.283672293973218,-8.711303868437938,-0.8561428986171009,-9.73414445248052,-8.893500358617542,-1.7742451923329572,affine,onscreen,LP
798911424,775876828,21,10,48.66194604997467,5.484087867693477,46.72631073135081,-0.8028980682310654,63.621363929321895,25.385104350763893,31.164952964180113,-0.02183276343585483,-0.7955347890817066,-3.364273949005259,11.383590991457027,-2.6667805777481632,-7.053265235565192,16.185609396562715,affine,onscreen,LP
799864342,772616823,27,10,46.880496834224616,-1.0408468476532549,47.946700851749966,-1.1514650332003318,43.34281785132292,-1.0408468476532549,4.6052117285305,0.008787243580224757,-2.5769840048317576,-2.1438838286061,-8.894955086541948,-9.191715293094894,-7.401832200534459,-10.240341801854433,affine,onscreen,LP
816200189,791857608,18,8,57.64185135088649,4.681812923835856,47.65288270628288,8.948920981372856,63.19630502044506,0.08727310243640175,17.89208708805805,-0.006222764845651874,8.184370511830117,-2.4377019740731853,10.958532082580192,-3.4690555216057843,2.6985538140387293,-9.112221851764776,affine,onscreen,LP
819186360,800249587,30,10,44.28560380424385,17.50229835027549,50.9678894696881,15.348049083928544,43.47942259881134,18.930798350275488,8.301399182169739,-0.022258461681991637,-5.171877034812525,0.8773047893320367,-8.758350339053528,9.351429904833848,9.097681916594418,9.73130339607431,affine,onscreen,LP
819701982,795770036,12,5,43.3155784854375,13.422198313168252,43.3155784854375,6.6795021245493835,42.77042662765929,16.350613035954314,9.686463586300965,0.0076634792026925025,-6.141902353618875,-6.775006194918568,-9.467346310205578,5.271329867726612,0.42913495721525674,7.151118081753136,affine,onscreen,LP
821695405,800250057,7,5,45.791902691211845,10.024298785326009,59.24034857223798,12.628649215714525,21.33492489505958,9.877376270900589,38.005139744030174,0.03368445856874669,-3.6655781478445277,9.14976389188191,-30.90284804280529,1.8734303398843686,6.378282048380398,0.6778813166994109,affine,onscreen,LP
835479236,813701562,4,3,23.725830298253825,26.336136817114124,23.725830298253825,10.503136817114122,28.55841423438582,29.375373814026627,19.481149780426055,0.04636990398745433,-25.731650540802548,-26.36475438210224,-23.67935870347905,18.185268371672485,4.252769649779995,20.17587885982545,affine,onscreen,LP
