ecephys_session_id,specimen_id_v1,session_type,improved_units,offset_az_raw_deg_v1,offset_el_raw_deg_v1,half_a_az_raw_deg_v1,half_a_el_raw_deg_v1,half_b_az_raw_deg_v1,half_b_el_raw_deg_v1,split_distance_deg_v1,split_az_difference_deg,split_el_difference_deg,offset_az_relative_deg_v1,half_a_az_relative_deg_v1,half_b_az_relative_deg_v1,offset_el_relative_deg_v1,half_a_el_relative_deg_v1,half_b_el_relative_deg_v1,specimen_id_thal,units,blocks,offset_az_raw_deg_thal,offset_el_raw_deg_thal,half_a_az_raw_deg_thal,half_a_el_raw_deg_thal,half_b_az_raw_deg_thal,half_b_el_raw_deg_thal,split_distance_deg_thal,heldout_centered_r2,offset_az_relative_deg_thal,half_a_az_relative_deg_thal,half_b_az_relative_deg_thal,offset_el_relative_deg_thal,half_a_el_relative_deg_thal,half_b_el_relative_deg_thal,model,selection,area
759883607,740268986,brain_observatory_1.1,92,-5.250446893449876,-1.9120483486911235,-5.097371694771429,-2.440179463104662,-5.430865290679365,-1.2630684189112324,1.2234412077716492,0.3334935959079361,-1.1771110441934294,-5.102534072955374,-4.665836770720567,-5.623537486480663,0.0,-0.063129870859695,0.5619159643981724,740268986,1,1,60.54746869897082,35.16658941741272,60.54746869897082,35.16658941741272,,,,,9.84750775853226,15.157390309293149,,26.095646510479863,28.28697512881652,,quadratic,p01_onscreen,LGd
760345702,739783171,brain_observatory_1.1,92,4.1610041266932924,-12.371867139157334,3.78411511123288,-12.732767391581994,4.751063660256799,-11.971351226693503,1.2307493947237835,-0.9669485490239188,-0.761416164888491,4.308916947187795,4.215650035283742,4.558391464455502,-10.459818790466212,-10.355717799337029,-10.1463668433841,739783171,9,5,25.94498944806805,20.479269531898648,25.819463198084904,11.820020238345755,26.011827209168352,23.109654178200252,11.291272665588883,0.19022019332625317,-24.754971492370508,-19.570615191592765,-19.289608740558485,11.408326624965788,4.940405949749549,17.006184811350366,quadratic,p01_onscreen,LGd
761418226,742714475,brain_observatory_1.1,58,-10.791936801224685,-11.041257810746233,-10.877521485818413,-11.10095568211372,-10.711362385818417,-10.870518352100513,0.2840954233640955,-0.166159099999998,-0.2304373300132063,-10.64402398073018,-10.445986561767551,-10.904034581619712,-9.129209462055108,-8.723906089868752,-9.045533968791108,742714475,2,2,11.586427108133591,-14.790691877292852,11.622503710970076,-21.96066277499669,11.550350505297109,-7.6207209795890165,14.34012331818554,0.08604828097436146,-39.11353383230497,-33.76757467870759,-33.75108544442973,-23.861634784225714,-28.840277063592893,-13.724190346438903,quadratic,p01_onscreen,LGd
763673393,742602892,brain_observatory_1.1,104,-4.2607125419263285,-7.497937962573998,-4.438052501595773,-7.238961146729538,-4.170517326719352,-8.077007902126342,0.8797144048083254,-0.2675351748764205,0.8380467553968032,-4.112799721431825,-4.006517577544911,-4.363189522520649,-5.585889613882874,-4.861911554484571,-6.252023518816937,742602892,9,5,35.596404606337174,6.879614288596206,35.596404606337174,6.879614288596206,31.26999161458832,-0.12033091460640621,8.229038961082425,0.5489145076287019,-15.103556334101384,-9.793673783340495,-14.031444335138517,-2.1913286183366543,0.0,-6.223800281456292,quadratic,p01_onscreen,LGd
766640955,744912849,functional_connectivity,76,0.732150992838045,-15.061107919458076,-0.3512625617322067,-14.886264054923462,1.6960042502520605,-15.437435242454658,2.120162983691766,-2.047266811984267,0.551171187531196,0.8800638133325478,0.0802723623186549,1.503332054450763,-13.149059570766951,-12.509214462678496,-13.612450859145254,744912849,28,5,54.15353602522232,-2.9740937350375765,49.49435022501687,-4.563437474944435,57.01954835267614,-1.2478985720589582,8.223223521045355,0.35053257383764846,3.4535750847837647,4.104271835339205,11.718112402949302,-12.045036641970437,-11.443051763540641,-7.351367938908844,quadratic,p01_onscreen,LGd
768515987,754477358,functional_connectivity,104,10.661360242947378,-10.54333787455206,11.19526574653322,-10.80941916192916,9.69765940141964,-10.400117858428594,1.5525309407453745,1.4976063451135797,-0.4093013035005661,10.80927306344188,11.626800670584082,9.504987205618344,-8.631289525860936,-8.432369569684193,-8.57513347511919,754477358,4,2,23.75911356792578,-4.347030846377811,25.606094102647543,-15.108156443730323,23.75911356792578,23.336322845600414,38.48882077855102,0.12789690150847588,-26.940847372512778,-19.783984287030126,-21.542322381801057,-13.41797375331067,-21.987770732326528,17.232853478750528,quadratic,p01_onscreen,LGd
771990200,756578435,functional_connectivity,97,-13.617409514598014,5.09634683151722,-13.067211459680916,5.187409610026192,-14.778516034421289,4.881823789583629,1.7383745399605006,1.7113045747403728,0.3055858204425625,-13.469496694103512,-12.635676535630054,-14.971188230222586,7.008395180208344,7.564459202271159,6.706808172893034,756578435,22,8,58.83502974604307,1.3382698032292195,63.24007504812892,1.269379430979912,39.69426060456852,1.407160175478527,23.546217559177784,-0.15859076515789594,8.135068805604512,17.849996658451253,-5.607175345158318,-7.7326731037036405,-5.610234857616294,-4.696309191371359,quadratic,p01_onscreen,LGd
778240327,760938797,functional_connectivity,130,-9.383940102588609,-10.980515741158824,-10.145887151175476,-10.734543042813328,-8.938977046707898,-11.381091020351366,1.369180881959893,-1.2069101044675783,0.6465479775380398,-9.236027282094105,-9.714352227124614,-9.131649242509194,-9.068467392467705,-8.35749345056836,-9.556106637041962,760938797,1,1,28.241775669617812,43.7114896770001,28.241775669617812,43.7114896770001,,,,,-22.458185270820746,-17.148302720059856,,34.640546770067246,36.831875388403894,,quadratic,p01_onscreen,LGd
779839471,760960653,functional_connectivity,147,1.92129339945718,-8.789034599252616,2.1120441714561062,-8.67021785034935,1.0042747203448137,-8.962341057355882,1.145639177440784,1.1077694511112923,0.2921232070065329,2.0692062199516825,2.543579095506968,0.8116025245435163,-6.876986250561493,-6.293168258104382,-7.137356674046478,760960653,4,4,70.44155702453665,-6.846602320696423,79.98262191049159,-0.6465008606415132,64.4445136340302,-9.00117380223159,17.641807412279935,0.1261653614335949,19.74159608409809,34.59254352081392,19.143077684303364,-15.917545227629283,-7.526115149237719,-15.104643169081475,quadratic,p01_onscreen,LGd
781842082,760946813,functional_connectivity,105,-20.73868877615833,-2.6368579786323947,-19.848619465833224,-2.377049592244967,-21.914227760166305,-2.7495801640683544,2.09893226488152,2.065608294333078,0.3725305718233875,-20.59077595566383,-19.41708454178236,-22.1068999559676,-0.7248096299412712,0.0,-0.9245957807589495,760946813,3,3,59.21860843533925,27.380889795011,39.809257675034736,20.35489581084742,63.87313206254046,30.113681873929433,25.96736328475916,0.09760072967359146,8.51864749490069,-5.5808207146429325,18.571696112813626,18.30994688807814,13.475281522251215,24.010212507079547,quadratic,p01_onscreen,LGd
