ecephys_session_id,specimen_id_v1,session_type,improved_units,offset_az_raw_deg_v1,offset_el_raw_deg_v1,half_a_az_raw_deg_v1,half_a_el_raw_deg_v1,half_b_az_raw_deg_v1,half_b_el_raw_deg_v1,split_distance_deg_v1,split_az_difference_deg,split_el_difference_deg,offset_az_relative_deg_v1,half_a_az_relative_deg_v1,half_b_az_relative_deg_v1,offset_el_relative_deg_v1,half_a_el_relative_deg_v1,half_b_el_relative_deg_v1,specimen_id_thal,units,blocks,offset_az_raw_deg_thal,offset_el_raw_deg_thal,half_a_az_raw_deg_thal,half_a_el_raw_deg_thal,half_b_az_raw_deg_thal,half_b_el_raw_deg_thal,split_distance_deg_thal,heldout_centered_r2,offset_az_relative_deg_thal,half_a_az_relative_deg_thal,half_b_az_relative_deg_thal,offset_el_relative_deg_thal,half_a_el_relative_deg_thal,half_b_el_relative_deg_thal,model,selection,area
758798717,735109609,brain_observatory_1.1,83,-5.029100296277689,2.110343759122696,-4.862933518934937,2.177502452920997,-5.321039818752998,1.9498762539404957,0.5115418540015139,0.4581062998180609,0.2276261989805017,-4.881187475783186,-4.431398594884075,-5.513712014554296,4.02239210781382,4.5545520451659645,3.7748606372499,735109609,15,5,55.685588276703356,4.1149260377226575,54.2161680503918,7.056518407741157,55.685588276703356,2.6102319091414903,4.682804654170745,-0.030209091226962137,6.228107437646983,4.125583370035734,3.4478153388384882,-4.0359424077189825,0.8061512404070301,-6.589263045059688,affine,onscreen,LP
760345702,739783171,brain_observatory_1.1,92,4.1610041266932924,-12.371867139157334,3.78411511123288,-12.732767391581994,4.751063660256799,-11.971351226693503,1.2307493947237835,-0.9669485490239188,-0.761416164888491,4.308916947187795,4.215650035283742,4.558391464455502,-10.459818790466212,-10.355717799337029,-10.1463668433841,739783171,5,5,40.397479025239306,24.205445608961092,61.87983578410459,-5.716678423707785,38.039964317188875,48.026320403919016,58.79327678013327,0.0017877896791186343,-9.060001813817067,11.789251103748526,-14.197808620675993,16.054577163519454,-11.967045591041913,38.82682544971784,affine,onscreen,LP
761418226,742714475,brain_observatory_1.1,58,-10.791936801224685,-11.041257810746233,-10.877521485818413,-11.10095568211372,-10.711362385818417,-10.870518352100513,0.2840954233640955,-0.166159099999998,-0.2304373300132063,-10.64402398073018,-10.445986561767551,-10.904034581619712,-9.129209462055108,-8.723906089868752,-9.045533968791108,742714475,16,6,69.59573519486347,7.594034801543803,69.59573519486347,3.36777486430235,58.35009730856484,9.199494954201178,12.667806861358622,-0.08061078301468849,20.138254355807092,19.5051505145074,6.112324370699973,-0.5568336438978374,-2.882592303031777,0.0,affine,onscreen,LP
762602078,744915204,brain_observatory_1.1,108,-21.679691159504078,13.049241546576388,-21.65312510581472,13.509826164453608,-21.679691159504078,12.500849531371188,1.0093263106225658,0.0265660536893577,1.008976633082419,-21.53177833900957,-21.22159018176385,-21.87236335530537,14.961289895267512,15.886875756698574,14.325833914680592,744915204,2,2,70.52442403337811,19.19225541142477,83.9341079849639,1.7165846091022492,57.11474008179231,36.66792621374729,44.05536034003424,-0.02228984777338594,21.066943194321738,33.843523304607835,4.876967143927445,11.041386965983131,-4.533782558231877,27.468431259546115,affine,onscreen,LP
763673393,742602892,brain_observatory_1.1,104,-4.2607125419263285,-7.497937962573998,-4.438052501595773,-7.238961146729538,-4.170517326719352,-8.077007902126342,0.8797144048083254,-0.2675351748764205,0.8380467553968032,-4.112799721431825,-4.006517577544911,-4.363189522520649,-5.585889613882874,-4.861911554484571,-6.252023518816937,742602892,3,3,18.775820541894,-27.891030781034484,14.455014182906863,-4.446666949593402,47.2783779243437,-28.515236229657816,40.702201838376396,-0.11727193141685754,-30.681660297162374,-35.6355704974492,-4.959395013521167,-36.041899226476126,-10.69703411692753,-37.714731183858994,affine,onscreen,LP
766640955,744912849,functional_connectivity,76,0.732150992838045,-15.061107919458076,-0.3512625617322067,-14.886264054923462,1.6960042502520605,-15.437435242454658,2.120162983691766,-2.047266811984267,0.551171187531196,0.8800638133325478,0.0802723623186549,1.503332054450763,-13.149059570766951,-12.509214462678496,-13.612450859145254,744912849,51,6,57.17748516028158,4.6276156054780415,52.50718992441543,12.725400680552744,59.19713357449314,-2.750748921066522,16.860206182989437,-0.04013803021017148,7.720004321225204,2.4166052440593617,6.9593606366282685,-3.5232528399635985,6.475033513218617,-11.9502438752677,affine,onscreen,LP
767871931,753795610,functional_connectivity,143,-1.0449411158096926,-0.0028186099430917,-0.986004519183663,-0.623468285363574,-1.1335522970173368,0.4776168987331763,1.1109270585331108,0.1475477778336738,-1.1010851840967504,-0.8970282953151898,-0.5544695951328014,-1.3262244928186342,1.909229738748032,1.7535813068813928,2.3026012820425814,753795610,16,10,62.66471316734962,22.703551690748547,62.66471316734962,22.703551690748547,61.51483773876644,21.535032225772632,1.6394057585866137,-0.05102740066811262,13.207232328293244,12.574128486993551,9.27706480090157,14.552683245306907,16.45318452341442,12.335537271571454,affine,onscreen,LP
768515987,754477358,functional_connectivity,104,10.661360242947378,-10.54333787455206,11.19526574653322,-10.80941916192916,9.69765940141964,-10.400117858428594,1.5525309407453745,1.4976063451135797,-0.4093013035005661,10.80927306344188,11.626800670584082,9.504987205618344,-8.631289525860936,-8.432369569684193,-8.57513347511919,754477358,3,3,26.519009836448053,19.023887116739843,16.878410335502323,27.82639089667717,50.12483372630717,4.607671789409144,40.55161630888305,-0.0005325917664209534,-22.93847100260832,-33.21217434485374,-2.112939211557695,10.873018671298203,21.576023729343046,-4.591823164792034,affine,onscreen,LP
771160300,754488979,functional_connectivity,141,-4.258532328089784,-20.5496142289162,-3.8058167150637994,-21.343060351850205,-4.528065410796147,-20.26282887356451,1.2994395811912074,0.7222486957323486,-1.0802314782856968,-4.110619507595281,-3.374281791012937,-4.720737606597444,-18.637565880225075,-18.96601075960524,-18.437844490255102,754488979,12,5,25.66511197363351,9.694867478375217,25.66511197363351,7.007356133310266,23.853867660454576,18.960546082097117,12.089638369852178,0.005020782287257219,-23.792368865422862,-24.425472706722555,-28.383905277410292,1.543999032933577,0.7569889659761389,9.76105112789594,affine,onscreen,LP
771990200,756578435,functional_connectivity,97,-13.617409514598014,5.09634683151722,-13.067211459680916,5.187409610026192,-14.778516034421289,4.881823789583629,1.7383745399605006,1.7113045747403728,0.3055858204425625,-13.469496694103512,-12.635676535630054,-14.971188230222586,7.008395180208344,7.564459202271159,6.706808172893034,756578435,7,7,40.39636119453094,5.000280990224513,66.41381909852987,-9.607033918933702,36.488195214343456,5.551180135693824,33.545706404601106,-0.07075833670092191,-9.061119644525434,16.323234418173804,-15.749577723521412,-3.150587455217127,-15.857401086267828,-3.6483148185073544,affine,onscreen,LP
778240327,760938797,functional_connectivity,130,-9.383940102588609,-10.980515741158824,-10.145887151175476,-10.734543042813328,-8.938977046707898,-11.381091020351366,1.369180881959893,-1.2069101044675783,0.6465479775380398,-9.236027282094105,-9.714352227124614,-9.131649242509194,-9.068467392467705,-8.35749345056836,-9.556106637041962,760938797,20,12,53.55897434686608,1.082164231104553,48.56582808747528,2.457394099973544,56.92243799915083,-6.8616211903455335,12.517067356098822,-0.03309267625565582,4.101493507809707,-1.5247565928807845,4.684665061285962,-7.068704214337087,-3.792973067360583,-16.061116144546713,affine,onscreen,LP
778998620,759674770,functional_connectivity,123,-3.924689904458393,-5.832170055149613,-3.513550123389557,-5.784329221336992,-4.269666465484788,-5.832170055149613,0.7576283179523838,0.7561163420952304,0.0478408338126215,-3.77677708396389,-3.0820151993386955,-4.4623386612860845,-3.92012170645849,-3.407279629092025,-4.007185671840208,759674770,26,10,56.09664626676755,9.716691585119538,56.64926834514213,10.461820162743175,55.544024188392974,8.9715630074959,1.855378946413335,-0.027545442737737735,6.639165427711177,6.5586836647860665,3.3062512505281063,1.5658231396778977,4.211452995409048,-0.2279319467052776,affine,onscreen,LP
779839471,760960653,functional_connectivity,147,1.92129339945718,-8.789034599252616,2.1120441714561062,-8.67021785034935,1.0042747203448137,-8.962341057355882,1.145639177440784,1.1077694511112923,0.2921232070065329,2.0692062199516825,2.543579095506968,0.8116025245435163,-6.876986250561493,-6.293168258104382,-7.137356674046478,760960653,2,1,62.945646611922754,-7.5954291718189975,37.28818721392937,-14.738732347914063,88.60310600991615,-0.45212599572393286,53.26657499878471,,13.488165772866381,-12.802397466426697,36.36533307205128,-15.746297617260637,-20.98909951524819,-9.65162094992511,affine,onscreen,LP
781842082,760946813,functional_connectivity,105,-20.73868877615833,-2.6368579786323947,-19.848619465833224,-2.377049592244967,-21.914227760166305,-2.7495801640683544,2.09893226488152,2.065608294333078,0.3725305718233875,-20.59077595566383,-19.41708454178236,-22.1068999559676,-0.7248096299412712,0.0,-0.9245957807589495,760946813,1,1,85.96747452323082,33.36185718178805,85.96747452323082,33.36185718178805,,,,,36.50999368417445,35.87688984287475,,25.21098873634641,27.11149001445392,,affine,onscreen,LP
787025148,763236014,functional_connectivity,106,-2.240933013823585,-6.958267192322067,-2.218041735944157,-6.685127758721826,-2.263824291703012,-7.658147042993233,0.9740957704332014,0.045782555758854,0.9730192842714064,-2.0930201933290817,-1.786506811893296,-2.456496487504309,-5.046218843630943,-4.308078166476859,-5.833162659683827,763236014,12,7,43.180395703717835,9.111691665329033,40.13192021177179,16.333652037321475,43.180395703717835,6.361691665329032,10.427521109332904,0.008649121561483786,-6.277085135338538,-9.958664468584274,-9.057377234147033,0.9608232198873932,10.083284869987349,-2.837803288872146,affine,onscreen,LP
789848216,763808604,functional_connectivity,25,-22.275532051555103,1.0791201748775157,-22.893386024298792,2.653501277211406,-21.1772170681521,-0.3569805665098764,3.465290293383387,-1.7161689561466922,3.0104818437212826,-22.1276192310606,-22.46185110024793,-21.3698892639534,2.991168523568639,5.030550869456373,1.4680038167995284,763808604,3,3,45.259243482521214,6.306595240358239,41.07239385700708,4.794509420867384,45.259243482521214,6.306595240358239,4.4515293228477315,0.031182240163768027,-4.198237356535159,-9.018190823348988,-6.978529455343654,-1.8442732050834012,-1.4558577464667426,-2.8928997138429393,affine,onscreen,LP
791319847,769360779,brain_observatory_1.1,127,9.350115827867592,-4.462352430914585,9.191904916060135,-4.962882118196337,9.538483937207824,-4.349690687461999,0.7043583950133021,-0.34657902114769,-0.6131914307343376,9.498028648362094,9.623439840110995,9.345811741406528,-2.550304082223461,-2.58583252595137,-2.5247063041525943,769360779,7,5,73.26095331833324,-11.837841345900562,79.82932209451911,-12.644155248854677,63.59759117598371,-7.083851290033293,17.15768249870078,0.03725896591310984,23.803472479276863,29.738737414163047,11.35981823811884,-19.988709791342202,-18.894522416188803,-16.283346244234473,affine,onscreen,LP
793224716,769319624,functional_connectivity,127,10.91267189013704,1.0712909929487875,10.895031050385992,0.636901555975625,11.047173145928932,1.8360296153309537,1.208741212985424,-0.1521420955429402,-1.1991280593553288,11.060584710631543,11.326565974436852,10.854500950127637,2.983339341639911,3.013951148220592,3.6610139986403594,769319624,22,8,45.81521668837335,8.707702089339477,56.09526271926739,8.149571697182722,38.87326271926739,9.265832481496231,17.258137852578308,0.009996631259532762,-3.642264150683026,6.004678038911322,-13.36451021859748,0.5568336438978374,1.8992045298485953,0.06633752729505282,affine,onscreen,LP
794812542,774672366,functional_connectivity,113,0.3092794135245995,-1.3784414774412628,0.5613550741273006,-1.3784414774412628,0.1926721958012973,-1.2872043600699352,0.379804260582969,0.3686828783260032,-0.0912371173713275,0.4571922340191023,0.9928899981781624,0.0,0.5336068712498607,0.998608114803704,0.5377800232394696,774672366,4,4,40.537818263880716,11.333916557462091,45.5342753315028,4.744927769524748,40.537818263880716,15.322409034521012,11.69819187481286,0.032890193322493544,-8.919662575175657,-4.556309348853269,-11.699954673984152,3.183048112020451,-1.5054393978093792,6.122914080319834,affine,onscreen,LP
797828357,776061251,brain_observatory_1.1,117,10.763019349673066,3.328729444549434,10.424228204302654,3.117081384246455,11.452097116380669,3.341223159707373,1.0520237810635338,-1.027868912078015,-0.224141775460918,10.910932170167568,10.855763128353516,11.259424920579372,5.240777793240558,5.494130976491421,5.166207543016778,776061251,19,6,43.173808545083155,-1.583276007038879,41.37928081191813,-2.6431331912834155,51.38163003924777,7.425249761868221,14.192227638985232,-0.05879248796441172,-6.283672293973218,-8.711303868437938,-0.8561428986171009,-9.73414445248052,-8.893500358617542,-1.7742451923329572,affine,onscreen,LP
798911424,775876828,brain_observatory_1.1,127,0.9186687245724948,4.260722143180013,0.7740893932667228,3.8884726512177954,1.0384542219609507,4.293392465989212,0.4835791755700892,-0.2643648286942279,-0.404919814771417,1.0665815450669975,1.2056243173175845,0.8457820261596534,6.172770491871137,6.265522243462762,6.118376849298617,775876828,21,10,48.66194604997467,5.484087867693477,46.72631073135081,-0.8028980682310654,63.621363929321895,25.385104350763893,31.164952964180113,-0.02183276343585483,-0.7955347890817066,-3.364273949005259,11.383590991457027,-2.6667805777481632,-7.053265235565192,16.185609396562715,affine,onscreen,LP
799864342,772616823,brain_observatory_1.1,127,-1.0396773490336553,3.3990660250532074,-0.5501836094378221,3.9293347526097486,-1.214783708556313,3.213459107699156,0.9768168869980008,0.6646000991184906,0.715875644910593,-0.8917645285391524,-0.1186486853869603,-1.40745590435761,5.311114373744331,6.306384344854715,5.038443491008561,772616823,27,10,46.880496834224616,-1.0408468476532549,47.946700851749966,-1.1514650332003318,43.34281785132292,-1.0408468476532549,4.6052117285305,0.008787243580224757,-2.5769840048317576,-2.1438838286061,-8.894955086541948,-9.191715293094894,-7.401832200534459,-10.240341801854433,affine,onscreen,LP
816200189,791857608,functional_connectivity,93,1.3410778948061868,4.895069652609974,1.3410778948061868,4.628778438083722,1.3449164455506493,5.116181548022803,0.4874182249876446,-0.0038385507444624,-0.4874031099390814,1.4889907153006896,1.7726128188570485,1.152244249749352,6.807118001301098,7.005828030328688,6.941165931332208,791857608,18,8,57.64185135088649,4.681812923835856,47.65288270628288,8.948920981372856,63.19630502044506,0.08727310243640175,17.89208708805805,-0.006222764845651874,8.184370511830117,-2.4377019740731853,10.958532082580192,-3.4690555216057843,2.6985538140387293,-9.112221851764776,affine,onscreen,LP
835479236,813701562,functional_connectivity,74,25.61873381699988,16.283601273592637,24.824273440050103,17.710609524062086,26.531444095772702,15.724506989151624,2.618975930958148,-1.7071706557225994,1.9861025349104635,25.766646637494382,25.255808364100968,26.33877189997141,18.19564962228376,20.08765911630705,17.549491372461027,813701562,4,3,23.725830298253825,26.336136817114124,23.725830298253825,10.503136817114122,28.55841423438582,29.375373814026627,19.481149780426055,0.04636990398745433,-25.731650540802548,-26.36475438210224,-23.67935870347905,18.185268371672485,4.252769649779995,20.17587885982545,affine,onscreen,LP
839068429,817060751,functional_connectivity,112,-5.700162219380159,8.29914371317479,-5.232750608452291,7.730085641273481,-7.448143494740512,9.575601630251214,2.8833825459326268,2.215392886288222,-1.8455159889777324,-5.552249398885657,-4.801215684401429,-7.64081569054181,10.211192061865912,10.107135233518449,11.400586013560618,817060751,18,10,65.38520927805547,21.991516541080763,75.01639888102598,27.94868140437778,60.996023321029114,17.402443063239765,17.544060932162967,-0.020982787684806326,15.927728438999097,24.92581420066991,8.758250383164246,13.840648095639123,21.698314237043654,8.202948109038587,affine,onscreen,LP
840012044,820866121,functional_connectivity,80,1.512950026028046,-4.160676024510217,1.6185806590983804,-3.994409193125257,1.4492224659301782,-4.552431735164684,0.5831563726971883,0.1693581931682022,0.5580225420394269,1.6608628465225488,2.050115583149242,1.2565502701288809,-2.248627675819093,-1.6173596008802904,-2.7274473518552798,820866121,21,9,49.535279891024025,14.629192911983628,49.21327989102403,12.7694450499521,52.23777293786487,19.17426752902687,7.083029661017244,0.00798198594731614,0.07779905196765213,-0.8773047893320367,0.0,6.478324466541988,6.519077882617974,9.974772574825693,affine,onscreen,LP
847657808,827809884,functional_connectivity,82,-10.0271943491189,6.899724522327656,-10.05570955181705,6.424087783140271,-9.998679146420752,7.440264116182656,1.0177754206970882,-0.0570304053962971,-1.0161763330423854,-9.879281528624398,-9.624174627766187,-10.191351342222047,8.811772871018778,8.801137375385238,9.265248499492062,827809884,8,5,53.497433367542314,0.30206704186089234,47.761280116820366,-4.2260545172358315,53.497433367542314,0.30206704186089234,7.308032496487993,-0.0032948031752915163,4.039952528485941,-2.3293045635357004,1.2596604296774458,-7.848801403580747,-10.476421684569958,-8.897427912340286,affine,onscreen,LP
