ecephys_session_id,specimen_id,units,blocks,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,heldout_centered_r2,offset_az_relative_deg,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg,half_a_el_relative_deg,half_b_el_relative_deg,model,selection,area
715093703,699733581,21,10,34.75227728810481,14.169288778922322,34.75227728810481,6.56228887590874,31.458801096281277,17.428354894421012,11.35422283314783,0.2968382747044882,-15.947683652333751,-10.637801101572862,-13.84263485344556,5.098345871989462,-0.31732541268746584,11.324885527571126,quadratic,p01_onscreen,LGd
719161530,703279284,22,5,54.28261669338148,-2.3446132025072326,54.28261669338148,-1.316429803739092,54.28261669338148,-3.7349440646372263,2.4185142608981343,0.2568736732024782,3.5826557529429195,8.892538303703809,8.98118074365464,-11.415556109440093,-8.196044092335297,-9.838413431487112,quadratic,p01_onscreen,LGd
743475441,722882755,8,8,62.07854382276582,-3.0994695506226817,71.4063460799237,-3.0994695506226817,40.7920247698581,-2.371868625287453,30.622966420359816,0.04476589712345258,11.378582882327265,26.016267690246025,-4.509411179868735,-12.170412457555543,-9.979083839218887,-8.475337992137339,quadratic,p01_onscreen,LGd
744228101,719817805,3,3,64.84364651412496,30.29123943252727,44.80809933181759,39.513244086866216,64.84364651412496,20.15792948064606,27.857698296884184,-0.16414192196896438,14.143685573686398,-0.5819790578600816,19.54221056439812,21.22029652559441,32.63362979827001,14.054460113796175,quadratic,p01_onscreen,LGd
746083955,726170935,18,5,53.33743244063149,12.484168378586531,52.5379789418168,10.216128380406502,54.205683060515646,13.396748946857693,3.591320678421433,0.3935871945588931,2.6374715001929303,7.147900552139134,8.904247110788809,3.4132254716536714,3.3365140918102965,7.293279580007807,quadratic,p01_onscreen,LGd
750332458,726141251,1,1,56.95792469350309,42.790294097514305,56.95792469350309,42.790294097514305,,,,,6.25796375306453,11.56784630382542,,33.71935119058145,35.9106798089181,,quadratic,p01_onscreen,LGd
750749662,726162197,8,5,33.265252799938736,-0.6073084168580127,43.66192679310167,7.587845003787276,21.918219449980466,-27.226930201226253,41.047014283610544,-0.19711544390297941,-17.434708140499822,-1.728151596575998,-23.38321649974637,-9.678251323790873,0.7082307151910703,-33.33039956807614,quadratic,p01_onscreen,LGd
751348571,732548380,19,5,52.16956914286339,10.357324744316111,44.06855353036718,15.835732555327624,52.890410968612606,6.508052823582329,12.838643925225828,0.21212785933530376,1.4696082024248298,-1.321524859310486,7.588975018885769,1.2863818373832512,8.95611826673142,0.40458345673244267,quadratic,p01_onscreen,LGd
754312389,719828690,6,6,41.32171826693982,16.281971475678986,30.307256151616475,6.738253540154858,52.336180382263166,17.16360375725967,24.37132392605827,0.029287139980229693,-9.37824267349874,-15.082822238061194,7.034744432536328,7.211028568746126,-0.14136074844134772,11.060134390409782,quadratic,p01_onscreen,LGd
754829445,726298253,26,10,62.16286798831007,8.061376884063531,59.66286798831007,14.595258132071722,64.66286798831007,3.4263322206504867,12.237030114158282,-0.07923624562030662,11.46290704787151,14.2727895986324,19.36143203858323,-1.009566022869329,7.715643843475516,-2.6771371461993994,quadratic,p01_onscreen,LGd
755434585,730760270,27,5,45.39007838967767,9.974505483711734,45.39007838967767,10.55180325681366,47.451060653935194,8.924208664690958,2.6261591821310333,0.3705020018366717,-5.309882550760889,0.0,2.1496247042083567,0.9035625767788744,3.672188968217454,2.8207392978410724,quadratic,p01_onscreen,LGd
756029989,734865738,14,5,32.9415699431602,-3.685393221246855,32.97270451111908,-2.013298042480879,31.329107219410847,-8.341046788950463,6.537722558793546,0.053998398555373917,-17.75839099727836,-12.417373878558585,-13.97232873031599,-12.756336128179715,-8.892912331077085,-14.444516155800349,quadratic,p01_onscreen,LGd
757970808,730756780,14,5,34.982661817729976,6.2567177603818624,35.81616181772998,6.433856861841138,32.7148631956524,5.698885910117443,3.187198682727188,-0.7384096561926872,-15.717299122708582,-9.573916571947692,-12.586572754074439,-2.8142251465509975,-0.44575742675506813,-0.40458345673244267,quadratic,p01_onscreen,LGd
759883607,740268986,1,1,60.54746869897082,35.16658941741272,60.54746869897082,35.16658941741272,,,,,9.84750775853226,15.157390309293149,,26.095646510479863,28.28697512881652,,quadratic,p01_onscreen,LGd
760345702,739783171,9,5,25.94498944806805,20.479269531898648,25.819463198084904,11.820020238345755,26.011827209168352,23.109654178200252,11.291272665588883,0.19022019332625317,-24.754971492370508,-19.570615191592765,-19.289608740558485,11.408326624965788,4.940405949749549,17.006184811350366,quadratic,p01_onscreen,LGd
761418226,742714475,2,2,11.586427108133591,-14.790691877292852,11.622503710970076,-21.96066277499669,11.550350505297109,-7.6207209795890165,14.34012331818554,0.08604828097436146,-39.11353383230497,-33.76757467870759,-33.75108544442973,-23.861634784225714,-28.840277063592893,-13.724190346438903,quadratic,p01_onscreen,LGd
763673393,742602892,9,5,35.596404606337174,6.879614288596206,35.596404606337174,6.879614288596206,31.26999161458832,-0.12033091460640621,8.229038961082425,0.5489145076287019,-15.103556334101384,-9.793673783340495,-14.031444335138517,-2.1913286183366543,0.0,-6.223800281456292,quadratic,p01_onscreen,LGd
