ecephys_session_id,specimen_id,units,blocks,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,heldout_centered_r2,offset_az_relative_deg,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg,half_a_el_relative_deg,half_b_el_relative_deg,model,selection,area
715093703,699733581,43,10,50.02471898596956,10.843937123646857,48.83940498720296,15.248231658037202,57.12892190644131,5.973049614965276,12.439658061476722,0.11265186705457386,-1.163205612226136,-2.6450330017329335,4.66118686645752,2.3168093851449196,6.690870676969039,0.0,affine,p01_onscreen,LP
719161530,703279284,3,3,41.449069233400245,-2.582098622584788,30.299949287364598,-4.5121457555579605,51.7284492873646,1.416354244442041,22.233482059722448,0.012581218456212628,-9.738855364795448,-21.184488701571297,-0.739285752619196,-11.109226361086725,-13.069506736626124,-4.556695370523235,affine,p01_onscreen,LP
721123822,707296982,51,15,53.42070667873541,8.527127738501937,52.61438536083661,12.109311270882271,56.357206426051846,4.147649182861674,8.79754356227029,0.1506194379771274,2.232782080539714,1.1299473719007125,3.8894713860680525,0.0,3.5519502898141084,-1.825400432103602,affine,p01_onscreen,LP
743475441,722882755,13,8,61.04112671620934,20.309702551452002,60.139962595008676,23.126459920526056,62.16641884066986,-2.4252916824013226,25.631982656308136,-0.03383327041037609,9.853202118013648,8.655524606072781,9.69868380068607,11.782574812950065,14.569098939457893,-8.3983412973666,affine,p01_onscreen,LP
744228101,719817805,20,6,49.283017202273925,7.643953059294336,51.484437988935895,7.643953059294336,41.779309437239235,10.1767345186129,10.030179565971169,0.08508622799061583,-1.904907395921768,0.0,-10.688425602744559,-0.8831746792076007,-0.9134079217738265,4.203684903647624,affine,p01_onscreen,LP
750749662,726162197,10,8,58.54974873558549,-6.569636919687101,62.26164921893498,-12.528759580469016,57.26164921893498,-5.600661362630108,8.54391859254421,-0.0291360273618968,7.361824137389796,10.777211229999082,4.793914178951184,-15.096764658189038,-21.08612056153718,-11.573710977595383,affine,p01_onscreen,LP
751348571,732548380,15,12,58.42178071512204,7.0099722075850375,56.84799552044666,2.793296209380939,67.72611116605891,7.922018719737029,12.026520468844984,-0.005866645073379306,7.233856116926347,5.363557531510764,15.25837612607512,-1.5171555309168996,-5.764064771687224,1.948969104771753,affine,p01_onscreen,LP
754829445,726298253,29,6,51.18792459819569,12.55298257261417,47.37633539730052,18.56027780024749,52.171189733622285,12.357018889592657,7.840347519030148,-0.07947056924422036,0.0,-4.108102591635372,-0.29654530636150866,4.025854834112232,10.002916819179328,6.383969274627382,affine,p01_onscreen,LP
756029989,734865738,11,5,57.07520975506764,-3.160086908667984,63.61075778581893,-8.077044162440803,56.85465044325614,-1.3504781166484916,9.533712665726657,-0.5057123223955784,5.887285156871947,12.126319796883038,4.386915403272347,-11.68721464716992,-16.634405143508964,-7.323527731613767,affine,p01_onscreen,LP
757216464,733457989,31,13,62.21224241034867,12.978674692562052,56.3669816136068,16.559126361812734,63.10331835600535,6.86763634125534,11.802678150553472,0.13930498837669125,11.02431781215298,4.882543624670902,10.63558331602156,4.451546954060115,8.00176538074457,0.894586726290064,affine,p01_onscreen,LP
