start_time,stop_time,x_position,y_position,orientation,orientation_index,repeat,trial_split
84.59043086951353,84.82395285195604,-40.0,-20.0,90.0,2,0,train
84.82395285195604,85.0741549760016,-10.0,30.0,45.0,1,0,train
85.0741549760016,85.32435710004714,10.0,0.0,90.0,2,0,train
85.32435710004714,85.57455922409268,30.0,30.0,90.0,2,0,train
85.57455922409268,85.82476963544791,-10.0,-30.0,0.0,0,0,train
85.82476963544791,86.07498004680309,-20.0,-20.0,0.0,0,0,train
86.07498004680309,86.32519045815832,0.0,40.0,45.0,1,0,train
86.32519045815832,86.57540086951353,-10.0,-10.0,90.0,2,0,train
86.57540086951353,86.82561045815832,10.0,-10.0,90.0,2,0,train
86.82561045815832,87.07582004680309,-30.0,-20.0,90.0,2,0,train
87.07582004680309,87.32602963544791,40.0,40.0,0.0,0,0,train
87.32602963544791,87.57623922409269,-20.0,-20.0,90.0,2,0,train
87.57623922409269,87.82645463544789,-40.0,-40.0,90.0,2,0,train
87.82645463544789,88.07667004680309,-30.0,-10.0,45.0,1,0,train
88.07667004680309,88.32688545815832,-40.0,0.0,90.0,2,0,train
88.32688545815832,88.57710086951352,-30.0,40.0,90.0,2,0,train
88.57710086951352,88.82730295815833,20.0,10.0,90.0,2,0,train
88.82730295815833,89.07750504680311,40.0,20.0,45.0,1,0,train
89.07750504680311,89.32770713544791,-30.0,30.0,0.0,0,0,train
89.32770713544791,89.57790922409269,10.0,-40.0,0.0,0,0,train
89.57790922409269,89.82811963544788,10.0,30.0,45.0,1,0,train
89.82811963544788,90.07833004680309,10.0,-40.0,0.0,0,1,train
90.07833004680309,90.32854045815832,-20.0,-40.0,45.0,1,0,train
90.32854045815832,90.57875086951351,10.0,0.0,90.0,2,1,train
90.57875086951351,90.82895795815833,20.0,20.0,0.0,0,0,train
90.82895795815833,91.0791650468031,10.0,0.0,45.0,1,0,train
91.0791650468031,91.32937213544788,-30.0,10.0,90.0,2,0,train
91.32937213544788,91.5795792240927,40.0,-10.0,0.0,0,0,train
91.5795792240927,91.82979213544789,40.0,0.0,90.0,2,0,train
91.82979213544789,92.08000504680314,-20.0,10.0,0.0,0,0,train
92.08000504680314,92.33021795815831,-10.0,-10.0,0.0,0,0,train
92.33021795815831,92.5804308695135,30.0,10.0,90.0,2,0,train
92.5804308695135,92.83063545815833,20.0,-40.0,45.0,1,0,train
92.83063545815833,93.08084004680309,-20.0,-10.0,45.0,1,0,train
93.08084004680309,93.33104463544791,30.0,40.0,45.0,1,0,train
93.33104463544791,93.58124922409269,0.0,-30.0,90.0,2,0,train
93.58124922409269,93.83146213544791,-10.0,0.0,45.0,1,0,train
93.83146213544791,94.0816750468031,30.0,-30.0,45.0,1,0,train
94.0816750468031,94.3318879581583,40.0,10.0,45.0,1,0,train
94.3318879581583,94.58210086951351,-40.0,-40.0,90.0,2,1,train
94.58210086951351,94.8323104581583,-10.0,-40.0,0.0,0,0,train
94.8323104581583,95.0825200468031,0.0,20.0,0.0,0,0,train
95.0825200468031,95.33272963544789,30.0,-10.0,45.0,1,0,train
95.33272963544789,95.5829392240927,20.0,40.0,90.0,2,0,train
95.5829392240927,95.8331496354479,20.0,0.0,0.0,0,0,train
95.8331496354479,96.08336004680314,-30.0,10.0,90.0,2,1,train
96.08336004680314,96.33357045815832,-10.0,0.0,45.0,1,1,train
96.33357045815832,96.58378086951352,-20.0,0.0,45.0,1,0,train
96.58378086951352,96.83398295815832,30.0,0.0,0.0,0,0,train
96.83398295815832,97.08418504680313,20.0,-40.0,90.0,2,0,train
97.08418504680313,97.3343871354479,-40.0,-40.0,0.0,0,0,train
97.3343871354479,97.5845892240927,30.0,30.0,90.0,2,1,train
97.5845892240927,97.8347946354479,40.0,-10.0,0.0,0,1,train
97.8347946354479,98.08500004680313,-10.0,20.0,0.0,0,0,train
98.08500004680313,98.33520545815833,20.0,10.0,0.0,0,0,train
98.33520545815833,98.58541086951355,-10.0,-40.0,90.0,2,0,train
98.58541086951355,98.83562295815832,30.0,-20.0,90.0,2,0,train
98.83562295815832,99.08583504680313,-40.0,0.0,90.0,2,1,train
99.08583504680313,99.3360471354479,30.0,30.0,0.0,0,0,train
99.3360471354479,99.5862592240927,40.0,-10.0,0.0,0,2,test
99.5862592240927,99.8364646354479,-20.0,20.0,90.0,2,0,train
99.8364646354479,100.08667004680309,40.0,40.0,90.0,2,0,train
100.08667004680309,100.33687545815832,-20.0,20.0,45.0,1,0,train
100.33687545815832,100.58708086951351,-40.0,30.0,90.0,2,0,train
100.58708086951351,100.83729545815832,-40.0,0.0,45.0,1,0,train
100.83729545815832,101.08751004680309,-20.0,0.0,90.0,2,0,train
101.08751004680309,101.33772463544788,10.0,40.0,0.0,0,0,train
101.33772463544788,101.5879392240927,20.0,-10.0,0.0,0,0,train
101.5879392240927,101.83814713544788,-40.0,10.0,45.0,1,0,train
101.83814713544788,102.08835504680309,-30.0,-30.0,45.0,1,0,train
102.08835504680309,102.33856295815832,30.0,-20.0,0.0,0,0,train
102.33856295815832,102.58877086951355,-10.0,40.0,45.0,1,0,train
102.58877086951355,102.83897795815832,40.0,10.0,0.0,0,0,train
102.83897795815832,103.08918504680314,30.0,0.0,90.0,2,0,train
