session_id,area,system,bandwidth_iqr_units,cells,spearman_rho,shape_mae_log2_octaves,constant_shape_mae_log2_octaves,shape_mae_improvement_log2_octaves,absolute_mae_log2_octaves,area_only_absolute_mae_log2_octaves,absolute_mae_improvement_log2_octaves
786091066,VISam,registered_map,0.8,45,-0.18038530057687568,0.9937931488213252,0.9801321863226917,-0.013660962498633467,0.7991380667462611,0.8393863290379127,0.04024826229165157
786091066,VISp,registered_map,0.8,53,0.07632727102380014,1.3827158476810653,1.3203133017873006,-0.062402545893764705,1.3638091424097363,1.4033430411677825,0.03953389875804625
786091066,VISrl,registered_map,0.8,20,-0.2806622314458421,0.8064804376779731,0.8915035162663845,0.0850230785884114,0.8108109743425427,0.8887327449344493,0.07792177059190664
786091066,VISal,observed_rf,0.35,39,0.19230769230769235,0.6996267842628774,0.7473545958429302,0.04772781158005279,0.7813194321168542,0.7437033550994467,-0.037616077017407434
786091066,VISam,observed_rf,0.35,45,0.002766798418972332,0.9991425181239422,0.9801321863226917,-0.019010331801250446,0.8110312857095447,0.8393863290379127,0.028355043328367913
786091066,VISp,observed_rf,0.35,53,0.2218996935978068,1.3105946558864598,1.3203133017873006,0.009718645900840706,1.3678983445395794,1.4033430411677825,0.035444696628203154
786091066,VISrl,observed_rf,0.35,20,0.08120300751879699,0.8837784089931131,0.8915035162663845,0.007725107273271359,0.7721997628726651,0.8887327449344493,0.1165329820617842
794812542,VISam,ccf_anatomy,1.15,28,-0.22584649479403685,0.7941841035489885,0.7953768729709871,0.0011927694219986407,0.8766642154976214,0.7953768729709871,-0.08128734252663428
794812542,VISl,ccf_anatomy,1.15,11,0.4727272727272727,0.9807433015857253,0.9735739045611389,-0.00716939702458641,1.4811894690336214,1.3580066389904282,-0.12318283004319319
794812542,VISp,ccf_anatomy,1.15,35,0.48373119105554124,0.7409220329414594,0.7864640483617311,0.0455420154202717,0.7919677474650806,0.7182078469820645,-0.07375990048301606
794812542,VISrl,ccf_anatomy,1.15,11,0.06833730713673078,1.0688559070405166,1.0127549444532438,-0.05610096258727282,0.8682185470895796,0.8226958342955477,-0.04552271279403186
794812542,VISam,registered_map,1.15,28,-0.22584649479403685,0.8342662339757168,0.7953768729709871,-0.03888936100472962,0.9071886189163534,0.7953768729709871,-0.11181174594536625
794812542,VISl,registered_map,1.15,11,0.4727272727272727,0.9087459003146978,0.9735739045611389,0.06482800424644108,1.4090448922226777,1.3580066389904282,-0.05103825323224953
794812542,VISp,registered_map,1.15,35,0.4832335806618819,0.7278423209312899,0.7864640483617311,0.05862172743044125,0.8075079947655182,0.7182078469820645,-0.08930014778345363
794812542,VISrl,registered_map,1.15,11,-0.050228834147494544,1.060221806263027,1.0127549444532438,-0.04746686180978332,0.861067472553886,0.8226958342955477,-0.038371638258338336
794812542,VISam,observed_rf,0.55,28,0.5024630541871921,0.7874888560988262,0.7953768729709871,0.007888016872160897,0.8171505896335232,0.7953768729709871,-0.021773716662536025
794812542,VISl,observed_rf,0.55,11,0.6545454545454547,0.8700381370452259,0.9735739045611389,0.10353576751591298,1.2366840261527603,1.3580066389904282,0.12132261283766788
794812542,VISp,observed_rf,0.55,35,0.043697478991596636,0.7464271114147916,0.7864640483617311,0.04003693694693955,0.7193723165961625,0.7182078469820645,-0.001164469614097996
794812542,VISrl,observed_rf,0.55,11,-0.15454545454545454,1.071675741690147,1.0127549444532438,-0.058920797236903244,0.8695401290326732,0.8226958342955477,-0.04684429473712548
798911424,VISal,ccf_anatomy,0.8,20,-0.12946940883498959,0.49538077054237417,0.6138720048681545,0.11849123432578035,0.5701900915302804,0.5420868944125434,-0.02810319711773701
798911424,VISam,ccf_anatomy,0.8,27,-0.054384379704340596,0.8894246038642583,0.9091973795093029,0.01977277564504465,0.868334028123245,0.8310257006014634,-0.03730832752178159
798911424,VISl,ccf_anatomy,0.8,28,-0.13229256725712957,0.26998575915682144,0.29647841638552386,0.02649265722870242,0.527756039576655,0.48789971333641535,-0.0398563262402396
798911424,VISp,ccf_anatomy,0.8,44,0.18136307597871543,1.0906966918291436,1.1275062653128676,0.036809573483723934,1.1379498262830925,1.1671270718444564,0.029177245561363918
798911424,VISrl,ccf_anatomy,0.8,16,0.004415012232789452,0.597565272909577,0.6064401506879689,0.00887487777839191,0.7377755964527548,0.8271463394706462,0.08937074301789139
798911424,VISal,registered_map,1.15,20,0.20474232094835562,0.5812004986906676,0.6138720048681545,0.03267150617748693,0.4829508831278275,0.5420868944125434,0.059136011284715906
798911424,VISam,registered_map,1.15,27,0.06477240728831578,0.847457317895312,0.9091973795093029,0.061740061613990926,0.9115944206054003,0.8310257006014634,-0.08056872000393689
798911424,VISl,registered_map,1.15,28,-0.13229256725712957,0.28088680423698875,0.29647841638552386,0.015591612148535106,0.5112511482595297,0.48789971333641535,-0.02335143492311431
798911424,VISp,registered_map,1.15,44,0.18136307597871543,1.0998381246955278,1.1275062653128676,0.027668140617339798,1.1479427897689876,1.1671270718444564,0.01918428207546885
798911424,VISrl,registered_map,1.15,16,0.05445181753773658,0.5976403039563105,0.6064401506879689,0.008799846731658345,0.7394317766506191,0.8271463394706462,0.0877145628200271
798911424,VISal,observed_rf,0.8,20,-0.1263157894736842,0.5540645722182669,0.6138720048681545,0.05980743264988764,0.5106708367867645,0.5420868944125434,0.031416057625778926
798911424,VISam,observed_rf,0.8,27,-0.1575091575091575,0.9592294372920825,0.9091973795093029,-0.05003205778277964,0.8375786610282852,0.8310257006014634,-0.006552960426821741
798911424,VISl,observed_rf,0.8,28,0.2928297755883963,0.28586641248350364,0.29647841638552386,0.010612003902020217,0.49074374890294514,0.48789971333641535,-0.00284403556652979
798911424,VISp,observed_rf,0.8,44,0.31670190274841437,0.9812466048121093,1.1275062653128676,0.14625966050075823,1.1891902084553863,1.1671270718444564,-0.022063136610929845
798911424,VISrl,observed_rf,0.8,16,-0.008823529411764706,0.5832102489712283,0.6064401506879689,0.023229901716740553,0.7182416734848509,0.8271463394706462,0.10890466598579529
829720705,VISal,ccf_anatomy,1.15,16,0.20236535468749875,0.6425268957227706,0.5789858150006033,-0.06354108072216724,0.6425268957227699,0.5569953533811738,-0.0855315423415961
829720705,VISam,ccf_anatomy,1.15,26,0.26333045147575695,0.5045989146565142,0.5671268419947539,0.06252792733823975,0.8736538889950252,0.8301401770677934,-0.043513711927231746
829720705,VISl,ccf_anatomy,1.15,27,-0.1310324007465593,1.019363379369858,0.9906243200970231,-0.028739059272834933,0.8715018753992148,0.7541901218814537,-0.11731175351776102
829720705,VISp,ccf_anatomy,1.15,25,0.06592153332154134,0.8589625677475933,0.9607768916769803,0.10181432392938705,1.0031701087074882,1.0858650755579191,0.08269496685043087
829720705,VISrl,ccf_anatomy,1.15,14,-0.19155385203087655,0.6264476888364796,0.7171884723040494,0.09074078346756975,0.9747323315947956,0.941493924237343,-0.03323840735745254
829720705,VISal,registered_map,0.8,16,0.13146362457801014,0.6259917043587093,0.5789858150006033,-0.04700588935810601,0.6259917043587091,0.5569953533811738,-0.06899635097753531
