session_id,ecephys_probe_id,area,cells,ccf_span_mm,template_span_px,template_direction_x,template_direction_y,observed_delta_azimuth_deg,observed_delta_elevation_deg,predicted_delta_azimuth_deg,predicted_delta_elevation_deg,gradient_vector_error_deg,azimuth_sign_match,elevation_sign_match
755434585,760642621,VISam,58,0.2718922395969945,36.290821406365936,-0.725342160677221,-0.6883885167142901,-39.85675025869182,0.46086769794156673,17.860800728433738,-7.522723425301543,58.267086928853445,False,False
755434585,760642628,VISp,100,0.31299075261690634,40.72527629248163,-0.8621886922892142,-0.5065872668046588,7.058259890633061,1.5469690678198555,-25.98002124849433,-3.1843869735349593,33.375346449409115,False,False
755434585,760642631,VISl,20,0.2161779228971485,26.273467624290557,-0.7090070027997851,0.7052014392929622,5.403529675264508,20.157223806556082,12.023277252542336,0.1390570441535619,21.084308348016368,True,True
755434585,760642634,VISal,12,0.22361783781953412,26.91733556222871,-0.9696827583831359,0.2443672402235471,-28.572959724022947,14.326057037171356,21.8185171585301,0.0,52.38832744645667,False,False
798911424,800036196,VISam,42,0.1489481268196011,19.09727412131649,0.27245181996768997,0.962169426762404,31.026113779999537,-18.237195190330866,-11.266010525923143,0.07693439784579206,46.08721211876613,False,False
798911424,800036198,VISam,12,0.060411896536275295,9.421982245942182,-0.3272710082439705,0.9449305197542173,-22.011905202961987,-7.785640827394706,0.0,-0.7139038515833194,23.119979120216414,False,True
798911424,800036200,VISp,86,0.27207866210781895,43.064398081559425,-0.19333457435488507,0.9811328872069346,-7.3197094162074645,-8.166143295089261,4.842669277727971,12.273188351744352,23.784232879450805,False,False
798911424,800036202,VISl,63,0.4482859467881247,62.992180522452635,-0.5348681787144168,0.8449355190774752,4.76727135432353,-10.581838249314645,12.368094861757875,-2.1536606993677503,11.349303714527839,True,True
798911424,800036204,VISal,43,0.343022833346079,34.43880860260231,-0.9087703931422176,0.4172965043564815,-11.431485303973986,15.584373002696145,24.64457594255868,-4.809299687598274,41.44133300054954,False,False
798911424,800036206,VISrl,29,0.39971556430630206,35.16742147106649,-0.9099459969604162,-0.41472675657077407,-12.435497196096533,2.0400502415601687,-4.583493461082718,4.699719811816609,8.290223451609672,True,True
