ecephys_session_id,selection_role,v1_units,map_bandwidth_um,valid_neighborhoods,raw_vs_sampling_trace_rho,raw_vs_physical_spread_rho,sampling_vs_physical_spread_rho,median_sampling_fraction,median_raw_trace_deg2,median_sampling_trace_deg2,median_residual_trace_deg2,negative_subtractive_excess_fraction
760345702,previous trace success,92,120.0,90,0.6428365641848788,0.3911182450508293,0.7972424579166152,0.062619570264889,54.23992520050019,3.400262426300368,51.90034796970183,0.0
760345702,previous trace success,92,250.0,90,0.699008107996872,0.3911182450508293,0.7844507552372721,0.007353548938433445,54.23992520050019,0.39835364575269516,53.31049389681933,0.0
760345702,previous trace success,92,400.0,90,0.7236860517759394,0.3911182450508293,0.7636086759682266,0.0011524194679228923,54.23992520050019,0.06253714579024267,54.556203115650064,0.0
719161530,previous typical case,83,120.0,80,-0.7491092358180965,-0.7348570089076417,0.9544303797468354,0.1519153738724841,57.23401325566063,8.732756002273657,70.96438698372783,0.0
719161530,previous typical case,83,250.0,80,-0.7667604313173935,-0.7348570089076417,0.9707219878105955,0.02021287160228369,57.23401325566063,1.1587664202171366,60.064766477199115,0.0
719161530,previous typical case,83,400.0,80,-0.7841537740271919,-0.7348570089076417,0.975152367557431,0.004556004649550074,57.23401325566063,0.2613129462212648,58.78370983241932,0.0
835479236,previous failure / strongest CCF association,74,120.0,71,-0.299664654594232,0.21364855801475516,0.7094902749832326,0.21584226930534506,143.54291154718678,30.224738080840726,128.2418505672341,0.0
835479236,previous failure / strongest CCF association,74,250.0,71,-0.24061032863849766,0.21364855801475516,0.769047619047619,0.021248566554123424,143.54291154718678,2.9835042974565926,140.4092026802811,0.0
835479236,previous failure / strongest CCF association,74,400.0,71,0.054862508383635135,0.21364855801475516,0.9394366197183097,0.004889011924628446,143.54291154718678,0.6902070410105954,148.7527958522225,0.0
