unit_id,selection_role,group,direction,rows_or_columns_removed,model,remaining_rows,remaining_columns,threshold_center_x_px,threshold_center_y_px,threshold_area_deg2,threshold_component_touches_crop_edge,original_threshold_component_censored,original_peak_removed,crop_stratum,success,at_bound,baseline,center_x_px,center_y_px,sigma_x_px,sigma_y_px,data_rmse,ring_modulation_rms,major_sigma_deg,minor_sigma_deg,major_sigma_ratio,absolute_log2_major_sigma_ratio,center_error_deg,threshold_area_ratio
951868602,V1 upper quartile,V1,bottom,0,Baseline + DC ring,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,5.0435694,5.1105989,3.2886147,1.4761541,1.6481358,2.721758,0.84411355,16.481358,14.761541,1,0,0,1
951868602,V1 upper quartile,V1,bottom,1,Allen no baseline,8,9,5.1111,3.3333,900,False,False,False,component intact,True,False,0,4.9470451,3.3071445,2.3807711,2.3227982,,,23.807711,23.227982,0.96734279,0.04790087,0.48511901,1
951868602,V1 upper quartile,V1,bottom,1,Baseline screen-bounded,8,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9853639,5.1079034,3.2908401,1.487819,1.6698481,2.7915136,,16.698481,14.87819,1.0050367,0.0072482194,0.031838364,1
951868602,V1 upper quartile,V1,bottom,1,Baseline extended,8,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9853704,5.1079018,3.2908396,1.4878184,1.6698453,2.7915136,,16.698453,14.878184,1.005038,0.0072500603,0.031841038,1
951868602,V1 upper quartile,V1,bottom,1,Baseline + DC ring,8,9,5.1111,3.3333,900,False,False,False,component intact,True,False,5.0511508,5.1100697,3.2916093,1.4740581,1.6544264,2.7919209,0.85237947,16.544264,14.740581,1.0038168,0.0054959771,0.030409995,1
951868602,V1 upper quartile,V1,bottom,2,Allen no baseline,7,9,5.1111,3.3333,900,False,False,False,component intact,True,False,0,4.9602957,3.2212257,2.3423874,2.1468957,,,23.423874,21.468957,0.95174696,0.071350032,1.353399,1
951868602,V1 upper quartile,V1,bottom,2,Baseline screen-bounded,7,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9036827,5.1090951,3.2731863,1.5038513,1.6456945,2.888455,,16.456945,15.038513,0.99049933,0.013772098,0.14625991,1
951868602,V1 upper quartile,V1,bottom,2,Baseline extended,7,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9036492,5.1090967,3.273188,1.5038566,1.6457051,2.888455,,16.457051,15.038566,0.99050863,0.013758557,0.14623543,1
951868602,V1 upper quartile,V1,bottom,2,Baseline + DC ring,7,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9811597,5.1115022,3.2749072,1.4880099,1.6312049,2.888909,0.83253579,16.312049,14.880099,0.98972726,0.014897083,0.1373715,1
951868602,V1 upper quartile,V1,bottom,3,Allen no baseline,6,9,5.2,3.5,1000,True,False,False,component intact,True,False,0,4.9808435,3.2811035,2.3030947,2.2223086,,,23.030947,22.223086,0.93578174,0.095756023,0.83213608,1.1111111
951868602,V1 upper quartile,V1,bottom,3,Baseline screen-bounded,6,9,5.2,3.5,1000,True,False,False,component intact,True,False,5.2352142,5.1323982,3.3638231,1.4479074,1.7263604,3.0152712,,17.263604,14.479074,1.0390499,0.055264987,0.79566551,1.1111111
951868602,V1 upper quartile,V1,bottom,3,Baseline extended,6,9,5.2,3.5,1000,True,False,False,component intact,True,False,5.2351841,5.1323995,3.363825,1.447911,1.7263753,3.0152712,,17.263753,14.47911,1.039062,0.05528172,0.79569887,1.1111111
951868602,V1 upper quartile,V1,bottom,3,Baseline + DC ring,6,9,5.2,3.5,1000,True,False,False,component intact,True,False,5.3261646,5.1349871,3.3620222,1.4320419,1.70238,3.016032,0.90978134,17.0238,14.320419,1.0329124,0.046717966,0.77352799,1.1111111
951868602,V1 upper quartile,V1,bottom,4,Allen no baseline,5,9,5,3.2857,700,True,True,False,component censored; peak retained,True,False,0,4.9621947,3.3448857,2.297784,2.2794438,,,22.97784,22.794438,0.93362391,0.099086589,0.21395663,0.77777778
951868602,V1 upper quartile,V1,bottom,4,Baseline screen-bounded,5,9,5,3.2857,700,True,True,False,component censored; peak retained,True,False,4.7461153,5.0892902,3.3432955,1.582697,1.7502895,2.8312267,,17.502895,15.82697,1.0534522,0.075124859,0.58842489,0.77777778
951868602,V1 upper quartile,V1,bottom,4,Baseline extended,5,9,5,3.2857,700,True,True,False,component censored; peak retained,True,False,4.7461715,5.0892883,3.3432827,1.5826889,1.7502618,2.8312267,,17.502618,15.826889,1.0534387,0.075106383,0.58831342,0.77777778
951868602,V1 upper quartile,V1,bottom,4,Baseline + DC ring,5,9,5,3.2857,700,True,True,False,component censored; peak retained,True,False,4.9054789,5.0933973,3.3018507,1.5549801,1.6877592,2.8339933,1.0277281,16.877592,15.549801,1.0240413,0.034273935,0.2170462,0.77777778
951868602,V1 upper quartile,V1,left,0,Allen no baseline,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,0,4.9436385,3.3555366,2.4362766,2.4611452,,,24.611452,24.362766,1,0,0,1
951868602,V1 upper quartile,V1,left,0,Baseline screen-bounded,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9947726,5.1088831,3.2878107,1.487704,1.6614797,2.7214474,,16.614797,14.87704,1,0,0,1
951868602,V1 upper quartile,V1,left,0,Baseline extended,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9947849,5.1088817,3.28781,1.4877017,1.6614748,2.7214474,,16.614748,14.877017,1,0,0,1
951868602,V1 upper quartile,V1,left,0,Baseline + DC ring,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,5.0435694,5.1105989,3.2886147,1.4761541,1.6481358,2.721758,0.84411355,16.481358,14.761541,1,0,0,1
951868602,V1 upper quartile,V1,left,1,Allen no baseline,9,8,5.1111,3.3333,900,False,False,False,component intact,True,False,0,4.9966062,3.3532952,2.2452636,2.4127166,,,24.127166,22.452636,0.98032274,0.028671302,0.53015142,1
951868602,V1 upper quartile,V1,left,1,Baseline screen-bounded,9,8,5.1111,3.3333,900,False,False,False,component intact,True,False,4.7990037,5.1041629,3.2879289,1.5145355,1.6831548,2.8310423,,16.831548,15.145355,1.0130456,0.018699166,0.047216964,1
951868602,V1 upper quartile,V1,left,1,Baseline extended,9,8,5.1111,3.3333,900,False,False,False,component intact,True,False,4.7990101,5.1041609,3.2879283,1.5145357,1.6831513,2.8310423,,16.831513,15.145357,1.0130466,0.018700504,0.047222448,1
951868602,V1 upper quartile,V1,left,1,Baseline + DC ring,9,8,5.1111,3.3333,900,False,False,False,component intact,True,False,4.8829131,5.1067806,3.2886806,1.4973865,1.664739,2.8315853,0.91053117,16.64739,14.973865,1.0100739,0.014460889,0.038188421,1
951868602,V1 upper quartile,V1,left,2,Allen no baseline,9,7,5.1111,3.3333,900,False,False,False,component intact,True,False,0,5.0455697,3.3533154,2.116944,2.3646131,,,23.646131,21.16944,0.96077759,0.0577256,1.0195543,1
951868602,V1 upper quartile,V1,left,2,Baseline screen-bounded,9,7,5.1111,3.3333,900,False,False,False,component intact,True,False,4.6391198,5.0984488,3.2885853,1.5408515,1.6996638,2.9730465,,16.996638,15.408515,1.022982,0.032780766,0.10462991,1
951868602,V1 upper quartile,V1,left,2,Baseline extended,9,7,5.1111,3.3333,900,False,False,False,component intact,True,False,4.639107,5.0984476,3.2885853,1.5408551,1.6996651,2.9730465,,16.996651,15.408551,1.0229858,0.032786149,0.10462823,1
951868602,V1 upper quartile,V1,left,2,Baseline + DC ring,9,7,5.1111,3.3333,900,False,False,False,component intact,True,False,4.7786355,5.101964,3.2890897,1.5164446,1.6742028,2.9739559,0.95954142,16.742028,15.164446,1.015816,0.022639141,0.086479526,1
951868602,V1 upper quartile,V1,left,3,Allen no baseline,9,6,5.1111,3.3333,900,False,False,False,component intact,True,False,0,5.1529234,3.3626518,1.9130083,2.3396593,,,23.396593,19.130083,0.95063849,0.073031282,2.094058,1
951868602,V1 upper quartile,V1,left,3,Baseline screen-bounded,9,6,5.1111,3.3333,900,False,False,False,component intact,True,False,4.5618672,5.148628,3.2950275,1.4520275,1.7194426,3.0231711,,17.194426,14.520275,1.0348863,0.049472268,0.4039481,1
951868602,V1 upper quartile,V1,left,3,Baseline extended,9,6,5.1111,3.3333,900,False,False,False,component intact,True,False,4.5618223,5.148629,3.2950279,1.4520332,1.719452,3.0231711,,17.19452,14.520332,1.034895,0.049484416,0.40397331,1
951868602,V1 upper quartile,V1,left,3,Baseline + DC ring,9,6,5.1111,3.3333,900,False,False,False,component intact,True,False,4.7017304,5.1493801,3.2950383,1.4339292,1.6934949,3.0240458,0.90696304,16.934949,14.339292,1.0275215,0.039168535,0.39309602,1
951868602,V1 upper quartile,V1,left,4,Allen no baseline,9,5,5,3.2,1000,True,False,False,component intact,True,False,0,5.2968722,3.3424684,1.7124956,2.3196256,,,23.196256,17.124956,0.94249847,0.085437823,3.5347535,1.1111111
951868602,V1 upper quartile,V1,left,4,Baseline screen-bounded,9,5,5,3.2,1000,True,False,False,component intact,True,False,4.7156612,5.2670889,3.2908622,1.2561878,1.7222042,2.9843794,,17.222042,12.561878,1.0365484,0.051787548,1.5823528,1.1111111
951868602,V1 upper quartile,V1,left,4,Baseline extended,9,5,5,3.2,1000,True,False,False,component intact,True,False,4.7156791,5.2670888,3.2908617,1.256186,1.7222001,2.9843794,,17.222001,12.56186,1.0365491,0.051788427,1.5823656,1.1111111
951868602,V1 upper quartile,V1,left,4,Baseline + DC ring,9,5,5,3.2,1000,True,False,False,component intact,True,False,4.8205784,5.2660661,3.290099,1.245554,1.7015013,2.985016,0.79699117,17.015013,12.45554,1.0323793,0.045973131,1.5547433,1.1111111
951868602,V1 upper quartile,V1,right,0,Allen no baseline,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,0,4.9436385,3.3555366,2.4362766,2.4611452,,,24.611452,24.362766,1,0,0,1
951868602,V1 upper quartile,V1,right,0,Baseline screen-bounded,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9947726,5.1088831,3.2878107,1.487704,1.6614797,2.7214474,,16.614797,14.87704,1,0,0,1
951868602,V1 upper quartile,V1,right,0,Baseline extended,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,4.9947849,5.1088817,3.28781,1.4877017,1.6614748,2.7214474,,16.614748,14.877017,1,0,0,1
951868602,V1 upper quartile,V1,right,0,Baseline + DC ring,9,9,5.1111,3.3333,900,False,False,False,component intact,True,False,5.0435694,5.1105989,3.2886147,1.4761541,1.6481358,2.721758,0.84411355,16.481358,14.761541,1,0,0,1
951868602,V1 upper quartile,V1,right,1,Allen no baseline,9,8,5.3,3.3,1000,True,False,False,component intact,True,False,0,5.0025649,3.36497,2.5080492,2.3875395,,,25.080492,23.875395,1.0190578,0.027235909,0.59676703,1.1111111
951868602,V1 upper quartile,V1,right,1,Baseline screen-bounded,9,8,5.3,3.3,1000,True,False,False,component intact,True,False,4.8608511,5.1108823,3.2963796,1.5199099,1.6694506,2.8174671,,16.694506,15.199099,1.0047975,0.0069047426,0.087989835,1.1111111
951868602,V1 upper quartile,V1,right,1,Baseline extended,9,8,5.3,3.3,1000,True,False,False,component intact,True,False,4.8608617,5.110881,3.2963792,1.5199076,1.6694466,2.8174671,,16.694466,15.199076,1.004798,0.0069055604,0.087993469,1.1111111
951868602,V1 upper quartile,V1,right,1,Baseline + DC ring,9,8,5.3,3.3,1000,True,False,False,component intact,True,False,4.9247866,5.1139276,3.2965048,1.5032973,1.6541576,2.8179621,0.9212044,16.541576,15.032973,1.0036537,0.005261536,0.085635744,1.1111111
951868602,V1 upper quartile,V1,right,2,Allen no baseline,9,7,5.125,3.125,800,True,False,False,component intact,True,False,0,6.5845789,3.3418488,3.6481303,2.420388,,,36.481303,24.20388,1.4822897,0.56782748,16.409975,0.88888889
951868602,V1 upper quartile,V1,right,2,Baseline screen-bounded,9,7,5.125,3.125,800,True,False,False,component intact,True,False,4.8170646,5.3652112,3.289923,1.7839355,1.7030187,2.8466161,,17.839355,17.030187,1.0737029,0.10259481,2.5633676,0.88888889
951868602,V1 upper quartile,V1,right,2,Baseline extended,9,7,5.125,3.125,800,True,False,False,component intact,True,False,4.8171307,5.3652047,3.2899184,1.7839211,1.7029927,2.8466161,,17.839211,17.029927,1.0736974,0.10258744,2.5633171,0.88888889
951868602,V1 upper quartile,V1,right,2,Baseline + DC ring,9,7,5.125,3.125,800,True,False,False,component intact,True,False,4.983571,5.2962346,3.29026,1.6805085,1.6733278,2.8507103,1.291761,16.805085,16.733278,1.019642,0.028062692,1.85643,0.88888889
951868602,V1 upper quartile,V1,right,3,Allen no baseline,9,6,4.6667,3.5,600,True,True,True,original peak removed,False,False,0,76.555332,3.4303399,15.786984,2.5100624,,,157.86984,25.100624,6.414487,2.6813339,716.11733,0.66666667
951868602,V1 upper quartile,V1,right,3,Baseline screen-bounded,9,6,4.6667,3.5,600,True,True,True,original peak removed,True,True,4.899897,5,3.4164751,1.5460131,1.7065766,2.7382058,,17.065766,15.460131,1.0271426,0.038636459,1.6855279,0.66666667
951868602,V1 upper quartile,V1,right,3,Baseline extended,9,6,4.6667,3.5,600,True,True,True,original peak removed,True,True,4.5557552,7,3.412195,2.5145161,1.7675242,2.5986038,,25.145161,17.675242,1.5134242,0.59781639,18.952045,0.66666667
951868602,V1 upper quartile,V1,right,3,Baseline + DC ring,9,6,4.6667,3.5,600,True,True,True,original peak removed,True,False,5.0414373,5.3331759,3.4231785,1.6593532,1.6756718,2.6779883,1.6556252,16.756718,16.593532,1.0167074,0.023904477,2.6009219,0.66666667
951868602,V1 upper quartile,V1,right,4,Allen no baseline,9,5,3.75,3,400,True,True,True,original peak removed,False,False,0,68.164086,3.5275488,16.167911,2.8469218,,,161.67911,28.469218,6.5692634,2.7157316,632.20682,0.44444444
951868602,V1 upper quartile,V1,right,4,Baseline screen-bounded,9,5,3.75,3,400,True,True,True,original peak removed,True,True,5.1116422,4,3.2593682,1.2756788,1.3703344,2.2153137,,13.703344,12.756788,0.82476744,0.27794071,11.092478,0.44444444
951868602,V1 upper quartile,V1,right,4,Baseline extended,9,5,3.75,3,400,True,True,True,original peak removed,True,False,5.1043365,4.093243,3.2600827,1.3322942,1.3706521,2.2144013,,13.706521,13.322942,0.82496112,0.27760197,10.160171,0.44444444
951868602,V1 upper quartile,V1,right,4,Baseline + DC ring,9,5,3.75,3,400,True,True,True,original peak removed,True,False,5.1168673,4.0640707,3.2580035,1.3109316,1.3657805,2.2145087,0.22775421,13.657805,13.109316,0.82868198,0.27110954,10.469758,0.44444444
951879810,HVA typical,HVA,top,0,Allen no baseline,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015147,2.618424,1.1309895,0.76586152,,,11.309895,7.6586152,1,0,0,1
951879810,HVA typical,HVA,top,0,Baseline screen-bounded,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727403,3.4102495,2.6162708,1.0987495,0.74215586,1.2483152,,10.987495,7.4215586,1,0,0,1
951879810,HVA typical,HVA,top,0,Baseline extended,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727413,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,top,0,Baseline + DC ring,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727414,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,0.00032883822,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,top,1,Allen no baseline,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4017991,2.6185439,1.1306248,0.76446798,,,11.306248,7.6446798,0.99967757,0.0004652384,0.0030861272,1
951879810,HVA typical,HVA,top,1,Baseline screen-bounded,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0.27022727,3.4088891,2.6167151,1.104038,0.74559484,1.2969801,,11.04038,7.4559484,1.0048132,0.0069273863,0.014312046,1
951879810,HVA typical,HVA,top,1,Baseline extended,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0.2702274,3.408889,2.6167151,1.104038,0.7455948,1.2969801,,11.04038,7.455948,1.0048133,0.0069273957,0.014312205,1
951879810,HVA typical,HVA,top,1,Baseline + DC ring,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0.27022741,3.408889,2.6167151,1.1040379,0.7455948,1.2969801,0.00036403692,11.040379,7.455948,1.0048132,0.0069273931,0.014312204,1
951879810,HVA typical,HVA,top,2,Allen no baseline,7,9,3.5,2.5,400,True,False,False,component intact,True,False,0,3.4096461,2.601513,1.1255525,0.81137171,,,11.255525,8.1137171,0.99519274,0.0069521346,0.18764372,1
951879810,HVA typical,HVA,top,2,Baseline screen-bounded,7,9,3.5,2.5,400,True,False,False,component intact,True,False,0.27051613,3.4154079,2.6014713,1.1008399,0.79323041,1.2555309,,11.008399,7.9323041,1.0019026,0.0027421982,0.15672703,1
951879810,HVA typical,HVA,top,2,Baseline extended,7,9,3.5,2.5,400,True,False,False,component intact,True,False,0.27050725,3.4154034,2.6014691,1.1008467,0.79323275,1.2555309,,11.008467,7.9323275,1.0019088,0.002751146,0.15673312,1
951879810,HVA typical,HVA,top,2,Baseline + DC ring,7,9,3.5,2.5,400,True,False,False,component intact,True,False,0.27050725,3.4154034,2.6014691,1.1008466,0.79323276,1.2555309,0.00035043992,11.008466,7.9323276,1.0019088,0.0027511482,0.15673311,1
951879810,HVA typical,HVA,top,3,Allen no baseline,6,9,3.5,3,200,True,True,False,component censored; peak retained,True,False,0,3.5268632,3.2799837,0.98310115,0.39800962,,,9.8310115,3.9800962,0.86923989,0.20217371,6.7333008,0.5
951879810,HVA typical,HVA,top,3,Baseline screen-bounded,6,9,3.5,3,200,True,True,False,component censored; peak retained,True,True,0.35685192,3.529931,3.3212769,0.95427892,0.35000002,0.69987223,,9.5427892,3.5000002,0.86851366,0.20337956,7.1509252,0.5
951879810,HVA typical,HVA,top,3,Baseline extended,6,9,3.5,3,200,True,True,False,component censored; peak retained,True,True,0.35685208,3.5299311,3.3212769,0.95427876,0.35,0.69987223,,9.5427876,3.5,0.86851357,0.20337971,7.1509251,0.5
951879810,HVA typical,HVA,top,3,Baseline + DC ring,6,9,3.5,3,200,True,True,False,component censored; peak retained,True,True,0.35685209,3.5299311,3.3212769,0.95427875,0.35000001,0.69987223,8.0156369e-06,9.5427875,3.5000001,0.86851357,0.20337971,7.150925,0.5
951879810,HVA typical,HVA,top,4,Allen no baseline,5,9,3,4,300,True,True,True,original peak removed,True,False,0,-6.5599168,18.420682,0.57673995,3.9926952,,,39.926952,5.7673995,3.5302674,1.8197775,186.79975,0.75
951879810,HVA typical,HVA,top,4,Baseline screen-bounded,5,9,3,4,300,True,True,True,original peak removed,True,True,0.2208663,3.2771612,4,1.5298701,0.35,0.57296845,,15.298701,3.5,1.3923739,0.4775467,13.901148,0.75
951879810,HVA typical,HVA,top,4,Baseline extended,5,9,3,4,300,True,True,True,original peak removed,True,True,0.22873517,3.2782048,3.294662,1.5263529,0.35000186,0.57017413,,15.263529,3.5000186,1.3891729,0.4742262,6.9112255,0.75
951879810,HVA typical,HVA,top,4,Baseline + DC ring,5,9,3,4,300,True,True,True,original peak removed,True,True,0.2287494,3.278153,3.3874325,1.5260835,0.35000174,0.57018307,0.012244209,15.260835,3.5000174,1.3889277,0.47397155,7.8239364,0.75
951879810,HVA typical,HVA,bottom,0,Allen no baseline,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015147,2.618424,1.1309895,0.76586152,,,11.309895,7.6586152,1,0,0,1
951879810,HVA typical,HVA,bottom,0,Baseline screen-bounded,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727403,3.4102495,2.6162708,1.0987495,0.74215586,1.2483152,,10.987495,7.4215586,1,0,0,1
951879810,HVA typical,HVA,bottom,0,Baseline extended,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727413,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,bottom,0,Baseline + DC ring,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727414,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,0.00032883822,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,bottom,1,Allen no baseline,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015137,2.6184232,1.1309922,0.76586222,,,11.309922,7.6586222,1.0000024,3.5174351e-06,1.3299866e-05,1
951879810,HVA typical,HVA,bottom,1,Baseline screen-bounded,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0.36633405,3.4112777,2.6159776,1.0950509,0.73936833,1.3167514,,10.950509,7.3936833,0.99663388,0.0048644694,0.010691327,1
951879810,HVA typical,HVA,bottom,1,Baseline extended,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0.36633419,3.4112777,2.6159776,1.0950509,0.73936829,1.3167514,,10.950509,7.3936829,0.99663387,0.00486449,0.010691284,1
951879810,HVA typical,HVA,bottom,1,Baseline + DC ring,8,9,3.5,2.5,400,False,False,False,component intact,True,False,0.3663342,3.4112777,2.6159776,1.0950509,0.73936829,1.3167514,0.00030589974,10.950509,7.3936829,0.99663388,0.004864481,0.01069128,1
951879810,HVA typical,HVA,bottom,2,Allen no baseline,7,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015118,2.6184225,1.130995,0.76586244,,,11.30995,7.6586244,1.0000049,7.1081362e-06,3.2817329e-05,1
951879810,HVA typical,HVA,bottom,2,Baseline screen-bounded,7,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32459389,3.4101784,2.6162904,1.0990049,0.74234747,1.3813991,,10.990049,7.4234747,1.0002325,0.00033533245,0.00073853298,1
951879810,HVA typical,HVA,bottom,2,Baseline extended,7,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32459405,3.4101783,2.6162905,1.0990048,0.74234743,1.3813991,,10.990048,7.4234743,1.0002325,0.0003353294,0.00073875438,1
951879810,HVA typical,HVA,bottom,2,Baseline + DC ring,7,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32459406,3.4101783,2.6162905,1.0990048,0.74234743,1.3813991,0.00033047533,10.990048,7.4234743,1.0002325,0.00033533148,0.00073875118,1
951879810,HVA typical,HVA,bottom,3,Allen no baseline,6,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015114,2.6184227,1.1309957,0.7658622,,,11.309957,7.658622,1.0000055,7.9576228e-06,3.5694431e-05,1
951879810,HVA typical,HVA,bottom,3,Baseline screen-bounded,6,9,3.5,2.5,400,False,False,False,component intact,True,False,0.38494104,3.4117645,2.6158415,1.0933019,0.73806041,1.4832638,,10.933019,7.3806041,0.995042,0.0071706664,0.015746373,1
951879810,HVA typical,HVA,bottom,3,Baseline extended,6,9,3.5,2.5,400,False,False,False,component intact,True,False,0.38494127,3.4117644,2.6158415,1.0933018,0.73806034,1.4832638,,10.933018,7.3806034,0.995042,0.0071706728,0.015745631,1
951879810,HVA typical,HVA,bottom,3,Baseline + DC ring,6,9,3.5,2.5,400,False,False,False,component intact,True,False,0.38494128,3.4117644,2.6158415,1.0933018,0.73806034,1.4832638,0.00029554118,10.933018,7.3806034,0.995042,0.0071706659,0.015745641,1
951879810,HVA typical,HVA,bottom,4,Allen no baseline,5,9,3.5,3,600,True,False,False,component intact,True,False,0,3.4014804,2.618783,1.1310439,0.7667092,,,11.310439,7.667092,1.0000481,6.9431862e-05,0.0036061297,1.5
951879810,HVA typical,HVA,bottom,4,Baseline screen-bounded,5,9,3.5,3,600,True,False,False,component intact,True,False,0.49639371,3.4145484,2.6160468,1.0831884,0.73267189,1.6096442,,10.831884,7.3267189,0.98583752,0.020578208,0.043046962,1.5
951879810,HVA typical,HVA,bottom,4,Baseline extended,5,9,3.5,3,600,True,False,False,component intact,True,False,0.49639399,3.4145485,2.6160468,1.0831883,0.73267186,1.6096442,,10.831883,7.3267186,0.98583747,0.020578279,0.043047985,1.5
951879810,HVA typical,HVA,bottom,4,Baseline + DC ring,5,9,3.5,3,600,True,False,False,component intact,True,False,0.496394,3.4145485,2.6160468,1.0831883,0.73267186,1.6096442,0.00026756974,10.831883,7.3267186,0.98583747,0.020578277,0.043048022,1.5
951879810,HVA typical,HVA,left,0,Allen no baseline,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015147,2.618424,1.1309895,0.76586152,,,11.309895,7.6586152,1,0,0,1
951879810,HVA typical,HVA,left,0,Baseline screen-bounded,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727403,3.4102495,2.6162708,1.0987495,0.74215586,1.2483152,,10.987495,7.4215586,1,0,0,1
951879810,HVA typical,HVA,left,0,Baseline extended,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727413,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,left,0,Baseline + DC ring,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727414,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,0.00032883822,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,left,1,Allen no baseline,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4008159,2.6183232,1.1323211,0.76592432,,,11.323211,7.6592432,1.0011774,0.0016976218,0.007061023,1
951879810,HVA typical,HVA,left,1,Baseline screen-bounded,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0.31074702,3.4085095,2.6162226,1.1027797,0.74353949,1.2992425,,11.027797,7.4353949,1.0036681,0.0052822155,0.017407505,1
951879810,HVA typical,HVA,left,1,Baseline extended,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0.31074707,3.4085093,2.6162226,1.1027797,0.74353946,1.2992425,,11.027797,7.4353946,1.0036681,0.0052822992,0.017409087,1
951879810,HVA typical,HVA,left,1,Baseline + DC ring,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0.31074707,3.4085093,2.6162226,1.1027797,0.74353946,1.2992425,0.00035508732,11.027797,7.4353946,1.0036681,0.0052823031,0.017409108,1
951879810,HVA typical,HVA,left,2,Allen no baseline,9,7,3,2.5,600,True,False,False,component intact,True,False,0,3.4394088,2.6238636,1.0720213,0.75689422,,,10.720213,7.5689422,0.94786142,0.077251954,0.38282446,1.5
951879810,HVA typical,HVA,left,2,Baseline screen-bounded,9,7,3,2.5,600,True,False,False,component intact,True,False,0.23264225,3.4414076,2.6218894,1.0561442,0.74160515,1.2722037,,10.561442,7.4160515,0.96122384,0.057055658,0.31660576,1.5
951879810,HVA typical,HVA,left,2,Baseline extended,9,7,3,2.5,600,True,False,False,component intact,True,False,0.23264164,3.441408,2.6218893,1.0561447,0.74160521,1.2722037,,10.561447,7.4160521,0.96122438,0.057054847,0.31660985,1.5
951879810,HVA typical,HVA,left,2,Baseline + DC ring,9,7,3,2.5,600,True,False,False,component intact,True,False,0.23264169,3.441408,2.6218893,1.0561447,0.74160521,1.2722037,0.00059375516,10.561447,7.4160521,0.96122434,0.057054913,0.31660972,1.5
951879810,HVA typical,HVA,left,3,Allen no baseline,9,6,3.3333,2.6667,300,True,False,False,component intact,True,False,0,3.6013545,2.6606168,0.86200473,0.72953552,,,8.6200473,7.2953552,0.76216867,0.39181778,2.0424536,0.75
951879810,HVA typical,HVA,left,3,Baseline screen-bounded,9,6,3.3333,2.6667,300,True,False,False,component intact,True,False,0.22538165,3.600468,2.6575484,0.84897467,0.71750815,0.66328512,,8.4897467,7.1750815,0.77267357,0.37206905,1.9464557,0.75
951879810,HVA typical,HVA,left,3,Baseline extended,9,6,3.3333,2.6667,300,True,False,False,component intact,True,False,0.22537863,3.6004678,2.6575476,0.84897494,0.71751013,0.66328512,,8.4897494,7.1751013,0.77267386,0.3720685,1.9464529,0.75
