unit_id,group,direction,rows_or_columns_removed,crop_stratum,configuration,v1_radius_deg,hva_radius_deg,ring_weight_pixel_equivalents,success,at_bound,data_rmse,ring_modulation_rms,center_x_px,center_y_px,major_sigma_deg,absolute_log2_major_sigma_ratio,center_error_deg
951869357,V1,right,1,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.5805572,0.093340697,4.6186052,3.2459832,9.2361688,0.0029353746,0.02386005
951869357,V1,right,1,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.5805575,0.093039464,4.61862,3.2460011,9.2327185,0.0031701179,0.023519864
951869357,V1,right,1,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.5805631,0.091885753,4.618687,3.2460744,9.219469,0.0039265281,0.02177387
951869357,V1,right,1,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.5805571,0.0015991886,4.6186003,3.2459772,9.2373277,0.0028671831,0.02400517
951869357,V1,right,1,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.5805571,0.0015991846,4.6186004,3.2459772,9.2373263,0.0028671345,0.024004381
951869357,V1,right,1,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.5805571,0.0015991683,4.6186005,3.2459773,9.2373208,0.0028669748,0.024001398
951869357,V1,right,1,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.5805571,8.6727251e-06,4.6186003,3.2459772,9.2373282,0.0028672009,0.024005426
951869357,V1,right,1,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.5805571,8.6727266e-06,4.6186003,3.2459772,9.2373282,0.0028672007,0.024005428
951869357,V1,right,1,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.5805571,8.6727314e-06,4.6186003,3.2459772,9.2373284,0.0028671998,0.024005412
951869357,V1,right,2,component intact,no ring,,,0,True,False,1.7255317,,4.5907162,3.2326519,8.7317587,0.084070556,0.33151163
951869357,V1,right,2,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.7255317,0.057125602,4.5907258,3.232655,8.7314123,0.08401488,0.33132577
951869357,V1,right,2,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.7255318,0.057055672,4.5907546,3.2326642,8.7303762,0.083881788,0.33087705
951869357,V1,right,2,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.7255333,0.056779452,4.5908687,3.2327007,8.7262753,0.083244186,0.32871341
951869357,V1,right,2,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.7255317,0.00065158994,4.5907162,3.2326519,8.7317586,0.084070476,0.33151147
951869357,V1,right,2,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.7255317,0.00065158974,4.5907162,3.2326518,8.7317585,0.08407024,0.33151101
951869357,V1,right,2,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.7255317,0.00065158886,4.5907162,3.2326518,8.7317579,0.084069311,0.3315092
951869357,V1,right,2,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.7255317,2.0994572e-06,4.5907162,3.2326519,8.7317587,0.08407056,0.33151164
951869357,V1,right,2,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.7255317,2.0994572e-06,4.5907162,3.2326519,8.7317587,0.084070569,0.33151168
951869357,V1,right,2,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.7255317,2.0994575e-06,4.5907162,3.2326519,8.7317587,0.084070598,0.33151183
951869357,V1,right,3,component intact,no ring,,,0,True,False,1.8072998,,4.6230471,3.225661,9.1432282,0.017639187,0.22247973
951869357,V1,right,3,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.8072998,0.058942428,4.6229803,3.2256625,9.1420201,0.01771693,0.22238831
951869357,V1,right,3,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.8073001,0.058716956,4.6227773,3.2256658,9.138333,0.017994607,0.22215041
951869357,V1,right,3,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.807305,0.057892896,4.6220265,3.2256839,9.124758,0.018823884,0.2212706
951869357,V1,right,3,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.8072998,0.00078982189,4.6230472,3.225661,9.1432295,0.017638904,0.2224797
951869357,V1,right,3,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.8072998,0.00078982585,4.6230473,3.2256611,9.143232,0.017638238,0.22247955
951869357,V1,right,3,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.8072998,0.00078982903,4.6230473,3.2256611,9.1432341,0.017636891,0.22247861
951869357,V1,right,3,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.8072998,3.3791324e-06,4.6230472,3.225661,9.1432283,0.017639177,0.22247973
951869357,V1,right,3,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.8072998,3.3791362e-06,4.6230472,3.225661,9.1432287,0.01763913,0.22247975
951869357,V1,right,3,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.8072998,3.3791514e-06,4.6230472,3.225661,9.1432301,0.017638933,0.22247981
951869357,V1,right,4,original peak removed,no ring,,,0,True,True,1.6820417,,3.6493566,3.1038625,6.1340623,0.59350001,9.8148429
951869357,V1,right,4,original peak removed,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,True,1.6820417,0.00014863297,3.6493567,3.1038625,6.1340626,0.59338702,9.8147479
951869357,V1,right,4,original peak removed,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,True,1.6820417,0.00014863302,3.6493567,3.1038625,6.1340627,0.5930827,9.8145746
951869357,V1,right,4,original peak removed,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,True,1.6820417,0.00014863263,3.6493567,3.1038625,6.1340619,0.59176745,9.8135019
951869357,V1,right,4,original peak removed,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,True,1.6820417,1.2430823e-08,3.6493566,3.1038625,6.1340618,0.59350002,9.8148424
951869357,V1,right,4,original peak removed,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,True,1.6820417,1.2430847e-08,3.6493567,3.1038625,6.1340622,0.59349968,9.8148413
951869357,V1,right,4,original peak removed,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,True,1.6820417,1.2430861e-08,3.6493566,3.1038625,6.1340623,0.59349864,9.8148404
951869357,V1,right,4,original peak removed,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,True,1.6820417,8.0026521e-14,3.6493566,3.1038625,6.1340623,0.59350001,9.8148432
951869357,V1,right,4,original peak removed,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,True,1.6820417,8.0026521e-14,3.6493566,3.1038625,6.1340623,0.59350002,9.8148429
951869357,V1,right,4,original peak removed,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,True,1.6820417,8.0026521e-14,3.6493567,3.1038625,6.1340618,0.59350015,9.8148425
951868602,V1,top,0,component intact,no ring,,,0,True,False,2.7214474,,5.1088817,3.28781,16.614748,0,0
951868602,V1,top,0,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.7229308,3.3231668,5.1130003,3.2894139,16.356269,0,0
951868602,V1,top,0,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.7370993,2.8946344,5.1216428,3.2938619,15.778621,0,0
951868602,V1,top,0,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.8143519,2.0912945,5.136771,3.3064294,14.581687,0,0
951868602,V1,top,0,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.7214693,0.87424572,5.1093414,3.2880193,16.579278,0,0
951868602,V1,top,0,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.721758,0.84411355,5.1105989,3.2886147,16.481358,0,0
951868602,V1,top,0,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7248266,0.75450989,5.1144086,3.2906352,16.17725,0,0
951868602,V1,top,0,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.7214474,0.15432886,5.1089009,3.2878207,16.612857,0,0
951868602,V1,top,0,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.7214482,0.15387813,5.1089583,3.2878527,16.607226,0,0
951868602,V1,top,0,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.7214603,0.15213116,5.1091816,3.2879781,16.585297,0,0
951868602,V1,top,1,component intact,no ring,,,0,True,False,2.7617149,,5.1061062,3.2445111,17.337786,0.061455309,0.43387719
951868602,V1,top,1,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.7640629,3.5681364,5.1110827,3.2512106,16.954241,0.051802515,0.38251424
951868602,V1,top,1,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.7846699,3.0316414,5.1209858,3.2653559,16.164009,0.034813976,0.28513616
951868602,V1,top,1,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.8833585,2.1153682,5.1372233,3.291854,14.718302,0.013453571,0.14582504
951868602,V1,top,1,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.7617668,1.0356888,5.1067568,3.2457458,17.272906,0.05912968,0.42352392
951868602,V1,top,1,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.7624106,0.98360514,5.1084691,3.2489786,17.101893,0.053320909,0.39693263
951868602,V1,top,1,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7683139,0.84483631,5.1132249,3.2578298,16.625073,0.039394314,0.32826701
951868602,V1,top,1,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.7617151,0.20917959,5.106141,3.2446017,17.333249,0.061241858,0.43307023
951868602,V1,top,1,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.7617184,0.2079356,5.1062439,3.2448691,17.319844,0.060614763,0.43069261
951868602,V1,top,1,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.761766,0.20326685,5.1066345,3.2458774,17.269094,0.058287583,0.42177613
951868602,V1,top,2,component intact,no ring,,,0,True,False,2.7580725,,5.0774476,3.2304272,17.678653,0.089544002,0.65428498
951868602,V1,top,2,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.7625351,3.7350025,5.0822507,3.2621162,16.930791,0.049805686,0.41118163
951868602,V1,top,2,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.7934398,3.0274723,5.0903314,3.3026722,15.73558,0.0039407797,0.32527351
951868602,V1,top,2,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.9104415,2.0322811,5.1016016,3.3387411,14.065025,0.052045524,0.47759069
951868602,V1,top,2,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.7582159,1.171878,5.0782619,3.2371609,17.529534,0.080406463,0.59602944
951868602,V1,top,2,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.7597288,1.0735258,5.080194,3.2519325,17.184247,0.060251481,0.47644937
951868602,V1,top,2,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7700356,0.86633007,5.0847097,3.2806471,16.419853,0.021474817,0.31333532
951868602,V1,top,2,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.7580733,0.25523491,5.0775068,3.230988,17.666494,0.088715569,0.64927309
951868602,V1,top,2,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.7580856,0.25182846,5.0776779,3.2325981,17.631388,0.086334898,0.63494451
951868602,V1,top,2,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.7582474,0.24006387,5.0782834,3.2381569,17.507886,0.078100037,0.586246
951868602,V1,top,3,original peak removed,no ring,,,0,True,False,2.461388,,5.0703261,3.6962904,14.017832,0.24520112,4.1029592
951868602,V1,top,3,original peak removed,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.4622801,1.8797653,5.0719764,3.7071865,13.839983,0.24100148,4.19782
951868602,V1,top,3,original peak removed,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.4699455,1.629211,5.0753041,3.724684,13.455185,0.22980891,4.33307
951868602,V1,top,3,original peak removed,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.5089968,1.1993732,5.0811585,3.7459259,12.661398,0.20372094,4.4300104
951868602,V1,top,3,original peak removed,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.4613903,0.31669843,5.0704118,3.6968674,14.008176,0.24311205,4.1069732
951868602,V1,top,3,original peak removed,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.4614226,0.31116161,5.0706492,3.6984863,13.980545,0.23741455,4.1181398
951868602,V1,top,3,original peak removed,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.4618292,0.29261687,5.0714934,3.7038085,13.883657,0.22057877,4.1539611
951868602,V1,top,3,original peak removed,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.461388,0.030057651,5.0703273,3.6962981,14.017686,0.24505198,4.1029463
951868602,V1,top,3,original peak removed,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.461388,0.030045276,5.070331,3.6963213,14.017249,0.24460796,4.1029087
951868602,V1,top,3,original peak removed,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.4613881,0.029996011,5.0703456,3.6964135,14.015505,0.24288115,4.1027763
951868602,V1,top,4,original peak removed,no ring,,,0,True,False,2.5432321,,5.0895903,3.9513822,12.354126,0.42747139,6.6385254
951868602,V1,top,4,original peak removed,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.5436283,0.78266521,5.0950541,4.0112729,12.211862,0.42156056,7.2208204
951868602,V1,top,4,original peak removed,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.545472,0.6476824,5.1027056,4.0727581,11.980645,0.39726545,7.7912634
951868602,V1,top,4,original peak removed,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.5523666,0.48245928,5.1153683,4.1441176,11.529815,0.33878825,8.379615
951868602,V1,top,4,original peak removed,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.5432322,0.081701351,5.0896994,3.9526006,12.351269,0.42472191,6.6487156
951868602,V1,top,4,original peak removed,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.543234,0.08060671,5.0899928,3.9559318,12.343346,0.41710163,6.6763516
951868602,V1,top,4,original peak removed,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.5432573,0.077008673,5.0910317,3.9670421,12.314943,0.39355638,6.7681073
951868602,V1,top,4,original peak removed,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.5432321,0.003878852,5.0895907,3.9513856,12.354117,0.42730837,6.6384576
951868602,V1,top,4,original peak removed,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.5432321,0.0038786234,5.0895917,3.9513957,12.354087,0.42682275,6.6382553
951868602,V1,top,4,original peak removed,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.5432321,0.0038777105,5.0895959,3.9514362,12.35397,0.42493013,6.6374719
951868602,V1,bottom,0,component intact,no ring,,,0,True,False,2.7214474,,5.1088817,3.28781,16.614748,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.7229308,3.3231668,5.1130003,3.2894139,16.356269,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.7370993,2.8946344,5.1216428,3.2938619,15.778621,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.8143519,2.0912945,5.136771,3.3064294,14.581687,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.7214693,0.87424572,5.1093414,3.2880193,16.579278,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.721758,0.84411355,5.1105989,3.2886147,16.481358,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7248266,0.75450989,5.1144086,3.2906352,16.17725,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.7214474,0.15432886,5.1089009,3.2878207,16.612857,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.7214482,0.15387813,5.1089583,3.2878527,16.607226,0,0
951868602,V1,bottom,0,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.7214603,0.15213116,5.1091816,3.2879781,16.585297,0,0
951868602,V1,bottom,1,component intact,no ring,,,0,True,False,2.7915136,,5.1079018,3.2908396,16.698453,0.0072500603,0.031841038
951868602,V1,bottom,1,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.7934194,3.3171705,5.1129688,3.2924413,16.400849,0.0039267978,0.03027521
951868602,V1,bottom,1,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.8103444,2.8412516,5.1229492,3.2967577,15.76653,0.001105924,0.031767645
951868602,V1,bottom,1,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.8942316,2.0144242,5.1390599,3.3087227,14.52658,0.0054626102,0.032400694
951868602,V1,bottom,1,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.791543,0.8880027,5.10849,3.291041,16.657009,0.006748225,0.031394049
951868602,V1,bottom,1,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.7919209,0.85237947,5.1100697,3.2916093,16.544264,0.0054959771,0.030409995
951868602,V1,bottom,1,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7957113,0.75096575,5.1146475,3.2935014,16.205928,0.0025553045,0.028761231
951868602,V1,bottom,1,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.7915136,0.15932412,5.1079277,3.2908497,16.696201,0.0072196983,0.031815134
951868602,V1,bottom,1,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.7915147,0.15876638,5.1080045,3.2908799,16.689505,0.0071300196,0.031738689
951868602,V1,bottom,1,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.7915315,0.15661815,5.1083016,3.2909977,16.663558,0.0067916401,0.031452392
951868602,V1,bottom,2,component intact,no ring,,,0,True,False,2.888455,,5.1090967,3.273188,16.457051,0.013758557,0.14623543
951868602,V1,bottom,2,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.8907454,3.2833612,5.114817,3.2769695,16.164349,0.017028275,0.1257632
951868602,V1,bottom,2,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.9100144,2.7816476,5.125552,3.285323,15.557786,0.020334346,0.093911833
951868602,V1,bottom,2,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.9999066,1.9525887,5.1419019,3.3031447,14.391275,0.018963204,0.06092286
951868602,V1,bottom,2,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.888488,0.86933041,5.1097522,3.2736487,16.417955,0.014106694,0.14376426
951868602,V1,bottom,2,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.888909,0.83253579,5.1115022,3.2749072,16.312049,0.014897083,0.1373715
951868602,V1,bottom,2,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.8930171,0.73008386,5.1164337,3.2787588,15.99766,0.016105501,0.12047789
951868602,V1,bottom,2,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.8884551,0.15106084,5.1091241,3.2732094,16.45508,0.013767177,0.14613004
951868602,V1,bottom,2,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.8884562,0.15054683,5.1092055,3.2732731,16.449217,0.013792278,0.14581729
951868602,V1,bottom,2,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.8884725,0.14855659,5.1095303,3.2735226,16.426436,0.013885315,0.1445973
951868602,V1,bottom,3,component intact,no ring,,,0,True,False,3.0152712,,5.1323995,3.363825,17.263753,0.05528172,0.79569887
951868602,V1,bottom,3,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,3.0181774,3.3375482,5.1388248,3.3628047,16.864348,0.044132886,0.77801701
951868602,V1,bottom,3,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,3.041704,2.7920715,5.1505934,3.3637809,16.069912,0.026390953,0.75675681
951868602,V1,bottom,3,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,3.1458638,1.9209851,5.1680441,3.3764883,14.640451,0.0058022859,0.76721963
951868602,V1,bottom,3,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,3.0153286,0.96016998,5.1331184,3.3632804,17.197455,0.052813933,0.78927687
951868602,V1,bottom,3,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,3.016032,0.90978134,5.1349871,3.3620222,17.0238,0.046717966,0.77352799
951868602,V1,bottom,3,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,3.0223508,0.77765702,5.1400236,3.3598181,16.54438,0.032374888,0.73772619
951868602,V1,bottom,3,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,3.0152714,0.19238722,5.1324312,3.3637707,17.259187,0.055064269,0.79511473
951868602,V1,bottom,3,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,3.0152748,0.19124199,5.1325249,3.3636116,17.245699,0.05442547,0.79339719
951868602,V1,bottom,3,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,3.015324,0.18694495,5.1328805,3.363026,17.194666,0.052056283,0.78700836
951868602,V1,bottom,4,component censored; peak retained,no ring,,,0,True,False,2.8312267,,5.0892883,3.3432827,17.502618,0.075106383,0.58831342
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.8390771,3.587177,5.0967731,3.2830847,16.537044,0.015857638,0.17417916
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.8827001,2.7892452,5.1068095,3.2257754,15.275255,0.04677466,0.6968354
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,3.0217507,1.8123091,5.1170794,3.1879041,13.694204,0.090592279,1.2015
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.8314975,1.1523647,5.0905857,3.3290921,17.29986,0.061379156,0.45152592
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.8339933,1.0277281,5.0933973,3.3018507,16.877592,0.034273935,0.2170462
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.8481634,0.80180752,5.099231,3.2578904,16.067194,0.0098483944,0.36091325
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.8312285,0.25057008,5.0893773,3.3420475,17.485816,0.073884895,0.57634311
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.8312507,0.24596755,5.0896392,3.3386336,17.439406,0.070539706,0.54331632
951868602,V1,bottom,4,component censored; peak retained,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.8315232,0.23077145,5.0905141,3.3274519,17.282141,0.059377116,0.43665306
951868602,V1,left,0,component intact,no ring,,,0,True,False,2.7214474,,5.1088817,3.28781,16.614748,0,0
951868602,V1,left,0,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.7229308,3.3231668,5.1130003,3.2894139,16.356269,0,0
951868602,V1,left,0,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.7370993,2.8946344,5.1216428,3.2938619,15.778621,0,0
951868602,V1,left,0,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.8143519,2.0912945,5.136771,3.3064294,14.581687,0,0
951868602,V1,left,0,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.7214693,0.87424572,5.1093414,3.2880193,16.579278,0,0
951868602,V1,left,0,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.721758,0.84411355,5.1105989,3.2886147,16.481358,0,0
951868602,V1,left,0,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7248266,0.75450989,5.1144086,3.2906352,16.17725,0,0
951868602,V1,left,0,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.7214474,0.15432886,5.1089009,3.2878207,16.612857,0,0
951868602,V1,left,0,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.7214482,0.15387813,5.1089583,3.2878527,16.607226,0,0
951868602,V1,left,0,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.7214603,0.15213116,5.1091816,3.2879781,16.585297,0,0
951868602,V1,left,1,component intact,no ring,,,0,True,False,2.8310423,,5.1041609,3.2879283,16.831513,0.018700504,0.047222448
951868602,V1,left,1,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.8333235,3.4503007,5.1098692,3.2893509,16.490074,0.011754173,0.031317376
951868602,V1,left,1,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.8524186,2.9196637,5.1208092,3.2937655,15.8028,0.0022091172,0.0083917353
951868602,V1,left,1,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.941016,2.046551,5.1379029,3.3066938,14.533111,0.0048140653,0.01162393
951868602,V1,left,1,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.8310826,0.95553788,5.1048815,3.2881219,16.78121,0.017465594,0.044611625
951868602,V1,left,1,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.8315853,0.91053117,5.1067806,3.2886806,16.64739,0.014460889,0.038188421
951868602,V1,left,1,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.8362796,0.78923632,5.1120665,3.2906303,16.265271,0.0078284919,0.023421657
951868602,V1,left,1,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.8310424,0.17737904,5.1041956,3.2879393,16.828622,0.018616804,0.047068529
951868602,V1,left,1,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.8310441,0.17658853,5.1042984,3.287972,16.820044,0.01837032,0.046614604
951868602,V1,left,1,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.8310699,0.17357645,5.1046924,3.2880994,16.78711,0.017449065,0.044907975
951868602,V1,left,2,component intact,no ring,,,0,True,False,2.9730465,,5.0984476,3.2885853,16.996651,0.032786149,0.10462823
951868602,V1,left,2,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.9765054,3.5236062,5.1056616,3.2895422,16.539386,0.016062,0.073398529
951868602,V1,left,2,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,3.0014471,2.8770265,5.1188777,3.2938365,15.729153,0.0045300838,0.027652757
951868602,V1,left,2,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,3.09892,1.9495699,5.1385591,3.307341,14.412796,0.016807446,0.020070781
