session_id,ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,released_azimuth_rf_deg,released_elevation_rf_deg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,axis_center_x_deg,axis_center_y_deg,axis_sigma_x_deg,axis_sigma_y_deg,axis_area_deg2,axis_train_deviance,axis_test_deviance,axis_optimizer_nfev,axis_censored,axis_edge_distance_deg,rotation_center_x_deg,rotation_center_y_deg,rotation_sigma_major_deg,rotation_sigma_minor_deg,rotation_angle_deg,rotation_axis_ratio,rotation_area_deg2,rotation_train_deviance,rotation_test_deviance,rotation_optimizer_nfev,rotation_test_gain,rotation_train_gain,rotation_sigma_lower_bound,rotation_sigma_upper_bound,axis_parameters,rotation_parameters,model_elapsed_seconds
798911424,951092254,HVA,VISam,calibration,aperture,51.25,11.25,800,122.65243,87.272065,-5.76987544,44.6720561,7.85501186,50,1710.49646,2.37018228,2.16079906,58,True,-4.67205615,-8.92028917,39.2899629,50,4.51897814,-83.3877962,11.0644483,984.046394,2.36958383,2.160283,13,0.000516059321,0.000598456429,False,True,"[3.9299924007216402, 0.6185006222734367, 1.3748402875802461, 1.1622184498283867, -5.769875443977484, 44.67205614604695, 7.855011861542556, 49.99999999999999]","[3.960229667428898, 0.5100049386306216, 1.415416786353151, 1.2972624782463924, -8.920289174053941, 39.28996289077831, 49.99999999999999, 4.518978137842445, -1.4553915989716897]",13.6238782
798911424,951092254,HVA,VISam,calibration,point,51.25,11.25,800,122.65243,87.272065,-6.12694736,46.2818014,8.88556445,50,1934.90815,2.37039844,2.16104872,52,True,-6.28180137,-10.5228453,35.2598858,6.75608116,2.2755124,32.4698895,2.96903728,66.9544419,2.37029492,2.16797529,252,-0.00692657218,0.000103520947,False,False,"[3.937789836283707, 0.6342884772704103, 1.4379634317436796, 1.2193764343639388, -6.126947361181146, 46.28180137095723, 8.885564446671552, 49.99999999999999]","[4.042622229842199, 5.273874305688807, 9.546756917818882, 5.950346973270441, -10.522845333880204, 35.25988581855035, 6.756081159672643, 2.275512401664065, 0.5667064799703292]",1.23169742
798911424,951092303,HVA,VISam,evaluation,aperture,20,-30,300,395.59695,7312.9624,-26.7778412,-49.0713198,8.68757115,2.04254052,77.281294,1.39687919,1.45886588,16,False,-9.07131981,3.64346222,-59.999956,18.8602512,2,-22.9134204,9.43012562,164.279283,1.39659283,1.45837394,84,0.000491937424,0.000286367671,True,False,"[2.7975753303123008, 3.4400287635365605, 0.5416527885294898, 4.417168265988887, -26.777841181825377, -49.071319809001174, 8.68757115009733, 2.042540523477907]","[2.798848611709538, 11.146448148534839, 1.0647013863223302, 14.716597895171763, 3.6434622200206914, -59.999956045203966, 18.860251235675612, 2.0000000000000004, -0.3999146281010122]",11.4992274
798911424,951092303,HVA,VISam,evaluation,point,20,-30,300,395.59695,7312.9624,-26.7741654,-42.8434377,9.49144649,2.00005518,82.6760483,1.39687625,1.45887619,15,True,-2.84343767,-26.7749006,-42.8438776,9.49318472,2.00005516,0.00431444003,4.74646145,82.6911885,1.39687682,1.45887821,2,-2.01965714e-06,-5.7278579e-07,True,False,"[2.7975419695751036, 4.0046606134457265, 0.6323246503816519, 5.141723278530534, -26.774165424646615, -42.84343766806875, 9.491446492647341, 2.000055176716323]","[2.7975396667925043, 4.005422984342586, 0.6321564900333079, 5.1423513156581135, -26.77490058778699, -42.84387764478091, 9.493184718586622, 2.000055158727852, 7.530118385079554e-05]",0.169338041
798911424,951092369,HVA,VISam,evaluation,aperture,70,-5,600,76.26069,58.520666,17.1223644,-15.6827976,11.4261646,8.8164722,438.733349,2.63533407,2.88988418,11,False,22.8776356,17.2624756,-15.8949886,11.5196106,8.49460022,14.0054729,1.3561098,426.17314,2.63405845,2.88647621,13,0.00340797643,0.00127561745,False,False,"[2.774635044647812, 4.8763299871351915, 4.852588566810444, 3.465052401589003, 17.122364380870803, -15.682797583029732, 11.426164569950647, 8.816472203381483]","[2.7790586383382325, 4.916133792228313, 4.95125926465475, 3.4562492710465533, 17.262475556851317, -15.894988603080213, 11.519610632712487, 8.494600221048108, 0.2444416149728399]",2.163131
798911424,951092369,HVA,VISam,evaluation,point,70,-5,600,76.26069,58.520666,17.1391669,-15.6775445,12.5806119,10.2462803,561.401185,2.63549237,2.88993681,12,False,22.8608331,17.2886141,-15.8981736,12.6709535,9.96002343,14.155032,1.27218109,549.635767,2.63415511,2.88636247,16,0.00357434057,0.00133725399,False,False,"[2.7722599099113445, 4.898399997683009, 4.874501964953659, 3.4797840353250473, 17.139166935789174, -15.677544532461814, 12.580611894581473, 10.246280263856143]","[2.776835582708793, 4.94423792716763, 4.981298049588044, 3.4740582619628335, 17.28861405335643, -15.8981736326577, 12.670953491740391, 9.960023431103302, 0.24705191496593226]",0.137215705
798911424,951092386,HVA,VISam,calibration,aperture,22,10,1000,28.687673,61.203211,-26.5867354,2.68634731,14.598434,13.6473721,867.68209,2.63536597,2.90417244,15,False,13.4132646,-26.5915756,2.54255747,14.7435338,13.608317,18.746739,1.08342081,873.798581,2.63494874,2.90511388,8,-0.000941446145,0.000417226778,False,False,"[0.401372834106005, 1.1293723299184708, 2.337871071640537, 1.9278556891220644, -26.5867354229422, 2.6863473065436785, 14.598433967453044, 13.647372131030142]","[0.4003492107058631, 1.131568410566184, 2.3317476474966403, 1.9218709980225015, -26.59157561106693, 2.542557469407764, 14.74353378733168, 13.608316964731046, 0.3271923193716524]",1.883031
798911424,951092386,HVA,VISam,calibration,point,22,10,1000,28.687673,61.203211,-26.5813569,2.67390205,15.4726138,14.5361479,979.531369,2.63541114,2.90410585,15,False,13.4186431,-26.5881722,2.53661346,15.6005477,14.5149139,17.5811051,1.07479437,986.187833,2.63500793,2.90502885,11,-0.000922993768,0.000403211606,False,False,"[0.40132206903925133, 1.1322859277434858, 2.3441324221086055, 1.9326297444171576, -26.58135686058179, 2.673902052256545, 15.472613796807547, 14.53614791396235]","[0.40025144988795025, 1.134136954685253, 2.337351635179949, 1.9262213284998404, -26.588172168750706, 2.5366134634517246, 15.600547735168654, 14.514913906255472, 0.3068481700671435]",0.121428637
798911424,951092398,HVA,VISam,calibration,aperture,40,-5,600,9.947021,11.02821,-10.1853655,-15.4823995,8.71028719,7.10997047,269.715311,1.33676844,1.25078573,8,False,24.5176005,-10.1692605,-15.4883097,8.74100504,7.05914353,-10.2152413,1.23825291,268.731584,1.3370286,1.24917176,5,0.0016139746,-0.000260156275,False,False,"[0.11574737491405773, 5.828908373338627, 5.863134187162671, 6.607299685239151, -10.18536547137578, -15.482399459496028, 8.710287194403325, 7.109970465972289]","[0.1160627475240581, 5.836113711676144, 5.866551223761949, 6.621507227574408, -10.169260499173681, -15.4883096661136, 8.741005035591948, 7.059143529142463, -0.17828959380249354]",1.225836
798911424,951092398,HVA,VISam,calibration,point,40,-5,600,9.947021,11.02821,-10.1858228,-15.4473064,10.1179708,8.82243049,388.764853,1.33746046,1.25104761,8,False,24.5526936,-10.1610865,-15.4512641,10.1517384,8.72634893,-13.2403388,1.16334316,385.814301,1.33757835,1.24892289,6,0.00212472441,-0.000117880486,False,False,"[0.11301172075700452, 5.9606234728849685, 5.999668185259312, 6.764897007248818, -10.185822794815131, -15.447306411738621, 10.117970761272328, 8.822430488943615]","[0.11397305344592924, 5.996177737446217, 6.02922103089713, 6.8105851069135, -10.16108646958589, -15.451264063130557, 10.151738381463646, 8.726348932116332, -0.23108750667887046]",0.0836079344
