2,1,1,1,0,1,0,0,0
0,2,4,1,0,0,0,0,0
0,5,14,15,19,5,0,0,0
0,3,7,21,23,7,1,1,0
0,3,3,5,5,3,0,2,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
1,0,0,0,1,2,0,0,1
0,0,0,1,0,0,0,0,0
