ecephys_session_id,role,units,total_shift_azimuth_deg,total_shift_elevation_deg,total_minimum_loss,mismatch_only_shift_azimuth_deg,mismatch_only_shift_elevation_deg,total_vs_mismatch_optimum_distance_deg,coverage_only_shift_azimuth_deg,coverage_only_shift_elevation_deg,total_vs_coverage_optimum_distance_deg,coverage_at_total_optimum,total_vs_mismatch_surface_rho,total_vs_coverage_surface_rho,hessian_eigenvalue_small,hessian_eigenvalue_large,hessian_anisotropy_ratio,hessian_fit_grid_points,circle_center_azimuth_deg,circle_center_elevation_deg,low_loss_circle_radius_deg,low_loss_circle_rmse_deg,cell_bootstrap_median_distance_deg,cell_bootstrap_p90_distance_deg,block_jackknife_max_distance_deg,exact_support_shuffle_fit_p,low_loss_components,largest_low_loss_component_points,enclosed_holes,largest_hole_points,low_loss_points
760345702,bowl-like robust candidate,92,12.0,0.0,0.38784229921940583,12.0,0.0,0.0,-30.0,-30.0,51.61395160225576,0.9782608695652174,0.9999987695812355,0.007329467161897845,0.00030906126138536904,0.0007826029609784662,2.532193641708584,81,10.111628272311046,0.4860330824457977,11.369265315178378,4.034841459036739,2.414213562373095,4.47213595499958,2.8284271247461903,0.0,1,150,0,0,150
798911424,annular regional-ambiguity case,127,-28.0,-16.0,0.12700669450696206,-28.0,-16.0,0.0,-26.0,-30.0,14.142135623730951,0.984251968503937,0.9765321417831823,0.0751659804756534,0.00010564096378466548,0.0005312760325871481,5.029072185199682,55,1.5267884005066823,-7.034164696604135,30.042166361148478,3.538858455195588,6.324555320336759,59.36328831862332,59.36328831862332,0.042,1,693,0,0,693
