start_time,stop_time,x_position,y_position,orientation,orientation_index,repeat,trial_split
84.28852550324387,84.52204066751261,30.0,10.0,90.0,2,0,train
84.52204066751261,84.772235486372,20.0,0.0,0.0,0,0,train
84.772235486372,85.02243030523137,20.0,-40.0,90.0,2,0,train
85.02243030523137,85.27262512409077,-30.0,0.0,0.0,0,0,train
85.27262512409077,85.52284521887906,-40.0,-20.0,90.0,2,0,train
85.52284521887906,85.77306531366733,-10.0,40.0,45.0,1,0,train
85.77306531366733,86.0232854084556,-40.0,0.0,45.0,1,0,train
86.0232854084556,86.27350550324387,-20.0,40.0,45.0,1,0,train
86.27350550324387,86.5237054084556,40.0,30.0,45.0,1,0,train
86.5237054084556,86.77390531366731,-40.0,30.0,0.0,0,0,train
86.77390531366731,87.02410521887906,40.0,-10.0,0.0,0,0,train
87.02410521887906,87.27430512409077,-20.0,30.0,90.0,2,0,train
87.27430512409077,87.52452521887903,-10.0,-40.0,0.0,0,0,train
87.52452521887903,87.77474531366731,-40.0,30.0,90.0,2,0,train
87.77474531366731,88.0249654084556,0.0,10.0,90.0,2,0,train
88.0249654084556,88.27518550324386,-40.0,40.0,90.0,2,0,train
88.27518550324386,88.5253829084556,-30.0,40.0,45.0,1,0,train
88.5253829084556,88.77558031366732,20.0,-10.0,45.0,1,0,train
88.77558031366732,89.02577771887906,0.0,0.0,45.0,1,0,train
89.02577771887906,89.27597512409076,-40.0,-20.0,90.0,2,1,train
89.27597512409076,89.52619771887905,20.0,40.0,45.0,1,0,train
89.52619771887905,89.77642031366733,0.0,-20.0,45.0,1,0,train
89.77642031366733,90.0266429084556,0.0,-20.0,90.0,2,0,train
90.0266429084556,90.27686550324387,20.0,40.0,0.0,0,0,train
90.27686550324387,90.5270604084556,-40.0,40.0,45.0,1,0,train
90.5270604084556,90.77725531366731,40.0,20.0,45.0,1,0,train
90.77725531366731,91.02745021887905,-20.0,-40.0,45.0,1,0,train
91.02745021887905,91.27764512409077,30.0,-10.0,45.0,1,0,train
91.27764512409077,91.52785771887905,20.0,0.0,45.0,1,0,train
91.52785771887905,91.77807031366731,0.0,-40.0,45.0,1,0,train
91.77807031366731,92.0282829084556,0.0,30.0,45.0,1,0,train
92.0282829084556,92.27849550324386,-20.0,30.0,90.0,2,1,train
92.27849550324386,92.5286979084556,-20.0,-10.0,90.0,2,0,train
92.5286979084556,92.77890031366732,40.0,30.0,0.0,0,0,train
92.77890031366732,93.02910271887905,20.0,30.0,0.0,0,0,train
93.02910271887905,93.27930512409077,0.0,-10.0,90.0,2,0,train
93.27930512409077,93.52952271887905,-10.0,20.0,45.0,1,0,train
93.52952271887905,93.77974031366732,-10.0,20.0,0.0,0,0,train
93.77974031366732,94.0299579084556,10.0,30.0,45.0,1,0,train
94.0299579084556,94.28017550324387,40.0,20.0,0.0,0,0,train
94.28017550324387,94.5303779084556,-10.0,-10.0,45.0,1,0,train
94.5303779084556,94.78058031366731,-30.0,10.0,90.0,2,0,train
94.78058031366731,95.03078271887905,-30.0,30.0,0.0,0,0,train
95.03078271887905,95.28098512409076,-40.0,10.0,90.0,2,0,train
95.28098512409076,95.53119521887905,30.0,20.0,0.0,0,0,train
95.53119521887905,95.78140531366732,0.0,-40.0,90.0,2,0,train
95.78140531366732,96.03161540845561,-30.0,10.0,0.0,0,0,train
96.03161540845561,96.28182550324387,-20.0,30.0,90.0,2,2,test
96.28182550324387,96.5320304084556,-20.0,0.0,0.0,0,0,train
96.5320304084556,96.78223531366731,0.0,10.0,0.0,0,0,train
96.78223531366731,97.03244021887905,20.0,-10.0,45.0,1,1,train
97.03244021887905,97.28264512409076,-30.0,-10.0,90.0,2,0,train
97.28264512409076,97.53287021887905,30.0,0.0,0.0,0,0,train
97.53287021887905,97.78309531366732,-10.0,0.0,45.0,1,0,train
97.78309531366732,98.0333204084556,30.0,20.0,90.0,2,0,train
98.0333204084556,98.28354550324387,-10.0,10.0,45.0,1,0,train
98.28354550324387,98.5337379084556,40.0,-20.0,90.0,2,0,train
98.5337379084556,98.78393031366731,0.0,-10.0,0.0,0,0,train
98.78393031366731,99.03412271887905,30.0,-10.0,0.0,0,0,train
99.03412271887905,99.28431512409077,0.0,10.0,0.0,0,1,train
99.28431512409077,99.53453771887905,-40.0,-30.0,0.0,0,0,train
99.53453771887905,99.78476031366732,10.0,-20.0,45.0,1,0,train
99.78476031366732,100.0349829084556,40.0,0.0,45.0,1,0,train
100.0349829084556,100.28520550324387,-30.0,-30.0,45.0,1,0,train
100.28520550324387,100.5354029084556,10.0,-20.0,45.0,1,1,train
100.5354029084556,100.78560031366732,-40.0,-30.0,90.0,2,0,train
100.78560031366732,101.03579771887905,-10.0,20.0,45.0,1,1,train
101.03579771887905,101.28599512409076,-10.0,-40.0,45.0,1,0,train
101.28599512409076,101.53620771887906,10.0,-10.0,0.0,0,0,train
101.53620771887906,101.78642031366732,-30.0,-10.0,0.0,0,0,train
101.78642031366732,102.0366329084556,-10.0,10.0,90.0,2,0,train
102.0366329084556,102.28684550324387,0.0,0.0,0.0,0,0,train
102.28684550324387,102.5370504084556,20.0,-40.0,90.0,2,1,train
102.5370504084556,102.78725531366732,0.0,-30.0,0.0,0,0,train
102.78725531366732,103.03746021887905,-30.0,0.0,90.0,2,0,train
103.03746021887905,103.28766512409076,-10.0,-40.0,90.0,2,0,train
103.28766512409076,103.53788521887905,-40.0,-10.0,45.0,1,0,train
103.53788521887905,103.78810531366732,0.0,-40.0,0.0,0,0,train
103.78810531366732,104.0383254084556,-10.0,-20.0,45.0,1,0,train
104.0383254084556,104.28854550324387,-30.0,0.0,90.0,2,1,train
104.28854550324387,104.5387429084556,20.0,30.0,0.0,0,1,train
104.5387429084556,104.78894031366731,40.0,-30.0,45.0,1,0,train
104.78894031366731,105.03913771887905,0.0,-10.0,45.0,1,0,train
105.03913771887905,105.28933512409077,-10.0,30.0,90.0,2,0,train
