ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it
951804685,0.0045549298301491,96.0,0.5,7558.0,0.0,,,337.32,3.46028908780117,2018-10-26T19:59:18Z,3476.0,850123778,760640097,756029989,LGd,170.0,,1.0516820764189254,4.877777777777778,,0.9333333333333336,2.543376623376624,0.8666666666666666,3.522192093620665,4.48562640280729,0.4506033995134929,,0.2131577974526569,8.061155013209643,0.0438598595382454,7.500391888815082,0.1000555777537661,0.2114628886778524,0.0605131217738691,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,295.160763090327,0.1785593220338984,0.018759925618673,56.203615515901205,7969.0,1249.9993889465652,0.2836250486192143,,0.1176470588235294,0.0301886061744721,0.8538692712246432,0.0407561348133533,42,49.76,0.6224486320480291,probeE,0.926426426426426,0.0009204336265084,,False,0.259,3a,,,5020.0,False,315.0,False,False,30.0,False,0.25,False,0.08,,,15.0,False,0.98,59,440,2019-10-03T00:00:00Z,good,0.890625,,0.7926829268292683,0.8014705882352942,1.0,0.5967741935483871,0.0454186230070482,,0.1342559496599001,6.087892309103977e-08,0.1690202030191699,0.0038850934999773,29999.9853347175,brain_observatory_1.1,M,0.17670924932948,2.07998471305021,734865738,0.0200803212851405,,0.0105,0.1785,0.0455,0.0625,0.940660897015062,100.52679,0.219765494137353,0.0824120603015075,-0.0875836179157397,0.399464148960096,40.0,0.0,-0.6867671691792301,416.2567213537408,0.175,0.0,0,,,,,,,,
951804695,0.0033505141483458,96.0,0.353135412585851,7558.0,900.0,55.556,,205.15,3.2335867375773995,2018-10-26T19:59:18Z,3476.0,850123778,760640097,756029989,LGd,170.0,31.111000000000004,0.5463303201480664,2.479012345679012,,1.874578754578755,1.7033333333333334,1.2000000000000004,2.1179378531073443,6.221828984347839,6.2025478518226285,,4.369734847779468,7.3800441738300435,3.3092264021606224,7.389817727754397,0.033588407672003,0.0305916473697249,0.047953727186495,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,104.61988502939153,0.1085084745762713,0.0614301705212681,60.682529515999896,7969.0,1249.9993889465652,0.0177129624431388,,0.0238060249816312,0.0237046261142646,0.1003791103527845,0.0207063327177935,42,29.55,0.7586450587236233,probeE,0.923160173160173,0.001066171412849,,True,0.313,3a,,,4999.0,False,225.0,False,False,90.0,False,0.25,False,0.32,,,15.0,False,0.99,59,440,2019-10-03T00:00:00Z,good,0.0830039525691699,,0.3185185185185186,-0.1693877551020408,-0.0303030303030303,-0.0546218487394958,0.7278404213552747,,0.2187635511467196,0.4083562323844409,0.9411324989458556,0.8398690246021226,29999.9853347175,brain_observatory_1.1,M,0.119103525281194,1.49462811643147,734865738,0.1218206157965194,,0.0095,0.0345,0.0325,0.1305,1.38334885306128,69.62709,0.1922948073701839,0.1922948073701839,-0.164509075496618,0.298245354632717,80.0,-0.343383584589615,-3.04139746350802,127.49281173216012,0.085,0.0,0,,,,,,,,
951804707,2.68251838145581e-07,96.0,0.0001004400551202,7558.0,300.0,86.667,,128.6,7.52151858921335,2018-10-26T19:59:18Z,3476.0,850123778,760640097,756029989,LGd,170.0,-26.666999999999994,0.5627478621126437,13.3088122605364,,2.689009009009009,2.352413793103449,4.183333333333334,3.012987012987013,5.80107176940141,5.5623839152635055,,3.3838800345609297,6.383231071621633,1.0559261183832602,7.331866209608137,0.0907369322723657,0.0162315805754931,0.066579822201943,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,879.1739559585402,0.0159491525423729,0.0,120.664137173247,7969.0,1249.9993889465652,0.0539423188449648,,0.0532287266143634,0.0259664183574021,0.2831344316335336,0.0342766460111905,42,38.45,0.5910748597782044,probeE,0.996515679442509,0.0001029548028415,,False,0.4379999999999999,3a,,,4935.0,False,90.0,False,False,30.0,False,0.25,False,0.04,,,15.0,False,0.99,59,440,2019-10-03T00:00:00Z,good,0.3920454545454545,,0.6714219972388403,0.1551204819277109,0.1428571428571429,0.1776119402985074,0.3216705864919413,,0.0109853693892147,0.6080185811422086,0.8783409061647662,0.5444502517224072,29999.9853347175,brain_observatory_1.1,M,0.2557030298942029,3.7991032702303498,734865738,0.1485943775100401,,0.0465,0.0495,0.0455,0.0665,0.778203673290029,187.187715,0.4807370184254609,0.1785594639866,-0.0961087845043224,0.599504135709742,60.0,0.206030150753769,-1.03015075376885,1739.9465912340818,0.106,0.0,0,,,,,,,,
951804736,0.0175208794743085,96.0,0.5,7558.0,200.0,90.0,,230.12,3.59184852557464,2018-10-26T19:59:18Z,3476.0,850123778,760640097,756029989,LGd,170.0,-25.0,0.4553787044239576,2.81025641025641,,1.5777777777777775,1.5533333333333337,1.6380952380952378,1.9326284730759773,4.29770563615099,4.676003080027797,,4.63618209459529,4.202870337276289,3.4912448192443413,4.080586208781633,0.0392734907148263,0.0736884790021559,0.1110350312951292,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,1976.884948504748,0.2109322033898304,0.0797018837533666,43.185536694767,7969.0,1249.9993889465652,0.0184879528496108,,0.002375296912114,0.0226295544064596,0.142795630077778,0.0279432411186939,42,34.41,1.0448028990442395,probeE,0.788732394366197,0.0027247028370968,,False,0.22,3a,,,4936.0,False,45.0,False,False,60.0,False,0.5,False,0.04,,,15.0,False,0.99,59,440,2019-10-03T00:00:00Z,good,0.0617283950617284,,0.3900709219858156,0.1293995859213251,0.0,0.1771019677996422,0.8149217344404063,,0.0853247641304922,0.6398601919926219,1.0,0.5406752997301034,29999.9853347175,brain_observatory_1.1,M,0.0965632761139235,1.83695247365733,734865738,0.1204819277108433,,0.0125,0.0565,0.0275,0.1425,1.3657147978846398,84.66978,1.46968174204355,0.7966499162479059,-0.0108527807291663,0.0443093937141568,80.0,0.0686767169179228,-3.22780569514238,341.76435755457084,0.06,0.0,0,,,,,,,,
951804625,0.0129896111891791,96.0,0.0094916698548536,7551.0,700.0,17.143,,84.0,3.18660096912107,2018-10-26T19:59:18Z,3505.0,850123768,760640097,756029989,LGd,170.0,38.571,0.2853837286965171,8.160262725779969,,3.168627450980392,3.1527868852459022,2.175,3.5166784452296818,13.6283846026425,13.738902946153466,,8.499667173424697,15.23834369049862,6.714944495305383,15.033423138425183,0.068821593881277,0.0763870156985968,0.0528207004031359,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,5176.199298476082,0.1090169491525424,0.0077227530061236,60.326341723887,7941.0,1249.9993889465652,0.01960108975969,,0.0086299681023853,0.0147922795743307,0.1041750415142874,0.015400822150569,37,29.17,0.7178956492206606,probeE,0.907333333333333,0.0054782975136957,,False,0.8690000000000001,3a,,,5016.0,False,225.0,False,False,90.0,False,0.75,False,0.08,,,15.0,False,0.99,11,380,2019-10-03T00:00:00Z,good,0.3865223463687151,,0.2088589851415754,0.256198347107438,-0.3571428571428571,-0.1355252606255012,0.034788131567707,,0.409967839068946,0.2258702581730615,0.2660745298213102,0.547796146378992,29999.9853347175,brain_observatory_1.1,M,0.0828872885856818,2.6133757857193,734865738,0.1706827309236947,,0.0065,0.0555,0.0315,0.0335,0.7119310968180621,109.70934,0.604355108877722,0.260971524288107,-0.0578819765194659,0.253433737308065,50.0,0.0,-0.686767169179229,211.5638672953732,0.067,0.0,0,,,,,,,,
951804652,0.0050993442075925,96.0,0.0262756142608801,7552.0,200.0,75.0,,233.93,2.99746343269292,2018-10-26T19:59:18Z,3499.0,850123770,760640097,756029989,LGd,170.0,30.0,0.7042025406883181,1.6523809523809525,,1.0960919540229883,1.5960824742268045,4.216666666666668,1.4600000000000002,3.57724198949547,3.0747989905697457,,1.2523020600343595,5.231925372709767,0.3662298271443498,4.454273584414428,0.0616484260686967,0.101958971365219,0.0466277534395491,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,78.03963234713696,0.1262203389830508,0.0914412943913315,54.9550401572058,7946.0,1249.9993889465652,0.0393086486357055,,0.1038626609442059,0.0213352871850433,0.4767006448928646,0.0225258301266194,38,30.38,1.1561086213603338,probeE,0.7777777777777779,0.0062893081761006,,True,0.6,3a,,,4973.0,True,0.0,False,False,150.0,False,0.25,False,0.04,,,1.0,False,0.99,59,400,2019-10-03T00:00:00Z,good,0.3135593220338984,,0.626829268292683,0.0405643738977072,0.7857142857142858,0.1461538461538461,0.0305243934997357,,0.0216756046265194,0.8803579481803234,0.3940374191030643,0.5758148978731576,29999.9853347175,brain_observatory_1.1,M,0.140046176127237,2.5423564193321804,734865738,0.0582329317269076,,0.1255,0.1245,0.0245,0.0095,0.892268967400647,81.9173549999999,0.494472361809045,0.164824120603015,-0.0450156832282664,0.2434943854934,40.0,0.0,-2.7470686767169203,64.24713597970714,0.108,0.0,0,,,,,,,,
951804669,0.0091893741215275,96.0,0.0537587579489752,7552.0,800.0,75.0,,129.9,4.14033630991755,2018-10-26T19:59:18Z,3499.0,850123770,760640097,756029989,LGd,170.0,27.5,0.402147461212048,6.4579710144927525,,1.6903030303030302,2.639090909090909,2.219607843137255,2.018181818181819,7.797805445979401,6.54778100867668,,4.6894715439584544,9.934545674974638,1.1107509428060671,8.837939572006974,0.1157938801121096,0.1079081786195822,0.0410028841488135,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,107.5206632842356,0.2943898305084745,0.32776791811156,59.0810316166496,7946.0,1249.9993889465652,0.0464628614840037,,0.0,0.0163793552294051,0.3661951517306633,0.0234391510810946,38,31.77,0.9072069889794028,probeE,0.874804381846635,0.0056402757468142,,True,0.079,3a,,,4970.0,False,90.0,False,False,90.0,False,0.5,False,0.08,,,4.0,False,0.99,59,400,2019-10-03T00:00:00Z,good,0.532319391634981,,0.5024390243902439,-0.2987711213517665,0.828125,-0.2302357836338419,0.0099018195393422,,0.0171318683993791,0.1440232699502488,0.0663453743655279,0.2935968750903861,29999.9853347175,brain_observatory_1.1,M,0.0750081113732632,2.6735439806703503,734865738,0.1164658634538152,,0.1185,0.1205,0.0965,0.0225,0.625231368611589,100.389705,0.494472361809045,0.1785594639866,-0.0479713010770341,0.304336276825691,60.0,-0.343383584589614,-4.80737018425461,109.53922152998736,0.072,0.0,0,,,,,,,,
951808652,0.0054110927164789,96.0,0.0010656891050684,7552.0,200.0,40.0,,111.37,5.133124553998269,2018-10-26T19:59:18Z,3499.0,850123770,760640097,756029989,LGd,170.0,-5.0,0.4529669294588451,4.242762284196547,,1.7325412541254128,3.1366292134831464,14.0,1.7018417122946743,7.52891560301459,6.067525681580629,,5.328944936316424,9.837148168357238,0.8464952890881379,9.563332712941222,0.0306545554025514,0.0340914936350933,0.0734311280683145,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,77.87938697701894,0.1328474576271187,0.0253044003338774,74.05025306295609,7946.0,1249.9993889465652,0.0392093993136282,,0.0001999800019998,0.0168062885572419,0.4104138607075401,0.0248645377346829,38,28.49,0.8529684360306847,probeE,0.893755068937551,0.0059790732436472,,False,0.2739999999999999,3a,,,5000.0,False,90.0,False,False,90.0,False,0.75,False,0.02,,,1.0,False,0.99,59,400,2019-10-03T00:00:00Z,good,-0.1797752808988764,,-0.3321266968325792,-0.275,1.0,-0.4290076335877862,0.5544054057558947,,0.1379904221377524,0.314343303503642,0.4999999999999996,0.0274597696649503,29999.9853347175,brain_observatory_1.1,M,0.058111153663506,3.52698776641801,734865738,0.1014056224899598,,0.0595,0.1575,0.0255,0.0965,0.8088143185697622,115.98522,0.453266331658292,0.1785594639866,-0.0692735324698016,0.3515301166836529,60.0,0.0,-2.88442211055276,3020.8927986023064,0.073,0.0,0,,,,,,,,
951804678,0.0001555420436494,96.0,0.0128287341947774,7554.0,200.0,10.0,,120.81,6.241462126049269,2018-10-26T19:59:18Z,3493.0,850123772,760640097,756029989,LGd,170.0,-5.0,0.360530954563066,6.188706739526412,,1.5880851063829788,3.2531914893617024,14.911111111111111,1.8003961078102129,10.9310267172607,10.626509547398694,,6.927628417211353,13.9869536572006,1.1217159076906285,13.949663138149688,0.02238326500163,0.141605625713323,0.0276632922738771,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,2204.111385643442,0.1765084745762711,0.0085294133872937,85.01084449612809,7952.0,1249.9993889465652,0.0538292270575734,,0.0142177310381292,0.0113151205345048,0.2844617371463465,0.0159831632712769,39,26.68,0.9590053821594094,probeE,0.9897798742138358,0.0006961849067112,,False,0.103,3a,,,4908.0,False,225.0,False,False,60.0,False,0.0,False,0.08,,,4.0,False,0.99,27,400,2019-10-03T00:00:00Z,good,-0.0857142857142858,,-0.5224228305183459,-0.300028710881424,0.9327731092436976,-0.0772546419098142,0.6954357956295762,,0.0008449780819284,0.1398836446554818,0.382730577130732,0.6452662686690445,29999.9853347175,brain_observatory_1.1,M,0.180442360436,2.6053358877632298,734865738,0.1395582329317269,,0.2155,0.2135,0.0035,0.2005,0.5055439800308951,82.58601,0.535678391959799,0.206030150753769,-0.0436783251478342,0.244952520009653,60.0,-0.0686767169179227,-1.03015075376885,73.30339772366072,0.119,0.0,0,,,,,,,,
951804759,0.0137776797755466,96.0,0.0407534247340582,7562.0,600.0,30.0,,104.68,3.4140548547031404,2018-10-26T19:59:18Z,3458.0,850123784,760640097,756029989,LGd,170.0,48.333,0.5930888907282598,3.247117794486216,,1.8649554367201424,1.3227177700348431,2.466666666666667,1.517310924369748,12.6559500244896,11.940725337754149,,9.645390334732728,16.509213225120124,3.1436554324037456,14.261402339212337,0.0188142157994954,0.0447640840828802,0.0410644150501295,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,82.25139216901412,0.1943559322033897,0.0318142417557198,63.2788523711644,7986.0,1249.9993889465652,0.0234495322867898,,0.0021953227429338,0.0107448775042635,0.1607887919315037,0.0158085238194379,45,30.92,0.287812712969952,probeE,0.906,0.0089006870705808,,False,0.052,3a,,,4949.0,False,0.0,False,False,0.0,False,0.5,False,0.32,,,1.0,False,0.99,11,460,2019-10-03T00:00:00Z,good,0.3333333333333333,,0.2468889995022398,0.1444444444444443,0.2727272727272728,-0.1259842519685038,0.0397623583298235,,0.1694079835792477,0.2585624204755844,0.575139481163162,0.4101655871468931,29999.9853347175,brain_observatory_1.1,M,0.179196794051435,2.8277998795073698,734865738,0.1857429718875501,,0.0905,0.1635,0.2405,0.1325,0.539267363524054,109.48782,0.50820770519263,0.233500837520938,-0.0631658891916548,0.3158412466613269,70.0,-0.686767169179229,-2.1976549413735302,3258.431708747028,0.081,0.0,0,,,,,,,,
