ecephys_session_id,shuffle_repeat,real_full_minimum_loss,null_full_minimum_loss,real_split_difference_deg,null_split_difference_deg
742951821,0,1.270088704144056,1.334474308249968,0.0,0.0
742951821,1,1.270088704144056,1.3364669593812897,0.0,2.0
742951821,2,1.270088704144056,1.3365793864857405,0.0,32.2490309931942
742951821,3,1.270088704144056,1.3355842889906504,0.0,2.0
742951821,4,1.270088704144056,1.337106503119395,0.0,30.265491900843113
742951821,5,1.270088704144056,1.3338477811805785,0.0,4.0
742951821,6,1.270088704144056,1.3174271467581489,0.0,4.0
742951821,7,1.270088704144056,1.3346094487150963,0.0,2.0
742951821,8,1.270088704144056,1.3202898208241096,0.0,4.47213595499958
742951821,9,1.270088704144056,1.333507038338901,0.0,32.55764119219941
742951821,10,1.270088704144056,1.3362198000390413,0.0,2.0
742951821,11,1.270088704144056,1.3292786149017002,0.0,4.0
742951821,12,1.270088704144056,1.3353357359564761,0.0,2.0
742951821,13,1.270088704144056,1.3326483716447912,0.0,2.0
742951821,14,1.270088704144056,1.3416032105275937,0.0,2.8284271247461903
742951821,15,1.270088704144056,1.321612495771023,0.0,6.324555320336759
742951821,16,1.270088704144056,1.3330327882372415,0.0,2.0
742951821,17,1.270088704144056,1.3352553976354897,0.0,2.0
742951821,18,1.270088704144056,1.3184635683286632,0.0,2.0
742951821,19,1.270088704144056,1.3355061890361946,0.0,2.0
742951821,20,1.270088704144056,1.336743321565758,0.0,30.265491900843113
742951821,21,1.270088704144056,1.3316293627260793,0.0,32.2490309931942
742951821,22,1.270088704144056,1.328889152034974,0.0,4.0
742951821,23,1.270088704144056,1.3357772835281347,0.0,4.0
742951821,24,1.270088704144056,1.335126490094011,0.0,4.0
742951821,25,1.270088704144056,1.335884855604439,0.0,2.0
742951821,26,1.270088704144056,1.3190794913768393,0.0,4.47213595499958
742951821,27,1.270088704144056,1.3351074203038398,0.0,2.0
742951821,28,1.270088704144056,1.3365938859916822,0.0,4.0
742951821,29,1.270088704144056,1.334482068652852,0.0,2.0
742951821,30,1.270088704144056,1.33791110286733,0.0,2.0
742951821,31,1.270088704144056,1.3367423300327665,0.0,0.0
742951821,32,1.270088704144056,1.330868508605141,0.0,32.2490309931942
742951821,33,1.270088704144056,1.3404339046363993,0.0,0.0
742951821,34,1.270088704144056,1.3396906754441544,0.0,2.0
742951821,35,1.270088704144056,1.3344894042072137,0.0,0.0
742951821,36,1.270088704144056,1.33124704274851,0.0,2.8284271247461903
742951821,37,1.270088704144056,1.338914309469898,0.0,2.0
742951821,38,1.270088704144056,1.3348027205982178,0.0,2.8284271247461903
742951821,39,1.270088704144056,1.3353827022541462,0.0,2.0
742951821,40,1.270088704144056,1.3364732666912877,0.0,2.0
742951821,41,1.270088704144056,1.3351721325835264,0.0,32.2490309931942
742951821,42,1.270088704144056,1.3314298350667797,0.0,0.0
742951821,43,1.270088704144056,1.3175687311256854,0.0,32.2490309931942
742951821,44,1.270088704144056,1.31928059261269,0.0,34.23448553724738
742951821,45,1.270088704144056,1.3170408878167963,0.0,2.0
742951821,46,1.270088704144056,1.31866906369887,0.0,2.0
742951821,47,1.270088704144056,1.3133796118295398,0.0,32.2490309931942
742951821,48,1.270088704144056,1.3361315656974007,0.0,2.0
742951821,49,1.270088704144056,1.3167274892584628,0.0,2.0
742951821,50,1.270088704144056,1.3179401686484837,0.0,2.0
742951821,51,1.270088704144056,1.340057633842032,0.0,2.0
742951821,52,1.270088704144056,1.3362521979873954,0.0,4.47213595499958
742951821,53,1.270088704144056,1.333537942255612,0.0,4.47213595499958
742951821,54,1.270088704144056,1.313267649190518,0.0,2.8284271247461903
742951821,55,1.270088704144056,1.3148138089996262,0.0,2.8284271247461903
742951821,56,1.270088704144056,1.3371133103487152,0.0,2.0
742951821,57,1.270088704144056,1.3336993590035588,0.0,2.0
742951821,58,1.270088704144056,1.3309686243839123,0.0,2.0
742951821,59,1.270088704144056,1.3331428869937068,0.0,2.8284271247461903
742951821,60,1.270088704144056,1.334307933757821,0.0,6.0
742951821,61,1.270088704144056,1.3352325356099972,0.0,0.0
742951821,62,1.270088704144056,1.3377006128892375,0.0,4.0
742951821,63,1.270088704144056,1.3156647253671923,0.0,2.0
742951821,64,1.270088704144056,1.3357033535185865,0.0,4.0
742951821,65,1.270088704144056,1.3318633774273596,0.0,2.0
742951821,66,1.270088704144056,1.336820018255228,0.0,2.0
742951821,67,1.270088704144056,1.3329692485210405,0.0,4.47213595499958
742951821,68,1.270088704144056,1.318116539852481,0.0,32.2490309931942
742951821,69,1.270088704144056,1.320751418098786,0.0,2.8284271247461903
742951821,70,1.270088704144056,1.310445777161359,0.0,4.0
742951821,71,1.270088704144056,1.3210172369248436,0.0,2.0
742951821,72,1.270088704144056,1.3169583188276879,0.0,2.0
742951821,73,1.270088704144056,1.3205086580000396,0.0,2.8284271247461903
742951821,74,1.270088704144056,1.337377168347026,0.0,28.635642126552707
742951821,75,1.270088704144056,1.3296748528736284,0.0,2.0
742951821,76,1.270088704144056,1.3369760600380658,0.0,2.0
742951821,77,1.270088704144056,1.3153299288426594,0.0,32.2490309931942
742951821,78,1.270088704144056,1.3345210736743083,0.0,2.0
742951821,79,1.270088704144056,1.3363973513743603,0.0,2.0
742951821,80,1.270088704144056,1.3335017353040926,0.0,2.0
742951821,81,1.270088704144056,1.3195072269091936,0.0,2.0
742951821,82,1.270088704144056,1.3364239116172487,0.0,0.0
742951821,83,1.270088704144056,1.3204926032605822,0.0,32.2490309931942
742951821,84,1.270088704144056,1.336898555493112,0.0,32.2490309931942
742951821,85,1.270088704144056,1.328115076606007,0.0,32.2490309931942
742951821,86,1.270088704144056,1.3356571881267565,0.0,4.0
742951821,87,1.270088704144056,1.3335421155934402,0.0,4.47213595499958
742951821,88,1.270088704144056,1.3226206418666835,0.0,2.8284271247461903
742951821,89,1.270088704144056,1.3324099211463252,0.0,32.2490309931942
742951821,90,1.270088704144056,1.336457558170786,0.0,2.0
742951821,91,1.270088704144056,1.3324492078758385,0.0,2.0
742951821,92,1.270088704144056,1.3267592838381947,0.0,2.0
742951821,93,1.270088704144056,1.3369237886513508,0.0,2.0
742951821,94,1.270088704144056,1.325447215390985,0.0,2.0
742951821,95,1.270088704144056,1.3353481987977116,0.0,2.0
742951821,96,1.270088704144056,1.3333145389182024,0.0,30.265491900843113
742951821,97,1.270088704144056,1.3266398713980665,0.0,30.265491900843113
742951821,98,1.270088704144056,1.300047289832305,0.0,2.0
742951821,99,1.270088704144056,1.334942385537488,0.0,0.0
762602078,0,0.2595477427356656,0.44757648526615956,18.973665961010276,34.058772731852805
762602078,1,0.2595477427356656,0.4374929834716817,18.973665961010276,28.635642126552707
762602078,2,0.2595477427356656,0.430466127923407,18.973665961010276,26.0
762602078,3,0.2595477427356656,0.42765742832941867,18.973665961010276,32.0624390837628
762602078,4,0.2595477427356656,0.431831199659632,18.973665961010276,28.071337695236398
762602078,5,0.2595477427356656,0.4487996813603614,18.973665961010276,36.22154055254967
762602078,6,0.2595477427356656,0.42565746212379396,18.973665961010276,32.0624390837628
762602078,7,0.2595477427356656,0.42017175624068515,18.973665961010276,28.071337695236398
762602078,8,0.2595477427356656,0.43932476737541737,18.973665961010276,28.284271247461902
762602078,9,0.2595477427356656,0.4554664606462081,18.973665961010276,28.284271247461902
762602078,10,0.2595477427356656,0.4370406161426009,18.973665961010276,32.2490309931942
762602078,11,0.2595477427356656,0.42969244193452794,18.973665961010276,26.076809620810597
762602078,12,0.2595477427356656,0.39937897365669944,18.973665961010276,32.55764119219941
762602078,13,0.2595477427356656,0.442733984211627,18.973665961010276,26.68332812825267
762602078,14,0.2595477427356656,0.4280229019155297,18.973665961010276,28.635642126552707
762602078,15,0.2595477427356656,0.42494278146968734,18.973665961010276,30.265491900843113
762602078,16,0.2595477427356656,0.431158663844304,18.973665961010276,36.49657518178932
762602078,17,0.2595477427356656,0.42167081653076566,18.973665961010276,30.265491900843113
762602078,18,0.2595477427356656,0.4159304616273939,18.973665961010276,32.984845004941285
762602078,19,0.2595477427356656,0.4357028060767659,18.973665961010276,30.066592756745816
762602078,20,0.2595477427356656,0.44261408748686926,18.973665961010276,30.265491900843113
762602078,21,0.2595477427356656,0.42618723927635416,18.973665961010276,28.071337695236398
762602078,22,0.2595477427356656,0.43618876420575226,18.973665961010276,30.265491900843113
762602078,23,0.2595477427356656,0.43745467250776604,18.973665961010276,30.0
762602078,24,0.2595477427356656,0.4007679230690637,18.973665961010276,28.071337695236398
762602078,25,0.2595477427356656,0.43434352977788826,18.973665961010276,28.071337695236398
762602078,26,0.2595477427356656,0.4367897630297529,18.973665961010276,24.0
762602078,27,0.2595477427356656,0.44111467573804974,18.973665961010276,26.30589287593181
762602078,28,0.2595477427356656,0.43146752458925364,18.973665961010276,30.066592756745816
762602078,29,0.2595477427356656,0.4274983444871815,18.973665961010276,30.066592756745816
762602078,30,0.2595477427356656,0.4174772267233384,18.973665961010276,28.284271247461902
762602078,31,0.2595477427356656,0.446115642193053,18.973665961010276,32.2490309931942
762602078,32,0.2595477427356656,0.4259317200856878,18.973665961010276,28.071337695236398
762602078,33,0.2595477427356656,0.45384851774366286,18.973665961010276,30.265491900843113
762602078,34,0.2595477427356656,0.4516062312265585,18.973665961010276,30.265491900843113
762602078,35,0.2595477427356656,0.4461231311478083,18.973665961010276,30.59411708155671
762602078,36,0.2595477427356656,0.4526177841170993,18.973665961010276,24.08318915758459
762602078,37,0.2595477427356656,0.4376258373534433,18.973665961010276,28.284271247461902
762602078,38,0.2595477427356656,0.43735518490347847,18.973665961010276,26.076809620810597
762602078,39,0.2595477427356656,0.4417478482651247,18.973665961010276,30.066592756745816
762602078,40,0.2595477427356656,0.38413501626872376,18.973665961010276,34.23448553724738
762602078,41,0.2595477427356656,0.4085337890832589,18.973665961010276,26.0
762602078,42,0.2595477427356656,0.3999047472781424,18.973665961010276,36.22154055254967
762602078,43,0.2595477427356656,0.4445680049108945,18.973665961010276,32.0
762602078,44,0.2595477427356656,0.4364495787308277,18.973665961010276,32.0
762602078,45,0.2595477427356656,0.45649737273621704,18.973665961010276,28.635642126552707
