ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
951795431,0.0039317408,112,0.047799622,,0,,,34.61,5.226403,2019-01-09T00:27:24Z,,850216971,757968499,739448407,VISrl,417,,2,0.8,,1.9733333,4.3154839,0.86666667,3.2312925,0.74309901,0.040771068,,0.053289731,1.0752828,0.030701924,2.1148275,0.12198357,0.17200523,0.14623167,wt/wt,True,1327.7723,0.13455932,0.073238157,59.033903,,1250.0015,0.39095956,,1,0.20239746,0.90884784,0.10734742,197,48.55,0.98367552,probeF,0.9352179,0.0027786354,,False,0.525,3a,,,4915,True,90,False,False,90,False,0.5,False,0.02,,,8,False,0.73,11,1980,2019-10-03T00:00:00Z,good,,,,-0.44,0.84615385,-0.33823529,,,,0.45355526,0.55137309,0.65874673,30000.036,brain_observatory_1.1,M,-0.0052608601,1.561484,716813543,0.0080321285,,0.0295,0.1925,0.1455,0.1905,280.89849,77.26407,0.23350084,0.70050251,-0.15239078,0.36073657,50,0.34338358,0.34338358,1299.608,0.175,0,0,,,,,,,,,HVA,False,descriptive
951795453,0.01080406,112,0.013467499,,2000,68,,131.64,3.1608556,2019-01-09T00:27:24Z,,850216975,757968499,739448407,VISrl,417,-14,0.96203908,28.884412,,1.2186345,3.3028571,2.972549,4.5965005,2.2127885,1.4243399,,3.0641595,1.5286344,5.9156028,1.836403,0.31121141,0.29339776,0.062853489,wt/wt,True,107.73131,0.11388136,0.19822672,53.809972,,1250.0015,0.26579337,,0.32869961,0.16463166,0.11637228,0.12326751,199,61.4,0.93828252,probeF,0.80355277,0.0077471336,,True,0,3a,,,4984,False,135,False,False,30,False,0,False,0.02,,,1,False,0.72,27,2000,2019-10-03T00:00:00Z,good,0.93783994,,,-0.72727273,0.71794872,-1,1.4828403e-13,,,0.077278686,0.16073877,0.0048131919,30000.036,brain_observatory_1.1,M,0.12942527,1.5779801,716813543,0.11111111,,0.1455,0.0475,0.1165,0.0925,0.71365494,63.1917,0.71423786,0.24723618,-0.014572596,0.12390177,70,0.068676717,0.68676717,54.770218,0.122,0,0,,,,,,,,,HVA,True,evaluation
951795473,,112,0.5,,,,,0,,2019-01-09T00:27:24Z,,850216971,757968499,739448407,VISrl,417,,2,0.93333333,,,0.98,0.93333333,0.97777778,0.001618482,0.00052949439,,0,0.004701424,0.0010964973,0.0026643496,1,1,1,wt/wt,True,,0.88135593,0,,,1250.0015,1,,,0.94871795,1,0.97478992,197,,0,probeF,,0,,False,,3a,,,4939,True,45,False,False,30,False,0.5,False,0.16,,,2,False,0.14,11,1980,2019-10-03T00:00:00Z,good,,,,1,,1,,,,0.33219498,,0.35591768,30000.036,brain_observatory_1.1,M,,1.1348277,716813543,,,0.0005,0.1735,0.2365,0.0005,7.5879639,103.077,0.49447236,0.52194305,-0.081742754,0.17232257,170,4.1663875,-7.1538247,,,0,0,,,,,,,,,HVA,False,descriptive
951795532,0.0035568939,112,0.017455117,,,,,276.52,5.0374092,2019-01-09T00:27:24Z,,850216979,757968499,739448407,VISrl,417,,1.7173406,1.7166667,,0.98666667,4.6361814,,5.3805642,4.8732492,0.096367979,,0.026644865,14.110317,0,10.369649,0.063379139,0.14142136,0.17681238,wt/wt,True,,0.65577966,0.068119706,77.930349,,1250.0015,0.32686533,,1,0.34774695,,0.28738774,201,28.56,1.5614469,probeF,0.99866667,0.00018470632,,False,,3a,,,4935,False,180,False,False,60,False,0,False,0.08,,,8,False,0.72,11,2020,2019-10-03T00:00:00Z,good,,,,0.036920849,,0.40004559,,,,0.8495852,,0.080373496,30000.036,brain_observatory_1.1,M,0.16111964,2.5288017,716813543,0.0040160643,,0.1555,0.0575,0.0005,0.1605,6.8311875,121.85608,0.46700168,0.27470687,-0.024442602,0.19670156,30,-8.9279732,8.9279732,,0.156,0,0,,,,,,,,,HVA,False,descriptive
951795541,0.048671925,112,0.10685709,,200,10,,554.31,1.8962213,2019-01-09T00:27:24Z,,850216979,757968499,739448407,VISrl,417,25,1.3277348,10.386667,,1.5466667,2.1248843,10.351515,2.3899492,6.3215747,0.72223035,,0.31973838,17.200496,0.30482624,9.9819857,0.23666361,0.21747447,0.089375121,wt/wt,True,39.407974,0.30979661,0.1568599,42.104078,,1250.0015,0.18322355,,0.4,0.046072619,0.8654027,0.029995719,201,55.86,0.63246428,probeF,0.556,0.014807538,,False,0.389,3a,,,4957,False,180,False,False,90,False,0,False,0.32,,,1,False,0.93,11,2020,2019-10-03T00:00:00Z,good,,,,0.48968105,1,0.016304348,,,,0.0036370294,0.16950132,0.94133423,30000.036,brain_observatory_1.1,M,0.057956876,3.2899023,716813543,0.036144578,,0.0235,0.2415,0.0165,0.0795,5.541113,152.06665,0.4120603,0.17855946,-0.047616656,0.45106907,30,1.3735343,-2.7470687,416.94903,0.096,0,0,,,,,,,,,HVA,False,descriptive
951795551,0.027164063,112,0.012956369,,500,86,,175.72,2.0016276,2019-01-09T00:27:24Z,,850216977,757968499,739448407,VISrl,417,42,1.0918572,6.6707483,,1.5190445,1.5358621,8.0533333,1.935727,2.9072252,1.9898399,,9.2457682,4.3676229,1.9572476,2.2793511,0.14981487,0.1694748,0.075565999,wt/wt,True,2849.5177,0.13642373,0.076564183,49.30325,,1250.0015,0.12564679,,0.74376363,0.057546465,0.22932972,0.076557777,200,36.21,0.57221908,probeF,0.80866667,0.0081723626,,False,0.007,3a,,,4925,False,90,False,False,120,False,0.5,False,0.32,,,1,False,0.99,43,2020,2019-10-03T00:00:00Z,good,,,,0.65781923,,0.79826255,,,,0.00439009,,0.0031889033,30000.036,brain_observatory_1.1,M,0.003671976,0.92366932,716813543,0.24578313,,0.1205,0.0635,0.0345,0.0025,4.483332,143.59859,1.2636516,,-0.0083033374,0.035113487,50,0.34338358,-0.34338358,250.34534,0.085,0,0,,,,,,,,,HVA,False,descriptive
951795568,0.032245976,112,0.074468208,,,,,254.4,2.5261155,2019-01-09T00:27:24Z,,850216981,757968499,739448407,VISrl,417,,0.97588661,25.928205,,,1.9566667,,1.86,2.5674519,2.1174481,,0,1.2693845,0,1.3814653,0.18049951,0.22503462,0.37066621,wt/wt,True,,0.49747458,0.61351637,42.7645,,1250.0015,0.18725883,,,0.12860715,,0.13761183,202,22.31,0.12402468,probeF,0.65498652,0.011943089,,False,,3a,,,4940,False,135,False,False,120,False,0.25,False,0.02,,,1,False,0.76,59,2040,2019-10-03T00:00:00Z,good,0.91471572,,,-0.52272727,,-0.67272727,0.086644291,,,0.074312317,,0.02857638,30000.036,brain_observatory_1.1,M,0.047012163,2.0415514,716813543,,,0.0005,0.0875,0.0005,0.1735,1.9594286,113.82872,1.2636516,2.3075377,-0.017239766,0.053979411,60,0,-0.4120603,,,0,0,,,,,,,,,HVA,False,descriptive
951795576,8.821418e-05,112,0.00036421405,,0,,,61.06,5.943529,2019-01-09T00:27:24Z,,850216985,757968499,739448407,VISrl,417,,1.6237798,9.7703704,,0.98666667,1.1666667,5.6,0.84727273,0.87106699,0.77570928,,0.026644865,1.3311746,0.02412294,1.9716187,0.32978339,0.10752688,0.10152238,wt/wt,True,3.1299123,0.54920339,0,83.533802,,1250.0015,0.2927057,,1,0.16490093,0.96709519,0.10283509,204,25.64,2.1760412,probeF,0.95733333,0.00030379747,,True,0.573,3a,,,4940,False,270,False,False,90,False,0.25,False,0.32,,,1,False,0.76,43,2060,2019-10-03T00:00:00Z,good,,,,-0.81896552,-1,-0.1,,,,8.8248335e-05,0.33704906,0.83150115,30000.036,brain_observatory_1.1,M,0.16381138,3.0231747,716813543,0.0040160643,,0.0365,0.0845,0.0085,0.0765,0.73623091,237.03615,0.7279732,0.16482412,-0.070516035,0.51744499,30,,0,2.1496731,0.036,0,0,,,,,,,,,HVA,False,descriptive
951795582,0.0061316431,112,0.47816496,,,,,101.45,3.6487608,2019-01-09T00:27:24Z,,850216987,757968499,739448407,VISrl,417,,0.65352948,9.6380952,,,1.3265116,0.93333333,1.9054924,3.2735416,2.2879453,,0,5.0325386,0.0010964973,6.0633936,0.063971655,0.12788453,0.23126369,wt/wt,True,,0.028033898,0.28681948,61.494924,,1250.0015,0.13320082,,,0.020194806,1,0.08931626,205,18.82,0.64391924,probeF,0.83134921,0.0067259934,,False,,3a,,,4943,False,0,False,False,0,False,0.75,False,0.08,,,2,False,0.74,11,2060,2019-10-03T00:00:00Z,good,,,,-0.46753247,,-0.36690647,,,,0.016545452,,0.19407082,30000.036,brain_observatory_1.1,M,0.11478181,2.1992581,716813543,,,0.0005,0.0025,0.2465,0.1155,0.40566945,84.528015,0.64556114,0.23350084,-0.023121519,0.23574557,70,1.0301508,-0.068676717,,,0,0,,,,,,,,,HVA,False,descriptive
951795589,0.0023063631,112,0.33150651,,0,,,681.05,4.3218059,2019-01-09T00:27:24Z,,850216987,757968499,739448407,VISrl,417,,1.7768095,8.7666667,,1.0351515,4.1233333,1.4666667,4.8941697,1.3382688,0.094779496,,0.34638325,1.8167646,0.04824588,3.1386038,0.27480011,0.62790698,0.26050556,wt/wt,True,3308.8857,0.17342373,0.09032419,55.156831,,1250.0015,0.58605783,,0.648,0.13223522,0.8707989,0.11971662,205,61.69,1.1624987,probeF,0.93272171,0.00010110201,,False,0.181,3a,,,5012,False,135,False,False,30,False,0.75,False,0.02,,,4,False,0.94,11,2060,2019-10-03T00:00:00Z,good,,,,0.65675057,,0.73488372,,,,0.10498263,,0.29333783,30000.036,brain_observatory_1.1,M,0.037182913,2.4821013,716813543,0.044176707,,0.0375,0.0455,0.0555,0.1185,2.0160486,98.188545,0.35711893,0.12361809,-0.10057777,0.29879267,40,0,-1.0301508,39.792053,0.097,0,0,,,,,,,,,HVA,False,descriptive
