session_id,held_out_probe_id,held_out_area,offset_scale,visual_offset_azimuth_deg,visual_offset_elevation_deg,observed_azimuth_deg,observed_elevation_deg,predicted_azimuth_deg,predicted_elevation_deg,vector_error_deg,mean_training_area_distance_px
755434585,760642631,VISl,0.5,8.327792909240888,7.869947776447911,66.897737,3.89504993,43.327792909240884,5.6067643313007265,23.632017066537742,0.0
755434585,760642634,VISal,0.5,8.328235868409905,-0.20962800494137457,83.7324261,30.777219,48.97916738380219,4.19692240194041,43.75272744224978,0.010303434434954776
755434585,760642621,VISam,0.75,25.956483676373317,10.849787164289724,57.76390234,-3.5604551,74.37940873793113,-14.150212835710276,19.703249015345815,0.0
755434585,760642628,VISp,0.75,23.923302750000005,8.579658675,56.68944373,5.04235917,69.45037218187748,8.546013759867288,13.233173861135294,0.04737281865456566
755434585,760642631,VISl,0.75,11.402069879950268,6.226372688449491,66.897737,3.89504993,45.72709917590584,1.2263726884494908,21.338175744391464,1.0927583771547338
755434585,760642634,VISal,0.75,12.767085583693321,6.671287447499999,83.7324261,30.777219,55.63066366156537,9.612296015396911,35.18043514640482,0.09898668615792872
755434585,760642621,VISam,1.0,36.68944373,14.984267240108046,57.76390234,-3.5604551,85.68743604758961,-5.015732759891954,27.961430002528015,0.1685969206676153
755434585,760642628,VISp,1.0,31.897737009206935,16.4395449,56.68944373,5.04235917,72.24902140256324,16.439560172480714,19.287214626261513,0.061411672601423106
755434585,760642631,VISl,1.0,26.68944373,19.580255587089912,66.897737,3.89504993,60.86237927418189,14.580255587089912,12.271885055397915,0.08251867631111161
755434585,760642634,VISal,1.0,26.98051045687012,9.976168234473267,83.7324261,30.777219,64.1685199122413,4.976168234473267,32.379633196327454,0.13593445322674866
756029989,760640083,VISam,0.0,0.0,0.0,54.7702969,-2.5778870000000005,57.037579012733914,-9.031889127050684,6.840666022742078,6.134497392836472e-07
756029989,760640090,VISp,0.0,0.0,0.0,52.78058716,1.6656433699999995,57.7170716498093,7.8511216051758765,7.913849892180305,0.3333243857974505
756029989,760640094,VISl,0.0,0.0,0.0,41.90706723,33.9747546,39.70569334864978,15.013917792501802,19.088200004350053,6.091653403927403e-08
756029989,760640097,VISal,0.0,-0.0,0.0,85.8704912,19.00898742,47.30611625101429,0.07119639300984014,42.96336746797097,0.25322545533342156
756029989,760640104,VISrl,0.0,-0.0,0.0,16.0407809,-8.795578599999999,19.886772271416206,-25.0,16.654576624393243,0.0
756029989,760640083,VISam,0.25,0.8537766496687142,3.5639183178020652,54.7702969,-2.5778870000000005,58.77385157914772,-8.798229310632413,7.397371731254918,0.22975460124041192
756029989,760640090,VISp,0.25,0.7069540735493849,3.7927710385802444,52.78058716,1.6656433699999995,60.18781131862308,12.989686860918628,13.531479251002306,0.11298250766331726
756029989,760640094,VISl,0.25,0.6607016778822059,2.6221647736656655,41.90706723,33.9747546,39.63769005196668,16.02212798837637,18.09549322435162,0.14721720034581295
756029989,760640097,VISal,0.25,-0.014910701170880447,2.2915608213813963,85.8704912,19.00898742,47.9403157783511,2.2916870286687945,41.45077007597158,0.10993728770478131
756029989,760640104,VISrl,0.25,0.5512470638025118,2.273346401173365,16.0407809,-8.795578599999999,20.551247063802514,-22.726653598826637,14.64305827475053,0.09722776813381129
756029989,760640083,VISam,0.5,2.1424355984011854,7.94657623000581,54.7702969,-2.5778870000000005,59.83544702182032,-4.0834406117321524,5.28416856604482,0.0
756029989,760640090,VISp,0.5,1.3644095891693429,8.348506582735695,52.78058716,1.6656433699999995,52.28459109497667,11.739244270848044,10.08580424190779,4.630557715709358e-08
756029989,760640094,VISl,0.5,3.8622038106900476,6.674068742256619,41.90706723,33.9747546,38.863623070677114,10.96662837982375,23.20854205921773,0.09820724368348188
756029989,760640097,VISal,0.5,0.9002776792959337,5.4109707049500475,85.8704912,19.00898742,44.62549477061951,0.4109707049500475,45.244181462292886,0.04003697669997455
756029989,760640104,VISrl,0.5,2.204407061368432,6.164784210956189,16.0407809,-8.795578599999999,19.588488640392715,-18.83521578904381,10.648030104149495,0.0
756029989,760640083,VISam,0.75,11.37182088838139,11.365034342736804,54.7702969,-2.5778870000000005,61.61844695315392,-11.286405669818658,11.078603547969943,0.0
756029989,760640090,VISp,0.75,5.650721323156512,14.243902989257144,52.78058716,1.6656433699999995,53.345594690871735,18.651438878764473,16.995189983507252,0.09838117122827966
756029989,760640094,VISl,0.75,7.005725548013776,12.225423951769642,41.90706723,33.9747546,38.85531562159229,15.421479935785833,18.80258462672593,1.6719543403094493e-06
756029989,760640097,VISal,0.75,3.754967452302701,10.396259132504026,85.8704912,19.00898742,40.86183593963576,5.396259132504026,47.02218008318528,0.08147501680671523
756029989,760640104,VISrl,0.75,6.846023257889329,11.895038503602622,16.0407809,-8.795578599999999,20.406871857431092,-12.677456255475034,5.84223624827325,0.0
756029989,760640083,VISam,1.0,18.84091771736847,13.578966437217858,54.7702969,-2.5778870000000005,63.38308610956826,-10.78102951382088,11.89418702856614,0.0
756029989,760640090,VISp,1.0,20.62629122619385,17.250248405360395,52.78058716,1.6656433699999995,74.61398653166526,24.141898197006018,31.334954271087494,2.3907424930674865e-09
756029989,760640094,VISl,1.0,8.40528289619246,16.33598935123242,41.90706723,33.9747546,36.75760915699261,21.33598935123242,13.647538439554436,0.0
756029989,760640097,VISal,1.0,3.527010213841912,13.250952739232197,85.8704912,19.00898742,36.20709428781459,8.250952739232197,50.81523691817121,0.0770712948041773
756029989,760640104,VISrl,1.0,18.975228310217307,20.026296385758524,16.0407809,-8.795578599999999,24.407815090037833,-0.7195060834523481,11.628852412417931,0.0
757216464,769322745,VISam,0.0,0.0,0.0,83.71328075,24.936242,57.568557651486216,-4.298386704347512,39.22002118024695,0.0
757216464,769322749,VISp,0.0,0.0,0.0,50.608178416,15.29712688,49.90495109171982,13.125888385491214,2.2822807166628385,0.0
757216464,769322751,VISl,0.0,0.0,0.0,74.02122779999999,19.734739474999998,37.86513716018015,19.858880933648752,36.15630375821931,0.0
757216464,769322753,VISal,0.0,0.0,0.0,22.3567782,37.30403785,23.55440696642534,5.0,32.32623046500167,6.576644237957125e-10
757216464,769322755,VISrl,0.0,0.0,0.0,36.1305134,1.0228201099999996,35.00006478460728,-14.094625804921389,15.159653197306879,0.0
757216464,769322745,VISam,0.25,0.5211330541157118,2.1910560628663975,83.71328075,24.936242,55.79959493128817,-2.3061526990875687,39.00412702428588,0.0
757216464,769322749,VISp,0.25,3.1055783692588657,5.5415386316120046,50.608178416,15.29712688,45.341481859913486,14.404649677161819,5.341779494838721,0.02700980558788757
757216464,769322751,VISl,0.25,0.5537125151693956,5.593317593810888,74.02122779999999,19.734739474999998,37.19401077071237,24.15355515049315,37.09137158553504,0.0
757216464,769322753,VISal,0.25,3.5442082203326217,2.31179606324484,22.3567782,37.30403785,27.443101671932162,7.31179606324484,30.420474254296405,0.0
757216464,769322755,VISrl,0.25,3.5462607130321793,4.044270613026893,36.1305134,1.0228201099999996,38.647894246930775,-10.190354193552622,11.492279333985348,0.08146487761823806
757216464,769322745,VISam,0.5,5.263196754643968,8.952450094638099,83.71328075,24.936242,44.51554912444338,8.952450094638099,42.3313567968601,0.0
757216464,769322749,VISp,0.5,9.168175908549147,12.248884716963802,50.608178416,15.29712688,29.898896042790284,9.778005890828629,21.432103790959175,0.0
757216464,769322751,VISl,0.5,4.059939610684189,11.415981045567042,74.02122779999999,19.734739474999998,32.99367452529815,28.619283720119284,41.978509432231874,0.0
757216464,769322753,VISal,0.5,11.229549994971226,9.131743135428348,22.3567782,37.30403785,28.608771307731207,11.689440042880737,26.366551512088144,0.21881424368320435
757216464,769322755,VISrl,0.5,12.921507364654117,10.752712495200287,36.1305134,1.0228201099999996,44.33767052479053,-9.270617025559298,13.164812043273205,0.0
757216464,769322745,VISam,0.75,12.071327417941873,17.164398951242752,83.71328075,24.936242,63.418434969642234,16.610381580504992,21.936287675297724,0.0
757216464,769322749,VISp,0.75,18.31160293752095,18.028130098456383,50.608178416,15.29712688,48.514594872264794,10.795442568710026,4.964700765717221,0.0
757216464,769322751,VISl,0.75,12.886269960571179,22.803698633701593,74.02122779999999,19.734739474999998,38.95314492925518,27.907113564606995,36.00775103349146,0.04738763787886313
757216464,769322753,VISal,0.75,18.792918510032003,15.749358285816296,22.3567782,37.30403785,38.93024299552616,20.36196150234285,23.700499705668417,0.004321531053204097
757216464,769322755,VISrl,0.75,18.96905041073767,16.06662115095847,36.1305134,1.0228201099999996,45.626755335155366,-4.513261812602632,10.992125087751276,0.0688127513766165
757216464,769322745,VISam,1.0,21.75074095171508,24.99173339077098,83.71328075,24.936242,61.080449662965165,24.99173339077098,22.632899114092737,0.0
757216464,769322749,VISp,1.0,22.510667403901365,24.440166725897175,50.608178416,15.29712688,48.39165521232649,16.320098354242045,2.441197605589524,0.2160541004175652
757216464,769322751,VISl,1.0,16.521996173929857,29.006327712517887,74.02122779999999,19.734739474999998,38.86073294189181,38.37054212157958,39.793888210996855,0.08381952092726408
757216464,769322753,VISal,1.0,29.781755374430688,23.284302270988583,22.3567782,37.30403785,49.78175537443069,26.36622577795419,29.525668594316965,0.3011936549737406
757216464,769322755,VISrl,1.0,26.836926931381853,24.002977154502922,36.1305134,1.0228201099999996,47.395819275221086,1.4062611098588533,11.271829641307729,0.29294013449538514
768515987,773549842,VISam,0.0,0.0,-0.0,54.05266153,-7.291166799999999,53.30375844249336,-3.1725709546898146,4.186130381567599,1.2353366155130024e-08
768515987,773549848,VISp,0.0,0.0,-0.0,58.721016765,-0.8666847999999998,59.97259464684306,3.4414634260275054,4.486266636273719,0.06683856651569907
768515987,773549850,VISl,0.0,0.0,-0.0,50.0952017406,-5.982632499999999,34.32197506998331,-5.0,15.803804802411026,2.693534808629276e-06
768515987,773549852,VISal,0.0,0.0,-0.0,70.3034155,18.363594024999998,49.85445636770682,-2.63417767827114e-17,27.48420482948729,0.0
768515987,773549856,VISrl,0.0,0.0,-0.0,37.832738649999996,-24.47101285,37.43852928150886,-15.0,9.479213333978263,0.0
768515987,773549842,VISam,0.25,2.883965296812204,-0.30776104695772855,54.05266153,-7.291166799999999,56.82369022267103,-7.165678689964641,2.7738686489028943,0.13889656900671185
768515987,773549848,VISp,0.25,2.1443499330288125,-0.19570914348321122,58.721016765,-0.8666847999999998,56.89530132171202,4.567464050322102,5.732644294504697,0.07109141362624129
768515987,773549850,VISl,0.25,1.1276052029436903,-0.24504065023542349,50.0952017406,-5.982632499999999,35.74320322577481,-5.245040650235423,14.370939534574049,0.0
768515987,773549852,VISal,0.25,0.737409863116719,-0.6154694812665991,70.3034155,18.363594024999998,48.92716450464058,-0.6154694812665988,28.58581743087829,0.0
768515987,773549856,VISrl,0.25,2.806313477364644,-0.15228245318631783,37.832738649999996,-24.47101285,38.921195720626365,-15.152282453186318,9.382082658082684,0.1853466226741068
768515987,773549842,VISam,0.5,5.784981417021544,-0.8191425863382356,54.05266153,-7.291166799999999,43.941285578720546,-4.390830188133876,10.51911954919439,0.4671324001515188
768515987,773549848,VISp,0.5,7.860704841371934,-0.8184498249999996,58.721016765,-0.8666847999999998,65.51434405451123,5.240042738111258,9.13462735349091,0.28837243291751596
768515987,773549850,VISl,0.5,5.992751009718088,-0.37512363512342123,50.0952017406,-5.982632499999999,40.99275100971809,-5.375123635123421,9.122701153114475,1.1534211807883128e-08
768515987,773549852,VISal,0.5,3.5312502054467263,-2.8214681769373464,70.3034155,18.363594024999998,43.11795711472392,-7.821468176937346,37.74528619757579,0.19508705024573203
768515987,773549856,VISrl,0.5,6.0881875453475445,0.13851786155099255,37.832738649999996,-24.47101285,41.174477288845885,-14.861482138449007,10.174001062836455,0.3553171723002677
768515987,773549842,VISam,0.75,12.455750768091956,-1.0474173808316993,54.05266153,-7.291166799999999,54.34307090994045,-11.0474173808317,3.767460156916843,0.4184166618763365
768515987,773549848,VISp,0.75,11.95010405909641,-1.2276747374999994,58.721016765,-0.8666847999999998,62.58292664129096,3.6613965360877385,5.951291328679832,0.4405802205205174
768515987,773549850,VISl,0.75,11.05831839062216,0.7554876952673539,50.0952017406,-5.982632499999999,45.90006423490475,-4.2445123047326465,4.54095149774661,0.0
768515987,773549852,VISal,0.75,10.776799440540271,-1.4066225834750634,70.3034155,18.363594024999998,53.31413163549716,-6.406622583475063,30.036634249852796,0.0941774911694182
768515987,773549856,VISrl,0.75,10.697282312847104,-1.2276747374999994,37.832738649999996,-24.47101285,45.33203674476131,-19.20569953384603,9.163132446459509,0.3553354657145453
768515987,773549842,VISam,1.0,18.27687575898768,0.22955872936213928,54.05266153,-7.291166799999999,59.12700091365975,-9.567177759313479,5.561397851932143,0.24983007548280298
768515987,773549848,VISp,1.0,15.6676585644785,0.15204375749764143,58.721016765,-0.8666847999999998,59.90352080744539,0.1565039621010316,1.563723458060767,0.43395866392582083
768515987,773549850,VISl,1.0,18.30743605906138,2.8248232322592157,50.0952017406,-5.982632499999999,56.34049547709429,-2.1751767677407843,7.314397651769308,0.276827728758569
768515987,773549852,VISal,1.0,14.681434044449684,-2.1370273113242106,70.3034155,18.363594024999998,56.267407206598364,-5.7214755496845155,27.876515299259218,0.005990733759198008
768515987,773549856,VISrl,1.0,15.868133293451162,1.2251731641874846,37.832738649999996,-24.47101285,39.289228627060076,-18.774826835812515,5.879447096581582,0.2893736729212743
774875821,792602650,VISam,0.0,0.0,0.0,39.4081412,11.06094377,35.0,0.0,11.906980554373947,0.0
774875821,792602654,VISp,0.0,0.0,0.0,38.64665535,5.955944455,30.34146523820897,11.912760937567706,10.220559935736489,0.0
774875821,792602656,VISl,0.0,0.0,0.0,45.140278415,9.2372200195,30.68099832744361,6.674721971081048,14.684589776311613,1.4081831750657515e-06
774875821,792602658,VISal,0.0,0.0,-0.0,69.27696664999999,17.433437435000002,44.48508205175578,-5.0,33.4349615983437,0.004028835477896564
774875821,792602660,VISrl,0.0,0.0,0.0,32.3924021,-19.1072245,36.841895028856555,-15.0,6.055351386777216,0.21074710895481275
774875821,792602650,VISam,0.25,2.304582322812707,0.5849855603945241,39.4081412,11.06094377,37.3045823228127,0.5849855603945241,10.685067166807793,0.0
774875821,792602654,VISp,0.25,1.8359931560721385,2.523008013501128,38.64665535,5.955944455,30.202855629265002,7.812354943488295,8.645462024996341,0.10962023999395853
774875821,792602656,VISl,0.25,1.0921795528492666,1.7133658751906804,45.140278415,9.2372200195,31.469335715965574,5.284291309018234,14.230963413291233,0.26324800390304404
774875821,792602658,VISal,0.25,1.012000392881479,-0.4533423187846175,69.27696664999999,17.433437435000002,45.49441091257751,-5.4533423187846175,33.00628190059966,0.056961964967157996
774875821,792602660,VISrl,0.25,2.3900544606534853,1.9122704736875,32.3924021,-19.1072245,37.92205397094929,-14.736373528147062,7.048502538272992,0.0
774875821,792602650,VISam,0.5,6.4101617972974205,3.6335920418219323,39.4081412,11.06094377,41.41016179729741,3.6335920418219323,7.6924404558028785,1.254920078218631e-08
774875821,792602654,VISp,0.5,4.667154533806429,5.488435122644679,38.64665535,5.955944455,30.250308801634826,7.274912155017725,8.499312393007676,0.1330707015860888
774875821,792602656,VISl,0.5,4.586199855953412,3.788084613382141,45.140278415,9.2372200195,36.70916562050331,2.2824500205590774,10.929432221835423,0.08045733055768878
774875821,792602658,VISal,0.5,4.004344241178032,1.5146370217059901,69.27696664999999,17.433437435000002,47.00705726197517,-3.4853629782940097,30.553969871066933,0.062486605321936395
774875821,792602660,VISrl,0.5,6.474589759574006,5.4509112265513835,32.3924021,-19.1072245,33.403596776893835,-14.46751106060956,4.748626693501891,0.08039756038522228
774875821,792602650,VISam,0.75,9.29232149224396,8.892918764203412,39.4081412,11.06094377,44.29232149224396,8.892918764203412,5.3437392856410515,0.18219252762650795
774875821,792602654,VISp,0.75,9.476097010181729,9.333561210785376,38.64665535,5.955944455,33.64949844048634,7.0251583359330025,5.110263740892436,0.18646435543538828
774875821,792602656,VISl,0.75,7.890464643359843,7.088743689447257,45.140278415,9.2372200195,39.2516042993595,3.561911032525196,8.178362607383669,1.1957614652911976e-06
774875821,792602658,VISal,0.75,9.28963480366904,4.680463591840359,69.27696664999999,17.433437435000002,54.229798409443816,2.1509634308891514,21.446941127954037,0.11601252123909944
774875821,792602660,VISrl,0.75,10.285492830117821,8.93436393752288,32.3924021,-19.1072245,35.28549283011782,-11.06563606247712,8.546175669338616,0.0
774875821,792602650,VISam,1.0,12.647633176829885,10.09658223725,39.4081412,11.06094377,47.647633176829885,10.09658223725,8.295735121259112,0.21148161519961636
774875821,792602654,VISp,1.0,12.78434793897855,12.39048373687068,38.64665535,5.955944455,36.11580220370919,10.119245842753472,4.87219622894646,0.15712612233442455
774875821,792602656,VISl,1.0,13.333739840289358,10.640154168227053,45.140278415,9.2372200195,45.58412329765318,5.640154168227053,3.6243455986221007,0.06507886642086783
774875821,792602658,VISal,1.0,8.36616801828053,4.3689747158781085,69.27696664999999,17.433437435000002,52.62611638166257,-0.3575557765184971,24.36740146406444,0.09037935908177985
774875821,792602660,VISrl,1.0,13.92108626072581,11.790600642915965,32.3924021,-19.1072245,38.92108626072581,-7.811507591544565,13.046721325546818,0.10501493543901369
778240327,792607545,VISam,0.0,0.0,0.0,27.3792129,17.96294729,40.164484605294845,-6.473963440735588,27.579444857359857,0.5867394344882215
778240327,792607549,VISp,0.0,0.0,0.0,35.0535221,0.5184378899999995,38.70531154724193,-0.7276754199175456,3.8585443561194346,0.46859847935891025
778240327,792607553,VISl,0.0,-0.0,0.0,43.00186763,-4.902477899999999,36.350875395920255,-5.0,6.651707168673128,0.0810945563773647
778240327,792607557,VISal,0.0,-0.0,0.0,65.34669009999999,8.099932899999999,40.58350708009791,-5.0,28.014701056082483,0.1760722753923929
778240327,792607559,VISrl,0.0,0.0,0.0,21.14091075,-16.0063823,36.13413231964842,-19.04483702109982,15.298003141872618,0.5520680420920057
778240327,792607545,VISam,0.25,1.443732152744062,0.06827785269621445,27.3792129,17.96294729,48.04811865270122,-14.931722147303786,38.84923348540526,0.2909622582840875
778240327,792607549,VISp,0.25,0.484251020495742,2.1115232795040457,35.0535221,0.5184378899999995,40.48425102049574,0.7156155204745684,5.434307281141579,0.6087737235245363
778240327,792607553,VISl,0.25,-0.5279303592644644,1.7890744526599074,43.00186763,-4.902477899999999,35.66682276995426,-3.210925547340093,7.527564842674735,0.23029037233085958
778240327,792607557,VISal,0.25,-0.4546968780797225,1.2130417342432394,65.34669009999999,8.099932899999999,39.54208287537429,-3.786958265756761,28.410841867212433,0.06300411936416594
778240327,792607559,VISrl,0.25,1.0697220892000168,1.0246818869343821,21.14091075,-16.0063823,35.89314049682551,-19.33623731031771,15.12336658594446,0.2737547236609402
778240327,792607545,VISam,0.5,4.319992630532452,1.6438660772495073,27.3792129,17.96294729,47.39371581733501,-10.833231715007328,35.06850798531977,0.5696411439674433
778240327,792607549,VISp,0.5,1.758192501480309,5.124311582054434,35.0535221,0.5184378899999995,38.588092822448885,1.9698054504250262,3.8209498802584307,0.566528459463139
778240327,792607553,VISl,0.5,0.7180207256273166,4.729814882815614,43.00186763,-4.902477899999999,41.74485767442442,-0.2701851171843863,4.799813585353261,0.04188052500129316
778240327,792607557,VISal,0.5,-0.157350774276936,2.998123981219438,65.34669009999999,8.099932899999999,39.31655247664016,-2.001876018780562,27.921579613671703,0.02269762226346828
778240327,792607559,VISrl,0.5,1.8473240285825074,3.3522870106877423,21.14091075,-16.0063823,31.847324028582506,-17.92140551395779,10.87633206562787,0.5714679143889149
778240327,792607545,VISam,0.75,9.743596810065847,1.7876647939698944,27.3792129,17.96294729,55.58264285962851,-18.593103611171767,46.171184942307164,0.5449571212954635
778240327,792607549,VISp,0.75,3.4817445711033836,7.286130257020002,35.0535221,0.5184378899999995,45.58981020738091,2.592464199776007,10.738479976951085,0.6174129460019884
778240327,792607553,VISl,0.75,3.2107005472255676,7.9220905562920745,43.00186763,-4.902477899999999,42.60724273854048,2.9220905562920745,7.834513407491263,0.0
778240327,792607557,VISal,0.75,0.6672476987267788,5.96724244500922,65.34669009999999,8.099932899999999,38.45120418430851,0.9672424450092203,27.825212232216224,0.024044936682251716
778240327,792607559,VISrl,0.75,4.053940647405884,5.765162890283337,21.14091075,-16.0063823,30.738396815458547,-17.73255276331642,9.751482105049314,0.5269023478574291
778240327,792607545,VISam,1.0,9.479750121335556,4.773355297044874,27.3792129,17.96294729,54.14889383192427,-7.809885449714193,37.159853667988436,0.5396914337291491
778240327,792607549,VISp,1.0,6.025228792312161,10.908317775939413,35.0535221,0.5184378899999995,41.72447859576923,5.367625544977955,8.247198401980896,0.41500647673518093
778240327,792607553,VISl,1.0,4.253599293890353,10.457030959625826,43.00186763,-4.902477899999999,44.25359929389035,5.4570309596258255,10.434857736023604,0.055665890855067346
778240327,792607557,VISal,1.0,-0.5602468362411912,6.352909532969683,65.34669009999999,8.099932899999999,38.813104925447035,1.3529095329696839,27.377974112970985,0.021195225341436696
778240327,792607559,VISrl,1.0,4.066962452339688,9.576872695736634,21.14091075,-16.0063823,26.513619276035985,-13.201560626468948,6.0607773037828485,0.4010140384605126
781842082,792586876,VISam,0.0,0.0,-0.0,35.854909899999996,4.3004224650000005,37.8222153420928,0.0,4.729051076057926,0.10254262831047287
781842082,792586881,VISp,0.0,0.0,0.0,51.13510262,2.72769025,50.000352263822045,7.822238887184751,5.219395002055985,0.0848914953872313
781842082,792586883,VISal,0.0,0.0,0.0,40.02571088,-17.3067146,35.38051027913611,-2.7084231799444884,15.31953005177158,2.131627982139994e-14
781842082,792586887,VISal,0.0,-0.0,-0.0,80.92349055,6.23468123,48.70227015118314,-3.0551319093315525,33.533679669144995,0.004322991988530589
781842082,792586891,VISrl,0.0,0.0,0.0,27.31953,-19.071742649999997,25.652949735419455,-21.24916301821156,2.7420155430252295,0.05168691405417292
781842082,792586876,VISam,0.25,0.7402263363517099,-0.15147303956056574,35.854909899999996,4.3004224650000005,41.08275743534551,-1.2064832817333782,7.593181201329474,0.015652202374912605
781842082,792586881,VISp,0.25,0.7144840710127074,0.7697122760516493,51.13510262,2.72769025,53.696551240929715,10.457650692892106,8.143298317410425,0.023516429094126014
