ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
950937177,0.013400412,120,0.5,,700,21.429,,493.01,4.7776396,2018-10-26T19:47:04Z,,850186054,769322714,742951821,VISpm,533,27.143,1.1308307,4.2864686,,1.8124731,1.2714286,2.6095238,2.8909219,1.8670211,2.0528679,,1.5986673,1.7068084,3.6984854,1.4461084,0.16305751,0.094197355,0.070510048,wt/wt,True,481.82728,-0.091915254,0.75833236,58.27702,,1249.9967,0.079385305,,0.0022197558,0.061099491,0.1624061,0.07337827,261,19,0.34577401,probeB,0.906,0.004833202,,False,0.179,3a,,,4999,False,180,False,False,90,False,0.5,False,0.16,,,2,False,0.99,11,2620,2019-10-03T00:00:00Z,good,0.75735294,,0.87263682,0.5210643,,0.75,0.0006072217,,0.031575604,0.098949716,,0.10894958,29999.92,brain_observatory_1.1,M,0.044431321,2.0632141,723627604,0.062248996,,0.1595,0.1615,0.0085,0.1155,0.46627781,69.35799,0.27470687,0.13735343,-0.051738996,0.30817686,130,0.20603015,-4.9218314,4380.5558,0.11,0,0,,,,,,,,,HVA,False,descriptive
950937254,,120,0.5,,1100,50.909,,683.42,,2018-10-26T19:47:04Z,,850186082,769322714,742951821,VISpm,533,-13.636,0.22378198,2.3648663,,0.94030303,1.5882645,0.56369637,1.0907369,8.4363838,11.473186,,4.2364682,6.3362156,12.673316,6.7342957,0.025428959,0.093141836,0.11287777,wt/wt,True,37.418584,0.26428814,0.18961967,,,1249.9967,0.04462777,,0.022604615,0.023530366,0.11264267,0.034681332,275,30.84,0.69961557,probeB,,0,,True,0,3a,,,5017,False,0,False,False,150,False,0,False,0.04,,,15,False,0.99,27,2760,2019-10-03T00:00:00Z,good,0.1888412,,-0.83908046,-0.58958959,,,0.203637,,0.0024401022,0.0025919028,,,29999.92,brain_observatory_1.1,M,0.095428776,2.2841537,723627604,0.11780455,,0.1355,0.0745,0.0655,0.0125,4.1460658,64.34142,0.45326633,0.16482412,-0.016006931,0.26720064,60,-0.34338358,-0.68676717,60.59116,0.115,0,0,VISpm,7.4295182e+08,999.99998,6320.6657,158,1.0000004,0,716,HVA,True,evaluation
950937268,0.013188094,120,0.031064972,,400,12.5,,144.74,4.5020062,2018-10-26T19:47:04Z,,850186084,769322714,742951821,VISpm,533,20,0.46201468,2.8866369,,2.9666667,1.8855034,2.7537415,2.8497427,4.9033908,7.1164675,,1.9184007,4.6267204,6.2631926,7.5209627,0.018809226,0.23286644,0.50193614,wt/wt,True,1188.2939,0.77044068,0.25106238,106.86217,,1249.9967,0.21322952,,0.024390244,0.53341346,0.11878739,0.49233889,276,14.76,1.6373302,probeB,0.97133333,0.009483667,,False,0.672,3a,,,4992,False,315,False,False,0,False,0.25,False,0.08,,,1,False,0.99,43,2780,2019-10-03T00:00:00Z,good,,,0.66326531,0.2265943,0.8,0.44300823,,,0.079714785,0.1772015,0.00090175516,0.14243536,29999.92,brain_observatory_1.1,M,0.14068348,1.9920203,723627604,0.080321285,,0.1935,0.1415,0.1145,0.1055,0.3220025,64.88079,0.81038526,0.21976549,-0.011031969,0.16926941,50,1.0301508,-0.34338358,108.53703,0.127,0,0,,,,,,,,,HVA,False,descriptive
950937291,0.011585446,120,0.48960264,,800,18.75,,368.33,3.414756,2018-10-26T19:47:04Z,,850186090,769322714,742951821,VISpm,533,11.25,1.1280526,3.8752688,,0.95188406,1.2193103,1.9980535,1.4015152,3.7053058,1.5583158,,2.1315563,1.7115104,23.590043,1.2829133,0.1502891,0.092380205,0.21166778,wt/wt,True,212.2696,0.5189322,1.7225934,63.926409,,1249.9967,0.1172694,,0.04400978,0.093480956,0.034815877,0.19972809,279,18.02,1.1605498,probeB,0.98266667,0.0090197639,,False,0,3a,,,4991,False,135,False,False,0,False,0.25,False,0.16,,,1,False,0.99,27,2800,2019-10-03T00:00:00Z,good,0.68421053,,0.43283582,0.54942234,0.43452381,0.57142857,0.013474197,,0.23786608,0.019255562,0.17538982,0.016587698,29999.92,brain_observatory_1.1,M,0.019255669,0.66418868,723627604,0.061579652,,0.0935,0.1135,0.0275,0.0835,0.25453154,79.124565,0.7279732,0.17855946,-0.0076654135,0.066752366,30,,0,91.739214,0.099,0,0,,,,,,,,,HVA,False,descriptive
950937314,0.00025623071,120,0.011169929,,800,25,,209.44,6.4389402,2018-10-26T19:47:04Z,,850186094,769322714,742951821,VISpm,533,45,1.1724243,2.6444444,,1.1757576,1.1238298,2.4484848,0.95,1.3477667,0.848787,,2.5045787,1.914366,0.74452167,2.2147906,0.14368035,0.16493028,0.1128451,wt/wt,True,129.61491,0.24155932,0.21719698,86.797977,,1249.9967,0.29214972,,0.056313242,0.075313325,0.33730406,0.15833246,281,12.66,0.5182003,probeB,0.98183089,0.00017501488,,False,0.004,3a,,,4992,False,0,False,False,0,False,0,False,0.08,,,1,False,0.99,11,2820,2019-10-03T00:00:00Z,good,,,-1,-1,,,,,1.2874831e-09,2.5756803e-08,,,29999.92,brain_observatory_1.1,M,0.062580197,3.2034104,723627604,0.072289157,,0.0745,0.1355,0.0125,0.0995,0.50068772,92.40894,0.6318258,0.15108878,-0.061111341,0.28268958,60,2.4036851,0,74.151409,0.083,0,0,VISpm,7.4295182e+08,67.527218,20.961654,98,6.6792195,5.8990825,93,HVA,True,evaluation
950937329,0.00025515895,120,0.5,,400,57.5,,178.18,5.1977044,2018-10-26T19:47:04Z,,850186102,769322714,742951821,VISpm,533,0,0.46631465,2.5552239,,0.68869565,1.3133333,0.36140351,1.1982097,3.9524595,4.1073243,,3.2772679,3.6883452,6.3443334,3.7934534,0.040100825,0.037280442,0.044320853,wt/wt,True,121.49164,0.19842373,0.025255058,98.221454,,1249.9967,0.033201883,,0.029308324,0.032898633,0.040399857,0.024654658,285,9.58,0.52518137,probeB,0.99733333,0.0013316687,,True,0.083,3a,,,5010,False,270,False,False,90,False,0.75,False,0.04,,,1,False,0.99,11,2860,2019-10-03T00:00:00Z,good,0.25619835,,-0.20238095,0.22435897,,0.27906977,0.31892193,,0.49662397,0.37000697,,0.63549763,29999.92,brain_observatory_1.1,M,0.11367242,2.3872255,723627604,0.13855422,,0.0225,0.0665,0.1575,0.0405,0.67604352,63.503115,0.39832496,0.28844221,-0.052199353,0.23408998,60,0.068676717,-1.3735343,118.12259,0.094,0,0,,,,,,,,,HVA,False,descriptive
950937344,0.00014786564,120,0.0032623593,,400,45,,151.83,7.0872336,2018-10-26T19:47:04Z,,850186110,769322714,742951821,VISpm,533,45,0.73010233,31.121491,,5.174359,7.7880992,2.0666667,9.567733,5.8775849,5.8806166,,5.8351355,11.108697,1.5197453,7.6541832,0.078104343,0.094020134,0.024665341,wt/wt,True,48.95094,0.1569661,0.031977421,112.20183,,1249.9967,0.11072584,,0.06772491,0.042063787,0.34744792,0.054067359,289,9.78,0.98930277,probeB,0.998,0.00082101806,,False,0,3a,,,4935,False,315,False,False,30,False,0.25,False,0.02,,,15,False,0.99,11,2900,2019-10-03T00:00:00Z,good,0.85185185,,0.85548173,0.86269028,,0.89207317,0.044858213,,8.5489471e-08,1.3447434e-06,,0.001196101,29999.92,brain_observatory_1.1,M,0.14651265,3.6205271,723627604,0.17402945,,0.0695,0.1255,0.1955,0.0885,0.53746613,115.11903,0.26097152,0.16482412,-0.097460841,0.50920456,30,0,1.3735343,453.52391,0.093,0,0,VISpm,7.4295182e+08,1000,2924.4761,235,36.166669,29.234106,282,HVA,True,evaluation
950937358,0.017370202,120,0.5,,500,38,,342.26,4.0899997,2018-10-26T19:47:04Z,,850186116,769322714,742951821,VISpm,533,44,0.80598028,11.681159,,1.8233333,2.7277419,6.2384977,5.2034783,3.2437347,2.4012783,,1.3855116,2.8587866,7.0044248,3.8154348,0.12242296,0.08755183,0.07621009,wt/wt,True,259.35719,0.21730508,3.7346674,58.394156,,1249.9967,0.064439256,,0.1011236,0.057905263,0.15509554,0.076303303,292,24.21,0.35643999,probeB,0.94866667,0.0031042129,,False,0.405,3a,,,4981,False,45,False,False,0,False,0.25,False,0.08,,,4,False,0.99,43,2940,2019-10-03T00:00:00Z,good,-0.38095238,,0.35522388,-0.4375,,-0.47191011,0.33639442,,0.45519907,0.27056019,,0.27945464,29999.92,brain_observatory_1.1,M,0.081470231,1.5074003,723627604,0.064257028,,0.0475,0.0155,0.0955,0.1575,0.61986138,50.771955,0.28844221,0.20603015,-0.047681542,0.22511914,110,-0.26980139,-0.4120603,3354.5527,0.106,0,0,,,,,,,,,HVA,False,descriptive
950937375,6.4501487e-05,120,0.23034805,,400,25,,182.75,5.3106292,2018-10-26T19:47:04Z,,850186120,769322714,742951821,VISpm,533,45,0.57845847,1.1072464,,1.1046995,0.86059701,0.8969697,0.9689441,4.9610741,1.8998426,,2.3180675,10.048071,2.429838,9.727094,0.015831227,0.17273685,0.061806471,wt/wt,True,3926.9252,0.1920678,0.11862153,108.54527,,1249.9967,0.12330167,,0.27859904,0.044973261,0.15708068,0.019348403,294,12.83,0.024308495,probeB,0.99266667,0.0018916029,,False,0.114,3a,,,4952,False,270,False,False,0,False,0.5,False,0.16,,,15,False,0.99,59,2960,2019-10-03T00:00:00Z,good,-0.10638298,,0.3452381,-0.0051813472,,0.29382716,0.69680785,,0.11589582,0.94034549,,0.22598469,29999.92,brain_observatory_1.1,M,0.14610803,2.2776544,723627604,0.080321285,,0.1145,0.1465,0.0085,0.1415,0.33500261,51.90939,0.71423786,0.19229481,-0.0116366,0.15201888,80,1.5795645,0.4120603,578.26271,0.11,0,0,,,,,,,,,HVA,False,descriptive
950937396,0.0048411708,120,0.0065286585,,100,20,,149.48,5.4696237,2018-10-26T19:47:04Z,,850186124,769322714,742951821,VISpm,533,50,1.4065786,7.0396396,,2.4,2.5735484,4.454902,5.3408696,1.4512386,1.2321443,,2.1049119,1.1848918,1.3530777,1.6792443,0.11329184,0.17493369,0.22046617,wt/wt,True,1534.3618,0.19533898,0.11239754,56.650972,,1249.9967,0.11310501,,0.038038353,0.12437752,0.30185766,0.10030858,296,11.95,1.0011597,probeB,0.96145833,0.00041322314,,False,0.089,3a,,,5025,False,270,False,False,0,False,0.75,False,0.32,,,2,False,0.99,43,2980,2019-10-03T00:00:00Z,good,-0.72535211,,-1,0.44186047,-0.13333333,-0.46666667,0.051451069,,4.8077134e-05,0.4246888,0.91008163,0.53941781,29999.92,brain_observatory_1.1,M,0.21119365,2.6595371,723627604,0.088353414,,0.0065,0.0295,0.0125,0.0405,0.38603413,79.612065,0.61809045,0.19229481,-0.034976913,0.24343478,60,0.27470687,-2.0603015,2409.4839,0.106,0,0,,,,,,,,,HVA,False,descriptive
