unit_id,autocorr_tau,err_ac,spike_count_ac
1000000,45.5966742755024,41.73902107753777,33.0
1000001,13.448908532332245,3.7850417380199954,42.0
1000002,50.562442650414404,13.09038871100132,128.0
1000003,999.9999999999999,2292.44204293675,452.0
1000004,110.91343306848475,166.20815725845912,46.0
1000005,198.48538722250288,211.66692139538964,48.0
1000006,65.25613382500681,15.26822715672406,199.0
1000007,431.2013349211609,1297.8529355630294,39.0
1000008,999.9999999999999,1549.721648193307,1028.0
1000009,999.9999999999999,1156.9269157318777,1432.0
1000010,999.9999999999999,1587.33318212243,509.0
1000011,43.52631775234407,12.763936731506707,65.0
1000012,925.1563886861137,1128.223243518914,613.0
1000013,59.65622019948973,95.24961035257746,24.0
1000014,1.0000000813365035,2566.659914392242,8.0
1000015,999.9999999999999,2493.0548258643225,405.0
1000016,261.1099696319829,124.7253130034842,958.0
1000017,999.9999999999999,1849.1500349649175,1043.0
1000018,4.823993846684683,6.380795549699064,1.0
1000019,1.000000562389167,2532262.8854078352,3.0
1000020,999.9999999911062,7556.8064901129,44.0
1000021,999.9999041321095,5659.224186170157,44.0
1000022,13.652528318635092,20.77359064654912,59.0
1000023,6.9224634990217115,3.6512731196058343,8.0
1000024,999.9999997915249,5314.447852317413,56.0
1000025,92.74572058074273,62.03496479907784,90.0
1000026,115.67547420905467,153.31333138641298,46.0
1000027,999.9999999994869,6773.051728649933,133.0
1000028,79.078520423091,18.92444246176798,278.0
1000029,446.4998965571042,145.85550136702176,905.0
1000030,999.9999999999999,3146.527347428544,319.0
1000031,999.9999999999999,2631.5490495935755,1479.0
1000032,121.2183191852342,130.2357249324855,97.0
1000033,999.9999999999992,2186.2288287142674,654.0
1000034,30.602668885149146,36.71310892974392,9.0
1000035,1.000000015762152,0.0,15.0
1000036,999.9999999999989,9669.727212729576,35.0
1000037,999.9999999999999,27887.810859319194,29.0
1000038,999.9999999999999,2091.8331847958575,381.0
1000039,999.9999999792224,5623.965128328597,185.0
1000040,614.2669464238876,360.6367134860116,729.0
1000041,999.9999999999992,1257.781655825303,1086.0
1000042,999.9999999999999,1684.3303709709699,1103.0
1000043,999.9999999999999,1234.058662886451,820.0
1000044,999.9999999999999,2017.0202676605609,1369.0
1000045,4.823993861871321,6.380795548758156,0.0
1000046,1.0000001659177233,2725.4976832437887,5.0
1000047,13.160401296800089,5.798300546765837,27.0
1000048,999.999999400771,13927.0272684129,51.0
1000049,999.9999999999984,46513.929372918385,43.0
1000050,999.9999999999999,16300.21477328057,61.0
1000051,75.65593342355416,98.49551409730753,68.0
1000052,67.95152111169908,17.560001158514247,112.0
1000053,999.9999999999999,1794.5247356824743,705.0
1000054,109.4191693446494,41.486654865949646,189.0
1000055,999.9999999999143,2782.0830304855394,339.0
1000056,999.9999999999999,1750.487623915826,345.0
1000057,999.9999999999985,1201.4822406873545,584.0
1000058,104.12117526578525,35.941757269366704,383.0
1000059,999.9999999999999,521.7299165172878,2079.0
1000060,999.9999999999999,5751.985484943716,91.0
1000061,7.310938739145299,23.02583236119884,12.0
1000062,356.9916535891343,169.19963703377795,400.0
1000063,999.9998722146687,4279.948162468535,82.0
1000064,49.86923206432915,26.97716666367858,67.0
1000065,999.9999999995295,58818.07819622624,5.0
1000066,120.00227929439741,93.35470871769026,61.0
1000067,4.8239938644395535,6.3807955721972025,2.0
1000068,8.383739923185544,4.588819259621347,36.0
1000069,999.9999999999999,5408.240112706185,153.0
1000070,999.9999999997837,8818.393069139798,46.0
1000071,163.95445155494315,52.925643897702834,598.0
1000072,999.9999972166844,6187.803876393126,74.0
1000073,999.9999999999999,1448.0777352263856,1345.0
1000074,999.9999999999999,1631.5502650277135,811.0
1000075,1.0000000015912887,5780.308044592599,6.0
1000076,1.0000000473605548,2992.2949460650425,8.0
1000077,999.9999995513599,3416.9492012007277,169.0
1000078,999.9999999999999,2236.938642407819,365.0
1000079,118.02597636196535,97.46888679924982,124.0
1000080,999.9999999976551,25118.036340097668,27.0
1000081,999.999998714406,13936.126444250693,49.0
1000082,4.823993861871321,6.380795548758156,0.0
1000083,10.72787096564363,12.656839610901788,17.0
1000084,999.9988718680349,8832.094160296008,69.0
1000085,999.9999983555582,48005.07797759801,13.0
1000086,4.6438113243959585,36.47826428229485,22.0
1000087,999.9999999999993,5089.386704271119,138.0
1000088,135.9577808796181,255.36804639782005,43.0
1000089,999.9999999999999,1287.0902879467033,1247.0
1000090,999.9999999999998,1375.1065479947074,607.0
1000091,128.29795347393693,41.348798949734885,295.0
1000092,1.000070515383457,239857.49811077592,3.0
1000093,22.27166621296497,19.67555698090079,19.0
1000094,4.823993848881262,6.38079554735691,1.0
1000095,41.12916912176168,76.644010958221,4.0
1000096,169.84517655750614,303.65849052168005,47.0
1000097,131.7327943029602,134.770434811035,39.0
1000098,104.8832485224265,141.83421060351492,44.0
1000099,999.9999999999985,1391.2941670807597,357.0
1000100,382.100506633747,201.6019252732255,666.0
1000101,397.5939258016277,218.8584154834244,808.0
1000102,999.9999999999999,2534.645851475941,1029.0
1000103,191.48260990506773,91.66582352120662,285.0
1000104,5.070945725110066,4.323946931173341,26.0
1000105,179.3991058338937,593.4759921439983,28.0
1000106,627.0836380268064,3672.5696621793936,41.0
1000107,158.74111447500607,232.8060976511087,54.0
1000108,166.10731234016515,39.518134110810855,652.0
1000109,999.9999999999999,800.5745108899364,741.0
1000110,240.3456828654808,195.4855526072784,261.0
1000111,70.39475717274698,40.10889338118991,34.0
1000112,999.9999103123769,7987.75965583555,31.0
1000113,272.06391461988846,546.9434515344253,80.0
1000114,129.83607146664363,94.59478805635845,62.0
1000115,999.9999999999999,10087.195160607995,41.0
1000116,92.24585052764353,177.0854697330845,22.0
1000117,999.9999999999999,1436.3030454668474,1336.0
1000118,280.2095634584911,95.68568273244009,758.0
1000119,163.11761597716733,143.54036120365353,132.0
1000120,186.39099710995913,111.34097520917508,201.0
1000121,6.978442847103706,5.861065157292526,8.0
1000122,50.449351995323404,31.300416752051166,31.0
1000123,1.0000000083028247,86807429.36261597,7.0
1000124,999.9999999999991,7277.611865912246,48.0
1000125,44.74517188538191,28.665784309991903,34.0
1000126,1.0000004466735772,2565148.2095829025,4.0
1000127,82.28348142703838,64.24100214588948,98.0
1000128,309.7591480068776,183.28124213934208,298.0
1000129,999.9999999999768,11815.57337376045,42.0
1000130,999.9999999999989,1830.3773561688724,566.0
1000131,999.9999999999999,1244.6678423660544,578.0
1000132,87.53402504762664,41.845742111344926,144.0
1000133,154.10859775593076,66.79366121414841,569.0
1000134,760.0970659955015,8169.120178076701,36.0
1000135,999.9993375557445,8685.856189698927,27.0
1000136,10.661859867659967,10.353168011820388,13.0
1000137,1.0000014639558268,6052890.382950612,8.0
1000138,177.96588080614293,195.6054081503952,70.0
1000139,4.823993853060353,6.380795577574861,2.0
1000140,39.93543309057249,13.04961532745519,54.0
1000141,999.9999999999999,2311.069937053519,954.0
1000142,231.06475407728757,202.975802375733,181.0
1000143,999.9999999999876,20119.617070169803,22.0
1000144,999.9999999999999,1317.0926682007585,913.0
1000145,187.3311767406855,166.14101469221805,335.0
1000146,184.87042603381596,49.85061017613795,204.0
1000147,999.9996530904715,32161.771340439278,42.0
1000148,123.61708678545654,100.25695388218435,91.0
1000149,85.07012349224706,315.0855624409033,35.0
1000150,67.31844575400821,22.589554246416284,51.0
1000151,1.0000000002639566,82889000.4964125,10.0
1000152,999.9999999999999,9547.597679276441,58.0
1000153,143.24152610732432,91.85219423293688,142.0
1000154,78.50632776745077,23.12422999921038,42.0
1000155,999.9999999999999,1437.388929008119,369.0
1000156,389.83738097429733,281.2974156037206,711.0
1000157,478.178630862391,287.53660652900317,544.0
1000158,478.1826637708459,177.73030418607505,1178.0
1000159,999.9999999999999,1111.5898310437606,3094.0
1000160,278.4684510401511,210.32254264936387,314.0
1000161,4.823993861871321,6.380795548758156,0.0
1000162,67.13646365335518,46.33728065950866,45.0
1000163,88.67276464549019,42.39600011308252,79.0
1000164,389.33475144610856,815.6207532942151,119.0
1000165,53.00434833331185,21.282924559487604,78.0
1000166,20.32033950227552,11.412006814735525,64.0
1000167,999.9999999999999,12938.866676121148,45.0
1000168,999.9999999999999,893.3558559013715,1241.0
1000169,999.9999102261123,1623.718506426118,372.0
1000170,461.81384710534724,216.5048563103368,1023.0
1000171,103.96011919216399,61.347007684220934,115.0
1000172,999.9999991055145,84160.07876487395,18.0
1000173,46.274430654229846,53.506653734738585,13.0
1000174,999.9999999999999,2840.6648865146603,822.0
1000175,4.823993861871321,6.380795548758156,0.0
1000176,73.33775110724385,55.904557325600905,30.0
1000177,21.38985260630154,21.240238703358248,27.0
1000178,999.9999999999999,2727.8252945636195,205.0
1000179,999.9999999999592,9634.5785805902,54.0
1000180,205.69817169393028,395.88618015438595,92.0
1000181,109.58981372655873,19.073741004261535,502.0
1000182,999.9999999999999,762.382187753249,1298.0
1000183,87.18303965668869,279.76750636584364,26.0
1000184,999.9957046389356,26929.05624527221,13.0
1000185,207.9327707261003,84.61392061618426,315.0
1000186,240.37844690587184,227.84151604208745,144.0
1000187,4.823993861871321,6.380795548758156,0.0
1000188,4.823993861871321,6.380795548758156,0.0
1000189,127.47250799675716,101.17051517330185,167.0
1000190,4.823993861871321,6.380795548758156,0.0
1000191,999.9999999989061,70587.49747218235,16.0
1000192,222.37426850602418,509.35574611597843,19.0
1000193,999.9999999994311,21987.2950073418,27.0
1000194,74.6426501185222,145.45220453381646,8.0
1000195,1.0000000100999837,3612.8694407284556,13.0
1000196,4.823993861871321,6.380795548758156,0.0
1000197,1.0000000814093957,12932.093924220115,13.0
1000198,40.073254705722384,14.151037558210694,66.0
1000199,999.9999999999999,975.8586195587213,477.0
1000200,999.9999999999999,931.9827862918025,2022.0
1000201,999.9999999999999,2547.5063719728423,238.0
1000202,43.50955901056307,10.108744478961144,64.0
1000203,999.9999999999999,1162.3511419463898,751.0
1000204,999.9999999999936,491.864996235801,1857.0
1000205,299.0425657259511,275.849213457402,236.0
1000206,4.8239938490326395,6.380795635613743,1.0
1000207,999.9999999999999,3543.743443915554,207.0
1000208,999.9999999999906,14020.54456722857,45.0
1000209,71.48972195870847,43.29307703062252,179.0
1000210,999.9999999999999,1428.4039125409138,775.0
1000211,764.2777630095275,679.2548432087287,583.0
1000212,999.9999999999999,2173.6442295820652,1184.0
1000213,999.9999999999999,3119.611814719215,473.0
1000214,999.9999988817481,14215.615730089998,18.0
1000215,4.823993861871321,6.380795548758156,0.0
1000216,999.9999999990371,47598.51896346527,43.0
1000217,114.53109853261614,101.57451581616962,122.0
1000218,177.1116982965729,30.09249659589996,549.0
1000219,999.9999999999999,1985.55304379115,540.0
1000220,998.8558791357278,58094.359086960234,33.0
1000221,999.9788153239562,22915.08848553916,19.0
1000222,308.2371440038399,95.76444069661449,459.0
1000223,999.9999999999999,1001.9186712064626,899.0
1000224,4.823993861871321,6.380795548758156,0.0
1000225,4.823993861871321,6.380795548758156,0.0
1000226,999.9999999999299,14938.499088424236,28.0
1000227,999.99999999973,50428.35921204498,6.0
1000228,152.69651084086777,376.16564971546524,29.0
1000229,999.9999999959638,3085.2027033207255,167.0
1000230,999.9999999999999,990.8134218536377,884.0
1000231,999.999999999989,1526.4232545724626,1421.0
1000232,999.9999999999999,861.1836592777379,1655.0
1000233,999.9999999999999,487.8476220262271,4739.0
1000234,17.535995549368817,18.099055049889483,50.0
1000235,111.09835049297243,42.80411391673955,206.0
1000236,4.82399385106739,6.380795661568229,1.0
1000237,1.0000259577121728,1831099.233055302,4.0
1000238,1.0000002566235973,4024.3990220940555,10.0
1000239,108.01812011537156,188.57687714359395,24.0
1000240,999.9999999999999,502.2302560040207,1620.0
1000241,232.51291382536445,186.7970216169141,370.0
1000242,999.9999999999999,1321.2133436904342,1080.0
1000243,579.6928963814586,2433.3298695850303,59.0
1000244,1.000000000000291,6188.336006421114,11.0
1000245,96.53066049739108,48.00263356528529,75.0
1000246,4.8239938583286275,6.380795515577531,2.0
1000247,4.823993861871321,6.380795548758156,0.0
1000248,999.9999987331589,1833.8277651683343,401.0
1000249,624.8802452497341,727.0646211803827,1221.0
1000250,228.0258442587369,838.3829325863344,42.0
1000251,999.9999999999998,3082.8055209659133,504.0
1000252,423.5769396312846,600.5551633740785,122.0
1000253,999.9999999999106,2076.7879678606996,366.0
1000254,293.76295701802843,152.92842285087067,1006.0
1000255,168.96466432722795,44.79419378789874,240.0
1000256,999.9999999999999,466.094152694228,1677.0
1000257,109.1488188047244,145.25046262552087,51.0
1000258,541.4938117932774,898.943118835507,366.0
1000259,999.9999999999999,1705.0045139449046,678.0
1000260,502.49920905658695,877.4858441065268,418.0
1000261,204.62040971541754,217.10259070096393,130.0
1000262,481.3669648125558,185.20706499027486,1647.0
1000263,999.9999999999679,2734.9717520709937,567.0
1000264,182.51644537169344,68.43381946589093,507.0
1000265,999.9999999999999,1548.6629257722627,780.0
1000266,999.9999999999999,1738.448113197495,666.0
1000267,452.43561593817776,232.2668149091658,680.0
1000268,999.9999999999999,1611.7917568573346,587.0
1000269,999.9999999999976,906.8842719657641,592.0
1000270,423.9783028179803,345.06002426878996,459.0
1000271,999.9999999999234,1396.5483590481497,428.0
1000272,999.9999999999995,3212.741956335743,362.0
1000273,173.78404449998558,69.01609992837001,283.0
1000274,85.615214269051,26.34452330711375,319.0
1000275,999.9999999992701,5661.051126988847,287.0
1000276,180.39269280198405,60.95820017961301,319.0
1000277,999.9999999999999,3339.8659797173636,283.0
1000278,458.94230927485074,983.5337155664065,239.0
1000279,218.11605588994917,170.14395271926819,221.0
1000280,999.9999999999999,1835.6773874126545,511.0
1000281,999.9999999999895,2964.243247513935,434.0
1000282,999.9999999999999,4760.345078561393,209.0
1000283,999.9999999999999,4068.180854377159,241.0
1000284,4.823993861871321,6.380795548758156,0.0
1000285,228.4309219503373,113.59414300716502,481.0
1000286,999.9999999999999,2489.06979509298,254.0
1000287,895.2975468514859,886.9007809012991,443.0
1000288,999.9999999953998,66002.47655609969,6.0
1000289,999.9999999992393,1835.9454229894343,400.0
1000290,999.9999999999999,1696.276786294804,456.0
1000291,999.9999999999999,1088.2674016304588,514.0
1000292,999.9999999999999,1664.150322417328,617.0
1000293,999.9999999999999,1613.8195770418424,665.0
1000294,999.9999999999951,3451.7925139029226,400.0
1000295,267.8069365027172,239.2946460382436,485.0
1000296,18.77683130548203,14.283748474520069,22.0
1000297,999.9999999999968,2118.2884621801895,355.0
1000298,4.823993861871321,6.380795548758156,0.0
1000299,4.823993861871321,6.380795548758156,0.0
1000300,974.8075290326484,2087.4376295473858,318.0
1000301,162.59689073512422,17.89415145595477,756.0
1000302,999.9999999999999,4381.126777820803,149.0
1000303,205.4349174298775,186.706559756543,142.0
1000304,999.9999999999999,2189.621831138624,608.0
1000305,999.9891567591895,29601.14617489811,28.0
1000306,127.09940287073427,198.4988129973362,20.0
1000307,189.9647803061859,477.10275202101604,18.0
1000308,32.03230713248764,9.063126095882671,10.0
1000309,999.999996055541,15254.773981377792,41.0
1000310,999.9999999999992,4335.001531790816,153.0
1000311,999.9999999999999,2216.330398301018,244.0
1000312,38.36879824287103,11.540557506325342,243.0
1000313,999.9999999999999,2103.072527709132,658.0
1000314,67.64364034413828,11.123228256068241,313.0
1000315,4.8058554888292875,4.382931049803695,29.0
1000316,4.461345250320091,19.250737931180733,13.0
1000317,62.8323997126086,19.61122999898075,86.0
1000318,999.9998690315047,5598.326648134508,81.0
1000319,9.456559884128247,15.88977874927478,13.0
1000320,258.45793443918933,3629.35678354581,3.0
1000321,1.0000005664007003,2565149.4654356637,3.0
1000322,126.58375869742015,435.36515246993974,24.0
1000323,1.0000000014882222,3550.5232289328583,8.0
1000324,209.71752522890787,118.33526557148537,211.0
1000325,1.0000218292503433,5767.2211983659645,30.0
1000326,1.0000005667315641,2565149.4728365694,3.0
1000327,4.823993857276551,6.380795598273094,1.0
1000328,999.9999999999999,3930.421727555258,161.0
1000329,133.3467930934359,43.41398581660248,265.0
1000330,999.9999985226043,35770.55325489769,15.0
1000331,279.4401286948784,686.0039975918962,138.0
1000332,999.9999999999953,21542.396182225177,38.0
1000333,243.320826453861,103.29421643685312,365.0
1000334,160.54401450106104,135.4404818646394,105.0
1000335,999.9999801469689,3365.8725839330677,124.0
