unit_id,cortical_depth,cortical_layer,ecephys_structure_acronym
1000122,384.77,,V1_site2_A
1000123,429.49,,V1_site2_A
1000124,395.59,,V1_site2_A
1000125,390.19,,V1_site2_A
1000126,425.98,,V1_site2_A
1000127,418.66,,V1_site2_A
1000128,376.75,,V1_site2_A
1000129,395.22,,V1_site2_A
1000130,360.63,,V1_site2_A
1000131,387.67,,V1_site2_A
1000132,376.16,,V1_site2_A
1000133,375.78,,V1_site2_A
1000134,414.01,,V1_site2_A
1000135,433.25,,V1_site2_A
1000136,396.32,,V1_site2_A
1000137,402.8,,V1_site2_A
1000138,394.67,,V1_site2_A
1000139,424.04,,V1_site2_A
1000140,401.64,,V1_site2_A
1000141,394.07,,V1_site2_A
1000142,430.49,,V1_site2_A
1000143,422.12,,V1_site2_A
1000144,429.82,,V1_site2_A
1000145,437.57,,V1_site2_A
1000146,407.87,,V1_site2_A
1000147,440.44,,V1_site2_A
1000148,433.71,,V1_site2_A
1000149,438.86,,V1_site2_A
1000150,424.68,,V1_site2_A
1000151,429.72,,V1_site2_A
1000152,455.02,,V1_site2_A
1000153,426.22,,V1_site2_A
1000154,428.42,,V1_site2_A
1000155,427.7,,V1_site2_A
1000156,472.32,,V1_site2_A
1000157,455.75,,V1_site2_A
1000158,462.77,,V1_site2_A
1000159,450.29,,V1_site2_A
1000160,662.92,,V1_site2_A
1000161,550.1,,V1_site2_A
1000162,481.9,,V1_site2_A
1000163,483.67,,V1_site2_A
1000164,503.96,,V1_site2_A
1000165,495.37,,V1_site2_A
1000166,489.68,,V1_site2_A
1000167,489.54,,V1_site2_A
1000168,515.16,,V1_site2_A
1000169,496.1,,V1_site2_A
1000170,498.31,,V1_site2_A
1000171,519.4,,V1_site2_A
1000172,534.22,,V1_site2_A
1000173,489.07,,V1_site2_A
1000174,533.97,,V1_site2_A
1000175,544.75,,V1_site2_A
1000176,541.08,,V1_site2_A
1000177,561.71,,V1_site2_A
1000178,518.73,,V1_site2_A
1000179,540.72,,V1_site2_A
1000180,562.4,,V1_site2_A
1000181,521.86,,V1_site2_A
1000182,551.04,,V1_site2_A
1000183,559.51,,V1_site2_A
1000184,602.07,,V1_site2_A
1000185,587.79,,V1_site2_A
1000186,543.51,,V1_site2_A
1000187,594.34,,V1_site2_A
1000188,549.62,,V1_site2_A
1000189,602.82,,V1_site2_A
1000190,549.38,,V1_site2_A
1000191,609.38,,V1_site2_A
1000192,566.13,,V1_site2_A
1000193,610.67,,V1_site2_A
1000194,557.27,,V1_site2_A
1000195,550.71,,V1_site2_A
1000196,594.51,,V1_site2_A
1000197,546.61,,V1_site2_A
1000198,592.83,,V1_site2_A
1000199,550.53,,V1_site2_A
1000200,599.63,,V1_site2_A
1000201,584.06,,V1_site2_A
1000202,580.12,,V1_site2_A
1000203,566.4,,V1_site2_A
1000204,590.86,,V1_site2_A
1000205,639.77,,V1_site2_A
1000206,595.59,,V1_site2_A
1000207,649.55,,V1_site2_A
1000208,617.27,,V1_site2_A
1000209,602.81,,V1_site2_A
1000210,633.78,,V1_site2_A
1000211,616.54,,V1_site2_A
1000212,626.61,,V1_site2_A
1000213,664.9,,V1_site2_A
1000214,672.15,,V1_site2_A
1000215,680.24,,V1_site2_A
1000216,632.15,,V1_site2_A
1000217,663.84,,V1_site2_A
1000218,660.26,,V1_site2_A
1000219,653.95,,V1_site2_A
1000220,665.19,,V1_site2_A
1000221,628.63,,V1_site2_A
1000222,676.34,,V1_site2_A
1000223,645.63,,V1_site2_A
1000224,720.14,,V1_site2_A
1000225,681.03,,V1_site2_A
1000226,686.67,,V1_site2_A
1000227,696.18,,V1_site2_A
1000228,696.96,,V1_site2_A
1000229,715.12,,V1_site2_A
1000230,694.88,,V1_site2_A
1000231,694.45,,V1_site2_A
1000232,750.45,,V1_site2_A
1000233,759.12,,V1_site2_A
1000234,741.42,,V1_site2_A
1000235,754.78,,V1_site2_A
1000236,726.4,,V1_site2_A
1000237,742.47,,V1_site2_A
1000238,703.58,,V1_site2_A
1000239,732.91,,V1_site2_A
1000240,718.4,,V1_site2_A
1000241,780.69,,V1_site2_A
1000242,744.2,,V1_site2_A
1000243,752.9,,V1_site2_A
1000244,779.79,,V1_site2_A
1000245,760.49,,V1_site2_A
1000246,765.22,,V1_site2_A
1000247,779.09,,V1_site2_A
1000248,777.42,,V1_site2_A
1000249,793.2,,V1_site2_A
1000250,770.61,,V1_site2_A
1000251,756.26,,V1_site2_A
1000252,836.03,,V1_site2_A
1000253,828.92,,V1_site2_A
1000254,833.33,,V1_site2_A
1000255,802.74,,V1_site2_A
1000256,817.24,,V1_site2_A
1000257,852.8,,V1_site2_A
1000258,737.53,,V1_site2_A
1000259,728.06,,V1_site2_A
1000260,854.36,,V1_site2_A
1000261,832.04,,V1_site2_A
1000262,855.69,,V1_site2_A
1000263,712.9,,V1_site2_A
1000264,894.39,,V1_site2_A
1000265,897.17,,V1_site2_A
1000266,937.74,,V1_site2_A
1000267,941.27,,V1_site2_A
1000268,978.25,,V1_site2_A
1000269,976.82,,V1_site2_A
1000270,691.93,,V1_site2_A
1000271,1018.22,,V1_site2_A
1000272,691.26,,V1_site2_A
1000273,687.29,,V1_site2_A
1000274,1058.93,,V1_site2_A
1000275,1100.47,,V1_site2_A
1000276,691.3,,V1_site2_A
1000277,1151.43,,V1_site2_A
1000278,580.91,,V1_site2_A
1000279,694.2,,V1_site2_A
1000280,1184.73,,V1_site2_A
1000281,1228.43,,V1_site2_A
1000282,705.43,,V1_site2_A
1000283,1265.7,,V1_site2_A
1000284,1817.46,,V1_site2_A
1000285,1271.91,,V1_site2_A
1000286,698.61,,V1_site2_A
1000287,1305.98,,V1_site2_A
1000288,1338.91,,V1_site2_A
1000289,1341.7,,V1_site2_A
1000290,1348.59,,V1_site2_A
1000291,1349.7,,V1_site2_A
1000292,1384.78,,V1_site2_A
1000293,1382.94,,V1_site2_A
1000294,1433.13,,V1_site2_A
1000295,1430.55,,V1_site2_A
1000296,1422.45,,V1_site2_A
1000297,1437.56,,V1_site2_A
1000298,1443.35,,V1_site2_A
1000299,1462.57,,V1_site2_A
1000300,1468.82,,V1_site2_A
1000301,1480.08,,V1_site2_A
1000302,1494.68,,V1_site2_A
1000303,1534.85,,V1_site2_A
1000304,1492.63,,V1_site2_A
1000305,1489.84,,V1_site2_A
1000306,1524.72,,V1_site2_A
1000307,1499.75,,V1_site2_A
1000308,1503.81,,V1_site2_A
1000309,1546.61,,V1_site2_A
1000310,1519.91,,V1_site2_A
1000311,1502.07,,V1_site2_A
1000312,1510.05,,V1_site2_A
1000313,-12.14,,V1_site2_A
1000314,1544.66,,V1_site2_A
1000315,1519.46,,V1_site2_A
1000316,1530.14,,V1_site2_A
1000317,1571.86,,V1_site2_A
1000318,1540.67,,V1_site2_A
1000319,1530.57,,V1_site2_A
1000320,1537.73,,V1_site2_A
1000321,1536.42,,V1_site2_A
1000322,1535.04,,V1_site2_A
1000323,1529.35,,V1_site2_A
1000324,1527.84,,V1_site2_A
1000325,1579.46,,V1_site2_A
1000326,1555.63,,V1_site2_A
1000327,1539.78,,V1_site2_A
1000328,1583.62,,V1_site2_A
1000329,1539.91,,V1_site2_A
1000330,1527.47,,V1_site2_A
1000331,1552.08,,V1_site2_A
1000332,1519.54,,V1_site2_A
1000333,1544.77,,V1_site2_A
1000334,1548.92,,V1_site2_A
1000335,1560.87,,V1_site2_A
1000336,1580.92,,V1_site2_A
1000337,1586.65,,V1_site2_A
1000338,1590.43,,V1_site2_A
1000339,1581.73,,V1_site2_A
1000340,1576.91,,V1_site2_A
1000341,1616.69,,V1_site2_A
1000342,1597.9,,V1_site2_A
1000343,1592.6,,V1_site2_A
1000344,1583.05,,V1_site2_A
1000345,1599.21,,V1_site2_A
1000346,1590.12,,V1_site2_A
1000347,-17.43,,V1_site2_A
1000348,-6.09,,V1_site2_A
1000349,1580.89,,V1_site2_A
1000350,1592.98,,V1_site2_A
1000351,1629.97,,V1_site2_A
1000352,1599.8,,V1_site2_A
1000353,1634.38,,V1_site2_A
1000354,1595.36,,V1_site2_A
1000355,1614.69,,V1_site2_A
1000356,1616.68,,V1_site2_A
1000357,1628.09,,V1_site2_A
1000358,1633.14,,V1_site2_A
1000359,1604.37,,V1_site2_A
1000360,1607.33,,V1_site2_A
1000361,1606.29,,V1_site2_A
1000362,1605.28,,V1_site2_A
1000363,1614.05,,V1_site2_A
1000364,1630.86,,V1_site2_A
1000365,1607.21,,V1_site2_A
1000366,1616.06,,V1_site2_A
1000367,1607.9,,V1_site2_A
1000368,1629.33,,V1_site2_A
1000369,1677.01,,V1_site2_A
1000370,1664.91,,V1_site2_A
1000371,1664.48,,V1_site2_A
1000372,1656.2,,V1_site2_A
1000373,1639.57,,V1_site2_A
1000374,1645.8,,V1_site2_A
1000375,1625.98,,V1_site2_A
1000376,1640.2,,V1_site2_A
1000377,1654.88,,V1_site2_A
1000378,1640.7,,V1_site2_A
1000379,1625.0,,V1_site2_A
1000380,1611.18,,V1_site2_A
1000381,1641.34,,V1_site2_A
1000382,1635.07,,V1_site2_A
1000383,1639.99,,V1_site2_A
1000384,1634.42,,V1_site2_A
1000385,1636.3,,V1_site2_A
1000386,1653.76,,V1_site2_A
1000387,1637.75,,V1_site2_A
1000388,1701.77,,V1_site2_A
1000389,1685.07,,V1_site2_A
1000390,1709.15,,V1_site2_A
1000391,1693.77,,V1_site2_A
1000392,1697.04,,V1_site2_A
1000393,1706.39,,V1_site2_A
1000394,1671.79,,V1_site2_A
1000395,1731.49,,V1_site2_A
1000396,1731.95,,V1_site2_A
1000397,1752.25,,V1_site2_A
1000398,1720.22,,V1_site2_A
1000399,1718.27,,V1_site2_A
1000400,1773.85,,V1_site2_A
1000401,1742.1,,V1_site2_A
1000402,1772.01,,V1_site2_A
1000403,1753.99,,V1_site2_A
1000404,1801.28,,V1_site2_A
1000405,1753.33,,V1_site2_A
1000406,1801.96,,V1_site2_A
1000407,1792.43,,V1_site2_A
1000408,1777.16,,V1_site2_A
1000409,1764.43,,V1_site2_A
1000410,1829.25,,V1_site2_A
1000411,1788.85,,V1_site2_A
1000412,1842.88,,V1_site2_A
1000413,1796.38,,V1_site2_A
1000414,1819.76,,V1_site2_A
1000415,1815.03,,V1_site2_A
1000416,1798.57,,V1_site2_A
1000417,1786.05,,V1_site2_A
1000418,1829.77,,V1_site2_A
1000419,1840.79,,V1_site2_A
1000420,1874.2,,V1_site2_A
1000421,1845.16,,V1_site2_A
1000422,1845.49,,V1_site2_A
1000423,1858.37,,V1_site2_A
1000424,1901.45,,V1_site2_A
1000425,1884.05,,V1_site2_A
1000426,1915.8,,V1_site2_A
1000427,1935.83,,V1_site2_A
1000428,1945.35,,V1_site2_A
1000429,1922.31,,V1_site2_A
1000430,1932.99,,V1_site2_A
1000431,1936.06,,V1_site2_A
1000432,1920.6,,V1_site2_A
1000433,1957.1,,V1_site2_A
1000434,1992.0,,V1_site2_A
1000435,1994.0,,V1_site2_A
1000436,1976.56,,V1_site2_A
1000437,2006.46,,V1_site2_A
1000438,2037.59,,V1_site2_A
1000439,2022.7,,V1_site2_A
1000440,2025.63,,V1_site2_A
1000441,2006.96,,V1_site2_A
1000442,2023.31,,V1_site2_A
1000443,2050.91,,V1_site2_A
1000444,2022.16,,V1_site2_A
1000445,2000.47,,V1_site2_A
1000446,2013.18,,V1_site2_A
1000447,2038.01,,V1_site2_A
1000448,2081.29,,V1_site2_A
1000449,2042.91,,V1_site2_A
1000450,2064.66,,V1_site2_A
1000451,2040.92,,V1_site2_A
1000452,2063.38,,V1_site2_A
1000453,2035.02,,V1_site2_A
1000454,2061.24,,V1_site2_A
1000455,2066.94,,V1_site2_A
1000456,2040.73,,V1_site2_A
1000457,2055.6,,V1_site2_A
1000458,2056.7,,V1_site2_A
1000459,2064.09,,V1_site2_A
1000460,2100.85,,V1_site2_A
1000461,2065.13,,V1_site2_A
1000462,2084.72,,V1_site2_A
1000463,2079.66,,V1_site2_A
1000464,2078.41,,V1_site2_A
1000465,2088.27,,V1_site2_A
1000466,2087.57,,V1_site2_A
1000467,2115.54,,V1_site2_A
1000468,2102.47,,V1_site2_A
1000469,2079.63,,V1_site2_A
1000470,2105.25,,V1_site2_A
1000471,2086.42,,V1_site2_A
1000472,2082.58,,V1_site2_A
1000473,2114.87,,V1_site2_A
1000474,2129.69,,V1_site2_A
1000475,2143.29,,V1_site2_A
1000476,2164.18,,V1_site2_A
1000477,2149.06,,V1_site2_A
1000478,2149.15,,V1_site2_A
1000479,2136.66,,V1_site2_A
1000480,2123.04,,V1_site2_A
1000481,2152.96,,V1_site2_A
1000482,2121.36,,V1_site2_A
1000483,2158.7,,V1_site2_A
1000484,2140.95,,V1_site2_A
1000485,2157.69,,V1_site2_A
1000486,2194.68,,V1_site2_A
1000487,2203.2,,V1_site2_A
1000488,2137.92,,V1_site2_A
1000489,2190.56,,V1_site2_A
1000490,2175.09,,V1_site2_A
1000491,2193.06,,V1_site2_A
1000492,2170.17,,V1_site2_A
1000493,2187.13,,V1_site2_A
1000494,2178.55,,V1_site2_A
1000495,2172.95,,V1_site2_A
1000496,2213.0,,V1_site2_A
1000497,2230.29,,V1_site2_A
1000498,2205.39,,V1_site2_A
1000499,2233.32,,V1_site2_A
1000500,2218.79,,V1_site2_A
1000501,2238.82,,V1_site2_A
1000502,2244.91,,V1_site2_A
1000503,2203.19,,V1_site2_A
1000504,2219.31,,V1_site2_A
1000505,2238.48,,V1_site2_A
1000506,2221.42,,V1_site2_A
1000507,2208.24,,V1_site2_A
1000508,2231.64,,V1_site2_A
1000509,2200.95,,V1_site2_A
1000510,2224.19,,V1_site2_A
1000511,2211.38,,V1_site2_A
1000512,2261.01,,V1_site2_A
1000513,2267.78,,V1_site2_A
1000514,2262.42,,V1_site2_A
1000515,2250.64,,V1_site2_A
1000516,2259.41,,V1_site2_A
1000517,2264.25,,V1_site2_A
1000518,2280.1,,V1_site2_A
1000519,2246.01,,V1_site2_A
1000520,2248.32,,V1_site2_A
1000521,2264.64,,V1_site2_A
1000522,2303.04,,V1_site2_A
1000523,2298.97,,V1_site2_A
1000524,2278.53,,V1_site2_A
1000525,2287.68,,V1_site2_A
1000526,2312.12,,V1_site2_A
1000527,2295.24,,V1_site2_A
1000528,2298.45,,V1_site2_A
1000529,2302.23,,V1_site2_A
1000530,2295.55,,V1_site2_A
1000531,2293.0,,V1_site2_A
1000532,2288.01,,V1_site2_A
1000533,2308.65,,V1_site2_A
1000534,2303.32,,V1_site2_A
1000535,2283.23,,V1_site2_A
1000536,2321.96,,V1_site2_A
1000537,2349.35,,V1_site2_A
1000538,2325.74,,V1_site2_A
1000539,2353.06,,V1_site2_A
1000540,2326.03,,V1_site2_A
1000541,2356.24,,V1_site2_A
1000542,2349.84,,V1_site2_A
1000543,2356.18,,V1_site2_A
1000544,2345.12,,V1_site2_A
1000545,2380.27,,V1_site2_A
1000546,2356.01,,V1_site2_A
1000547,2371.04,,V1_site2_A
1000548,2372.16,,V1_site2_A
1000549,2394.38,,V1_site2_A
1000550,2434.48,,V1_site2_A
1000551,2403.65,,V1_site2_A
1000552,2422.28,,V1_site2_A
1000553,2406.63,,V1_site2_A
1000554,2408.88,,V1_site2_A
1000555,2411.13,,V1_site2_A
1000556,2438.2,,V1_site2_A
1000557,2428.82,,V1_site2_A
1000558,2417.92,,V1_site2_A
1000559,2430.56,,V1_site2_A
1000560,2428.7,,V1_site2_A
1000561,2457.03,,V1_site2_A
1000562,2450.47,,V1_site2_A
1000563,2464.29,,V1_site2_A
1000564,2462.13,,V1_site2_A
1000565,2457.83,,V1_site2_A
1000566,2490.55,,V1_site2_A
1000567,2456.56,,V1_site2_A
1000568,2463.43,,V1_site2_A
1000569,2469.01,,V1_site2_A
1000570,2494.81,,V1_site2_A
1000571,2508.74,,V1_site2_A
1000572,2491.89,,V1_site2_A
1000573,2505.64,,V1_site2_A
1000574,2500.28,,V1_site2_A
1000575,2493.37,,V1_site2_A
1000576,2473.88,,V1_site2_A
1000577,2489.9,,V1_site2_A
1000578,2488.6,,V1_site2_A
1000579,2496.43,,V1_site2_A
1000580,2481.51,,V1_site2_A
1000581,2518.57,,V1_site2_A
1000582,2482.75,,V1_site2_A
1000583,2505.23,,V1_site2_A
1000584,2491.29,,V1_site2_A
1000585,2502.97,,V1_site2_A
1000586,2526.32,,V1_site2_A
1000587,2517.65,,V1_site2_A
1000588,2543.0,,V1_site2_A
1000589,2530.96,,V1_site2_A
1000590,2535.72,,V1_site2_A
1000591,2540.43,,V1_site2_A
1000592,2561.89,,V1_site2_A
1000593,2537.04,,V1_site2_A
1000594,2541.68,,V1_site2_A
1000595,2531.68,,V1_site2_A
1000596,2526.93,,V1_site2_A
1000597,2537.44,,V1_site2_A
1000598,2517.82,,V1_site2_A
1000599,2544.37,,V1_site2_A
1000600,2553.04,,V1_site2_A
1000601,2509.41,,V1_site2_A
1000602,2541.43,,V1_site2_A
1000603,2522.72,,V1_site2_A
1000604,2541.22,,V1_site2_A
1000605,2551.75,,V1_site2_A
1000606,2576.02,,V1_site2_A
1000607,2601.97,,V1_site2_A
1000608,2544.55,,V1_site2_A
1000609,2567.49,,V1_site2_A
1000610,2583.79,,V1_site2_A
1000611,2581.73,,V1_site2_A
1000612,2573.56,,V1_site2_A
1000613,2571.07,,V1_site2_A
1000614,2612.94,,V1_site2_A
1000615,2613.4,,V1_site2_A
1000616,2624.31,,V1_site2_A
1000617,2617.31,,V1_site2_A
1000618,2602.39,,V1_site2_A
1000619,2643.51,,V1_site2_A
1000620,2625.93,,V1_site2_A
1000621,2623.17,,V1_site2_A
1000622,2620.42,,V1_site2_A
1000623,2664.74,,V1_site2_A
1000624,2649.63,,V1_site2_A
1000625,2644.05,,V1_site2_A
1000626,2654.06,,V1_site2_A
1000627,2665.88,,V1_site2_A
1000628,2673.7,,V1_site2_A
1000629,2664.06,,V1_site2_A
1000630,2700.5,,V1_site2_A
1000631,2739.37,,V1_site2_A
1000632,2719.29,,V1_site2_A
1000633,2739.53,,V1_site2_A
1000634,2690.8,,V1_site2_A
1000635,2681.2,,V1_site2_A
1000636,2680.55,,V1_site2_A
1000637,2695.16,,V1_site2_A
1000638,2683.92,,V1_site2_A
1000639,2708.32,,V1_site2_A
1000640,2704.36,,V1_site2_A
1000641,2706.26,,V1_site2_A
1000642,2731.29,,V1_site2_A
1000643,2729.75,,V1_site2_A
1000644,2779.42,,V1_site2_A
1000645,2736.33,,V1_site2_A
1000646,2762.04,,V1_site2_A
1000647,2738.41,,V1_site2_A
1000648,2739.07,,V1_site2_A
1000649,2722.03,,V1_site2_A
1000650,2741.21,,V1_site2_A
1000651,2776.05,,V1_site2_A
1000652,2766.68,,V1_site2_A
1000653,2775.56,,V1_site2_A
1000654,2733.41,,V1_site2_A
1000655,2774.04,,V1_site2_A
1000656,2780.56,,V1_site2_A
1000657,2770.7,,V1_site2_A
1000658,2771.58,,V1_site2_A
1000659,2764.9,,V1_site2_A
1000660,2775.02,,V1_site2_A
1000661,2777.01,,V1_site2_A
1000662,2768.81,,V1_site2_A
1000663,2822.64,,V1_site2_A
1000664,2835.71,,V1_site2_A
1000665,2823.81,,V1_site2_A
1000666,2806.04,,V1_site2_A
1000667,2812.09,,V1_site2_A
1000668,2813.43,,V1_site2_A
1000669,2819.0,,V1_site2_A
1000670,2865.73,,V1_site2_A
1000671,2846.98,,V1_site2_A
1000672,2856.33,,V1_site2_A
1000673,2853.73,,V1_site2_A
1000674,2866.97,,V1_site2_A
1000675,2453.33,,V1_site2_A
1000676,2894.85,,V1_site2_A
1000677,2909.07,,V1_site2_A
1000678,2920.11,,V1_site2_A
1000679,2934.96,,V1_site2_A
1000680,2895.84,,V1_site2_A
1000681,2925.01,,V1_site2_A
1000682,2884.19,,V1_site2_A
1000683,2913.44,,V1_site2_A
1000684,2898.49,,V1_site2_A
1000685,2946.41,,V1_site2_A
1000686,2947.81,,V1_site2_A
1000687,2951.19,,V1_site2_A
1000688,2519.54,,V1_site2_A
1000689,2989.0,,V1_site2_A
1000690,2982.21,,V1_site2_A
1000691,3023.61,,V1_site2_A
1000692,689.68,,V1_site2_A
1000693,3001.82,,V1_site2_A
1000694,3024.1,,V1_site2_A
1000695,3001.31,,V1_site2_A
1000696,3050.43,,V1_site2_A
1000697,3043.04,,V1_site2_A
1000698,3122.7,,V1_site2_A
1000699,699.38,,V1_site2_A
1000700,2470.78,,V1_site2_A
1000701,3146.85,,V1_site2_A
1000702,3144.82,,V1_site2_A
1000703,3700.9,,V1_site2_A
1000704,2993.38,,V1_site2_A
1000705,3153.91,,V1_site2_A
1000706,676.43,,V1_site2_A
1000707,3234.25,,V1_site2_A
1000708,678.99,,V1_site2_A
1000709,3252.24,,V1_site2_A
1000710,690.89,,V1_site2_A
1000711,3302.08,,V1_site2_A
1000712,3299.18,,V1_site2_A
1000713,2297.31,,V1_site2_A
1000714,2124.18,,V1_site2_A
1000715,4360.27,,V1_site2_A
1000716,3388.21,,V1_site2_A
1000717,2505.55,,V1_site2_A
1000718,3422.16,,V1_site2_A
1000719,3690.76,,V1_site2_A
1000720,3465.01,,V1_site2_A
1000721,703.54,,V1_site2_A
1000722,3082.45,,V1_site2_A
1000723,3463.23,,V1_site2_A
1000724,3507.46,,V1_site2_A
1000725,3743.54,,V1_site2_A
1000726,3734.39,,V1_site2_A
1000727,3550.62,,V1_site2_A
1000728,2696.25,,V1_site2_A
1000729,2568.81,,V1_site2_A
1000730,3590.16,,V1_site2_A
1000731,692.02,,V1_site2_A
1000732,3627.96,,V1_site2_A
1000733,-328.89,,V1_site2_A
1000734,3686.8,,V1_site2_A
1000735,3680.51,,V1_site2_A
1000736,3700.67,,V1_site2_A
1000737,3702.02,,V1_site2_A
1000738,3752.09,,V1_site2_A
1000739,3750.36,,V1_site2_A
1000740,688.71,,V1_site2_A
1000741,3784.24,,V1_site2_A
1000742,3877.85,,V1_site2_A
1000743,22.25,,V1_site2_B
1000744,35.85,,V1_site2_B
1000745,4.91,,V1_site2_B
1000746,19.39,,V1_site2_B
1000747,4.95,,V1_site2_B
1000748,-1.51,,V1_site2_B
1000749,26.12,,V1_site2_B
1000750,30.71,,V1_site2_B
1000751,54.42,,V1_site2_B
1000752,61.89,,V1_site2_B
1000753,29.2,,V1_site2_B
1000754,49.55,,V1_site2_B
1000755,53.95,,V1_site2_B
1000756,76.39,,V1_site2_B
1000757,66.09,,V1_site2_B
1000758,55.46,,V1_site2_B
1000759,43.45,,V1_site2_B
1000760,53.08,,V1_site2_B
1000761,63.62,,V1_site2_B
1000762,48.73,,V1_site2_B
1000763,82.84,,V1_site2_B
1000764,77.11,,V1_site2_B
1000765,95.33,,V1_site2_B
1000766,78.85,,V1_site2_B
1000767,83.5,,V1_site2_B
1000768,85.16,,V1_site2_B
1000769,102.32,,V1_site2_B
1000770,111.8,,V1_site2_B
1000771,91.4,,V1_site2_B
1000772,93.73,,V1_site2_B
1000773,92.03,,V1_site2_B
1000774,143.53,,V1_site2_B
1000775,141.27,,V1_site2_B
1000776,116.06,,V1_site2_B
1000777,126.33,,V1_site2_B
1000778,146.89,,V1_site2_B
1000779,151.08,,V1_site2_B
1000780,109.43,,V1_site2_B
1000781,186.74,,V1_site2_B
1000782,170.75,,V1_site2_B
1000783,161.58,,V1_site2_B
1000784,169.41,,V1_site2_B
1000785,184.74,,V1_site2_B
1000786,182.44,,V1_site2_B
1000787,161.51,,V1_site2_B
1000788,150.44,,V1_site2_B
1000789,207.15,,V1_site2_B
1000790,222.12,,V1_site2_B
1000791,223.83,,V1_site2_B
