unit_id,time_to_first_spike
1000603,0.047
1000604,
1000605,
1000606,0.087
1000607,0.1015
1000608,0.099
1000609,0.091
1000610,0.059
1000611,0.0715
1000612,0.049
1000613,0.0875
1000614,0.075
1000615,
1000616,0.0695
1000617,0.043
1000618,
1000619,0.0445
1000620,0.047
1000621,0.0695
1000622,0.05
1000623,0.055
1000624,0.0615
1000625,0.132
1000626,0.0845
1000627,0.058
1000628,0.04
1000629,0.046
1000630,0.052
1000631,
1000632,0.083
1000633,
1000634,
1000635,0.069
1000636,0.046
1000637,0.058
1000638,0.0355
1000639,0.04
1000640,0.045
1000641,0.047
1000642,0.052
1000643,0.0585
1000644,
1000645,
1000646,0.046
1000647,0.051
1000648,0.045
1000649,0.0445
1000650,0.05
1000651,0.0635
1000652,0.0565
1000653,0.043
1000654,
1000655,
1000656,0.046
1000657,
1000658,
1000659,0.054
1000660,0.049
1000661,0.038
1000662,0.058
1000663,0.052
1000664,0.0455
1000665,0.048
1000666,
1000667,0.043
1000668,0.051
1000669,0.044
1000670,0.051
1000671,
1000672,0.077
1000673,0.042
1000674,0.042
1000675,0.048
1000676,
1000677,0.087
1000678,0.046
1000679,0.035
1000680,0.042
1000681,0.0365
1000682,0.034
1000683,0.09
1000684,0.043
1000685,0.056
1000686,0.048
1000687,0.04
1000688,0.052
1000689,0.056
1000690,0.046
1000691,0.0575
1000692,
1000693,
1000694,0.063
1000695,
1000696,0.066
1000697,0.056
1000698,0.1195
1000699,0.0805
1000700,0.093
1000701,0.099
1000702,0.091
1000703,0.0875
1000704,0.118
1000705,0.084
1000706,0.099
1000707,0.0775
1000708,0.109
1000709,0.105
1000710,0.091
1000711,0.098
1000712,0.102
1000713,0.074
1000714,0.093
1000715,0.104
1000716,0.094
1000717,0.097
1000718,0.081
1000719,0.104
1000720,0.067
1000721,0.095
1000722,0.121
1000723,0.0825
1000724,0.0785
1000725,0.08
1000726,0.1
1000727,0.083
1000728,0.105
1000729,0.111
1000730,0.084
1000731,0.1115
1000732,0.071
1000733,0.097
1000734,0.0815
1000735,0.0905
1000736,0.1185
1000737,0.0855
1000738,0.072
1000739,0.102
1000740,0.109
1000741,
1000742,0.119
1000743,0.0615
1000744,0.103
1000745,0.108
1000746,0.118
1000747,0.098
1000748,0.081
1000749,0.069
1000750,0.077
1000751,0.134
1000752,0.121
1000753,0.085
1000754,0.086
1000755,0.122
1000756,0.108
1000757,0.1
1000758,0.0745
1000759,0.11
1000760,0.1055
1000761,0.098
1000762,0.08
1000763,0.072
1000764,0.108
1000765,0.089
1000766,0.154
1000767,
1000768,0.0945
1000769,0.124
1000770,0.09
1000771,0.1135
1000772,0.102
1000773,0.05
1000774,0.132
1000775,0.108
1000776,0.1065
1000777,0.13
1000778,0.0755
1000779,0.1415
1000780,0.073
1000781,0.13
1000782,0.128
1000783,0.0715
1000784,0.1285
1000785,0.121
1000786,0.125
1000787,0.085
1000788,0.086
1000789,0.1075
1000790,0.114
1000791,0.1335
1000792,0.039
1000793,0.1195
1000794,0.114
1000795,0.08
1000796,0.126
1000797,0.051
1000798,0.104
1000799,0.129
1000800,0.144
1000801,0.097
1000802,0.096
1000803,0.067
1000804,0.05
1000805,0.127
1000806,0.0685
1000807,0.102
1000808,0.104
1000809,0.065
1000810,0.112
1000811,0.1375
1000812,0.122
1000813,0.118
1000814,0.1275
1000815,0.0895
1000816,0.129
1000817,0.128
1000818,0.06
1000819,0.091
1000820,0.1005
1000821,0.153
1000822,0.0885
1000823,
1000824,0.177
1000825,0.11
1000826,0.102
1000827,0.107
1000828,
1000829,0.135
1000830,0.134
1000831,0.086
1000832,0.128
1000833,0.1025
1000834,0.124
1000835,0.1265
1000836,0.1035
1000837,0.051
1000838,0.123
1000839,0.155
1000840,0.084
1000841,0.126
1000842,0.0515
1000843,
1000844,0.0665
1000845,0.113
1000846,
1000847,0.1455
1000848,0.1055
1000849,0.074
1000850,0.1095
1000851,0.127
1000852,
1000853,0.07
1000854,0.134
1000855,0.123
1000856,0.081
1000857,0.097
1000858,
1000859,0.113
1000860,0.111
1000861,0.13
1000862,0.038
1000863,0.088
1000864,0.136
1000865,
1000866,0.12
1000867,0.108
1000868,0.085
1000869,0.142
1000870,0.1085
1000871,0.1175
1000872,0.112
1000873,0.093
1000874,
1000875,
1000876,0.1065
1000877,
1000878,0.121
1000879,0.094
1000880,
1000881,0.072
1000882,0.084
1000883,0.079
1000884,0.104
1000885,0.1145
1000886,0.117
1000887,0.1185
1000888,0.162
1000889,0.128
1000890,0.167
1000891,
1000892,0.0955
1000893,0.0805
1000894,0.1115
1000895,
1000896,0.039
1000897,0.081
1000898,0.1015
1000899,
1000900,0.142
1000901,0.125
1000902,
1000903,0.117
1000904,0.099
1000905,0.0815
1000906,0.104
1000907,0.0965
1000908,0.113
1000909,0.128
1000910,0.131
1000911,0.113
1000912,0.122
1000913,0.0945
1000914,0.125
1000915,0.063
1000916,
1000917,0.107
1000918,0.104
1000919,0.113
1000920,0.141
1000921,0.128
1000922,0.097
1000923,0.11
1000924,
1000925,0.119
1000926,0.084
1000927,0.118
1000928,0.125
1000929,0.067
1000930,0.115
1000931,0.113
1000932,0.094
1000933,0.129
1000934,0.107
1000935,
1000936,0.102
1000937,0.0945
1000938,0.052
1000939,
1000940,0.114
1000941,0.097
1000942,0.12
1000943,0.072
1000944,0.096
1000945,0.083
1000946,
1000947,0.106
1000948,0.0935
1000949,0.1145
1000950,0.1955
1000951,0.0895
1000952,0.121
1000953,0.056
1000954,0.052
1000955,0.1315
1000956,0.0905
1000957,0.071
1000958,
1000959,0.085
1000960,0.0445
1000961,0.1
1000962,0.089
1000963,0.1495
1000964,0.062
1000965,0.054
1000966,0.066
1000967,0.145
1000968,0.069
1000969,0.068
1000970,0.111
1000971,0.145
1000972,0.134
1000973,0.061
1000974,0.052
1000975,0.078
1000976,0.066
1000977,0.0945
1000978,0.0715
1000979,0.064
1000980,0.082
1000981,0.085
1000982,0.106
1000983,0.07
1000984,0.1335
1000985,0.149
1000986,
1000987,0.089
1000988,0.1375
1000989,0.084
1000990,0.0375
1000991,0.173
1000992,0.066
1000993,
1000994,
1000995,0.1395
1000996,0.0805
1000997,0.0665
1000998,0.061
1000999,0.06
1001000,0.0775
1001001,0.072
1001002,0.064
1001003,0.1105
1001004,0.186
1001005,0.0665
1001006,0.056
1001007,0.0565
1001008,0.039
1001009,0.0745
1001010,
1001011,0.076
1001012,0.039
1001013,0.047
1001014,0.06
1001015,0.0955
1001016,0.079
1001017,0.058
1001018,0.067
1001019,0.074
1001020,0.073
1001021,0.044
1001022,0.081
1001023,0.082
1001024,0.08
1001025,0.081
1001026,0.097
1001027,0.083
1001028,0.0665
1001029,0.074
1001030,0.064
1001031,0.076
1001032,
1001033,0.047
1001034,0.0515
1001035,0.057
1001036,0.0815
1001037,0.136
1001038,0.0765
1001039,0.0645
1001040,0.0645
1001041,0.067
1001042,0.063
1001043,0.068
1001044,0.062
1001045,0.186
1001046,0.068
1001047,0.041
1001048,0.091
1001049,0.069
1001050,0.123
1001051,0.093
1001052,0.069
1001053,0.04
1001054,0.043
1001055,0.071
1001056,0.069
1001057,0.083
1001058,0.077
1001059,0.0545
1001060,0.054
1001061,0.18
1001062,
1001063,
1001064,0.042
1001065,0.057
1001066,0.065
1001067,0.063
1001068,0.091
1001069,0.0535
1001070,0.069
1001071,0.065
1001072,0.081
1001073,0.09
1001074,0.1165
1001075,0.095
1001076,0.046
1001077,0.047
1001078,0.0795
1001079,0.068
1001080,0.067
1001081,0.066
1001082,0.035
1001083,
1001084,0.045
1001085,0.044
1001086,0.0625
1001087,0.043
1001088,0.086
1001089,0.038
1001090,0.0675
1001091,0.036
1001092,0.074
1001093,0.061
1001094,0.0495
1001095,0.126
1001096,0.039
1001097,0.12
1001098,
1001099,0.0905
1001100,
1001101,0.039
1001102,0.0825
1001103,
1001104,0.0795
1001105,0.039
1001106,0.0645
1001107,0.109
1001108,0.194
1001109,0.085
1001110,0.159
1001111,
1001112,0.124
1001113,0.1
1001114,0.072
1001115,0.073
1001116,0.072
1001117,0.069
1001118,0.065
1001119,0.09
1001120,0.116
1001121,0.086
1001122,0.085
1001123,0.186
1001124,0.093
1001125,0.116
1001126,0.113
1001127,0.117
1001128,
1001129,0.078
1001130,0.061
1001131,0.0785
1001132,0.076
1001133,0.059
1001134,0.072
1001135,0.04
1001136,0.055
1001137,0.054
1001138,0.11
1001139,0.098
1001140,0.0475
1001141,
1001142,0.056
1001143,
1001144,0.104
1001145,0.104
1001146,0.036
1001147,0.066
1001148,0.064
1001149,0.0625
1001150,0.076
1001151,0.064
1001152,0.0905
1001153,0.102
1001154,0.056
1001155,0.041
1001156,0.04
1001157,0.051
1001158,0.068
1001159,0.12
1001160,0.0855
1001161,0.106
1001162,0.086
1001163,0.0435
1001164,0.097
1001165,0.0965
1001166,0.177
1001167,0.06
1001168,0.07
1001169,
1001170,0.079
1001171,0.044
1001172,0.0565
1001173,0.042
1001174,0.04
1001175,0.102
1001176,0.1165
1001177,0.118
1001178,0.073
1001179,0.084
1001180,0.0765
1001181,
1001182,
1001183,0.105
1001184,0.1035
1001185,0.12
1001186,0.043
1001187,0.066
1001188,0.0975
1001189,0.0625
1001190,0.064
1001191,0.074
1001192,0.068
1001193,
1001194,0.06
1001195,0.084
1001196,0.0805
1001197,0.169
1001198,0.127
1001199,0.13
1001200,
1001201,0.135
1001202,
1001203,0.087
1001204,0.1015
1001205,0.134
1001206,0.132
1001207,
1001208,0.068
1001209,0.066
1001210,0.123
1001211,0.0565
1001212,0.063
1001213,0.076
1001214,0.098
1001215,0.071
1001216,0.0635
1001217,0.063
1001218,0.037
1001219,0.126
1001220,0.042
1001221,0.1435
1001222,0.16
1001223,
1001224,0.165
1001225,0.111
1001226,0.088
1001227,0.068
1001228,0.122
1001229,0.125
1001230,0.046
1001231,0.083
1001232,0.058
1001233,0.041
1001234,0.036
1001235,0.06
1001236,0.0735
1001237,
1001238,0.069
1001239,0.074
1001240,0.0635
1001241,0.066
1001242,0.036
1001243,0.038
1001244,0.052
1001245,0.042
1001246,0.058
1001247,
1001248,0.036
1001249,0.041
1001250,0.038
1001251,
1001252,0.068
1001253,0.1525
1001254,0.0775
1001255,0.11
1001256,
1001257,0.049
1001258,0.039
1001259,0.038
1001260,
1001261,
1001262,0.166
1001263,
1001264,0.0355
1001265,
1001266,0.189
1001267,
1001268,
1001269,
1001270,
1001271,0.182
1001272,
1001273,0.137
1001274,0.041
1001275,0.136
1001276,
1001277,0.1285
1001278,0.0615
1001279,0.155
1001280,
1001281,
1001282,0.167
1001283,0.129
1001284,
1001285,0.1715
1001286,
1001287,0.055
1001288,0.073
1001289,
1001290,0.037
1001291,0.033
1001292,0.1795
1001293,0.175
1001294,0.107
1001295,0.115
1001296,
1001297,
1001298,0.0695
1001299,
1001300,0.19
1001301,0.156
1001302,0.175
1001303,0.177
1001304,
1001305,0.1465
1001306,0.126
1001307,0.041
1001308,0.138
1001309,
1001310,0.147
1001311,0.11
1001312,0.066
1001313,
1001314,
1001315,0.174
1001316,0.1725
1001317,
1001318,
1001319,0.0415
1001320,0.083
1001321,0.0395
1001322,0.061
1001323,0.073
1001324,0.1345
1001325,0.166
1001326,0.1675
1001327,0.117
1001328,0.139
1001329,0.069
1001330,0.046
1001331,0.068
1001332,0.065
1001333,0.161
1001334,0.049
1001335,0.056
1001336,0.1
1001337,0.1155
1001338,0.1265
1001339,0.063
1001340,0.0815
1001341,0.1505
1001342,0.087
1001343,0.1215
1001344,0.127
1001345,0.126
1001346,0.1075
1001347,0.044
1001348,0.1305
1001349,0.1115
1001350,0.104
1001351,0.11
1001352,0.1145
1001353,0.0995
1001354,0.076
1001355,0.0845
1001356,0.046
1001357,0.0775
1001358,0.116
1001359,0.0985
1001360,0.045
1001361,0.0945
1001362,0.118
1001363,0.062
1001364,0.0715
1001365,0.07
1001366,0.0915
1001367,0.076
1001368,0.163
1001369,0.114
1001370,0.142
1001371,0.066
1001372,0.06
1001373,0.102
1001374,
1001375,0.109
1001376,0.071
1001377,0.061
1001378,0.098
1001379,0.109
1001380,0.12
1001381,0.061
1001382,
1001383,0.126
1001384,0.074
1001385,0.108
1001386,0.044
1001387,0.087
1001388,0.106
1001389,0.14
1001390,0.0545
1001391,0.093
1001392,0.091
1001393,0.085
1001394,0.1035
1001395,0.081
1001396,0.1065
1001397,0.094
1001398,0.0785
1001399,0.097
1001400,0.117
1001401,0.117
1001402,0.081
1001403,0.098
1001404,0.0755
1001405,0.046
1001406,0.0845
1001407,0.0845
1001408,0.108
1001409,0.101
1001410,
1001411,0.129
1001412,0.111
1001413,0.106
1001414,0.127
1001415,0.126
1001416,0.1325
1001417,0.117
1001418,0.093
1001419,0.091
1001420,0.077
1001421,0.0645
1001422,0.065
1001423,0.1145
1001424,0.1035
1001425,
1001426,0.104
1001427,0.087
1001428,0.12
1001429,0.109
1001430,0.068
1001431,0.0855
1001432,0.098
1001433,0.161
1001434,0.08
1001435,0.059
1001436,0.086
1001437,0.091
1001438,0.093
1001439,0.118
1001440,0.135
1001441,0.096
1001442,0.06
1001443,0.103
1001444,0.058
1001445,0.1005
1001446,0.092
1001447,0.099
1001448,0.106
1001449,0.11
1001450,0.0995
1001451,0.095
1001452,0.122
1001453,0.066
1001454,0.093
1001455,0.1185
1001456,0.11
1001457,0.172
1001458,0.1255
1001459,0.0815
1001460,0.082
1001461,0.108
1001462,0.0755
1001463,0.055
1001464,0.051
1001465,0.095
1001466,0.081
1001467,0.087
1001468,0.097
1001469,0.0565
1001470,0.104
1001471,0.115
1001472,0.124
1001473,0.0845
1001474,0.0815
1001475,0.092
1001476,0.06
1001477,0.051
1001478,0.055
1001479,0.105
1001480,0.089
1001481,0.1075
1001482,0.0995
1001483,0.0725
1001484,0.1
1001485,
1001486,0.1025
1001487,0.105
1001488,0.099
1001489,0.111
1001490,0.109
1001491,0.092
1001492,0.1
1001493,0.083
1001494,0.0975
1001495,0.071
1001496,0.078
1001497,0.072
1001498,0.07
1001499,
1001500,0.0985
1001501,0.0965
1001502,0.091
1001503,0.11
1001504,0.086
1001505,0.071
1001506,0.103
1001507,0.074
1001508,0.0845
1001509,0.1015
1001510,0.0995
1001511,0.0945
1001512,0.081
1001513,0.107
1001514,0.101
1001515,0.11
1001516,0.122
1001517,0.0865
1001518,0.124
1001519,0.1065
1001520,0.076
1001521,0.0965
1001522,0.113
1001523,0.095
1001524,0.0845
1001525,0.0555
1001526,0.075
1001527,0.111
1001528,0.132
1001529,0.0985
1001530,0.048
1001531,0.098
1001532,0.088
1001533,0.111
1001534,0.113
1001535,0.052
1001536,0.1075
1001537,0.126
1001538,0.111
1001539,0.11
1001540,0.094
1001541,0.0845
1001542,0.082
1001543,0.0485
1001544,0.1115
1001545,0.0855
1001546,0.084
1001547,0.091
1001548,
1001549,0.088
1001550,0.104
1001551,0.068
1001552,0.093
1001553,
1001554,0.088
1001555,0.126
1001556,0.097
1001557,0.099
1001558,0.072
1001559,0.1045
1001560,
1001561,0.086
1001562,0.1265
1001563,0.069
1001564,0.067
1001565,0.062
1001566,0.088
1001567,0.084
1001568,0.084
1001569,
1001570,0.103
1001571,0.114
1001572,0.102
1001573,0.107
1001574,0.111
1001575,0.114
1001576,0.072
1001577,0.11
1001578,0.108
1001579,0.102
1001580,0.075
1001581,0.057
1001582,
1001583,0.109
1001584,0.121
1001585,
1001586,0.0935
1001587,0.1005
1001588,0.075
1001589,0.096
1001590,0.075
1001591,
1001592,0.116
1001593,0.121
1001594,0.067
1001595,0.0575
1001596,0.06
1001597,0.099
1001598,0.125
1001599,0.0855
1001600,0.1035
1001601,0.0815
1001602,
1001603,0.102
1001604,
1001605,0.11
1001606,0.109
1001607,0.128
1001608,0.0485
1001609,0.077
1001610,0.1055
1001611,0.068
1001612,0.104
1001613,0.14
1001614,0.052
1001615,0.111
1001616,0.088
1001617,0.06
1001618,
1001619,0.084
1001620,0.14
1001621,0.104
1001622,0.0675
1001623,0.1035
1001624,0.087
1001625,0.061
1001626,0.099
1001627,0.097
1001628,0.0875
1001629,0.1105
1001630,0.0485
1001631,0.107
1001632,0.075
1001633,0.089
1001634,0.079
1001635,0.1055
1001636,0.0885
1001637,0.113
1001638,
1001639,0.089
1001640,0.093
1001641,0.094
1001642,0.098
1001643,0.092
1001644,0.1095
1001645,0.104
1001646,0.093
1001647,0.111
1001648,
1001649,0.107
1001650,0.0965
1001651,0.097
1001652,
1001653,0.115
1001654,0.107
1001655,0.188
1001656,0.101
1001657,0.0965
1001658,0.088
1001659,0.101
1001660,0.0935
1001661,0.1275
1001662,
1001663,0.148
1001664,0.1015
1001665,0.135
1001666,
1001667,0.094
1001668,0.122
1001669,0.085
1001670,0.076
1001671,0.106
1001672,0.061
1001673,0.0775
1001674,0.083
1001675,0.088
1001676,0.074
1001677,0.066
1001678,0.059
1001679,0.079
1001680,0.094
1001681,0.059
1001682,0.06
1001683,0.1015
1001684,0.098
1001685,0.104
1001686,0.092
1001687,0.1005
1001688,0.109
1001689,0.1075
1001690,0.085
1001691,0.106
1001692,0.084
1001693,0.08
1001694,0.089
1001695,0.069
1001696,0.099
1001697,0.0665
1001698,0.0715
1001699,0.071
1001700,0.079
1001701,0.086
1001702,0.089
1001703,0.067
1001704,0.077
1001705,0.054
1001706,0.059
1001707,0.1105
1001708,0.093
1001709,0.051
1001710,0.098
1001711,0.069
1001712,0.047
1001713,0.069
1001714,0.114
1001715,0.0985
1001716,0.049
1001717,0.044
1001718,0.058
1001719,0.097
1001720,0.1135
1001721,0.096
1001722,0.0855
1001723,0.063
1001724,0.0745
1001725,0.074
1001726,0.0555
1001727,0.075
1001728,0.1065
1001729,0.087
1001730,0.053
1001731,0.0805
1001732,0.076
1001733,0.0905
1001734,0.069
1001735,0.059
1001736,0.1245
1001737,0.0885
1001738,0.079
1001739,0.051
1001740,0.087
1001741,0.068
1001742,0.071
1001743,0.082
1001744,0.062
1001745,0.058
1001746,0.095
1001747,0.0645
1001748,0.078
1001749,0.108
1001750,0.098
1001751,0.125
1001752,0.107
1001753,0.086
1001754,0.078
1001755,0.045
1001756,0.0685
1001757,0.112
