ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it
951775907,0.0003197122460902,122.0,0.439888333682462,7533.0,300.0,33.333,,326.42,4.99736756554596,2018-09-25T18:43:40Z,3485.0,849745856,757904520,744228101,LGd,170.0,26.667,1.4997512768631474,27.660606060606057,,0.7761139028475711,1.6388732394366197,1.0871794871794875,2.4399861639571085,2.53152169485532,1.1257146601287025,,21.858339524345368,2.9360324467874475,4.678753244049656,2.1342153264597057,0.1948308107833157,0.0395688603317291,0.060740848585046,wt/wt,True,994.6140455631725,0.5289830508474577,0.108414610017226,72.14517828154351,8306.0,1249.999694539775,0.3741950040734214,,0.9423315894283496,0.3337828894696285,0.2672613127741772,0.1777129129331873,57,16.99,3.649742906610438,probeE,0.9799196787148592,0.0001694800352518,,False,0.0,3a,,,4910.0,False,225.0,False,False,120.0,False,0.25,False,0.32,,,1.0,False,0.99,11,580,2019-10-03T00:00:00Z,good,-0.9876543209876544,,0.1389273356401384,-0.3043478260869565,,-0.9522546419098143,0.2247373185251057,,0.0005293801003752,0.5367623507351663,,2.250409155610276e-05,29999.9926689546,brain_observatory_1.1,M,0.1281685428147869,1.24902857222417,719817805,0.2455977757182577,,0.1725,0.1875,0.1125,0.0515,9.6431834250566,111.82587,1.2499162479062,,-0.0033754431277443,0.0892818003746689,30.0,,0.343383584589615,513.841456546066,0.08,0.0,0,LGd,744228101.0,227.11991484481345,54.99083981719515,907.0,1.000000250751389,0.0,668.0
951775912,,122.0,0.5,7533.0,1300.0,33.846,,990.52,,2018-09-25T18:43:40Z,3485.0,849745856,757904520,744228101,LGd,170.0,36.154,1.2483566378428173,8.602150537634408,,1.6749425287356317,2.720313479623824,0.8000000000000002,1.2989477040816326,6.90911197249383,3.1224550097737342,,1.6793602317484857,12.223057065703768,0.0833337817079385,12.342345750303336,0.0510418373960875,0.1045400188124285,0.0417252804771249,wt/wt,True,14.945969315421957,0.1453050847457627,0.0088946084943087,,8306.0,1249.999694539775,0.0841115578455035,,0.8288580702272057,0.1246302100968243,0.787152516904583,0.0830694978111421,57,61.23,11.507068744798948,probeE,,0.0,,True,0.015,3a,,,4948.0,False,135.0,False,False,90.0,False,0.75,False,0.32,,,15.0,False,0.98,11,580,2019-10-03T00:00:00Z,good,0.6927083333333333,,0.7517301038062283,-0.1732510288065842,,0.0468409586056644,0.0388054967139186,,0.0045754309288579,0.4325882422340465,,0.7469995818491905,29999.9926689546,brain_observatory_1.1,M,0.110497602972563,1.37007185134832,719817805,0.0465863453815261,,0.0845,0.0575,0.0465,0.0345,3.72313692181474,92.0296650000002,0.3571189279731989,0.425795644891122,-0.0329487636324483,0.3936995682854329,40.0,,4.120603015075379,21.41249888372479,0.086,0.0,0,,,,,,,,
951775916,0.0003051625286945,122.0,0.0336020838980725,7537.0,500.0,24.0,,339.02,5.855417465176691,2018-09-25T18:43:40Z,3471.0,849745860,757904520,744228101,LGd,170.0,42.0,0.3792425711476562,3.446709129511677,,1.5938259441707718,0.6293664795509222,2.873809523809523,1.554771655711188,51.86622676742871,58.29835832306222,,6.584158368918666,68.04461745413296,2.394749726975498,64.50339430494758,0.0228752284910878,0.0044951292213142,0.1540201216055791,wt/wt,True,78.20313609024079,-0.1547118644067795,0.0040606517071977,187.694398066398,8318.0,1249.999694539775,0.0113666957074246,,0.5859543400162244,0.0616376899091399,0.4102383914528499,0.0335436277234621,59,32.25,9.299432756468912,probeE,1.0,0.0440251572327044,,False,0.0,3a,,,4948.0,False,0.0,False,False,90.0,False,0.5,False,0.02,,,15.0,False,0.99,27,600,2019-10-03T00:00:00Z,good,0.1059907834101381,,0.4499080882352941,0.059632079371641,,0.1097889537494386,0.3918381416839697,,0.0451480288293804,0.1854270769793629,,0.147565706287252,29999.9926689546,brain_observatory_1.1,M,0.1309348844198319,1.39865430564211,719817805,0.0815261044176706,,0.0745,0.1015,0.1275,0.2365,0.1717283524319769,64.157925,0.576884422110553,0.439530988274707,-0.0225000452143449,0.190210525142615,30.0,2.7470686767169203,0.6867671691792301,360.2901861413389,0.074,0.0,0,LGd,744228101.0,17.949676096138614,1.142522831082906,279.0,1.0000000143948466,0.0,535.0
951775924,0.0,122.0,0.5,7551.0,300.0,23.333,,571.51,,2018-09-25T18:43:40Z,3426.0,849745872,757904520,744228101,LGd,170.0,46.667,1.2765473626981785,7.7696969696969695,,3.85879781420765,2.0181249999999995,2.579310344827587,2.1133333333333333,1.05083587073077,0.3658837394867984,,2.079207905974316,2.312016399414869,0.9309260614478928,1.330887085601277,0.2392927137691347,0.2266911751455908,0.1067123695906697,wt/wt,True,6.993728097865847,0.6213220338983052,2.83135193037892,,8360.0,1249.999694539775,0.2268756072242601,,0.4827930174563591,0.3272778414999521,0.9101756833804288,0.1204999147999996,65,21.38,1.2628214568408926,probeE,,,,True,0.0,3a,,,4979.0,False,270.0,False,False,30.0,False,0.25,False,0.16,,,15.0,False,0.99,11,660,2019-10-03T00:00:00Z,good,-0.6190476190476192,,0.9126559714795008,0.1209302325581395,,-0.4857142857142858,0.4688856269123025,,0.0094227715655046,0.718955740032363,,0.1938538851781946,29999.9926689546,brain_observatory_1.1,M,0.0738174493548769,2.50168188361563,719817805,0.0408299866131191,,0.0755,0.0875,0.0835,0.0895,0.8389377640960841,100.286355,0.370854271356784,0.137353433835846,-0.0550670611967221,0.3944754451659679,20.0,,0.0,8.115154180394438,0.077,0.0,0,LGd,744228101.0,12.451871045459743,2.9885168940793365,99.0,24.147064239008397,4.541550335237945,32.0
951777482,0.0076431558466082,122.0,0.3523611442126379,7884.0,600.0,83.333,,3.84,3.25191142539599,2018-09-25T18:43:40Z,3618.0,849746946,757904516,744228101,LGd,170.0,16.667,2.0,0.8000000000000003,,0.9333333333333336,1.6011764705882352,2.799999999999997,0.936170212765958,0.0684389385960666,0.0180029625796688,,0.1332825580752766,0.1612097431317747,0.0866232730911466,0.0419649081045447,0.3200412580765061,0.3162277660168378,0.3774905562333025,wt/wt,True,464.7802915154878,0.7601355932203391,0.0,29.5256533770015,8344.0,1249.9965175637249,0.634771732332708,,1.0,0.5423465423465423,0.7675335506861779,0.6988102171561694,12,19.49,1.1625291972605607,probeD,0.0,0.0004002801961372,,False,0.506,3a,,,4991.0,False,45.0,False,False,30.0,False,0.75,False,0.32,,,2.0,False,0.93,43,140,2019-10-03T00:00:00Z,good,0.5625,,-1.0,0.7173913043478262,,0.765625,0.4859889901483102,,0.024214685339579,0.3037111971253632,,0.3025209947896782,29999.916421529502,brain_observatory_1.1,M,,2.09507567225055,719817805,0.0200803212851405,,0.1175,0.1295,0.0895,0.1255,0.145072491531613,94.3115582450832,0.206030150753769,0.137353433835846,-0.1157658026328399,0.404437148101817,60.0,0.206030150753769,-0.343383584589615,28.79274345156896,0.157,0.0,0,,,,,,,,
951779574,0.0017529798225652,122.0,0.0775529372100918,7884.0,600.0,83.333,,377.55,6.227465813091951,2018-09-25T18:43:40Z,3618.0,849746946,757904516,744228101,LGd,170.0,16.667,0.5937675078869488,3.203921568627452,,1.2766300366300365,1.4324550898203592,0.9025641025641024,2.416666666666667,1.75777286012923,0.9922809374793924,,5.357958834626121,2.627047105784879,0.6798282191963411,1.6706030083523538,0.3979813847810779,0.2273014696943231,0.2338778281504147,wt/wt,True,168.78952374553106,0.6526440677966102,0.791281515865818,65.20956111690761,8344.0,1249.9965175637249,0.5426804209176903,,0.8167813735539611,0.3409324290893715,0.4890771885819639,0.2181620903306914,12,35.88,4.982975411112347,probeD,0.916666666666667,0.0021437321355655,,False,0.0,3a,,,4991.0,False,0.0,False,False,0.0,False,0.5,False,0.16,,,1.0,False,0.99,43,140,2019-10-03T00:00:00Z,good,0.5042735042735043,,-0.7817014446227929,0.4555765595463138,,0.8396501457725948,0.0137203116417298,,3.259427430425245e-07,0.3008633823695121,,0.0002167996606204,29999.916421529502,brain_observatory_1.1,M,0.0197151476103273,2.62685018029056,719817805,0.1198125836680053,,0.1825,0.1065,0.0545,0.0495,0.19519117358698,120.20619,0.1922948073701839,0.137353433835846,-0.1700590529642159,0.4913293222023039,60.0,0.0,0.343383584589614,24.24238395838191,0.152,0.0,0,LGd,744228101.0,86.57644398461166,29.38386014327712,265.0,1.000001591572938,0.0,61.0
951779583,0.0053704279683474,122.0,0.0357155616637901,7884.0,500.0,86.0,,341.78,5.05954986698734,2018-09-25T18:43:40Z,3618.0,849746946,757904516,744228101,LGd,170.0,18.0,0.978750770683556,4.258823529411766,,0.9734435261707988,1.536778523489933,2.2476190476190467,1.9722222222222223,0.945306368202856,0.2811639155824746,,3.332063951881916,1.7780091252908654,0.2346503853355112,0.7693566485833209,0.521250969936779,0.3660101401012013,0.2735101173302959,wt/wt,True,691.8079277431284,0.7334067796610171,1.04227436265132,48.4348821706189,8344.0,1249.9965175637249,0.7963994842416231,,0.9339564713106364,0.4123095373545103,0.648418567078854,0.3286730216051699,12,32.77,0.2188542280673328,probeD,0.62691131498471,0.0017861355440973,,False,0.0,3a,,,4991.0,False,0.0,False,False,0.0,False,0.0,False,0.16,,,1.0,False,0.99,43,140,2019-10-03T00:00:00Z,good,0.6952380952380952,,-0.7530266343825666,0.3248081841432225,,0.8571428571428572,0.0228246122469496,,0.0001331268798645,0.2441923696778911,,0.001372270588267,29999.916421529502,brain_observatory_1.1,M,-0.0551832637307148,2.01041611041227,719817805,0.0963855421686746,,0.1485,0.1245,0.0985,0.1225,0.0245570339422219,89.4494250000003,0.247236180904523,0.1922948073701839,-0.0972288896167478,0.3993737676562151,70.0,0.0686767169179227,-0.549413735343384,24.03831901587987,0.156,0.0,0,LGd,744228101.0,36.747926313934826,3.9622337487561614,161.0,,,15.0
951777486,0.002160892639111,122.0,0.5,7887.0,1000.0,69.0,,418.73,5.64140631657043,2018-09-25T18:43:40Z,3609.0,849746948,757904516,744228101,LGd,170.0,21.0,0.9822621403675772,2.9320872274143306,,1.2770621468926555,1.4217543859649122,1.6595238095238094,2.1591666666666662,1.3700212337415298,0.5453838663840844,,7.197258136064939,1.8874974091678625,2.6973829342306432,0.6521213497515768,0.3419992516710565,0.2674417754612573,0.1927572743451495,wt/wt,True,49.93683024728981,0.5972542372881355,3.9697450237931298,57.2634305228869,8348.0,1249.9965175637249,0.5584638176638177,,0.7177232111447267,0.4260282579434483,0.4748469676736812,0.3113153641947213,13,22.62,0.4106500840892863,probeD,0.951167728237792,0.0002031900843238,,True,0.0,3a,,,5003.0,False,45.0,False,False,30.0,False,0.25,False,0.16,,,1.0,False,0.98,11,140,2019-10-03T00:00:00Z,good,0.3207547169811321,,-0.0511627906976743,0.3788819875776398,,0.937888198757764,0.3369763646775993,,0.7905101516047588,0.4844081472611326,,0.0027647511209504,29999.916421529502,brain_observatory_1.1,M,0.0539447659635904,1.49629636820518,719817805,0.1336775674125071,,0.1495,0.1615,0.0925,0.1385,0.296505153948118,114.460515,0.260971524288107,0.810385259631491,-0.0901316359958261,0.496376413315375,60.0,-0.343383584589614,-0.4807370184254609,21.02691451492165,0.146,0.0,0,LGd,744228101.0,264.93775241874533,110.60235039167456,322.0,1.000000000003629,0.0,131.0
951777491,0.1319817617289909,122.0,0.125142847720734,7887.0,0.0,,,271.09,1.39845116444895,2018-09-25T18:43:40Z,3609.0,849746948,757904516,744228101,LGd,170.0,,1.6818651728664769,1.3666666666666667,,1.134358974358974,1.4366666666666668,0.7333333333333335,0.9166666666666666,0.1152383338236339,0.0275339427689052,,0.3465346509957193,0.2653243689043793,0.0515353650035936,0.0592837590683251,0.41640640331977,0.5200078492343227,0.4331465684564341,wt/wt,True,64.19611636285123,0.7218474576271185,11.6891257665325,20.1662749139764,8348.0,1249.9965175637249,0.7981670270826897,,1.0,0.5262390351904418,0.879089776972716,0.6524513548735001,13,48.11,1.2613550363044896,probeD,0.0246913580246914,0.0018717203115077,,True,0.005,3a,,,5003.0,False,45.0,False,False,0.0,False,0.5,False,0.16,,,1.0,False,0.94,11,140,2019-10-03T00:00:00Z,good,0.7000000000000001,,-0.1904761904761905,0.7391304347826088,,0.2857142857142858,0.1529747913802982,,0.8318347557130165,0.3312217072186012,,0.7381245284062808,29999.916421529502,brain_observatory_1.1,M,0.0151518512372178,1.4637407673936298,719817805,0.0522088353413654,,0.1445,0.1015,0.1045,0.1635,0.0906934282150087,122.58324,0.6318257956448909,1.29112227805695,-0.0052464839508086,0.240800442377021,70.0,-0.343383584589614,-0.412060301507538,23.42153153527561,0.168,0.0,0,,,,,,,,
951777495,0.0009301153285114,122.0,0.5,7891.0,1600.0,61.875,,244.8,5.34351916083734,2018-09-25T18:43:40Z,3600.0,849746950,757904516,744228101,LGd,170.0,11.25,0.5089935309971146,10.33501400560224,,0.8560919540229885,1.034320987654321,0.9145539906103284,1.5527482269503543,3.25307566074102,2.305438207996412,,17.619954177551573,2.530321259905814,6.396964243212023,1.743208960469741,0.2236501035162492,0.1096708410079191,0.1563707859845365,wt/wt,True,70.09593079908568,0.3475254237288137,0.333709864401237,71.815481008914,8352.0,1249.9965175637249,0.2577392781737628,,0.5066256968346361,0.1636098718699774,0.234928255357717,0.1389946045356306,14,13.61,0.3325961427190678,probeD,0.993197278911565,0.0028594343899292,,True,0.0,3a,,,4991.0,False,45.0,False,False,30.0,False,0.25,False,0.32,,,1.0,False,0.97,59,160,2019-10-03T00:00:00Z,good,0.3333333333333333,,-0.1938352104327208,0.3826086956521739,0.0615384615384615,0.5566502463054187,0.4192253689197961,,0.1259012353308553,0.1496926981217601,0.8199558369123843,0.0330898769362236,29999.916421529502,brain_observatory_1.1,M,0.0662253426981109,2.8264639117566097,719817805,0.208433734939759,,0.1735,0.0135,0.0815,0.0945,1.12796524571132,97.92783,0.8927973199329979,0.343383584589615,-0.0019380766237884,0.1153050855645609,50.0,-0.343383584589614,0.0,34.560048632426536,0.108,0.0,0,LGd,744228101.0,327.64224260283083,173.49826655739102,773.0,999.999999999998,3128.3415737161604,1020.0
