session_id,ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,released_azimuth_rf_deg,released_elevation_rf_deg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,axis_center_x_deg,axis_center_y_deg,axis_sigma_x_deg,axis_sigma_y_deg,axis_area_deg2,axis_train_deviance,axis_test_deviance,axis_optimizer_nfev,axis_censored,axis_edge_distance_deg,rotation_center_x_deg,rotation_center_y_deg,rotation_sigma_major_deg,rotation_sigma_minor_deg,rotation_angle_deg,rotation_axis_ratio,rotation_area_deg2,rotation_train_deviance,rotation_test_deviance,rotation_optimizer_nfev,rotation_test_gain,rotation_train_gain,rotation_sigma_lower_bound,rotation_sigma_upper_bound,axis_parameters,rotation_parameters,model_elapsed_seconds
760693773,951768732,HVA,VISrl,calibration,aperture,22,-24,500,77.78317,26.650151,-24.5236912,-30.6795303,10.0784337,9.12578656,400.561014,1.54382712,1.41341958,8,False,9.32046968,-24.3621264,-30.7534377,10.7318575,8.34749902,-30.4508742,1.28563746,390.154484,1.5325945,1.39553604,8,0.0178835409,0.0112326132,False,False,"[2.788188382520908, 13.965530437112152, 20.787279639103023, 25.400741044957957, -24.52369115215295, -30.679530324080652, 10.078433663325647, 9.125786563401611]","[2.7946784285475337, 14.246412835871928, 21.269886043194983, 25.416913566757238, -24.362126393642495, -30.753437706907103, 10.73185746931292, 8.347499023684794, -0.5314680156767511]",1.53235582
760693773,951768732,HVA,VISrl,calibration,point,22,-24,500,77.78317,26.650151,-24.5407247,-30.6918846,11.3489539,10.4693738,517.466061,1.54340141,1.41380244,8,False,9.30811542,-24.3882282,-30.7726071,11.9230648,9.82487024,-29.7562515,1.21355952,510.176039,1.53196432,1.39548112,10,0.0183213217,0.0114370875,False,False,"[2.7848386994281116, 14.102907264406172, 20.977726912442147, 25.626918376353633, -24.540724722947186, -30.691884584051003, 11.348953930953618, 10.469373848367226]","[2.790859763472286, 14.40181699572447, 21.474109852004617, 25.664859224827595, -24.38822816116598, -30.772607092402428, 11.92306483299825, 9.824870238171878, -0.5193445621653776]",0.110531754
760693773,951768826,HVA,VISrl,calibration,aperture,13.333,-16.667,300,171.41152,707.45326,-60,-27.1814114,22.6712966,3.50193422,345.771881,1.19579866,1.22083293,24,True,-20,-60,-23.023091,26.7271375,2.00000001,-10.5382486,13.3635687,232.802572,1.19194761,1.21484887,25,0.00598405823,0.00385104984,True,False,"[1.1594429198960976, 2.8505960020152075, 4.072226247647854, 4.422227312433223, -59.99999999999999, -27.18141136902026, 22.67129660833437, 3.501934221731646]","[1.154101709162123, 2.307531536527745, 3.3790077365046, 4.017926104662845, -59.99999999999999, -23.023090977291726, 26.727137483528853, 2.000000005612067, -0.18392713468940802]",3.61966862
760693773,951768826,HVA,VISrl,calibration,point,13.333,-16.667,300,171.41152,707.45326,-60,-26.7346644,23.5613235,6.376481,654.313804,1.19532194,1.22032685,17,True,-20,-60,-21.8793324,25.523054,6.34423373,-12.0097683,4.02303179,705.207858,1.19287596,1.21467665,14,0.00565020259,0.00244598041,False,False,"[1.1560586319600121, 3.044877162757846, 4.347564375809766, 4.724253584379925, -59.99999999999989, -26.734664414293682, 23.561323542578037, 6.376480999517268]","[1.1508693481554162, 2.7295271160956727, 3.9428156331881126, 4.595397086948284, -59.99999999999943, -21.879332357283804, 25.523053974344883, 6.344233733511402, -0.20960999844041361]",0.22886257
760693773,951768838,HVA,VISrl,evaluation,aperture,36.667,-21.111,900,30.227072,26.198331,-12.5237254,-28.5733121,20.3965528,15.0228666,1334.48874,0.884142761,0.853900856,8,False,11.4266879,-12.1985585,-28.5620932,21.3691082,14.498429,-17.5846851,1.47389129,1349.31291,0.881162853,0.852559845,11,0.00134101045,0.00297990826,False,False,"[0.16352851023101037, 0.9919225130622199, 1.2745724269782601, 1.4998555641363738, -12.5237253717341, -28.573312143348307, 20.39655284422825, 15.022866601961672]","[0.16383163271080192, 1.0016704213827576, 1.2669020303367537, 1.4977695085367255, -12.198558487582389, -28.5620932415021, 21.369108246404036, 14.498428993124298, -0.30691065218480484]",1.24985067
760693773,951768838,HVA,VISrl,evaluation,point,36.667,-21.111,900,30.227072,26.198331,-12.5243085,-28.5753536,21.0167632,15.8598951,1451.68193,0.884136652,0.853887893,8,False,11.4246464,-12.201913,-28.5652483,21.9627517,15.3635484,-17.594057,1.4295364,1469.54745,0.881154263,0.852541162,11,0.00134673101,0.00298238915,False,False,"[0.1633987815179491, 0.9927472584331053, 1.2754993580527134, 1.5010090647552414, -12.524308522849099, -28.57535363382976, 21.016763190454505, 15.85989506219438]","[0.16370765298731893, 1.0025899340516522, 1.2679210404784924, 1.4990320181925303, -12.201912976277141, -28.565248315267528, 21.962751690097544, 15.363548384394583, -0.30707422388680783]",0.0942582148
760693773,951768847,HVA,VISrl,calibration,aperture,82.727,34.545,1100,97.905789,1015.7302,51.0292013,26.4079268,50,22.453983,4889.54811,3.42653234,3.55958107,19,True,-11.0292013,44.5172598,23.7197374,50,26.7492956,-12.3889448,1.8692081,5824.8894,3.42573161,3.55062753,48,0.00895353476,0.000800731277,False,True,"[1.0291715970972601, 1.1486800992829083, 0.9379378832478653, 0.48004315461870106, 51.02920131817844, 26.407926793860742, 49.99999999999958, 22.453983041548696]","[0.9979078867588422, 1.060909917560487, 0.8815370274645187, 0.4951398958652394, 44.517259841861154, 23.719737374554313, 49.99999999999999, 26.749295576365476, -0.21622787681941014]",6.35025811
760693773,951768847,HVA,VISrl,calibration,point,82.727,34.545,1100,97.905789,1015.7302,50.7170024,26.4092459,50,23.0043167,5009.38802,3.4265886,3.55966775,19,True,-10.7170024,44.3583271,23.7703637,49.9999976,27.1675244,-12.353433,1.8404326,5915.96204,3.42580467,3.55084497,26,0.00882278246,0.00078392823,False,True,"[1.0295747660582824, 1.1468813733561427, 0.9359266184125797, 0.478500452776065, 50.717002441743844, 26.40924587073465, 49.9999999999994, 23.004316743459672]","[0.9989013805972098, 1.0606182355095681, 0.8805883805635522, 0.4935690289952565, 44.35832714711486, 23.77036367438398, 49.99999758619499, 27.167524427005084, -0.21560807942324445]",0.416619353
760693773,951768856,HVA,VISrl,calibration,aperture,10,-5,200,95.484337,1107.2251,-38.1665449,-17.5814014,5.04988838,7.46633148,164.208024,1.44357097,1.42270402,17,False,1.83345509,-38.2661564,-17.0373279,8.22027237,2.00001524,-66.3277247,4.11010486,71.6019487,1.4421847,1.4259856,16,-0.00328158401,0.00138626784,True,False,"[0.9245537216502028, 1.6763217251629505, 1.2594471017618838, 1.8344529188514498, -38.16654491260544, -17.581401435662645, 5.0498883803941865, 7.466331478197618]","[0.9272126498923979, 1.6222208906800295, 1.294062841763743, 1.8543187262296357, -38.266156436498264, -17.03732793848164, 8.220272368403052, 2.000015240907143, -1.157637180803683]",4.9507281
760693773,951768856,HVA,VISrl,calibration,point,10,-5,200,95.484337,1107.2251,-36.6092694,-17.5856782,5.54676461,9.21793635,222.678748,1.44348911,1.42246409,14,False,3.39073064,-35.370852,-18.9343775,8.57129467,2.71846193,-85.8578622,3.15299418,101.478727,1.4418606,1.42859202,38,-0.00612792342,0.00162851168,False,False,"[0.9249918716794417, 1.9957815705545694, 1.5189979731347771, 2.1975889592505147, -36.609269364006195, -17.585678159948706, 5.546764614560056, 9.217936349281272]","[0.9268913242598206, 6.970365615037064, 5.376490349712264, 7.910173709832898, -35.37085197806969, -18.934377463846733, 8.5712946655375, 2.7184619326783612, -1.4985023837224691]",0.316174597
