unit_id,autocorr_tau,err_ac,spike_count_ac
8000000,999.9999999999999,1484.066646962672,1528.0
8000001,181.6516719630199,194.41617520605564,145.0
8000002,200.94366848041207,659.6255744345674,14.0
8000003,999.9999999999994,22616.12773357233,47.0
8000004,999.9999999999998,2086.4361603641705,357.0
8000005,999.9999999999808,1381.795268320721,670.0
8000006,999.9999999999999,1751.9135805094857,567.0
8000007,999.9999999999999,910.965383585788,1412.0
8000008,999.9999999991039,307922.5287632475,6.0
8000009,947.5164957320007,935.7391671012792,508.0
8000010,913.7910959712829,980.6715871523992,816.0
8000011,1.0000000000010487,0.0,11.0
8000012,81.85908690489156,34.92193004643249,99.0
8000013,24.097193457905387,24.398979952968578,20.0
8000014,311.39108651549697,205.29719026406715,399.0
8000015,4.823993857476664,6.380795632252557,1.0
8000016,49.95783575327405,75.24307045475705,24.0
8000017,267.5645847838337,226.8215688548364,300.0
8000018,3.8687142239939685,7.300305159501917,34.0
8000019,999.9999999999973,23380.718027881565,54.0
8000020,999.9999999989835,85759.6232270127,9.0
8000021,854.7745040556839,0.0,14.0
8000022,277.08648103463605,213.00608528810417,109.0
8000023,999.9999999996346,62248.53900866858,8.0
8000024,999.9999999999999,1573.5272407346959,554.0
8000025,999.9999999999998,4777.991409262528,232.0
8000026,999.9998711842902,5756.051893600455,124.0
8000027,421.0382530155688,100.76185073783765,1698.0
8000028,25.294787841498863,15.010782115882815,37.0
8000029,999.9971997330744,22176.059689739788,29.0
8000030,462.72438003563354,12045.826935239484,20.0
8000031,1.000000000000368,0.0,12.0
8000032,999.9999999999998,7948.793118144263,104.0
8000033,380.85830528458524,317.19924553448243,290.0
8000034,226.31901953066912,34.52698429067672,1365.0
8000035,4.823993861871321,6.380795548758156,0.0
8000036,999.999999961776,993.3938947546221,453.0
8000037,4.823993869421925,6.380795571943748,2.0
8000038,18.47388480915932,22.585716650544057,20.0
8000039,999.9999999983128,30421.55355092759,27.0
8000040,823.1306011572764,546.9107357704362,1289.0
8000041,7.203608686984621,5.958341795530844,36.0
8000042,999.9999999996386,22501.673155292774,22.0
8000043,1.0000000055192588,15723.031837179213,19.0
8000044,72.97264556658833,75.33437385598073,14.0
8000045,73.74713107846965,24.944367191335274,104.0
8000046,4.823993861871321,6.380795548758156,0.0
8000047,999.9999999999999,1540.7714422740466,612.0
8000048,488.0046385277223,889.1784793734878,173.0
8000049,728.9610180545158,280.2571682908062,1115.0
8000050,999.9999999999991,2124.786973332313,417.0
8000051,999.9999999999999,1354.5483857209572,825.0
8000052,4.823993861871321,6.380795548758156,0.0
8000053,999.9991335577951,6714.353197688412,72.0
8000054,999.9999999999923,2331.8413259452745,429.0
8000055,1.000000058107332,5133.613060215105,27.0
8000056,999.9999999999999,868.2016264033317,1272.0
8000057,999.9999999999999,1451.1960653777078,1990.0
