unit_id,cortical_depth,cortical_layer,ecephys_structure_acronym
8000073,251.92,,V1_site8_A
8000074,267.87,,V1_site8_A
8000075,852.92,,V1_site8_A
8000076,269.39,,V1_site8_A
8000077,282.05,,V1_site8_A
8000078,859.8,,V1_site8_A
8000079,287.49,,V1_site8_A
8000080,296.65,,V1_site8_A
8000081,356.22,,V1_site8_A
8000082,313.04,,V1_site8_A
8000083,374.97,,V1_site8_A
8000084,342.27,,V1_site8_A
8000085,270.27,,V1_site8_A
8000086,342.69,,V1_site8_A
8000087,317.13,,V1_site8_A
8000088,356.45,,V1_site8_A
8000089,324.39,,V1_site8_A
8000090,285.65,,V1_site8_A
8000091,436.61,,V1_site8_A
8000092,384.83,,V1_site8_A
8000093,363.85,,V1_site8_A
8000094,386.65,,V1_site8_A
8000095,393.43,,V1_site8_A
8000096,393.65,,V1_site8_A
8000097,388.33,,V1_site8_A
8000098,410.84,,V1_site8_A
8000099,408.38,,V1_site8_A
8000100,443.32,,V1_site8_A
8000101,416.1,,V1_site8_A
8000102,417.7,,V1_site8_A
8000103,433.43,,V1_site8_A
8000104,487.55,,V1_site8_A
8000105,456.32,,V1_site8_A
8000106,436.1,,V1_site8_A
8000107,449.61,,V1_site8_A
8000108,453.83,,V1_site8_A
8000109,479.28,,V1_site8_A
8000110,463.92,,V1_site8_A
8000111,440.65,,V1_site8_A
8000112,835.12,,V1_site8_A
8000113,474.41,,V1_site8_A
8000114,489.74,,V1_site8_A
8000115,492.72,,V1_site8_A
8000116,493.88,,V1_site8_A
8000117,517.62,,V1_site8_A
8000118,514.05,,V1_site8_A
8000119,498.95,,V1_site8_A
8000120,496.04,,V1_site8_A
8000121,509.74,,V1_site8_A
8000122,514.04,,V1_site8_A
8000123,499.33,,V1_site8_A
8000124,511.24,,V1_site8_A
8000125,850.74,,V1_site8_A
8000126,540.67,,V1_site8_A
8000127,547.47,,V1_site8_A
8000128,606.76,,V1_site8_A
8000129,524.27,,V1_site8_A
8000130,510.99,,V1_site8_A
8000131,602.67,,V1_site8_A
8000132,453.69,,V1_site8_A
8000133,546.05,,V1_site8_A
8000134,508.11,,V1_site8_A
8000135,536.11,,V1_site8_A
8000136,560.57,,V1_site8_A
8000137,849.87,,V1_site8_A
8000138,584.1,,V1_site8_A
8000139,579.89,,V1_site8_A
8000140,600.3,,V1_site8_A
8000141,594.54,,V1_site8_A
8000142,598.91,,V1_site8_A
8000143,578.69,,V1_site8_A
8000144,585.37,,V1_site8_A
8000145,570.02,,V1_site8_A
8000146,574.2,,V1_site8_A
8000147,588.87,,V1_site8_A
8000148,588.75,,V1_site8_A
8000149,624.3,,V1_site8_A
8000150,619.95,,V1_site8_A
8000151,593.97,,V1_site8_A
8000152,597.47,,V1_site8_A
8000153,622.75,,V1_site8_A
8000154,595.47,,V1_site8_A
8000155,627.18,,V1_site8_A
8000156,585.9,,V1_site8_A
8000157,617.69,,V1_site8_A
8000158,632.54,,V1_site8_A
8000159,623.42,,V1_site8_A
8000160,602.7,,V1_site8_A
8000161,631.49,,V1_site8_A
8000162,662.33,,V1_site8_A
8000163,583.38,,V1_site8_A
8000164,654.94,,V1_site8_A
8000165,660.07,,V1_site8_A
8000166,660.63,,V1_site8_A
8000167,630.57,,V1_site8_A
8000168,626.43,,V1_site8_A
8000169,666.38,,V1_site8_A
8000170,782.89,,V1_site8_A
8000171,710.16,,V1_site8_A
8000172,707.2,,V1_site8_A
8000173,738.1,,V1_site8_A
8000174,682.82,,V1_site8_A
8000175,668.57,,V1_site8_A
8000176,695.34,,V1_site8_A
8000177,701.18,,V1_site8_A
8000178,682.19,,V1_site8_A
8000179,683.53,,V1_site8_A
8000180,698.69,,V1_site8_A
8000181,703.84,,V1_site8_A
8000182,679.45,,V1_site8_A
8000183,699.34,,V1_site8_A
8000184,762.9,,V1_site8_A
8000185,753.08,,V1_site8_A
8000186,739.54,,V1_site8_A
8000187,728.75,,V1_site8_A
8000188,742.53,,V1_site8_A
8000189,744.76,,V1_site8_A
8000190,733.47,,V1_site8_A
8000191,722.03,,V1_site8_A
8000192,708.64,,V1_site8_A
8000193,749.92,,V1_site8_A
8000194,757.23,,V1_site8_A
8000195,758.2,,V1_site8_A
8000196,738.27,,V1_site8_A
8000197,776.54,,V1_site8_A
8000198,802.35,,V1_site8_A
8000199,806.22,,V1_site8_A
8000200,778.88,,V1_site8_A
8000201,768.32,,V1_site8_A
8000202,796.24,,V1_site8_A
8000203,781.83,,V1_site8_A
8000204,780.16,,V1_site8_A
8000205,749.83,,V1_site8_A
8000206,720.5,,V1_site8_A
8000207,752.44,,V1_site8_A
8000208,782.3,,V1_site8_A
8000209,796.64,,V1_site8_A
8000210,798.94,,V1_site8_A
8000211,792.3,,V1_site8_A
8000212,795.76,,V1_site8_A
8000213,771.17,,V1_site8_A
8000214,764.54,,V1_site8_A
8000215,830.5,,V1_site8_A
8000216,825.1,,V1_site8_A
8000217,800.67,,V1_site8_A
8000218,818.18,,V1_site8_A
8000219,829.24,,V1_site8_A
8000220,810.74,,V1_site8_A
8000221,813.83,,V1_site8_A
8000222,835.77,,V1_site8_A
8000223,793.44,,V1_site8_A
8000224,813.51,,V1_site8_A
8000225,817.08,,V1_site8_A
8000226,841.19,,V1_site8_A
8000227,826.5,,V1_site8_A
8000228,859.69,,V1_site8_A
8000229,865.55,,V1_site8_A
8000230,844.4,,V1_site8_A
8000231,858.53,,V1_site8_A
8000232,841.95,,V1_site8_A
8000233,858.44,,V1_site8_A
8000234,912.37,,V1_site8_A
8000235,885.96,,V1_site8_A
8000236,881.05,,V1_site8_A
8000237,893.37,,V1_site8_A
8000238,880.42,,V1_site8_A
8000239,875.1,,V1_site8_A
8000240,928.4,,V1_site8_A
8000241,942.74,,V1_site8_A
8000242,928.04,,V1_site8_A
8000243,933.08,,V1_site8_A
8000244,935.57,,V1_site8_A
8000245,908.62,,V1_site8_A
8000246,939.85,,V1_site8_A
8000247,931.23,,V1_site8_A
8000248,981.29,,V1_site8_A
8000249,948.9,,V1_site8_A
8000250,956.26,,V1_site8_A
8000251,950.15,,V1_site8_A
8000252,953.42,,V1_site8_A
8000253,980.14,,V1_site8_A
8000254,977.36,,V1_site8_A
8000255,1012.06,,V1_site8_A
8000256,876.47,,V1_site8_A
8000257,927.96,,V1_site8_A
8000258,997.13,,V1_site8_A
8000259,864.78,,V1_site8_A
8000260,865.75,,V1_site8_A
8000261,1054.75,,V1_site8_A
8000262,859.69,,V1_site8_A
8000263,1099.87,,V1_site8_A
8000264,1105.42,,V1_site8_A
8000265,857.75,,V1_site8_A
8000266,1133.93,,V1_site8_A
8000267,852.55,,V1_site8_A
8000268,1179.26,,V1_site8_A
8000269,861.33,,V1_site8_A
8000270,856.17,,V1_site8_A
8000271,1272.98,,V1_site8_A
8000272,1273.91,,V1_site8_A
8000273,1268.72,,V1_site8_A
8000274,1308.27,,V1_site8_A
8000275,1288.65,,V1_site8_A
8000276,1336.83,,V1_site8_A
8000277,853.47,,V1_site8_A
8000278,856.72,,V1_site8_A
8000279,1335.42,,V1_site8_A
8000280,1343.87,,V1_site8_A
8000281,1398.5,,V1_site8_A
8000282,856.62,,V1_site8_A
8000283,1376.97,,V1_site8_A
8000284,1367.64,,V1_site8_A
8000285,852.33,,V1_site8_A
8000286,1428.82,,V1_site8_A
8000287,1432.48,,V1_site8_A
8000288,1460.72,,V1_site8_A
8000289,1439.73,,V1_site8_A
8000290,1457.96,,V1_site8_A
8000291,1458.69,,V1_site8_A
8000292,1508.46,,V1_site8_A
8000293,1498.49,,V1_site8_A
8000294,1508.13,,V1_site8_A
8000295,1581.0,,V1_site8_A
8000296,1560.74,,V1_site8_A
8000297,1546.94,,V1_site8_A
8000298,1540.37,,V1_site8_A
8000299,1531.43,,V1_site8_A
8000300,1551.27,,V1_site8_A
8000301,860.0,,V1_site8_A
8000302,1603.39,,V1_site8_A
8000303,1611.18,,V1_site8_A
8000304,-65.38,,V1_site8_A
8000305,1562.99,,V1_site8_A
8000306,1578.55,,V1_site8_A
8000307,1592.18,,V1_site8_A
8000308,1597.68,,V1_site8_A
8000309,1580.2,,V1_site8_A
8000310,1590.64,,V1_site8_A
8000311,1629.6,,V1_site8_A
8000312,1629.25,,V1_site8_A
8000313,1597.04,,V1_site8_A
8000314,1627.86,,V1_site8_A
8000315,1607.99,,V1_site8_A
8000316,1611.97,,V1_site8_A
8000317,1594.95,,V1_site8_A
8000318,1613.06,,V1_site8_A
8000319,1662.21,,V1_site8_A
8000320,1598.98,,V1_site8_A
8000321,1610.07,,V1_site8_A
8000322,1595.85,,V1_site8_A
8000323,1648.27,,V1_site8_A
8000324,1625.58,,V1_site8_A
8000325,1618.0,,V1_site8_A
8000326,1639.35,,V1_site8_A
8000327,1657.49,,V1_site8_A
8000328,1633.97,,V1_site8_A
8000329,1651.95,,V1_site8_A
8000330,1684.47,,V1_site8_A
8000331,1680.08,,V1_site8_A
8000332,1693.48,,V1_site8_A
8000333,1661.26,,V1_site8_A
8000334,1653.15,,V1_site8_A
8000335,1656.97,,V1_site8_A
8000336,1671.96,,V1_site8_A
8000337,1659.55,,V1_site8_A
8000338,1693.05,,V1_site8_A
8000339,1671.83,,V1_site8_A
8000340,1661.12,,V1_site8_A
8000341,1658.42,,V1_site8_A
8000342,1674.85,,V1_site8_A
8000343,1671.76,,V1_site8_A
8000344,1663.12,,V1_site8_A
8000345,1683.56,,V1_site8_A
8000346,1694.98,,V1_site8_A
8000347,1692.31,,V1_site8_A
8000348,1694.66,,V1_site8_A
8000349,1699.31,,V1_site8_A
8000350,1687.79,,V1_site8_A
8000351,1715.25,,V1_site8_A
8000352,1698.17,,V1_site8_A
8000353,1691.59,,V1_site8_A
8000354,1696.77,,V1_site8_A
8000355,1710.08,,V1_site8_A
8000356,1715.93,,V1_site8_A
8000357,1714.81,,V1_site8_A
8000358,1694.76,,V1_site8_A
8000359,1689.74,,V1_site8_A
8000360,1674.5,,V1_site8_A
8000361,1694.81,,V1_site8_A
8000362,1700.77,,V1_site8_A
8000363,1711.32,,V1_site8_A
8000364,1706.4,,V1_site8_A
8000365,1720.01,,V1_site8_A
8000366,1722.83,,V1_site8_A
8000367,857.19,,V1_site8_A
8000368,1721.63,,V1_site8_A
8000369,1721.89,,V1_site8_A
8000370,1718.01,,V1_site8_A
8000371,1732.27,,V1_site8_A
8000372,1719.68,,V1_site8_A
8000373,1716.77,,V1_site8_A
8000374,1735.69,,V1_site8_A
8000375,1729.08,,V1_site8_A
8000376,1766.66,,V1_site8_A
8000377,1770.31,,V1_site8_A
8000378,1773.73,,V1_site8_A
8000379,1749.78,,V1_site8_A
8000380,1775.3,,V1_site8_A
8000381,1781.86,,V1_site8_A
8000382,1754.39,,V1_site8_A
8000383,1775.08,,V1_site8_A
8000384,1769.33,,V1_site8_A
8000385,1782.35,,V1_site8_A
8000386,1772.85,,V1_site8_A
8000387,1799.1,,V1_site8_A
8000388,1797.08,,V1_site8_A
8000389,1798.16,,V1_site8_A
8000390,1798.76,,V1_site8_A
8000391,1808.62,,V1_site8_A
8000392,1810.06,,V1_site8_A
8000393,1830.53,,V1_site8_A
8000394,1797.24,,V1_site8_A
8000395,1808.91,,V1_site8_A
8000396,1779.34,,V1_site8_A
8000397,1783.9,,V1_site8_A
8000398,1790.41,,V1_site8_A
8000399,1869.14,,V1_site8_A
8000400,1842.45,,V1_site8_A
8000401,1874.77,,V1_site8_A
8000402,1777.27,,V1_site8_A
8000403,1906.21,,V1_site8_A
8000404,1911.73,,V1_site8_A
8000405,1897.43,,V1_site8_A
8000406,1896.16,,V1_site8_A
8000407,861.21,,V1_site8_A
8000408,1910.26,,V1_site8_A
8000409,1982.05,,V1_site8_A
8000410,1957.55,,V1_site8_A
8000411,2014.3,,V1_site8_A
8000412,2002.83,,V1_site8_A
8000413,2022.9,,V1_site8_A
8000414,2025.41,,V1_site8_A
8000415,1998.84,,V1_site8_A
8000416,2028.31,,V1_site8_A
8000417,2043.08,,V1_site8_A
8000418,2068.5,,V1_site8_A
8000419,2061.9,,V1_site8_A
8000420,2038.4,,V1_site8_A
8000421,2034.03,,V1_site8_A
8000422,2050.35,,V1_site8_A
8000423,855.94,,V1_site8_A
8000424,2066.03,,V1_site8_A
8000425,2044.24,,V1_site8_A
8000426,2045.39,,V1_site8_A
8000427,2034.58,,V1_site8_A
8000428,2068.9,,V1_site8_A
8000429,2038.95,,V1_site8_A
8000430,2046.56,,V1_site8_A
8000431,2056.39,,V1_site8_A
8000432,2037.22,,V1_site8_A
8000433,2040.16,,V1_site8_A
8000434,2073.55,,V1_site8_A
8000435,2114.14,,V1_site8_A
8000436,2089.51,,V1_site8_A
8000437,2066.31,,V1_site8_A
8000438,2103.27,,V1_site8_A
8000439,2087.43,,V1_site8_A
8000440,2071.79,,V1_site8_A
8000441,2086.72,,V1_site8_A
8000442,2071.33,,V1_site8_A
8000443,2070.91,,V1_site8_A
8000444,2105.87,,V1_site8_A
8000445,855.72,,V1_site8_A
8000446,2088.52,,V1_site8_A
8000447,2126.51,,V1_site8_A
8000448,2152.2,,V1_site8_A
8000449,2132.86,,V1_site8_A
8000450,2146.36,,V1_site8_A
8000451,2135.09,,V1_site8_A
8000452,2150.06,,V1_site8_A
8000453,2116.87,,V1_site8_A
8000454,855.66,,V1_site8_A
8000455,2124.39,,V1_site8_A
8000456,2120.93,,V1_site8_A
8000457,2132.98,,V1_site8_A
8000458,2142.15,,V1_site8_A
8000459,2134.46,,V1_site8_A
8000460,2178.88,,V1_site8_A
8000461,2182.79,,V1_site8_A
8000462,2202.38,,V1_site8_A
8000463,2169.13,,V1_site8_A
8000464,2190.31,,V1_site8_A
8000465,2163.06,,V1_site8_A
8000466,2158.58,,V1_site8_A
8000467,2189.33,,V1_site8_A
8000468,2176.34,,V1_site8_A
8000469,2163.53,,V1_site8_A
8000470,2176.01,,V1_site8_A
8000471,854.24,,V1_site8_A
8000472,2182.02,,V1_site8_A
8000473,2163.38,,V1_site8_A
8000474,856.02,,V1_site8_A
8000475,2201.0,,V1_site8_A
8000476,2207.65,,V1_site8_A
8000477,2211.97,,V1_site8_A
8000478,2205.31,,V1_site8_A
8000479,2189.26,,V1_site8_A
8000480,2238.77,,V1_site8_A
8000481,2266.63,,V1_site8_A
8000482,2279.69,,V1_site8_A
8000483,2261.12,,V1_site8_A
8000484,2267.61,,V1_site8_A
8000485,2245.99,,V1_site8_A
8000486,2283.16,,V1_site8_A
8000487,2282.33,,V1_site8_A
8000488,2268.03,,V1_site8_A
8000489,2323.12,,V1_site8_A
8000490,2307.6,,V1_site8_A
8000491,2298.99,,V1_site8_A
8000492,2311.95,,V1_site8_A
8000493,2291.34,,V1_site8_A
8000494,2313.31,,V1_site8_A
8000495,2305.11,,V1_site8_A
8000496,2293.83,,V1_site8_A
8000497,2311.76,,V1_site8_A
8000498,2309.19,,V1_site8_A
8000499,2349.47,,V1_site8_A
8000500,2363.82,,V1_site8_A
8000501,2344.63,,V1_site8_A
8000502,2325.71,,V1_site8_A
8000503,2339.91,,V1_site8_A
8000504,2313.85,,V1_site8_A
8000505,2352.81,,V1_site8_A
8000506,2333.28,,V1_site8_A
8000507,2337.05,,V1_site8_A
8000508,2326.06,,V1_site8_A
8000509,2310.43,,V1_site8_A
8000510,2385.21,,V1_site8_A
8000511,2376.36,,V1_site8_A
8000512,2364.34,,V1_site8_A
8000513,2409.31,,V1_site8_A
8000514,2383.74,,V1_site8_A
8000515,2378.85,,V1_site8_A
8000516,2391.95,,V1_site8_A
8000517,2390.73,,V1_site8_A
8000518,2396.25,,V1_site8_A
8000519,2370.82,,V1_site8_A
8000520,2371.33,,V1_site8_A
8000521,2383.58,,V1_site8_A
8000522,2374.16,,V1_site8_A
8000523,2374.37,,V1_site8_A
8000524,2437.98,,V1_site8_A
8000525,2438.55,,V1_site8_A
8000526,2402.88,,V1_site8_A
8000527,2400.79,,V1_site8_A
8000528,2410.63,,V1_site8_A
8000529,2396.99,,V1_site8_A
8000530,2401.47,,V1_site8_A
8000531,2412.29,,V1_site8_A
8000532,2428.3,,V1_site8_A
8000533,2423.87,,V1_site8_A
8000534,2422.29,,V1_site8_A
8000535,2422.44,,V1_site8_A
8000536,2422.8,,V1_site8_A
8000537,2439.98,,V1_site8_A
8000538,2436.64,,V1_site8_A
8000539,2440.48,,V1_site8_A
8000540,2459.54,,V1_site8_A
8000541,2454.45,,V1_site8_A
8000542,2456.99,,V1_site8_A
8000543,2454.79,,V1_site8_A
8000544,2434.75,,V1_site8_A
8000545,2463.97,,V1_site8_A
8000546,2454.26,,V1_site8_A
8000547,2456.16,,V1_site8_A
8000548,2462.02,,V1_site8_A
8000549,2473.07,,V1_site8_A
8000550,2501.77,,V1_site8_A
8000551,2506.08,,V1_site8_A
8000552,2510.96,,V1_site8_A
8000553,2502.28,,V1_site8_A
8000554,2489.9,,V1_site8_A
8000555,2502.35,,V1_site8_A
8000556,2492.29,,V1_site8_A
8000557,2540.9,,V1_site8_A
8000558,2538.49,,V1_site8_A
8000559,2541.85,,V1_site8_A
8000560,2542.5,,V1_site8_A
8000561,2554.29,,V1_site8_A
8000562,2552.38,,V1_site8_A
8000563,2557.74,,V1_site8_A
8000564,2548.56,,V1_site8_A
8000565,2529.09,,V1_site8_A
8000566,2568.48,,V1_site8_A
8000567,2534.85,,V1_site8_A
8000568,2578.98,,V1_site8_A
8000569,2602.36,,V1_site8_A
8000570,2569.07,,V1_site8_A
8000571,2564.54,,V1_site8_A
8000572,2562.92,,V1_site8_A
8000573,2591.84,,V1_site8_A
8000574,2564.16,,V1_site8_A
8000575,2584.38,,V1_site8_A
8000576,2615.23,,V1_site8_A
8000577,2607.75,,V1_site8_A
8000578,2611.01,,V1_site8_A
8000579,2624.35,,V1_site8_A
8000580,2601.36,,V1_site8_A
8000581,2619.82,,V1_site8_A
8000582,2598.65,,V1_site8_A
8000583,2642.21,,V1_site8_A
8000584,2623.08,,V1_site8_A
8000585,2602.76,,V1_site8_A
8000586,2642.57,,V1_site8_A
8000587,2638.17,,V1_site8_A
8000588,2636.23,,V1_site8_A
8000589,2606.07,,V1_site8_A
8000590,2646.73,,V1_site8_A
8000591,2671.74,,V1_site8_A
8000592,2678.32,,V1_site8_A
8000593,2683.88,,V1_site8_A
8000594,2648.6,,V1_site8_A
8000595,2660.9,,V1_site8_A
8000596,2658.65,,V1_site8_A
8000597,2667.06,,V1_site8_A
8000598,2659.77,,V1_site8_A
8000599,2674.84,,V1_site8_A
8000600,2721.86,,V1_site8_A
8000601,2687.32,,V1_site8_A
8000602,2713.69,,V1_site8_A
8000603,2702.72,,V1_site8_A
8000604,2707.95,,V1_site8_A
8000605,2722.05,,V1_site8_A
8000606,2717.57,,V1_site8_A
8000607,2684.28,,V1_site8_A
8000608,2677.06,,V1_site8_A
8000609,2706.19,,V1_site8_A
8000610,2698.08,,V1_site8_A
8000611,2701.15,,V1_site8_A
8000612,2699.05,,V1_site8_A
8000613,2698.44,,V1_site8_A
8000614,2753.95,,V1_site8_A
8000615,2720.16,,V1_site8_A
8000616,2727.38,,V1_site8_A
8000617,2745.41,,V1_site8_A
8000618,2729.39,,V1_site8_A
8000619,2747.88,,V1_site8_A
8000620,2746.85,,V1_site8_A
8000621,2755.33,,V1_site8_A
8000622,2728.97,,V1_site8_A
8000623,2748.92,,V1_site8_A
8000624,2736.44,,V1_site8_A
8000625,2790.36,,V1_site8_A
8000626,2761.31,,V1_site8_A
8000627,2762.66,,V1_site8_A
8000628,2795.93,,V1_site8_A
8000629,2781.84,,V1_site8_A
8000630,2769.09,,V1_site8_A
8000631,2783.68,,V1_site8_A
8000632,2763.97,,V1_site8_A
8000633,2764.39,,V1_site8_A
8000634,2759.31,,V1_site8_A
8000635,2819.21,,V1_site8_A
8000636,2813.31,,V1_site8_A
8000637,2820.0,,V1_site8_A
8000638,2813.38,,V1_site8_A
8000639,2825.91,,V1_site8_A
8000640,2838.45,,V1_site8_A
8000641,2817.39,,V1_site8_A
8000642,2815.46,,V1_site8_A
8000643,2795.39,,V1_site8_A
8000644,2825.93,,V1_site8_A
8000645,2808.27,,V1_site8_A
8000646,2836.03,,V1_site8_A
8000647,2857.85,,V1_site8_A
8000648,2816.73,,V1_site8_A
8000649,2868.19,,V1_site8_A
8000650,2838.23,,V1_site8_A
8000651,2845.43,,V1_site8_A
8000652,2877.16,,V1_site8_A
8000653,2856.61,,V1_site8_A
8000654,2858.15,,V1_site8_A
8000655,2845.84,,V1_site8_A
8000656,2839.19,,V1_site8_A
8000657,2866.17,,V1_site8_A
8000658,2860.5,,V1_site8_A
8000659,2855.31,,V1_site8_A
8000660,2855.59,,V1_site8_A
8000661,2840.14,,V1_site8_A
8000662,2892.85,,V1_site8_A
8000663,2882.48,,V1_site8_A
8000664,2895.76,,V1_site8_A
8000665,2881.05,,V1_site8_A
8000666,2896.02,,V1_site8_A
8000667,2901.21,,V1_site8_A
8000668,2885.75,,V1_site8_A
8000669,2891.58,,V1_site8_A
8000670,853.8,,V1_site8_A
8000671,2885.35,,V1_site8_A
8000672,2886.05,,V1_site8_A
8000673,2928.91,,V1_site8_A
8000674,2914.13,,V1_site8_A
8000675,848.45,,V1_site8_A
8000676,2922.97,,V1_site8_A
8000677,2904.36,,V1_site8_A
8000678,845.56,,V1_site8_A
8000679,2954.12,,V1_site8_A
8000680,2997.7,,V1_site8_A
8000681,850.51,,V1_site8_A
8000682,0.29,,V1_site8_A
8000683,2997.36,,V1_site8_A
8000684,142.46,,V1_site8_A
8000685,3039.4,,V1_site8_A
8000686,3062.9,,V1_site8_A
8000687,27.9,,V1_site8_A
8000688,832.56,,V1_site8_A
8000689,836.15,,V1_site8_A
8000690,3143.59,,V1_site8_A
8000691,176.29,,V1_site8_A
8000692,834.45,,V1_site8_A
8000693,-123.51,,V1_site8_A
8000694,845.29,,V1_site8_A
8000695,844.98,,V1_site8_A
8000696,843.17,,V1_site8_A
8000697,3297.47,,V1_site8_A
8000698,819.91,,V1_site8_A
8000699,837.81,,V1_site8_A
8000700,3380.49,,V1_site8_A
8000701,844.63,,V1_site8_A
8000702,837.84,,V1_site8_A
8000703,838.7,,V1_site8_A
8000704,848.01,,V1_site8_A
8000705,857.21,,V1_site8_A
8000706,849.52,,V1_site8_A
8000707,852.52,,V1_site8_A
8000708,847.23,,V1_site8_A
8000709,836.7,,V1_site8_A
8000710,853.64,,V1_site8_A
8000711,851.34,,V1_site8_A
8000712,830.49,,V1_site8_A
8000713,844.09,,V1_site8_A
8000714,3627.37,,V1_site8_A
8000715,842.37,,V1_site8_A
8000716,-833.92,,V1_site8_A
8000717,3701.84,,V1_site8_A
8000718,3699.95,,V1_site8_A
8000719,847.36,,V1_site8_A
8000720,852.88,,V1_site8_A
8000721,2582.69,,V1_site8_B
8000722,21.76,,V1_site8_B
8000723,54.99,,V1_site8_B
8000724,2540.45,,V1_site8_B
8000725,90.23,,V1_site8_B
8000726,2579.93,,V1_site8_B
8000727,148.67,,V1_site8_B
8000728,2442.72,,V1_site8_B
8000729,161.86,,V1_site8_B
8000730,2708.82,,V1_site8_B
8000731,179.04,,V1_site8_B
8000732,2555.84,,V1_site8_B
8000733,205.99,,V1_site8_B
8000734,-311.07,,V1_site8_B
8000735,2684.1,,V1_site8_B
8000736,3157.5,,V1_site8_B
8000737,2924.9,,V1_site8_B
8000738,-52.63,,V1_site8_B
8000739,2662.72,,V1_site8_B
8000740,2507.38,,V1_site8_B
8000741,2422.13,,V1_site8_B
8000742,-362.78,,V1_site8_B
8000743,-12.15,,V1_site8_B
8000744,2702.11,,V1_site8_B
8000745,2656.27,,V1_site8_B
8000746,25.62,,V1_site8_B
8000747,21.82,,V1_site8_B
8000748,2547.32,,V1_site8_B
8000749,2690.19,,V1_site8_B
8000750,540.58,,V1_site8_B
8000751,2572.3,,V1_site8_B
8000752,580.43,,V1_site8_B
8000753,627.78,,V1_site8_B
8000754,2700.1,,V1_site8_B
8000755,2556.34,,V1_site8_B
8000756,2747.66,,V1_site8_B
8000757,711.34,,V1_site8_B
8000758,677.42,,V1_site8_B
8000759,2539.65,,V1_site8_B
8000760,753.7,,V1_site8_B
8000761,2565.83,,V1_site8_B
8000762,793.84,,V1_site8_B
8000763,833.76,,V1_site8_B
8000764,832.0,,V1_site8_B
8000765,870.35,,V1_site8_B
8000766,877.86,,V1_site8_B
8000767,857.5,,V1_site8_B
8000768,904.99,,V1_site8_B
8000769,908.65,,V1_site8_B
8000770,926.57,,V1_site8_B
8000771,910.06,,V1_site8_B
8000772,942.68,,V1_site8_B
8000773,972.26,,V1_site8_B
8000774,955.85,,V1_site8_B
8000775,969.18,,V1_site8_B
8000776,972.22,,V1_site8_B
8000777,959.97,,V1_site8_B
8000778,933.01,,V1_site8_B
8000779,951.97,,V1_site8_B
8000780,950.08,,V1_site8_B
8000781,961.26,,V1_site8_B
8000782,933.2,,V1_site8_B
8000783,963.31,,V1_site8_B
8000784,990.06,,V1_site8_B
8000785,977.12,,V1_site8_B
8000786,971.38,,V1_site8_B
8000787,973.39,,V1_site8_B
8000788,988.5,,V1_site8_B
8000789,998.46,,V1_site8_B
8000790,958.23,,V1_site8_B
8000791,956.86,,V1_site8_B
8000792,967.68,,V1_site8_B
8000793,981.45,,V1_site8_B
