unit_id,time_to_first_spike
8001750,0.104
8001751,0.109
8001752,0.0985
8001753,0.1025
8001754,0.1
8001755,0.1055
8001756,0.102
8001757,0.0985
8001758,0.0895
8001759,0.089
8001760,0.081
8001761,0.107
8001762,0.096
8001763,0.0815
8001764,0.114
8001765,
8001766,
8001767,0.098
8001768,0.0815
8001769,
8001770,0.103
8001771,0.108
8001772,0.086
8001773,0.092
8001774,0.0785
8001775,0.036
8001776,0.087
8001777,0.044
8001778,0.073
8001779,0.1505
8001780,0.1025
8001781,0.0425
8001782,0.091
8001783,0.093
8001784,0.128
8001785,0.071
8001786,0.071
8001787,0.081
8001788,0.079
8001789,0.133
8001790,0.098
8001791,0.1115
8001792,0.104
8001793,0.086
8001794,0.084
8001795,0.091
8001796,0.109
8001797,0.0975
8001798,0.0765
8001799,0.113
8001800,0.106
8001801,0.0975
8001802,0.132
8001803,0.099
8001804,0.09
8001805,0.1045
8001806,0.0855
8001807,0.072
8001808,0.082
8001809,0.078
8001810,0.0765
8001811,0.1355
8001812,0.067
8001813,0.109
8001814,0.1165
8001815,0.115
8001816,0.11
8001817,0.0965
8001818,0.073
8001819,
8001820,0.064
8001821,0.104
8001822,0.112
8001823,0.0915
8001824,0.086
8001825,0.096
8001826,0.11
8001827,0.1085
8001828,0.063
8001829,0.082
8001830,
8001831,0.0685
8001832,0.1155
8001833,0.1145
8001834,0.078
8001835,0.11
8001836,0.1005
8001837,0.1115
8001838,0.0875
8001839,0.085
8001840,0.086
8001841,0.092
8001842,0.092
8001843,0.1075
8001844,0.1
8001845,0.083
8001846,0.087
8001847,0.085
8001848,0.104
8001849,0.07
8001850,0.0775
8001851,0.085
8001852,0.1615
8001853,
8001854,0.0995
8001855,0.0895
8001856,0.063
8001857,0.092
8001858,0.119
8001859,0.0985
8001860,0.1075
8001861,0.089
8001862,0.0905
8001863,0.0855
8001864,0.077
8001865,0.092
8001866,0.085
8001867,0.08
8001868,0.0535
8001869,0.0715
8001870,0.079
8001871,0.101
8001872,
8001873,0.1115
8001874,0.066
8001875,0.104
8001876,0.095
8001877,0.08
8001878,0.0845
8001879,0.074
8001880,0.087
8001881,0.088
8001882,0.072
8001883,0.06
8001884,0.0785
8001885,0.091
8001886,0.076
8001887,0.1005
8001888,0.0895
8001889,
8001890,0.093
8001891,
8001892,0.183
8001893,
8001894,
8001895,0.093
8001896,0.095
8001897,
8001898,0.091
8001899,0.127
8001900,0.082
8001901,0.079
8001902,0.055
8001903,0.074
8001904,0.106
8001905,0.111
8001906,0.1405
8001907,0.1105
8001908,0.1075
8001909,0.09
8001910,0.067
8001911,0.066
8001912,0.071
8001913,0.095
8001914,0.056
8001915,0.115
8001916,0.071
8001917,0.09
8001918,
8001919,0.061
8001920,0.0835
8001921,0.0975
8001922,0.095
8001923,0.091
8001924,0.07
8001925,0.082
8001926,0.048
8001927,0.079
8001928,0.092
8001929,0.0625
8001930,0.0965
8001931,0.111
8001932,0.114
8001933,0.109
8001934,0.103
8001935,0.087
8001936,
8001937,0.0925
8001938,0.092
8001939,0.1025
8001940,
8001941,0.0945
8001942,0.092
8001943,0.052
8001944,0.16
8001945,0.118
8001946,
8001947,
8001948,0.099
8001949,0.101
8001950,0.139
8001951,0.041
8001952,0.053
8001953,0.041
8001954,0.124
8001955,0.059
8001956,0.168
8001957,0.104
8001958,0.1225
8001959,0.11
8001960,0.07
8001961,0.091
8001962,
8001963,0.123
8001964,0.153
8001965,0.143
8001966,0.064
8001967,0.136
8001968,0.068
8001969,0.124
8001970,0.13
8001971,0.138
8001972,0.0785
8001973,0.106
8001974,
8001975,
8001976,0.178
8001977,0.151
8001978,0.143
8001979,0.134
8001980,0.067
8001981,0.1425
8001982,0.087
8001983,0.0725
8001984,0.071
8001985,0.123
8001986,0.084
8001987,
8001988,0.115
8001989,0.093
8001990,0.093
8001991,0.07
8001992,
8001993,
8001994,0.077
8001995,0.0425
8001996,0.0675
8001997,0.076
8001998,0.067
8001999,0.0555
8002000,0.034
8002001,0.073
8002002,0.09
8002003,0.104
8002004,
8002005,0.119
8002006,
8002007,0.1065
8002008,0.18
8002009,
8002010,0.117
8002011,
8002012,
8002013,0.1865
8002014,0.0945
8002015,0.081
8002016,0.1175
8002017,0.145
8002018,0.0735
8002019,0.104
8002020,
8002021,0.086
8002022,0.1335
8002023,
8002024,0.08
8002025,0.151
8002026,0.097
8002027,
8002028,0.083
8002029,0.127
8002030,0.124
8002031,0.0975
8002032,0.131
8002033,0.131
8002034,0.171
8002035,0.052
8002036,0.057
8002037,0.137
8002038,0.104
8002039,0.085
8002040,0.103
8002041,0.101
8002042,
8002043,0.114
8002044,0.1065
8002045,0.058
8002046,0.132
8002047,0.0745
8002048,0.063
8002049,0.104
8002050,0.048
8002051,0.045
8002052,0.0645
8002053,0.041
8002054,0.043
8002055,0.049
8002056,0.123
8002057,0.051
8002058,0.078
8002059,0.097
8002060,
8002061,
8002062,0.0735
8002063,0.044
8002064,0.0705
8002065,0.042
8002066,0.058
8002067,
8002068,0.045
8002069,0.0995
8002070,0.081
8002071,0.12
8002072,0.036
8002073,
8002074,0.092
8002075,0.067
8002076,0.053
8002077,0.051
8002078,0.056
8002079,0.0595
8002080,0.087
8002081,0.0475
8002082,0.093
8002083,0.087
8002084,
8002085,0.108
8002086,0.14
8002087,0.103
8002088,0.044
8002089,0.081
8002090,0.128
8002091,0.103
8002092,0.041
8002093,0.082
8002094,0.056
8002095,0.143
8002096,
8002097,
8002098,0.065
8002099,0.097
8002100,0.0405
8002101,0.0965
8002102,0.113
8002103,0.193
8002104,0.1225
8002105,0.083
8002106,0.0765
8002107,0.0735
8002108,0.08
8002109,
8002110,0.167
8002111,
8002112,0.082
8002113,
8002114,0.088
8002115,0.048
8002116,0.043
8002117,0.195
8002118,0.0865
8002119,0.1195
8002120,0.106
8002121,0.1335
8002122,
8002123,0.0995
8002124,0.094
8002125,0.1155
8002126,0.126
8002127,0.0535
8002128,0.0675
8002129,0.046
8002130,0.044
8002131,0.125
8002132,0.0965
8002133,0.119
8002134,0.126
8002135,0.135
8002136,0.125
8002137,0.138
8002138,0.0935
8002139,0.045
8002140,0.103
8002141,0.0605
8002142,
8002143,
8002144,0.1285
8002145,
8002146,0.081
8002147,0.163
8002148,0.093
8002149,
8002150,0.1235
8002151,0.116
8002152,0.102
8002153,0.134
8002154,0.089
8002155,
8002156,0.058
8002157,0.126
8002158,
8002159,0.118
8002160,0.08
8002161,0.092
8002162,0.088
8002163,0.135
8002164,0.112
8002165,0.137
8002166,0.045
8002167,0.0425
8002168,0.092
8002169,0.1055
8002170,0.136
8002171,0.131
8002172,0.094
8002173,
8002174,0.034
8002175,0.1235
8002176,0.058
8002177,0.114
8002178,0.1045
8002179,0.1295
8002180,0.126
8002181,
8002182,0.179
8002183,0.1435
8002184,0.1
8002185,0.165
8002186,0.147
8002187,
8002188,0.1175
8002189,0.13
8002190,0.098
8002191,0.103
8002192,0.099
8002193,0.09
8002194,0.081
8002195,0.112
8002196,0.092
8002197,
8002198,0.117
8002199,0.156
8002200,
8002201,0.064
8002202,
8002203,0.053
8002204,0.09
8002205,0.088
8002206,0.101
8002207,0.04
8002208,0.048
8002209,0.115
8002210,
8002211,0.091
8002212,0.099
8002213,0.08
8002214,
8002215,
8002216,0.15
8002217,0.089
8002218,0.086
8002219,0.095
8002220,0.059
8002221,0.07
8002222,
8002223,0.132
8002224,0.12
8002225,0.067
8002226,0.096
8002227,0.057
8002228,0.046
8002229,0.069
8002230,
8002231,0.0905
8002232,0.05
8002233,0.097
8002234,0.042
8002235,0.153
8002236,0.076
8002237,0.131
8002238,0.0825
8002239,0.15
8002240,0.115
8002241,0.045
8002242,0.0925
8002243,0.082
8002244,0.107
8002245,0.0935
8002246,0.0735
8002247,0.0805
8002248,0.072
8002249,0.0885
8002250,0.096
8002251,0.1005
8002252,0.1075
8002253,0.088
8002254,0.0965
8002255,0.0995
8002256,0.103
8002257,0.099
8002258,0.072
8002259,0.069
8002260,0.111
8002261,0.0645
8002262,0.061
8002263,0.075
8002264,0.1085
8002265,0.089
8002266,0.099
8002267,0.081
8002268,0.075
8002269,0.1085
8002270,0.076
8002271,0.093
8002272,0.1065
8002273,0.094
8002274,0.073
8002275,0.096
8002276,0.0895
8002277,0.11
8002278,0.0905
8002279,0.045
8002280,0.057
8002281,0.093
8002282,0.085
8002283,0.111
8002284,0.087
8002285,0.114
8002286,0.11
8002287,0.091
8002288,0.076
8002289,0.0935
8002290,0.096
8002291,0.11
8002292,0.097
8002293,0.092
8002294,0.086
8002295,0.086
8002296,0.093
8002297,0.0955
8002298,0.091
8002299,0.111
8002300,0.097
8002301,0.12
8002302,0.105
8002303,0.107
8002304,0.14
8002305,0.094
8002306,0.1
8002307,0.0735
8002308,0.143
8002309,0.075
8002310,0.116
8002311,0.096
8002312,0.0985
8002313,0.088
8002314,0.1095
8002315,0.11
8002316,0.106
8002317,0.1095
8002318,0.115
8002319,0.102
8002320,0.111
8002321,
8002322,0.08
8002323,0.087
8002324,0.101
8002325,0.107
8002326,0.118
8002327,0.061
8002328,0.0835
8002329,
8002330,0.085
8002331,0.107
8002332,0.112
8002333,0.128
8002334,0.1295
8002335,0.105
8002336,0.125
8002337,0.098
8002338,0.113
8002339,0.102
8002340,0.09
8002341,0.12
8002342,0.081
8002343,0.105
8002344,0.079
8002345,0.116
8002346,0.095
8002347,0.087
8002348,0.0795
8002349,0.088
8002350,0.142
8002351,0.1405
8002352,0.069
8002353,0.087
8002354,0.082
8002355,0.111
8002356,0.118
8002357,0.11
8002358,0.0995
8002359,0.1185
8002360,0.09
8002361,0.0995
8002362,0.108
8002363,0.091
8002364,0.065
8002365,0.093
8002366,0.116
8002367,0.1005
8002368,0.053
8002369,
8002370,0.0575
8002371,0.095
8002372,0.113
8002373,0.097
8002374,0.1325
8002375,0.0935
8002376,0.131
8002377,0.09
8002378,0.061
8002379,0.084
8002380,0.073
8002381,0.119
8002382,0.094
8002383,0.095
8002384,0.043
8002385,
8002386,0.111
8002387,0.077
8002388,0.0685
8002389,0.0965
8002390,0.107
8002391,0.102
8002392,0.082
8002393,
8002394,0.0915
8002395,0.08
8002396,0.083
8002397,0.124
8002398,0.082
8002399,0.098
8002400,0.084
8002401,0.074
8002402,0.088
8002403,0.083
8002404,0.073
8002405,0.082
8002406,0.121
8002407,0.076
8002408,0.086
8002409,0.071
8002410,0.081
8002411,0.07
8002412,0.068
8002413,0.076
8002414,0.0825
8002415,0.056
8002416,0.0955
8002417,0.066
8002418,0.073
8002419,0.079
8002420,0.0815
8002421,0.089
8002422,0.095
8002423,0.061
8002424,0.058
8002425,0.084
8002426,0.1065
8002427,0.07
8002428,0.0785
8002429,0.084
8002430,0.0915
8002431,0.129
8002432,0.097
8002433,0.1045
8002434,0.064
8002435,0.0965
8002436,0.081
8002437,0.0795
8002438,0.095
8002439,0.102
8002440,0.131
8002441,0.083
8002442,0.1105
8002443,0.095
8002444,0.067
8002445,0.08
8002446,0.083
8002447,0.133
8002448,0.081
8002449,0.093
8002450,0.116
8002451,0.106
8002452,0.097
8002453,0.115
8002454,0.117
8002455,0.127
8002456,0.115
8002457,0.087
8002458,0.1025
8002459,0.1025
8002460,0.114
8002461,0.094
8002462,0.099
8002463,0.1135
8002464,0.094
8002465,0.103
8002466,0.099
8002467,0.0815
8002468,0.0805
8002469,0.079
8002470,
8002471,
8002472,0.115
8002473,0.059
8002474,0.095
8002475,0.087
8002476,0.111
8002477,0.101
8002478,
8002479,0.093
8002480,0.079
8002481,0.092
8002482,0.097
8002483,0.101
8002484,0.089
8002485,0.097
8002486,0.1
8002487,
8002488,0.0795
8002489,0.1055
8002490,0.104
8002491,0.068
8002492,
8002493,0.091
8002494,0.094
8002495,0.1085
8002496,
8002497,0.119
8002498,0.1
8002499,0.089
8002500,0.0905
8002501,0.1045
8002502,0.116
8002503,0.122
8002504,
8002505,0.105
8002506,0.106
8002507,0.104
8002508,0.1045
8002509,0.095
8002510,0.111
8002511,0.074
8002512,
8002513,0.0895
8002514,0.067
8002515,0.1165
8002516,0.116
8002517,0.104
8002518,0.099
8002519,0.0945
8002520,0.0995
8002521,0.085
8002522,0.096
8002523,0.114
8002524,0.101
8002525,0.08
8002526,0.0815
8002527,0.113
8002528,0.055
8002529,0.092
8002530,0.1
8002531,0.096
8002532,
8002533,0.108
8002534,0.0995
8002535,0.061
8002536,0.1265
8002537,0.082
8002538,0.0935
8002539,0.076
8002540,0.119
8002541,0.101
8002542,0.063
8002543,0.1015
8002544,
8002545,0.154
8002546,0.1145
8002547,0.096
8002548,0.091
8002549,0.077
8002550,0.087
8002551,0.0865
8002552,0.0775
8002553,0.095
8002554,0.091
8002555,0.092
8002556,0.101
8002557,0.091
8002558,0.105
8002559,0.107
8002560,
8002561,0.092
8002562,0.0945
8002563,
8002564,0.093
8002565,0.131
8002566,0.0875
8002567,0.153
8002568,0.099
8002569,0.068
8002570,0.088
8002571,0.0845
8002572,0.094
8002573,
8002574,
8002575,0.078
8002576,0.156
8002577,0.14
8002578,0.116
8002579,0.1085
8002580,0.1005
8002581,0.096
8002582,
8002583,0.1
8002584,0.0875
8002585,0.118
8002586,0.0855
8002587,0.074
8002588,0.0965
8002589,0.1
8002590,0.093
8002591,0.096
8002592,0.1625
8002593,
8002594,0.103
8002595,0.097
8002596,0.049
8002597,0.115
8002598,0.104
8002599,0.112
8002600,0.095
8002601,0.093
8002602,0.114
8002603,0.096
8002604,0.076
8002605,
8002606,0.12
8002607,0.093
8002608,0.129
8002609,0.077
8002610,0.124
8002611,0.0525
8002612,0.104
8002613,0.105
8002614,0.0845
8002615,0.098
8002616,0.096
8002617,0.095
8002618,0.0815
8002619,0.103
8002620,0.063
8002621,0.108
8002622,0.084
8002623,0.107
8002624,0.1035
8002625,0.1
8002626,0.076
8002627,0.155
8002628,0.088
8002629,0.1015
8002630,0.122
8002631,0.099
8002632,0.1045
8002633,0.0945
8002634,0.0815
8002635,0.1165
8002636,0.095
8002637,0.0905
8002638,0.0985
8002639,0.085
8002640,0.085
8002641,0.086
8002642,0.0925
8002643,0.085
8002644,0.08
8002645,0.0855
8002646,0.084
8002647,0.104
8002648,0.07
8002649,0.0955
8002650,0.0765
8002651,0.148
8002652,0.12
8002653,0.11
8002654,0.088
8002655,0.1245
8002656,0.086
8002657,0.082
8002658,0.1145
8002659,0.0795
8002660,0.1075
8002661,0.096
8002662,0.083
8002663,0.073
8002664,0.1025
8002665,0.068
8002666,0.088
8002667,
8002668,0.118
8002669,0.071
8002670,0.1335
8002671,0.059
8002672,0.094
8002673,0.094
8002674,0.089
8002675,0.0935
8002676,0.076
8002677,0.098
8002678,0.083
8002679,0.062
8002680,0.091
8002681,0.102
8002682,0.112
8002683,0.115
8002684,0.067
8002685,0.118
8002686,0.092
8002687,0.066
8002688,0.099
8002689,0.06
8002690,0.098
8002691,0.088
8002692,0.098
8002693,0.091
8002694,0.0935
8002695,0.083
8002696,0.087
8002697,
8002698,0.113
8002699,0.107
8002700,0.11
8002701,0.076
8002702,0.088
8002703,0.079
8002704,0.098
8002705,0.096
8002706,0.065
8002707,0.076
8002708,0.091
8002709,0.091
8002710,0.11
8002711,0.0725
8002712,0.1315
8002713,
8002714,0.081
8002715,0.1125
8002716,0.1
8002717,0.057
8002718,0.057
8002719,0.142
8002720,0.082
8002721,0.121
8002722,0.1805
8002723,
8002724,0.0925
8002725,
8002726,0.052
8002727,0.122
8002728,0.064
8002729,
8002730,
8002731,0.1225
8002732,0.0695
8002733,0.057
8002734,
8002735,0.162
8002736,0.079
8002737,0.1205
8002738,0.106
8002739,0.065
8002740,0.0675
8002741,0.11
8002742,0.112
8002743,0.097
8002744,0.1055
8002745,0.083
8002746,0.119
8002747,0.087
8002748,0.1055
8002749,0.073
8002750,0.0795
8002751,0.0985
8002752,0.1265
8002753,0.093
8002754,0.063
8002755,0.04
8002756,0.068
8002757,0.125
8002758,0.0855
8002759,0.032
8002760,0.053
8002761,0.037
8002762,0.061
8002763,0.03
8002764,0.053
8002765,0.1695
8002766,0.052
8002767,0.1115
8002768,0.038
8002769,0.051
8002770,0.1195
8002771,0.046
8002772,0.0435
8002773,0.1445
8002774,0.0615
8002775,0.059
8002776,
8002777,0.068
8002778,0.0685
8002779,0.053
8002780,0.045
8002781,0.047
8002782,0.152
8002783,0.0645
8002784,0.046
8002785,0.0605
8002786,0.0875
8002787,0.06
8002788,
8002789,0.068
8002790,0.0985
8002791,0.063
8002792,0.146
8002793,
8002794,0.077
8002795,0.1085
8002796,0.059
8002797,0.083
8002798,0.057
8002799,0.078
8002800,0.139
8002801,0.111
8002802,0.106
8002803,0.07
8002804,0.068
8002805,0.123
8002806,0.044
8002807,0.048
8002808,0.107
8002809,0.094
8002810,0.091
8002811,
8002812,0.0525
8002813,0.063
8002814,0.057
8002815,0.0585
8002816,0.067
8002817,0.045
8002818,0.194
8002819,0.1525
8002820,0.091
8002821,0.089
8002822,0.055
8002823,0.0665
8002824,0.1375
8002825,0.078
8002826,0.072
8002827,0.083
8002828,
8002829,0.066
8002830,0.051
8002831,0.047
8002832,0.0495
8002833,
8002834,0.061
8002835,0.034
8002836,0.069
8002837,0.102
8002838,0.058
8002839,0.0645
8002840,0.06
8002841,0.065
8002842,0.056
8002843,0.045
8002844,0.058
8002845,0.082
8002846,0.055
8002847,0.064
8002848,0.151
8002849,0.0535
8002850,0.129
8002851,0.047
8002852,0.0605
8002853,0.061
8002854,0.051
8002855,0.047
8002856,0.09
8002857,0.0965
8002858,0.062
8002859,0.05
8002860,0.051
8002861,0.0585
8002862,0.06
8002863,0.061
8002864,
8002865,0.0615
8002866,0.052
8002867,0.053
8002868,0.056
8002869,0.055
8002870,0.043
8002871,0.062
8002872,0.059
8002873,0.0585
8002874,0.057
8002875,0.051
8002876,0.056
8002877,0.067
8002878,
8002879,0.166
8002880,0.1275
8002881,0.044
8002882,0.0885
8002883,0.061
8002884,0.062
8002885,0.057
8002886,0.063
8002887,0.123
8002888,0.126
8002889,0.064
8002890,0.058
8002891,0.062
8002892,0.074
8002893,0.103
8002894,0.07
8002895,
8002896,0.135
8002897,0.0885
8002898,0.085
8002899,0.122
8002900,0.089
8002901,0.105
8002902,0.101
8002903,0.0775
8002904,0.078
8002905,0.081
8002906,0.1025
8002907,0.115
8002908,0.111
8002909,0.099
8002910,0.179
8002911,0.106
8002912,0.059
8002913,0.093
8002914,0.104
8002915,0.111
8002916,0.0995
8002917,0.099
8002918,0.1195
8002919,0.096
8002920,0.0765
8002921,0.088
8002922,0.112
8002923,0.0725
8002924,0.092
