session_id,held_out_probe_id,held_out_area,offset_scale,raw_visual_offset_azimuth_deg,raw_visual_offset_elevation_deg,visual_offset_azimuth_deg,visual_offset_elevation_deg,observed_azimuth_deg,observed_elevation_deg,predicted_azimuth_deg,predicted_elevation_deg,vector_error_deg,training_pair_rmse_deg,mean_training_area_distance_px,optimizer_success
715093703,810755797,VISam,0.0,-7.834543499305969,10.084889328596358,-0.0,0.0,59.84528213,3.0448364000000003,41.87061613639048,-6.311873228137598,20.264171156183647,9.59900284756278,1.1439207883822133,True
715093703,810755797,VISam,0.25,-7.834543499305969,10.084889328596358,-1.9586358748264923,2.5212223321490894,59.84528213,3.0448364000000003,39.91198026156399,-3.7906508959885086,21.072740921669748,9.59900284756278,1.1439207883822133,True
715093703,810755797,VISam,0.5,-7.834543499305969,10.084889328596358,-3.9172717496529845,5.042444664298179,59.84528213,3.0448364000000003,37.9533443867375,-1.2694285638394192,22.312996668603116,9.59900284756278,1.1439207883822133,True
715093703,810755797,VISam,0.75,-7.834543499305969,10.084889328596358,-5.875907624479477,7.563666996447268,59.84528213,3.0448364000000003,35.99470851191101,1.2517937683096703,23.91787749343452,9.59900284756278,1.1439207883822133,True
715093703,810755797,VISam,1.0,-7.834543499305969,10.084889328596358,-7.834543499305969,10.084889328596358,59.84528213,3.0448364000000003,34.036072637084516,3.7730161004587597,25.819479861634687,9.59900284756278,1.1439207883822133,True
715093703,810755801,VISp,0.0,1.8539242545516128,5.597932501362953,0.0,0.0,48.90786289,-9.0498808,62.33796882766141,-0.7953672690459423,15.764033085778273,10.351082455459661,1.0987744907733434,True
715093703,810755801,VISp,0.25,1.8539242545516128,5.597932501362953,0.4634810636379032,1.3994831253407383,48.90786289,-9.0498808,62.80144989129931,0.6041158562947959,16.9183749574959,10.351082455459661,1.0987744907733434,True
715093703,810755801,VISp,0.5,1.8539242545516128,5.597932501362953,0.9269621272758064,2.7989662506814765,48.90786289,-9.0498808,63.26493095493722,2.003598981635534,18.119183720694092,10.351082455459661,1.0987744907733434,True
715093703,810755801,VISp,0.75,1.8539242545516128,5.597932501362953,1.3904431909137096,4.198449376022214,48.90786289,-9.0498808,63.72841201857512,3.403082106976272,19.35781396839622,10.351082455459661,1.0987744907733434,True
715093703,810755801,VISp,1.0,1.8539242545516128,5.597932501362953,1.8539242545516128,5.597932501362953,48.90786289,-9.0498808,64.19189308221303,4.8025652323170105,20.627453550904796,10.351082455459661,1.0987744907733434,True
715093703,810755803,VISl,0.0,7.538601197205139,6.8988119707707245,0.0,0.0,26.658920000000002,22.3312447,25.480481678008264,-0.18949197780954002,22.55154756086541,8.075840483268289,0.3331980479467518,True
715093703,810755803,VISl,0.25,7.538601197205139,6.8988119707707245,1.8846502993012848,1.7247029926926811,26.658920000000002,22.3312447,27.36513197730955,1.535211014883141,20.808021347293224,8.075840483268289,0.3331980479467518,True
715093703,810755803,VISl,0.5,7.538601197205139,6.8988119707707245,3.7693005986025696,3.4494059853853622,26.658920000000002,22.3312447,29.249782276610834,3.2599140075758224,19.24651193635266,8.075840483268289,0.3331980479467518,True
715093703,810755803,VISl,0.75,7.538601197205139,6.8988119707707245,5.653950897903854,5.174108978078044,26.658920000000002,22.3312447,31.13443257591212,4.9846170002685035,17.914678489167468,8.075840483268289,0.3331980479467518,True
715093703,810755803,VISl,1.0,7.538601197205139,6.8988119707707245,7.538601197205139,6.8988119707707245,26.658920000000002,22.3312447,33.0190828752134,6.709319992961184,16.86701524726982,8.075840483268289,0.3331980479467518,True
715093703,810755805,VISrl,0.0,4.04779925910141,4.158825609497047,0.0,0.0,24.43637435,23.4105089,11.031837651147061,0.755860616965085,26.323272838667158,2.0055826950832216,0.031290129723596204,True
715093703,810755805,VISrl,0.25,4.04779925910141,4.158825609497047,1.0119498147753525,1.0397064023742617,24.43637435,23.4105089,12.043787465922414,1.7955670193393467,24.915495623883334,2.0055826950832216,0.031290129723596204,True
715093703,810755805,VISrl,0.5,4.04779925910141,4.158825609497047,2.023899629550705,2.0794128047485234,24.43637435,23.4105089,13.055737280697766,2.8352734217136084,23.51295845039733,2.0055826950832216,0.031290129723596204,True
715093703,810755805,VISrl,0.75,4.04779925910141,4.158825609497047,3.0358494443260575,3.119119207122785,24.43637435,23.4105089,14.067687095473119,3.87497982408787,22.116658238938278,2.0055826950832216,0.031290129723596204,True
715093703,810755805,VISrl,1.0,4.04779925910141,4.158825609497047,4.04779925910141,4.158825609497047,24.43637435,23.4105089,15.079636910248471,4.914686226462132,20.72785545799192,2.0055826950832216,0.031290129723596204,True
715093703,810755807,VISrl,0.0,-0.5621761984426925,10.76532922927986,-0.0,0.0,26.9052859,-16.6770915,33.98177890673311,-12.92939021842979,8.007622504228433,7.561686138242312,0.5271896480095464,True
715093703,810755807,VISrl,0.25,-0.5621761984426925,10.76532922927986,-0.14054404961067313,2.691332307319965,26.9052859,-16.6770915,33.84123485712244,-10.238057911109824,9.464065801475797,7.561686138242312,0.5271896480095464,True
715093703,810755807,VISrl,0.5,-0.5621761984426925,10.76532922927986,-0.28108809922134625,5.38266461463993,26.9052859,-16.6770915,33.70069080751176,-7.546725603789859,11.381612770416684,7.561686138242312,0.5271896480095464,True
715093703,810755807,VISrl,0.75,-0.5621761984426925,10.76532922927986,-0.4216321488320194,8.073996921959896,26.9052859,-16.6770915,33.560146757901094,-4.855393296469893,13.566124039436284,7.561686138242312,0.5271896480095464,True
715093703,810755807,VISrl,1.0,-0.5621761984426925,10.76532922927986,-0.5621761984426925,10.76532922927986,26.9052859,-16.6770915,33.41960270829042,-2.164060989149929,15.90799729971187,7.561686138242312,0.5271896480095464,True
755434585,760642621,VISam,0.0,39.33595779729759,14.58734271588288,0.0,0.0,57.76390234,-3.5604551,27.70922816447379,-25.0,36.917983765587174,10.131674630949178,0.47176821422673426,True
755434585,760642621,VISam,0.25,39.33595779729759,14.58734271588288,9.833989449324397,3.64683567897072,57.76390234,-3.5604551,37.543217613798184,-21.35316432102928,26.93430140583846,10.131674630949178,0.47176821422673426,True
755434585,760642621,VISam,0.5,39.33595779729759,14.58734271588288,19.667978898648794,7.29367135794144,57.76390234,-3.5604551,47.37720706312258,-17.70632864205856,17.549620424459896,10.131674630949178,0.47176821422673426,True
755434585,760642621,VISam,0.75,39.33595779729759,14.58734271588288,29.50196834797319,10.940507036912159,57.76390234,-3.5604551,57.211196512446975,-14.059492963087841,10.51357597501265,10.131674630949178,0.47176821422673426,True
755434585,760642621,VISam,1.0,39.33595779729759,14.58734271588288,39.33595779729759,14.58734271588288,57.76390234,-3.5604551,67.04518596177138,-10.41265728411712,11.53667631685058,10.131674630949178,0.47176821422673426,True
755434585,760642628,VISp,0.0,31.897737000000006,8.89504975771076,0.0,0.0,56.68944373,5.04235917,58.13653775297449,-0.5780588772400463,5.803721231853759,16.094940393433333,0.10970510002336671,True
755434585,760642628,VISp,0.25,31.897737000000006,8.89504975771076,7.974434250000002,2.22376243942769,56.68944373,5.04235917,66.11097200297449,1.6457035621876437,10.015111797505849,16.094940393433333,0.10970510002336671,True
755434585,760642628,VISp,0.5,31.897737000000006,8.89504975771076,15.948868500000003,4.44752487885538,56.68944373,5.04235917,74.0854062529745,3.8694660016153337,17.43545785132058,16.094940393433333,0.10970510002336671,True
755434585,760642628,VISp,0.75,31.897737000000006,8.89504975771076,23.923302750000005,6.6712873182830705,56.68944373,5.04235917,82.0598405029745,6.093228441043024,25.392151516619798,16.094940393433333,0.10970510002336671,True
755434585,760642628,VISp,1.0,31.897737000000006,8.89504975771076,31.897737000000006,8.89504975771076,56.68944373,5.04235917,90.0342747529745,8.316990880470714,33.50523793065709,16.094940393433333,0.10970510002336671,True
755434585,760642631,VISl,0.0,21.547675437329076,12.32179519846628,0.0,0.0,66.897737,3.89504993,31.24642137884656,-5.0,36.74422701291038,14.883364375958122,0.25382736505271924,True
755434585,760642631,VISl,0.25,21.547675437329076,12.32179519846628,5.386918859332269,3.08044879961657,66.897737,3.89504993,36.63334023817883,-1.91955120038343,30.81790547169597,14.883364375958122,0.25382736505271924,True
755434585,760642631,VISl,0.5,21.547675437329076,12.32179519846628,10.773837718664538,6.16089759923314,66.897737,3.89504993,42.0202590975111,1.1608975992331398,25.027275036580825,14.883364375958122,0.25382736505271924,True
755434585,760642631,VISl,0.75,21.547675437329076,12.32179519846628,16.160756577996807,9.24134639884971,66.897737,3.89504993,47.40717795684337,4.241346398849711,19.493635193547476,14.883364375958122,0.25382736505271924,True
755434585,760642631,VISl,1.0,21.547675437329076,12.32179519846628,21.547675437329076,12.32179519846628,66.897737,3.89504993,52.79409681617564,7.32179519846628,14.513967395916993,14.883364375958122,0.25382736505271924,True
755434585,760642634,VISal,0.0,22.76389802174748,-2.04546480220682,0.0,-0.0,83.7324261,30.777219,25.0,4.731089022729478,64.24872576467826,2.8336434008594833,0.1790386829210225,True
