session_id,offset_scale,raw_visual_offset_azimuth_deg,raw_visual_offset_elevation_deg,visual_offset_azimuth_deg,visual_offset_elevation_deg,visual_offset_magnitude_deg,pair_rmse_deg,median_centered_vector_error_deg,mean_area_distance_px,optimizer_success,anatomy_parameter_0,anatomy_parameter_1,anatomy_parameter_2,anatomy_parameter_3,anatomy_parameter_4,anatomy_parameter_5
715093703,0.75,-1.092137110000003,6.78484488039828,-0.8191028325000023,5.08863366029871,5.154136395065091,10.020238580033888,10.83472568039828,0.7386259212718738,True,165.26499321093124,151.47775362586185,1.3413133483668427,133.3417486355176,120.93825538167671,-0.11975261403576322
755434585,0.75,27.19310226430617,10.47211282943869,20.39482669822963,7.854084622079017,21.854875915950615,14.470167031070526,8.947555464097974,0.7968584183929016,True,149.6935482915656,184.55715549862856,1.358276734702916,83.76715546005097,130.11627956705965,-0.15120112009131112
756029989,0.75,9.232017117339836,19.008990962497016,6.924012838004877,14.256743221872762,15.849185501951553,13.966386611542683,6.637719838134645,0.0,True,151.7150415977076,174.25294719522194,1.289455952420085,75.05288439227482,106.51482242466206,-0.05599016121165658
757216464,0.75,22.53515732933257,25.18612895565352,16.901367996999426,18.88959671674014,25.34705316779598,13.66491525493861,6.320382560680855,0.33152313778025466,True,160.6552407558925,162.59758540010446,1.5527195003357248,71.16470651541557,112.38258443928747,0.43128882018826986
768515987,0.75,14.607250103252817,-1.102841280140483,10.955437577439612,-0.8271309601053622,10.986617229081057,9.825938446592515,1.3030448663865402,0.5862408023564628,True,158.89104495189264,171.49043748915693,1.5949500633145108,121.3613737515908,101.19040425532764,0.05857693074068974
774875821,0.75,10.88895746482649,9.2372200195,8.166718098619867,6.927915014625,10.70940198854221,9.354310563114076,8.293614607533346,0.18381895348496755,True,154.61869927683904,173.5345730254405,1.3823398730289322,160.30361107992502,119.01497048381653,-0.23623262053834454
778240327,0.75,-0.565923784818402,6.851536293053069,-0.4244428386138015,5.138652219789802,5.156151506618206,13.145272766296749,10.909800981126933,0.861102431564792,True,158.16992111074845,170.0925649103179,1.5481677183925384,124.73203758983824,106.74830576616557,0.046338655804365594
781842082,0.75,4.892006596977275,3.427184960581947,3.6690049477329563,2.57038872043646,4.479787436992507,14.366278886452795,4.731485251075407,0.0,True,160.1608497333482,168.41540932487726,1.6562167181685812,74.55087791225318,101.6794485266316,0.18617948969300638
786091066,0.75,15.956561489999999,2.196976335143141,11.967421117499999,1.6477322513573558,12.080322420190122,15.412016377457867,9.346081862938187,0.77289733621935,True,147.7078052524217,162.60444420777685,1.4283246564880667,77.73934467231746,133.11055998599005,-0.11326246313327326
794812542,0.75,0.24647812990733797,0.7902017078916215,0.18485859743050348,0.5926512809187161,0.6208125657705134,23.65728918866003,12.670703235484169,0.29435663447814847,True,161.9257588403291,158.77390638636663,1.3918633822647615,170.9182795290972,105.94049370672896,-0.0921030910521719
798911424,0.75,11.641100669085706,16.480724826645044,8.73082550181428,12.360543619983783,15.133088003598354,19.738872262828345,12.441349459695015,1.0116108661442385,True,175.97507138607344,155.08061961705098,1.389593620487002,111.2396130575808,105.65141150445037,0.08112825707256419
829720705,0.75,14.83075358924716,-1.5133724677587574,11.12306519193537,-1.135029350819068,11.18082603796629,15.726535540586921,8.420024535724112,0.6171785601002557,True,153.63733128197111,206.38303630529964,1.7478284308483285,141.02501623612497,96.13330127616331,0.4746082223476497
831882777,0.75,13.367188434530576,20.001712820104473,10.025391325897932,15.001284615078355,18.04292136379184,7.465909365555884,7.329848115040543,3.893149293314006e-07,True,198.12560001544992,166.6814950390127,1.3094263108018513,85.1781121229419,118.34949104379716,-0.18682345717144835
847657808,0.75,22.108230256823127,19.372724131733378,16.581172692617344,14.529543098800033,22.04638089397638,21.87530117006219,16.419342432045678,0.6447840000081511,True,151.46451408727663,169.79665354155776,1.3993790264674901,70.56637569351015,117.99600913011841,-0.08138808294479759
