ecephys_session_id,selection_role,v1_units,censored_fraction,covariance_shift_azimuth_deg,covariance_shift_elevation_deg,size_optimum_azimuth_deg,size_optimum_elevation_deg,covariance_size_optimum_distance_deg,full_size_gain_covariance_vs_zero,mean_cross_half_size_gain,cross_half_size_gains_both_positive,size_shuffle_p_one_sided,uncensored_size_gain_covariance_vs_zero,scatter_scale,size_scale,half_0_to_half_1_scatter_shift_azimuth_deg,half_0_to_half_1_scatter_shift_elevation_deg,half_0_to_half_1_heldout_size_loss_zero,half_0_to_half_1_heldout_size_loss_scatter_shift,half_0_to_half_1_heldout_size_gain,half_1_to_half_0_scatter_shift_azimuth_deg,half_1_to_half_0_scatter_shift_elevation_deg,half_1_to_half_0_heldout_size_loss_zero,half_1_to_half_0_heldout_size_loss_scatter_shift,half_1_to_half_0_heldout_size_gain
759883607,negative held-out CCF→RF gradient,92,0.32608695652173914,16.0,-10.0,-12.0,2.0,30.463092423455635,-0.027040127890203297,-0.024815906552073844,False,0.87,-0.003955327602460368,0.5385546875441287,2.665024663123317,16.0,-10.0,0.20029710903210934,0.225000978653942,-0.024703869621832658,14.0,-4.0,0.2649478362348509,0.28987577971716594,-0.02492794348231503
773418906,negative held-out CCF→RF gradient,99,0.1717171717171717,-10.0,-16.0,-30.0,12.0,34.40930106817051,0.0013236410596137727,-0.0011656915293934283,False,0.37,0.0004639324696351921,0.538406909319872,2.665024663123317,-28.0,-2.0,0.1615082650237235,0.160393321998836,0.0011149430248875158,4.0,-14.0,0.21675712739512376,0.22020345347879813,-0.0034463260836743725
829720705,negative held-out CCF→RF gradient,66,0.25757575757575757,-14.0,-10.0,-24.0,18.0,29.732137494637012,0.0009289067483862212,-8.878726172663332e-05,False,0.605,-0.0006825341183073208,0.5383036300656823,2.665024663123317,-14.0,-12.0,0.15332336141784722,0.15120571705682853,0.002117644361018689,-14.0,-2.0,0.20780023508940346,0.2100954539738754,-0.0022952188844719557
831882777,negative held-out CCF→RF gradient,77,0.23376623376623376,-30.0,12.0,18.0,-22.0,58.82176467941097,-0.005283260065207962,-0.0161330935885719,False,0.5,-0.004170071087108207,0.5396067876083288,2.665024663123317,-14.0,-12.0,0.16381099447567138,0.16093164348761171,0.0028793509880596646,26.0,18.0,0.19943305257776187,0.23457859074296533,-0.035145538165203466
840012044,negative held-out CCF→RF gradient,80,0.125,-2.0,-6.0,-18.0,30.0,39.395431207184416,-0.0021867600493246098,-0.0005333787455800848,False,0.52,2.0348859799984576e-05,0.5395409440920869,2.665024663123317,2.0,-14.0,0.19317145475469527,0.19654141741422052,-0.003369962659525244,4.0,28.0,0.16388217914006653,0.16157897397170146,0.0023032051683650745
754312389,strongest positive-gradient control,144,0.2361111111111111,16.0,6.0,-20.0,-30.0,50.91168824543142,-0.003809979319967266,-0.0006187554821877744,False,0.63,0.0037824930952286007,0.5392363632547879,2.665024663123317,28.0,8.0,0.2025445397793067,0.2056666414351053,-0.003122101655798598,4.0,-2.0,0.23491017909369813,0.23302558840227508,0.0018845906914230492
