ecephys_session_id,axis,translation_deg,regularized_loss,loss_above_optimum
721123822,azimuth,9.75,0.226463,0.166448
721123822,azimuth,10.5,3,2.93998
721123822,azimuth,11.25,3,2.93998
721123822,azimuth,12,3,2.93998
721123822,azimuth,12.75,3,2.93998
721123822,azimuth,13.5,3,2.93998
721123822,azimuth,14.25,3,2.93998
721123822,azimuth,15,3,2.93998
721123822,azimuth,15.75,3,2.93998
721123822,azimuth,16.5,3,2.93998
721123822,azimuth,17.25,3,2.93998
721123822,azimuth,18,3,2.93998
721123822,azimuth,18.75,3,2.93998
721123822,azimuth,19.5,3,2.93998
721123822,azimuth,20.25,3,2.93998
721123822,azimuth,21,3,2.93998
721123822,azimuth,21.75,3,2.93998
721123822,azimuth,22.5,3,2.93998
721123822,azimuth,23.25,3,2.93998
721123822,azimuth,24,3,2.93998
721123822,azimuth,24.75,3,2.93998
721123822,azimuth,25.5,3,2.93998
721123822,azimuth,26.25,3,2.93998
721123822,azimuth,27,3,2.93998
721123822,azimuth,27.75,3,2.93998
721123822,azimuth,28.5,3,2.93998
721123822,azimuth,29.25,3,2.93998
721123822,azimuth,30,3,2.93998
721123822,elevation,-30,3,2.93998
721123822,elevation,-29.25,3,2.93998
721123822,elevation,-28.5,3,2.93998
721123822,elevation,-27.75,3,2.93998
721123822,elevation,-27,3,2.93998
721123822,elevation,-26.25,3,2.93998
721123822,elevation,-25.5,3,2.93998
721123822,elevation,-24.75,3,2.93998
721123822,elevation,-24,3,2.93998
721123822,elevation,-23.25,3,2.93998
721123822,elevation,-22.5,3,2.93998
721123822,elevation,-21.75,3,2.93998
721123822,elevation,-21,3,2.93998
721123822,elevation,-20.25,3,2.93998
721123822,elevation,-19.5,3,2.93998
721123822,elevation,-18.75,3,2.93998
721123822,elevation,-18,3,2.93998
721123822,elevation,-17.25,3,2.93998
721123822,elevation,-16.5,3,2.93998
721123822,elevation,-15.75,3,2.93998
721123822,elevation,-15,3,2.93998
721123822,elevation,-14.25,3,2.93998
721123822,elevation,-13.5,3,2.93998
721123822,elevation,-12.75,3,2.93998
721123822,elevation,-12,3,2.93998
721123822,elevation,-11.25,3,2.93998
721123822,elevation,-10.5,3,2.93998
721123822,elevation,-9.75,3,2.93998
721123822,elevation,-9,3,2.93998
721123822,elevation,-8.25,3,2.93998
721123822,elevation,-7.5,3,2.93998
721123822,elevation,-6.75,3,2.93998
721123822,elevation,-6,3,2.93998
721123822,elevation,-5.25,3,2.93998
721123822,elevation,-4.5,3,2.93998
721123822,elevation,-3.75,3,2.93998
721123822,elevation,-3,0.984221,0.924205
721123822,elevation,-2.25,0.756271,0.696255
721123822,elevation,-1.5,0.592621,0.532606
721123822,elevation,-0.75,0.473578,0.413563
721123822,elevation,0,0.351744,0.291728
721123822,elevation,0.75,0.366466,0.30645
721123822,elevation,1.5,0.351908,0.291892
721123822,elevation,2.25,0.305591,0.245575
721123822,elevation,3,0.214603,0.154587
721123822,elevation,3.75,3,2.93998
721123822,elevation,4.5,3,2.93998
721123822,elevation,5.25,3,2.93998
721123822,elevation,6,3,2.93998
721123822,elevation,6.75,3,2.93998
721123822,elevation,7.5,3,2.93998
721123822,elevation,8.25,3,2.93998
721123822,elevation,9,3,2.93998
721123822,elevation,9.75,3,2.93998
721123822,elevation,10.5,3,2.93998
721123822,elevation,11.25,3,2.93998
721123822,elevation,12,3,2.93998
721123822,elevation,12.75,3,2.93998
721123822,elevation,13.5,3,2.93998
721123822,elevation,14.25,3,2.93998
721123822,elevation,15,3,2.93998
721123822,elevation,15.75,3,2.93998
721123822,elevation,16.5,3,2.93998
721123822,elevation,17.25,3,2.93998
721123822,elevation,18,3,2.93998
721123822,elevation,18.75,3,2.93998
721123822,elevation,19.5,3,2.93998
721123822,elevation,20.25,3,2.93998
721123822,elevation,21,3,2.93998
721123822,elevation,21.75,3,2.93998
721123822,elevation,22.5,3,2.93998
721123822,elevation,23.25,3,2.93998
721123822,elevation,24,3,2.93998
721123822,elevation,24.75,3,2.93998
721123822,elevation,25.5,3,2.93998
721123822,elevation,26.25,3,2.93998
721123822,elevation,27,3,2.93998
721123822,elevation,27.75,3,2.93998
721123822,elevation,28.5,3,2.93998
721123822,elevation,29.25,3,2.93998
721123822,elevation,30,3,2.93998
744228101,azimuth,-30,3,0
744228101,azimuth,-29.25,3,0
744228101,azimuth,-28.5,3,0
744228101,azimuth,-27.75,3,0
744228101,azimuth,-27,3,0
744228101,azimuth,-26.25,3,0
744228101,azimuth,-25.5,3,0
744228101,azimuth,-24.75,3,0
744228101,azimuth,-24,3,0
744228101,azimuth,-23.25,3,0
744228101,azimuth,-22.5,3,0
744228101,azimuth,-21.75,3,0
744228101,azimuth,-21,3,0
744228101,azimuth,-20.25,3,0
744228101,azimuth,-19.5,3,0
744228101,azimuth,-18.75,3,0
744228101,azimuth,-18,3,0
744228101,azimuth,-17.25,3,0
744228101,azimuth,-16.5,3,0
744228101,azimuth,-15.75,3,0
744228101,azimuth,-15,3,0
744228101,azimuth,-14.25,3,0
744228101,azimuth,-13.5,3,0
744228101,azimuth,-12.75,3,0
744228101,azimuth,-12,3,0
744228101,azimuth,-11.25,3,0
744228101,azimuth,-10.5,3,0
744228101,azimuth,-9.75,3,0
744228101,azimuth,-9,3,0
744228101,azimuth,-8.25,3,0
744228101,azimuth,-7.5,3,0
744228101,azimuth,-6.75,3,0
744228101,azimuth,-6,3,0
744228101,azimuth,-5.25,3,0
744228101,azimuth,-4.5,3,0
744228101,azimuth,-3.75,3,0
744228101,azimuth,-3,3,0
744228101,azimuth,-2.25,3,0
744228101,azimuth,-1.5,3,0
744228101,azimuth,-0.75,3,0
744228101,azimuth,0,3,0
744228101,azimuth,0.75,3,0
744228101,azimuth,1.5,3,0
744228101,azimuth,2.25,3,0
744228101,azimuth,3,3,0
744228101,azimuth,3.75,3,0
744228101,azimuth,4.5,3,0
744228101,azimuth,5.25,3,0
744228101,azimuth,6,3,0
744228101,azimuth,6.75,3,0
744228101,azimuth,7.5,3,0
744228101,azimuth,8.25,3,0
744228101,azimuth,9,3,0
744228101,azimuth,9.75,3,0
744228101,azimuth,10.5,3,0
744228101,azimuth,11.25,3,0
744228101,azimuth,12,3,0
744228101,azimuth,12.75,3,0
744228101,azimuth,13.5,3,0
744228101,azimuth,14.25,3,0
744228101,azimuth,15,3,0
744228101,azimuth,15.75,3,0
744228101,azimuth,16.5,3,0
744228101,azimuth,17.25,3,0
744228101,azimuth,18,3,0
744228101,azimuth,18.75,3,0
744228101,azimuth,19.5,3,0
744228101,azimuth,20.25,3,0
744228101,azimuth,21,3,0
744228101,azimuth,21.75,3,0
744228101,azimuth,22.5,3,0
744228101,azimuth,23.25,3,0
744228101,azimuth,24,3,0
744228101,azimuth,24.75,3,0
744228101,azimuth,25.5,3,0
744228101,azimuth,26.25,3,0
744228101,azimuth,27,3,0
744228101,azimuth,27.75,3,0
744228101,azimuth,28.5,3,0
744228101,azimuth,29.25,3,0
744228101,azimuth,30,3,0
744228101,elevation,-30,3,0
744228101,elevation,-29.25,3,0
744228101,elevation,-28.5,3,0
744228101,elevation,-27.75,3,0
744228101,elevation,-27,3,0
744228101,elevation,-26.25,3,0
744228101,elevation,-25.5,3,0
744228101,elevation,-24.75,3,0
744228101,elevation,-24,3,0
744228101,elevation,-23.25,3,0
744228101,elevation,-22.5,3,0
744228101,elevation,-21.75,3,0
744228101,elevation,-21,3,0
744228101,elevation,-20.25,3,0
744228101,elevation,-19.5,3,0
744228101,elevation,-18.75,3,0
744228101,elevation,-18,3,0
744228101,elevation,-17.25,3,0
744228101,elevation,-16.5,3,0
744228101,elevation,-15.75,3,0
744228101,elevation,-15,3,0
744228101,elevation,-14.25,3,0
744228101,elevation,-13.5,3,0
744228101,elevation,-12.75,3,0
744228101,elevation,-12,3,0
744228101,elevation,-11.25,3,0
744228101,elevation,-10.5,3,0
744228101,elevation,-9.75,3,0
744228101,elevation,-9,3,0
744228101,elevation,-8.25,3,0
744228101,elevation,-7.5,3,0
744228101,elevation,-6.75,3,0
744228101,elevation,-6,3,0
744228101,elevation,-5.25,3,0
744228101,elevation,-4.5,3,0
744228101,elevation,-3.75,3,0
744228101,elevation,-3,3,0
744228101,elevation,-2.25,3,0
744228101,elevation,-1.5,3,0
744228101,elevation,-0.75,3,0
744228101,elevation,0,3,0
744228101,elevation,0.75,3,0
744228101,elevation,1.5,3,0
744228101,elevation,2.25,3,0
744228101,elevation,3,3,0
744228101,elevation,3.75,3,0
744228101,elevation,4.5,3,0
744228101,elevation,5.25,3,0
744228101,elevation,6,3,0
744228101,elevation,6.75,3,0
744228101,elevation,7.5,3,0
744228101,elevation,8.25,3,0
744228101,elevation,9,3,0
744228101,elevation,9.75,3,0
744228101,elevation,10.5,3,0
744228101,elevation,11.25,3,0
744228101,elevation,12,3,0
744228101,elevation,12.75,3,0
744228101,elevation,13.5,3,0
744228101,elevation,14.25,3,0
744228101,elevation,15,3,0
744228101,elevation,15.75,3,0
744228101,elevation,16.5,3,0
744228101,elevation,17.25,3,0
744228101,elevation,18,3,0
744228101,elevation,18.75,3,0
744228101,elevation,19.5,3,0
744228101,elevation,20.25,3,0
744228101,elevation,21,3,0
744228101,elevation,21.75,3,0
744228101,elevation,22.5,3,0
744228101,elevation,23.25,3,0
744228101,elevation,24,3,0
744228101,elevation,24.75,3,0
744228101,elevation,25.5,3,0
744228101,elevation,26.25,3,0
744228101,elevation,27,3,0
744228101,elevation,27.75,3,0
744228101,elevation,28.5,3,0
744228101,elevation,29.25,3,0
744228101,elevation,30,3,0
750749662,azimuth,-30,3,2.96173
750749662,azimuth,-29.25,3,2.96173
750749662,azimuth,-28.5,3,2.96173
750749662,azimuth,-27.75,3,2.96173
750749662,azimuth,-27,3,2.96173
750749662,azimuth,-26.25,3,2.96173
750749662,azimuth,-25.5,3,2.96173
750749662,azimuth,-24.75,3,2.96173
750749662,azimuth,-24,3,2.96173
750749662,azimuth,-23.25,3,2.96173
750749662,azimuth,-22.5,3,2.96173
750749662,azimuth,-21.75,3,2.96173
750749662,azimuth,-21,3,2.96173
750749662,azimuth,-20.25,3,2.96173
750749662,azimuth,-19.5,3,2.96173
750749662,azimuth,-18.75,3,2.96173
750749662,azimuth,-18,3,2.96173
750749662,azimuth,-17.25,3,2.96173
750749662,azimuth,-16.5,3,2.96173
750749662,azimuth,-15.75,3,2.96173
750749662,azimuth,-15,3,2.96173
750749662,azimuth,-14.25,3,2.96173
750749662,azimuth,-13.5,3,2.96173
750749662,azimuth,-12.75,3,2.96173
750749662,azimuth,-12,3,2.96173
750749662,azimuth,-11.25,3,2.96173
750749662,azimuth,-10.5,3,2.96173
750749662,azimuth,-9.75,0.337208,0.29894
750749662,azimuth,-9,0.242743,0.204476
750749662,azimuth,-8.25,0.192702,0.154435
750749662,azimuth,-7.5,0.168094,0.129827
750749662,azimuth,-6.75,0.152661,0.114394
750749662,azimuth,-6,0.134818,0.0965504
750749662,azimuth,-5.25,0.12273,0.084463
750749662,azimuth,-4.5,0.112258,0.0739908
750749662,azimuth,-3.75,0.103331,0.0650638
750749662,azimuth,-3,0.0949754,0.0567079
750749662,azimuth,-2.25,0.089086,0.0508186
750749662,azimuth,-1.5,0.0844822,0.0462147
750749662,azimuth,-0.75,0.0863418,0.0480744
750749662,azimuth,0,0.0936897,0.0554222
750749662,azimuth,0.75,0.0523948,0.0141274
750749662,azimuth,1.5,0.0440405,0.00577303
750749662,azimuth,2.25,0.0405553,0.00228789
750749662,azimuth,3,0.0393047,0.00103728
750749662,azimuth,3.75,0.042876,0.00460855
750749662,azimuth,4.5,0.0498967,0.0116293
750749662,azimuth,5.25,0.0587438,0.0204764
750749662,azimuth,6,0.0695409,0.0312735
750749662,azimuth,6.75,0.0855226,0.0472552
750749662,azimuth,7.5,0.097911,0.0596436
750749662,azimuth,8.25,0.109193,0.0709257
750749662,azimuth,9,0.119672,0.0814048
750749662,azimuth,9.75,0.132529,0.0942614
750749662,azimuth,10.5,3,2.96173
750749662,azimuth,11.25,3,2.96173
750749662,azimuth,12,3,2.96173
750749662,azimuth,12.75,3,2.96173
750749662,azimuth,13.5,3,2.96173
750749662,azimuth,14.25,3,2.96173
750749662,azimuth,15,3,2.96173
750749662,azimuth,15.75,3,2.96173
750749662,azimuth,16.5,3,2.96173
750749662,azimuth,17.25,3,2.96173
750749662,azimuth,18,3,2.96173
750749662,azimuth,18.75,3,2.96173
750749662,azimuth,19.5,3,2.96173
750749662,azimuth,20.25,3,2.96173
750749662,azimuth,21,3,2.96173
750749662,azimuth,21.75,3,2.96173
750749662,azimuth,22.5,3,2.96173
750749662,azimuth,23.25,3,2.96173
750749662,azimuth,24,3,2.96173
750749662,azimuth,24.75,3,2.96173
750749662,azimuth,25.5,3,2.96173
750749662,azimuth,26.25,3,2.96173
750749662,azimuth,27,3,2.96173
750749662,azimuth,27.75,3,2.96173
750749662,azimuth,28.5,3,2.96173
750749662,azimuth,29.25,3,2.96173
750749662,azimuth,30,3,2.96173
750749662,elevation,-30,3,2.96173
750749662,elevation,-29.25,3,2.96173
750749662,elevation,-28.5,3,2.96173
750749662,elevation,-27.75,3,2.96173
750749662,elevation,-27,3,2.96173
750749662,elevation,-26.25,3,2.96173
750749662,elevation,-25.5,3,2.96173
750749662,elevation,-24.75,3,2.96173
750749662,elevation,-24,3,2.96173
750749662,elevation,-23.25,3,2.96173
750749662,elevation,-22.5,3,2.96173
750749662,elevation,-21.75,3,2.96173
750749662,elevation,-21,3,2.96173
750749662,elevation,-20.25,3,2.96173
750749662,elevation,-19.5,3,2.96173
750749662,elevation,-18.75,3,2.96173
750749662,elevation,-18,3,2.96173
750749662,elevation,-17.25,3,2.96173
750749662,elevation,-16.5,3,2.96173
750749662,elevation,-15.75,3,2.96173
750749662,elevation,-15,3,2.96173
750749662,elevation,-14.25,3,2.96173
750749662,elevation,-13.5,3,2.96173
750749662,elevation,-12.75,3,2.96173
750749662,elevation,-12,3,2.96173
750749662,elevation,-11.25,3,2.96173
750749662,elevation,-10.5,3,2.96173
750749662,elevation,-9.75,0.20787,0.169603
750749662,elevation,-9,0.508211,0.469944
750749662,elevation,-8.25,0.541577,0.503309
750749662,elevation,-7.5,0.498752,0.460484
750749662,elevation,-6.75,0.446427,0.408159
750749662,elevation,-6,0.359867,0.321599
750749662,elevation,-5.25,0.3102,0.271933
750749662,elevation,-4.5,0.265599,0.227332
750749662,elevation,-3.75,0.226896,0.188629
750749662,elevation,-3,0.18015,0.141882
750749662,elevation,-2.25,0.1568,0.118532
750749662,elevation,-1.5,0.140469,0.102202
750749662,elevation,-0.75,0.128096,0.0898288
750749662,elevation,0,0.112898,0.0746307
750749662,elevation,0.75,0.0644319,0.0261644
750749662,elevation,1.5,0.0470733,0.00880583
750749662,elevation,2.25,0.0459984,0.00773101
750749662,elevation,3,0.0635973,0.0253299
750749662,elevation,3.75,0.102722,0.0644546
750749662,elevation,4.5,0.151558,0.11329
750749662,elevation,5.25,0.228658,0.19039
750749662,elevation,6,0.348393,0.310125
750749662,elevation,6.75,0.605689,0.567421
750749662,elevation,7.5,0.838556,0.800289
750749662,elevation,8.25,1.11231,1.07404
750749662,elevation,9,1.41695,1.37868
750749662,elevation,9.75,1.85342,1.81515
750749662,elevation,10.5,3,2.96173
750749662,elevation,11.25,3,2.96173
750749662,elevation,12,3,2.96173
750749662,elevation,12.75,3,2.96173
750749662,elevation,13.5,3,2.96173
750749662,elevation,14.25,3,2.96173
750749662,elevation,15,3,2.96173
750749662,elevation,15.75,3,2.96173
750749662,elevation,16.5,3,2.96173
750749662,elevation,17.25,3,2.96173
750749662,elevation,18,3,2.96173
750749662,elevation,18.75,3,2.96173
750749662,elevation,19.5,3,2.96173
750749662,elevation,20.25,3,2.96173
750749662,elevation,21,3,2.96173
750749662,elevation,21.75,3,2.96173
750749662,elevation,22.5,3,2.96173
750749662,elevation,23.25,3,2.96173
750749662,elevation,24,3,2.96173
750749662,elevation,24.75,3,2.96173
750749662,elevation,25.5,3,2.96173
750749662,elevation,26.25,3,2.96173
750749662,elevation,27,3,2.96173
750749662,elevation,27.75,3,2.96173
750749662,elevation,28.5,3,2.96173
750749662,elevation,29.25,3,2.96173
750749662,elevation,30,3,2.96173
751348571,azimuth,-30,3,0
751348571,azimuth,-29.25,3,0
751348571,azimuth,-28.5,3,0
751348571,azimuth,-27.75,3,0
751348571,azimuth,-27,3,0
751348571,azimuth,-26.25,3,0
751348571,azimuth,-25.5,3,0
751348571,azimuth,-24.75,3,0
751348571,azimuth,-24,3,0
751348571,azimuth,-23.25,3,0
751348571,azimuth,-22.5,3,0
751348571,azimuth,-21.75,3,0
751348571,azimuth,-21,3,0
751348571,azimuth,-20.25,3,0
751348571,azimuth,-19.5,3,0
751348571,azimuth,-18.75,3,0
751348571,azimuth,-18,3,0
751348571,azimuth,-17.25,3,0
751348571,azimuth,-16.5,3,0
751348571,azimuth,-15.75,3,0
751348571,azimuth,-15,3,0
751348571,azimuth,-14.25,3,0
751348571,azimuth,-13.5,3,0
751348571,azimuth,-12.75,3,0
751348571,azimuth,-12,3,0
751348571,azimuth,-11.25,3,0
751348571,azimuth,-10.5,3,0
751348571,azimuth,-9.75,3,0
751348571,azimuth,-9,3,0
751348571,azimuth,-8.25,3,0
751348571,azimuth,-7.5,3,0
751348571,azimuth,-6.75,3,0
751348571,azimuth,-6,3,0
751348571,azimuth,-5.25,3,0
751348571,azimuth,-4.5,3,0
751348571,azimuth,-3.75,3,0
751348571,azimuth,-3,3,0
751348571,azimuth,-2.25,3,0
751348571,azimuth,-1.5,3,0
751348571,azimuth,-0.75,3,0
751348571,azimuth,0,3,0
751348571,azimuth,0.75,3,0
751348571,azimuth,1.5,3,0
751348571,azimuth,2.25,3,0
751348571,azimuth,3,3,0
751348571,azimuth,3.75,3,0
751348571,azimuth,4.5,3,0
751348571,azimuth,5.25,3,0
751348571,azimuth,6,3,0
751348571,azimuth,6.75,3,0
751348571,azimuth,7.5,3,0
751348571,azimuth,8.25,3,0
751348571,azimuth,9,3,0
751348571,azimuth,9.75,3,0
751348571,azimuth,10.5,3,0
751348571,azimuth,11.25,3,0
751348571,azimuth,12,3,0
751348571,azimuth,12.75,3,0
751348571,azimuth,13.5,3,0
751348571,azimuth,14.25,3,0
751348571,azimuth,15,3,0
751348571,azimuth,15.75,3,0
751348571,azimuth,16.5,3,0
751348571,azimuth,17.25,3,0
751348571,azimuth,18,3,0
751348571,azimuth,18.75,3,0
751348571,azimuth,19.5,3,0
751348571,azimuth,20.25,3,0
751348571,azimuth,21,3,0
751348571,azimuth,21.75,3,0
751348571,azimuth,22.5,3,0
751348571,azimuth,23.25,3,0
751348571,azimuth,24,3,0
751348571,azimuth,24.75,3,0
751348571,azimuth,25.5,3,0
751348571,azimuth,26.25,3,0
751348571,azimuth,27,3,0
751348571,azimuth,27.75,3,0
751348571,azimuth,28.5,3,0
751348571,azimuth,29.25,3,0
751348571,azimuth,30,3,0
751348571,elevation,-30,3,0
751348571,elevation,-29.25,3,0
751348571,elevation,-28.5,3,0
751348571,elevation,-27.75,3,0
751348571,elevation,-27,3,0
751348571,elevation,-26.25,3,0
751348571,elevation,-25.5,3,0
751348571,elevation,-24.75,3,0
751348571,elevation,-24,3,0
751348571,elevation,-23.25,3,0
751348571,elevation,-22.5,3,0
751348571,elevation,-21.75,3,0
751348571,elevation,-21,3,0
751348571,elevation,-20.25,3,0
751348571,elevation,-19.5,3,0
751348571,elevation,-18.75,3,0
751348571,elevation,-18,3,0
751348571,elevation,-17.25,3,0
751348571,elevation,-16.5,3,0
751348571,elevation,-15.75,3,0
751348571,elevation,-15,3,0
751348571,elevation,-14.25,3,0
751348571,elevation,-13.5,3,0
751348571,elevation,-12.75,3,0
751348571,elevation,-12,3,0
751348571,elevation,-11.25,3,0
751348571,elevation,-10.5,3,0
751348571,elevation,-9.75,3,0
751348571,elevation,-9,3,0
751348571,elevation,-8.25,3,0
751348571,elevation,-7.5,3,0
751348571,elevation,-6.75,3,0
751348571,elevation,-6,3,0
751348571,elevation,-5.25,3,0
751348571,elevation,-4.5,3,0
