outer_session_id,cortical_group,estimand,system,bandwidth_iqr_units,inner_animals,inner_median_spearman_rho
847657808,V1,within_area_location,ccf_anatomy,1.15,13,0.08944558234417067
847657808,V1,within_area_location,registered_map,0.2,13,0.014755365183526757
847657808,V1,within_area_location,registered_map,0.35,13,0.014755365183526757
847657808,V1,within_area_location,registered_map,0.55,13,0.07632727102380014
847657808,V1,within_area_location,registered_map,0.8,13,0.09056291911693956
847657808,V1,within_area_location,registered_map,1.15,13,0.08944558234417067
847657808,V1,within_area_location,observed_rf,0.2,13,0.07282913165266107
847657808,V1,within_area_location,observed_rf,0.35,13,0.1419309372797745
847657808,V1,within_area_location,observed_rf,0.55,13,0.24786324786324784
847657808,V1,within_area_location,observed_rf,0.8,13,0.2467532467532467
847657808,V1,within_area_location,observed_rf,1.15,13,0.24980901451489684
847657808,V1,total_group_map,ccf_anatomy,0.2,13,0.013937957591812895
847657808,V1,total_group_map,ccf_anatomy,0.35,13,0.047663672260310146
847657808,V1,total_group_map,ccf_anatomy,0.55,13,0.06786217573277464
847657808,V1,total_group_map,ccf_anatomy,0.8,13,0.09056291911693956
847657808,V1,total_group_map,ccf_anatomy,1.15,13,0.09056291911693956
847657808,V1,total_group_map,registered_map,0.2,13,0.014755365183526757
847657808,V1,total_group_map,registered_map,0.35,13,0.014755365183526757
847657808,V1,total_group_map,registered_map,0.55,13,0.07632727102380014
847657808,V1,total_group_map,registered_map,0.8,13,0.09056291911693956
847657808,V1,total_group_map,registered_map,1.15,13,0.09056291911693956
847657808,V1,total_group_map,observed_rf,0.2,13,0.07282913165266107
847657808,V1,total_group_map,observed_rf,0.35,13,0.1419309372797745
847657808,V1,total_group_map,observed_rf,0.55,13,0.24786324786324784
847657808,V1,total_group_map,observed_rf,0.8,13,0.2467532467532467
847657808,V1,total_group_map,observed_rf,1.15,13,0.24980901451489684
715093703,HVA,within_area_location,ccf_anatomy,0.2,13,-0.0009727137266418685
715093703,HVA,within_area_location,ccf_anatomy,0.35,13,0.013006491656522798
715093703,HVA,within_area_location,ccf_anatomy,0.55,13,0.0008589552815559232
715093703,HVA,within_area_location,ccf_anatomy,0.8,13,-0.01916625340703225
715093703,HVA,within_area_location,ccf_anatomy,1.15,13,-0.022809915183021376
715093703,HVA,within_area_location,registered_map,0.2,13,-0.015745968412521773
715093703,HVA,within_area_location,registered_map,0.35,13,0.024901658463691783
715093703,HVA,within_area_location,registered_map,0.55,13,0.031581036306966216
715093703,HVA,within_area_location,registered_map,0.8,13,-0.029828337415374048
715093703,HVA,within_area_location,registered_map,1.15,13,-0.02762401074933066
715093703,HVA,within_area_location,observed_rf,0.2,13,0.0031784548612785158
715093703,HVA,within_area_location,observed_rf,0.35,13,0.05654115827228531
715093703,HVA,within_area_location,observed_rf,0.55,13,0.06572702659659181
715093703,HVA,within_area_location,observed_rf,0.8,13,0.03941900004197976
715093703,HVA,within_area_location,observed_rf,1.15,13,0.042084715167289365
715093703,HVA,total_group_map,ccf_anatomy,0.2,13,0.15627149146291258
715093703,HVA,total_group_map,ccf_anatomy,0.35,13,0.16132587544388924
715093703,HVA,total_group_map,ccf_anatomy,0.55,13,0.20981973039894566
715093703,HVA,total_group_map,ccf_anatomy,0.8,13,0.15921905994109012
715093703,HVA,total_group_map,ccf_anatomy,1.15,13,0.15921905994109012
715093703,HVA,total_group_map,registered_map,0.2,13,0.14157915575820773
715093703,HVA,total_group_map,registered_map,0.35,13,0.14893218869929553
715093703,HVA,total_group_map,registered_map,0.55,13,0.20738214625249016
715093703,HVA,total_group_map,registered_map,0.8,13,0.20991079106480995
715093703,HVA,total_group_map,registered_map,1.15,13,0.2068082104233781
715093703,HVA,total_group_map,observed_rf,0.2,13,0.0004995004995004995
715093703,HVA,total_group_map,observed_rf,0.35,13,0.02664016235278462
715093703,HVA,total_group_map,observed_rf,0.55,13,0.028037460908909444
715093703,HVA,total_group_map,observed_rf,0.8,13,0.011447775525445429
715093703,HVA,total_group_map,observed_rf,1.15,13,0.030972626674432145
755434585,HVA,within_area_location,ccf_anatomy,0.2,13,0.02894366679403016
755434585,HVA,within_area_location,ccf_anatomy,0.35,13,-0.0044275245488526425
755434585,HVA,within_area_location,ccf_anatomy,0.55,13,-0.0013924678787956269
755434585,HVA,within_area_location,ccf_anatomy,0.8,13,0.0037399233066503237
755434585,HVA,within_area_location,ccf_anatomy,1.15,13,-0.026494760032107177
755434585,HVA,within_area_location,registered_map,0.2,13,-0.06131182873631927
755434585,HVA,within_area_location,registered_map,0.35,13,-0.033056732459656415
755434585,HVA,within_area_location,registered_map,0.55,13,0.005391434497805052
755434585,HVA,within_area_location,registered_map,0.8,13,-0.027300235734044935
755434585,HVA,within_area_location,registered_map,1.15,13,-0.02738178113628019
755434585,HVA,within_area_location,observed_rf,0.2,13,0.03765402723547857
755434585,HVA,within_area_location,observed_rf,0.35,13,0.06578877792266198
755434585,HVA,within_area_location,observed_rf,0.55,13,0.07763975155279502
755434585,HVA,within_area_location,observed_rf,0.8,13,0.0741837872272655
755434585,HVA,within_area_location,observed_rf,1.15,13,0.07604714126453258
755434585,HVA,total_group_map,ccf_anatomy,0.2,13,0.0985124212119713
755434585,HVA,total_group_map,ccf_anatomy,0.35,13,0.11157639532272418
755434585,HVA,total_group_map,ccf_anatomy,0.55,13,0.20712429102491808
755434585,HVA,total_group_map,ccf_anatomy,0.8,13,0.20694129699244757
755434585,HVA,total_group_map,ccf_anatomy,1.15,13,0.20712429102491808
755434585,HVA,total_group_map,registered_map,0.2,13,0.08474061078694531
755434585,HVA,total_group_map,registered_map,0.35,13,0.09447361477246212
755434585,HVA,total_group_map,registered_map,0.55,13,0.20690013771827054
755434585,HVA,total_group_map,registered_map,0.8,13,0.20699120445584862
755434585,HVA,total_group_map,registered_map,1.15,13,0.2068082104233781
755434585,HVA,total_group_map,observed_rf,0.2,13,0.046589106292966684
755434585,HVA,total_group_map,observed_rf,0.35,13,0.09128101945003353
755434585,HVA,total_group_map,observed_rf,0.55,13,0.09398496240601506
755434585,HVA,total_group_map,observed_rf,0.8,13,0.07946769657025313
755434585,HVA,total_group_map,observed_rf,1.15,13,0.07558532323820616
756029989,HVA,within_area_location,ccf_anatomy,0.2,13,-0.043135044127466646
756029989,HVA,within_area_location,ccf_anatomy,0.35,13,0.024901658463691783
756029989,HVA,within_area_location,ccf_anatomy,0.55,13,0.026717406519292095
756029989,HVA,within_area_location,ccf_anatomy,0.8,13,-0.026143410353853137
756029989,HVA,within_area_location,ccf_anatomy,1.15,13,-0.026051966755424295
756029989,HVA,within_area_location,registered_map,0.2,13,-0.010372520748092542
756029989,HVA,within_area_location,registered_map,0.35,13,-0.0013924678787956269
756029989,HVA,within_area_location,registered_map,0.55,13,0.031581036306966216
756029989,HVA,within_area_location,registered_map,0.8,13,-0.028820119193326086
756029989,HVA,within_area_location,registered_map,1.15,13,-0.025960414799355912
756029989,HVA,within_area_location,observed_rf,0.2,13,0.04972743895871226
756029989,HVA,within_area_location,observed_rf,0.35,13,0.062412913763451996
756029989,HVA,within_area_location,observed_rf,0.55,13,0.07853161331422202
756029989,HVA,within_area_location,observed_rf,0.8,13,0.06771595998093004
756029989,HVA,within_area_location,observed_rf,1.15,13,0.06529943801217619
756029989,HVA,total_group_map,ccf_anatomy,0.2,13,0.10431516171917969
756029989,HVA,total_group_map,ccf_anatomy,0.35,13,0.15522884699839448
756029989,HVA,total_group_map,ccf_anatomy,0.55,13,0.2068082104233781
756029989,HVA,total_group_map,ccf_anatomy,0.8,13,0.15921905994109012
756029989,HVA,total_group_map,ccf_anatomy,1.15,13,0.15921905994109012
756029989,HVA,total_group_map,registered_map,0.2,13,0.13499968849983618
756029989,HVA,total_group_map,registered_map,0.35,13,0.15398947832393514
756029989,HVA,total_group_map,registered_map,0.55,13,0.20932897265490058
756029989,HVA,total_group_map,registered_map,0.8,13,0.20972779703233946
756029989,HVA,total_group_map,registered_map,1.15,13,0.20991079106480995
756029989,HVA,total_group_map,observed_rf,0.2,13,0.06123744050766789
756029989,HVA,total_group_map,observed_rf,0.35,13,0.1158646218931782
756029989,HVA,total_group_map,observed_rf,0.55,13,0.09064647641234712
756029989,HVA,total_group_map,observed_rf,0.8,13,0.08631790744466801
756029989,HVA,total_group_map,observed_rf,1.15,13,0.08407109322602278
757216464,HVA,within_area_location,ccf_anatomy,0.2,13,0.03657762366675409
757216464,HVA,within_area_location,ccf_anatomy,0.35,13,-0.008905922858407234
757216464,HVA,within_area_location,ccf_anatomy,0.55,13,-0.014326442229564418
757216464,HVA,within_area_location,ccf_anatomy,0.8,13,-0.024870194042762465
757216464,HVA,within_area_location,ccf_anatomy,1.15,13,-0.019089763525960212
757216464,HVA,within_area_location,registered_map,0.2,13,0.007120190665891914
757216464,HVA,within_area_location,registered_map,0.35,13,0.032165474487581745
757216464,HVA,within_area_location,registered_map,0.55,13,-0.01633488223705483
757216464,HVA,within_area_location,registered_map,0.8,13,-0.019239527172827713
757216464,HVA,within_area_location,registered_map,1.15,13,-0.017326387851707793
757216464,HVA,within_area_location,observed_rf,0.2,13,0.03991114402073305
757216464,HVA,within_area_location,observed_rf,0.35,13,0.05502468545946807
757216464,HVA,within_area_location,observed_rf,0.55,13,0.05896058099995802
757216464,HVA,within_area_location,observed_rf,0.8,13,0.040174635825532094
757216464,HVA,within_area_location,observed_rf,1.15,13,0.045652995256286466
757216464,HVA,total_group_map,ccf_anatomy,0.2,13,0.19756132138772714
757216464,HVA,total_group_map,ccf_anatomy,0.35,13,0.19770228558422212
757216464,HVA,total_group_map,ccf_anatomy,0.55,13,0.2169487028937795
757216464,HVA,total_group_map,ccf_anatomy,0.8,13,0.20694129699244757
757216464,HVA,total_group_map,ccf_anatomy,1.15,13,0.2014148799950472
757216464,HVA,total_group_map,registered_map,0.2,13,0.1452362219434238
757216464,HVA,total_group_map,registered_map,0.35,13,0.1929570290285413
757216464,HVA,total_group_map,registered_map,0.55,13,0.2169487028937795
757216464,HVA,total_group_map,registered_map,0.8,13,0.2169487028937795
757216464,HVA,total_group_map,registered_map,1.15,13,0.20972779703233946
757216464,HVA,total_group_map,observed_rf,0.2,13,0.14351721584598293
757216464,HVA,total_group_map,observed_rf,0.35,13,0.0814938684503902
757216464,HVA,total_group_map,observed_rf,0.55,13,0.0710658124635993
757216464,HVA,total_group_map,observed_rf,0.8,13,0.040804332311825696
757216464,HVA,total_group_map,observed_rf,1.15,13,0.033063053451402966
768515987,HVA,within_area_location,ccf_anatomy,0.2,13,0.0
768515987,HVA,within_area_location,ccf_anatomy,0.35,13,-0.00749370880379106
768515987,HVA,within_area_location,ccf_anatomy,0.55,13,-0.038137554786523024
768515987,HVA,within_area_location,ccf_anatomy,0.8,13,-0.03314843518155963
768515987,HVA,within_area_location,ccf_anatomy,1.15,13,-0.027757000683754585
768515987,HVA,within_area_location,registered_map,0.2,13,-0.0726934004966948
768515987,HVA,within_area_location,registered_map,0.35,13,-0.004961297114518416
768515987,HVA,within_area_location,registered_map,0.55,13,-0.01926384866776894
768515987,HVA,within_area_location,registered_map,0.8,13,-0.004196795472473845
768515987,HVA,within_area_location,registered_map,1.15,13,-0.030307302246422644
768515987,HVA,within_area_location,observed_rf,0.2,13,0.04834766150420733
768515987,HVA,within_area_location,observed_rf,0.35,13,0.0737965665265416
768515987,HVA,within_area_location,observed_rf,0.55,13,0.06413441630832936
768515987,HVA,within_area_location,observed_rf,0.8,13,0.052012929767851886
768515987,HVA,within_area_location,observed_rf,1.15,13,0.04743713530078502
768515987,HVA,total_group_map,ccf_anatomy,0.2,13,0.19448938487388598
768515987,HVA,total_group_map,ccf_anatomy,0.35,13,0.1620828053054718
768515987,HVA,total_group_map,ccf_anatomy,0.55,13,0.2079228104393349
768515987,HVA,total_group_map,ccf_anatomy,0.8,13,0.15921905994109012
768515987,HVA,total_group_map,ccf_anatomy,1.15,13,0.15921905994109012
768515987,HVA,total_group_map,registered_map,0.2,13,0.09422529090117955
768515987,HVA,total_group_map,registered_map,0.35,13,0.1613511647285926
768515987,HVA,total_group_map,registered_map,0.55,13,0.20972779703233946
768515987,HVA,total_group_map,registered_map,0.8,13,0.2068082104233781
768515987,HVA,total_group_map,registered_map,1.15,13,0.2068082104233781
768515987,HVA,total_group_map,observed_rf,0.2,13,0.07784241142252775
768515987,HVA,total_group_map,observed_rf,0.35,13,0.09095716552088841
768515987,HVA,total_group_map,observed_rf,0.55,13,0.07747223691168693
768515987,HVA,total_group_map,observed_rf,0.8,13,0.049829981948700725
768515987,HVA,total_group_map,observed_rf,1.15,13,0.05129927375005247
774875821,HVA,within_area_location,ccf_anatomy,0.2,13,-0.014511332476297644
774875821,HVA,within_area_location,ccf_anatomy,0.35,13,-0.02692031643129422
774875821,HVA,within_area_location,ccf_anatomy,0.55,13,-0.061496269597291014
774875821,HVA,within_area_location,ccf_anatomy,0.8,13,-0.049672685246635304
774875821,HVA,within_area_location,ccf_anatomy,1.15,13,-0.049672685246635304
774875821,HVA,within_area_location,registered_map,0.2,13,0.003665069108869715
774875821,HVA,within_area_location,registered_map,0.35,13,0.0005702114949279919
774875821,HVA,within_area_location,registered_map,0.55,13,-0.022586020138762507
774875821,HVA,within_area_location,registered_map,0.8,13,-0.06084666111562949
774875821,HVA,within_area_location,registered_map,1.15,13,-0.06084666111562949
774875821,HVA,within_area_location,observed_rf,0.2,13,0.026631963623579138
774875821,HVA,within_area_location,observed_rf,0.35,13,0.056002682763246145
774875821,HVA,within_area_location,observed_rf,0.55,13,0.08181239050804269
774875821,HVA,within_area_location,observed_rf,0.8,13,0.07188219322065796
774875821,HVA,within_area_location,observed_rf,1.15,13,0.0692789642565258
774875821,HVA,total_group_map,ccf_anatomy,0.2,13,0.14939541167113388
774875821,HVA,total_group_map,ccf_anatomy,0.35,13,0.10931289776296034
774875821,HVA,total_group_map,ccf_anatomy,0.55,13,0.2169487028937795
774875821,HVA,total_group_map,ccf_anatomy,0.8,13,0.15921905994109012
774875821,HVA,total_group_map,ccf_anatomy,1.15,13,0.15921905994109012
774875821,HVA,total_group_map,registered_map,0.2,13,0.16874906064604275
774875821,HVA,total_group_map,registered_map,0.35,13,0.21574119619863785
774875821,HVA,total_group_map,registered_map,0.55,13,0.2169487028937795
774875821,HVA,total_group_map,registered_map,0.8,13,0.2169487028937795
774875821,HVA,total_group_map,registered_map,1.15,13,0.15865520315511014
774875821,HVA,total_group_map,observed_rf,0.2,13,0.08006345848757271
774875821,HVA,total_group_map,observed_rf,0.35,13,0.11385510312004228
774875821,HVA,total_group_map,observed_rf,0.55,13,0.08037274315666859
774875821,HVA,total_group_map,observed_rf,0.8,13,0.07723855092276144
774875821,HVA,total_group_map,observed_rf,1.15,13,0.07074504442925496
778240327,HVA,within_area_location,ccf_anatomy,0.2,13,-0.03936348491509243
778240327,HVA,within_area_location,ccf_anatomy,0.35,13,0.0009867493754649233
778240327,HVA,within_area_location,ccf_anatomy,0.55,13,-0.03885336421283106
778240327,HVA,within_area_location,ccf_anatomy,0.8,13,-0.04300065508809915
778240327,HVA,within_area_location,ccf_anatomy,1.15,13,-0.04983138392154468
778240327,HVA,within_area_location,registered_map,0.2,13,-0.03237319520453922
778240327,HVA,within_area_location,registered_map,0.35,13,-0.051158522949315194
778240327,HVA,within_area_location,registered_map,0.55,13,-0.055810234032223724
778240327,HVA,within_area_location,registered_map,0.8,13,-0.06357308967126889
778240327,HVA,within_area_location,registered_map,1.15,13,-0.08929340317376505
778240327,HVA,within_area_location,observed_rf,0.2,13,0.014384684561868213
778240327,HVA,within_area_location,observed_rf,0.35,13,0.04268699055631039
778240327,HVA,within_area_location,observed_rf,0.55,13,0.06615897201065124
778240327,HVA,within_area_location,observed_rf,0.8,13,0.0496907331985476
778240327,HVA,within_area_location,observed_rf,1.15,13,0.03383569119684312
778240327,HVA,total_group_map,ccf_anatomy,0.2,13,0.18910769673713956
778240327,HVA,total_group_map,ccf_anatomy,0.35,13,0.1969974646017472
778240327,HVA,total_group_map,ccf_anatomy,0.55,13,0.2169487028937795
778240327,HVA,total_group_map,ccf_anatomy,0.8,13,0.20712429102491808
778240327,HVA,total_group_map,ccf_anatomy,1.15,13,0.20694129699244757
778240327,HVA,total_group_map,registered_map,0.2,13,0.10772548378183332
778240327,HVA,total_group_map,registered_map,0.35,13,0.19112894900488206
778240327,HVA,total_group_map,registered_map,0.55,13,0.2169487028937795
778240327,HVA,total_group_map,registered_map,0.8,13,0.2169487028937795
778240327,HVA,total_group_map,registered_map,1.15,13,0.2169487028937795
778240327,HVA,total_group_map,observed_rf,0.2,13,0.026920366455250175
778240327,HVA,total_group_map,observed_rf,0.35,13,0.08109668109668111
778240327,HVA,total_group_map,observed_rf,0.55,13,0.0635113696456901
778240327,HVA,total_group_map,observed_rf,0.8,13,0.07593984962406015
778240327,HVA,total_group_map,observed_rf,1.15,13,0.07703349282296651
781842082,HVA,within_area_location,ccf_anatomy,0.2,13,-0.04041793243460178
781842082,HVA,within_area_location,ccf_anatomy,0.35,13,-0.005629940174399882
781842082,HVA,within_area_location,ccf_anatomy,0.55,13,-0.04040882966087204
781842082,HVA,within_area_location,ccf_anatomy,0.8,13,-0.019312094919813498
781842082,HVA,within_area_location,ccf_anatomy,1.15,13,-0.049672685246635304
781842082,HVA,within_area_location,registered_map,0.2,13,-0.004796484927923696
781842082,HVA,within_area_location,registered_map,0.35,13,-0.02737447135683445
781842082,HVA,within_area_location,registered_map,0.55,13,-0.017441763374267984
781842082,HVA,within_area_location,registered_map,0.8,13,-0.03136845800014132
781842082,HVA,within_area_location,registered_map,1.15,13,-0.06084666111562949
781842082,HVA,within_area_location,observed_rf,0.2,13,0.015442381956123229
781842082,HVA,within_area_location,observed_rf,0.35,13,0.03275757815891373
781842082,HVA,within_area_location,observed_rf,0.55,13,0.04193342888995063
781842082,HVA,within_area_location,observed_rf,0.8,13,0.023445699172998616
781842082,HVA,within_area_location,observed_rf,1.15,13,0.0298686033331934
781842082,HVA,total_group_map,ccf_anatomy,0.2,13,0.19846781169827923
781842082,HVA,total_group_map,ccf_anatomy,0.35,13,0.19521867971958984
781842082,HVA,total_group_map,ccf_anatomy,0.55,13,0.2169487028937795
781842082,HVA,total_group_map,ccf_anatomy,0.8,13,0.20694129699244757
781842082,HVA,total_group_map,ccf_anatomy,1.15,13,0.20703322456411327
781842082,HVA,total_group_map,registered_map,0.2,13,0.1534238604053899
781842082,HVA,total_group_map,registered_map,0.35,13,0.19657457201226222
781842082,HVA,total_group_map,registered_map,0.55,13,0.2169487028937795
781842082,HVA,total_group_map,registered_map,0.8,13,0.2169487028937795
781842082,HVA,total_group_map,registered_map,1.15,13,0.2169487028937795
781842082,HVA,total_group_map,observed_rf,0.2,13,0.0291909042834479
781842082,HVA,total_group_map,observed_rf,0.35,13,0.06462189317821258
781842082,HVA,total_group_map,observed_rf,0.55,13,0.057397674788979135
781842082,HVA,total_group_map,observed_rf,0.8,13,0.03676517657100182
781842082,HVA,total_group_map,observed_rf,1.15,13,0.033425797503467414
786091066,HVA,within_area_location,ccf_anatomy,0.2,13,0.00036089360092306927
786091066,HVA,within_area_location,ccf_anatomy,0.35,13,-0.017844265605981863
786091066,HVA,within_area_location,ccf_anatomy,0.55,13,-0.01988839244069017
786091066,HVA,within_area_location,ccf_anatomy,0.8,13,-0.03862873947877906
786091066,HVA,within_area_location,ccf_anatomy,1.15,13,-0.042390894320654016
786091066,HVA,within_area_location,registered_map,0.2,13,0.0016643837832012024
786091066,HVA,within_area_location,registered_map,0.35,13,-0.0034020537176983555
786091066,HVA,within_area_location,registered_map,0.55,13,-0.026542446758424872
786091066,HVA,within_area_location,registered_map,0.8,13,-0.049672685246635304
786091066,HVA,within_area_location,registered_map,1.15,13,-0.06084666111562949
786091066,HVA,within_area_location,observed_rf,0.2,13,0.04258469113770238
786091066,HVA,within_area_location,observed_rf,0.35,13,0.06902372989329512
786091066,HVA,within_area_location,observed_rf,0.55,13,0.040880004287956365
786091066,HVA,within_area_location,observed_rf,0.8,13,0.04130808950086058
786091066,HVA,within_area_location,observed_rf,1.15,13,0.03811762730363964
786091066,HVA,total_group_map,ccf_anatomy,0.2,13,0.1648693053453637
786091066,HVA,total_group_map,ccf_anatomy,0.35,13,0.20864523980799762
786091066,HVA,total_group_map,ccf_anatomy,0.55,13,0.2169487028937795
786091066,HVA,total_group_map,ccf_anatomy,0.8,13,0.20694129699244757
786091066,HVA,total_group_map,ccf_anatomy,1.15,13,0.20703322456411327
786091066,HVA,total_group_map,registered_map,0.2,13,0.22487497258390218
786091066,HVA,total_group_map,registered_map,0.35,13,0.22885537300961467
786091066,HVA,total_group_map,registered_map,0.55,13,0.2169487028937795
786091066,HVA,total_group_map,registered_map,0.8,13,0.2169487028937795
786091066,HVA,total_group_map,registered_map,1.15,13,0.2169487028937795
786091066,HVA,total_group_map,observed_rf,0.2,13,0.04362771020624008
786091066,HVA,total_group_map,observed_rf,0.35,13,0.07786720321931588
786091066,HVA,total_group_map,observed_rf,0.55,13,0.07240535818287712
786091066,HVA,total_group_map,observed_rf,0.8,13,0.07395762132604239
786091066,HVA,total_group_map,observed_rf,1.15,13,0.07812713602187286
794812542,HVA,within_area_location,ccf_anatomy,0.2,13,0.008316887593204352
794812542,HVA,within_area_location,ccf_anatomy,0.35,13,-0.017441763374267984
794812542,HVA,within_area_location,ccf_anatomy,0.55,13,0.01554026089113659
794812542,HVA,within_area_location,ccf_anatomy,0.8,13,-0.023550496844807783
794812542,HVA,within_area_location,ccf_anatomy,1.15,13,-0.020410430598833414
794812542,HVA,within_area_location,registered_map,0.2,13,0.0020147803691382975
794812542,HVA,within_area_location,registered_map,0.35,13,0.0052479852302851305
794812542,HVA,within_area_location,registered_map,0.55,13,0.009123966073208551
794812542,HVA,within_area_location,registered_map,0.8,13,-0.01487087976867108
794812542,HVA,within_area_location,registered_map,1.15,13,-0.02754083095183192
794812542,HVA,within_area_location,observed_rf,0.2,13,-0.005100297080922361
794812542,HVA,within_area_location,observed_rf,0.35,13,0.03510113075330467
794812542,HVA,within_area_location,observed_rf,0.55,13,0.05859213250517598
794812542,HVA,within_area_location,observed_rf,0.8,13,0.06698518872431916
794812542,HVA,within_area_location,observed_rf,1.15,13,0.07189042841216756
794812542,HVA,total_group_map,ccf_anatomy,0.2,13,0.1899468038129908
794812542,HVA,total_group_map,ccf_anatomy,0.35,13,0.22885537300961467
794812542,HVA,total_group_map,ccf_anatomy,0.55,13,0.2169487028937795
794812542,HVA,total_group_map,ccf_anatomy,0.8,13,0.20712429102491808
794812542,HVA,total_group_map,ccf_anatomy,1.15,13,0.20694129699244757
794812542,HVA,total_group_map,registered_map,0.2,13,0.22885537300961467
794812542,HVA,total_group_map,registered_map,0.35,13,0.22885537300961467
794812542,HVA,total_group_map,registered_map,0.55,13,0.2169487028937795
794812542,HVA,total_group_map,registered_map,0.8,13,0.2169487028937795
794812542,HVA,total_group_map,registered_map,1.15,13,0.2169487028937795
794812542,HVA,total_group_map,observed_rf,0.2,13,-0.0002115282919090428
794812542,HVA,total_group_map,observed_rf,0.35,13,0.062004114017043775
794812542,HVA,total_group_map,observed_rf,0.55,13,0.05226946966077402
794812542,HVA,total_group_map,observed_rf,0.8,13,0.05937266616878268
794812542,HVA,total_group_map,observed_rf,1.15,13,0.05658807212205271
798911424,HVA,within_area_location,ccf_anatomy,0.2,13,-0.07464316640319733
798911424,HVA,within_area_location,ccf_anatomy,0.35,13,-0.017441763374267984
798911424,HVA,within_area_location,ccf_anatomy,0.55,13,0.02478763120407548
798911424,HVA,within_area_location,ccf_anatomy,0.8,13,-0.018196003948077563
798911424,HVA,within_area_location,ccf_anatomy,1.15,13,-0.049672685246635304
798911424,HVA,within_area_location,registered_map,0.2,13,-0.051635730754882425
798911424,HVA,within_area_location,registered_map,0.35,13,-0.00977928590740377
798911424,HVA,within_area_location,registered_map,0.55,13,0.01457022903061631
798911424,HVA,within_area_location,registered_map,0.8,13,-0.049672685246635304
798911424,HVA,within_area_location,registered_map,1.15,13,-0.049672685246635304
798911424,HVA,within_area_location,observed_rf,0.2,13,0.04663457978526471
798911424,HVA,within_area_location,observed_rf,0.35,13,0.05691826381544801
798911424,HVA,within_area_location,observed_rf,0.55,13,0.07397719651240778
798911424,HVA,within_area_location,observed_rf,0.8,13,0.05069056714663532
798911424,HVA,within_area_location,observed_rf,1.15,13,0.046345661391209436
798911424,HVA,total_group_map,ccf_anatomy,0.2,13,0.14456538489056736
798911424,HVA,total_group_map,ccf_anatomy,0.35,13,0.11157639532272418
798911424,HVA,total_group_map,ccf_anatomy,0.55,13,0.20712429102491808
798911424,HVA,total_group_map,ccf_anatomy,0.8,13,0.15921905994109012
798911424,HVA,total_group_map,ccf_anatomy,1.15,13,0.15921905994109012
798911424,HVA,total_group_map,registered_map,0.2,13,0.08569275248118065
798911424,HVA,total_group_map,registered_map,0.35,13,0.09447361477246212
798911424,HVA,total_group_map,registered_map,0.55,13,0.20699120445584862
798911424,HVA,total_group_map,registered_map,0.8,13,0.20699120445584862
798911424,HVA,total_group_map,registered_map,1.15,13,0.2068082104233781
798911424,HVA,total_group_map,observed_rf,0.2,13,0.05050237969328397
798911424,HVA,total_group_map,observed_rf,0.35,13,0.08852459016393441
798911424,HVA,total_group_map,observed_rf,0.55,13,0.049419002050581
798911424,HVA,total_group_map,observed_rf,0.8,13,0.03506493506493506
798911424,HVA,total_group_map,observed_rf,1.15,13,0.04935064935064935
829720705,HVA,within_area_location,ccf_anatomy,0.2,13,0.005356639466809583
829720705,HVA,within_area_location,ccf_anatomy,0.35,13,-0.040719809108387184
829720705,HVA,within_area_location,ccf_anatomy,0.55,13,-0.01966202660633382
829720705,HVA,within_area_location,ccf_anatomy,0.8,13,-0.049672685246635304
829720705,HVA,within_area_location,ccf_anatomy,1.15,13,-0.06084666111562949
829720705,HVA,within_area_location,registered_map,0.2,13,-0.0656172030347546
829720705,HVA,within_area_location,registered_map,0.35,13,-0.06676376641857654
829720705,HVA,within_area_location,registered_map,0.55,13,-0.047226928521094856
829720705,HVA,within_area_location,registered_map,0.8,13,-0.06994053213910839
829720705,HVA,within_area_location,registered_map,1.15,13,-0.0886664795953481
829720705,HVA,within_area_location,observed_rf,0.2,13,0.03366867873910127
829720705,HVA,within_area_location,observed_rf,0.35,13,0.05603380160052752
829720705,HVA,within_area_location,observed_rf,0.55,13,0.06988373944895684
829720705,HVA,within_area_location,observed_rf,0.8,13,0.06619563158999218
829720705,HVA,within_area_location,observed_rf,1.15,13,0.07349854235207609
829720705,HVA,total_group_map,ccf_anatomy,0.2,13,0.14939541167113388
829720705,HVA,total_group_map,ccf_anatomy,0.35,13,0.11157639532272418
829720705,HVA,total_group_map,ccf_anatomy,0.55,13,0.20699120445584862
829720705,HVA,total_group_map,ccf_anatomy,0.8,13,0.15921905994109012
829720705,HVA,total_group_map,ccf_anatomy,1.15,13,0.15921905994109012
829720705,HVA,total_group_map,registered_map,0.2,13,0.10620308211743121
829720705,HVA,total_group_map,registered_map,0.35,13,0.1489158625701615
829720705,HVA,total_group_map,registered_map,0.55,13,0.20650044773240497
829720705,HVA,total_group_map,registered_map,0.8,13,0.206392314895036
829720705,HVA,total_group_map,registered_map,1.15,13,0.16387087842542475
829720705,HVA,total_group_map,observed_rf,0.2,13,-0.004929577464788732
829720705,HVA,total_group_map,observed_rf,0.35,13,0.09999999999999999
829720705,HVA,total_group_map,observed_rf,0.55,13,0.056028029941073414
829720705,HVA,total_group_map,observed_rf,0.8,13,0.047012162876784766
829720705,HVA,total_group_map,observed_rf,1.15,13,0.046679407548972776
831882777,HVA,within_area_location,ccf_anatomy,0.2,13,-0.0022808459797119675
831882777,HVA,within_area_location,ccf_anatomy,0.35,13,-0.004694910855709394
