ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it
951142026,0.109534751148925,128.0,0.0792357517614847,7511.0,300.0,60.0,0.1501882352941176,465.28,2.631368698303,2019-02-08T09:02:25Z,3110.0,849800602,820311762,819186360,LGd,170.0,50.0,1.2022136826929029,2.8910569105691057,0.9241379310344828,1.714509803921569,,1.517948717948718,,1.34868655673908,1.1069717607406522,3.3836384259835466,0.7726985539628374,,0.7434247200041799,,,,,wt/wt,True,37.2456015587234,,0.483320594983186,22.5727836836059,7709.0,1250.000194771775,0.0171346953748309,0.0619569651676519,0.0577367205542724,,0.4094169336100229,,41,31.9,0.3113775343091277,probeE,0.0666666666666667,0.0014070351758794,,False,0.0,3a,0.0,False,,,90.0,False,,,,,,,0.02,False,2.0,False,0.99,11,420,2019-10-03T00:00:00Z,good,0.704772475027747,,0.7370892018779344,,,,0.0113478031733944,,0.11008680925193,,,,30000.0046745226,functional_connectivity,F,0.0588234984834488,1.3221857747266998,800249587,0.0341365461847389,0.0935,0.2125,,0.0505,,0.763428685631389,117.440505,0.5906197654941371,0.260971524288107,-0.0764342599394332,0.284946369267028,110.0,0.0,-0.392438382388131,326.65214861250183,0.049,0.0,0,LGd,819186360.0,91.32542863772277,47.63143800713292,37.0,1.000000776424329,0.0005703871750648,108.0
951142132,0.0109808807089929,128.0,0.131211236672943,7511.0,300.0,20.0,0.2058078431372549,86.06,3.52836340858917,2019-02-08T09:02:25Z,3110.0,849800602,820311762,819186360,LGd,170.0,50.0,0.4724842386982574,8.115171725808747,3.2231884057971016,1.693429256594724,,3.333333333333333,,11.6106360573049,12.790191789762476,11.990724275143933,6.527970542099832,,5.108577832595095,,,,,wt/wt,True,1051.8012030815946,,0.1522620891316619,67.324221538153,7709.0,1250.000194771775,0.0254972842316005,0.0221051521886368,0.0356383152796413,,0.1040371392025938,,41,34.62,5.4344288499202165,probeE,0.818796484110886,0.0123067213632061,,False,0.002,3a,-45.0,False,,,90.0,False,,,,,,,0.01,False,2.0,False,0.99,11,420,2019-10-03T00:00:00Z,good,0.5199401794616152,,0.4037558685446009,,,,0.0122171849369564,,0.2358451415277837,,,,30000.0046745226,functional_connectivity,F,0.124624190513374,2.00929693379168,800249587,0.1100401606425702,0.5525,0.0555,,0.0735,,0.5862000506791041,139.73154,0.535678391959799,0.233500837520938,-0.0787042977798419,0.384185210028091,70.0,0.137353433835845,-1.2361809045226102,884.4001834082031,0.066,0.0,0,LGd,819186360.0,40.78992521808353,6.375985557843858,353.0,367.47702023821176,311.0815769502006,982.0
951142151,0.0096421864995199,128.0,0.0008321516743463,7511.0,1100.0,34.545,0.0475058823529411,76.8,4.614127600354969,2019-02-08T09:02:25Z,3110.0,849800602,820311762,819186360,LGd,170.0,20.908999999999992,0.3620086273050234,7.990846659228959,6.4564971751412426,1.5641379310344827,,1.6217054263565889,,9.30700803233862,10.891335109817287,15.189671450443983,3.943427102982756,,4.9408138471074246,,,,,wt/wt,True,131.39631262765897,,0.0604546780064042,59.3124569131777,7709.0,1250.000194771775,0.1036693561969681,0.0355509544312369,0.0598759964570416,,0.1442444028618154,,41,39.13,1.2102995868741564,probeE,0.931506849315068,0.0047409886355713,,True,0.088,3a,-45.0,False,,,90.0,False,,,,,,,0.01,False,2.0,False,0.99,11,420,2019-10-03T00:00:00Z,good,0.3931749622926093,,0.2394366197183098,,,,0.0001436780936774,,0.3269505099223317,,,,30000.0046745226,functional_connectivity,F,0.0548714844438154,3.38537093902493,800249587,0.0853413654618473,0.1035,0.0655,,0.0815,,0.605896868928655,238.305015,0.439530988274707,0.1922948073701839,-0.14880699150823,0.8041920496901099,50.0,0.343383584589614,-0.343383584589614,76.91853480861441,0.067,0.0,0,,,,,,,,
951142158,0.0060009387056958,128.0,0.0001480884083925,7511.0,600.0,40.0,0.0860117647058823,93.74,5.10768001633412,2019-02-08T09:02:25Z,3110.0,849800602,820311762,819186360,LGd,170.0,-25.0,0.4185671155232217,9.425042219541618,2.6232662192393743,4.658308457711443,,1.809523809523809,,11.2409582676505,10.905783536413304,14.391710534029391,8.739487093096919,,4.412302467989409,,,,,wt/wt,True,106.99951449148172,,0.0251073538922503,61.7678400520193,7709.0,1250.000194771775,0.0716750929382553,0.0303013115069755,0.1019054340155256,,0.1211621723606175,,41,47.82,0.5303176067829127,probeE,0.968,0.0006719677455482,,False,0.19,3a,-45.0,False,,,135.0,False,,,,,,,0.0,False,2.0,False,0.99,11,420,2019-10-03T00:00:00Z,good,0.3538688282977155,,0.8252371371083644,,,,0.0162262552481243,,0.0563383185909823,,,,30000.0046745226,functional_connectivity,F,0.223511074177653,4.695358185754309,800249587,0.1574297188755019,0.2695,0.1345,,0.0305,,0.50850379335133,326.642355,0.467001675041876,0.1922948073701839,-0.1811920183092919,1.07948011559764,60.0,-0.4120603015075371,-0.343383584589615,1711.1095786874475,0.071,0.0,0,,,,,,,,
951142166,0.0174563527271676,128.0,0.0337121843880599,7511.0,500.0,58.0,0.0774549019607843,139.24,3.16943995692397,2019-02-08T09:02:25Z,3110.0,849800602,820311762,819186360,LGd,170.0,-26.0,0.540671076182553,8.432958801498128,3.5355311355311363,1.3020289855072469,,2.8121212121212125,,8.266403296991509,9.561524154268906,17.659324969198945,1.1190806643599711,,1.0065839129260137,,,,,wt/wt,True,3605.671621408242,,0.7467540887088271,50.3988605126721,7709.0,1250.000194771775,0.0181489767544697,0.0283036430242739,0.0179775280898877,,0.2864218895845966,,41,31.75,5.4153283448661504,probeE,0.7763496143958871,0.0075260985676135,,False,0.441,3a,-45.0,False,,,135.0,False,,,,,,,0.02,False,2.0,False,0.99,11,420,2019-10-03T00:00:00Z,good,0.5281745408884005,0.4358974358974359,0.7323943661971831,,,,0.002000486261646,0.1835103773686437,0.3770962772566097,,,,30000.0046745226,functional_connectivity,F,0.0614339331687855,2.99071262393828,800249587,0.0461847389558232,0.1275,0.0645,,0.0065,,0.526588481432197,211.926,0.425795644891122,0.1785594639866,-0.123110722196399,0.7240743801929009,50.0,-0.343383584589614,-0.343383584589615,2355.245542473489,0.062,0.0,0,,,,,,,,
951142174,0.0191275046565051,128.0,0.167909663238199,7511.0,700.0,48.571000000000005,0.0603411764705882,146.83,2.58557795867922,2019-02-08T09:02:25Z,3110.0,849800602,820311762,819186360,LGd,170.0,15.714000000000004,0.8644089575276811,12.749678510998312,2.6461538461538456,1.7714923291492333,,5.095652173913043,,7.371834036067869,4.825218774352953,10.240893066745164,11.7503469757797,,8.296093556860804,,,,,wt/wt,True,123.32633546516044,,0.0991739330274238,46.994820319780295,7709.0,1250.000194771775,0.00495211764334,0.0168157429099343,0.0139800868011232,,0.084682137651957,,41,37.08,0.2682217876623239,probeE,0.6389776357827479,0.0110801417707581,,True,0.311,3a,90.0,False,,,90.0,False,,,,,,,0.0005,False,2.0,False,0.99,11,420,2019-10-03T00:00:00Z,good,0.7221071527202428,0.3846153846153846,0.3830985915492958,,,,0.0100633685736039,0.0007436659299486,0.2160923641332875,,,,30000.0046745226,functional_connectivity,F,0.015602634449011,1.93706593469748,800249587,0.1903614457831324,0.0895,0.0815,,0.0265,,0.5782598841594421,124.95444,0.4807370184254609,0.233500837520938,-0.0705948781884875,0.360517808512402,90.0,0.206030150753769,-1.09882747068677,138.1373690487315,0.079,0.0,0,,,,,,,,
951142182,0.004932290324031,128.0,0.134459263334956,7511.0,200.0,15.0,0.0860117647058823,147.48,3.02850326582388,2019-02-08T09:02:25Z,3110.0,849800602,820311762,819186360,LGd,170.0,50.0,0.3542428243016665,9.12396162178892,1.398463901689708,1.5129137529137533,,5.391194968553458,,15.0832617382182,16.255591337944555,20.503096662415352,7.034221318834105,,4.831164183389995,,,,,wt/wt,True,1033.7489392470177,,0.097110642240455,78.6962704407805,7709.0,1250.000194771775,0.020058614524904,0.0285239430937524,0.0163934426229508,,0.1255471685543453,,41,45.54,2.130887068305395,probeE,0.970666666666667,0.0095577087865005,,False,0.001,3a,-45.0,False,,,135.0,False,,,,,,,0.02,False,2.0,False,0.99,11,420,2019-10-03T00:00:00Z,good,0.3720544307998672,,0.4366197183098591,,,,0.0003012091122302,,0.0501468809019379,,,,30000.0046745226,functional_connectivity,F,0.119163812972581,1.94476148001532,800249587,0.1415662650602409,0.2415,0.0785,,0.0455,,0.548766176020588,126.558705,0.467001675041876,0.206030150753769,-0.0542913635508445,0.4046841962394499,70.0,-0.068676716917923,-0.6867671691792301,1112.522474836103,0.057,0.0,0,LGd,819186360.0,48.13594247685243,8.693833434552102,322.0,999.9999999999992,1976.2662817547289,1631.0
951142034,0.0172157859844557,128.0,0.2232951516381149,7507.0,300.0,60.0,0.0389490196078431,179.65,2.90894573953371,2019-02-08T09:02:25Z,3134.0,849800594,820311762,819186360,LGd,170.0,50.0,0.6314888019358361,7.776626441405202,0.6605830164765524,1.9756862745098047,,1.4494623655913976,,6.95004442558221,6.841329993211932,14.84870298764368,3.5171106594170527,,1.9100971419576416,,,,,wt/wt,True,42.387377280465984,,0.162221428864289,46.142022196691,7689.0,1250.000194771775,0.0058688902768192,0.010237643064911,0.001834862385321,,0.2982371255078057,,37,29.59,0.2378361203334005,probeE,0.575989782886335,0.013998699387343,,False,0.0,3a,-45.0,False,,,45.0,False,,,,,,,0.02,False,2.0,False,0.99,11,380,2019-10-03T00:00:00Z,good,0.3033469635014388,,0.2901408450704225,,-0.3035714285714285,,0.2441294931293105,,0.7915811327438569,,0.4191076126383746,,30000.0046745226,functional_connectivity,F,0.0128146640914477,1.12439128072235,800249587,0.1365461847389558,0.6114999999999999,0.0525,,0.0455,,5.58986016801621,56.60381999999999,1.01641541038526,,-0.0028462013729507,0.0364129406065242,110.0,0.274706867671691,-1.56975352955252,349.77621860194336,0.083,0.0,0,LGd,819186360.0,82.38797740126809,23.05322915167477,147.0,1.000000009857672,0.0,573.0
951142086,0.004458494082095,128.0,0.0144702269197434,7507.0,200.0,10.0,0.5908666666666668,93.55,4.31202983770666,2019-02-08T09:02:25Z,3134.0,849800594,820311762,819186360,LGd,170.0,15.0,0.5382891843085386,10.003366206443127,7.317770767613037,2.0083333333333333,,1.5666666666666664,,6.93138207095966,7.741022403171327,12.540062354099977,2.957570327237068,,2.661197338422042,,,,,wt/wt,True,2324.730433306729,,0.0509178220995554,56.4150336162781,7689.0,1250.000194771775,0.0196076689672283,0.0611001117129703,0.3261785083548432,,0.1693915860008349,,37,30.38,0.8346623326588694,probeE,0.936572199730094,0.0019139410096038,,False,0.098,3a,90.0,False,,,90.0,False,,,,,,,0.005,False,2.0,False,0.99,11,380,2019-10-03T00:00:00Z,good,0.5912629757785467,,0.7344064386317907,,,,0.0004856940462725,,0.0885800084084731,,,,30000.0046745226,functional_connectivity,F,0.134792624045326,2.7567245997495604,800249587,0.107095046854083,0.0575,0.0525,,0.2135,,1.12093754701231,155.544675,1.35979899497487,0.7279731993299828,-0.0077308243737314,0.0906430855902819,70.0,0.206030150753768,-1.70710696338837,84.95133271224759,0.061,0.0,0,,,,,,,,
951142100,0.045839417903324,128.0,0.0805900464609988,7508.0,300.0,13.333,0.0475058823529411,81.62,3.15347956408654,2019-02-08T09:02:25Z,3128.0,849800596,820311762,819186360,LGd,170.0,46.667,0.6638447519699413,10.17392569498571,4.7214521452145215,2.1136507936507942,,2.4952380952380957,,8.34044083500229,7.4214898919133585,10.94650835781801,6.661194430714115,,4.414495461263758,,,,,wt/wt,True,3684.362350977388,,0.1857240780217399,37.1802644947678,7694.0,1250.000194771775,0.014419876403014,0.0143674151377375,0.0001279918085241,,0.1153819328460031,,38,26.92,1.3445134303321609,probeE,0.595162986330179,0.0125305518262247,,False,0.643,3a,45.0,False,,,90.0,False,,,,,,,0.001,False,2.0,False,0.99,59,400,2019-10-03T00:00:00Z,good,0.5571827904715605,,0.0422535211267605,,,,0.0027926583220729,,0.9175958964798384,,,,30000.0046745226,functional_connectivity,F,0.104169121271533,2.9795716032606,800249587,0.1673360107095046,0.9475,0.0045,,0.1165,,0.832850706038075,189.18081,0.412060301507538,0.164824120603015,-0.121902945755845,0.655183419756486,40.0,0.0,-0.6867671691792301,197.0277526783481,0.0969999999999999,0.0,0,,,,,,,,
