start_time,stop_time,x_position,y_position,orientation,orientation_index,repeat,trial_split
68.37114296929917,68.60466883262173,30.0,40.0,90.0,2,0,train
68.60466883262173,68.85487511475307,0.0,10.0,45.0,1,0,train
68.85487511475307,69.10508139688439,0.0,-20.0,90.0,2,0,train
69.10508139688439,69.35528767901572,0.0,10.0,45.0,1,1,train
69.35528767901572,69.60550900158657,0.0,10.0,90.0,2,0,train
69.60550900158657,69.85573032415743,-20.0,-40.0,0.0,0,0,train
69.85573032415743,70.1059516467283,20.0,10.0,45.0,1,0,train
70.1059516467283,70.35617296929918,10.0,40.0,45.0,1,0,train
70.35617296929918,70.60636914672831,40.0,40.0,90.0,2,0,train
70.60636914672831,70.85656532415744,10.0,0.0,45.0,1,0,train
70.85656532415744,71.10676150158658,20.0,0.0,90.0,2,0,train
71.10676150158658,71.35695767901571,-40.0,40.0,0.0,0,0,train
71.35695767901571,71.60717650158657,30.0,-10.0,0.0,0,0,train
71.60717650158657,71.85739532415744,40.0,-30.0,90.0,2,0,train
71.85739532415744,72.1076141467283,-20.0,0.0,0.0,0,0,train
72.1076141467283,72.35783296929917,-30.0,20.0,90.0,2,0,train
72.35783296929917,72.60803414672831,30.0,-10.0,0.0,0,1,train
72.60803414672831,72.85823532415746,-10.0,-30.0,0.0,0,0,train
72.85823532415746,73.10843650158658,30.0,10.0,0.0,0,0,train
73.10843650158658,73.3586376790157,-40.0,0.0,45.0,1,0,train
73.3586376790157,73.60885150158656,0.0,20.0,0.0,0,0,train
73.60885150158656,73.85906532415744,0.0,40.0,0.0,0,0,train
73.85906532415744,74.1092791467283,40.0,30.0,90.0,2,0,train
74.1092791467283,74.35949296929917,20.0,30.0,45.0,1,0,train
74.35949296929917,74.6096991467283,-40.0,-40.0,45.0,1,0,train
74.6096991467283,74.85990532415744,-30.0,-30.0,45.0,1,0,train
74.85990532415744,75.11011150158656,-30.0,20.0,45.0,1,0,train
75.11011150158656,75.36031767901571,30.0,40.0,0.0,0,0,train
75.36031767901571,75.61053400158656,-30.0,40.0,0.0,0,0,train
75.61053400158656,75.86075032415744,-10.0,-40.0,45.0,1,0,train
75.86075032415744,76.1109666467283,-40.0,-10.0,0.0,0,0,train
76.1109666467283,76.36118296929915,-40.0,-40.0,45.0,1,1,train
76.36118296929915,76.61137914672831,-40.0,20.0,0.0,0,0,train
76.61137914672831,76.86157532415744,-10.0,10.0,0.0,0,0,train
76.86157532415744,77.11177150158656,-30.0,30.0,90.0,2,0,train
77.11177150158656,77.3619676790157,20.0,10.0,90.0,2,0,train
77.3619676790157,77.61218900158656,40.0,-10.0,0.0,0,0,train
77.61218900158656,77.86241032415744,-10.0,10.0,90.0,2,0,train
77.86241032415744,78.1126316467283,-40.0,-20.0,0.0,0,0,train
78.1126316467283,78.36285296929917,10.0,-30.0,0.0,0,0,train
78.36285296929917,78.61305164672831,-30.0,40.0,90.0,2,0,train
78.61305164672831,78.86325032415746,-40.0,30.0,0.0,0,0,train
78.86325032415746,79.11344900158659,-30.0,0.0,45.0,1,0,train
79.11344900158659,79.3636476790157,-20.0,-20.0,90.0,2,0,train
79.3636476790157,79.61386400158658,10.0,20.0,0.0,0,0,train
79.61386400158658,79.86408032415744,-40.0,-20.0,90.0,2,0,train
79.86408032415744,80.11429664672829,20.0,-30.0,45.0,1,0,train
80.11429664672829,80.36451296929917,-30.0,30.0,45.0,1,0,train
80.36451296929917,80.61471414672829,-20.0,30.0,0.0,0,0,train
80.61471414672829,80.86491532415744,-40.0,-40.0,0.0,0,0,train
80.86491532415744,81.11511650158656,40.0,10.0,45.0,1,0,train
81.11511650158656,81.3653176790157,-30.0,-20.0,90.0,2,0,train
81.3653176790157,81.61553150158656,20.0,30.0,0.0,0,0,train
81.61553150158656,81.86574532415744,40.0,-20.0,45.0,1,0,train
81.86574532415744,82.1159591467283,40.0,-30.0,45.0,1,0,train
82.1159591467283,82.36617296929917,10.0,-40.0,45.0,1,0,train
82.36617296929917,82.61637914672829,-40.0,-40.0,90.0,2,0,train
82.61637914672829,82.86658532415744,-40.0,-30.0,45.0,1,0,train
82.86658532415744,83.11679150158658,20.0,30.0,0.0,0,1,train
83.11679150158658,83.3669976790157,10.0,0.0,90.0,2,0,train
83.3669976790157,83.61721150158657,-30.0,0.0,0.0,0,0,train
83.61721150158657,83.86742532415744,-10.0,-40.0,45.0,1,1,train
83.86742532415744,84.1176391467283,30.0,40.0,45.0,1,0,train
84.1176391467283,84.36785296929915,-10.0,0.0,0.0,0,0,train
84.36785296929915,84.61805414672831,40.0,-30.0,90.0,2,1,train
84.61805414672831,84.86825532415746,-40.0,0.0,45.0,1,1,train
84.86825532415746,85.11845650158658,40.0,30.0,0.0,0,0,train
85.11845650158658,85.3686576790157,-10.0,-20.0,45.0,1,0,train
85.3686576790157,85.61887150158657,0.0,-20.0,45.0,1,0,train
85.61887150158657,85.86908532415744,-30.0,10.0,0.0,0,0,train
85.86908532415744,86.11929914672831,40.0,-40.0,90.0,2,0,train
86.11929914672831,86.36951296929917,10.0,-10.0,90.0,2,0,train
86.36951296929917,86.6197166467283,-30.0,20.0,45.0,1,1,train
86.6197166467283,86.86992032415745,30.0,-10.0,90.0,2,0,train
86.86992032415745,87.12012400158659,0.0,-40.0,45.0,1,0,train
87.12012400158659,87.37032767901572,10.0,30.0,90.0,2,0,train
87.37032767901572,87.62054150158657,40.0,20.0,45.0,1,0,train
87.62054150158657,87.87075532415743,-20.0,10.0,90.0,2,0,train
87.87075532415743,88.1209691467283,40.0,-30.0,45.0,1,1,train
88.1209691467283,88.37118296929917,40.0,40.0,90.0,2,1,train
88.37118296929917,88.62138664672831,-30.0,-30.0,90.0,2,0,train
88.62138664672831,88.87159032415742,-10.0,-40.0,45.0,1,2,test
88.87159032415742,89.12179400158657,-20.0,20.0,90.0,2,0,train
89.12179400158657,89.37199767901569,-40.0,0.0,0.0,0,0,train
89.37199767901569,89.62221400158657,-30.0,40.0,45.0,1,0,train
89.62221400158657,89.87243032415743,-20.0,10.0,0.0,0,0,train
89.87243032415743,90.1226466467283,40.0,-10.0,45.0,1,0,train
90.1226466467283,90.37286296929918,-40.0,-30.0,45.0,1,1,train
90.37286296929918,90.62306414672831,20.0,-10.0,90.0,2,0,train
90.62306414672831,90.87326532415743,-10.0,30.0,0.0,0,0,train
90.87326532415743,91.12346650158658,20.0,-20.0,45.0,1,0,train
91.12346650158658,91.37366767901571,-10.0,-10.0,90.0,2,0,train
91.37366767901571,91.62388900158658,-20.0,20.0,90.0,2,1,train
91.62388900158658,91.87411032415743,10.0,30.0,45.0,1,0,train
91.87411032415743,92.12433164672831,-20.0,-20.0,0.0,0,0,train
92.12433164672831,92.37455296929916,-30.0,10.0,90.0,2,0,train
92.37455296929916,92.6247491467283,20.0,0.0,45.0,1,0,train
92.6247491467283,92.87494532415742,-30.0,-30.0,0.0,0,0,train
92.87494532415742,93.12514150158657,40.0,-30.0,0.0,0,0,train
93.12514150158657,93.37533767901571,-10.0,-30.0,90.0,2,0,train
93.37533767901571,93.62555650158657,-20.0,-10.0,90.0,2,0,train
93.62555650158657,93.87577532415743,-30.0,-20.0,0.0,0,0,train
93.87577532415743,94.1259941467283,-40.0,0.0,0.0,0,1,train
94.1259941467283,94.37621296929916,30.0,-40.0,0.0,0,0,train
94.37621296929916,94.6264116467283,-10.0,20.0,0.0,0,0,train
94.6264116467283,94.87661032415743,-40.0,20.0,90.0,2,0,train
94.87661032415743,95.12680900158657,0.0,0.0,0.0,0,0,train
95.12680900158657,95.37700767901569,40.0,0.0,0.0,0,0,train
95.37700767901569,95.62723400158657,10.0,10.0,90.0,2,0,train
95.62723400158657,95.87746032415743,30.0,10.0,90.0,2,0,train
95.87746032415743,96.1276866467283,20.0,-40.0,0.0,0,0,train
96.1276866467283,96.37791296929916,-30.0,40.0,45.0,1,1,train
96.37791296929916,96.62810664672831,-40.0,-20.0,0.0,0,1,train
96.62810664672831,96.87830032415742,-40.0,10.0,45.0,1,0,train
96.87830032415742,97.12849400158659,-30.0,-10.0,0.0,0,0,train
97.12849400158659,97.37868767901571,40.0,-30.0,90.0,2,2,test
97.37868767901571,97.62890400158658,-40.0,40.0,0.0,0,1,train
97.62890400158658,97.87912032415743,10.0,-30.0,0.0,0,1,train
97.87912032415743,98.1293366467283,-10.0,-20.0,45.0,1,1,train
98.1293366467283,98.37955296929917,0.0,20.0,90.0,2,0,train
98.37955296929917,98.6297541467283,20.0,20.0,0.0,0,0,train
98.6297541467283,98.87995532415744,40.0,-10.0,90.0,2,0,train
98.87995532415744,99.13015650158657,-30.0,30.0,45.0,1,1,train
99.13015650158657,99.38035767901572,-30.0,-10.0,90.0,2,0,train
