unit_id,time_to_first_spike
7000331,0.066
7000332,0.061
7000333,0.053
7000334,0.056
7000335,0.048
7000336,0.058
7000337,0.05
7000338,0.0815
7000339,
7000340,0.089
7000341,0.063
7000342,0.141
7000343,0.055
7000344,0.139
7000345,0.1555
7000346,0.049
7000347,0.056
7000348,0.048
7000349,0.081
7000350,0.047
7000351,0.1335
7000352,0.104
7000353,0.063
7000354,0.071
7000355,0.0735
7000356,0.0705
7000357,0.075
7000358,0.054
7000359,0.0525
7000360,0.052
7000361,0.06
7000362,0.0785
7000363,0.0725
7000364,0.059
7000365,0.0585
7000366,0.059
7000367,0.065
7000368,0.052
7000369,0.1
7000370,0.07
7000371,0.1195
7000372,0.1015
7000373,0.045
7000374,0.0955
7000375,0.061
7000376,0.083
7000377,0.0965
7000378,0.084
7000379,0.085
7000380,0.089
7000381,0.054
7000382,0.0625
7000383,0.082
7000384,0.062
7000385,0.048
7000386,0.102
7000387,0.111
7000388,0.0835
7000389,0.103
7000390,0.049
7000391,0.078
7000392,0.066
7000393,0.068
7000394,0.083
7000395,0.044
7000396,0.046
7000397,0.081
7000398,0.0485
7000399,0.0575
7000400,0.081
7000401,0.103
7000402,0.086
7000403,0.0825
7000404,0.0765
7000405,0.0705
7000406,0.077
7000407,0.072
7000408,0.041
7000409,0.068
7000410,0.0995
7000411,0.1035
7000412,0.071
7000413,0.052
7000414,0.083
7000415,0.074
7000416,0.0795
7000417,0.055
7000418,0.0865
7000419,0.1625
7000420,0.048
7000421,0.049
7000422,0.054
7000423,0.066
7000424,0.1405
7000425,0.058
7000426,0.071
7000427,0.072
7000428,0.053
7000429,0.053
7000430,0.162
7000431,
7000432,0.0835
7000433,0.06
7000434,0.0475
7000435,0.047
7000436,0.0445
7000437,0.052
7000438,0.0425
7000439,0.0505
7000440,0.0545
7000441,0.051
7000442,0.054
7000443,0.061
7000444,0.054
7000445,0.071
7000446,0.055
7000447,0.046
7000448,0.0425
7000449,0.116
7000450,0.049
7000451,0.0415
7000452,0.0545
7000453,0.057
7000454,0.063
7000455,0.0535
7000456,0.0515
7000457,0.044
7000458,0.047
7000459,0.064
7000460,0.043
7000461,0.137
7000462,0.052
7000463,0.053
7000464,0.052
7000465,0.055
7000466,0.0475
7000467,0.053
7000468,0.044
7000469,
7000470,0.054
7000471,0.043
7000472,0.044
7000473,0.057
7000474,0.1325
7000475,0.057
7000476,0.051
7000477,0.053
7000478,0.051
7000479,0.048
7000480,0.054
7000481,0.045
7000482,0.056
7000483,0.0645
7000484,0.051
7000485,0.051
7000486,0.06
7000487,0.053
7000488,0.044
7000489,0.053
7000490,0.054
7000491,0.061
7000492,0.072
7000493,0.079
7000494,0.0835
7000495,
7000496,
7000497,0.09
7000498,0.0625
7000499,0.0665
7000500,0.108
7000501,0.128
7000502,0.088
7000503,0.076
7000504,0.097
7000505,0.0455
7000506,0.091
7000507,0.104
7000508,0.108
7000509,
7000510,0.079
7000511,
7000512,0.085
7000513,0.0945
7000514,0.122
7000515,0.073
7000516,0.059
7000517,0.056
7000518,0.0685
7000519,0.0815
7000520,0.082
7000521,0.082
7000522,0.081
7000523,0.07
7000524,0.089
7000525,0.1005
7000526,0.075
7000527,0.081
7000528,0.101
7000529,0.098
7000530,0.061
7000531,0.092
7000532,0.079
7000533,0.078
7000534,0.102
7000535,0.0735
7000536,0.066
7000537,0.089
7000538,0.0905
7000539,0.0905
7000540,0.0985
7000541,0.074
7000542,0.096
7000543,0.1
7000544,0.093
7000545,0.081
7000546,0.067
7000547,0.074
7000548,0.069
7000549,0.088
7000550,0.105
7000551,0.116
7000552,0.12
7000553,0.1165
7000554,0.055
7000555,0.065
7000556,0.062
7000557,0.085
7000558,0.081
7000559,0.064
7000560,0.087
7000561,0.054
7000562,0.083
7000563,0.081
7000564,0.087
7000565,0.086
7000566,0.077
7000567,0.064
7000568,0.068
7000569,0.0705
7000570,0.081
7000571,0.114
7000572,0.071
7000573,0.0875
7000574,0.071
7000575,0.0895
7000576,0.118
7000577,0.0935
7000578,0.096
7000579,0.09
7000580,0.116
7000581,0.104
7000582,0.097
7000583,0.0745
7000584,0.058
7000585,0.107
7000586,0.108
7000587,0.095
7000588,0.1505
7000589,0.081
7000590,0.096
7000591,0.104
7000592,0.068
7000593,0.101
7000594,0.0955
7000595,0.094
7000596,0.097
7000597,0.077
7000598,0.085
7000599,0.073
7000600,0.0875
7000601,0.069
7000602,0.11
7000603,0.164
7000604,0.091
7000605,0.071
7000606,0.093
7000607,0.078
7000608,0.083
7000609,0.0635
7000610,0.15
7000611,0.165
7000612,0.064
7000613,0.0975
7000614,0.129
7000615,0.086
7000616,0.084
7000617,0.094
7000618,0.117
7000619,0.075
7000620,0.08
7000621,0.114
7000622,0.122
7000623,0.083
7000624,0.094
7000625,0.107
7000626,0.086
7000627,
7000628,0.1035
7000629,0.1195
7000630,0.053
7000631,0.095
7000632,0.098
7000633,0.156
7000634,0.095
7000635,0.061
7000636,0.1
7000637,0.104
7000638,0.116
7000639,0.199
7000640,0.103
7000641,0.061
7000642,0.106
7000643,0.104
7000644,0.134
7000645,0.152
7000646,0.09
7000647,0.0935
7000648,0.109
7000649,0.08
7000650,0.1065
7000651,0.08
7000652,0.066
7000653,0.077
7000654,0.0985
7000655,0.09
7000656,0.1
7000657,0.053
7000658,0.1025
7000659,0.092
7000660,0.105
7000661,0.1065
7000662,0.109
7000663,0.136
7000664,0.124
7000665,0.114
7000666,0.088
7000667,0.088
7000668,0.097
7000669,0.12
7000670,0.099
7000671,0.195
7000672,0.108
7000673,0.119
7000674,0.038
7000675,0.138
7000676,0.099
7000677,0.1115
7000678,0.095
7000679,0.123
7000680,0.1135
7000681,0.115
7000682,0.113
7000683,0.115
7000684,
7000685,0.116
7000686,0.08
7000687,0.0965
7000688,0.104
7000689,0.084
7000690,0.097
7000691,0.104
7000692,0.089
7000693,0.095
7000694,0.076
7000695,0.085
7000696,0.108
7000697,0.0975
7000698,0.105
7000699,0.11
7000700,0.1
7000701,0.121
7000702,0.1
7000703,0.089
7000704,0.113
7000705,0.0695
7000706,0.1165
7000707,0.087
7000708,0.106
7000709,0.097
7000710,0.0985
7000711,0.107
7000712,0.065
7000713,0.09
7000714,0.097
7000715,0.069
7000716,0.098
7000717,0.11
7000718,0.096
7000719,0.125
7000720,0.09
7000721,0.097
7000722,0.0935
7000723,0.101
7000724,0.112
7000725,0.069
7000726,0.09
7000727,0.09
7000728,0.103
7000729,0.104
7000730,0.057
7000731,0.104
7000732,0.112
7000733,0.0785
7000734,0.104
7000735,0.1025
7000736,0.065
7000737,0.047
7000738,0.0815
7000739,0.072
7000740,0.1
7000741,0.0975
7000742,0.107
7000743,0.101
7000744,0.089
7000745,0.12
7000746,0.104
7000747,0.0905
7000748,0.1125
7000749,0.0515
7000750,0.1085
7000751,0.1105
7000752,0.135
7000753,0.097
7000754,0.0825
7000755,0.1
7000756,0.05
7000757,0.118
7000758,0.102
7000759,0.112
7000760,0.097
7000761,0.08
7000762,0.12
7000763,0.1085
7000764,0.036
7000765,0.116
7000766,0.074
7000767,0.086
7000768,0.055
7000769,0.1075
7000770,0.0935
7000771,0.101
7000772,0.094
7000773,0.049
7000774,0.107
7000775,0.105
7000776,0.0865
7000777,0.098
7000778,0.114
7000779,0.114
7000780,0.086
7000781,0.087
7000782,0.104
7000783,0.07
7000784,0.083
7000785,0.0625
7000786,0.115
7000787,0.095
7000788,0.13
7000789,0.0995
7000790,0.094
7000791,0.0915
7000792,0.105
7000793,0.121
7000794,0.1055
7000795,0.094
7000796,0.092
7000797,0.104
7000798,0.082
7000799,0.098
7000800,0.1125
7000801,0.097
7000802,0.087
7000803,0.089
7000804,0.097
7000805,0.1225
7000806,
7000807,0.104
7000808,0.135
7000809,0.082
7000810,0.103
7000811,0.13
7000812,0.1305
7000813,0.101
7000814,0.138
7000815,0.1145
7000816,0.085
7000817,0.0975
7000818,0.132
7000819,0.114
7000820,0.094
7000821,0.1105
7000822,0.0505
7000823,0.137
7000824,0.103
7000825,0.101
7000826,0.111
7000827,0.073
7000828,0.135
7000829,0.107
7000830,0.104
7000831,0.109
7000832,0.108
7000833,0.092
7000834,0.131
7000835,0.129
7000836,0.1065
7000837,0.084
7000838,0.1055
7000839,0.094
7000840,0.112
7000841,0.098
7000842,0.092
7000843,0.055
7000844,0.091
7000845,0.108
7000846,0.046
7000847,0.118
7000848,0.1475
7000849,0.145
7000850,0.0805
7000851,0.074
7000852,0.082
7000853,0.079
7000854,0.1085
7000855,0.089
7000856,0.097
7000857,0.068
7000858,
7000859,0.043
7000860,0.1135
7000861,
7000862,0.1415
7000863,0.1025
7000864,
7000865,0.064
7000866,0.036
7000867,0.0825
7000868,0.079
7000869,0.072
7000870,0.042
7000871,0.06
7000872,0.096
7000873,0.1075
7000874,0.095
7000875,0.1145
7000876,0.0825
7000877,0.139
7000878,0.07
7000879,
7000880,0.156
7000881,0.101
7000882,0.078
7000883,0.063
7000884,0.0505
7000885,0.065
7000886,0.12
7000887,0.088
7000888,0.085
7000889,0.101
7000890,0.068
7000891,0.074
7000892,0.106
7000893,0.08
7000894,0.075
7000895,0.109
7000896,0.056
7000897,0.06
7000898,0.082
7000899,0.074
7000900,0.0985
7000901,0.08
7000902,0.059
7000903,0.059
7000904,
7000905,0.1345
7000906,0.102
7000907,0.106
7000908,0.077
7000909,0.061
7000910,0.072
7000911,0.0575
7000912,0.06
7000913,0.136
7000914,0.0675
7000915,0.107
7000916,0.066
7000917,0.137
7000918,0.0585
7000919,0.118
7000920,0.078
7000921,0.098
7000922,0.072
7000923,0.064
7000924,0.055
7000925,0.115
7000926,0.078
7000927,0.079
7000928,0.0545
7000929,0.104
7000930,0.094
7000931,0.0815
7000932,0.104
7000933,0.1365
7000934,0.076
7000935,0.06
7000936,0.084
7000937,0.07
7000938,0.0695
7000939,0.053
7000940,0.074
7000941,0.069
7000942,0.075
7000943,0.065
7000944,0.049
7000945,0.064
7000946,0.1115
7000947,0.1105
7000948,0.067
7000949,0.1035
7000950,0.081
7000951,0.072
7000952,0.068
7000953,0.0685
7000954,0.067
7000955,0.07
7000956,0.064
7000957,
7000958,0.058
7000959,0.07
7000960,0.095
7000961,0.087
7000962,0.066
7000963,0.064
7000964,0.054
7000965,0.0455
7000966,0.045
7000967,0.082
7000968,0.055
7000969,0.066
7000970,0.17
7000971,0.109
7000972,0.083
7000973,0.089
7000974,0.083
7000975,0.0875
7000976,0.08
7000977,0.072
7000978,
7000979,0.048
7000980,0.082
7000981,0.076
7000982,0.069
7000983,0.073
7000984,0.0675
7000985,
7000986,0.0835
7000987,0.071
7000988,
7000989,0.0705
7000990,0.113
7000991,0.064
7000992,0.059
7000993,0.081
7000994,0.0625
7000995,0.063
7000996,0.061
7000997,0.06
7000998,0.0665
7000999,0.101
7001000,0.073
7001001,0.0585
7001002,0.0505
7001003,0.098
7001004,0.073
7001005,0.069
7001006,0.119
7001007,0.081
7001008,0.072
7001009,0.07
7001010,0.155
7001011,0.077
7001012,0.0725
7001013,0.077
7001014,0.045
7001015,0.048
7001016,0.079
7001017,0.08
7001018,0.064
7001019,0.063
7001020,0.069
7001021,
7001022,0.076
7001023,0.052
7001024,0.079
7001025,0.173
7001026,0.077
7001027,0.063
7001028,0.074
7001029,0.0545
7001030,0.058
7001031,0.099
7001032,0.049
7001033,0.058
7001034,0.054
7001035,0.106
7001036,0.0805
7001037,0.05
7001038,0.1025
7001039,0.072
7001040,0.058
7001041,0.071
7001042,0.0785
7001043,0.06
7001044,0.057
7001045,0.056
7001046,0.046
7001047,0.0645
7001048,0.078
7001049,
7001050,0.041
7001051,0.095
7001052,0.046
7001053,0.052
7001054,0.032
7001055,0.119
7001056,
7001057,
7001058,0.031
7001059,0.0525
7001060,0.069
7001061,0.042
7001062,0.043
7001063,0.047
7001064,0.047
7001065,0.076
7001066,0.045
7001067,0.037
7001068,0.0435
7001069,0.037
7001070,0.04
7001071,0.042
7001072,0.0425
7001073,0.062
7001074,0.042
7001075,0.043
7001076,0.043
7001077,0.041
7001078,
7001079,0.04
7001080,
7001081,0.043
7001082,0.051
7001083,0.0895
7001084,0.0605
7001085,0.0735
7001086,0.044
7001087,0.055
7001088,0.045
7001089,0.044
7001090,0.0465
7001091,0.041
7001092,
7001093,0.042
7001094,0.044
7001095,0.0465
7001096,0.042
7001097,0.0555
7001098,0.079
7001099,0.045
7001100,0.046
7001101,0.046
7001102,0.047
7001103,0.0465
7001104,0.046
7001105,0.0935
7001106,0.074
7001107,0.0715
7001108,0.0865
7001109,0.1345
7001110,0.055
7001111,0.0735
7001112,0.098
7001113,0.0815
7001114,0.085
7001115,0.057
7001116,0.061
7001117,0.057
7001118,0.0905
7001119,0.115
7001120,0.086
7001121,0.089
7001122,0.1035
7001123,0.067
7001124,0.087
7001125,0.106
7001126,0.059
7001127,0.085
7001128,0.083
7001129,0.089
7001130,0.072
7001131,0.0845
7001132,0.083
7001133,0.101
7001134,0.105
7001135,0.074
7001136,0.081
7001137,0.1095
7001138,0.092
7001139,0.0855
7001140,0.082
7001141,0.104
7001142,0.088
7001143,0.0905
7001144,0.059
7001145,0.096
7001146,0.094
7001147,0.087
7001148,0.099
7001149,0.089
7001150,0.072
7001151,0.078
7001152,0.057
7001153,0.083
7001154,0.1095
7001155,0.129
7001156,0.0885
7001157,0.078
7001158,0.074
7001159,0.132
7001160,0.143
7001161,0.044
7001162,0.087
7001163,0.053
7001164,0.0875
7001165,0.159
7001166,0.096
7001167,0.078
7001168,0.092
7001169,0.0775
7001170,0.118
7001171,0.051
7001172,0.107
7001173,0.05
7001174,
7001175,0.151
7001176,
7001177,
7001178,0.112
7001179,0.083
7001180,0.082
7001181,0.109
7001182,0.126
7001183,0.076
7001184,0.1265
7001185,0.084
7001186,0.068
7001187,0.0965
7001188,0.1075
7001189,0.122
7001190,0.091
7001191,0.049
7001192,0.068
7001193,0.122
7001194,0.127
7001195,0.072
7001196,0.085
7001197,0.092
7001198,0.0605
7001199,0.0905
7001200,0.0925
7001201,0.0585
7001202,0.193
7001203,0.127
7001204,0.089
7001205,0.059
7001206,0.075
7001207,0.093
7001208,0.101
7001209,0.069
7001210,0.072
7001211,0.084
7001212,0.081
7001213,0.117
7001214,0.0925
7001215,0.0895
7001216,0.0795
7001217,0.1035
7001218,0.074
7001219,0.087
7001220,0.088
7001221,0.0815
7001222,0.111
7001223,0.09
7001224,0.095
7001225,0.096
7001226,0.088
7001227,0.102
7001228,0.102
7001229,0.105
7001230,0.11
7001231,0.1235
7001232,0.116
7001233,0.105
7001234,0.099
7001235,0.103
7001236,0.1075
7001237,
7001238,
7001239,0.118
7001240,0.072
7001241,0.1205
7001242,0.13
7001243,
7001244,0.126
7001245,0.076
7001246,0.056
7001247,0.1145
7001248,0.1805
7001249,0.1295
7001250,0.089
7001251,0.088
7001252,0.077
7001253,0.117
7001254,0.1285
7001255,0.074
7001256,0.056
7001257,0.046
7001258,0.081
7001259,0.1185
7001260,0.069
7001261,0.072
7001262,
7001263,0.103
7001264,0.089
7001265,0.052
7001266,0.111
7001267,0.065
7001268,0.081
7001269,
7001270,
7001271,0.097
7001272,0.077
7001273,0.098
7001274,0.0855
7001275,0.116
7001276,0.1075
7001277,0.091
7001278,0.068
7001279,0.093
7001280,0.095
7001281,0.0685
7001282,0.063
7001283,0.136
7001284,0.0885
7001285,0.075
7001286,0.11
7001287,0.104
7001288,0.073
7001289,0.084
7001290,0.084
7001291,0.067
7001292,0.037
7001293,0.086
7001294,0.079
7001295,0.116
7001296,0.039
7001297,0.075
7001298,0.041
7001299,0.104
7001300,0.116
7001301,0.081
7001302,0.049
7001303,
7001304,0.075
7001305,0.07
7001306,0.076
7001307,0.086
7001308,0.092
7001309,0.084
7001310,0.104
7001311,0.06
7001312,0.048
7001313,0.1005
7001314,0.081
7001315,0.149
7001316,0.104
7001317,0.065
7001318,0.054
7001319,0.095
7001320,0.031
7001321,0.114
7001322,0.101
7001323,0.0745
7001324,0.083
7001325,0.11
7001326,0.084
7001327,0.106
7001328,0.125
7001329,0.068
7001330,0.067
7001331,0.071
7001332,0.079
7001333,0.053
7001334,0.05
7001335,0.08
7001336,0.1295
7001337,0.1045
7001338,0.1005
7001339,0.1195
7001340,0.092
7001341,0.088
7001342,0.088
7001343,0.1065
7001344,0.11
7001345,0.092
7001346,0.123
7001347,0.1215
7001348,0.101
7001349,0.102
7001350,0.103
7001351,
7001352,0.123
7001353,0.107
7001354,0.095
7001355,0.115
7001356,0.07
7001357,0.097
7001358,0.1
7001359,0.05
7001360,0.095
7001361,0.087
7001362,0.075
7001363,0.068
7001364,0.104
7001365,0.1005
7001366,0.088
7001367,0.105
7001368,0.099
7001369,0.081
7001370,0.0895
7001371,0.092
7001372,0.07
7001373,0.083
7001374,0.077
7001375,0.061
7001376,0.0815
7001377,0.067
7001378,0.078
7001379,0.087
7001380,0.142
7001381,0.0945
7001382,0.1175
7001383,0.117
7001384,0.101
7001385,0.082
7001386,0.129
7001387,0.131
7001388,0.091
7001389,0.103
7001390,0.108
7001391,0.127
7001392,0.069
7001393,0.105
7001394,0.089
7001395,0.1005
7001396,0.105
7001397,0.07
7001398,0.094
7001399,0.19
7001400,0.111
7001401,0.145
7001402,0.064
7001403,0.107
7001404,0.135
7001405,0.09
7001406,0.1435
7001407,0.074
7001408,0.098
7001409,0.096
7001410,0.098
7001411,0.065
7001412,0.09
7001413,0.1095
7001414,0.106
7001415,0.103
7001416,0.092
7001417,0.09
7001418,0.09
7001419,0.089
7001420,0.117
7001421,0.086
7001422,
7001423,0.091
7001424,0.043
7001425,0.148
7001426,0.0945
7001427,0.056
7001428,0.061
7001429,0.066
7001430,0.137
7001431,0.0815
7001432,0.095
7001433,0.089
7001434,0.1035
7001435,
7001436,0.1145
7001437,0.093
7001438,
7001439,0.077
7001440,0.0965
7001441,0.0855
7001442,0.0995
7001443,0.082
7001444,0.081
7001445,0.07
7001446,0.078
7001447,0.075
7001448,0.1145
7001449,0.1045
7001450,0.091
7001451,0.054
7001452,0.0865
7001453,0.099
7001454,0.097
7001455,0.1095
7001456,0.089
7001457,0.118
7001458,0.1305
7001459,0.036
7001460,0.119
7001461,0.047
7001462,0.098
7001463,0.12
7001464,0.088
7001465,0.095
7001466,0.0905
7001467,0.041
7001468,0.062
7001469,0.104
7001470,0.118
7001471,0.116
7001472,0.062
7001473,
7001474,0.1165
7001475,0.126
7001476,0.082
7001477,0.117
7001478,0.056
7001479,0.1
7001480,0.1055
7001481,
7001482,0.104
7001483,0.1065
7001484,
7001485,0.1255
7001486,0.089
7001487,0.085
7001488,0.128
7001489,0.077
7001490,0.0555
7001491,0.081
7001492,0.1035
7001493,0.078
7001494,0.0925
7001495,0.1005
7001496,0.108
7001497,0.123
7001498,0.089
7001499,0.093
7001500,0.122
7001501,0.123
7001502,0.091
7001503,0.101
7001504,0.0645
7001505,0.105
7001506,0.127
7001507,0.089
7001508,
7001509,
7001510,0.103
7001511,0.0805
7001512,0.136
7001513,0.177
7001514,0.089
7001515,0.073
7001516,0.096
7001517,0.0975
7001518,0.123
7001519,0.098
7001520,0.152
7001521,0.096
7001522,0.078
7001523,0.147
7001524,0.105
7001525,0.102
7001526,0.136
7001527,0.1205
7001528,0.136
7001529,0.089
7001530,0.073
7001531,
7001532,0.094
7001533,0.0855
7001534,0.104
7001535,0.13
7001536,0.101
7001537,0.1025
7001538,0.104
7001539,0.106
7001540,0.123
7001541,0.1105
7001542,0.121
7001543,0.069
7001544,0.075
7001545,0.094
7001546,
7001547,0.046
7001548,0.094
7001549,0.0425
7001550,
7001551,0.0795
7001552,0.123
7001553,0.088
7001554,0.0955
7001555,0.065
7001556,0.062
7001557,0.086
7001558,0.096
7001559,0.0495
7001560,0.083
7001561,0.075
7001562,0.055
7001563,0.102
7001564,0.089
7001565,0.09
7001566,0.081
7001567,0.081
7001568,0.0425
7001569,0.062
7001570,0.074
7001571,0.179
7001572,0.075
7001573,0.1745
7001574,0.1485
7001575,0.04
7001576,0.0805
7001577,0.041
7001578,0.057
7001579,0.042
7001580,0.053
7001581,0.0765
7001582,0.073
7001583,0.199
7001584,0.0655
7001585,0.073
7001586,0.111
7001587,0.079
7001588,0.081
7001589,0.059
7001590,0.04
7001591,0.097
7001592,0.07
7001593,0.072
7001594,0.052
7001595,0.065
7001596,0.047
7001597,0.069
7001598,0.0805
7001599,
7001600,0.053
7001601,0.048
7001602,0.093
7001603,0.044
7001604,0.054
7001605,0.072
7001606,0.057
7001607,0.044
7001608,0.037
7001609,0.0455
7001610,0.0785
7001611,0.057
7001612,0.0825
7001613,
7001614,0.038
7001615,0.058
7001616,0.05
7001617,0.0635
7001618,0.0865
7001619,0.047
7001620,0.058
7001621,0.161
7001622,0.041
7001623,0.0725
7001624,0.035
7001625,0.056
7001626,0.076
7001627,0.169
7001628,0.047
7001629,0.062
7001630,0.088
7001631,0.0775
7001632,0.1475
7001633,0.0375
7001634,0.0645
7001635,0.04
7001636,0.08
7001637,0.085
7001638,0.068
7001639,
7001640,0.058
7001641,0.058
7001642,0.094
7001643,0.0775
7001644,0.1055
7001645,0.044
7001646,0.077
7001647,0.054
7001648,0.074
7001649,0.045
7001650,0.078
7001651,0.045
7001652,0.058
7001653,0.07
7001654,0.044
7001655,0.045
7001656,0.081
7001657,0.054
7001658,0.055
7001659,0.036
7001660,0.06
7001661,0.08
7001662,0.066
7001663,0.039
7001664,
7001665,0.0545
7001666,0.049
7001667,0.049
7001668,0.038
7001669,0.045
7001670,0.048
7001671,0.045
7001672,0.184
7001673,0.0605
7001674,0.033
7001675,0.0745
7001676,0.062
7001677,0.114
7001678,0.057
7001679,0.051
7001680,0.054
7001681,0.0535
7001682,0.05
7001683,0.123
7001684,0.047
7001685,0.034
7001686,0.08
7001687,0.041
7001688,0.1145
7001689,0.0625
7001690,0.092
7001691,0.048
7001692,0.059
7001693,0.058
7001694,0.046
7001695,0.0455
7001696,0.0435
7001697,0.043
7001698,0.074
7001699,0.039
7001700,0.057
7001701,0.043
7001702,0.074
7001703,0.054
7001704,0.0545
7001705,0.049
7001706,0.048
7001707,0.053
7001708,0.093
7001709,
7001710,0.1825
7001711,0.058
7001712,0.059
7001713,0.1075
7001714,0.092
7001715,0.0545
7001716,0.039
7001717,0.074
7001718,0.07
7001719,0.074
7001720,0.04
7001721,0.056
7001722,0.047
7001723,0.049
7001724,0.059
7001725,0.045
7001726,0.057
7001727,0.043
7001728,0.04
