unit_id,autocorr_tau,err_ac,spike_count_ac
7000000,180.7326909500762,34.54611860928144,916.0
7000001,999.9999999999999,1803.3628081319741,437.0
7000002,999.9999999999999,2010.758370096705,429.0
7000003,999.9999999999999,2782.8806072845455,460.0
7000004,999.9999999999999,2358.0721410249303,372.0
7000005,999.9999999999999,2269.012516608551,438.0
7000006,999.9999999999984,1197.5036779443262,582.0
7000007,426.88784969343993,260.0302208933297,577.0
7000008,999.9999999999999,1044.9300257639268,1085.0
7000009,999.9999999999999,1336.6287533214868,620.0
7000010,785.1295474280881,919.0229806650619,790.0
7000011,231.08558474965463,57.015629801850324,420.0
7000012,999.9999999995742,5325.268435325365,75.0
7000013,999.9999999999999,1054.910760605653,741.0
7000014,999.9999999999969,865.0046167379169,1949.0
7000015,999.999999999683,3370.9097258395127,173.0
7000016,4.823993861871321,6.380795548758156,0.0
7000017,999.999999999993,1584.6854978164083,406.0
7000018,999.999999999993,20662.45457151965,41.0
7000019,999.9999999999999,2871.3114356077313,296.0
7000020,999.9999999998131,3286.260490867594,175.0
7000021,999.9999999999958,2010.6931858950106,1097.0
7000022,999.9999999999999,1877.7324514624136,1348.0
7000023,382.50432467639365,606.8000413297743,126.0
7000024,999.9999999999998,2455.8132726318136,638.0
7000025,999.9999999999999,5630.825579526831,123.0
7000026,171.23976888439188,118.57947201690553,107.0
7000027,182.5190982403941,457.3783704527147,60.0
7000028,999.9999999999983,1835.7698073400327,812.0
7000029,999.9999999999999,837.9972781064889,941.0
7000030,999.9999999999999,3322.3471015532605,328.0
7000031,999.9999176579742,1347.8352726575665,606.0
7000032,631.4867816386874,242.51793749545033,847.0
7000033,999.9999999999999,4155.361480582335,258.0
7000034,999.9999999999999,2440.965278217068,386.0
7000035,999.9997021362153,5757.260737255765,135.0
7000036,112.34365656136724,82.42659587852985,174.0
7000037,999.9999999999999,1730.8612962750865,484.0
7000038,999.9999999999953,1038.1501956660709,1081.0
7000039,473.5284557444225,2749.6681700495587,44.0
7000040,337.36212895824593,1030.238555799725,54.0
7000041,999.9999999999999,1467.2411661555766,587.0
7000042,60.07861134857153,32.433037130702,168.0
7000043,38.283289079580335,45.627460518568085,40.0
7000044,999.9999999999999,2656.3227475438684,225.0
7000045,999.9999999999915,3189.896179263099,570.0
7000046,1.0000000002231877,10507.553112334337,12.0
7000047,175.73453493830897,180.8088519822962,90.0
7000048,234.01721634951141,100.65373452592772,467.0
7000049,999.9999999999999,4414.646343327147,196.0
7000050,999.9975256368352,10885.058466610508,40.0
7000051,999.9999979027353,2264.1831754897694,188.0
7000052,999.9999999999999,4077.535655891275,160.0
7000053,999.9997675682179,5407.556441413326,84.0
7000054,999.9999965126315,6449.014229992936,77.0
7000055,999.9999999998599,52854.62883639183,47.0
7000056,999.9960889918327,7370.263123277773,90.0
7000057,291.59917958824406,427.59949804173476,72.0
7000058,547.4321775163336,1815.0744619087607,121.0
7000059,875.3785096348348,3364.853182618139,129.0
7000060,4.82399385899178,6.380795499735703,1.0
7000061,999.9999921135184,18924.503147700096,17.0
7000062,999.9999999999999,3264.8648161388196,240.0
7000063,999.9995635186103,45756.76247613453,23.0
7000064,999.9999567596636,11471.979175143095,93.0
7000065,164.01880322814537,85.0047939328496,168.0
7000066,999.9999999999967,1383.6568743526593,786.0
7000067,999.9999999999743,1113.3406251077233,999.0
7000068,999.9999999999999,3274.88816719004,323.0
7000069,999.9999999999999,1183.5289107797819,1089.0
7000070,118.05218718152022,184.61204676410588,83.0
7000071,999.99999999855,68586.1190395489,10.0
7000072,999.9999999999571,11579.513077530373,74.0
7000073,999.9999996383604,1604.5431224555705,579.0
7000074,3.8896179906103354,19.16731864598395,17.0
7000075,999.99939430263,3739.7072913325565,310.0
7000076,88.61934036541982,1507.4119948302218,7.0
7000077,999.9999999999653,4019.3647487462163,173.0
7000078,175.82490317135495,0.0,7.0
7000079,999.9999999999999,3276.3980190941284,230.0
7000080,999.9999999999993,13972.305322468776,66.0
7000081,999.9999999999999,5330.4668615986,162.0
7000082,999.9999999999391,401.8166501986954,2321.0
7000083,158.4864243682894,30.604391393584233,314.0
7000084,999.9999999999999,3302.4544928013465,204.0
7000085,520.6471755901501,1681.7476893309363,101.0
7000086,1.014152013080498,0.030025573475405107,3.0
7000087,999.9999999999828,4162.739150514301,198.0
7000088,999.9999999999999,765.0596530442701,1340.0
7000089,999.9999999999968,1867.183385984255,459.0
7000090,999.9999999999942,1470.7721897632393,1259.0
7000091,999.9999999999999,1685.3642853635556,688.0
7000092,999.9999999999999,1969.6483992640267,599.0
7000093,1.0000005617071301,7029.059081027411,13.0
7000094,41.12917115598882,76.64401652309691,2.0
7000095,999.9999999999999,3064.5240845417893,241.0
7000096,155.3732685959275,117.19680928967861,81.0
7000097,999.9999663779348,5529.651039811333,158.0
7000098,999.9999999999999,1658.2556048776953,461.0
7000099,999.9999999999999,955.5545510324138,1180.0
7000100,543.3177281261496,153.90544870876914,1217.0
7000101,999.9999999999999,2935.387577433929,298.0
7000102,999.9999999999999,1997.896140612518,341.0
7000103,12.095606235344121,10.93105222463994,28.0
7000104,999.9999999999999,2335.019503039482,936.0
7000105,999.9999999999999,961.0635461587079,1288.0
7000106,999.9999999999999,3570.604164233863,344.0
7000107,999.9999999999999,1364.7581493469022,1364.0
7000108,4.823993861871321,6.380795548758156,0.0
7000109,4.823993861871321,6.380795548758156,0.0
7000110,1.0000000445835784,2303.4932154425373,6.0
7000111,450.9568578965897,202.72418359078713,1269.0
7000112,999.9999999999999,984.5315674616094,3404.0
7000113,999.9999999999993,1768.449655404799,617.0
7000114,999.9999999970166,12915.594383553344,46.0
7000115,999.9999999999999,1627.7798184667777,2600.0
7000116,27.710978921267603,14.716597206481985,76.0
7000117,999.9999999999984,1328.8610874200383,1573.0
7000118,999.9999999999999,858.3365229422355,1384.0
7000119,999.9999999999978,1481.6724561381423,560.0
7000120,999.9999999999999,1533.773082758708,723.0
7000121,330.1853187113526,246.1563628738237,827.0
7000122,999.9999999999999,1727.9931829233362,1023.0
