session_id,ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,released_azimuth_rf_deg,released_elevation_rf_deg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,axis_center_x_deg,axis_center_y_deg,axis_sigma_x_deg,axis_sigma_y_deg,axis_area_deg2,axis_train_deviance,axis_test_deviance,axis_optimizer_nfev,axis_censored,axis_edge_distance_deg,rotation_center_x_deg,rotation_center_y_deg,rotation_sigma_major_deg,rotation_sigma_minor_deg,rotation_angle_deg,rotation_axis_ratio,rotation_area_deg2,rotation_train_deviance,rotation_test_deviance,rotation_optimizer_nfev,rotation_test_gain,rotation_train_gain,rotation_sigma_lower_bound,rotation_sigma_upper_bound,axis_parameters,rotation_parameters,model_elapsed_seconds
763673393,950917866,HVA,VISam,evaluation,aperture,76.429,-17.143,1400,75.579183,87.662623,26.3168087,-25.9615896,16.6290875,12.5092199,905.949471,2.45258388,3.26353425,13,False,13.6831913,27.0289456,-23.9546847,22.2934618,9.34852064,34.2268299,2.38470478,907.6653,2.43838146,3.27655015,12,-0.0130158955,0.0142024257,False,False,"[0.45884463383699375, 1.602670630559342, 1.2753615680793373, 0.938703859924805, 26.31680874258158, -25.961589556515325, 16.62908746973146, 12.50921994040311]","[0.46106785967313507, 1.7823928024536757, 1.308650931715658, 0.8931181145481161, 27.02894564486076, -23.954684690530033, 22.293461802739817, 9.34852063566577, 0.5973708737790169]",1.73588639
763673393,950917866,HVA,VISam,evaluation,point,76.429,-17.143,1400,75.579183,87.662623,26.3293688,-25.9657912,17.4215562,13.541177,1027.4216,2.45264256,3.26368897,13,False,13.6706312,27.0412145,-23.9347645,22.8860738,10.6682466,34.2058303,2.14525167,1063.33392,2.43847258,3.27663673,12,-0.0129477658,0.0141699807,False,False,"[0.4585220735995657, 1.602253620204427, 1.2752708865736975, 0.9390528479276157, 26.32936878780771, -25.96579121855414, 17.42155623570306, 13.54117702765894]","[0.460822781741117, 1.7884024273631949, 1.3132959856676112, 0.8961017175533258, 27.041214546058985, -23.934764466165525, 22.886073759265603, 10.66824658650851, 0.5970043627990766]",0.112236895
763673393,950917892,HVA,VISam,evaluation,aperture,40,-25,200,451.26422,33.143685,-9.44738475,-35.194721,9.76251232,11.5869011,492.645166,1.15063997,1.21282619,15,False,4.80527902,-5.81943038,-30.4332339,24.6936995,4.80560486,35.7318654,5.13852059,516.82028,1.12707335,1.22176441,20,-0.00893821946,0.0235666168,False,False,"[0.18550412194838303, 0.6619847938864794, 0.7084965225253443, 0.3877590929660054, -9.447384748117516, -35.19472097708374, 9.762512320266154, 11.586901126669161]","[0.168394325092922, 0.5094857515265818, 0.7490264451367634, 0.5014978297377336, -5.819430381746682, -30.43323386563065, 24.693699539902113, 4.805604859778055, 0.6236386997921533]",2.58326572
763673393,950917892,HVA,VISam,evaluation,point,40,-25,200,451.26422,33.143685,-9.47780413,-35.1712365,11.0053064,12.6241794,605.076974,1.15059906,1.21280671,15,False,4.82876346,-5.79902661,-30.5206887,25.4909722,7.18793282,35.7173346,3.54635649,797.986856,1.12737291,1.22211925,19,-0.0093125443,0.0232261515,False,False,"[0.18551190950881494, 0.668345082456842, 0.7142123915908606, 0.3905718891553351, -9.477804133863334, -35.17123653658677, 11.00530640077719, 12.62417943412332]","[0.16768683177576743, 0.5203854229798475, 0.7689987453970992, 0.5169052256916192, -5.799026610304399, -30.520688671473053, 25.490972206825294, 7.187932816673754, 0.6233850880689138]",0.167580501
763673393,950917916,HVA,VISam,evaluation,aperture,86,2,500,52.636306,1003.2815,34.9308665,-12.6116324,9.40728394,13.8733746,568.396894,1.66052885,1.40025191,16,False,5.06913347,34.8472735,-12.6704036,13.5344649,9.21254901,-85.2284118,1.46913356,543.033012,1.66041203,1.40030708,18,-5.51776217e-05,0.000116821038,False,False,"[0.4593935342548127, 0.5471338871351527, 0.4474834757739162, 0.6906117743176156, 34.930866530753, -12.611632431189728, 9.407283941730386, 13.873374623081913]","[0.46021858088786294, 0.5470097389344899, 0.45648239362273174, 0.7055390356338858, 34.847273465691295, -12.670403641007828, 13.534464938894999, 9.212549011550381, -1.4875164025050882]",2.53145762
763673393,950917916,HVA,VISam,evaluation,point,86,2,500,52.636306,1003.2815,34.8818565,-12.5607815,10.6879785,14.6778618,683.224919,1.66049953,1.40026824,18,False,5.11814347,34.727136,-12.5794517,14.1620246,10.3529007,-82.6543755,1.36792819,638.546783,1.66028744,1.40049091,14,-0.000222670845,0.000212088611,False,False,"[0.4595320218716662, 0.5507256592393932, 0.45133488436090746, 0.6976814149625286, 34.88185652895332, -12.560781535670412, 10.687978548226322, 14.67786183065155]","[0.461003875524317, 0.5527623392737442, 0.466814005302973, 0.7251250295775633, 34.727135995784074, -12.57945174307559, 14.162024635756879, 10.352900651718633, -1.4425909931273557]",0.168471035
763673393,950917967,HVA,VISam,calibration,aperture,85,10,600,31.166742,378.80801,60,-1.17880201,29.4441443,11.6234382,1490.52367,0.944623694,0.748832208,15,True,-20,59.999998,-19.6026913,38.9588856,3.55134059,-39.5444506,10.9701913,602.565385,0.937713673,0.773879383,23,-0.025047175,0.00691002145,False,False,"[0.11450429630504165, 0.45810232580482546, 0.4692783546292722, 0.3412221398304376, 59.99999997488297, -1.1788020080619104, 29.444144300794267, 11.623438199925365]","[0.12059213032441413, 0.4783789065367335, 0.6500558016000045, 0.42047683840373545, 59.99999803035058, -19.602691288667593, 38.95888556650631, 3.5513405875991215, -0.6901808640681439]",3.00263934
763673393,950917967,HVA,VISam,calibration,point,85,10,600,31.166742,378.80801,60,-1.18118786,29.8784907,12.7116119,1654.11085,0.944623605,0.748826622,16,True,-20,59.9999975,-19.3851755,38.7166804,6.69650625,-39.763277,5.78162387,1129.15021,0.938035406,0.772128596,20,-0.0233019736,0.00658819868,False,False,"[0.11442368108191037, 0.4587027242054456, 0.4696257311371237, 0.34147393849863844, 59.999999962869055, -1.1811878649240455, 29.878490667178554, 12.71161190692967]","[0.11978620997997426, 0.5063246512035242, 0.6882420575318734, 0.4453552686651367, 59.999997534303766, -19.385175518750067, 38.716680395671744, 6.696506248798128, -0.694000105572765]",0.209370419
763673393,950918095,HVA,VISam,calibration,aperture,61.818,-19.091,1100,70.822082,69.398575,12.4985377,-31.2639778,38.6772535,39.555002,6662.88577,1.66413019,1.53813095,19,False,8.73602224,18.4514165,-34.7262428,47.6093382,30.4806473,-46.2342409,1.56195299,6320.06666,1.66323521,1.53820369,11,-7.27421568e-05,0.000894980939,False,False,"[0.28092448050961966, 0.4173976169969024, 0.3081437388103377, 0.46587312722615554, 12.498537686568536, -31.26397776359903, 38.67725352712884, 39.55500202258984]","[0.2865325777903816, 0.4306415602568036, 0.31964155175624237, 0.48957124706849386, 18.451416480390805, -34.726242789346756, 47.60933822194534, 30.4806472618719, -0.8069397302157495]",1.28665777
763673393,950918095,HVA,VISam,calibration,point,61.818,-19.091,1100,70.822082,69.398575,12.4982944,-31.2641165,38.9991175,39.8700694,6771.84643,1.66413046,1.53812943,20,False,8.73588352,18.4451867,-34.7247872,47.8529145,30.8685729,-46.2411562,1.55021467,6433.24772,1.66323693,1.53819499,11,-6.55558336e-05,0.00089352561,False,False,"[0.28094018480244576, 0.4173904510308669, 0.30813729815710583, 0.4658726973778465, 12.49829440618423, -31.264116480452522, 38.99911746484883, 39.870069433165185]","[0.2867029944350338, 0.4305110562330285, 0.3195214658131452, 0.48952802109835, 18.445186682766437, -34.72478717142217, 47.85291445387333, 30.868572898729887, -0.8070604247744826]",0.124001647
