ecephys_session_id,ecephys_unit_id,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,edge_distance_deg,parameter_censored,test_deviance,null_test_deviance,heldout_spatial_gain,mean_amplitude_spikes,parameters
835479236,951168148,24.239588162290524,-16.57573105657958,3.7939561402834063,26.568793761636137,15.760411837709476,False,1.925038319567415,1.8027916640682713,-0.12224665549914371,0.3886449723564475,"[1.00541348215864, 3.0049398292674394e-28, 0.32640530869749146, 0.8395296083718511, 24.239588162290524, -16.57573105657958, 3.7939561402834063, 26.568793761636137]"
835479236,951168150,-33.62808826474937,30.812660953937602,2.000000000271461,2.0000000000000004,6.371911735250627,True,2.6333532678456493,2.434226968022693,-0.19912629982295638,0.6595188741458214,"[2.0552870589480365, 1.0273698916414644, 0.9511867307960001, 1.2210357345339919e-24, -33.62808826474937, 30.812660953937602, 2.000000000271461, 2.0000000000000004]"
835479236,951168152,-59.99880254921724,-11.181651258930424,11.056321105947994,3.5824587933932244,-19.99880254921724,False,1.5736521260785339,1.5133883146056384,-0.0602638114728955,3.534286251759843,"[0.5293758759009698, 4.014544381973079e-06, 2.751778043895437, 7.85107669683971, -59.99880254921724, -11.181651258930424, 11.056321105947994, 3.5824587933932244]"
835479236,951168154,-40.28268039720946,1.4929861208736324,11.398652885870284,2.0000000006090004,-0.2826803972094609,True,1.4691723170097992,1.3984337927225996,-0.07073852428719962,0.489653901375011,"[0.3874830477204431, 0.374488355516904, 0.5550219683960893, 0.5394513802120398, -40.28268039720946, 1.4929861208736324, 11.398652885870284, 2.0000000006090004]"
835479236,951168156,52.11558868608207,-12.550393835252283,2.000471463120476,2.0799978497034264,-12.11558868608207,False,2.9193253951995577,2.809907542913685,-0.10941785228587264,7.630740913303202,"[0.7324658933036806, 13.987045958677301, 0.7389694395733954, 8.16620734165891, 52.11558868608207, -12.550393835252283, 2.000471463120476, 2.0799978497034264]"
835479236,951168158,36.99941072507561,-19.867827132136238,15.96135956854609,4.469672929034014,3.000589274924387,False,9.071457017228727,8.926852768226055,-0.144604249002672,4.7743238639164085,"[17.045319737963965, 2.716745154720382, 4.921997711797694, 6.68422872523115, 36.99941072507561, -19.867827132136238, 15.96135956854609, 4.469672929034014]"
835479236,951168160,59.99808228123981,0.16352952945177404,10.746487483705614,2.000000014860331,-19.99808228123981,True,3.527777403284153,3.1386272888725433,-0.38915011441160985,2.0966470283624745,"[0.22227287122485126, 3.20795738499795, 0.6324554036917864, 2.4495282963976877, 59.99808228123981, 0.16352952945177404, 10.746487483705614, 2.000000014860331]"
835479236,951168162,19.953894029362502,-51.674420472314424,2.0000000000000004,2.0000000000000004,-11.674420472314424,True,6.4061613188891435,5.172439088873068,-1.2337222300160757,4.285971516237002,"[0.31729110674090094, 3.3139774146861645, 8.832750244101438, 0.7111868899234021, 19.953894029362502, -51.674420472314424, 2.0000000000000004, 2.0000000000000004]"
835479236,951168179,21.63947156555535,9.151015805041325,13.872610085576596,14.165578957846915,18.36052843444465,False,0.7568885417984482,0.7516331184793674,-0.005255423319080799,0.12742885302778068,"[0.14238419403600963, 0.12495603535351714, 0.14466770446411087, 0.11266281926571402, 21.63947156555535, 9.151015805041325, 13.872610085576596, 14.165578957846915]"
835479236,951168165,-55.26785713751278,-12.104377966319088,13.832766990167892,5.271618057325325,-15.267857137512777,False,1.8615839047337888,2.050748980391587,0.18916507565779828,8.811918291261652,"[0.7804915487708417, 7.646721433533297, 7.635230271032231, 11.153803169219426, -55.26785713751278, -12.104377966319088, 13.832766990167892, 5.271618057325325]"
835479236,951168167,-59.84393902898302,-50.0833874205206,26.01698020029405,2.3718523456730933,-19.843939028983023,False,6.2427815604807035,5.552231439256393,-0.6905501212243106,10.658313814181588,"[3.9502256040810546, 7.508917012876357, 24.466024429668405, 2.04020797673602e-28, -59.84393902898302, -50.0833874205206, 26.01698020029405, 2.3718523456730933]"
