ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
951765440,0.057920704,141,0.36616263,7290,100,90,,917.5,1.949727,2018-10-26T19:18:13Z,1728,850135520,760640049,754829445,VISp,385,50,0.37681998,3.5020258,,1.1522807,2.8448276,1.1757576,2.7488668,9.9793436,8.8389271,,2.6112012,7.8695465,0.89035567,14.346005,0.090326026,0.046898204,0.027522933,wt/wt,True,1758.9209,0.13352542,0.086342166,40.541097,8460,1250.0017,0.02280159,,0.051926978,0.027146718,0.28296707,0.017974731,243,56.14,1.3187624,probeF,0.49733333,0.024607087,,False,0.029,3a,,,4918,False,180,False,False,30,False,0.25,False,0.04,,,2,False,0.99,27,2440,2019-10-03T00:00:00Z,good,0.27819549,,0.35444015,-0.6340405,0.03030303,-0.29954751,0.075984345,,0.13477645,0.0014486719,0.97847124,0.19997718,30000.04,brain_observatory_1.1,M,0.057450107,1.2448376,726298253,0.076305221,,0.2225,0.2365,0.0075,0.1985,0.97004275,65.637,0.35711893,0.21976549,-0.012557049,0.15020087,80,0.4120603,-3.5711893,238.27439,0.132,0.94273728,6,,,,,,,,,V1,False,descriptive
951765447,0.039107208,141,0.5,7289,2600,33.846,,1479.83,2.6318719,2018-10-26T19:18:13Z,1722,850135522,760640049,754829445,VISp,385,-2.308,1.0895789,6.1833333,,0.86666667,1.06,3.7019608,0.69474638,1.8622142,0.36217733,,0.5328982,1.0666473,8.3235097,0.67277079,0.20452871,0.3639935,0.11022097,wt/wt,True,71.657684,0.057762712,0.92700856,32.708624,8467,1250.0017,0.33582959,,0,0.093431279,0.11594022,0.15664338,244,74.83,1.0392737,probeF,0.41728395,0.0051022132,,True,0.007,3a,,,5001,False,0,False,False,60,False,0,False,0.32,,,2,False,0.99,43,2460,2019-10-03T00:00:00Z,good,0.24475524,,-0.026315789,0,0.70833333,0.16923077,0.82819459,,0.96448402,1,0.025181993,0.64635526,30000.04,brain_observatory_1.1,M,0.030365468,1.0951417,726298253,0.040160643,,0.0355,0.0025,0.0255,0.1565,2.2064059,41.79279,0.26097152,0.13735343,-0.030586932,0.18539815,60,0,-0.13735343,114.49059,0.173,0.93827623,6,,,,,,,,,V1,False,descriptive
951765454,0.045831303,141,0.46211729,7285,200,15,,1069.77,2.7209363,2018-10-26T19:18:13Z,1703,850135526,760640049,754829445,VISp,385,50,0.79001666,27.573474,,1.6110798,4.058705,3.0060606,2.0047619,5.47349,9.3604836,,22.30179,5.5145934,4.8903772,2.228803,0.082025942,0.12382905,0.36654903,wt/wt,True,2000.3878,0.57823729,0.23270664,36.21878,8488,1250.0017,0.10463922,,0.00064212879,0.40511398,0.15400921,0.32246452,246,51.92,0.59818601,probeF,0.49435897,0.018776916,,False,0.305,3a,,,4997,False,225,False,False,150,False,0,False,0.04,,,8,False,0.98,59,2480,2019-10-03T00:00:00Z,good,-0.11258865,,0.0015015015,0.61062619,-0.20408163,0.39473684,0.80126112,,0.99040718,0.00018381763,0.46797688,0.091265001,30000.04,brain_observatory_1.1,M,0.024770373,0.80929813,726298253,0.28313253,,0.0325,0.1055,0.0915,0.1045,0.48476881,48.2352,1.3048576,,,0.0026021363,130,-0.2897299,0.6653057,1646.3676,0.06,0.90785587,6,,,,,,,,,V1,False,descriptive
951765460,0.0039329692,141,0.42710167,7285,600,40,,226.24,4.464948,2018-10-26T19:18:13Z,1703,850135526,760640049,754829445,VISp,385,15,0.39979079,1.6668797,,2.008062,1.7315789,0.48050314,1.7865991,4.4489156,4.8772154,,1.9450784,4.740804,4.9452021,5.5267122,0.020105297,0.18309326,0.15959621,wt/wt,True,16.863256,0.20877966,0.2269941,58.938783,8488,1250.0017,0.11808114,,0.061476901,0.034367672,0.49673712,0.041614199,246,52.25,0.10318243,probeF,0.97936017,0.0018600806,,True,0,3a,,,4923,False,135,False,False,120,False,0.25,False,0.04,,,8,False,0.99,59,2480,2019-10-03T00:00:00Z,good,0.35639582,,0.53125,-0.46811398,-0.095890411,-0.5465587,0.012427435,,0.10032907,0.020242323,0.40903434,0.0034461633,30000.04,brain_observatory_1.1,M,0.10377515,0.95085676,726298253,0.086345382,,0.0225,0.1995,0.0885,0.1085,0.46212872,71.54004,0.81038526,1.2911223,-0.014152172,0.16795945,70,-0.20603015,-0.20603015,11.178427,0.09,0.90785587,6,,,,,,,,,V1,False,descriptive
951765467,0.0065860404,141,0.0024827607,7284,200,55,,98.02,4.4526579,2018-10-26T19:18:13Z,1696,850135528,760640049,754829445,VISp,385,50,0.29259051,4.9034188,,1.1486659,10.185714,9.6242424,7.9849796,9.981617,19.38443,,32.187051,0.59176088,0.59649444,4.4409533,0.047051688,0.067092523,0.037738896,wt/wt,True,65.040072,0.57257627,0.010884818,63.590124,8495,1250.0017,0.091069621,,0.24181671,0.51107009,0.77925617,0.12855698,247,13.32,9.2865081,probeF,0.96266667,0.0025525775,,False,0.684,3a,,,5014,False,0,False,False,120,False,0,False,0.02,,,8,False,0.77,27,2480,2019-10-03T00:00:00Z,good,0.090361446,,0.12691215,0.33203125,1,0.75112613,0.4656531,,0.070608632,0.75926027,0.17441517,0.02595532,30000.04,brain_observatory_1.1,M,0.24463305,4.896504,726298253,0.1838465,,0.0395,0.0015,0.1635,0.0465,0.67915583,314.60598,0.16482412,0.08241206,-0.47535188,1.0793768,30,0,0,2026.3485,0.038,0.8927232,6,,,,,,,,,V1,False,descriptive
951765478,0.073890971,141,0.022217939,7282,300,13.333,,170.53,2.3998522,2018-10-26T19:18:13Z,1683,850135532,760640049,754829445,VISp,385,3.333,0.83410946,5.3583333,,1.2533333,3.9371429,5.7490196,6.541761,17.40464,5.8943831,,0.23980419,36.072561,0.70504766,21.867715,0.045979725,0.059542835,0.04843187,wt/wt,True,1334.0035,0.14689831,0.60558577,48.677362,8509,1250.0017,0.09386299,,0.2,0.042231228,0.62590178,0.05220109,249,18.69,11.113911,probeF,0.78466667,0.032855254,,False,0.872,3a,,,5022,False,270,False,False,0,False,0.75,False,0.02,,,1,False,0.97,11,2500,2019-10-03T00:00:00Z,good,0.2019154,,0.79459459,0.38358443,0.93333333,0.47389274,0.44688741,,0.15510349,0.0011935388,0.20403181,0.03987687,30000.04,brain_observatory_1.1,M,0.067250378,1.7992815,726298253,0.024096386,,0.0105,0.0425,0.0255,0.0465,0.57113003,131.76209,1.4147404,,,0.013821069,30,,6.5242881,37.410647,0.041,0.87764126,6,,,,,,,,,V1,False,descriptive
951765485,0.065032393,141,0.5,7282,400,85,,276.76,2.5189029,2018-10-26T19:18:13Z,1683,850135532,760640049,754829445,VISp,385,-25,0.47688606,6.530719,,2.3715371,2.7196512,5.34862,3.9590136,13.977302,9.1116191,,20.596516,20.35026,15.336705,15.000124,0.12525459,0.035402446,0.18013445,wt/wt,True,872.74346,0.40625424,0.13026524,46.454823,8509,1250.0017,0.047423297,,0.39751714,0.24799348,0.075786217,0.20528361,249,37.84,7.0055453,probeF,0.80466667,0.031304486,,False,0,3a,,,4924,False,180,False,False,30,False,0.75,False,0.04,,,1,False,0.99,11,2500,2019-10-03T00:00:00Z,good,0.22327044,,0.29672897,0.35636364,0.45743146,-0.12666511,0.30322607,,0.0063839596,0.00038761921,0.2214632,0.57287393,30000.04,brain_observatory_1.1,M,0.043263891,1.9700837,726298253,0.21139102,,0.0915,0.1395,0.0845,0.0905,0.8722443,167.79945,1.5383585,,,0.026907692,40,,1.7169179,881.72356,0.063,0.87764126,6,VISp,7.5482944e+08,353.79604,170.17938,764,80.541058,18.210057,3619,V1,True,calibration
951765508,0.0057366609,141,0.0076604041,7282,400,45,,206.29,4.7596877,2018-10-26T19:18:13Z,1683,850135532,760640049,754829445,VISp,385,-5,0.4560451,2.4366013,,2.6209524,0.50797927,4.2666667,1.9850177,2.1346074,1.6573319,,0.31973892,6.5039961,0.55044156,3.2939125,0.30972006,0.68470006,0.53322301,wt/wt,True,7.9917404,0.62311864,0.034000783,49.17214,8509,1250.0017,0.62144194,,0.054054054,0.39869563,0.8097075,0.50587005,249,65.81,8.7334578,probeF,0.888,0.00064135021,,True,0,3a,,,4911,False,225,False,False,30,False,0.75,False,0.02,,,4,False,0.99,11,2500,2019-10-03T00:00:00Z,good,-0.16914894,,-1,0.096360629,0.45299145,0.51720648,0.44259356,,0.10916469,0.17682376,0.37307492,3.8229138e-05,30000.04,brain_observatory_1.1,M,0.05307441,1.7268951,726298253,0.02811245,,0.0175,0.0975,0.0515,0.1195,0.15911002,123.99367,0.74170854,0.42579564,-0.010732642,0.34697316,50,2.7470687,-0.20603015,9.6150735,0.139,0.87764126,6,VISp,7.5482944e+08,1000,18813.472,15,22.550281,6.0765494,93,V1,True,calibration
951765530,0.020846517,141,0.0042323778,7277,400,45,,449.71,4.1004758,2018-10-26T19:18:13Z,1649,850135540,760640049,754829445,VISp,385,25,0.63055292,1.8122449,,0.41333333,2.6742723,0.67368421,1.0673469,2.9512701,2.170946,,4.5562796,4.312936,2.4616361,2.6964121,0.068447873,0.13494102,0.12470546,wt/wt,True,14.12756,0.64718644,0.18231856,42.121011,8543,1250.0017,0.068969133,,0.63773585,0.16788551,0.52899821,0.097153438,253,57.93,0.1280353,probeF,0.86821705,0.0011192511,,True,0,3a,,,4923,False,315,False,False,90,False,0.75,False,0.02,,,2,False,0.99,11,2540,2019-10-03T00:00:00Z,good,0.29454545,,-0.15276828,-0.33636364,,0.15740741,0.26547875,,0.12806401,0.084437516,,0.56486093,30000.04,brain_observatory_1.1,M,0.102323,1.9847001,726298253,0.082616179,,0.0635,0.1025,0.0905,0.0885,0.85814646,96.611385,0.64556114,0.20603015,-0.033998285,0.20926182,80,0.75544389,0.13735343,16.269843,0.066,0.81407237,6,VISp,7.5482944e+08,29.835368,2.4066784,175,77.164522,14.284896,78,V1,True,calibration
951765535,0.0089124724,141,0.042940469,7277,200,50,,174.93,3.7935346,2018-10-26T19:18:13Z,1649,850135540,760640049,754829445,VISp,385,15,0.16476149,1.3907859,,0.97333333,1.0938318,1.5666667,1.3010965,3.3674033,5.5221453,,0.05328982,3.6728133,0.23355389,5.9503579,0.13296548,0.63440309,0.48473351,wt/wt,True,6.5785827,0.653,0.16053603,49.144631,8543,1250.0017,0.53220945,,1,0.36207214,0.84751134,0.40772641,253,35.02,1.1264967,probeF,0.87648054,0.0051344826,,True,0,3a,,,4909,False,180,False,False,0,False,0.25,False,0.04,,,2,False,0.99,11,2540,2019-10-03T00:00:00Z,good,0.1859463,,1,0.18435374,-0.51470588,0.41858872,0.017862444,,0.16028657,0.13417988,0.27521633,0.00015802383,30000.04,brain_observatory_1.1,M,0.097870794,2.0608759,726298253,0.0080321285,,0.1005,0.1365,0.1355,0.0815,0.84555513,102.58307,0.6318258,0.19229481,-0.040797878,0.30361213,40,0.34338358,,16.137974,0.141,0.81407237,6,VISp,7.5482944e+08,1.0000006,1693843.3,3,,,11,V1,True,calibration
