unit_id,cortical_depth,cortical_layer,ecephys_structure_acronym
9000319,2125.26,,V1_site9_A
9000320,674.71,,V1_site9_A
9000321,2119.19,,V1_site9_A
9000322,2125.34,,V1_site9_A
9000323,2107.48,,V1_site9_A
9000324,2127.85,,V1_site9_A
9000325,2182.47,,V1_site9_A
9000326,2182.73,,V1_site9_A
9000327,2153.51,,V1_site9_A
9000328,2166.75,,V1_site9_A
9000329,2154.53,,V1_site9_A
9000330,2188.72,,V1_site9_A
9000331,2165.28,,V1_site9_A
9000332,2196.32,,V1_site9_A
9000333,2189.54,,V1_site9_A
9000334,2163.26,,V1_site9_A
9000335,2170.87,,V1_site9_A
9000336,2169.85,,V1_site9_A
9000337,2219.11,,V1_site9_A
9000338,2236.06,,V1_site9_A
9000339,2214.38,,V1_site9_A
9000340,2207.24,,V1_site9_A
9000341,2188.69,,V1_site9_A
9000342,2220.81,,V1_site9_A
9000343,2227.11,,V1_site9_A
9000344,2213.11,,V1_site9_A
9000345,2226.62,,V1_site9_A
9000346,2214.88,,V1_site9_A
9000347,2196.99,,V1_site9_A
9000348,2192.44,,V1_site9_A
9000349,2253.22,,V1_site9_A
9000350,2258.93,,V1_site9_A
9000351,2247.93,,V1_site9_A
9000352,2256.13,,V1_site9_A
9000353,2276.14,,V1_site9_A
9000354,2279.85,,V1_site9_A
9000355,2264.72,,V1_site9_A
9000356,2247.85,,V1_site9_A
9000357,2263.54,,V1_site9_A
9000358,2237.85,,V1_site9_A
9000359,2312.27,,V1_site9_A
9000360,2300.52,,V1_site9_A
9000361,2279.95,,V1_site9_A
9000362,2302.55,,V1_site9_A
9000363,2293.32,,V1_site9_A
9000364,2267.52,,V1_site9_A
9000365,2336.35,,V1_site9_A
9000366,2331.82,,V1_site9_A
9000367,2359.42,,V1_site9_A
9000368,2350.09,,V1_site9_A
9000369,2361.26,,V1_site9_A
9000370,2354.15,,V1_site9_A
9000371,2372.75,,V1_site9_A
9000372,2380.85,,V1_site9_A
9000373,2383.69,,V1_site9_A
9000374,2389.75,,V1_site9_A
9000375,2389.92,,V1_site9_A
9000376,2353.75,,V1_site9_A
9000377,2369.19,,V1_site9_A
9000378,2379.22,,V1_site9_A
9000379,2370.77,,V1_site9_A
9000380,2386.61,,V1_site9_A
9000381,2376.75,,V1_site9_A
9000382,2379.05,,V1_site9_A
9000383,2412.01,,V1_site9_A
9000384,2421.33,,V1_site9_A
9000385,2412.99,,V1_site9_A
9000386,2408.04,,V1_site9_A
9000387,2433.52,,V1_site9_A
9000388,2398.4,,V1_site9_A
9000389,2409.75,,V1_site9_A
9000390,2396.0,,V1_site9_A
9000391,2386.55,,V1_site9_A
9000392,2397.68,,V1_site9_A
9000393,2428.37,,V1_site9_A
9000394,2414.29,,V1_site9_A
9000395,2428.17,,V1_site9_A
9000396,2407.54,,V1_site9_A
9000397,2439.79,,V1_site9_A
9000398,2456.68,,V1_site9_A
9000399,2425.58,,V1_site9_A
9000400,2453.3,,V1_site9_A
9000401,2453.68,,V1_site9_A
9000402,2449.95,,V1_site9_A
9000403,2482.45,,V1_site9_A
9000404,2439.44,,V1_site9_A
9000405,2442.33,,V1_site9_A
9000406,2445.57,,V1_site9_A
9000407,2438.16,,V1_site9_A
9000408,2463.1,,V1_site9_A
9000409,2494.3,,V1_site9_A
9000410,2483.43,,V1_site9_A
9000411,2492.48,,V1_site9_A
9000412,2500.25,,V1_site9_A
9000413,2489.6,,V1_site9_A
9000414,2488.28,,V1_site9_A
9000415,2491.34,,V1_site9_A
9000416,2510.3,,V1_site9_A
9000417,2482.46,,V1_site9_A
9000418,2490.64,,V1_site9_A
9000419,2489.57,,V1_site9_A
9000420,2500.12,,V1_site9_A
9000421,2475.31,,V1_site9_A
9000422,2543.18,,V1_site9_A
9000423,2532.29,,V1_site9_A
9000424,2510.74,,V1_site9_A
9000425,2522.91,,V1_site9_A
9000426,2539.43,,V1_site9_A
9000427,2525.38,,V1_site9_A
9000428,2507.51,,V1_site9_A
9000429,2519.75,,V1_site9_A
9000430,2518.37,,V1_site9_A
9000431,2533.49,,V1_site9_A
9000432,2531.54,,V1_site9_A
9000433,2558.92,,V1_site9_A
9000434,2577.08,,V1_site9_A
9000435,2563.44,,V1_site9_A
9000436,2553.47,,V1_site9_A
9000437,2565.6,,V1_site9_A
9000438,2560.57,,V1_site9_A
9000439,2566.61,,V1_site9_A
9000440,2566.77,,V1_site9_A
9000441,2562.55,,V1_site9_A
9000442,2577.61,,V1_site9_A
9000443,2573.11,,V1_site9_A
9000444,2610.1,,V1_site9_A
9000445,2617.94,,V1_site9_A
9000446,2629.99,,V1_site9_A
9000447,2631.9,,V1_site9_A
9000448,2608.35,,V1_site9_A
9000449,2621.13,,V1_site9_A
9000450,2624.85,,V1_site9_A
9000451,2614.97,,V1_site9_A
9000452,2640.45,,V1_site9_A
9000453,2656.29,,V1_site9_A
9000454,2638.91,,V1_site9_A
9000455,2648.52,,V1_site9_A
9000456,2650.92,,V1_site9_A
9000457,2681.79,,V1_site9_A
9000458,2678.18,,V1_site9_A
9000459,2684.54,,V1_site9_A
9000460,2731.03,,V1_site9_A
9000461,2722.83,,V1_site9_A
9000462,2732.45,,V1_site9_A
9000463,2722.69,,V1_site9_A
9000464,2749.4,,V1_site9_A
9000465,2743.99,,V1_site9_A
9000466,2791.3,,V1_site9_A
9000467,2756.64,,V1_site9_A
9000468,2764.27,,V1_site9_A
9000469,2730.85,,V1_site9_A
9000470,2758.12,,V1_site9_A
9000471,2741.25,,V1_site9_A
9000472,2781.86,,V1_site9_A
9000473,2802.86,,V1_site9_A
9000474,2829.31,,V1_site9_A
9000475,2839.8,,V1_site9_A
9000476,2812.45,,V1_site9_A
9000477,2810.21,,V1_site9_A
9000478,2818.89,,V1_site9_A
9000479,2809.47,,V1_site9_A
9000480,2832.79,,V1_site9_A
9000481,2801.46,,V1_site9_A
9000482,2832.36,,V1_site9_A
9000483,2867.36,,V1_site9_A
9000484,2860.67,,V1_site9_A
9000485,2851.8,,V1_site9_A
9000486,2830.95,,V1_site9_A
9000487,2836.7,,V1_site9_A
9000488,2864.93,,V1_site9_A
9000489,2819.91,,V1_site9_A
9000490,2829.87,,V1_site9_A
9000491,2858.93,,V1_site9_A
9000492,2849.65,,V1_site9_A
9000493,2853.92,,V1_site9_A
9000494,2859.65,,V1_site9_A
9000495,2849.84,,V1_site9_A
9000496,2856.38,,V1_site9_A
9000497,2863.11,,V1_site9_A
9000498,2864.3,,V1_site9_A
9000499,2828.72,,V1_site9_A
9000500,2822.27,,V1_site9_A
9000501,2832.39,,V1_site9_A
9000502,2892.29,,V1_site9_A
9000503,2871.53,,V1_site9_A
9000504,677.08,,V1_site9_A
9000505,2915.04,,V1_site9_A
9000506,2956.03,,V1_site9_A
9000507,2957.93,,V1_site9_A
9000508,2955.44,,V1_site9_A
9000509,683.79,,V1_site9_A
9000510,678.16,,V1_site9_A
9000511,2998.16,,V1_site9_A
9000512,3001.61,,V1_site9_A
9000513,3059.94,,V1_site9_A
9000514,3044.18,,V1_site9_A
9000515,3039.38,,V1_site9_A
9000516,2429.76,,V1_site9_A
9000517,3094.43,,V1_site9_A
9000518,3140.13,,V1_site9_A
9000519,678.33,,V1_site9_A
9000520,682.81,,V1_site9_A
9000521,672.72,,V1_site9_A
9000522,3183.29,,V1_site9_A
9000523,3252.4,,V1_site9_A
9000524,3736.93,,V1_site9_A
9000525,4434.7,,V1_site9_A
9000526,3337.72,,V1_site9_A
9000527,3380.66,,V1_site9_A
9000528,681.73,,V1_site9_A
9000529,680.18,,V1_site9_A
9000530,3421.87,,V1_site9_A
9000531,680.7,,V1_site9_A
9000532,3720.23,,V1_site9_A
9000533,695.63,,V1_site9_A
9000534,700.14,,V1_site9_A
9000535,2402.22,,V1_site9_A
9000536,3540.98,,V1_site9_A
9000537,687.39,,V1_site9_A
9000538,3618.21,,V1_site9_A
9000539,681.61,,V1_site9_A
9000540,667.11,,V1_site9_A
9000541,3660.94,,V1_site9_A
9000542,665.05,,V1_site9_A
9000543,3700.65,,V1_site9_A
9000544,3698.64,,V1_site9_A
9000545,3725.83,,V1_site9_A
9000546,2399.68,,V1_site9_A
9000547,3780.93,,V1_site9_A
9000548,3781.52,,V1_site9_A
9000549,679.72,,V1_site9_A
9000550,679.33,,V1_site9_A
9000551,676.21,,V1_site9_A
9000552,2335.45,,V1_site9_A
9000553,4532.29,,V1_site9_A
9000554,21.05,,V1_site9_B
9000555,2581.36,,V1_site9_B
9000556,11.14,,V1_site9_B
9000557,122.35,,V1_site9_B
9000558,7.65,,V1_site9_B
9000559,65.36,,V1_site9_B
9000560,56.57,,V1_site9_B
9000561,2607.08,,V1_site9_B
9000562,105.3,,V1_site9_B
9000563,107.9,,V1_site9_B
9000564,91.11,,V1_site9_B
9000565,122.6,,V1_site9_B
9000566,142.21,,V1_site9_B
9000567,141.19,,V1_site9_B
9000568,121.58,,V1_site9_B
9000569,126.87,,V1_site9_B
9000570,133.45,,V1_site9_B
9000571,2638.9,,V1_site9_B
9000572,158.24,,V1_site9_B
9000573,156.6,,V1_site9_B
9000574,175.4,,V1_site9_B
9000575,180.11,,V1_site9_B
9000576,159.35,,V1_site9_B
9000577,189.56,,V1_site9_B
9000578,180.13,,V1_site9_B
9000579,231.36,,V1_site9_B
9000580,188.69,,V1_site9_B
9000581,220.48,,V1_site9_B
9000582,233.78,,V1_site9_B
9000583,216.13,,V1_site9_B
9000584,213.13,,V1_site9_B
9000585,208.88,,V1_site9_B
9000586,240.71,,V1_site9_B
9000587,237.68,,V1_site9_B
9000588,263.38,,V1_site9_B
9000589,257.05,,V1_site9_B
9000590,272.8,,V1_site9_B
9000591,261.51,,V1_site9_B
9000592,253.4,,V1_site9_B
9000593,248.53,,V1_site9_B
9000594,240.78,,V1_site9_B
9000595,281.6,,V1_site9_B
9000596,275.91,,V1_site9_B
9000597,270.91,,V1_site9_B
9000598,301.88,,V1_site9_B
9000599,300.09,,V1_site9_B
9000600,313.68,,V1_site9_B
9000601,310.29,,V1_site9_B
9000602,275.84,,V1_site9_B
9000603,283.41,,V1_site9_B
9000604,303.76,,V1_site9_B
9000605,327.48,,V1_site9_B
9000606,326.74,,V1_site9_B
9000607,334.31,,V1_site9_B
9000608,342.51,,V1_site9_B
9000609,311.53,,V1_site9_B
9000610,320.38,,V1_site9_B
9000611,341.76,,V1_site9_B
9000612,355.16,,V1_site9_B
9000613,354.47,,V1_site9_B
9000614,357.48,,V1_site9_B
9000615,381.17,,V1_site9_B
9000616,386.9,,V1_site9_B
9000617,357.48,,V1_site9_B
9000618,374.64,,V1_site9_B
9000619,361.3,,V1_site9_B
9000620,401.1,,V1_site9_B
9000621,418.95,,V1_site9_B
9000622,421.73,,V1_site9_B
9000623,425.03,,V1_site9_B
9000624,426.76,,V1_site9_B
9000625,414.82,,V1_site9_B
9000626,407.69,,V1_site9_B
9000627,479.88,,V1_site9_B
9000628,453.33,,V1_site9_B
9000629,470.13,,V1_site9_B
9000630,455.28,,V1_site9_B
9000631,465.44,,V1_site9_B
9000632,459.26,,V1_site9_B
9000633,466.35,,V1_site9_B
9000634,444.59,,V1_site9_B
9000635,456.47,,V1_site9_B
9000636,470.67,,V1_site9_B
9000637,434.17,,V1_site9_B
9000638,464.16,,V1_site9_B
9000639,507.97,,V1_site9_B
9000640,490.16,,V1_site9_B
9000641,496.61,,V1_site9_B
9000642,489.56,,V1_site9_B
9000643,479.2,,V1_site9_B
9000644,485.42,,V1_site9_B
9000645,496.24,,V1_site9_B
9000646,513.27,,V1_site9_B
9000647,511.16,,V1_site9_B
9000648,498.77,,V1_site9_B
9000649,520.58,,V1_site9_B
9000650,540.24,,V1_site9_B
9000651,522.83,,V1_site9_B
9000652,546.04,,V1_site9_B
9000653,526.32,,V1_site9_B
9000654,521.68,,V1_site9_B
9000655,529.53,,V1_site9_B
9000656,535.99,,V1_site9_B
9000657,588.72,,V1_site9_B
9000658,579.08,,V1_site9_B
9000659,606.27,,V1_site9_B
9000660,554.38,,V1_site9_B
9000661,551.79,,V1_site9_B
9000662,594.91,,V1_site9_B
9000663,576.79,,V1_site9_B
9000664,624.28,,V1_site9_B
9000665,619.26,,V1_site9_B
9000666,596.24,,V1_site9_B
9000667,611.27,,V1_site9_B
9000668,619.73,,V1_site9_B
9000669,614.77,,V1_site9_B
9000670,608.24,,V1_site9_B
9000671,619.78,,V1_site9_B
9000672,597.95,,V1_site9_B
9000673,661.37,,V1_site9_B
9000674,642.2,,V1_site9_B
9000675,634.0,,V1_site9_B
9000676,646.6,,V1_site9_B
9000677,646.47,,V1_site9_B
9000678,629.6,,V1_site9_B
9000679,668.98,,V1_site9_B
9000680,649.06,,V1_site9_B
9000681,619.14,,V1_site9_B
9000682,704.77,,V1_site9_B
9000683,683.35,,V1_site9_B
9000684,697.0,,V1_site9_B
9000685,659.45,,V1_site9_B
9000686,703.46,,V1_site9_B
9000687,693.32,,V1_site9_B
9000688,700.74,,V1_site9_B
9000689,706.38,,V1_site9_B
9000690,677.21,,V1_site9_B
9000691,697.56,,V1_site9_B
9000692,695.63,,V1_site9_B
9000693,714.72,,V1_site9_B
9000694,743.04,,V1_site9_B
9000695,713.76,,V1_site9_B
9000696,743.17,,V1_site9_B
9000697,724.77,,V1_site9_B
9000698,745.17,,V1_site9_B
9000699,732.17,,V1_site9_B
9000700,739.98,,V1_site9_B
9000701,700.03,,V1_site9_B
9000702,730.29,,V1_site9_B
9000703,788.07,,V1_site9_B
9000704,754.22,,V1_site9_B
9000705,821.71,,V1_site9_B
9000706,802.89,,V1_site9_B
9000707,771.19,,V1_site9_B
9000708,783.48,,V1_site9_B
9000709,811.12,,V1_site9_B
9000710,787.75,,V1_site9_B
9000711,847.93,,V1_site9_B
9000712,864.19,,V1_site9_B
9000713,853.03,,V1_site9_B
9000714,849.09,,V1_site9_B
9000715,898.66,,V1_site9_B
9000716,862.22,,V1_site9_B
9000717,868.11,,V1_site9_B
9000718,875.32,,V1_site9_B
9000719,885.31,,V1_site9_B
9000720,875.15,,V1_site9_B
9000721,887.69,,V1_site9_B
9000722,914.47,,V1_site9_B
9000723,939.65,,V1_site9_B
9000724,928.76,,V1_site9_B
9000725,928.02,,V1_site9_B
9000726,926.07,,V1_site9_B
9000727,969.18,,V1_site9_B
9000728,968.63,,V1_site9_B
9000729,995.59,,V1_site9_B
9000730,999.44,,V1_site9_B
9000731,1007.31,,V1_site9_B
9000732,-118.8,,V1_site9_B
9000733,2631.06,,V1_site9_B
9000734,2621.97,,V1_site9_B
9000735,1153.2,,V1_site9_B
9000736,1188.37,,V1_site9_B
9000737,1186.77,,V1_site9_B
9000738,1223.61,,V1_site9_B
9000739,1222.47,,V1_site9_B
9000740,1264.78,,V1_site9_B
9000741,1262.64,,V1_site9_B
9000742,1300.4,,V1_site9_B
9000743,1341.67,,V1_site9_B
9000744,1335.69,,V1_site9_B
9000745,1340.49,,V1_site9_B
9000746,1305.33,,V1_site9_B
9000747,1384.51,,V1_site9_B
9000748,1379.91,,V1_site9_B
9000749,1374.45,,V1_site9_B
9000750,1417.1,,V1_site9_B
9000751,1394.67,,V1_site9_B
9000752,1416.49,,V1_site9_B
9000753,1419.98,,V1_site9_B
9000754,1455.21,,V1_site9_B
9000755,1464.25,,V1_site9_B
9000756,1496.36,,V1_site9_B
9000757,1488.41,,V1_site9_B
9000758,1497.79,,V1_site9_B
9000759,1507.21,,V1_site9_B
9000760,1482.89,,V1_site9_B
9000761,1497.15,,V1_site9_B
9000762,1506.38,,V1_site9_B
9000763,1506.67,,V1_site9_B
9000764,1476.63,,V1_site9_B
9000765,1516.29,,V1_site9_B
9000766,1518.6,,V1_site9_B
9000767,1505.61,,V1_site9_B
9000768,1550.13,,V1_site9_B
9000769,1536.65,,V1_site9_B
9000770,1549.57,,V1_site9_B
9000771,1527.48,,V1_site9_B
9000772,1527.44,,V1_site9_B
9000773,1531.43,,V1_site9_B
9000774,1574.51,,V1_site9_B
9000775,1576.87,,V1_site9_B
9000776,1556.05,,V1_site9_B
9000777,1571.33,,V1_site9_B
9000778,1583.01,,V1_site9_B
9000779,1567.12,,V1_site9_B
9000780,1582.17,,V1_site9_B
9000781,1550.86,,V1_site9_B
9000782,1582.39,,V1_site9_B
9000783,1570.01,,V1_site9_B
9000784,1555.1,,V1_site9_B
9000785,1585.22,,V1_site9_B
9000786,1597.86,,V1_site9_B
9000787,1617.01,,V1_site9_B
9000788,1616.09,,V1_site9_B
9000789,1615.23,,V1_site9_B
9000790,1622.89,,V1_site9_B
9000791,1610.9,,V1_site9_B
9000792,1589.89,,V1_site9_B
