unit_id,time_to_first_spike
9000361,0.091
9000362,0.053
9000363,0.06
9000364,0.056
9000365,0.053
9000366,0.056
9000367,0.0365
9000368,0.071
9000369,0.062
9000370,0.047
9000371,0.061
9000372,0.0715
9000373,0.046
9000374,0.057
9000375,0.124
9000376,0.103
9000377,0.068
9000378,0.045
9000379,0.104
9000380,0.059
9000381,0.041
9000382,0.058
9000383,0.06
9000384,0.061
9000385,0.049
9000386,0.06
9000387,0.044
9000388,0.065
9000389,0.081
9000390,
9000391,0.069
9000392,0.051
9000393,0.0795
9000394,0.057
9000395,0.069
9000396,0.055
9000397,0.045
9000398,0.0815
9000399,0.07
9000400,0.056
9000401,0.1305
9000402,0.0785
9000403,0.077
9000404,0.086
9000405,0.09
9000406,0.067
9000407,0.056
9000408,0.051
9000409,0.088
9000410,0.075
9000411,0.075
9000412,0.1145
9000413,0.0905
9000414,0.167
9000415,0.06
9000416,0.075
9000417,0.083
9000418,0.0855
9000419,0.075
9000420,0.062
9000421,0.103
9000422,0.057
9000423,0.0515
9000424,0.0795
9000425,0.048
9000426,0.0655
9000427,0.071
9000428,0.0785
9000429,0.1
9000430,0.096
9000431,0.064
9000432,0.052
9000433,0.097
9000434,0.0575
9000435,0.08
9000436,0.077
9000437,0.069
9000438,0.0555
9000439,0.078
9000440,0.042
9000441,0.171
9000442,0.044
9000443,0.0505
9000444,0.059
9000445,0.067
9000446,0.075
9000447,0.106
9000448,0.066
9000449,0.084
9000450,0.059
9000451,0.041
9000452,0.055
9000453,0.0795
9000454,0.042
9000455,0.047
9000456,0.047
9000457,0.046
9000458,0.055
9000459,0.046
9000460,0.043
9000461,0.058
9000462,0.0515
9000463,0.051
9000464,0.0485
9000465,0.042
9000466,0.116
9000467,0.114
9000468,0.055
9000469,0.061
9000470,0.128
9000471,0.151
9000472,0.056
9000473,0.052
9000474,0.045
9000475,0.0345
9000476,0.04
9000477,0.061
9000478,0.1155
9000479,0.104
9000480,0.086
9000481,0.063
9000482,0.059
9000483,0.1535
9000484,0.0875
9000485,0.059
9000486,0.113
9000487,0.037
9000488,0.075
9000489,0.0565
9000490,0.063
9000491,0.031
9000492,0.068
9000493,0.1
9000494,0.084
9000495,0.08
9000496,0.083
9000497,0.077
9000498,0.0815
9000499,0.1195
9000500,0.1485
9000501,0.074
9000502,0.068
9000503,0.054
9000504,0.0705
9000505,0.076
9000506,0.107
9000507,0.098
9000508,0.1035
9000509,0.092
9000510,0.074
9000511,0.089
9000512,0.073
9000513,
9000514,0.0905
9000515,0.0855
9000516,0.114
9000517,0.076
9000518,0.105
9000519,0.0985
9000520,0.0795
9000521,0.116
9000522,0.085
9000523,0.0725
9000524,0.092
9000525,0.095
9000526,0.108
9000527,0.13
9000528,0.126
9000529,0.092
9000530,0.095
9000531,0.1235
9000532,0.103
9000533,0.099
9000534,0.101
9000535,0.081
9000536,0.1045
9000537,0.058
9000538,0.111
9000539,0.129
9000540,0.0875
9000541,0.136
9000542,0.129
9000543,0.101
9000544,0.088
9000545,0.0875
9000546,0.114
9000547,0.067
9000548,0.149
9000549,0.0715
9000550,0.122
9000551,0.118
9000552,0.094
9000553,0.13
9000554,0.0765
9000555,0.056
9000556,0.0955
9000557,0.1045
9000558,0.123
9000559,0.096
9000560,0.085
9000561,0.0985
9000562,0.0975
9000563,0.106
9000564,0.088
9000565,0.119
9000566,
9000567,0.063
9000568,0.134
9000569,0.084
9000570,0.084
9000571,0.0845
9000572,0.097
9000573,0.083
9000574,0.122
9000575,0.091
9000576,0.0795
9000577,0.0595
9000578,0.0975
9000579,0.096
9000580,0.0905
9000581,0.1095
9000582,0.103
9000583,0.1145
9000584,0.106
9000585,0.106
9000586,0.037
9000587,0.102
9000588,0.061
9000589,0.091
9000590,0.0675
9000591,0.055
9000592,0.1
9000593,0.093
9000594,0.041
9000595,0.1465
9000596,0.093
9000597,0.06
9000598,0.119
9000599,0.089
9000600,0.1315
9000601,0.132
9000602,0.086
9000603,0.111
9000604,0.0825
9000605,0.122
9000606,0.127
9000607,0.1085
9000608,0.08
9000609,0.081
9000610,0.0835
9000611,0.1625
9000612,
9000613,0.064
9000614,0.124
9000615,0.061
9000616,0.084
9000617,0.094
9000618,0.062
9000619,0.0585
9000620,0.0675
9000621,0.079
9000622,
9000623,0.093
9000624,0.1095
9000625,0.078
9000626,0.1
9000627,0.095
9000628,0.1475
9000629,0.117
9000630,0.069
9000631,0.104
9000632,0.0985
9000633,0.106
9000634,0.0905
9000635,
9000636,
9000637,0.1
9000638,0.112
9000639,0.096
9000640,0.113
9000641,0.039
9000642,0.102
9000643,0.093
9000644,0.115
9000645,0.084
9000646,0.065
9000647,0.085
9000648,0.101
9000649,
9000650,0.0945
9000651,0.0735
9000652,0.1
9000653,0.089
9000654,0.1
9000655,0.111
9000656,0.044
9000657,0.0955
9000658,0.0915
9000659,0.1185
9000660,0.086
9000661,0.079
9000662,0.1
9000663,0.088
9000664,0.0825
9000665,0.076
9000666,0.098
9000667,0.11
9000668,0.049
9000669,0.1115
9000670,0.1
9000671,0.1165
9000672,0.0905
9000673,0.0905
9000674,0.104
9000675,0.096
9000676,0.102
9000677,0.11
9000678,0.079
9000679,0.1285
9000680,0.076
9000681,0.08
9000682,0.099
9000683,
9000684,0.079
9000685,0.106
9000686,
9000687,0.088
9000688,0.09
9000689,0.11
9000690,0.114
9000691,0.1025
9000692,0.083
9000693,0.111
9000694,0.083
9000695,0.123
9000696,0.094
9000697,0.102
9000698,0.1065
9000699,0.088
9000700,
9000701,0.0745
9000702,0.077
9000703,0.052
9000704,0.082
9000705,0.116
9000706,0.109
9000707,0.094
9000708,0.094
9000709,0.094
9000710,0.064
9000711,0.116
9000712,0.139
9000713,0.108
9000714,0.08
9000715,0.106
9000716,0.0975
9000717,0.094
9000718,0.1095
9000719,0.071
9000720,0.096
9000721,0.094
9000722,0.142
9000723,0.1095
9000724,0.102
9000725,0.11
9000726,0.115
9000727,0.103
9000728,0.0775
9000729,0.108
9000730,0.089
9000731,0.063
9000732,
9000733,0.046
9000734,0.117
9000735,0.1045
9000736,0.113
9000737,0.102
9000738,0.1285
9000739,0.134
9000740,0.106
9000741,0.123
9000742,0.097
9000743,0.1095
9000744,0.0675
9000745,0.12
9000746,0.094
9000747,0.106
9000748,0.109
9000749,0.109
9000750,0.1125
9000751,0.102
9000752,0.119
9000753,0.1355
9000754,0.108
9000755,0.089
9000756,0.06
9000757,0.061
9000758,0.102
9000759,0.0845
9000760,0.147
9000761,0.082
9000762,0.104
9000763,0.09
9000764,0.083
9000765,0.113
9000766,0.062
9000767,0.104
9000768,0.0815
9000769,0.126
9000770,0.097
9000771,0.1115
9000772,0.079
9000773,0.085
9000774,0.127
9000775,0.058
9000776,0.0775
9000777,0.071
9000778,0.089
9000779,0.092
9000780,0.083
9000781,0.1255
9000782,
9000783,0.133
9000784,0.102
9000785,0.073
9000786,0.0405
9000787,0.107
9000788,0.103
9000789,0.1285
9000790,0.051
9000791,0.062
9000792,0.102
9000793,0.075
9000794,0.1185
9000795,0.0745
9000796,0.078
9000797,0.083
9000798,0.088
9000799,0.1085
9000800,0.071
9000801,0.086
9000802,0.094
9000803,0.102
9000804,0.143
9000805,0.0595
9000806,0.096
9000807,0.076
9000808,
9000809,0.0745
9000810,0.085
9000811,0.079
9000812,0.125
9000813,0.095
9000814,0.11
9000815,0.047
9000816,0.0835
9000817,0.048
9000818,0.048
9000819,0.061
9000820,0.106
9000821,0.113
9000822,
9000823,0.126
9000824,0.063
9000825,0.084
9000826,0.088
9000827,0.051
9000828,0.0565
9000829,0.098
9000830,0.097
9000831,0.067
9000832,0.106
9000833,0.092
9000834,0.073
9000835,0.0665
9000836,0.058
9000837,0.102
9000838,0.071
9000839,0.065
9000840,0.076
9000841,0.102
9000842,0.105
9000843,0.08
9000844,0.1015
9000845,0.053
9000846,0.1
9000847,0.083
9000848,0.054
9000849,0.142
9000850,0.081
9000851,0.078
9000852,0.097
9000853,0.059
9000854,0.106
9000855,0.075
9000856,0.096
9000857,0.108
9000858,0.048
9000859,0.113
9000860,0.111
9000861,0.0765
9000862,0.082
9000863,0.102
9000864,0.066
9000865,0.118
9000866,0.053
9000867,0.0705
9000868,0.086
9000869,0.1475
9000870,0.0985
9000871,0.1
9000872,0.0765
9000873,0.0645
9000874,0.108
9000875,0.129
9000876,0.079
9000877,0.084
9000878,0.082
9000879,0.084
9000880,0.062
9000881,0.129
9000882,0.1115
9000883,0.1425
9000884,0.095
9000885,0.1305
9000886,0.119
9000887,0.084
9000888,0.1375
9000889,0.099
9000890,0.053
9000891,0.11
9000892,0.07
9000893,0.113
9000894,0.12
9000895,0.1345
9000896,0.163
9000897,0.1185
9000898,0.1315
9000899,0.128
9000900,0.1035
9000901,0.072
9000902,0.1425
9000903,0.126
9000904,0.103
9000905,0.125
9000906,
9000907,0.138
9000908,0.115
9000909,0.121
9000910,0.1155
9000911,0.079
9000912,0.122
9000913,0.121
9000914,0.11
9000915,0.175
9000916,0.0815
9000917,0.1385
9000918,0.1025
9000919,0.103
9000920,0.062
9000921,0.079
9000922,0.052
9000923,0.0955
9000924,0.076
9000925,0.1285
9000926,0.193
9000927,0.082
9000928,0.134
9000929,0.092
9000930,0.0785
9000931,0.065
9000932,0.059
9000933,0.093
9000934,0.059
9000935,0.133
9000936,0.069
9000937,0.065
9000938,0.08
9000939,0.09
9000940,0.068
9000941,0.0675
9000942,0.141
9000943,0.061
9000944,0.06
9000945,0.0705
9000946,0.195
9000947,0.086
9000948,0.1425
9000949,0.0525
9000950,0.071
9000951,0.061
9000952,0.104
9000953,0.054
9000954,0.061
9000955,0.078
9000956,0.0695
9000957,0.055
9000958,0.044
9000959,0.133
9000960,0.146
9000961,0.079
9000962,0.063
9000963,0.0775
9000964,0.133
9000965,0.071
9000966,0.079
9000967,0.068
9000968,0.076
9000969,0.071
9000970,0.046
9000971,0.118
9000972,0.057
9000973,0.041
9000974,0.171
9000975,0.078
9000976,0.099
9000977,0.116
9000978,0.062
9000979,0.076
9000980,0.0695
9000981,0.081
9000982,0.054
9000983,0.054
9000984,
9000985,0.0415
9000986,0.076
9000987,0.1105
9000988,0.043
9000989,0.0745
9000990,0.0425
9000991,0.059
9000992,0.067
9000993,0.054
9000994,0.052
9000995,0.052
9000996,0.078
9000997,0.069
9000998,0.043
9000999,0.074
9001000,0.06
9001001,0.057
9001002,0.079
9001003,0.0525
9001004,0.043
9001005,0.037
9001006,0.143
9001007,0.092
9001008,0.041
9001009,0.064
9001010,0.103
9001011,0.071
9001012,0.098
9001013,0.115
9001014,0.058
9001015,0.0605
9001016,0.148
9001017,0.138
9001018,0.059
9001019,0.0875
9001020,0.085
9001021,0.054
9001022,0.061
9001023,0.042
9001024,0.138
9001025,0.104
9001026,0.072
9001027,0.116
9001028,0.053
9001029,0.099
9001030,0.119
9001031,0.093
9001032,0.0895
9001033,0.043
9001034,0.0565
9001035,0.049
9001036,0.106
9001037,0.086
9001038,0.096
9001039,0.096
9001040,0.0775
9001041,0.095
9001042,0.122
9001043,0.099
9001044,0.083
9001045,0.068
9001046,0.055
9001047,0.136
9001048,0.1145
9001049,0.041
9001050,0.036
9001051,0.078
9001052,0.172
9001053,0.0895
9001054,0.0965
9001055,0.116
9001056,0.156
9001057,0.0725
9001058,0.134
9001059,0.077
9001060,0.088
9001061,0.0945
9001062,0.04
9001063,0.073
9001064,0.148
9001065,0.045
9001066,0.117
9001067,0.039
9001068,0.136
9001069,0.07
9001070,0.07
9001071,0.068
9001072,0.121
9001073,0.1
9001074,0.062
9001075,0.054
9001076,0.091
9001077,0.074
9001078,0.056
9001079,0.06
9001080,0.0945
9001081,0.045
9001082,0.085
9001083,0.053
9001084,0.0795
9001085,0.079
9001086,0.1205
9001087,0.1195
9001088,0.044
9001089,0.046
9001090,0.054
9001091,0.043
9001092,0.061
9001093,0.042
9001094,0.049
9001095,0.141
9001096,0.042
9001097,0.0615
9001098,0.065
9001099,0.14
9001100,0.052
9001101,0.042
9001102,0.069
9001103,0.051
9001104,0.087
9001105,0.056
9001106,0.158
9001107,0.055
9001108,0.1465
9001109,0.069
9001110,0.065
9001111,0.053
9001112,0.064
9001113,0.063
9001114,0.051
9001115,0.1115
9001116,0.195
9001117,0.117
9001118,0.186
9001119,0.034
9001120,0.198
9001121,0.1175
9001122,0.047
9001123,0.078
9001124,0.172
9001125,0.064
9001126,0.0715
9001127,0.048
9001128,0.0795
9001129,0.055
9001130,
9001131,0.122
9001132,0.177
9001133,0.173
9001134,0.067
9001135,0.169
9001136,0.132
9001137,0.0775
9001138,0.047
9001139,0.107
9001140,0.082
9001141,0.166
9001142,
9001143,0.0795
9001144,0.13
9001145,0.076
9001146,0.124
9001147,0.157
9001148,0.0955
9001149,0.108
9001150,0.119
9001151,0.13
9001152,0.115
9001153,0.13
9001154,0.129
9001155,0.076
9001156,0.119
9001157,0.14
9001158,0.054
9001159,0.13
9001160,0.076
9001161,0.1545
9001162,0.1395
9001163,0.076
9001164,0.164
9001165,0.089
9001166,0.125
9001167,0.0825
9001168,0.079
9001169,0.0555
9001170,0.1145
9001171,0.124
9001172,0.127
9001173,0.1055
9001174,0.038
9001175,0.096
9001176,0.095
9001177,0.116
9001178,
9001179,0.106
9001180,0.0725
9001181,0.1605
9001182,0.0525
9001183,0.116
9001184,
9001185,0.151
9001186,0.148
9001187,0.065
9001188,0.058
9001189,0.108
9001190,0.143
9001191,0.0945
9001192,0.145
9001193,0.108
9001194,0.126
9001195,0.1475
9001196,0.039
9001197,0.128
9001198,0.076
9001199,0.094
9001200,0.121
9001201,0.131
9001202,0.109
9001203,0.099
9001204,0.1075
9001205,0.1035
9001206,0.111
9001207,0.1125
9001208,0.1075
9001209,0.128
9001210,0.088
9001211,0.105
9001212,0.109
9001213,0.117
9001214,0.108
9001215,0.137
9001216,0.115
9001217,0.129
9001218,0.125
9001219,0.077
9001220,0.064
9001221,0.137
9001222,0.111
9001223,0.113
9001224,0.0805
9001225,0.091
9001226,0.0945
9001227,0.144
9001228,0.1165
9001229,0.13
9001230,0.107
9001231,0.0815
9001232,0.121
9001233,0.1095
9001234,0.132
9001235,0.1065
9001236,0.073
9001237,0.138
9001238,0.1935
9001239,0.059
9001240,0.115
9001241,0.185
9001242,0.0555
9001243,0.057
9001244,0.1235
9001245,0.061
9001246,0.113
9001247,0.086
9001248,0.115
9001249,
9001250,0.101
9001251,
9001252,0.052
9001253,0.0825
9001254,
9001255,0.101
9001256,0.114
9001257,0.041
9001258,
9001259,0.117
9001260,0.127
9001261,
9001262,0.053
9001263,
9001264,0.041
9001265,0.111
9001266,0.081
9001267,0.101
9001268,0.088
9001269,0.116
9001270,0.1305
9001271,0.106
9001272,0.091
9001273,0.112
9001274,0.129
9001275,0.048
9001276,0.0505
9001277,0.051
9001278,0.109
9001279,0.067
9001280,0.054
9001281,0.12
9001282,0.112
9001283,0.077
9001284,0.1015
9001285,0.084
9001286,0.102
9001287,0.083
9001288,0.08
9001289,0.116
9001290,0.086
9001291,0.0945
9001292,0.093
9001293,0.1235
9001294,0.0685
9001295,0.09
9001296,0.118
9001297,0.1105
9001298,0.109
9001299,0.131
9001300,0.133
9001301,0.114
9001302,0.093
9001303,0.111
9001304,0.095
9001305,0.16
9001306,0.0565
9001307,0.0675
9001308,0.1
9001309,0.123
9001310,0.103
9001311,0.113
9001312,0.15
9001313,0.126
9001314,0.073
9001315,0.0925
9001316,0.074
9001317,0.096
9001318,0.116
9001319,0.086
9001320,0.115
9001321,0.051
9001322,0.11
9001323,0.066
9001324,0.055
9001325,
9001326,0.086
9001327,0.076
9001328,0.078
9001329,0.0715
9001330,0.127
9001331,0.075
9001332,0.08
9001333,0.1
9001334,0.12
9001335,0.043
9001336,0.048
9001337,0.1135
9001338,0.1275
9001339,0.1245
9001340,0.107
9001341,0.073
9001342,0.098
9001343,0.061
9001344,0.0835
9001345,0.1385
9001346,0.098
9001347,0.073
9001348,0.147
9001349,0.107
9001350,0.073
9001351,0.086
9001352,0.084
9001353,0.1215
9001354,0.124
9001355,0.088
9001356,0.094
9001357,
9001358,0.125
9001359,0.076
9001360,0.116
9001361,
9001362,0.1105
9001363,0.096
9001364,0.0945
9001365,0.11
9001366,0.0725
9001367,0.137
9001368,0.122
9001369,0.106
9001370,0.1425
9001371,0.0945
9001372,0.076
9001373,0.092
9001374,0.112
9001375,0.163
9001376,0.1265
9001377,0.087
9001378,0.096
9001379,0.1
9001380,0.113
9001381,0.143
9001382,0.058
9001383,0.081
9001384,0.1065
9001385,0.105
9001386,0.076
9001387,0.122
9001388,0.077
9001389,0.14
9001390,0.101
9001391,
9001392,0.066
9001393,0.115
9001394,0.112
9001395,0.106
9001396,0.126
9001397,0.038
9001398,0.125
9001399,0.101
9001400,0.068
9001401,0.131
9001402,0.0755
9001403,0.127
9001404,0.158
9001405,0.096
9001406,0.081
9001407,0.107
9001408,0.106
9001409,0.138
9001410,
9001411,0.143
9001412,0.043
9001413,0.056
9001414,0.119
9001415,0.0905
9001416,0.131
9001417,0.1285
9001418,0.051
9001419,0.1075
9001420,0.0855
9001421,0.1035
9001422,0.067
9001423,0.07
9001424,0.049
9001425,0.098
9001426,0.131
9001427,0.107
9001428,0.1145
9001429,0.1
9001430,0.066
9001431,0.1465
9001432,0.043
9001433,0.093
9001434,0.086
9001435,0.077
9001436,0.067
9001437,0.1255
9001438,
9001439,0.125
9001440,0.1395
9001441,0.1325
9001442,0.05
9001443,
9001444,0.096
9001445,0.122
9001446,0.084
9001447,0.084
9001448,0.087
9001449,0.059
9001450,0.0645
9001451,0.109
9001452,0.04
9001453,0.068
9001454,0.1245
9001455,0.0695
9001456,
9001457,0.082
9001458,
9001459,0.099
9001460,0.0975
9001461,0.077
9001462,0.073
9001463,0.091
9001464,0.048
9001465,0.132
9001466,0.056
9001467,0.061
9001468,0.084
9001469,0.127
9001470,0.0655
9001471,0.146
9001472,0.073
9001473,0.124
9001474,0.0795
9001475,0.072
9001476,0.083
9001477,0.055
9001478,0.064
9001479,0.061
9001480,0.069
9001481,0.088
9001482,0.0495
9001483,0.0705
9001484,0.051
9001485,0.123
9001486,0.082
9001487,
9001488,
9001489,0.125
9001490,0.0805
9001491,0.089
9001492,
9001493,0.057
9001494,0.0665
9001495,0.051
9001496,0.0785
9001497,0.131
9001498,0.1705
9001499,0.143
9001500,0.05
9001501,0.0985
9001502,0.07
9001503,0.048
9001504,0.057
9001505,0.04
9001506,0.069
9001507,0.093
9001508,0.064
9001509,0.1065
9001510,0.1045
9001511,0.136
9001512,0.0785
9001513,0.07
9001514,
9001515,
9001516,0.119
9001517,0.069
9001518,0.073
9001519,0.143
9001520,0.061
9001521,0.113
9001522,0.109
9001523,0.0835
9001524,0.09
9001525,0.107
9001526,0.041
9001527,0.104
9001528,0.058
9001529,
9001530,0.051
9001531,0.174
9001532,0.125
9001533,0.059
9001534,0.035
9001535,0.125
9001536,0.074
9001537,0.089
9001538,0.079
9001539,0.07
9001540,
9001541,0.043
9001542,0.064
9001543,0.095
9001544,0.082
9001545,0.0545
9001546,0.067
9001547,0.068
9001548,0.063
9001549,0.064
9001550,0.0965
9001551,0.09
9001552,0.065
9001553,0.043
9001554,0.1105
9001555,0.086
9001556,0.101
9001557,0.1215
9001558,0.0425
9001559,0.0905
9001560,0.045
9001561,0.065
9001562,0.069
9001563,0.111
9001564,
9001565,0.065
9001566,0.054
9001567,0.09
9001568,0.088
9001569,0.17
9001570,0.048
9001571,0.1275
9001572,0.058
9001573,0.078
9001574,0.064
9001575,0.132
9001576,0.066
9001577,0.1175
9001578,0.0725
9001579,0.044
9001580,0.07
9001581,0.076
9001582,0.063
9001583,0.039
9001584,0.0785
9001585,0.066
9001586,0.047
9001587,0.0715
9001588,0.043
9001589,0.092
9001590,0.145
9001591,0.105
9001592,0.143
9001593,0.087
9001594,0.104
9001595,0.075
9001596,0.055
9001597,0.071
9001598,0.136
9001599,0.051
9001600,0.0975
9001601,0.071
9001602,0.07
9001603,0.05
9001604,
9001605,0.056
9001606,0.072
9001607,0.053
9001608,0.074
9001609,0.047
9001610,0.089
9001611,0.072
9001612,0.066
9001613,
9001614,0.07
9001615,0.129
9001616,0.154
9001617,0.101
9001618,0.0825
9001619,0.111
9001620,0.0825
9001621,0.084
9001622,0.057
9001623,0.0685
9001624,0.132
9001625,0.1215
9001626,0.0955
9001627,0.1075
9001628,0.0935
9001629,0.112
9001630,0.11
9001631,0.1615
9001632,0.085
9001633,0.114
9001634,0.104
9001635,0.042
9001636,0.049
9001637,0.084
9001638,0.063
9001639,0.088
9001640,0.075
9001641,0.042
9001642,0.1365
9001643,0.048
9001644,0.099
9001645,0.0865
9001646,0.108
9001647,0.115
9001648,0.04
9001649,0.107
9001650,0.1
9001651,0.1205
9001652,0.075
9001653,0.178
9001654,0.051
9001655,0.036
9001656,0.1025
9001657,0.064
9001658,0.116
9001659,0.0655
9001660,0.138
9001661,0.133
9001662,0.135
9001663,0.116
9001664,0.078
9001665,0.082
9001666,0.116
9001667,0.112
9001668,0.073
9001669,0.065
9001670,0.08
9001671,0.093
9001672,0.038
9001673,0.0635
9001674,0.04
9001675,0.081
9001676,0.043
9001677,0.07
9001678,0.121
9001679,0.135
9001680,0.071
9001681,0.109
9001682,0.063
9001683,0.151
9001684,0.063
9001685,0.125
9001686,0.061
9001687,0.041
9001688,0.1345
9001689,0.0695
9001690,0.065
9001691,0.1525
9001692,0.14
9001693,
9001694,0.066
9001695,0.067
9001696,0.07
9001697,0.04
9001698,0.042
9001699,0.036
9001700,0.143
9001701,0.126
9001702,0.14
9001703,0.069
9001704,0.04
9001705,0.0595
9001706,0.069
9001707,0.053
9001708,0.04
9001709,0.041
9001710,0.075
9001711,0.0695
9001712,0.067
9001713,0.1575
9001714,0.071
9001715,0.0665
9001716,0.149
9001717,0.1285
9001718,0.132
9001719,0.068
9001720,0.075
9001721,0.1795
