unit_id,autocorr_tau,err_ac,spike_count_ac
9000440,33.62219164147315,4.921505332683948,1470.0
9000441,71.63999539427039,23.914158640567056,90.0
9000442,22.54055086671303,0.7137901950247556,1057.0
9000443,35.62678201951973,2.7954620523485123,1323.0
9000444,28.232946563844425,1.8771828816679619,604.0
9000445,47.08594151195898,8.824807816946283,105.0
9000446,55.056574118930236,22.774858898610507,177.0
9000447,57.02468894114403,19.791167706109764,182.0
9000448,44.00205378650916,9.004582722775858,331.0
9000449,31.79136463154477,3.708415907194454,82.0
9000450,35.15176426595508,4.256358984660808,385.0
9000451,33.69442061311283,3.082154149477956,2229.0
9000452,27.749427752989803,1.201267519172301,582.0
9000453,55.258453598506485,10.156261118148691,88.0
9000454,19.853383307622604,0.8225288065785599,2713.0
9000455,19.327549033701906,0.8068182744872601,1275.0
9000456,27.800777305924523,2.5094754077918004,1168.0
9000457,22.3994909927705,1.6114955364084658,1458.0
9000458,28.611735686206945,4.169052185659592,502.0
9000459,17.347327395970296,1.7529226095048172,1301.0
9000460,18.35347313447916,1.024254213532324,1889.0
9000461,30.53230452425253,3.1883857669850535,398.0
9000462,28.780562070003803,2.8915775042547875,756.0
9000463,21.681171510067962,2.7538209805469434,1453.0
9000464,23.313967614630467,6.346677524020513,18.0
9000465,26.740968204608834,2.2709109185136174,3564.0
9000466,59.133662333934524,111.69939350668605,11.0
9000467,4.823993861836727,6.3807954931260635,1.0
9000468,19.447835174222053,1.1958903218158494,336.0
9000469,24.02784132633749,12.261961878699026,22.0
9000470,999.9999999957411,21053.955906635372,23.0
9000471,999.9999999991235,15272.126687894608,15.0
9000472,41.19950615185959,6.434994622452045,701.0
9000473,37.24515252193452,4.181113498570326,1063.0
9000474,999.9572776057131,13974.58942258015,9.0
9000475,21.158135391573936,14.77177177579533,3.0
9000476,44.50428498785795,19.915634086361607,126.0
9000477,23.79465132681847,3.124408938406174,331.0
9000478,30.43326907821221,18.808176630679913,14.0
9000479,37.41806553117226,10.435850316106846,51.0
9000480,168.99550550301652,276.3392374443901,17.0
9000481,30.42988491579704,3.9769423149549876,576.0
9000482,18.72550767986783,17.21883551787242,16.0
9000483,1.000000000020821,4182.623258786274,11.0
9000484,127.98623158040508,205.67444670012986,52.0
9000485,35.80146256950089,8.306910418363133,260.0
9000486,6.266627198152674,2.514010465891537,25.0
9000487,4.823993842864524,6.380795550551487,1.0
9000488,41.11945538339257,15.910380271152198,34.0
9000489,258.6977226720678,3636.0445897857303,4.0
9000490,42.615399590688334,14.578968998858224,28.0
9000491,258.45819439742024,3629.36446962846,2.0
