unit_id,modulation_index
6000000,0.8957019133648376
6000001,0.8709267904466557
6000002,0.963149027914715
6000003,1.2372535947610581
6000004,0.7888106201820247
6000005,0.8931160141711599
6000006,0.9896331144004077
6000007,1.2683446809312544
6000008,0.8267038053158547
6000009,0.8171850367459306
6000010,0.7687732584542752
6000011,0.6820223729271271
6000012,0.7523693800154214
6000013,0.7665659508747203
6000014,0.7085712717579632
6000015,0.7836605906777291
6000016,0.6516957656108558
6000017,0.7490735551233517
6000018,0.6092612260896496
6000019,
6000020,
6000021,0.8604697172457317
6000022,0.5395958702668868
6000023,0.8321454989387019
6000024,0.27827485237945254
6000025,1.5123402816098916
6000026,1.1073197251219984
6000027,
6000028,
6000029,0.9526472186667928
6000030,0.4701821033450919
6000031,
6000032,
6000033,1.5324671816069844
6000034,1.5490124882123075
6000035,
6000036,
6000037,
6000038,
6000039,1.3085843967163875
6000040,1.1771295171162715
6000041,0.67144829712522
6000042,0.889256791381527
6000043,0.34869836662846865
6000044,0.9205926928620293
6000045,0.4134443630369104
6000046,0.7764651292350628
6000047,1.0302341370162433
6000048,0.47660194428396324
6000049,
6000050,1.6188354248440309
6000051,
6000052,1.19817590491506
6000053,0.9538861343694192
6000054,0.7244540030254917
6000055,0.33331692748739433
6000056,0.6310818767188546
6000057,0.737762526249983
6000058,
6000059,1.4391108098640193
6000060,
6000061,
6000062,1.1882098976836022
6000063,1.2045891077659272
6000064,1.1704179081279769
6000065,1.0357790983880963
6000066,1.017040640198656
6000067,0.4848729309210141
6000068,0.5427274129876717
6000069,0.8453835746813658
6000070,0.6509705095863748
6000071,
6000072,1.1996310001540855
6000073,1.1502997174808316
6000074,
6000075,
6000076,
6000077,
6000078,1.6077194793352318
6000079,1.1864518398040138
6000080,0.5289131400799159
6000081,1.433311869966536
6000082,1.0428748153869252
6000083,0.7631225292910406
6000084,1.017951070153118
6000085,0.6594238699457942
6000086,0.7507478994195694
6000087,0.4241886742293553
6000088,0.3358058654732186
6000089,1.340496706259863
6000090,1.4978505573657728
6000091,0.8994760077905863
6000092,0.9340062626917304
6000093,
6000094,1.5119383392358061
6000095,1.574775407087003
6000096,0.46391678418830845
6000097,1.0097072704249137
6000098,0.8143653455282747
6000099,0.8883349908432973
6000100,1.3652024040543693
6000101,1.6478756775345615
6000102,0.9797896067531207
6000103,0.6517722962480543
6000104,1.534582174247276
6000105,
6000106,1.3054205587610475
6000107,0.3108057806380181
6000108,
6000109,0.3859400519581402
6000110,
6000111,
6000112,1.2483340321538303
6000113,1.4547520048212694
6000114,1.2935455376778118
6000115,0.6626454920768944
6000116,0.28894478234937554
6000117,1.4709091701264145
6000118,0.30076636035702836
6000119,1.3757679241530427
6000120,1.0608698473105964
6000121,0.44740072758715205
6000122,0.36493195210352186
6000123,0.53057635815601
6000124,0.9341405246230141
6000125,
6000126,
6000127,
6000128,
6000129,
6000130,1.4579786370090857
6000131,1.1506319756862855
6000132,0.45937184616143106
6000133,
6000134,0.9746356167087048
6000135,1.5173721573675214
6000136,1.0572986650277287
6000137,
6000138,0.8887746774412418
6000139,0.7156600944725648
6000140,0.5806641229706111
6000141,0.5157562063595205
6000142,0.3512483293929187
6000143,0.31925084995915193
6000144,0.43529411452309874
6000145,0.656518552395654
6000146,0.7001782226100197
6000147,0.5175769738313556
6000148,0.9122306886192018
6000149,0.5034243877167779
6000150,1.06512929232211
6000151,
6000152,0.5151985669497442
6000153,
6000154,0.7967337008075684
6000155,1.2025721473724136
6000156,1.2932879019912435
6000157,0.47281022200779865
6000158,
6000159,1.3068211481866656
6000160,0.7035744480938857
6000161,0.7615881059052358
6000162,0.7986365166687566
6000163,0.8124985545068596
6000164,0.9482266515621361
6000165,0.8980749025379685
6000166,1.0089144137534052
6000167,0.9650613933013514
6000168,0.606856406871295
6000169,1.114583995463186
6000170,1.0710968599291713
6000171,
6000172,0.6540156783677615
6000173,1.1109730986402606
6000174,1.114924201068068
6000175,1.243638432777746
6000176,0.5138254486720303
6000177,1.2800040388248959
6000178,0.4888638054439199
6000179,1.3680074819977195
6000180,0.8131179334632302
6000181,1.3964904639417735
6000182,0.9030591314794425
6000183,0.9909337783379846
6000184,0.6463641380515427
6000185,
6000186,0.824074560608346
6000187,0.6892743390627425
6000188,0.3671345685512903
6000189,
6000190,0.6376357029751777
6000191,0.8875818100680088
6000192,0.7923309815493391
6000193,0.7211198495045048
6000194,
6000195,
6000196,0.603981318808083
6000197,
6000198,1.2857977705603953
6000199,1.3769163599327745
6000200,0.8712139625610047
6000201,0.7581882309471988
6000202,0.8094665595779234
6000203,0.8342744863430372
6000204,
6000205,1.3855796513983556
6000206,1.4687749575520521
6000207,0.5097178219419162
6000208,
6000209,0.9021234060812545
6000210,1.221868323626801
6000211,
6000212,1.1906393669964088
6000213,1.4494151139306006
6000214,1.34384123541292
6000215,1.3664491939809618
6000216,0.915947291831484
6000217,1.0409029133659178
6000218,1.1356985319470903
6000219,0.9929512544771715
6000220,0.5472651989883716
6000221,1.283073385546652
6000222,1.1853761508155836
6000223,0.5255579814978321
6000224,
6000225,1.377047991436965
6000226,0.6536137717086916
6000227,1.6060391275951804
6000228,
6000229,1.16646430435977
6000230,0.9154258318719091
6000231,1.6565346231012597
6000232,1.3063840158438569
6000233,1.4446108549633128
6000234,1.2852530342687303
6000235,1.0627533759687051
6000236,
6000237,0.9351381567163034
6000238,1.0792261040650029
6000239,
6000240,0.578990206634874
6000241,1.8666629105232992
6000242,0.6272221074112116
6000243,0.5505100464521209
6000244,0.703799733367439
6000245,1.0820881656700854
6000246,1.1793446676739703
6000247,0.8258593149730302
6000248,1.0975457558208415
6000249,0.9124322529373988
6000250,0.6395118893316059
6000251,0.44761639452657265
6000252,
6000253,1.1210968656155884
6000254,0.5860079587678464
6000255,
6000256,0.551066156393096
6000257,
6000258,1.505305938968482
6000259,0.9925471349257822
6000260,1.7782310560671581
6000261,0.3064846767559758
6000262,
6000263,1.0359501324485783
6000264,0.7319797925366166
6000265,0.6304469547631391
6000266,0.8556216973015869
6000267,1.191354408336609
6000268,
6000269,
6000270,0.9639284902471079
6000271,0.8972417245298426
6000272,0.4730471855726309
6000273,0.19680928668298633
6000274,
6000275,1.5050159956246492
6000276,1.6685709530358728
6000277,1.0643754582270928
6000278,1.499271192701917
6000279,1.3372683465280668
6000280,
6000281,1.1199928557253145
6000282,1.4470860737349027
6000283,0.2673814836673941
6000284,1.2795004098808842
6000285,0.24333868280934057
6000286,0.5338459866607129
6000287,0.760716496803839
6000288,1.543809551351865
6000289,0.3533877437413461
6000290,1.2521974564708485
6000291,1.1307986678684299
6000292,1.1960816235558238
6000293,0.9747159367239443
6000294,1.5185444877058376
6000295,0.9627197902658634
6000296,
6000297,1.3083706419062828
6000298,1.2326158912328984
6000299,1.0902762880990249
