unit_id,autocorr_tau,err_ac,spike_count_ac
6000000,341.3412689745514,477.92982648151104,310.0
6000001,999.9999999999999,3042.4965539519767,341.0
6000002,82.77196458702655,16.110923217543082,282.0
6000003,999.9971222726402,5367.683470492419,144.0
6000004,999.9999999999999,1959.4201755203194,483.0
6000005,999.9999999999999,2316.716574077973,395.0
6000006,132.37152949494768,35.85564343967211,315.0
6000007,999.9999999997825,4124.013699173145,172.0
6000008,999.9999999999995,2159.766096329905,500.0
6000009,323.47259284131025,157.6005414839448,509.0
6000010,999.9999999999999,2307.1839121303788,577.0
6000011,351.86763889086546,148.48427863447301,599.0
6000012,999.9999999999999,1629.593569799118,590.0
6000013,999.9999999999869,1530.4461625744311,592.0
6000014,523.8632809233941,418.3060184008976,602.0
6000015,999.9999999999999,1027.1350505581263,587.0
6000016,999.9999999999999,1551.3327828066435,887.0
6000017,467.7723511190014,541.3899702608821,627.0
6000018,178.06875456395392,41.75369816002153,467.0
6000019,316.76345478493795,41882754838.55574,5.0
6000020,4.823993861871321,6.380795548758156,0.0
6000021,999.9999999999999,1420.7620004316639,376.0
6000022,921.1809416605862,420.8705984021192,1515.0
6000023,999.9999999999999,2879.685299734124,310.0
6000024,999.9999999999999,714.9601392231244,3354.0
6000025,1.0000029946636475,1168.0506867207673,7.0
6000026,136.4297826189786,38.497449277522755,200.0
6000027,1.0000001297496093,1464.2647890416733,6.0
6000028,84.50346729277425,319.7665150576941,22.0
6000029,1.0000005865749908,2181507.2348654233,6.0
6000030,999.9999999999999,2199.5008697193994,1322.0
6000031,1.0000753627551522,239858.68556805985,3.0
6000032,44.269551658035084,29.556343862026228,46.0
6000033,57.900863478831646,104.651803235982,5.0
6000034,999.9999616811291,10000.500506344897,63.0
6000035,1.0000709749392946,239857.6185925579,2.0
6000036,999.9999966916092,21051.50637324285,28.0
6000037,999.9999999999383,15905.65919319352,46.0
6000038,10.630766660580624,15.318791158041403,5.0
6000039,999.9999999999999,24559.02628118781,15.0
6000040,999.9999999999884,2947.5108386193865,172.0
6000041,110.76309233072415,299.50093515390836,8.0
6000042,999.9999999999999,4740.310906151366,284.0
6000043,711.7714750533696,563.6528119665579,558.0
6000044,999.9999999999999,2954.1854210462116,183.0
6000045,999.9999999999999,789.0992163747918,1605.0
6000046,189.5781038871335,89.421491332243,286.0
6000047,554.1815929741216,2483.6829863188154,47.0
6000048,999.9999999999999,1045.7454510731645,1546.0
6000049,1.0000001962268736,3957.6744711794495,9.0
6000050,115.46598224755229,129.2656236892592,52.0
6000051,1.0000000018082535,28829354.95451768,4.0
6000052,140.9029019720083,46.589360072024135,168.0
6000053,30.51256756960672,19.490325970096684,37.0
6000054,999.999959526971,2439.6558867070476,538.0
6000055,580.864297277056,147.8832213820693,2584.0
6000056,999.9999999999999,1474.2369930619277,1678.0
6000057,157.2294775362703,54.71536103532888,511.0
6000058,133.3718637319482,1059.922498419706,9.0
6000059,999.9999999999999,6707.2976127755965,163.0
6000060,15.245443322886699,11.244869162067097,16.0
6000061,999.9999903459031,39292.54701284413,22.0
6000062,999.9999999999999,3994.6072671700886,272.0
6000063,999.9999999999945,6453.633814317301,124.0
6000064,999.9999160174566,52454.12574427086,8.0
6000065,627.808738629222,735.7743652735785,349.0
6000066,169.1475000578436,55.4028979028417,296.0
6000067,252.21512870339805,171.49355933802892,408.0
6000068,999.9999999999999,1026.385710056313,967.0
6000069,999.9999999993724,7909.191947172706,137.0
6000070,516.603265452253,535.8553200376789,348.0
6000071,744.4795975538391,0.0,6.0
6000072,999.9952871301159,4924.328569316869,112.0
6000073,999.9999999999999,16107.835141244717,34.0
6000074,4.823993861871321,6.380795548758156,0.0
6000075,999.999999999957,20850.632506594997,60.0
6000076,999.9999999998454,47525.58951785897,20.0
6000077,14.632168026798185,8.428572124995883,6.0
