ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
951185413,0.012445429,126,0.033171176,7687,1200,40,,214.61,1.7799323,2019-04-08T19:30:50Z,1108,867380641,848037568,847657808,VISam,394,-5,0.39575619,8.8429932,4.7246819,0.92820513,,2.1487179,,6.6634918,6.3467813,5.1523132,5.1960109,,6.3114699,,,,,wt/wt,True,71.114195,,0.069485173,93.372084,7409,1250.0118,0.083387904,0.067556974,0.2,,0.11719796,,232,61.32,0.25471072,probeA,0.94533333,0.014908977,,True,0,PXI,-45,False,,,0,False,,,,,,,0.001,False,2,False,0.99,43,2340,2019-10-03T00:00:00Z,good,0.66892281,0.73837209,,,0.60727273,,8.6978215e-13,0.00035467452,,,0.029766287,,30000.282,functional_connectivity,F,0.10015586,1.4045938,827809884,0.10361446,0.0575,0.1905,,0.0255,,0.42645261,53.019915,0.87906198,0.24723618,-0.014848838,0.1316442,70,0.068676717,-1.4422111,55.297488,0.125,0.86881649,6,VISam,8.4765781e+08,1000,3714.1758,208,1.0000027,0.0015774141,922,HVA,True,evaluation
951185415,0.0016513198,126,0.00059100847,7687,700,17.143,0.27854118,104.17,4.7876217,2019-04-08T19:30:50Z,1108,867380641,848037568,847657808,VISam,394,0,0.17590342,1.7180122,1.6262911,1.0666667,,1.2031008,,5.4095521,7.8194169,4.8570178,2.664621,,2.5098948,,,,,wt/wt,True,595.53149,,0,88.415999,7409,1250.0118,0.43546115,0.30185828,0.27586207,,0.32059906,,232,69.82,0.27152169,probeA,0.99866667,0.00073072707,,False,0,PXI,90,False,,,45,False,,,,,,,0.005,False,2,False,0.99,43,2340,2019-10-03T00:00:00Z,good,0.17823854,,,,,,0.0013432012,,,,,,30000.282,functional_connectivity,F,-0.0056790749,2.2842382,827809884,0.14056225,0.1475,0.0285,,0.1135,,0.38706724,106.32082,0.75544389,0.26097152,-0.017219179,0.33454716,60,0.48073702,-0.68676717,29.774645,0.111,0.86881649,6,VISam,8.4765781e+08,999.99979,7023.6586,89,1.0000003,0,623,HVA,True,evaluation
951185417,0.0043819207,126,0.0050615068,7687,400,35,0.29993333,70.24,4.0623958,2019-04-08T19:30:50Z,1108,867380641,848037568,847657808,VISam,394,15,1.4219097,4.3187302,1.4666667,0.98666667,,10.678788,,0.48119008,0.30008422,1.6938141,0.02664621,,1.4550592,,,,,wt/wt,True,46.255178,,0.32900881,47.870383,7409,1250.0118,0.18650518,0.21131461,1,,0.51210666,,232,27.29,1.3535904,probeA,0.79583333,0.00063844086,,True,0.098,PXI,45,False,,,45,False,,,,,,,0.005,False,2,False,0.97,43,2340,2019-10-03T00:00:00Z,good,0.83753501,0.39583333,,,0.76331361,,0.027416529,0.16440941,,,0.24681107,,30000.282,functional_connectivity,F,,3.9331384,827809884,0.0040160643,0.1725,0.1285,,0.0995,,0.42188771,163.98662,0.7279732,0.17855946,-0.08414719,0.5111765,60,0.68676717,0,37.535208,0.129,0.86881649,6,,,,,,,,,HVA,False,descriptive
951185419,0.0012372738,126,0.00052884373,7685,600,23.333,0.12451765,86.2,5.435933,2019-04-08T19:30:50Z,1098,867380643,848037568,847657808,VISam,394,1.667,0.16845906,1.0264679,1.2011299,0.83747748,,1.2491228,,3.9955545,6.2511989,4.0727134,4.9295488,,3.3256929,,,,,wt/wt,True,13.817647,,0,82.976984,7411,1250.0118,0.64636068,0.18103637,0.52941176,,0.51110666,,233,69.04,0.74364778,probeA,0.99733333,0.00030590395,,True,0,PXI,-45,False,,,135,False,,,,,,,0.04,False,2,False,0.99,11,2340,2019-10-03T00:00:00Z,good,0.10794224,,,,,,0.00031625337,,,,,,30000.282,functional_connectivity,F,0.021823326,2.9162365,827809884,0.19410977,0.2315,0.1065,,0.1015,,0.20291898,112.91982,0.87906198,0.15108878,-0.020436324,0.40714183,70,1.0301508,-0.4120603,16.44831,0.1,0.85411948,6,VISam,8.4765781e+08,68.00642,14.221447,225,1.0000001,0,599,HVA,True,evaluation
951185421,0.011418883,126,0.36402833,7687,200,90,0.15446667,383.64,2.4756388,2019-04-08T19:30:50Z,1108,867380641,848037568,847657808,VISam,394,-25,0.26621207,1.9079031,0.87521368,1.1996603,,2.8102564,,3.4558289,5.3153807,3.5151958,6.8747221,,3.9901735,,,,,wt/wt,True,2666.5962,,0.55814166,62.73255,7409,1250.0118,0.35045391,0.23506334,0.089985653,,0.14737332,,232,56.09,3.3377436,probeA,0.92666667,0.0065098698,,False,0,PXI,0,False,,,90,False,,,,,,,0.01,False,2,False,0.99,43,2340,2019-10-03T00:00:00Z,good,0.26195136,,,,0.55357143,,6.7054874e-05,,,,0.3846583,,30000.282,functional_connectivity,F,0.031528257,1.03886,827809884,0.15662651,0.5145,0.1065,,0.0215,,0.24520404,40.780155,0.78291457,0.26097152,-0.0027024766,0.10684579,130,0.26980139,0.049054798,229.68841,0.123,0.86881649,6,VISam,8.4765781e+08,1000,1741.6207,276,1,0,321,HVA,True,calibration
951185429,0.0038834395,126,0.0016338252,7682,600,30,0.61225882,92.42,3.0342152,2019-04-08T19:30:50Z,1089,867380645,848037568,847657808,VISam,394,-25,0.49976119,1.9302811,0.92698413,0.93333333,,0.99393939,,2.1965031,2.415678,2.3151155,1.652065,,0.99672101,,,,,wt/wt,True,251.94011,,0,61.338342,7413,1250.0118,0.11119249,0.11192942,0.33880726,,0.25618386,,234,66.34,1.3977438,probeA,0.96812386,0.0017991834,,False,0.155,PXI,45,False,,,90,False,,,,,,,0,False,2,False,0.99,59,2360,2019-10-03T00:00:00Z,good,-0.65149893,0.076923077,,,,,0.00018528629,0.91286705,,,,,30000.282,functional_connectivity,F,0.11237363,3.7732216,827809884,0.060240964,0.6195,0.2465,,0.0205,,0.4145813,132.12869,0.81038526,0.17855946,-0.063057595,0.38039891,70,0.68676717,0,1049.3898,0.137,0.84163594,6,,,,,,,,,HVA,False,descriptive
951185431,,126,0.0086260841,7682,,,0.35983137,0,4.2061177,2019-04-08T19:30:50Z,1089,867380645,848037568,847657808,VISam,394,,,,,,,,,0.0030487228,0,0,0,,0,,,,,wt/wt,True,,,0,1.8256759e+13,7413,1250.0118,,,,,,,234,,0,probeA,,0,,False,,PXI,-45,True,,,0,True,,,,,,,0,True,2,False,0.18,59,2360,2019-10-03T00:00:00Z,good,,,,,,,,,,,,,30000.282,functional_connectivity,F,,3.1093061,827809884,,0.0005,0.0005,,0.0005,,0.40803906,123.942,0.65929648,0.16482412,-0.085060875,0.43513792,80,0.96147404,-0.68676717,,,0.84163594,6,,,,,,,,,HVA,False,descriptive
951185435,0.0013761199,126,0.00044836041,7679,,,0.35983137,17.8,5.3765647,2019-04-08T19:30:50Z,1079,867380647,848037568,847657808,VISam,394,,1.1216133,10.985758,1.8688951,,,,,1.343877,0.27174294,12.130733,0,,0,,,,,wt/wt,True,,,0,77.34754,7414,1250.0118,0.47753114,0.23550857,,,,,235,18.76,0.1281315,probeA,0.96096096,0.00040908161,,False,,PXI,90,False,,,0,False,,,,,,,0.005,False,2,False,0.52,27,2360,2019-10-03T00:00:00Z,good,0.88627665,0.13105413,,,,,0.071906513,0.66025966,,,,,30000.282,functional_connectivity,F,0.30668586,5.6936588,827809884,,0.3935,0.0005,,0.0005,,0.19092903,263.89486,0.57688442,0.12361809,-0.01701196,1.0197096,40,0.68676717,-0.68676717,,,0.82862914,6,,,,,,,,,HVA,False,descriptive
951185437,0.023800899,126,0.017746584,7679,600,30,0.20152941,273.87,2.5640392,2019-04-08T19:30:50Z,1079,867380647,848037568,847657808,VISam,394,45,0.23488134,1.4212711,6.5559524,0.93333333,,2.2811594,,6.1949031,6.3595627,11.724406,2.9044369,,4.8432527,,,,,wt/wt,True,54.888596,,0.46549462,62.782976,7414,1250.0118,0.30978981,0.41734632,0.020163306,,0.12128045,,235,66.66,3.7854511,probeA,0.90133333,0.013933548,,False,0,PXI,-45,False,,,45,False,,,,,,,0.005,False,2,False,0.99,27,2360,2019-10-03T00:00:00Z,good,0.2015392,-0.45938104,,,,,1.3380818e-05,0.1856991,,,,,30000.282,functional_connectivity,F,0.055363642,2.1165803,827809884,0.080321285,0.3225,0.0615,,0.1435,,0.46203341,71.84697,0.76917923,0.20603015,-0.014125378,0.18822088,70,0.20603015,0,2641.0568,0.072,0.82862914,6,VISam,8.4765781e+08,40.982706,8.5596088,95,8.9675942,14.156796,569,HVA,True,calibration
951185439,0.0096527969,126,0.00064368319,7677,200,10,0.30421176,70.81,2.8839952,2019-04-08T19:30:50Z,1070,867380649,848037568,847657808,VISam,394,45,0.22558623,6.3736075,5.5922481,5.5466667,,12.133333,,1.8785214,3.708263,1.7835839,0.2664621,,0.2390376,,,,,wt/wt,True,2960.7533,,0.010793905,52.033155,7416,1250.0118,0.42946202,0.3353374,0.7804878,,0.80892332,,236,69.33,0.52989133,probeA,0.94612795,0.00048095091,,False,0.684,PXI,90,False,,,0,False,,,,,,,0.005,False,2,False,0.97,43,2380,2019-10-03T00:00:00Z,good,0.52407932,0.80645161,,,,,3.0645094e-06,0.0054826738,,,,,30000.282,functional_connectivity,F,0.081899413,3.6069075,827809884,0.036144578,0.2715,0.0075,,0.0485,,0.67591629,149.05937,0.56314908,0.17855946,-0.093657707,0.46992056,70,0.96147404,0,47.508466,0.039,0.82862914,6,,,,,,,,,HVA,False,descriptive
