ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,group,published_like_qc,unit_split
951807316,0.0039152288,91,0.18016015,,,,,8.41,4.327241,2018-09-25T18:44:22Z,,850177980,757904547,750332458,VISpm,533,,1.0685779,1.7333333,,,1.6066667,,0.97916667,0.038066503,0.032299439,,0,0.021494633,0,0.0013321899,0.45812285,0.33333333,0.010309278,wt/wt,True,,0.81889831,0,33.033354,,1249.9966,0.67904509,,,0.78974359,,0.99159664,249,7.32,0.061248071,probeB,0.047619048,0.00070049034,,False,,3a,,,5021,False,45,False,False,0,False,0.75,False,0.04,,,1,False,0.53,11,2500,2019-10-03T00:00:00Z,good,1,,,-1,,1,0.17468781,,,0.18278643,,0.3298768,29999.918,brain_observatory_1.1,M,,1.8189536,726141251,,,0.0005,0.0575,0.0005,0.2305,0.32609087,83.152003,0.75544389,0.20603015,-0.023942058,0.2243484,50,0,-0.68676717,,,0,0,,,,,,,,,HVA,False,descriptive
951807323,0.00059061122,91,0.30873085,,,,,186.29,5.394895,2018-09-25T18:44:22Z,,850177982,757904547,750332458,VISpm,533,,0.46648347,6.144,,,1.3333333,,1.1135606,3.4127502,4.2111055,,0,2.8325896,0,3.0320642,0.023215941,0.6107318,0.26166562,wt/wt,True,,0.11889831,0.19065099,80.994176,,1249.9966,0.43115968,,,0.063364147,,0.18969459,250,10.96,0.094220793,probeB,0.98466667,0.0008212107,,False,,3a,,,4957,True,45,False,False,60,False,0.5,False,0.04,,,2,False,0.99,59,2520,2019-10-03T00:00:00Z,good,0.56047198,,,0.6462585,,-0.36666667,0.0016094593,,,0.041824464,,0.0603441,29999.918,brain_observatory_1.1,M,0.14420407,2.1461244,726141251,,,0.0005,0.1415,0.0005,0.0565,1.236512,82.953585,1.2499162,,,0.032081911,50,0.34338358,-0.34338358,,,0,0,,,,,,,,,HVA,False,descriptive
951807329,0.000190643,91,0.086226863,,,,,790.19,6.3532688,2018-09-25T18:44:22Z,,850177982,757904547,750332458,VISpm,533,,1.6211951,0.98787879,,,5.9397368,,4.3062652,5.8161079,0.35211683,,0,7.8394958,0,10.717468,0.068679773,0.13131313,0.14973426,wt/wt,True,,0.54405085,0.047485851,91.80084,,1249.9966,0.14313709,,,0.12993234,,0.065972676,250,52.56,0.9314694,probeB,0.99866667,0.00025371052,,False,,3a,,,4980,False,0,False,False,150,False,0.75,False,0.02,,,2,True,0.99,59,2520,2019-10-03T00:00:00Z,good,0.38888889,,,0.69753086,,0.6596,0.29942141,,,0.00063326126,,3.7888137e-05,29999.918,brain_observatory_1.1,M,0.13227753,2.0506102,726141251,,,0.0005,0.0905,0.0005,0.2055,12.744224,79.096875,0.28844221,0.27470687,-0.045448237,0.33609412,30,1.3735343,-0.68676717,,,0,0,,,,,,,,,HVA,False,descriptive
951807334,0.00043333343,91,0.0020661273,,,,,106.07,6.6311842,2018-09-25T18:44:22Z,,850177982,757904547,750332458,VISpm,533,,1.1922773,4.3025641,,,1.3333333,,1.0884354,0.83393372,0.67511122,,0,1.2285526,0,0.38100631,0.24822925,0.14414129,0.079501492,wt/wt,True,,0.17340678,0,69.465835,,1249.9966,0.31364045,,,0.094646565,,0.24264338,250,27.41,0.80218193,probeB,0.98024691,0.00010136847,,False,,3a,,,4998,False,45,False,False,60,False,0.75,False,0.02,,,15,False,0.99,59,2520,2019-10-03T00:00:00Z,good,0.35833333,,,0.22222222,,-0.59090909,0.48419413,,,0.53417634,,0.1839477,29999.918,brain_observatory_1.1,M,0.12820257,2.9979408,726141251,,,0.0005,0.0805,0.0005,0.0235,1.1459072,138.7115,1.1675042,1.2499162,-0.0065905226,0.098021976,50,0,-1.7169179,,,0,0,,,,,,,,,HVA,False,descriptive
951807339,0.0094914494,91,0.30451851,,,,,187.54,3.2836662,2018-09-25T18:44:22Z,,850177984,757904547,750332458,VISpm,533,,0.8957384,6.8341598,,,0.74444444,,0.86347826,3.0479672,1.6335044,,0,4.1760042,0,3.4743513,0.099917903,0.35047194,0.21098036,wt/wt,True,,0.35135593,0.18816175,55.663167,,1249.9966,0.32521952,,,0.17150654,,0.31533305,251,24.35,0.94284271,probeB,0.91430499,0.004102672,,False,,3a,,,4997,False,270,False,False,120,False,0.25,False,0.02,,,15,False,0.99,27,2520,2019-10-03T00:00:00Z,good,-0.52717391,,,-0.11501211,,0.035897436,0.16549449,,,0.56671034,,0.7941947,29999.918,brain_observatory_1.1,M,0.09992311,1.8570951,726141251,,,0.0005,0.1235,0.0005,0.0955,0.31775448,52.83564,0.85159129,0.21976549,-0.016740929,0.16609791,60,1.0301508,-0.48073702,,,0,0,,,,,,,,,HVA,False,descriptive
951807346,0.0018195264,91,0.0014026773,,,,,63,6.2974121,2018-09-25T18:44:22Z,,850177986,757904547,750332458,VISpm,533,,0.21953484,6.8739965,,,1.9353675,,1.5266513,24.523399,20.806663,,0,25.796247,0,31.327112,0.028547845,0.088688825,0.077082387,wt/wt,True,,0.03959322,0.0069916372,147.5557,,1249.9966,0.044656779,,,0.024014471,,0.026861326,252,23.86,0.17205668,probeB,0.996,0.0068882899,,False,,3a,,,4957,False,90,False,False,90,False,0,False,0.08,,,2,False,0.99,43,2540,2019-10-03T00:00:00Z,good,0.35620354,,,0.39858907,,0.33566434,0.0067095549,,,4.3327485e-05,,0.00031881389,29999.918,brain_observatory_1.1,M,0.089181202,1.9056462,726141251,,,0.0005,0.0985,0.0005,0.1245,0.11652676,80.833935,0.30217755,0.26097152,-0.05608267,0.35282043,60,0.34338358,-0.4120603,,,0,0,,,,,,,,,HVA,False,descriptive
951807359,0.0010167661,91,0.30173539,,,,,299.34,5.6471969,2018-09-25T18:44:22Z,,850177996,757904547,750332458,VISpm,533,,1.0065026,4.3222222,,,2.375122,,1.3475177,1.2428335,0.45007415,,0,1.3810302,0,0.44028876,0.29747653,0.15176276,0.10863646,wt/wt,True,,0.27862712,0.18351669,64.681715,,1249.9966,0.36222819,,,0.14605595,,0.25543674,257,18.78,0.35568653,probeB,0.94047619,0.0001352265,,False,,3a,,,4912,False,180,False,False,0,False,0.25,False,0.32,,,4,False,0.99,11,2580,2019-10-03T00:00:00Z,good,-0.96734694,,,0.46153846,,-0.26315789,0.011686542,,,0.25051472,,0.62138591,29999.918,brain_observatory_1.1,M,0.11678914,1.9483211,726141251,,,0.0005,0.2275,0.0005,0.0055,1.9134241,55.109535,1.3323283,0.96147404,-0.006472419,0.02695752,70,1.38152,1.0301508,,,0,0,,,,,,,,,HVA,False,descriptive
951807365,0.0085871396,91,0.041693733,,,,,235.97,5.0880772,2018-09-25T18:44:22Z,,850177998,757904547,750332458,VISpm,533,,0.78699038,5.5787879,,,1.9204938,,1.0854718,3.3542639,1.0266986,,0,4.8631608,0,6.5763554,0.19209388,0.46592231,0.033590673,wt/wt,True,,0.55716949,0.04619005,72.483321,,1249.9966,0.57495869,,,0.099989788,,0.2324166,258,21.44,0.87302072,probeB,0.80604534,0.0047554584,,False,,3a,,,5006,False,45,False,False,60,False,0.75,False,0.02,,,1,False,0.99,59,2600,2019-10-03T00:00:00Z,good,0.75945017,,,0.5037594,,0.38299935,1.5028993e-05,,,0.00097854502,,0.00066958776,29999.918,brain_observatory_1.1,M,0.10598667,2.121905,726141251,,,0.0005,0.2115,0.0005,0.1405,1.6218136,65.010075,1.318593,1.4696817,-0.021365119,0.032302591,40,,0.61809045,,,0,0,,,,,,,,,HVA,False,descriptive
951807371,0.011750473,91,0.11855924,,,,,203.64,4.1956129,2018-09-25T18:44:22Z,,850177998,757904547,750332458,VISpm,533,,0.49771018,6.9104167,,,2.3182716,,2.8035714,4.0288729,3.4994589,,0,3.2262101,0,4.1018127,0.09189439,0.32805066,0.26566345,wt/wt,True,,0.26327119,0.10769233,59.898893,,1249.9966,0.25257791,,,0.076895977,,0.14644317,258,19.02,2.0867882,probeB,0.84696017,0.012006021,,False,,3a,,,4997,False,90,False,False,120,False,0,False,0.08,,,2,False,0.99,59,2600,2019-10-03T00:00:00Z,good,0.30821918,,,0.6744186,,0.79545455,0.22467096,,,0.056462398,,1.9229911e-05,29999.918,brain_observatory_1.1,M,0.048719235,1.7851133,726141251,,,0.0005,0.2145,0.0005,0.0835,0.99839788,58.513065,0.83785595,0.19229481,-0.012118221,0.13821813,30,1.7169179,,,,0,0,,,,,,,,,HVA,False,descriptive
951807384,0.012251253,91,0.5,,,,,233.39,3.9351237,2018-09-25T18:44:22Z,,850178006,757904547,750332458,VISpm,533,,0.69048902,1.6510978,,,1.2961905,,0.852,3.556445,2.3335021,,0,4.050395,0,5.4766327,0.060988545,0.10034477,0.090878705,wt/wt,True,,0.249,0.11205708,59.350999,,1249.9966,0.10153142,,,0.040398225,,0.085222532,262,18.47,1.5885791,probeB,0.89333333,0.0053795577,,False,,3a,,,4949,False,90,False,False,90,False,0.5,False,0.08,,,2,False,0.99,59,2640,2019-10-03T00:00:00Z,good,0.19533528,,,0.37080868,,0.34138655,0.29788718,,,0.07038238,,0.014078835,29999.918,brain_observatory_1.1,M,0.071098018,2.1839733,726141251,,,0.0005,0.1585,0.0005,0.1305,1.1207154,73.21782,1.6345059,0.86532663,,0.036411021,50,0.68676717,-2.4036851,,,0,0,,,,,,,,,HVA,False,descriptive
