unit_id,autocorr_tau,err_ac,spike_count_ac
4000000,999.9999999999999,1477.0953803050695,623.0
4000001,999.9999999999999,1701.3260596751375,2892.0
4000002,999.9999942190415,1251.7012442338707,887.0
4000003,999.9999999999997,2394.418933105438,167.0
4000004,999.9999999999999,1667.4421622222078,567.0
4000005,999.9999999999999,784.255262380069,2747.0
4000006,999.9999999999999,342.3119793602095,4725.0
4000007,453.2636578507259,303.06112544815676,506.0
4000008,999.9999999999999,1347.0850543599531,904.0
4000009,999.9999999999999,1884.3636748897234,590.0
4000010,999.9999999999968,3785.1194491802144,116.0
4000011,999.9999999999999,2159.9792698694146,349.0
4000012,999.9999999999999,1190.3773604280286,570.0
4000013,999.9998785307464,1581.6388346393662,389.0
4000014,999.99999997964,15426.4503093941,72.0
4000015,999.9999999999999,896.4208345366799,828.0
4000016,999.9999999999999,1595.2807923894477,332.0
4000017,999.9999999999998,2521.7509106740695,444.0
4000018,999.9999999999999,1682.634899762164,1122.0
4000019,999.9999999999999,867.5781558649438,1982.0
4000020,999.9999999999999,1533.3799847149126,1486.0
4000021,999.9999999999999,1194.4247886026374,625.0
4000022,216.39222201230317,64.42142776324891,602.0
4000023,999.9999999999932,3452.781798025429,209.0
4000024,999.9999999999999,2255.9435655095303,274.0
4000025,999.9999999999999,1264.6076533781022,831.0
4000026,999.9999999999999,2203.2279048192113,1076.0
4000027,999.9999999999999,740.2182902947673,1947.0
4000028,999.9999999999999,1932.0230902481362,1050.0
4000029,999.9999999999999,1166.920686036721,1074.0
4000030,999.9999999999999,1091.4669260495207,825.0
4000031,999.9999999999358,1476.1149532151478,999.0
4000032,999.9999999999999,1374.1932611693169,1214.0
4000033,999.9999999999955,1939.4825056332088,471.0
4000034,164.76802284807158,34.262988548908666,485.0
4000035,391.7341618127884,176.22938800877515,601.0
4000036,999.9999999999999,667.4183204539632,1858.0
4000037,999.9999999999999,958.0052438724435,1509.0
4000038,323.7568085675738,391.77429842528807,158.0
4000039,999.9999999999999,1301.456179315949,547.0
4000040,999.9999999999554,1774.2070655755447,531.0
4000041,999.9999999999995,732.5155247924104,833.0
4000042,999.9999999999999,3794.57429059328,280.0
4000043,999.9999997952766,2400.6413894306174,589.0
4000044,999.9999999987946,22277.077592996488,13.0
4000045,999.9999999999999,1179.0419165037463,816.0
4000046,999.9999999999999,1665.5819210861791,617.0
4000047,999.9999999999999,869.2408552266888,1888.0
4000048,510.9426936642083,185.68972979411615,1837.0
4000049,999.9999999999999,935.4931874741105,656.0
4000050,999.9999999999999,2346.5701573602646,611.0
4000051,999.9999999999999,1697.5169768082503,645.0
4000052,285.92764971584575,91.18719001640565,1135.0
4000053,999.9999999999999,4339.710640137345,235.0
4000054,999.9993479515321,3799.0874375089397,93.0
4000055,999.9999999999999,466.74173672260616,3276.0
4000056,999.9999999999999,867.8281199134772,1579.0
4000057,999.9999999999999,736.684989105672,1483.0
4000058,999.9999999999999,3555.4307587709914,243.0
4000059,790.2563356051544,630.004293869362,1193.0
4000060,999.9999999999999,1404.6012599607936,673.0
4000061,999.9999999999968,793.7213430678626,3318.0
4000062,798.7705884593229,206.81287761127328,3068.0
4000063,999.9999999999997,495.02414823319623,2552.0
4000064,999.9999999999999,3115.1593349487453,354.0
4000065,999.9999999999995,1033.9855827985464,640.0
4000066,263.49271683604485,100.0308618224243,410.0
4000067,999.9999999999999,619.5822929453374,2577.0
4000068,999.9999907890538,1750.0112668226739,577.0
4000069,999.9999999999999,2205.4819493059053,278.0
4000070,999.9999999999999,1238.986963514791,1162.0
4000071,999.999999999999,3651.609984455961,203.0
4000072,999.9951908829149,5203.406005573776,117.0
4000073,999.9999999999206,3090.088068607054,136.0
4000074,999.999802010297,7549.553836421628,97.0
4000075,56.03482826862719,27.80212435784653,98.0
4000076,999.9999999999222,7474.084785160692,110.0
4000077,999.999999999206,17888.319832337245,71.0
4000078,999.9999999999998,8049.195778803508,79.0
4000079,999.999998895395,8791.752908383276,72.0
4000080,999.9999999999995,6361.183157655497,120.0
4000081,999.9999966488826,5626.652602455626,151.0
4000082,999.9999999999999,5145.43160896761,168.0
4000083,999.9999764832617,7132.025126814763,138.0
4000084,999.9999999999999,3987.46106947292,182.0
4000085,999.9997858861132,6157.834242377693,137.0
4000086,573.8231646365654,870.6660587352094,250.0
4000087,999.9999999999973,2631.650459737352,224.0
4000088,82.01706552027916,51.351337747924056,73.0
4000089,241.08009843591623,120.88316759130545,488.0
4000090,999.9999999925956,2056.0472156178344,410.0
4000091,999.9999999999999,3003.61042595877,522.0
4000092,1.0000001022530325,1613.9280782148298,3.0
4000093,999.9999999999999,2159.279510529361,398.0
4000094,26.10863672019732,33.943876686250995,6.0
4000095,999.9999999973072,4907.992058806233,94.0
4000096,14.694759188993332,11.153375229930369,19.0
4000097,287.2507163772942,219.22185717451086,169.0
4000098,999.9999999999794,5787.723883268114,151.0
4000099,999.9999999999999,3929.5786331396257,170.0
4000100,999.9999999999942,1677.8310750498904,742.0
4000101,999.9999999999987,2758.4753650257185,267.0
4000102,282.2096881146082,152.56090965288095,308.0
4000103,999.9999998428314,5155.20617864911,112.0
4000104,999.9999999999999,1338.1521311771655,778.0
4000105,4.823993849518132,6.380795633588863,1.0
4000106,1.0000705153780622,240054.74040767862,3.0
4000107,999.9999999999999,1641.817956887076,365.0
4000108,30.373862225187974,44.49764869197595,24.0
4000109,184.6150170068609,307.6167396749195,87.0
4000110,152.20416218760909,210.88410924589908,25.0
4000111,479.539454497331,1439.7023529887597,97.0
4000112,4.823993861871321,6.380795548758156,0.0
4000113,999.9999999999999,5959.402537980465,257.0
4000114,999.9999999999999,1251.1024166668535,850.0
4000115,999.9999302136534,5589.364204159011,140.0
4000116,999.9999999999999,2243.2505283500736,714.0
4000117,999.3584439465301,0.0,12.0
4000118,999.9999999999915,1393.7492600395342,662.0
4000119,1.0000000000377738,2237.308061723335,14.0
4000120,1.0000000003975371,3044.971202602106,12.0
4000121,1.0000000000012321,5939.993037362889,10.0
4000122,582.8476841750161,586.3729536014594,435.0
