unit_id,cortical_depth,cortical_layer,ecephys_structure_acronym
4000786,1350.19,,V1_site4_B
4000787,1387.28,,V1_site4_B
4000788,1400.16,,V1_site4_B
4000789,1387.24,,V1_site4_B
4000790,1440.45,,V1_site4_B
4000791,1409.07,,V1_site4_B
4000792,1432.06,,V1_site4_B
4000793,1450.67,,V1_site4_B
4000794,1450.56,,V1_site4_B
4000795,1459.52,,V1_site4_B
4000796,1504.62,,V1_site4_B
4000797,1500.05,,V1_site4_B
4000798,1485.07,,V1_site4_B
4000799,1504.78,,V1_site4_B
4000800,1482.44,,V1_site4_B
4000801,1539.08,,V1_site4_B
4000802,1544.66,,V1_site4_B
4000803,1525.11,,V1_site4_B
4000804,1547.24,,V1_site4_B
4000805,1529.94,,V1_site4_B
4000806,1532.53,,V1_site4_B
4000807,1545.07,,V1_site4_B
4000808,1519.93,,V1_site4_B
4000809,1589.79,,V1_site4_B
4000810,1586.67,,V1_site4_B
4000811,1584.26,,V1_site4_B
4000812,1606.71,,V1_site4_B
4000813,1592.98,,V1_site4_B
4000814,1576.69,,V1_site4_B
4000815,1567.07,,V1_site4_B
4000816,1570.47,,V1_site4_B
4000817,1561.91,,V1_site4_B
4000818,1579.24,,V1_site4_B
4000819,1644.23,,V1_site4_B
4000820,1604.9,,V1_site4_B
4000821,1596.29,,V1_site4_B
4000822,1613.1,,V1_site4_B
4000823,1612.01,,V1_site4_B
4000824,1630.48,,V1_site4_B
4000825,1608.19,,V1_site4_B
4000826,1595.28,,V1_site4_B
4000827,1625.28,,V1_site4_B
4000828,1608.43,,V1_site4_B
4000829,1597.84,,V1_site4_B
4000830,1618.15,,V1_site4_B
4000831,1627.0,,V1_site4_B
4000832,1607.85,,V1_site4_B
4000833,1665.16,,V1_site4_B
4000834,1669.5,,V1_site4_B
4000835,1660.25,,V1_site4_B
4000836,1664.93,,V1_site4_B
4000837,1646.1,,V1_site4_B
4000838,1642.29,,V1_site4_B
4000839,1647.78,,V1_site4_B
4000840,1633.05,,V1_site4_B
4000841,1659.44,,V1_site4_B
4000842,1671.15,,V1_site4_B
4000843,1685.08,,V1_site4_B
4000844,1693.9,,V1_site4_B
4000845,1687.89,,V1_site4_B
4000846,1697.01,,V1_site4_B
4000847,1703.87,,V1_site4_B
4000848,1687.27,,V1_site4_B
4000849,1679.95,,V1_site4_B
4000850,1719.72,,V1_site4_B
4000851,1681.84,,V1_site4_B
4000852,1716.53,,V1_site4_B
4000853,1739.9,,V1_site4_B
4000854,1721.54,,V1_site4_B
4000855,1628.18,,V1_site4_B
4000856,1725.75,,V1_site4_B
4000857,1707.13,,V1_site4_B
4000858,1742.89,,V1_site4_B
4000859,1719.28,,V1_site4_B
4000860,1792.18,,V1_site4_B
4000861,1773.5,,V1_site4_B
4000862,1755.99,,V1_site4_B
4000863,1781.47,,V1_site4_B
4000864,1762.22,,V1_site4_B
4000865,1767.32,,V1_site4_B
4000866,1782.3,,V1_site4_B
4000867,1809.24,,V1_site4_B
4000868,1818.48,,V1_site4_B
4000869,1824.76,,V1_site4_B
4000870,1836.25,,V1_site4_B
4000871,1816.37,,V1_site4_B
4000872,1820.23,,V1_site4_B
4000873,1840.77,,V1_site4_B
4000874,1812.01,,V1_site4_B
4000875,1821.95,,V1_site4_B
4000876,1844.5,,V1_site4_B
4000877,1865.98,,V1_site4_B
4000878,1846.87,,V1_site4_B
4000879,1851.92,,V1_site4_B
4000880,1869.59,,V1_site4_B
4000881,1835.3,,V1_site4_B
4000882,1864.63,,V1_site4_B
4000883,1860.36,,V1_site4_B
4000884,1899.24,,V1_site4_B
4000885,1892.29,,V1_site4_B
4000886,1874.32,,V1_site4_B
4000887,1881.59,,V1_site4_B
4000888,1902.95,,V1_site4_B
4000889,1915.11,,V1_site4_B
4000890,1870.66,,V1_site4_B
4000891,1885.28,,V1_site4_B
4000892,1910.84,,V1_site4_B
4000893,1892.22,,V1_site4_B
4000894,1918.22,,V1_site4_B
4000895,1945.66,,V1_site4_B
4000896,1938.57,,V1_site4_B
4000897,1912.9,,V1_site4_B
4000898,1942.23,,V1_site4_B
4000899,1943.1,,V1_site4_B
4000900,1908.74,,V1_site4_B
4000901,1939.6,,V1_site4_B
4000902,1933.75,,V1_site4_B
4000903,1929.44,,V1_site4_B
4000904,1958.44,,V1_site4_B
4000905,1986.55,,V1_site4_B
4000906,1971.55,,V1_site4_B
4000907,1954.34,,V1_site4_B
4000908,1959.11,,V1_site4_B
4000909,1971.36,,V1_site4_B
4000910,1949.55,,V1_site4_B
4000911,1957.44,,V1_site4_B
4000912,1956.93,,V1_site4_B
4000913,1970.05,,V1_site4_B
4000914,1958.52,,V1_site4_B
4000915,1974.14,,V1_site4_B
4000916,1975.91,,V1_site4_B
4000917,1965.93,,V1_site4_B
4000918,2002.14,,V1_site4_B
4000919,2020.4,,V1_site4_B
4000920,1997.19,,V1_site4_B
4000921,1996.41,,V1_site4_B
4000922,2085.39,,V1_site4_B
4000923,2084.71,,V1_site4_B
4000924,2065.49,,V1_site4_B
4000925,2084.93,,V1_site4_B
4000926,2062.49,,V1_site4_B
4000927,2088.17,,V1_site4_B
4000928,2087.99,,V1_site4_B
4000929,2079.77,,V1_site4_B
4000930,2090.1,,V1_site4_B
4000931,2107.44,,V1_site4_B
4000932,2101.93,,V1_site4_B
4000933,2082.37,,V1_site4_B
4000934,2104.56,,V1_site4_B
4000935,2127.27,,V1_site4_B
4000936,2145.71,,V1_site4_B
4000937,2141.87,,V1_site4_B
4000938,2182.33,,V1_site4_B
4000939,2188.63,,V1_site4_B
4000940,2156.51,,V1_site4_B
4000941,2117.12,,V1_site4_B
4000942,2129.6,,V1_site4_B
4000943,2122.87,,V1_site4_B
4000944,2125.35,,V1_site4_B
4000945,2140.74,,V1_site4_B
4000946,2129.03,,V1_site4_B
4000947,2154.62,,V1_site4_B
4000948,2172.37,,V1_site4_B
4000949,2169.62,,V1_site4_B
4000950,2163.97,,V1_site4_B
4000951,2189.23,,V1_site4_B
4000952,2180.53,,V1_site4_B
4000953,2176.98,,V1_site4_B
4000954,2170.0,,V1_site4_B
4000955,2165.23,,V1_site4_B
4000956,2171.63,,V1_site4_B
4000957,2186.14,,V1_site4_B
4000958,2140.41,,V1_site4_B
4000959,2170.6,,V1_site4_B
4000960,2209.1,,V1_site4_B
4000961,2196.74,,V1_site4_B
4000962,2221.44,,V1_site4_B
4000963,2231.64,,V1_site4_B
4000964,2202.72,,V1_site4_B
4000965,2209.14,,V1_site4_B
4000966,2220.34,,V1_site4_B
4000967,2189.73,,V1_site4_B
4000968,2240.34,,V1_site4_B
4000969,2201.78,,V1_site4_B
4000970,2226.58,,V1_site4_B
4000971,2194.57,,V1_site4_B
4000972,2190.95,,V1_site4_B
4000973,2198.72,,V1_site4_B
4000974,2219.56,,V1_site4_B
4000975,2218.75,,V1_site4_B
4000976,2266.35,,V1_site4_B
4000977,2269.55,,V1_site4_B
4000978,2231.01,,V1_site4_B
4000979,2238.47,,V1_site4_B
4000980,2263.64,,V1_site4_B
4000981,2232.31,,V1_site4_B
4000982,2251.06,,V1_site4_B
4000983,2269.42,,V1_site4_B
4000984,2256.88,,V1_site4_B
4000985,2301.68,,V1_site4_B
4000986,2287.32,,V1_site4_B
4000987,2283.6,,V1_site4_B
4000988,2301.63,,V1_site4_B
4000989,2301.1,,V1_site4_B
4000990,2305.92,,V1_site4_B
4000991,2288.36,,V1_site4_B
4000992,2302.18,,V1_site4_B
4000993,2303.99,,V1_site4_B
4000994,2297.26,,V1_site4_B
4000995,2297.7,,V1_site4_B
4000996,2284.31,,V1_site4_B
4000997,2287.63,,V1_site4_B
4000998,2294.54,,V1_site4_B
4000999,2287.51,,V1_site4_B
4001000,2307.84,,V1_site4_B
4001001,2300.03,,V1_site4_B
4001002,2337.2,,V1_site4_B
4001003,2335.38,,V1_site4_B
4001004,2342.07,,V1_site4_B
4001005,2317.93,,V1_site4_B
4001006,2349.68,,V1_site4_B
4001007,2366.75,,V1_site4_B
4001008,2314.74,,V1_site4_B
4001009,2320.83,,V1_site4_B
4001010,2313.4,,V1_site4_B
4001011,2310.78,,V1_site4_B
4001012,2315.68,,V1_site4_B
4001013,2341.2,,V1_site4_B
4001014,2355.28,,V1_site4_B
4001015,2331.67,,V1_site4_B
4001016,2346.88,,V1_site4_B
4001017,2346.67,,V1_site4_B
4001018,2351.64,,V1_site4_B
4001019,2324.31,,V1_site4_B
4001020,2363.47,,V1_site4_B
4001021,2388.38,,V1_site4_B
4001022,2387.55,,V1_site4_B
4001023,2343.31,,V1_site4_B
4001024,2348.54,,V1_site4_B
4001025,2368.22,,V1_site4_B
4001026,2384.22,,V1_site4_B
4001027,2381.5,,V1_site4_B
4001028,2348.09,,V1_site4_B
4001029,2369.06,,V1_site4_B
4001030,2412.17,,V1_site4_B
4001031,2357.02,,V1_site4_B
4001032,2391.05,,V1_site4_B
4001033,2371.66,,V1_site4_B
4001034,2427.04,,V1_site4_B
4001035,2409.79,,V1_site4_B
4001036,2408.89,,V1_site4_B
4001037,2405.65,,V1_site4_B
4001038,2414.43,,V1_site4_B
4001039,2406.16,,V1_site4_B
4001040,2430.04,,V1_site4_B
4001041,2439.68,,V1_site4_B
4001042,2427.33,,V1_site4_B
4001043,2461.42,,V1_site4_B
4001044,2470.16,,V1_site4_B
4001045,2456.13,,V1_site4_B
4001046,2451.05,,V1_site4_B
4001047,2471.42,,V1_site4_B
4001048,2473.11,,V1_site4_B
4001049,2461.25,,V1_site4_B
4001050,2430.4,,V1_site4_B
4001051,2435.55,,V1_site4_B
4001052,2476.91,,V1_site4_B
4001053,2478.36,,V1_site4_B
4001054,2446.98,,V1_site4_B
4001055,2441.38,,V1_site4_B
4001056,2482.65,,V1_site4_B
4001057,2473.34,,V1_site4_B
4001058,2493.06,,V1_site4_B
4001059,2515.51,,V1_site4_B
4001060,2511.7,,V1_site4_B
4001061,2464.98,,V1_site4_B
4001062,2505.72,,V1_site4_B
4001063,2511.4,,V1_site4_B
4001064,2488.18,,V1_site4_B
4001065,2508.16,,V1_site4_B
4001066,2497.8,,V1_site4_B
4001067,2502.51,,V1_site4_B
4001068,2491.5,,V1_site4_B
4001069,2556.49,,V1_site4_B
4001070,2559.95,,V1_site4_B
4001071,2554.36,,V1_site4_B
4001072,2552.43,,V1_site4_B
4001073,2529.58,,V1_site4_B
4001074,2533.52,,V1_site4_B
4001075,2525.36,,V1_site4_B
4001076,2531.77,,V1_site4_B
4001077,2541.08,,V1_site4_B
4001078,2542.13,,V1_site4_B
4001079,2589.44,,V1_site4_B
4001080,2570.17,,V1_site4_B
4001081,2579.88,,V1_site4_B
4001082,2575.56,,V1_site4_B
4001083,2573.32,,V1_site4_B
4001084,2601.18,,V1_site4_B
4001085,2592.36,,V1_site4_B
4001086,2581.06,,V1_site4_B
4001087,2589.94,,V1_site4_B
4001088,2571.45,,V1_site4_B
4001089,2607.1,,V1_site4_B
4001090,2567.91,,V1_site4_B
4001091,2548.86,,V1_site4_B
4001092,2552.84,,V1_site4_B
4001093,2624.37,,V1_site4_B
4001094,2593.17,,V1_site4_B
4001095,2593.96,,V1_site4_B
4001096,2609.21,,V1_site4_B
4001097,2608.4,,V1_site4_B
4001098,2614.47,,V1_site4_B
4001099,2638.75,,V1_site4_B
4001100,2581.51,,V1_site4_B
4001101,2621.8,,V1_site4_B
4001102,2630.52,,V1_site4_B
4001103,2625.96,,V1_site4_B
4001104,2611.43,,V1_site4_B
4001105,2636.21,,V1_site4_B
4001106,2631.06,,V1_site4_B
4001107,2609.8,,V1_site4_B
4001108,2642.49,,V1_site4_B
4001109,2661.04,,V1_site4_B
4001110,2659.96,,V1_site4_B
4001111,2619.54,,V1_site4_B
4001112,2656.34,,V1_site4_B
4001113,2637.91,,V1_site4_B
4001114,2661.05,,V1_site4_B
4001115,2669.05,,V1_site4_B
4001116,2650.93,,V1_site4_B
4001117,2656.76,,V1_site4_B
4001118,2642.57,,V1_site4_B
4001119,2657.22,,V1_site4_B
4001120,2674.01,,V1_site4_B
4001121,2697.91,,V1_site4_B
4001122,2691.16,,V1_site4_B
4001123,2699.55,,V1_site4_B
4001124,2681.02,,V1_site4_B
4001125,2684.41,,V1_site4_B
4001126,2673.6,,V1_site4_B
4001127,2697.66,,V1_site4_B
4001128,2681.56,,V1_site4_B
4001129,2694.61,,V1_site4_B
4001130,2693.5,,V1_site4_B
4001131,2694.84,,V1_site4_B
4001132,2747.65,,V1_site4_B
4001133,2746.1,,V1_site4_B
4001134,2743.2,,V1_site4_B
4001135,2748.27,,V1_site4_B
4001136,2740.21,,V1_site4_B
4001137,2759.34,,V1_site4_B
4001138,2744.38,,V1_site4_B
4001139,2761.15,,V1_site4_B
4001140,2727.97,,V1_site4_B
4001141,2734.57,,V1_site4_B
4001142,2739.26,,V1_site4_B
4001143,2742.5,,V1_site4_B
4001144,2722.96,,V1_site4_B
4001145,2730.27,,V1_site4_B
4001146,2746.93,,V1_site4_B
4001147,2779.93,,V1_site4_B
4001148,2782.72,,V1_site4_B
4001149,2765.35,,V1_site4_B
4001150,2789.2,,V1_site4_B
4001151,2772.17,,V1_site4_B
4001152,2792.23,,V1_site4_B
4001153,2774.69,,V1_site4_B
4001154,2774.0,,V1_site4_B
4001155,2760.52,,V1_site4_B
4001156,2831.41,,V1_site4_B
4001157,2812.26,,V1_site4_B
4001158,2812.62,,V1_site4_B
4001159,2798.41,,V1_site4_B
4001160,2810.75,,V1_site4_B
4001161,2793.25,,V1_site4_B
4001162,2802.89,,V1_site4_B
4001163,2825.1,,V1_site4_B
4001164,2810.72,,V1_site4_B
4001165,2816.38,,V1_site4_B
4001166,2814.01,,V1_site4_B
4001167,2871.51,,V1_site4_B
4001168,2847.33,,V1_site4_B
4001169,2836.19,,V1_site4_B
4001170,2852.22,,V1_site4_B
4001171,2563.55,,V1_site4_B
4001172,2873.27,,V1_site4_B
4001173,2851.46,,V1_site4_B
4001174,2844.63,,V1_site4_B
4001175,2848.27,,V1_site4_B
4001176,2840.09,,V1_site4_B
4001177,2857.39,,V1_site4_B
4001178,2870.82,,V1_site4_B
4001179,2893.79,,V1_site4_B
4001180,2884.78,,V1_site4_B
4001181,2885.8,,V1_site4_B
4001182,2891.33,,V1_site4_B
4001183,2881.2,,V1_site4_B
4001184,2918.19,,V1_site4_B
4001185,2917.52,,V1_site4_B
4001186,2908.82,,V1_site4_B
4001187,1654.56,,V1_site4_B
4001188,3010.77,,V1_site4_B
4001189,142.89,,V1_site4_B
4001190,3181.04,,V1_site4_B
4001191,1673.01,,V1_site4_B
4001192,3067.54,,V1_site4_B
4001193,2533.8,,V1_site4_B
4001194,3108.22,,V1_site4_B
4001195,3145.12,,V1_site4_B
4001196,3149.01,,V1_site4_B
4001197,1805.65,,V1_site4_B
4001198,3172.34,,V1_site4_B
4001199,3210.23,,V1_site4_B
4001200,1635.05,,V1_site4_B
4001201,247.62,,V1_site4_B
4001202,3266.62,,V1_site4_B
4001203,3262.1,,V1_site4_B
4001204,303.01,,V1_site4_B
4001205,3321.09,,V1_site4_B
4001206,2562.62,,V1_site4_B
4001207,3347.06,,V1_site4_B
4001208,303.56,,V1_site4_B
4001209,3380.14,,V1_site4_B
4001210,3426.57,,V1_site4_B
4001211,532.82,,V1_site4_B
4001212,1734.26,,V1_site4_B
4001213,3452.11,,V1_site4_B
4001214,3493.13,,V1_site4_B
4001215,1595.24,,V1_site4_B
4001216,3545.81,,V1_site4_B
4001217,1540.96,,V1_site4_B
4001218,3451.65,,V1_site4_B
4001219,2514.57,,V1_site4_B
4001220,1718.53,,V1_site4_B
4001221,1675.85,,V1_site4_B
4001222,3676.77,,V1_site4_B
4001223,227.16,,V1_site4_B
4001224,4335.9,,V1_site4_B
4001225,3742.74,,V1_site4_B
4001226,2540.9,,V1_site4_B
4001227,32.25,,V1_site4_C
4001228,2567.86,,V1_site4_C
4001229,2.78,,V1_site4_C
4001230,51.08,,V1_site4_C
4001231,58.11,,V1_site4_C
4001232,95.15,,V1_site4_C
4001233,99.02,,V1_site4_C
4001234,97.76,,V1_site4_C
4001235,99.59,,V1_site4_C
4001236,102.5,,V1_site4_C
4001237,91.52,,V1_site4_C
4001238,145.86,,V1_site4_C
4001239,112.59,,V1_site4_C
4001240,129.51,,V1_site4_C
4001241,113.88,,V1_site4_C
4001242,135.69,,V1_site4_C
4001243,147.95,,V1_site4_C
4001244,139.75,,V1_site4_C
4001245,126.28,,V1_site4_C
4001246,171.0,,V1_site4_C
4001247,176.31,,V1_site4_C
4001248,163.75,,V1_site4_C
4001249,155.07,,V1_site4_C
4001250,165.82,,V1_site4_C
4001251,186.58,,V1_site4_C
4001252,159.02,,V1_site4_C
4001253,189.13,,V1_site4_C
4001254,182.79,,V1_site4_C
4001255,201.1,,V1_site4_C
4001256,175.92,,V1_site4_C
4001257,213.16,,V1_site4_C
4001258,204.54,,V1_site4_C
4001259,234.64,,V1_site4_C
4001260,237.44,,V1_site4_C
4001261,220.37,,V1_site4_C
4001262,208.57,,V1_site4_C
4001263,216.52,,V1_site4_C
4001264,205.58,,V1_site4_C
4001265,226.27,,V1_site4_C
4001266,262.6,,V1_site4_C
4001267,248.33,,V1_site4_C
4001268,261.24,,V1_site4_C
4001269,249.42,,V1_site4_C
4001270,275.99,,V1_site4_C
4001271,247.65,,V1_site4_C
4001272,275.62,,V1_site4_C
4001273,251.19,,V1_site4_C
4001274,248.64,,V1_site4_C
4001275,246.91,,V1_site4_C
4001276,252.6,,V1_site4_C
4001277,260.84,,V1_site4_C
4001278,246.98,,V1_site4_C
4001279,245.47,,V1_site4_C
4001280,299.95,,V1_site4_C
4001281,294.49,,V1_site4_C
4001282,272.16,,V1_site4_C
4001283,274.4,,V1_site4_C
4001284,294.97,,V1_site4_C
4001285,279.29,,V1_site4_C
4001286,348.46,,V1_site4_C
4001287,346.56,,V1_site4_C
4001288,338.41,,V1_site4_C
4001289,301.63,,V1_site4_C
4001290,340.99,,V1_site4_C
4001291,325.87,,V1_site4_C
4001292,332.39,,V1_site4_C
4001293,325.88,,V1_site4_C
4001294,380.55,,V1_site4_C
4001295,363.19,,V1_site4_C
4001296,382.25,,V1_site4_C
4001297,381.71,,V1_site4_C
4001298,366.28,,V1_site4_C
4001299,381.25,,V1_site4_C
4001300,382.05,,V1_site4_C
4001301,376.72,,V1_site4_C
4001302,410.23,,V1_site4_C
4001303,405.44,,V1_site4_C
4001304,410.27,,V1_site4_C
4001305,432.07,,V1_site4_C
4001306,419.35,,V1_site4_C
4001307,413.19,,V1_site4_C
4001308,404.32,,V1_site4_C
4001309,424.55,,V1_site4_C
4001310,429.61,,V1_site4_C
4001311,402.39,,V1_site4_C
4001312,465.16,,V1_site4_C
4001313,444.6,,V1_site4_C
4001314,448.09,,V1_site4_C
4001315,455.37,,V1_site4_C
4001316,429.2,,V1_site4_C
4001317,430.23,,V1_site4_C
4001318,454.24,,V1_site4_C
4001319,438.7,,V1_site4_C
4001320,450.23,,V1_site4_C
4001321,498.1,,V1_site4_C
4001322,2547.02,,V1_site4_C
4001323,480.5,,V1_site4_C
4001324,509.79,,V1_site4_C
4001325,2568.66,,V1_site4_C
4001326,28.36,,V1_site4_C
4001327,2568.7,,V1_site4_C
4001328,-123.87,,V1_site4_C
4001329,2516.93,,V1_site4_C
4001330,-9.92,,V1_site4_C
4001331,-398.22,,V1_site4_C
4001332,2318.67,,V1_site4_C
4001333,2543.88,,V1_site4_C
4001334,-144.26,,V1_site4_C
4001335,2553.3,,V1_site4_C
4001336,743.91,,V1_site4_C
4001337,2545.9,,V1_site4_C
4001338,2526.62,,V1_site4_C
4001339,818.06,,V1_site4_C
4001340,2576.08,,V1_site4_C
4001341,882.81,,V1_site4_C
4001342,2559.43,,V1_site4_C
4001343,886.74,,V1_site4_C
4001344,2540.84,,V1_site4_C
4001345,922.32,,V1_site4_C
4001346,949.38,,V1_site4_C
4001347,2540.21,,V1_site4_C
4001348,980.07,,V1_site4_C
4001349,2564.21,,V1_site4_C
4001350,1034.48,,V1_site4_C
4001351,1036.27,,V1_site4_C
4001352,1027.58,,V1_site4_C
4001353,1037.01,,V1_site4_C
4001354,1068.25,,V1_site4_C
4001355,1071.85,,V1_site4_C
4001356,1074.87,,V1_site4_C
4001357,1109.37,,V1_site4_C
4001358,1069.42,,V1_site4_C
4001359,1077.96,,V1_site4_C
4001360,1108.14,,V1_site4_C
4001361,2527.25,,V1_site4_C
4001362,1130.86,,V1_site4_C
4001363,1144.79,,V1_site4_C
4001364,1159.06,,V1_site4_C
4001365,1129.06,,V1_site4_C
4001366,1114.66,,V1_site4_C
4001367,1139.23,,V1_site4_C
4001368,1177.64,,V1_site4_C
4001369,1171.72,,V1_site4_C
4001370,1178.86,,V1_site4_C
4001371,1161.96,,V1_site4_C
4001372,1214.14,,V1_site4_C
4001373,1204.4,,V1_site4_C
4001374,1216.66,,V1_site4_C
4001375,1225.49,,V1_site4_C
4001376,1269.9,,V1_site4_C
4001377,1268.49,,V1_site4_C
4001378,1254.3,,V1_site4_C
4001379,1297.24,,V1_site4_C
4001380,2571.5,,V1_site4_C
4001381,1297.48,,V1_site4_C
4001382,1336.99,,V1_site4_C
4001383,1304.1,,V1_site4_C
4001384,1334.46,,V1_site4_C
4001385,1340.81,,V1_site4_C
4001386,1360.93,,V1_site4_C
4001387,1348.75,,V1_site4_C
4001388,1380.04,,V1_site4_C
4001389,1375.85,,V1_site4_C
4001390,1370.48,,V1_site4_C
4001391,1389.56,,V1_site4_C
4001392,1375.22,,V1_site4_C
4001393,1426.22,,V1_site4_C
4001394,1415.16,,V1_site4_C
4001395,1404.03,,V1_site4_C
4001396,1408.84,,V1_site4_C
4001397,1443.04,,V1_site4_C
4001398,1447.51,,V1_site4_C
4001399,1442.72,,V1_site4_C
4001400,1475.97,,V1_site4_C
4001401,1497.55,,V1_site4_C
4001402,1500.01,,V1_site4_C
4001403,1536.9,,V1_site4_C
4001404,1532.9,,V1_site4_C
4001405,1578.39,,V1_site4_C
4001406,1567.06,,V1_site4_C
4001407,1620.04,,V1_site4_C
4001408,1623.52,,V1_site4_C
4001409,1620.76,,V1_site4_C
4001410,1603.25,,V1_site4_C
4001411,1613.49,,V1_site4_C
4001412,1582.37,,V1_site4_C
4001413,1617.52,,V1_site4_C
4001414,1603.08,,V1_site4_C
4001415,1643.23,,V1_site4_C
4001416,1640.02,,V1_site4_C
4001417,1653.57,,V1_site4_C
4001418,1656.32,,V1_site4_C
4001419,1696.13,,V1_site4_C
4001420,1694.38,,V1_site4_C
4001421,1700.06,,V1_site4_C
4001422,1700.2,,V1_site4_C
4001423,1734.5,,V1_site4_C
4001424,1743.84,,V1_site4_C
4001425,1737.87,,V1_site4_C
4001426,1733.39,,V1_site4_C
4001427,1756.02,,V1_site4_C
4001428,1783.05,,V1_site4_C
4001429,1799.3,,V1_site4_C
4001430,1800.08,,V1_site4_C
4001431,1800.3,,V1_site4_C
4001432,1818.61,,V1_site4_C
4001433,1796.56,,V1_site4_C
4001434,1800.01,,V1_site4_C
4001435,1781.46,,V1_site4_C
4001436,1800.15,,V1_site4_C
4001437,1846.74,,V1_site4_C
4001438,1837.05,,V1_site4_C
4001439,1880.45,,V1_site4_C
4001440,1887.11,,V1_site4_C
4001441,1898.93,,V1_site4_C
4001442,1886.44,,V1_site4_C
4001443,1928.18,,V1_site4_C
4001444,1930.03,,V1_site4_C
4001445,-707.72,,V1_site4_C
4001446,1969.29,,V1_site4_C
4001447,1962.48,,V1_site4_C
4001448,2566.86,,V1_site4_C
4001449,1963.66,,V1_site4_C
4001450,2023.46,,V1_site4_C
4001451,2038.33,,V1_site4_C
4001452,2060.28,,V1_site4_C
4001453,2126.72,,V1_site4_C
4001454,2095.73,,V1_site4_C
4001455,2099.09,,V1_site4_C
4001456,2078.52,,V1_site4_C
4001457,2078.98,,V1_site4_C
4001458,2119.5,,V1_site4_C
4001459,2078.85,,V1_site4_C
4001460,2109.56,,V1_site4_C
4001461,2134.59,,V1_site4_C
4001462,2113.52,,V1_site4_C
4001463,2112.81,,V1_site4_C
4001464,2141.11,,V1_site4_C
4001465,2110.93,,V1_site4_C
4001466,2123.48,,V1_site4_C
4001467,2121.49,,V1_site4_C
4001468,2129.34,,V1_site4_C
4001469,2151.36,,V1_site4_C
4001470,2153.42,,V1_site4_C
4001471,2195.16,,V1_site4_C
4001472,2184.59,,V1_site4_C
4001473,2126.85,,V1_site4_C
4001474,2159.85,,V1_site4_C
4001475,2189.11,,V1_site4_C
4001476,2177.62,,V1_site4_C
4001477,2168.94,,V1_site4_C
4001478,2212.98,,V1_site4_C
4001479,2234.56,,V1_site4_C
4001480,2226.61,,V1_site4_C
4001481,2200.41,,V1_site4_C
4001482,2222.68,,V1_site4_C
4001483,2221.62,,V1_site4_C
4001484,2227.33,,V1_site4_C
4001485,2247.3,,V1_site4_C
4001486,2261.19,,V1_site4_C
4001487,2247.47,,V1_site4_C
4001488,2306.64,,V1_site4_C
4001489,2207.39,,V1_site4_C
4001490,2244.24,,V1_site4_C
4001491,2243.06,,V1_site4_C
4001492,2251.97,,V1_site4_C
4001493,2255.83,,V1_site4_C
4001494,2226.75,,V1_site4_C
4001495,2257.13,,V1_site4_C
4001496,2238.86,,V1_site4_C
4001497,2257.76,,V1_site4_C
4001498,2301.52,,V1_site4_C
4001499,2311.04,,V1_site4_C
4001500,2303.52,,V1_site4_C
4001501,2283.07,,V1_site4_C
4001502,2300.92,,V1_site4_C
4001503,2273.17,,V1_site4_C
4001504,2300.55,,V1_site4_C
4001505,2326.1,,V1_site4_C
4001506,2343.97,,V1_site4_C
4001507,2329.67,,V1_site4_C
4001508,2318.37,,V1_site4_C
4001509,2346.45,,V1_site4_C
4001510,2344.03,,V1_site4_C
4001511,2304.16,,V1_site4_C
4001512,2337.33,,V1_site4_C
4001513,2349.42,,V1_site4_C
4001514,2380.69,,V1_site4_C
4001515,2392.14,,V1_site4_C
4001516,2371.14,,V1_site4_C
4001517,2357.63,,V1_site4_C
4001518,2359.66,,V1_site4_C
4001519,2385.48,,V1_site4_C
4001520,2370.67,,V1_site4_C
4001521,2368.96,,V1_site4_C
4001522,2411.12,,V1_site4_C
4001523,2428.07,,V1_site4_C
4001524,2419.08,,V1_site4_C
4001525,2415.12,,V1_site4_C
4001526,2435.82,,V1_site4_C
4001527,2391.04,,V1_site4_C
4001528,2404.72,,V1_site4_C
4001529,2434.03,,V1_site4_C
4001530,2429.49,,V1_site4_C
4001531,2400.63,,V1_site4_C
4001532,2399.03,,V1_site4_C
4001533,2428.41,,V1_site4_C
4001534,2455.93,,V1_site4_C
4001535,2452.95,,V1_site4_C
4001536,2458.59,,V1_site4_C
4001537,2465.66,,V1_site4_C
4001538,2450.63,,V1_site4_C
4001539,2472.21,,V1_site4_C
4001540,2460.62,,V1_site4_C
4001541,2465.86,,V1_site4_C
4001542,2480.36,,V1_site4_C
4001543,2504.95,,V1_site4_C
4001544,2507.53,,V1_site4_C
4001545,2499.11,,V1_site4_C
4001546,2505.31,,V1_site4_C
4001547,2471.3,,V1_site4_C
4001548,2502.31,,V1_site4_C
4001549,2480.29,,V1_site4_C
4001550,2499.97,,V1_site4_C
4001551,2490.84,,V1_site4_C
4001552,2499.71,,V1_site4_C
4001553,2488.89,,V1_site4_C
4001554,2491.39,,V1_site4_C
4001555,2543.59,,V1_site4_C
4001556,2554.37,,V1_site4_C
4001557,2527.05,,V1_site4_C
4001558,2529.45,,V1_site4_C
4001559,2547.95,,V1_site4_C
4001560,2525.44,,V1_site4_C
4001561,2513.03,,V1_site4_C
4001562,2537.44,,V1_site4_C
4001563,2530.31,,V1_site4_C
4001564,2516.12,,V1_site4_C
4001565,2527.3,,V1_site4_C
4001566,2549.01,,V1_site4_C
4001567,2517.46,,V1_site4_C
