unit_id,time_to_first_spike
4000705,0.0915
4000706,0.098
4000707,0.079
4000708,0.0705
4000709,0.105
4000710,0.091
4000711,0.0915
4000712,0.124
4000713,0.0925
4000714,0.123
4000715,0.045
4000716,0.105
4000717,0.089
4000718,0.137
4000719,0.101
4000720,0.0895
4000721,0.092
4000722,0.128
4000723,0.115
4000724,0.0735
4000725,0.11
4000726,0.102
4000727,0.081
4000728,0.121
4000729,0.097
4000730,0.098
4000731,0.082
4000732,0.0755
4000733,0.0925
4000734,0.104
4000735,0.082
4000736,0.102
4000737,0.111
4000738,0.092
4000739,0.099
4000740,0.095
4000741,0.088
4000742,0.118
4000743,0.095
4000744,
4000745,0.065
4000746,0.1635
4000747,0.0925
4000748,0.08
4000749,0.095
4000750,0.08
4000751,0.081
4000752,0.107
4000753,0.081
4000754,0.088
4000755,
4000756,0.085
4000757,0.09
4000758,0.105
4000759,0.078
4000760,0.154
4000761,0.143
4000762,0.089
4000763,0.0995
4000764,0.085
4000765,0.082
4000766,0.084
4000767,0.0865
4000768,0.1155
4000769,
4000770,0.081
4000771,0.1645
4000772,0.133
4000773,0.1005
4000774,0.135
4000775,0.126
4000776,0.126
4000777,0.1225
4000778,0.124
4000779,0.1125
4000780,0.115
4000781,0.121
4000782,0.14
4000783,0.095
4000784,0.127
4000785,0.125
4000786,0.123
4000787,0.132
4000788,0.12
4000789,0.129
4000790,0.096
4000791,0.123
4000792,0.077
4000793,0.1225
4000794,0.1355
4000795,0.096
4000796,0.145
4000797,0.072
4000798,
4000799,0.123
4000800,0.1
4000801,0.156
4000802,0.094
4000803,0.102
4000804,0.095
4000805,0.126
4000806,0.074
4000807,0.097
4000808,0.079
4000809,0.142
4000810,0.122
4000811,0.061
4000812,0.067
4000813,0.075
4000814,0.095
4000815,0.089
4000816,0.0765
4000817,0.092
4000818,0.0845
4000819,0.161
4000820,0.146
4000821,0.0895
4000822,0.1425
4000823,0.147
4000824,0.09
4000825,0.066
4000826,0.09
4000827,0.1545
4000828,0.155
4000829,0.073
4000830,0.0715
4000831,0.094
4000832,0.129
4000833,0.125
4000834,0.126
4000835,0.087
4000836,0.149
4000837,0.08
4000838,0.147
4000839,0.053
4000840,0.117
4000841,0.1235
4000842,0.062
4000843,0.123
4000844,0.06
4000845,0.079
4000846,0.094
4000847,0.1335
4000848,0.08
4000849,0.157
4000850,0.083
4000851,0.0615
4000852,0.1685
4000853,0.122
4000854,0.08
4000855,0.107
4000856,0.1635
4000857,0.12
4000858,0.07
4000859,0.093
4000860,0.086
4000861,0.114
4000862,0.1335
4000863,0.148
4000864,0.139
4000865,0.0655
4000866,0.122
4000867,0.1005
4000868,0.0535
4000869,0.1
4000870,0.051
4000871,0.139
4000872,0.1215
4000873,0.134
4000874,0.134
4000875,0.093
4000876,0.1015
4000877,0.096
4000878,0.115
4000879,0.0945
4000880,0.0955
4000881,0.081
4000882,0.055
4000883,0.063
4000884,0.1215
4000885,0.07
4000886,0.1375
4000887,0.067
4000888,0.11
4000889,0.1075
4000890,0.093
4000891,0.117
4000892,0.118
4000893,0.095
4000894,0.0705
4000895,0.11
4000896,0.093
4000897,0.065
4000898,0.09
4000899,0.12
4000900,0.0795
4000901,0.095
4000902,0.128
4000903,0.0565
4000904,0.099
4000905,0.128
4000906,0.083
4000907,0.094
4000908,0.123
4000909,0.108
4000910,0.107
4000911,0.0805
4000912,0.051
4000913,0.086
4000914,
4000915,0.112
4000916,0.079
4000917,0.1335
4000918,0.098
4000919,0.099
4000920,0.104
4000921,0.11
4000922,0.105
4000923,0.039
4000924,0.089
4000925,0.117
4000926,0.13
4000927,0.062
4000928,0.113
4000929,0.135
4000930,0.08
4000931,0.0975
4000932,0.0905
4000933,0.0815
4000934,0.107
4000935,0.048
4000936,0.1
4000937,0.0885
4000938,0.0615
4000939,0.106
4000940,0.049
4000941,0.078
4000942,0.105
4000943,0.0785
4000944,0.115
4000945,0.085
4000946,0.047
4000947,0.093
4000948,0.068
4000949,0.145
4000950,0.119
4000951,0.053
4000952,0.0875
4000953,0.05
4000954,0.094
4000955,0.155
4000956,0.0765
4000957,0.086
4000958,0.084
4000959,0.053
4000960,0.1195
4000961,0.051
4000962,0.059
4000963,0.069
4000964,0.128
4000965,0.047
4000966,0.04
4000967,0.0825
4000968,0.08
4000969,0.115
4000970,0.084
4000971,0.114
4000972,0.115
4000973,0.1155
4000974,0.053
4000975,0.063
4000976,0.1
4000977,0.1175
4000978,0.086
4000979,0.0655
4000980,0.065
4000981,0.087
4000982,0.069
4000983,0.073
4000984,0.052
4000985,0.061
4000986,0.144
4000987,0.088
4000988,0.036
4000989,0.063
4000990,0.1075
4000991,
4000992,0.102
4000993,0.0615
4000994,0.09
4000995,
4000996,0.05
4000997,0.04
4000998,
4000999,0.157
4001000,0.148
4001001,0.059
4001002,0.159
4001003,0.037
4001004,0.051
4001005,0.106
4001006,0.076
4001007,
4001008,0.059
4001009,0.1
4001010,0.084
4001011,0.0995
4001012,0.117
4001013,
4001014,0.071
4001015,0.087
4001016,0.0645
4001017,0.1525
4001018,0.062
4001019,0.1205
4001020,0.112
4001021,0.066
4001022,0.059
4001023,0.048
4001024,0.0905
4001025,0.119
4001026,0.063
4001027,0.14
4001028,0.088
4001029,0.063
4001030,0.0515
4001031,0.056
4001032,0.054
4001033,0.051
4001034,0.061
4001035,0.085
4001036,0.041
4001037,0.0635
4001038,0.05
4001039,0.082
4001040,0.064
4001041,0.113
4001042,0.0505
4001043,0.081
4001044,0.065
4001045,0.097
4001046,0.067
4001047,0.054
4001048,0.0675
4001049,0.148
4001050,0.071
4001051,0.0975
4001052,0.115
4001053,0.082
4001054,0.064
4001055,0.0565
4001056,0.057
4001057,0.106
4001058,0.065
4001059,0.064
4001060,0.065
4001061,0.093
4001062,0.105
4001063,0.061
4001064,0.1005
4001065,0.112
4001066,0.068
4001067,0.064
4001068,0.046
4001069,0.093
4001070,0.09
4001071,0.103
4001072,0.083
4001073,0.082
4001074,0.06
4001075,0.048
4001076,0.08
4001077,0.047
4001078,0.045
4001079,0.072
4001080,0.091
4001081,0.1045
4001082,0.093
4001083,0.103
4001084,0.052
4001085,0.056
4001086,0.0915
4001087,0.112
4001088,0.1395
4001089,0.09
4001090,0.062
4001091,0.055
4001092,0.048
4001093,0.039
4001094,0.055
4001095,0.1065
4001096,0.083
4001097,0.148
4001098,0.08
4001099,0.085
4001100,0.073
4001101,0.044
4001102,0.04
4001103,0.113
4001104,0.08
4001105,0.0375
4001106,0.043
4001107,0.045
4001108,0.089
4001109,0.083
4001110,0.0995
4001111,0.104
4001112,0.056
4001113,0.136
4001114,0.0915
4001115,0.154
4001116,0.048
4001117,0.0545
4001118,0.042
4001119,0.052
4001120,0.039
4001121,0.1305
4001122,0.05
4001123,0.048
4001124,0.05
4001125,0.14
4001126,0.053
4001127,0.048
4001128,0.08
4001129,0.074
4001130,0.048
4001131,0.04
4001132,0.052
4001133,0.057
4001134,0.057
4001135,0.1055
4001136,0.0985
4001137,0.068
4001138,0.0355
4001139,0.055
4001140,0.105
4001141,0.054
4001142,0.042
4001143,0.05
4001144,0.039
4001145,0.054
4001146,0.044
4001147,0.135
4001148,0.053
4001149,0.054
4001150,0.102
4001151,0.0415
4001152,0.094
4001153,0.084
4001154,0.042
4001155,0.042
4001156,0.1215
4001157,0.037
4001158,0.12
4001159,0.0395
4001160,0.123
4001161,0.1175
4001162,0.059
4001163,0.039
4001164,0.1425
4001165,0.056
4001166,0.049
4001167,0.045
4001168,0.036
4001169,0.07
4001170,
4001171,0.0605
4001172,0.123
4001173,0.045
4001174,0.1955
4001175,0.167
4001176,0.069
4001177,0.052
4001178,
4001179,0.106
4001180,0.112
4001181,0.075
4001182,0.1125
4001183,0.057
4001184,0.101
4001185,0.1155
4001186,0.1055
4001187,0.071
4001188,0.094
4001189,0.0935
4001190,0.0715
4001191,0.076
4001192,0.0695
4001193,0.088
4001194,0.0795
4001195,0.072
4001196,0.1095
4001197,0.103
4001198,0.0845
4001199,0.0765
4001200,0.0775
4001201,0.097
4001202,0.139
4001203,0.096
4001204,0.115
4001205,0.125
4001206,0.078
4001207,0.0715
4001208,0.095
4001209,0.116
4001210,0.118
4001211,0.092
4001212,0.0885
4001213,0.093
4001214,0.0785
4001215,0.101
4001216,0.0795
4001217,0.096
4001218,0.07
4001219,0.096
4001220,0.091
4001221,0.082
4001222,0.078
4001223,0.089
4001224,0.0655
4001225,0.127
4001226,0.115
4001227,
4001228,0.079
4001229,0.086
4001230,0.0945
4001231,0.0835
4001232,0.119
4001233,0.1535
4001234,0.123
4001235,0.153
4001236,0.088
4001237,0.0975
4001238,0.096
4001239,0.102
4001240,0.07
4001241,0.095
4001242,0.111
4001243,0.115
4001244,0.121
4001245,0.086
4001246,0.083
4001247,0.092
4001248,0.1135
4001249,0.105
4001250,0.1315
4001251,0.1215
4001252,0.123
4001253,0.098
4001254,0.098
4001255,0.089
4001256,0.0585
4001257,0.1055
4001258,0.095
4001259,0.1035
4001260,0.103
4001261,0.1125
4001262,0.1045
4001263,0.085
4001264,0.13
4001265,0.058
4001266,0.082
4001267,0.1015
4001268,0.0735
4001269,0.079
4001270,0.1085
4001271,0.079
4001272,0.0955
4001273,0.0825
4001274,0.086
4001275,0.091
4001276,0.091
4001277,0.097
4001278,0.081
4001279,0.065
4001280,0.119
4001281,0.0815
4001282,0.092
4001283,0.071
4001284,0.083
4001285,0.0615
4001286,0.075
4001287,0.112
4001288,0.1155
4001289,0.1
4001290,0.104
4001291,0.119
4001292,0.098
4001293,0.058
4001294,0.116
4001295,0.079
4001296,0.096
4001297,0.109
4001298,0.104
4001299,0.087
4001300,0.0915
4001301,0.066
4001302,0.0995
4001303,0.076
4001304,0.085
4001305,0.0735
4001306,0.082
4001307,0.078
4001308,0.0815
4001309,0.121
4001310,0.0745
4001311,0.0945
4001312,0.085
4001313,0.0795
4001314,0.075
4001315,0.103
4001316,0.101
4001317,0.102
4001318,0.0835
4001319,0.067
4001320,0.071
4001321,0.102
4001322,0.1055
4001323,0.0845
4001324,0.0875
4001325,0.109
4001326,0.082
4001327,0.091
4001328,0.0805
4001329,0.101
4001330,0.101
4001331,0.119
4001332,0.107
4001333,0.102
4001334,0.1155
4001335,0.1095
4001336,0.103
4001337,0.1145
4001338,0.173
4001339,0.1325
4001340,0.085
4001341,0.115
4001342,0.109
4001343,0.077
4001344,0.1275
4001345,0.1325
4001346,0.109
4001347,0.152
4001348,0.089
4001349,0.1095
4001350,0.1455
4001351,0.141
4001352,0.1115
4001353,0.1025
4001354,0.11
4001355,0.135
4001356,0.128
4001357,0.118
4001358,0.135
4001359,0.151
4001360,0.09
4001361,
4001362,0.06
4001363,0.084
4001364,0.134
4001365,0.134
4001366,0.1095
4001367,0.137
4001368,0.121
4001369,0.094
4001370,0.132
4001371,0.0585
4001372,0.058
4001373,0.109
4001374,0.134
4001375,0.108
4001376,0.0625
4001377,0.119
4001378,0.111
4001379,0.092
4001380,0.146
4001381,0.123
4001382,0.139
4001383,0.057
4001384,0.1325
4001385,0.0835
4001386,0.0845
4001387,0.124
4001388,0.139
4001389,0.091
4001390,0.1
4001391,0.1205
4001392,0.048
4001393,0.084
4001394,0.144
4001395,0.131
4001396,0.115
4001397,0.115
4001398,0.13
4001399,0.11
4001400,
4001401,0.132
4001402,0.136
4001403,0.1435
4001404,0.125
4001405,0.127
4001406,0.052
4001407,0.094
4001408,0.1115
4001409,0.124
4001410,0.096
4001411,0.118
4001412,0.129
4001413,0.1365
4001414,0.098
4001415,0.12
4001416,0.111
4001417,0.1355
4001418,0.184
4001419,0.067
4001420,0.116
4001421,0.125
4001422,0.1405
4001423,0.131
4001424,0.159
4001425,0.113
4001426,0.133
4001427,0.1325
4001428,
4001429,0.059
4001430,0.1175
4001431,0.062
4001432,0.061
4001433,0.126
4001434,0.138
4001435,0.08
4001436,0.107
4001437,0.097
4001438,0.088
4001439,0.097
4001440,0.104
4001441,
4001442,0.133
4001443,0.122
4001444,0.104
4001445,0.097
4001446,0.1025
4001447,0.093
4001448,0.102
4001449,
4001450,0.108
4001451,0.0985
4001452,0.104
4001453,
4001454,0.1465
4001455,0.111
4001456,
4001457,0.122
4001458,0.153
4001459,0.094
4001460,0.0915
4001461,0.082
4001462,
4001463,
4001464,0.1
4001465,
4001466,0.1045
4001467,0.137
4001468,0.064
4001469,0.052
4001470,0.132
4001471,0.127
4001472,0.091
4001473,
4001474,0.097
4001475,0.0855
4001476,0.059
4001477,
4001478,0.094
4001479,
4001480,
4001481,0.086
4001482,0.093
4001483,0.094
4001484,0.071
4001485,0.049
4001486,0.0905
4001487,0.091
4001488,
4001489,
4001490,0.143
4001491,0.047
4001492,0.0905
4001493,0.12
4001494,0.094
4001495,0.142
4001496,0.082
4001497,0.073
4001498,0.0785
4001499,0.058
4001500,
4001501,0.055
4001502,0.0905
4001503,0.0665
4001504,0.061
4001505,0.06
4001506,0.071
4001507,
4001508,0.069
4001509,0.0965
4001510,0.048
4001511,0.077
4001512,0.05
4001513,0.072
4001514,0.068
4001515,0.1
4001516,0.073
4001517,
4001518,
4001519,
4001520,0.064
4001521,0.0585
4001522,0.063
4001523,
4001524,0.0685
4001525,0.071
4001526,0.077
4001527,
4001528,
4001529,0.145
4001530,
4001531,0.075
4001532,0.063
4001533,0.047
4001534,0.073
4001535,
4001536,0.04
4001537,0.0705
4001538,0.066
4001539,0.092
4001540,0.038
4001541,0.0445
4001542,0.062
4001543,
4001544,0.04
4001545,0.087
4001546,0.082
4001547,0.089
4001548,
4001549,
4001550,0.042
4001551,
4001552,0.087
4001553,0.06
4001554,0.064
4001555,0.102
4001556,0.107
4001557,0.077
4001558,0.065
4001559,
4001560,0.117
4001561,0.143
4001562,
4001563,0.042
4001564,
4001565,0.0995
4001566,
4001567,0.099
4001568,0.113
4001569,0.047
4001570,0.0865
4001571,0.0785
4001572,0.086
4001573,0.086
4001574,0.067
4001575,
4001576,0.077
4001577,0.1565
4001578,0.041
4001579,
4001580,0.091
4001581,0.116
4001582,0.051
4001583,0.047
4001584,
4001585,0.0935
4001586,
4001587,0.103
4001588,0.1035
4001589,0.141
4001590,0.096
4001591,0.083
4001592,0.085
4001593,0.05
4001594,0.082
4001595,
4001596,
4001597,
4001598,0.093
4001599,0.154
4001600,0.0845
4001601,0.1165
4001602,0.067
4001603,0.0665
4001604,
4001605,0.121
4001606,0.103
4001607,
4001608,0.065
4001609,0.056
4001610,0.1
4001611,
4001612,
4001613,0.091
4001614,0.041
4001615,0.07
4001616,0.09
4001617,0.076
4001618,
4001619,
4001620,0.066
4001621,0.0745
4001622,0.057
4001623,0.134
4001624,0.071
4001625,0.062
4001626,0.059
4001627,0.07
4001628,0.066
4001629,0.07
4001630,0.071
4001631,0.11
4001632,0.136
4001633,
4001634,0.073
4001635,0.0645
4001636,0.049
4001637,0.086
4001638,0.044
4001639,0.04
4001640,0.0425
4001641,0.048
4001642,0.1705
4001643,0.081
4001644,0.147
4001645,0.14
4001646,0.064
4001647,0.0625
4001648,0.0635
4001649,0.1085
4001650,0.07
4001651,0.042
4001652,0.068
4001653,0.0725
4001654,0.041
4001655,0.082
4001656,0.1035
4001657,0.086
4001658,0.0475
4001659,0.076
4001660,
4001661,0.105
4001662,
4001663,
4001664,0.1025
4001665,
4001666,0.154
4001667,0.127
4001668,
4001669,0.131
4001670,0.123
4001671,0.074
4001672,0.0875
4001673,
4001674,0.074
4001675,
4001676,
4001677,0.072
4001678,0.0515
4001679,0.085
4001680,0.074
4001681,0.082
4001682,0.088
4001683,0.084
4001684,0.039
4001685,0.151
4001686,0.071
4001687,0.188
4001688,0.168
4001689,0.096
4001690,0.088
4001691,0.1005
4001692,0.0845
4001693,0.1175
4001694,0.053
4001695,0.0875
4001696,0.108
4001697,0.12
4001698,0.132
4001699,0.1095
4001700,0.0945
4001701,0.098
4001702,0.0875
4001703,0.1255
4001704,0.11
4001705,0.076
4001706,0.091
4001707,0.0945
4001708,0.093
4001709,0.1
4001710,0.1205
4001711,0.091
4001712,0.139
4001713,0.1125
4001714,0.136
4001715,0.067
4001716,0.11
4001717,0.081
4001718,0.12
4001719,0.163
4001720,0.086
4001721,0.066
4001722,0.093
4001723,0.0945
4001724,0.0875
4001725,0.1025
4001726,0.1015
4001727,0.047
4001728,0.059
4001729,0.093
4001730,0.102
4001731,0.086
