ecephys_probe_id,area,cells,probe_ap_direction,probe_ml_direction,sampled_span_mm,rf_median_azimuth_deg,rf_median_elevation_deg,bootstrap_rf_median_vector_se_deg,azimuth_gradient_deg_per_mm,azimuth_gradient_ci_low,azimuth_gradient_ci_high,elevation_gradient_deg_per_mm,elevation_gradient_ci_low,elevation_gradient_ci_high,gradient_vector_magnitude_deg_per_mm,in_sample_vector_r2,blocked_cv_constant_vector_rmse_deg,blocked_cv_gradient_vector_rmse_deg,blocked_cv_gradient_improvement_deg
800036196,VISam,42,0.8416652108532872,-0.5399996970733333,0.1489481268196011,55.4479612,24.7328886,4.985392434202741,-208.30147006532624,-311.83766202732807,-75.87214697277592,-122.43990965001454,-203.22854543588878,-31.775740206964283,241.62167515866562,0.2222828678844062,23.375790268164877,20.182394440708013,3.1933958274568646
800036198,VISam,12,0.9146630389209892,0.40421717582485445,0.060411896536275295,35.2161315,25.982360149999998,6.017263612829291,364.36375060240954,20.82855840410456,817.396038854877,-128.87595446899587,-554.5673516893839,168.30759103086368,386.48409332513233,0.15558629112580713,21.430074587027995,19.617065046272522,1.8130095407554734
800036200,VISp,86,0.9865077174020863,0.16371476263955428,0.27207866210781895,57.328272049999995,13.418447449999999,0.6634724093354635,26.90291608868181,1.9722487465206748,52.64576312522255,-30.01390565443605,-53.07698836794354,-9.58489398491236,40.306344745065175,0.07062818493641687,10.025543251299691,10.072776162452387,-0.04723291115269568
800036202,VISl,63,0.7035614984438571,0.7106343770937589,0.4482859467881247,44.1582625,-4.932775,1.4593166225340561,-10.634443012278288,-75.29927440248736,26.348163308781327,-23.60510813495561,-60.788227002483346,41.51582581266211,25.890007884207797,0.020002793620043424,16.834061506424444,19.083277571505437,-2.2492160650809936
800036204,VISal,43,0.18491628592471757,0.9827542761035477,0.343022833346079,71.9098544,18.0881301,2.4401182279634868,33.325727014914634,-1.9311042141866115,78.29695360314632,45.43246538627042,9.37516065794223,80.12280301842861,56.344591507502045,0.09895329115426177,19.106443069775068,17.603284177686447,1.5031588920886207
800036206,VISrl,29,-0.31719676034504235,0.9483597498980066,0.39971556430630206,40.3065362,-4.9096602,3.9209224620610823,31.11086559183175,3.0567395511605806,69.46751947352165,5.103754829013569,-25.652437479648043,60.82593318851408,31.526723128604726,0.056280945803022786,13.779096596603294,13.106560552486993,0.6725360441163009
