ecephys_session_id,specimen_id,session_type,improved_units,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,split_az_difference_deg,split_el_difference_deg,offset_az_relative_deg,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg,half_a_el_relative_deg,half_b_el_relative_deg
757216464,733457989,brain_observatory_1.1,150,-3.624846433707762,5.901137971653048,-4.19431552039029,5.401852435003228,-3.203172921937475,7.074905294270354,1.9446000926590805,-0.9911425984528153,-1.673052859267126,-3.476933613213259,-3.7627805963394287,-3.3958451177387725,7.813186320344172,7.778902027248195,8.89988967757976
757970808,730756780,brain_observatory_1.1,150,-23.162249504882528,0.39119139485150867,-25.17129782903649,1.1274044357184438,-21.99523524039209,-0.4329863432307275,3.5386710711814064,-3.176062588644399,1.5603907789491713,-23.014336684388024,-24.73976290498563,-22.187907436193388,2.3032397435426324,3.5044540279634107,1.3919980400786773
758798717,735109609,brain_observatory_1.1,83,-5.029100296277689,2.110343759122696,-4.862933518934937,2.177502452920997,-5.321039818752998,1.9498762539404955,0.5115418540015139,0.45810629981806095,0.22762619898050174,-4.881187475783186,-4.431398594884075,-5.5137120145542955,4.02239210781382,4.5545520451659645,3.7748606372499003
759883607,740268986,brain_observatory_1.1,92,-5.250446893449876,-1.9120483486911235,-5.097371694771429,-2.440179463104662,-5.430865290679365,-1.2630684189112324,1.2234412077716492,0.33349359590793615,-1.1771110441934294,-5.102534072955374,-4.665836770720567,-5.623537486480663,0.0,-0.06312987085969501,0.5619159643981724
760345702,739783171,brain_observatory_1.1,92,4.1610041266932924,-12.371867139157334,3.78411511123288,-12.732767391581994,4.751063660256799,-11.971351226693503,1.2307493947237835,-0.9669485490239187,-0.761416164888491,4.308916947187795,4.215650035283742,4.558391464455502,-10.459818790466212,-10.355717799337027,-10.146366843384099
761418226,742714475,brain_observatory_1.1,58,-10.791936801224683,-11.041257810746233,-10.877521485818413,-11.10095568211372,-10.711362385818415,-10.870518352100513,0.28409542336409555,-0.166159099999998,-0.23043733001320632,-10.64402398073018,-10.445986561767551,-10.904034581619712,-9.129209462055108,-8.723906089868752,-9.045533968791108
762602078,744915204,brain_observatory_1.1,108,-21.679691159504074,13.049241546576388,-21.653125105814716,13.509826164453607,-21.679691159504074,12.500849531371188,1.0093263106225658,0.026566053689357716,1.008976633082419,-21.53177833900957,-21.221590181763855,-21.87236335530537,14.961289895267512,15.886875756698574,14.325833914680592
763673393,742602892,brain_observatory_1.1,104,-4.2607125419263285,-7.497937962573998,-4.438052501595773,-7.2389611467295385,-4.170517326719352,-8.077007902126342,0.8797144048083254,-0.26753517487642053,0.8380467553968032,-4.112799721431825,-4.006517577544911,-4.363189522520649,-5.585889613882874,-4.861911554484571,-6.252023518816937
766640955,744912849,functional_connectivity,76,0.732150992838045,-15.061107919458076,-0.3512625617322067,-14.886264054923462,1.6960042502520603,-15.437435242454658,2.120162983691766,-2.047266811984267,0.551171187531196,0.8800638133325478,0.08027236231865498,1.503332054450763,-13.149059570766951,-12.509214462678495,-13.612450859145254
767871931,753795610,functional_connectivity,143,-1.0449411158096926,-0.002818609943091753,-0.986004519183663,-0.623468285363574,-1.1335522970173368,0.47761689873317636,1.1109270585331108,0.1475477778336738,-1.1010851840967504,-0.8970282953151898,-0.5544695951328014,-1.3262244928186342,1.9092297387480317,1.7535813068813928,2.3026012820425814
768515987,754477358,functional_connectivity,104,10.661360242947378,-10.54333787455206,11.19526574653322,-10.80941916192916,9.69765940141964,-10.400117858428594,1.5525309407453745,1.4976063451135797,-0.40930130350056615,10.80927306344188,11.626800670584082,9.504987205618344,-8.631289525860936,-8.432369569684193,-8.57513347511919
771160300,754488979,functional_connectivity,141,-4.2585323280897835,-20.549614228916198,-3.8058167150637985,-21.343060351850205,-4.528065410796147,-20.26282887356451,1.2994395811912074,0.7222486957323486,-1.0802314782856968,-4.110619507595281,-3.374281791012937,-4.720737606597444,-18.637565880225075,-18.96601075960524,-18.437844490255102
771990200,756578435,functional_connectivity,97,-13.617409514598014,5.09634683151722,-13.067211459680916,5.187409610026192,-14.778516034421289,4.881823789583629,1.7383745399605006,1.7113045747403728,0.30558582044256255,-13.469496694103512,-12.635676535630054,-14.971188230222586,7.0083951802083435,7.564459202271159,6.706808172893034
773418906,757329624,brain_observatory_1.1,99,-5.075846645971606,5.089580288251094,-5.889961506752188,4.560906876114075,-4.665006777589044,5.585112878595918,1.5967191437503938,-1.2249547291631444,-1.0242060024818436,-4.927933825477103,-5.4584265827013265,-4.857678973390341,7.001628636942217,6.937956468359042,7.410097261905323
774875821,759711152,functional_connectivity,136,-13.513297356671783,-4.039402517452319,-15.315341367829603,-4.418519640555132,-13.264164924108622,-3.828012445630579,2.134484375799813,-2.0511764437209816,-0.5905071949245535,-13.365384536177281,-14.883806443778742,-13.456837119909919,-2.1273541687611957,-2.0414700483101655,-2.003028062321174
778240327,760938797,functional_connectivity,130,-9.383940102588607,-10.980515741158825,-10.145887151175476,-10.734543042813327,-8.938977046707898,-11.381091020351366,1.369180881959893,-1.2069101044675783,0.6465479775380398,-9.236027282094105,-9.714352227124614,-9.131649242509194,-9.068467392467703,-8.35749345056836,-9.556106637041962
778998620,759674770,functional_connectivity,123,-3.924689904458393,-5.832170055149613,-3.513550123389557,-5.784329221336992,-4.269666465484788,-5.832170055149613,0.7576283179523838,0.7561163420952304,0.0478408338126215,-3.77677708396389,-3.0820151993386955,-4.4623386612860845,-3.92012170645849,-3.407279629092025,-4.007185671840208
779839471,760960653,functional_connectivity,147,1.9212933994571797,-8.789034599252616,2.1120441714561062,-8.67021785034935,1.0042747203448137,-8.962341057355882,1.145639177440784,1.1077694511112925,0.29212320700653294,2.0692062199516825,2.543579095506968,0.8116025245435163,-6.876986250561493,-6.293168258104382,-7.137356674046478
781842082,760946813,functional_connectivity,105,-20.738688776158334,-2.6368579786323947,-19.848619465833224,-2.377049592244967,-21.914227760166302,-2.7495801640683544,2.09893226488152,2.065608294333078,0.37253057182338756,-20.59077595566383,-19.417084541782362,-22.1068999559676,-0.7248096299412712,0.0,-0.9245957807589495
786091066,763884103,functional_connectivity,135,-11.962834419810141,-1.4870267429936284,-11.726256193838491,-0.9074592654827695,-12.6443822587696,-1.8249843833094048,1.2980014687775447,0.9181260649311085,0.9175251178266354,-11.814921599315639,-11.29472126978763,-12.837054454570897,0.42502160569749514,1.4695903267621975,0.0
787025148,763236014,functional_connectivity,106,-2.2409330138235846,-6.958267192322067,-2.2180417359441575,-6.685127758721826,-2.2638242917030116,-7.658147042993233,0.9740957704332014,0.04578255575885404,0.9730192842714063,-2.0930201933290817,-1.7865068118932959,-2.456496487504309,-5.046218843630943,-4.308078166476859,-5.833162659683827
789848216,763808604,functional_connectivity,25,-22.275532051555103,1.0791201748775157,-22.893386024298792,2.653501277211406,-21.1772170681521,-0.3569805665098764,3.465290293383387,-1.7161689561466922,3.0104818437212826,-22.1276192310606,-22.46185110024793,-21.369889263953397,2.991168523568639,5.030550869456373,1.4680038167995284
791319847,769360779,brain_observatory_1.1,127,9.350115827867592,-4.462352430914585,9.191904916060135,-4.962882118196337,9.538483937207825,-4.349690687461999,0.7043583950133021,-0.34657902114769,-0.6131914307343376,9.498028648362094,9.623439840110997,9.345811741406528,-2.5503040822234615,-2.58583252595137,-2.5247063041525943
793224716,769319624,functional_connectivity,127,10.912671890137041,1.0712909929487875,10.895031050385992,0.636901555975625,11.047173145928932,1.8360296153309539,1.208741212985424,-0.15214209554294023,-1.1991280593553288,11.060584710631543,11.326565974436853,10.854500950127635,2.983339341639911,3.013951148220592,3.6610139986403585
794812542,774672366,functional_connectivity,113,0.30927941352459953,-1.3784414774412628,0.5613550741273006,-1.3784414774412628,0.19267219580129735,-1.2872043600699352,0.37980426058296907,0.3686828783260032,-0.09123711737132756,0.45719223401910236,0.9928899981781623,0.0,0.5336068712498607,0.998608114803704,0.5377800232394696
797828357,776061251,brain_observatory_1.1,117,10.763019349673066,3.3287294445494346,10.424228204302654,3.117081384246455,11.452097116380669,3.341223159707373,1.0520237810635338,-1.0278689120780147,-0.22414177546091807,10.910932170167568,10.855763128353516,11.259424920579372,5.240777793240558,5.494130976491421,5.166207543016778
798911424,775876828,brain_observatory_1.1,127,0.9186687245724947,4.260722143180013,0.7740893932667228,3.8884726512177954,1.0384542219609507,4.293392465989212,0.4835791755700892,-0.26436482869422795,-0.40491981477141703,1.0665815450669975,1.2056243173175845,0.8457820261596534,6.172770491871137,6.265522243462762,6.118376849298617
799864342,772616823,brain_observatory_1.1,127,-1.0396773490336553,3.3990660250532074,-0.5501836094378221,3.9293347526097486,-1.2147837085563127,3.2134591076991557,0.9768168869980007,0.6646000991184906,0.715875644910593,-0.8917645285391524,-0.11864868538696038,-1.40745590435761,5.311114373744331,6.306384344854715,5.038443491008561
816200189,791857608,functional_connectivity,93,1.3410778948061868,4.895069652609974,1.3410778948061868,4.628778438083722,1.3449164455506493,5.116181548022803,0.4874182249876446,-0.003838550744462488,-0.4874031099390814,1.4889907153006896,1.7726128188570485,1.152244249749352,6.807118001301098,7.005828030328688,6.941165931332208
829720705,811322619,functional_connectivity,66,19.42981386229416,0.7382931992354399,20.00326803564389,0.5040186499910618,17.93335502122374,0.8263143132742075,2.094854262672476,2.069913014420152,-0.32229566328314563,19.577726682788665,20.434802959694753,17.740682825422443,2.6503415479265633,2.8810682422360285,2.6512986965836123
831882777,803390291,functional_connectivity,77,14.315937619561947,4.707825651050657,13.42198307374948,4.707825651050657,15.566834041271939,4.650435121538534,2.145618639404428,-2.1448509675224585,0.05739052951212287,14.463850440056449,13.853517997800342,15.374161845470642,6.61987399974178,7.084875243295624,6.475419504847938
835479236,813701562,functional_connectivity,74,25.61873381699988,16.283601273592637,24.824273440050106,17.710609524062086,26.531444095772706,15.724506989151623,2.618975930958148,-1.7071706557225994,1.9861025349104633,25.766646637494386,25.255808364100968,26.33877189997141,18.19564962228376,20.08765911630705,17.549491372461027
839068429,817060751,functional_connectivity,112,-5.700162219380159,8.29914371317479,-5.232750608452291,7.730085641273481,-7.4481434947405125,9.575601630251214,2.8833825459326268,2.215392886288222,-1.8455159889777324,-5.552249398885657,-4.801215684401429,-7.64081569054181,10.211192061865912,10.107135233518449,11.400586013560618
840012044,820866121,functional_connectivity,80,1.512950026028046,-4.160676024510217,1.6185806590983804,-3.994409193125257,1.4492224659301782,-4.552431735164684,0.5831563726971883,0.16935819316820222,0.5580225420394269,1.6608628465225488,2.050115583149242,1.2565502701288809,-2.248627675819093,-1.6173596008802904,-2.7274473518552793
847657808,827809884,functional_connectivity,82,-10.0271943491189,6.899724522327656,-10.05570955181705,6.424087783140271,-9.998679146420752,7.440264116182656,1.0177754206970882,-0.05703040539629711,-1.0161763330423854,-9.879281528624398,-9.624174627766187,-10.191351342222049,8.811772871018778,8.801137375385238,9.265248499492062
