ecephys_session_id,specimen_id,session_type,improved_units,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,split_az_difference_deg,split_el_difference_deg,offset_az_relative_deg,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg,half_a_el_relative_deg,half_b_el_relative_deg,gaze_x_median_deg,gaze_y_median_deg,gaze_x_mean_deg,gaze_y_mean_deg,gaze_x_iqr_deg,gaze_y_iqr_deg,gaze_valid_samples,gaze_valid_fraction
744228101,719817805,brain_observatory_1.1,56,9.26781519284679,7.144855190465638,9.308135462246321,7.680285415242638,9.19835765475956,6.861665155274304,0.825948120070034,0.10977780748676125,0.8186202599683341,9.415728013341292,9.739670386297183,9.005685458958263,9.05690353915676,10.057335007487605,8.686649538583708,16.713742621888258,-9.349837328790878,16.770992295588435,-9.87971734044308,0.9312925996868806,2.262617439607439,26640,0.9741470728050609
750749662,726162197,brain_observatory_1.1,92,4.339783973568725,5.136218474346244,5.018266465471446,4.627069759894694,4.094280723516095,5.610077784373093,1.3490939283555108,0.9239857419553505,-0.9830080244783987,4.487696794063227,5.449801389522308,3.901608527714798,7.048266823037367,7.004119352139661,7.4350621676824975,16.057158669929045,-4.956818506938598,15.59815807614618,-5.227557020765233,2.39242852513137,5.440504721947152,26659,0.9748418473689984
751348571,732548380,brain_observatory_1.1,74,3.029878811464587,-8.842530342436259,2.5069416570951186,-10.135375976707133,4.013638033403936,-7.957475700129726,2.648279363114485,-1.5066963763088173,-2.1779002765774065,3.17779163195909,2.9384765811459803,3.8209658376026385,-6.930481993745135,-7.7583263844621655,-6.132491316820321,12.187303404796062,-9.438204118713006,12.283298375985405,-9.72507648060354,0.7134602668340175,3.195186226520695,21688,0.7928059657844714
754312389,719828690,brain_observatory_1.1,144,-3.615977009475789,-7.1104017333326235,-3.159309733518464,-7.385293653878839,-4.13320931587155,-6.604998046350929,1.247934946876185,0.973899582353086,-0.7802956075279104,-3.468064188981286,-2.7277748094676024,-4.325881511672847,-5.1983533846415,-5.008244061633873,-4.780013663041524,25.837804059004885,-7.876965462041753,25.90081023702358,-8.365533957401864,0.7728974392270267,1.826473571086984,27159,0.994580144285348
754829445,726298253,brain_observatory_1.1,141,27.257727969472448,-10.029133961870814,27.387117569526914,-10.696403840944406,27.246642972766054,-9.821761314656229,0.8858513764322383,0.1404745967608605,-0.8746425262881772,27.405640789966952,27.818652493577776,27.053970776964757,-8.11708561317969,-8.319354248699439,-7.996776931346824,22.390812547526,-8.14260442271674,22.315660405777276,-8.214733158023677,0.7618153776004526,1.5281107673540086,26828,0.9806630844025296
755434585,730760270,brain_observatory_1.1,142,2.402237731953563,-3.8649447960006973,3.034962877575051,-3.6950425679400993,2.3967718769535633,-4.069330344408839,0.7398507233815271,0.6381910006214877,0.3742877764687398,2.550150552448066,3.4664978016259127,2.204099681152266,-1.9528964473095738,-1.3179929756951325,-2.2443459610994343,11.78667067165754,-9.003660010202053,11.788232901664832,-9.044968110781786,1.057807576853932,6.129724677634223,23105,0.8448515430744479
756029989,734865738,brain_observatory_1.1,90,-0.14791282049450283,-7.199384147334168,-0.4315349240508617,-6.367807690999755,1.4698615105519588,-7.3143969873480845,2.123991454192211,-1.9013964346028205,0.9465892963483293,0.0,0.0,1.2771893147506614,-5.287335798643045,-3.9907580987547884,-5.48941260403868,10.71350954068383,1.3748820859970166,10.702085498741551,1.5027881430444123,1.225539344224554,3.9273929606845153,26499,0.968778561766534
757216464,733457989,brain_observatory_1.1,150,-3.624846433707762,5.901137971653048,-4.19431552039029,5.401852435003228,-3.203172921937475,7.074905294270354,1.9446000926590805,-0.9911425984528153,-1.673052859267126,-3.476933613213259,-3.7627805963394287,-3.3958451177387725,7.813186320344172,7.778902027248195,8.89988967757976,16.822321873109903,-8.681634894978803,16.84627652592204,-8.187533806577084,0.7675099621727952,2.6370078237102224,26929,0.9845709480457752
757970808,730756780,brain_observatory_1.1,150,-23.162249504882528,0.39119139485150867,-25.17129782903649,1.1274044357184438,-21.99523524039209,-0.4329863432307275,3.5386710711814064,-3.176062588644399,1.5603907789491713,-23.014336684388024,-24.73976290498563,-22.187907436193388,2.3032397435426324,3.5044540279634107,1.3919980400786773,15.882574877442629,-10.2810151342963,15.807144268414094,-9.586786798994853,1.588066191573942,3.392133540555782,26164,0.9564263781254568
758798717,735109609,brain_observatory_1.1,83,-5.029100296277689,2.110343759122696,-4.862933518934937,2.177502452920997,-5.321039818752998,1.9498762539404955,0.5115418540015139,0.45810629981806095,0.22762619898050174,-4.881187475783186,-4.431398594884075,-5.5137120145542955,4.02239210781382,4.5545520451659645,3.7748606372499003,17.31922989820049,-8.970893055684641,17.35901513188595,-9.895188780716008,1.2882416969485,4.939691447759305,26564,0.9713324557554482
