session_id,held_out_probe_id,held_out_area,staged_no_offset_error_deg,staged_error_deg,selected_offset_scale,joint_error_deg,joint_selected_offset_scale,conventional_no_translation_error_deg,staged_gain_vs_no_offset_deg,staged_gain_vs_joint_deg,staged_gain_vs_conventional_no_translation_deg,selection_role,selection_criterion,selection_reference,selection_provenance,training_landmarks,training_pair_rmse_deg,mean_training_area_distance_px,raw_offset_azimuth_deg,raw_offset_elevation_deg,retained_offset_azimuth_deg,retained_offset_elevation_deg,retained_offset_magnitude_deg,held_prediction_before_azimuth_deg,held_prediction_before_elevation_deg,held_prediction_after_azimuth_deg,held_prediction_after_elevation_deg,held_observed_azimuth_deg,held_observed_elevation_deg
757216464,769322749,VISp,36.738387648346446,10.222355374987757,0.75,21.43210379095917,0.5,2.2822807166628385,26.51603227335869,11.209748415971417,-7.940074658324918,largest improvement,maximum staged offset gain,staged geometry with zero offset versus same frozen geometry plus nested-selected translation,algorithmic selection over all 68 held-out penetrations,4,13.935739738704001,1.163417860075754,24.818679406051352,25.291711716170397,18.614009554538512,18.968783787127798,26.576232051576714,23.963281760045316,-9.996323046683976,42.57729131458383,8.972460740443822,50.608178416,15.29712688
781842082,792586891,VISrl,6.452713383564727,3.5476403181816614,0.75,3.50638044915642,0.5,2.742015543025229,2.905073065383065,-0.0412598690252412,-0.8056247751564323,median case,closest to median staged offset gain,staged geometry with zero offset versus same frozen geometry plus nested-selected translation,algorithmic selection over all 68 held-out penetrations,4,16.18422375735985,0.0,4.863942742405296,1.598229822439325,3.647957056803972,1.1986723668294936,3.8398445451979586,22.844122563640738,-23.7202088797381,26.49207962044471,-22.521536512908604,27.31953,-19.071742649999997
755434585,760642628,VISp,5.803721231853759,25.3921515166198,0.75,11.6427059532076,0.5,4.257436300152164,-19.58843028476604,-13.749445563412202,-21.13471521646764,largest failure,minimum staged offset gain,staged geometry with zero offset versus same frozen geometry plus nested-selected translation,algorithmic selection over all 68 held-out penetrations,3,16.094940393433333,0.10970510002336671,31.897737000000006,8.89504975771076,23.923302750000005,6.6712873182830705,24.836072333427488,58.13653775297449,-0.5780588772400463,82.0598405029745,6.093228441043024,56.68944373,5.04235917
